Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
efe09cdee8e23a72708944c91b59856a17a29b9d7ef7157b14e40bc76ba9dc2e,2013-04,Dorset Police,Dorset Police,-1.909591,50.746622,On or near Supermarket,E01015359,Bournemouth 005E,Suspect charged
643d71bb9add6b452c065889807e5a87565721db3d88de51fc89726072c10169,2013-04,Dorset Police,Dorset Police,-1.910338,50.748466,On or near CANFORD GARDENS,E01015359,Bournemouth 005E,Offender given a caution
c9116f20950dbd981f968e163936b0f17ae9f6b45191ffc8df400a892a1ccf2e,2013-04,Dorset Police,Dorset Police,-1.803859,50.735252,On or near KITTIWAKE CLOSE,E01015362,Bournemouth 014D,Investigation complete; no suspect identified
ea42ec360cd60e94a70362464209e48bc1a5a1382b4fdbfaad46ae24a823a04b,2013-04,Dorset Police,Dorset Police,-1.803859,50.735252,On or near KITTIWAKE CLOSE,E01015362,Bournemouth 014D,Investigation complete; no suspect identified
1b03f5ac4ee8126014f476d82f188131b7c595e8fbb08015a40126882080d318,2013-04,Dorset Police,Dorset Police,-1.806739,50.724097,On or near BELLE VUE ROAD,E01015364,Bournemouth 018C,Suspect charged
64de4f36f9d21d056a500c4304a206ea6e38bdb9a97295f85d44d87cc338f049,2013-04,Dorset Police,Dorset Police,-1.816278,50.726540,On or near Supermarket,E01015365,Bournemouth 018D,Investigation complete; no suspect identified
db13164ae78e5629878a622c6d07cf7b137faa069cab92e56115e4a3ed52188a,2013-04,Dorset Police,Dorset Police,-1.811841,50.727253,On or near FRANKSTON ROAD,E01015365,Bournemouth 018D,Suspect charged
f97b95609f39acdda5eb0e4da4f2297ea04b5d41852dd1c4f679a89794bee3a8,2013-04,Dorset Police,Dorset Police,-1.812430,50.721570,On or near SOUTHBOURNE OVERCLIFF DRIVE,E01015366,Bournemouth 018E,Investigation complete; no suspect identified
93843e30ba95fd7375db41710c198fb81876dcebae2dd2f9b88974e70a2e998d,2013-04,Dorset Police,Dorset Police,-1.881513,50.718261,On or near CRANBORNE ROAD,E01015367,Bournemouth 024A,Suspect charged
ab4b75b932ba0678d4280105d7714decd3131fc7329f81135a3137de04bd6865,2013-04,Dorset Police,Dorset Police,-1.885039,50.718553,On or near PURBECK ROAD,E01015367,Bournemouth 024A,Investigation complete; no suspect identified
2b286047b808db16c2d6218cab51f21042d02fd19e5ecf23559925db9654ae02,2013-04,Dorset Police,Dorset Police,-1.883537,50.719001,On or near TREGONWELL CLOSE,E01015367,Bournemouth 024A,Investigation complete; no suspect identified
aba980ed36d17662c97b989f836cb41b445603ecd90251c5ef570da1feabce2f,2013-04,Dorset Police,Dorset Police,-1.885466,50.717888,On or near WEST HILL ROAD,E01015367,Bournemouth 024A,Investigation complete; no suspect identified
f39cefdb01db9c15c42b8489ee3f4a0bbe18bcf143ce1ac857a1b6d3d05848cd,2013-04,Dorset Police,Dorset Police,-1.885378,50.719192,On or near ST MICHAEL'S PLACE,E01015367,Bournemouth 024A,Investigation complete; no suspect identified
b6638c1a6bba2198af1dfd3af56b045a14d5ee980fd53bd7c4d184d035693a80,2013-04,Dorset Police,Dorset Police,-1.881475,50.716418,On or near KERLEY ROAD,E01015367,Bournemouth 024A,Investigation complete; no suspect identified
a6142b19541589f99622462428292cde2706c510d63ff064db741ae9a6b6e352,2013-04,Dorset Police,Dorset Police,-1.885039,50.718553,On or near PURBECK ROAD,E01015367,Bournemouth 024A,Investigation complete; no suspect identified
80f6ec082c93ff75f178e4633be967aeb722feeeee45ea20481e78f0d6e335d6,2013-04,Dorset Police,Dorset Police,-1.886200,50.719012,On or near Parking Area,E01015367,Bournemouth 024A,Suspect charged
6226992b193f5820cd8c30b433855e69f2a4ed18ee37b4ff5fe440d6e76b44ac,2013-04,Dorset Police,Dorset Police,-1.890631,50.714206,On or near Parking Area,E01015368,Bournemouth 024B,Investigation complete; no suspect identified
646053530bd776b52353f248cd94e1271d5f19b54fa931f585bc2999796d3d42,2013-04,Dorset Police,Dorset Police,-1.889841,50.718674,On or near DURLEY CHINE ROAD,E01015368,Bournemouth 024B,Investigation complete; no suspect identified
17a736723312b3846f39ff72d2a06a89b11d86e7cc55b3ef1a65fc05ff8dc8e1,2013-04,Dorset Police,Dorset Police,-1.890631,50.714206,On or near Parking Area,E01015368,Bournemouth 024B,Investigation complete; no suspect identified
392237c82d92555e5c8bbd551de4b455daaed6421de8d08e6ab016cf2fd86f5e,2013-04,Dorset Police,Dorset Police,-1.893739,50.717734,On or near PORTARLINGTON CLOSE,E01015368,Bournemouth 024B,Investigation complete; no suspect identified
86b0c26d4fd426ee50468b1673274b2b92586416b442047721c87e20dae7b096,2013-04,Dorset Police,Dorset Police,-1.893739,50.717734,On or near PORTARLINGTON CLOSE,E01015368,Bournemouth 024B,Investigation complete; no suspect identified
0fc3fcf098caadb6f935b227ec01c8e061039b206c3e6edbf9f8e2c66a29117f,2013-04,Dorset Police,Dorset Police,-1.897104,50.720255,On or near MARLBOROUGH ROAD,E01015369,Bournemouth 024C,Investigation complete; no suspect identified
e359a631103c758cbb575c2bc253719dcaf6a061aaea39503ab6a96749e58ccb,2013-04,Dorset Police,Dorset Police,-1.906015,50.719875,On or near WESTERN ROAD,E01015369,Bournemouth 024C,Suspect charged
7659c7565218eb08b24ff4aa983a7483df145d03d020a04e5b9be24a488838c4,2013-04,Dorset Police,Dorset Police,-1.906015,50.719875,On or near WESTERN ROAD,E01015369,Bournemouth 024C,Suspect charged
7659c7565218eb08b24ff4aa983a7483df145d03d020a04e5b9be24a488838c4,2013-04,Dorset Police,Dorset Police,-1.906015,50.719875,On or near WESTERN ROAD,E01015369,Bournemouth 024C,Suspect charged
c3d048a91a3e8225eaf597b11d3b640a15eb667d7fc8e2387d012573420b7c6f,2013-04,Dorset Police,Dorset Police,-1.904490,50.717743,On or near WARREN ROAD,E01015369,Bournemouth 024C,Offender given a caution
b9cf8c5490902e6ccf7aef5b2eea2f727c1c01d0a0459254196cb0b5548ef1e2,2013-04,Dorset Police,Dorset Police,-1.906015,50.719875,On or near WESTERN ROAD,E01015369,Bournemouth 024C,Suspect charged
b9cf8c5490902e6ccf7aef5b2eea2f727c1c01d0a0459254196cb0b5548ef1e2,2013-04,Dorset Police,Dorset Police,-1.906015,50.719875,On or near WESTERN ROAD,E01015369,Bournemouth 024C,Suspect charged
7bc82fe393a34a94baea0d4f5daf64419af08fa919965f0f41fb764eb452c3ed,2013-04,Dorset Police,Dorset Police,-1.900563,50.712569,On or near BURNABY ROAD,E01015370,Bournemouth 024D,Investigation complete; no suspect identified
e279abd14c110960e67739745fb35d15e968ec806a5c35d633327bcb0739ce33,2013-04,Dorset Police,Dorset Police,-1.899345,50.712676,On or near STUDLAND ROAD,E01015370,Bournemouth 024D,Investigation complete; no suspect identified
b1e54555033f6ce291b6b55fa97e3129a0ea185366b8e14c22aba1eb0db23a72,2013-04,Dorset Police,Dorset Police,-1.902289,50.720520,On or near ALUM CHINE ROAD,E01015371,Bournemouth 023A,Investigation complete; no suspect identified
c49d99794f925f3878468b410d3cfc886bec8edf161f8b6e7131a05ec7af4347,2013-04,Dorset Police,Dorset Police,-1.901801,50.723235,On or near Parking Area,E01015371,Bournemouth 023A,Investigation complete; no suspect identified
ea8651f97a8d50e9957ff533b64095033cce2fc98de6c3be51bd614c44e24e0f,2013-04,Dorset Police,Dorset Police,-1.904719,50.723741,On or near COUNTY GATES LANE,E01015371,Bournemouth 023A,Investigation complete; no suspect identified
7e960054458ec6a62b9aaad07e2e539c87e6405333b850273da1dc20890067c2,2013-04,Dorset Police,Dorset Police,-1.905515,50.722042,On or near WESTGATE PARK,E01015371,Bournemouth 023A,Investigation complete; no suspect identified
3a5ee9ce805479715cb5448be2d259e9083b4da4fe0165e5c7d07059ac0c9c97,2013-04,Dorset Police,Dorset Police,-1.903317,50.723461,On or near Supermarket,E01015371,Bournemouth 023A,Investigation complete; no suspect identified
1ec968c58d2898f2ed4dac5e33fae2e0343c2f06ead19e55b43d3e9908baeb52,2013-04,Dorset Police,Dorset Police,-1.901278,50.723010,On or near LANDSEER ROAD,E01015371,Bournemouth 023A,Suspect charged
f15a097bf953eee9347c4ae5b9bd5f3424b7ff7935ea2a21d1f0eeacaeec1e9f,2013-04,Dorset Police,Dorset Police,-1.883666,50.741141,On or near TALBOT ROAD,E01015374,Bournemouth 009C,Investigation complete; no suspect identified
60b76463254494f5a808c92f71a80e3c661ce0c8578c9d5c6792a1c08396e17a,2013-04,Dorset Police,Dorset Police,-1.881109,50.743566,On or near MELVILLE ROAD,E01015374,Bournemouth 009C,Investigation complete; no suspect identified
9d04069c5689c9174e910ae93c1d324762f4edc3d8f2c607cad78df9dee4db29,2013-04,Dorset Police,Dorset Police,-1.880082,50.740742,On or near Parking Area,E01015374,Bournemouth 009C,Investigation complete; no suspect identified
4063697cd7171b0b2d695a5758c2f9f8dc8b9e7e26a57af2de3817ad044265d3,2013-04,Dorset Police,Dorset Police,-1.878989,50.746856,On or near LIBRARY ROAD,E01015374,Bournemouth 009C,Suspect charged
9ca3452f13660a7c89b06d7e5621e51dde986ff219f9fca3cd7307e78fed8aaf,2013-04,Dorset Police,Dorset Police,-1.876351,50.742024,On or near WYCLIFFE ROAD,E01015375,Bournemouth 009D,Investigation complete; no suspect identified
65b2ea6c8859237b69d4e8cf50df9ed135b1d4a8df7c595ef0efaf03af8636a2,2013-04,Dorset Police,Dorset Police,-1.876734,50.742069,On or near WYCLIFFE ROAD,E01015375,Bournemouth 009D,Investigation complete; no suspect identified
85235bc5db1aa33585cf88d1c8f64b16c1fc1190516d8941b48c8a2b63e2f7e9,2013-04,Dorset Police,Dorset Police,-1.879001,50.742071,On or near WIMBORNE ROAD,E01015375,Bournemouth 009D,Investigation complete; no suspect identified
d2eeea35260a5ad85805a55f2f1ce37502d1429c9f31f004abb31cd10ec45e4f,2013-04,Dorset Police,Dorset Police,-1.879001,50.742071,On or near WIMBORNE ROAD,E01015375,Bournemouth 009D,Investigation complete; no suspect identified
d0f95cc3e3261cf8fc535bf1de7e10b673bedafc78fc21c44d254fb39d733eb6,2013-04,Dorset Police,Dorset Police,-1.878175,50.743806,On or near Shopping Area,E01015375,Bournemouth 009D,Investigation complete; no suspect identified
6c50e7788625923c121d49ebcddeb47bbb41631b851d6485c4559012cf54ba2a,2013-04,Dorset Police,Dorset Police,-1.879001,50.742071,On or near WIMBORNE ROAD,E01015375,Bournemouth 009D,Investigation complete; no suspect identified
1ced7639f0feede795a19e071a8a09bf96e52677c3c990c034c3fe61b1c9f8e6,2013-04,Dorset Police,Dorset Police,-1.878604,50.742161,On or near Supermarket,E01015375,Bournemouth 009D,Suspect charged
f3a1a096c4cb86a912ecd24854fd162c24b53c693f29b12be3969113a0070f93,2013-04,Dorset Police,Dorset Police,-1.876777,50.741637,On or near JUNCTION ROAD,E01015375,Bournemouth 009D,Suspect charged
f3a1a096c4cb86a912ecd24854fd162c24b53c693f29b12be3969113a0070f93,2013-04,Dorset Police,Dorset Police,-1.876777,50.741637,On or near JUNCTION ROAD,E01015375,Bournemouth 009D,Suspect charged
05a0eac964c6169bf09a8f4b55ece3b93d29b89c8b0bd961fd22174e5bcc19b9,2013-04,Dorset Police,Dorset Police,-1.864966,50.738873,On or near LINWOOD ROAD,E01015376,Bournemouth 013D,Investigation complete; no suspect identified
beda57a73339ba837f98af0f0c703fed05d422a0c4b5e291b59534158d84bf69,2013-04,Dorset Police,Dorset Police,-1.863875,50.738494,On or near CHARMINSTER ROAD,E01015376,Bournemouth 013D,Suspect charged
f0bdcd48c60b5b7e169c4067f62340ade29bb0c03d42490b9d55556b354cb546,2013-04,Dorset Police,Dorset Police,-1.865326,50.736625,On or near KING'S ROAD,E01015376,Bournemouth 013D,Suspect charged
f0bdcd48c60b5b7e169c4067f62340ade29bb0c03d42490b9d55556b354cb546,2013-04,Dorset Police,Dorset Police,-1.865326,50.736625,On or near KING'S ROAD,E01015376,Bournemouth 013D,Suspect charged
9513098ebd394d2809380ad47b9db93419f3f9a7096e462bc37096487cd226c6,2013-04,Dorset Police,Dorset Police,-1.873385,50.743387,On or near BEMISTER ROAD,E01015377,Bournemouth 009E,Investigation complete; no suspect identified
6529017de569a984211813372b8ecfd34d84696c02a46175cbe7f5a80310b928,2013-04,Dorset Police,Dorset Police,-1.869758,50.743258,On or near BISHOP ROAD,E01015378,Bournemouth 010E,Investigation complete; no suspect identified
7b988f416e080cfb473ad5029bec99b9db117640fb158543d0221414106813e5,2013-04,Dorset Police,Dorset Police,-1.867446,50.743660,On or near GREEN ROAD,E01015378,Bournemouth 010E,Investigation complete; no suspect identified
2e267aad79e797f7f86f582b818c170ea58e8d7e767fba45699b8e05dbea2b3d,2013-04,Dorset Police,Dorset Police,-1.937806,50.750148,On or near DOLBERY ROAD SOUTH,E01015379,Poole 002A,Investigation complete; no suspect identified
2f5ea4a1acf6daf7955f2b08ffeb208ce8b458727007c5b2caf3c7f20b6aa894,2013-04,Dorset Police,Dorset Police,-1.945203,50.751680,On or near VANTAGE WAY,E01015379,Poole 002A,Investigation complete; no suspect identified
97a1e08b5e3529d69a9d3017ae7a55236ebe08890b376c946298ff63822ae316,2013-04,Dorset Police,Dorset Police,-1.941615,50.753567,On or near FARWELL ROAD,E01015379,Poole 002A,Investigation complete; no suspect identified
9a3841bf1f25197c0a6888ed6a046ed1db61b07110940e3779c19c4051ad23b2,2013-04,Dorset Police,Dorset Police,-1.938850,50.753754,On or near BELBEN ROAD,E01015379,Poole 002A,Investigation complete; no suspect identified
94188e4033276596a15cd1696e9c5d2b29a972ef65468298055186b99eb1fbf2,2013-04,Dorset Police,Dorset Police,-1.939194,50.751156,On or near HUDSON CLOSE,E01015379,Poole 002A,Suspect charged
4883943ddf9a9a1f603e645f765313c8f69b5678a741968156bdad997348c4d8,2013-04,Dorset Police,Dorset Police,-1.927103,50.750879,On or near Shopping Area,E01015379,Poole 002A,Offender given a caution
5c3278297006e0867bfa1618286ab9c96d39de240bd6e82784f2a1d491314704,2013-04,Dorset Police,Dorset Police,-1.936404,50.749104,On or near JERSEY ROAD,E01015380,Poole 007A,Investigation complete; no suspect identified
964efd301b072bc435bf42b8bf95ff499b5f50e2ef6414a6016dda3858955069,2013-04,Dorset Police,Dorset Police,-1.924909,50.748944,On or near BENBOW CRESCENT,E01015381,Poole 007B,Investigation complete; no suspect identified
12036669f9786b54b3ad0b01e58a6a29b6365484bc46e2cbcb8c1bccc4f244d8,2013-04,Dorset Police,Dorset Police,-1.920261,50.747781,On or near HAWKINS ROAD,E01015381,Poole 007B,Investigation complete; no suspect identified
10c61fa18016fa34124fe3db6ea95c16deb08906668291b7989ae84a8fd50c0b,2013-04,Dorset Police,Dorset Police,-1.915524,50.741429,On or near BROADMAYNE ROAD,E01015382,Poole 007C,Investigation complete; no suspect identified
3fd2e75a1d45e651bdd6fd1e2cfe4f1389c505a3e80bb4aaf2cbb9de085eea52,2013-04,Dorset Police,Dorset Police,-1.918293,50.738733,On or near ALDER CRESCENT,E01015382,Poole 007C,Investigation complete; no suspect identified
db911dc0a68ae7904764f33daa4338e62facd0c57f54c03cd17a74e80570f056,2013-04,Dorset Police,Dorset Police,-1.909369,50.744086,On or near JULYAN AVENUE,E01015383,Poole 007D,Investigation complete; no suspect identified
61b4d9b22ad42b396fe517cfaebc8c174dd9ab232a836599923323c04ad5e26f,2013-04,Dorset Police,Dorset Police,-1.926643,50.736832,On or near THE MILLS,E01015385,Poole 007F,Investigation complete; no suspect identified
ce000100faf90921629effac01dbd947d09b6636c27c86fc1e2d76f45f1f631d,2013-04,Dorset Police,Dorset Police,-1.925974,50.738666,On or near BINDON CLOSE,E01015385,Poole 007F,Investigation complete; no suspect identified
c38da533b02fdcfb635b6bf465ac6cb0e2b17dc5f8bfc13236e383bd8efe7a8d,2013-04,Dorset Police,Dorset Police,-1.908725,50.725381,On or near PEAR CLOSE,E01015386,Poole 009A,Investigation complete; no suspect identified
8c6988c526666840d56f9cd292fda3bb63cd8228f8e9a5334a820a77a9c63a6b,2013-04,Dorset Police,Dorset Police,-1.907169,50.723995,On or near WESSEX WAY,E01015386,Poole 009A,Investigation complete; no suspect identified
668f4308c46d153a35e24cb27f1fb96ded94eecde660e3fe18609e734e3ddb42,2013-04,Dorset Police,Dorset Police,-1.910864,50.725194,On or near EAGLE ROAD,E01015386,Poole 009A,Investigation complete; no suspect identified
9bbba3c974397cf1e6880ac8f923d26e1bc0acb0ee77a22c6ec1c17b28a17c9e,2013-04,Dorset Police,Dorset Police,-1.912605,50.726247,On or near COPPER BEECH CLOSE,E01015386,Poole 009A,Suspect charged
9bbba3c974397cf1e6880ac8f923d26e1bc0acb0ee77a22c6ec1c17b28a17c9e,2013-04,Dorset Police,Dorset Police,-1.912605,50.726247,On or near COPPER BEECH CLOSE,E01015386,Poole 009A,Suspect charged
9bbba3c974397cf1e6880ac8f923d26e1bc0acb0ee77a22c6ec1c17b28a17c9e,2013-04,Dorset Police,Dorset Police,-1.912605,50.726247,On or near COPPER BEECH CLOSE,E01015386,Poole 009A,Suspect charged
9bbba3c974397cf1e6880ac8f923d26e1bc0acb0ee77a22c6ec1c17b28a17c9e,2013-04,Dorset Police,Dorset Police,-1.912605,50.726247,On or near COPPER BEECH CLOSE,E01015386,Poole 009A,Suspect charged
9de473190daf7618d71868c882d0574aadce6e493f3bf04613ee05da7b061d54,2013-04,Dorset Police,Dorset Police,-1.897709,50.741784,On or near Further/Higher Educational Building,E01015388,Poole 009C,Investigation complete; no suspect identified
77ff3c3ed4376432629a2c7134919821616f44af815620bf3af8a1af65cfdd34,2013-04,Dorset Police,Dorset Police,-1.897709,50.741784,On or near Further/Higher Educational Building,E01015388,Poole 009C,Investigation complete; no suspect identified
47af616c54e0210cacd88ba1546ece786a1d53b8c41b03f0529ad78d261d2638,2013-04,Dorset Police,Dorset Police,-1.897709,50.741784,On or near Further/Higher Educational Building,E01015388,Poole 009C,Investigation complete; no suspect identified
6faa0f23e4826830e6c54d16fdcd8611ff6d91e64af332ec6604c8d1b2dab73a,2013-04,Dorset Police,Dorset Police,-1.916006,50.733858,On or near GUEST AVENUE,E01015389,Poole 009D,Suspect charged
f0e14fce85976baa15233bfa8b06a31a7992832e3bb91d31d984875a5c9d9a6f,2013-04,Dorset Police,Dorset Police,-1.934178,50.729121,On or near SHELLEY ROAD,E01015390,Poole 010A,Investigation complete; no suspect identified
e233da3db733fb1732a5cfaeefdb025bc9fbf040d39e8988e3277eebabd43cf0,2013-04,Dorset Police,Dorset Police,-1.934178,50.729121,On or near SHELLEY ROAD,E01015390,Poole 010A,Suspect charged
1e46a4f9065473b712a71d227b27ba8c47bae645b7b44ef0adc636a652e9657d,2013-04,Dorset Police,Dorset Police,-1.919949,50.731477,On or near ALBY ROAD,E01015391,Poole 010B,Investigation complete; no suspect identified
526d2c242cb61f22edab41c360b85a9794c0322bc2773a1f2a4b85afcf6e4e39,2013-04,Dorset Police,Dorset Police,-1.931863,50.732825,On or near ARGYLL ROAD,E01015392,Poole 010C,Investigation complete; no suspect identified
39a0c324fd7a88880c837b44bbfbca38b418ddabe1f3fb1dba5d34cc0ec30aa1,2013-04,Dorset Police,Dorset Police,-1.933959,50.734004,On or near ALCESTER ROAD,E01015392,Poole 010C,Investigation complete; no suspect identified
26b046da3bb90efb41bf90c9f24f29109cca70ef6357a25899b94ff342b37539,2013-04,Dorset Police,Dorset Police,-1.932583,50.734489,On or near BERESFORD CLOSE,E01015392,Poole 010C,Investigation complete; no suspect identified
1fa7fdfcaa74316197f43a1fd170b2cf4aa599114d6fe9e2d682b4267a0ceaa7,2013-04,Dorset Police,Dorset Police,-1.937973,50.730553,On or near CHURCHILL GARDENS,E01015393,Poole 010D,Investigation complete; no suspect identified
3e0b8313fda95d69229613f37314739cf1f76a900bb7a8612424d022c5837509,2013-04,Dorset Police,Dorset Police,-1.935617,50.733384,On or near BRIDGEWATER ROAD,E01015393,Poole 010D,Investigation complete; no suspect identified
48bacb2e4c7f629dfbc58407d50c8e94d9b9eb6f9cb91f18cecdd52ec39ec84b,2013-04,Dorset Police,Dorset Police,-1.935940,50.735480,On or near BROWNING ROAD,E01015393,Poole 010D,Investigation complete; no suspect identified
a20f634f0da2dce1c9437584fea69421a6ce50d912055478b29c01c70159a2a4,2013-04,Dorset Police,Dorset Police,-1.920917,50.728519,On or near Shopping Area,E01015394,Poole 010E,Investigation complete; no suspect identified
41467f49be3be18d3d3682937caaec5eaa97d52b0a440de1b5bba92643891143,2013-04,Dorset Police,Dorset Police,-1.996219,50.761684,On or near Pedestrian Subway,E01015395,Poole 003A,Investigation complete; no suspect identified
0eae9656cfc59d5972fd430f8f6c96d639d0eb1ccfb711579de61db01051e376,2013-04,Dorset Police,Dorset Police,-1.987416,50.755496,On or near BARN ROAD,E01015395,Poole 003A,Investigation complete; no suspect identified
aa35a5c529ce0a9762321db78b0d7ef18bda40b1e3db621b56813c9286e80124,2013-04,Dorset Police,Dorset Police,-1.997736,50.756567,On or near BEECH WOOD CLOSE,E01015395,Poole 003A,Suspect charged
9ccbb434460ddbbf34f61ab46a397b7ee82f8e1068c55aa256e42e0597bb78f2,2013-04,Dorset Police,Dorset Police,-1.993327,50.762484,On or near TUDOR ROAD,E01015399,Poole 003E,Investigation complete; no suspect identified
0e565110dc22f13c7baccf246eb4a3ea69f3c0a962e751217ffcb94e1e7c60d4,2013-04,Dorset Police,Dorset Police,-1.993823,50.760452,On or near STORY LANE,E01015399,Poole 003E,Suspect charged
107aeed1b16e3a179832313f5f4968c84cfed17a2c0d0d7553ee14a3281d03ce,2013-04,Dorset Police,Dorset Police,-1.997623,50.762259,On or near CLARENDON CLOSE,E01015401,Poole 003G,Investigation complete; no suspect identified
1f387f0f824788b5054f6fd1906b1c9d9274927ce6031b49fdabc46e65d7e03a,2013-04,Dorset Police,Dorset Police,-1.924989,50.725105,On or near ARCHWAY ROAD,E01015402,Poole 018A,Investigation complete; no suspect identified
58353500fc512bdecb2278fd16e80e3e39438afa625500bf8f9d93467947e23a,2013-04,Dorset Police,Dorset Police,-1.916459,50.726034,On or near POOLE ROAD,E01015402,Poole 018A,Investigation complete; no suspect identified
036cc4089d3abd087c50a4976dfdb30b5e7853e87c5468ef66cba00a6516af96,2013-04,Dorset Police,Dorset Police,-1.924956,50.727830,On or near BECHER ROAD,E01015402,Poole 018A,Investigation complete; no suspect identified
a93844088e527aaa30834abde7b4e1f66d18bc9af5ae05a814302c515f5b3613,2013-04,Dorset Police,Dorset Police,-1.916579,50.713984,On or near WESTERN ROAD,E01015402,Poole 018A,Investigation complete; no suspect identified
78aa5473eab10e53ad1799a2196b8f24995b24385ad10b132663f364eb6984aa,2013-04,Dorset Police,Dorset Police,-1.916459,50.726034,On or near POOLE ROAD,E01015402,Poole 018A,Investigation complete; no suspect identified
683a560e18fb797547127e52f8eb8d581540186784f628650e212025366eac4c,2013-04,Dorset Police,Dorset Police,-1.924844,50.726939,On or near VALE ROAD,E01015402,Poole 018A,Investigation complete; no suspect identified
d10c04ed02e92f2572ba322f3fd32e112200c8c4cb7ed57e83386df843d9cda6,2013-04,Dorset Police,Dorset Police,-1.915938,50.724289,On or near WILDERTON ROAD WEST,E01015402,Poole 018A,Investigation complete; no suspect identified
cd6739561b8700438e661c8944f8f900cbc765b8f38e9a902eb913b7b049cc1a,2013-04,Dorset Police,Dorset Police,-1.919166,50.725515,On or near ST ALDHELM'S ROAD,E01015402,Poole 018A,Suspect charged
eb9e55fec9fb1ccb830bee39b7fc6d80151b1d74345729e495ecce9f9c2ae4f2,2013-04,Dorset Police,Dorset Police,-1.913887,50.706779,On or near Parking Area,E01015404,Poole 018C,Investigation complete; no suspect identified
92db6a08645ebee39c78d18543797dcf62a92a966f8a70669e4cb96dcf7cbef4,2013-04,Dorset Police,Dorset Police,-1.925955,50.705726,On or near THE GLEN,E01015404,Poole 018C,Investigation complete; no suspect identified
5cebcc3bf859731f20c65a72fe3a4195abb94645cd31dbbbb39d17e1cb30d21a,2013-04,Dorset Police,Dorset Police,-1.922425,50.716263,On or near WESTERN AVENUE,E01015404,Poole 018C,Investigation complete; no suspect identified
c5d4394aac313e1e90ddd4e85ef6a9cec14adc756da41f2d09e90f2e4f144a41,2013-04,Dorset Police,Dorset Police,-1.909554,50.706596,On or near Parking Area,E01015405,Poole 018D,Investigation complete; no suspect identified
b83d90b893c683dbbb6628da972eb5f31a437962fabd01580fd015984c771f6f,2013-04,Dorset Police,Dorset Police,-1.907907,50.716100,On or near HERBERT ROAD,E01015405,Poole 018D,Investigation complete; no suspect identified
b77871afefe61a84e4c96aaa78e7ef2fd33340ccf4a1a91a2748c5d8bdebb2ac,2013-04,Dorset Police,Dorset Police,-1.906401,50.711351,On or near PINEWOOD ROAD,E01015405,Poole 018D,Investigation complete; no suspect identified
37bcd3b4fca940d69d63c88c3ca2f384a95243c87b793328ed0d8c3166ad6b3e,2013-04,Dorset Police,Dorset Police,-1.926131,50.701815,On or near HAVEN ROAD,E01015406,Poole 018E,Investigation complete; no suspect identified
e19b2bddcd0ef93ce780cfdd7a9bc302f40c61b3d0c31410c13708bb132b8fb7,2013-04,Dorset Police,Dorset Police,-1.973843,50.740953,On or near Sports/Recreation Area,E01015407,Poole 005A,Investigation complete; no suspect identified
89937358bc2fbcf21c357a4feb245f28d79539ea3438c6e1aec979dc1ae5a7ee,2013-04,Dorset Police,Dorset Police,-1.971703,50.740341,On or near NETTLETON CLOSE,E01015407,Poole 005A,Investigation complete; no suspect identified
a441602bc641578061baf0d0d2a1b24add8891fb4e31e1069b17cc7a5a12dd12,2013-04,Dorset Police,Dorset Police,-1.968952,50.742993,On or near NICHOLSON CLOSE,E01015407,Poole 005A,Investigation complete; no suspect identified
28110158be2ce482937abed600beae3f10516442af11b8be32d2ac4066abbd62,2013-04,Dorset Police,Dorset Police,-1.968952,50.742993,On or near NICHOLSON CLOSE,E01015407,Poole 005A,Investigation complete; no suspect identified
03635029914805d641720b38a76724d5ddbc4f1df61f4d74447c268600c55f10,2013-04,Dorset Police,Dorset Police,-1.973843,50.740953,On or near Sports/Recreation Area,E01015407,Poole 005A,Investigation complete; no suspect identified
7ab70659b4f88f0c96735af9c352d6889e716b128d0198759992792efb7d18f4,2013-04,Dorset Police,Dorset Police,-1.973843,50.740953,On or near Sports/Recreation Area,E01015407,Poole 005A,Investigation complete; no suspect identified
d35132f881e5b5fbab0f8dbdfb53ca3933ea06dcec3f64fa9373faaf7194a8b7,2013-04,Dorset Police,Dorset Police,-1.962901,50.742119,On or near MITCHELL ROAD,E01015408,Poole 005B,Investigation complete; no suspect identified
ac21b0191b49dc00b9a9b29a4769ad3504d0aeffd5b07e8634095137d31b9ed6,2013-04,Dorset Police,Dorset Police,-1.962305,50.742964,On or near SAMPLES WAY,E01015408,Poole 005B,Investigation complete; no suspect identified
ab99fa1bdfc2b5f0dd28c8a2c0f6b91cc0918b5a8e3063df91a2d537bdb8e88e,2013-04,Dorset Police,Dorset Police,-1.958628,50.750724,On or near MAPPERTON CLOSE,E01015409,Poole 005C,Investigation complete; no suspect identified
e73fc21df5224e649fb93c24f1da9be8e93c000f2a2ffef80cf1fa6447c23866,2013-04,Dorset Police,Dorset Police,-1.957463,50.753394,On or near DEWLISH CLOSE,E01015409,Poole 005C,Investigation complete; no suspect identified
48e8dce4a13cc37c0ad818b8e83c5365c4ff620e2d37fa916acdd721c1a31c0f,2013-04,Dorset Police,Dorset Police,-1.954377,50.749589,On or near GODMANSTON CLOSE,E01015410,Poole 005D,Investigation complete; no suspect identified
