Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
8fbcedd9467e2c6f460aef43d32cc243d3dedafe614847b268f916a7fb919e5c,2014-10,Humberside Police,Humberside Police,-0.278506,53.769649,On or near HOLDERNESS ROAD,E01012825,Kingston upon Hull 010B,Investigation complete; no suspect identified
8f07e8fa3e25fa1083e4bb0998d8706014fe6f6cd2724f36e2aee634811a142f,2014-10,Humberside Police,Humberside Police,-0.275793,53.775498,On or near ALWOODLEY CLOSE,E01012824,Kingston upon Hull 010A,Investigation complete; no suspect identified
626b6e7a90b38dc0b801cddc0c6573727517d1ffefa7c99a0573d473bf547024,2014-10,Humberside Police,Humberside Police,-0.271812,53.775980,On or near DART GROVE,E01012834,Kingston upon Hull 010C,Investigation complete; no suspect identified
163d89f80bdb53568b3ecb677d4c1235c0952913749cfdc106a9173c07e720e7,2014-10,Humberside Police,Humberside Police,-0.276362,53.778634,On or near SANDMOOR CLOSE,E01012824,Kingston upon Hull 010A,Investigation complete; no suspect identified
1ce21b243bdefa1cf1de1762a8129b7c10a670eb2fd4497d460e71993ff8afe3,2014-10,Humberside Police,Humberside Police,-0.285605,53.772295,On or near WIMBLEDON CLOSE,E01012823,Kingston upon Hull 011B,Investigation complete; no suspect identified
621607e8703cba42bb8829a5a32daf916df4876833fc852f4e91ccb65b666c31,2014-10,Humberside Police,Humberside Police,-0.336455,53.784194,On or near MARSDALE,E01012910,Kingston upon Hull 006D,Investigation complete; no suspect identified
db3eb8fd0a3bb15c3282a01e99fc0f38407c3fd625e3deac886a5d9c1d805bce,2014-10,Humberside Police,Humberside Police,-0.315810,53.778566,On or near WAREHAM CLOSE,E01012906,Kingston upon Hull 004E,Investigation complete; no suspect identified
af53505856ef76341cb22a2e9d1d58c0b3b0f966b7b32cc4abf39c771be45a39,2014-10,Humberside Police,Humberside Police,-0.332445,53.785792,On or near RIDSDALE,E01012830,Kingston upon Hull 006B,Investigation complete; no suspect identified
aab8adc4e99999285526f7aab1515e9c5579db339f4f82a19285c9d58193c5d9,2014-10,Humberside Police,Humberside Police,-0.305025,53.788203,On or near GOLDCREST CLOSE,E01012908,Kingston upon Hull 004F,Investigation complete; no suspect identified
5c54c8f57e482d47b1d0260360ad04ac4d522413dc3acd2ed2973a9eaae2b762,2014-10,Humberside Police,Humberside Police,-0.336455,53.784194,On or near MARSDALE,E01012910,Kingston upon Hull 006D,Investigation complete; no suspect identified
a5b27044027e64925587d9b0d85462186fea9ba62afd28b97083314f2d5c84a8,2014-10,Humberside Police,Humberside Police,-0.275793,53.775498,On or near ALWOODLEY CLOSE,E01012824,Kingston upon Hull 010A,Investigation complete; no suspect identified
99c2e9a7d01ade800593887ce540d9e3f2242b0970e99212e55861006905a3fd,2014-10,Humberside Police,Humberside Police,-0.300554,53.784661,On or near DARNHOLM COURT,E01012909,Kingston upon Hull 007D,Investigation complete; no suspect identified
bb18e0d9fe4a080a411ce91d422a06f363de0af5c08c511476a8f615630e47be,2014-10,Humberside Police,Humberside Police,-0.319331,53.778184,On or near WEYMOUTH CLOSE,E01012906,Kingston upon Hull 004E,Investigation complete; no suspect identified
30be1036945c140ba8813de80817ac8acd9ecccb3b49c5455cadc96f2ab40a0e,2014-10,Humberside Police,Humberside Police,-0.268889,53.781376,On or near DEBEN GROVE,E01012838,Kingston upon Hull 010E,Investigation complete; no suspect identified
f549f57eaf48dc64b9a7ad65483005d32b24e1606f2601b4cf0cfe221042470a,2014-10,Humberside Police,Humberside Police,-0.321121,53.780861,On or near PETERSFIELD CLOSE,E01012905,Kingston upon Hull 006C,Investigation complete; no suspect identified
e468cc8bbc859c958e8f0e37bf5fb08f1290cdec1c9aa2fb45e439efc93996ff,2014-10,Humberside Police,Humberside Police,-0.275793,53.775498,On or near ALWOODLEY CLOSE,E01012824,Kingston upon Hull 010A,Investigation complete; no suspect identified
da8c1a65f0bb0f0cac66c5591efb203af1cb5bd58afe090baeb88fac670ad1a0,2014-10,Humberside Police,Humberside Police,-0.271253,53.778516,On or near BRENT AVENUE,E01012834,Kingston upon Hull 010C,Investigation complete; no suspect identified
cad917c39de9d9a71e9f808ab9e664c385dacbe0c6067713b5e07abe4250317d,2014-10,Humberside Police,Humberside Police,-0.319331,53.778184,On or near WEYMOUTH CLOSE,E01012906,Kingston upon Hull 004E,Investigation complete; no suspect identified
647809504d449a18ec152897b00b7e5299f420c78d77e94617a749710456a1ff,2014-10,Humberside Police,Humberside Police,-0.265994,53.775393,On or near ROOKLEY CLOSE,E01012833,Kingston upon Hull 009A,Investigation complete; no suspect identified
d9f558eae7030acc88885d943f1ccbf33c37e81955966be9517247c97ddd4118,2014-10,Humberside Police,Humberside Police,-0.285605,53.772295,On or near WIMBLEDON CLOSE,E01012823,Kingston upon Hull 011B,Investigation complete; no suspect identified
3f2de202995119a6e497c48f6215cf620a74ed8158f3f70461516fea60580246,2014-10,Humberside Police,Humberside Police,-0.305635,53.784373,On or near ST JAMES CLOSE,E01012907,Kingston upon Hull 007C,Investigation complete; no suspect identified
b1ddaeead8902f40c50a580b028c67f701bdfbc9b1398912117597b537b7e3ac,2014-10,Humberside Police,Humberside Police,-0.288987,53.771597,On or near Supermarket,E01012823,Kingston upon Hull 011B,Investigation complete; no suspect identified
f3f70722bf060a6fb4bf86a6df4f526bfacff768d53074bde80fa84f9b7f0643,2014-10,Humberside Police,Humberside Police,-0.275793,53.775498,On or near ALWOODLEY CLOSE,E01012824,Kingston upon Hull 010A,Investigation complete; no suspect identified
75f8bd2d89080f1cbecd534b6251cf853816bb6cbd09d1afc5372724ac898ee0,2014-10,Humberside Police,Humberside Police,-0.288910,53.770131,On or near TILWORTH ROAD,E01012823,Kingston upon Hull 011B,Investigation complete; no suspect identified
e9ff3923d922ca69c6d440dae776ab6378503e8bb67285ddc3da30a3eb785b2c,2014-10,Humberside Police,Humberside Police,-0.288987,53.771597,On or near Supermarket,E01012823,Kingston upon Hull 011B,Investigation complete; no suspect identified
362dc139fd610db4b282ba561cd26641754f139a5d8b0bda908718a05e9ef0aa,2014-10,Humberside Police,Humberside Police,-0.337764,53.782189,On or near CALDERDALE,E01012912,Kingston upon Hull 006E,Investigation complete; no suspect identified
6f772498892c1fdfbd243dbe26a3d5986016752131b0683486726cd315526abc,2014-10,Humberside Police,Humberside Police,-0.288987,53.771597,On or near Supermarket,E01012823,Kingston upon Hull 011B,Investigation complete; no suspect identified
f53f2594d82fc575be8af3d72e3f77257c059d579afb921652f9db8695c72e9a,2014-10,Humberside Police,Humberside Police,-0.288987,53.771597,On or near Supermarket,E01012823,Kingston upon Hull 011B,Investigation complete; no suspect identified
f0c1f43053733bad2ec1128d8ee4eff6c05dd277fc4189dfbbc66ad062e7a4d6,2014-10,Humberside Police,Humberside Police,-0.266202,53.771809,On or near STAVELEY ROAD,E01012837,Kingston upon Hull 010D,Investigation complete; no suspect identified
bb571032033b4c158bdb7e38b0b2f8b663a92514e7f696f3c2e6624ed5ccc8c1,2014-10,Humberside Police,Humberside Police,-0.279791,53.767168,On or near BROADLAND DRIVE,E01012825,Kingston upon Hull 010B,Investigation complete; no suspect identified
ab2cac0d8ae48a76c186f620fe09648464423223253f9643b5c4dfc36d357d31,2014-10,Humberside Police,Humberside Police,-0.290983,53.773657,On or near TOTTENHAM CLOSE,E01012823,Kingston upon Hull 011B,Investigation complete; no suspect identified
ebddbbdc3dd9e96698e6a5687e37cfbe86715ca07deb800f2e8097c20020aa47,2014-10,Humberside Police,Humberside Police,-0.277679,53.764280,On or near Petrol Station,E01012827,Kingston upon Hull 011D,Investigation complete; no suspect identified
b8c0f1fb7764641cadd5be9d46996bd16ff88a11a8f0120d83057ad071dd7105,2014-10,Humberside Police,Humberside Police,-0.264676,53.774592,On or near TEDWORTH ROAD,E01012833,Kingston upon Hull 009A,Investigation complete; no suspect identified
3706affb6013fa823ddf04bc01a2821378e54f5de801895e6a516a95fa6a110b,2014-10,Humberside Police,Humberside Police,-0.254331,53.779961,On or near RIDGESTONE AVENUE,E01012839,Kingston upon Hull 009D,Investigation complete; no suspect identified
31374813e734717081fa32be5f1cfb65566562ff0e880782d0c35e87edcf7a4a,2014-10,Humberside Police,Humberside Police,-0.305635,53.784373,On or near ST JAMES CLOSE,E01012907,Kingston upon Hull 007C,Investigation complete; no suspect identified
a80e7900da4f9a01d8d7b3d538d5276612b0b6f8eede2925352744df32023814,2014-10,Humberside Police,Humberside Police,-0.331920,53.779133,On or near WEST CARR LANE,E01012905,Kingston upon Hull 006C,Investigation complete; no suspect identified
ae1acaaf134c6e84e0727357f2f1db5cdc170afab6e255bec6db587c48b96af0,2014-10,Humberside Police,Humberside Police,-0.333842,53.780427,On or near BRETHERDALE,E01012912,Kingston upon Hull 006E,Investigation complete; no suspect identified
109f3ca2452fc6a48d838168a3b7105617ce637305d1950735939d53cc8ff5d5,2014-10,Humberside Police,Humberside Police,-0.319285,53.783127,On or near Sports/Recreation Area,E01012906,Kingston upon Hull 004E,Investigation complete; no suspect identified
c8a78d36e674f08957958f20479b6cb346aa008b2654dfdc5241ac9469ced7b9,2014-10,Humberside Police,Humberside Police,-0.265047,53.778849,On or near TORRIDGE ROAD,E01012840,Kingston upon Hull 009E,Investigation complete; no suspect identified
53f90580c143ec43b1ee51d0b65c0e34cb1ac3a24326f5f00a17164933c7656c,2014-10,Humberside Police,Humberside Police,-0.331101,53.780254,On or near STONESDALE,E01012905,Kingston upon Hull 006C,Investigation complete; no suspect identified
7258fdccb8fd8c3f077287a534eb11df9a9b707f0c5deb6b415a234d96f4333a,2014-10,Humberside Police,Humberside Police,-0.269214,53.782334,On or near WELLAND ROAD,E01012838,Kingston upon Hull 010E,Investigation complete; no suspect identified
869697949c95922dbd5bc7654ce53c65ab7485618a6256f1c44b558f44abc9e9,2014-10,Humberside Police,Humberside Police,-0.275793,53.775498,On or near ALWOODLEY CLOSE,E01012824,Kingston upon Hull 010A,Investigation complete; no suspect identified
d3eb5b9734ce3933f75b9a079a12279c32f368abe2c7a565c6155d9cb7076949,2014-10,Humberside Police,Humberside Police,-0.288237,53.775110,On or near EALING CLOSE,E01012823,Kingston upon Hull 011B,Investigation complete; no suspect identified
5aae6777c5573d21f006a60a4944c0ac9f8a9a0aca7655d2a98d4747d5ad6df3,2014-10,Humberside Police,Humberside Police,-0.288237,53.775110,On or near EALING CLOSE,E01012823,Kingston upon Hull 011B,Investigation complete; no suspect identified
cdae6d4c4277fe779d7a4f46a3ee507a2340fae5c5011cd2391bbb2d232f75bf,2014-10,Humberside Police,Humberside Police,-0.317348,53.777671,On or near ILCHESTER CLOSE,E01012906,Kingston upon Hull 004E,Investigation complete; no suspect identified
a7dc3a8e56777be1d11f15c1481bc424af0a7b623e53636365d5c98d61e3be25,2014-10,Humberside Police,Humberside Police,-0.336455,53.784194,On or near MARSDALE,E01012910,Kingston upon Hull 006D,Investigation complete; no suspect identified
2937a188d805b2888b01bfddf2e2927b962ec3c217813307e283026c7cd227a0,2014-10,Humberside Police,Humberside Police,-0.320816,53.778618,On or near KIMMERIDGE CLOSE,E01012906,Kingston upon Hull 004E,Investigation complete; no suspect identified
c1d407771a6fe66cf0fe67e616e508b33127c2c6bae446a2c90f4f257c49d165,2014-10,Humberside Police,Humberside Police,-0.276366,53.768540,On or near THE ORCHARD,E01012825,Kingston upon Hull 010B,Investigation complete; no suspect identified
e43119662c3ad849549b4791671bc4bd8847399e6fa97f3d4e6f386dbe6f13e2,2014-10,Humberside Police,Humberside Police,-0.332445,53.785792,On or near RIDSDALE,E01012830,Kingston upon Hull 006B,Investigation complete; no suspect identified
a157da455d13124287f53ca54723d7df0ba27ca121ee02995aa7f847d7694b1e,2014-10,Humberside Police,Humberside Police,-0.260265,53.769700,On or near Sports/Recreation Area,E01012836,Kingston upon Hull 009C,Investigation complete; no suspect identified
15498b4f30d9305bbb93dc6a206a5dd7a0d8e62b298b099ef157eaf493736159,2014-10,Humberside Police,Humberside Police,-0.269214,53.782334,On or near WELLAND ROAD,E01012838,Kingston upon Hull 010E,Investigation complete; no suspect identified
f3064736dd8a75f3679ec8e467921fd9ae339f05e25197ac5934a4ef00e2b7f1,2014-10,Humberside Police,Humberside Police,-0.275793,53.775498,On or near ALWOODLEY CLOSE,E01012824,Kingston upon Hull 010A,Investigation complete; no suspect identified
07e4fc04546a22e42a33d9156d875e9a4af38b02bc1662683bf825cda548c65a,2014-10,Humberside Police,Humberside Police,-0.337764,53.782189,On or near CALDERDALE,E01012912,Kingston upon Hull 006E,Investigation complete; no suspect identified
72d07705ef5b7df20e46a166377e1ba053d7a84455883d417e136f3ff03ccbc4,2014-10,Humberside Police,Humberside Police,-0.291614,53.770807,On or near ADELPHI CLOSE,E01012826,Kingston upon Hull 011C,Investigation complete; no suspect identified
35c4a6a64cf553480e6d82d1391f54bc61f38971d0896daa281c35cbdf308d03,2014-10,Humberside Police,Humberside Police,-0.270904,53.775544,On or near HEBDEN AVENUE,E01012834,Kingston upon Hull 010C,Investigation complete; no suspect identified
535f0be1b09e705460e30759cd3f8fe6fd401b35452037973e858128ed20c502,2014-10,Humberside Police,Humberside Police,-0.266578,53.774844,On or near Petrol Station,E01012833,Kingston upon Hull 009A,Investigation complete; no suspect identified
40c73ffe0d180e8a312f9c1f479e9c86f480be84db1a4fc3db58fba2c255ab2b,2014-10,Humberside Police,Humberside Police,-0.322207,53.779123,On or near FRAMPTON CLOSE,E01012906,Kingston upon Hull 004E,Investigation complete; no suspect identified
0b10969ec4c78b7d8986b0bb5afabd634f2489b8ef2d4f27317375727c92b867,2014-10,Humberside Police,Humberside Police,-0.275793,53.775498,On or near ALWOODLEY CLOSE,E01012824,Kingston upon Hull 010A,Investigation complete; no suspect identified
2882a9319babd94a57a3bf303eb18bb491c5bc584f61c1d4879762a35b02df11,2014-10,Humberside Police,Humberside Police,-0.256343,53.774255,On or near JERVIS ROAD,E01012833,Kingston upon Hull 009A,Investigation complete; no suspect identified
fcf2953c9c942ba6794bacd0f7608eb58dd01dfac2532b1190213a47c02dbcc6,2014-10,Humberside Police,Humberside Police,-0.273742,53.771477,On or near HOLDERNESS ROAD,E01012825,Kingston upon Hull 010B,Investigation complete; no suspect identified
fc7f0a449db83070fe2073bfc7a10b69d8f2c09ef487cdb1152403ded90efb9f,2014-10,Humberside Police,Humberside Police,-0.316553,53.780860,On or near BLANDFORD CLOSE,E01012906,Kingston upon Hull 004E,Investigation complete; no suspect identified
6479a29bd982d196d4a5d13dca4420ba0289d969b3893cae6f60d9742b1777ff,2014-10,Humberside Police,Humberside Police,-0.256343,53.774255,On or near JERVIS ROAD,E01012833,Kingston upon Hull 009A,Investigation complete; no suspect identified
46f70b715cc605988665a3c321d262a1cb3c91249217e55c1670e34a9f4f418c,2014-10,Humberside Police,Humberside Police,-0.288987,53.771597,On or near Supermarket,E01012823,Kingston upon Hull 011B,Investigation complete; no suspect identified
86b0e3c44d4a00e527adf75f69931edcc41d873e867b924e352e65550413fea1,2014-10,Humberside Police,Humberside Police,-0.295419,53.777262,On or near WALWORTH CLOSE,E01012822,Kingston upon Hull 007A,Investigation complete; no suspect identified
3abcbc65287d65f2a3491004c20620dc47ed1d1555fc4afc42296f6cd061c733,2014-10,Humberside Police,Humberside Police,-0.266892,53.779747,On or near PLYM GROVE,E01012840,Kingston upon Hull 009E,Investigation complete; no suspect identified
932d94eb37f2f4cf31b1e86dce8fc0f93791cf778344f630c19ef49e6f4d0914,2014-10,Humberside Police,Humberside Police,-0.266892,53.779747,On or near PLYM GROVE,E01012840,Kingston upon Hull 009E,Investigation complete; no suspect identified
bc105e59e5f6452a9fac11ec69d7b0f2f22d95e010de3a14de0cd7e27fa98e9a,2014-10,Humberside Police,Humberside Police,-0.298970,53.774652,On or near WEMBLEY PARK AVENUE,E01012822,Kingston upon Hull 007A,Investigation complete; no suspect identified
545440fbcaa3535a0fc5db9e1589b6af097fb30ab3113a032f6666f85117406f,2014-10,Humberside Police,Humberside Police,-0.302655,53.784870,On or near SWALLOW GRANGE,E01012911,Kingston upon Hull 007E,Investigation complete; no suspect identified
18ecf0b2634cad7cd68d34c272b1fc2f9c9721d1d7b159d1cec87f323b3f75dd,2014-10,Humberside Police,Humberside Police,-0.289117,53.778862,On or near HAMILTON DRIVE,E01012821,Kingston upon Hull 011A,Investigation complete; no suspect identified
1a1211a86fd416bbaf3b5bf2d7ecf65ff8b1975e358f239250895b39f2e6bf1b,2014-10,Humberside Police,Humberside Police,-0.267799,53.765827,On or near GRIFFIN ROAD,E01012849,Kingston upon Hull 017C,Investigation complete; no suspect identified
c567126d9a55f9d7410c95754718083597bfa10951578bf7811dd944f03b093f,2014-10,Humberside Police,Humberside Police,-0.300970,53.751793,On or near MIDDLEHAM CLOSE,E01012899,Kingston upon Hull 022B,Investigation complete; no suspect identified
a46fec07729a22c33ee9f31b5100b89e1c4d10fa9aef20c4dda88d6259db29c3,2014-10,Humberside Police,Humberside Police,-0.290734,53.759612,On or near SAINTS CLOSE,E01012896,Kingston upon Hull 020D,Investigation complete; no suspect identified
a6d86cb4c9858c5f4b3ceaf121c8075eb0b9602acbe097e78addc1a4376dff40,2014-10,Humberside Police,Humberside Police,-0.281680,53.756570,On or near FOSTON GROVE,E01012897,Kingston upon Hull 017E,Investigation complete; no suspect identified
424ad8b46a8add6b34e34fbdfc5eb6dfdc318b56b742ac763815badee9c67c93,2014-10,Humberside Police,Humberside Police,-0.264730,53.763347,On or near TAYLOR AVENUE,E01012841,Kingston upon Hull 017A,Investigation complete; no suspect identified
f96e31dcf8b062c9b81573cf3a3e9d044d983c37a436c55e2bb10a560e61e733,2014-10,Humberside Police,Humberside Police,-0.295425,53.767023,On or near Park/Open Space,E01012816,Kingston upon Hull 020A,Investigation complete; no suspect identified
