Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
a66fd7149e0e2f0e55c87a988922f386ef674268800420381ce3adf76af1e4a6,2013-10,Lincolnshire Police,Lincolnshire Police,-0.523848,53.223910,On or near GEORGE STREET,E01026176,Lincoln 006B,Suspect charged
a66fd7149e0e2f0e55c87a988922f386ef674268800420381ce3adf76af1e4a6,2013-10,Lincolnshire Police,Lincolnshire Police,-0.523848,53.223910,On or near GEORGE STREET,E01026176,Lincoln 006B,Suspect charged
8160d0f98775e8bf13132d0f5de5e980350bdb8f541f6557b1f3cb953a5398be,2013-10,Lincolnshire Police,Lincolnshire Police,-0.775304,53.398022,On or near Bus/Coach Station,E01026384,West Lindsey 004F,Offender given a caution
c8151853dce32ff425630b8c8744f306e554abe1c060bbe3c72f7fd7d684fee6,2013-10,Lincolnshire Police,Lincolnshire Police,-0.541689,53.230512,On or near PARK STREET,E01026143,Lincoln 005B,Suspect charged
146c35e6bff7fa4e62b7afaa5eaac200669efabb3db4e5d65e3b8e693ccaee3e,2013-10,Lincolnshire Police,Lincolnshire Police,-0.150063,52.788429,On or near Further/Higher Educational Building,E01032995,South Holland 006F,Suspect charged
146c35e6bff7fa4e62b7afaa5eaac200669efabb3db4e5d65e3b8e693ccaee3e,2013-10,Lincolnshire Police,Lincolnshire Police,-0.150063,52.788429,On or near Further/Higher Educational Building,E01032995,South Holland 006F,Suspect charged
51e3ec2d30d178d43d173e8ec782f0916b2d81e57d953719db3bd7aded84efcc,2013-10,Lincolnshire Police,Lincolnshire Police,-0.040485,52.981203,On or near ARGYLE STREET,E01026011,Boston 002B,Suspect charged
8c4488e29a5856d48ac452c5f3f8f6f580a16d437b651cf0427517626784b1af,2013-10,Lincolnshire Police,Lincolnshire Police,-0.383837,53.045800,On or near HIGH STREET NORTH,E01026222,North Kesteven 009C,Offender given penalty notice
fe2cf3110672348b8c142dde34404ab4b9d8060e2be0ce6d4a9b4917261f9d57,2013-10,Lincolnshire Police,Lincolnshire Police,-0.145490,52.778108,On or near EDINBURGH DRIVE,E01026268,South Holland 007A,Suspect charged
dd2de86231886664ab3987e4eb8e593b182b452ea6268f5b487b129b8745fef5,2013-10,Lincolnshire Police,Lincolnshire Police,-0.538215,53.230011,On or near SILVER STREET,E01026122,Lincoln 004A,Offender given penalty notice
354289db4d8eaf1b23da0299e1d931352356d8ee3ce08e41a71bbde3b2c8790d,2013-10,Lincolnshire Police,Lincolnshire Police,-0.663989,52.900907,On or near Police Station,E01026308,South Kesteven 005A,Suspect charged
923c29e796651db58aa62248445ab03e1a1cba88e5a660258c95a1e50958542e,2013-10,Lincolnshire Police,Lincolnshire Police,-0.026537,52.970849,On or near STELLS LANE,E01026006,Boston 003A,Suspect charged
923c29e796651db58aa62248445ab03e1a1cba88e5a660258c95a1e50958542e,2013-10,Lincolnshire Police,Lincolnshire Police,-0.026537,52.970849,On or near STELLS LANE,E01026006,Boston 003A,Suspect charged
7debdadb5181a85b26ae27519b64028c67aa53cb21ad0cc9e1b2ae7544adcbda,2013-10,Lincolnshire Police,Lincolnshire Police,0.343575,53.141837,On or near B1451,E01026093,East Lindsey 014B,Suspect charged
8936616f8cf0bd639eaedd156ba96bcebadbdcd0c635cb9b986992492036a360,2013-10,Lincolnshire Police,Lincolnshire Police,-0.023616,52.983288,On or near NORFOLK STREET,E01026036,Boston 003D,Suspect charged
3a1b1a6b9c8c2008c700696df4016f37b0666c59d15ee62435a4af306fb58d5c,2013-10,Lincolnshire Police,Lincolnshire Police,-0.027650,52.983032,On or near STAFFORD STREET,E01026037,Boston 002E,Offender given a caution
9fd20daa63c984f511a25ea5dedabc23ef8d0d7401146ceec7c5521985c0933f,2013-10,Lincolnshire Police,Lincolnshire Police,0.331357,53.140431,On or near Supermarket,E01026097,East Lindsey 015D,Suspect charged
cfaf95aaf432023cec381f3a83f0f4c477d1058f526405f3638d100ca03c5ade,2013-10,Lincolnshire Police,Lincolnshire Police,-0.139435,52.794916,On or near A151,E01026271,South Holland 007D,Offender given a caution
d0e1ba6cd08ad3919ece712abd6a020378607a804f2929b8ed4497b7e13fd0b9,2013-10,Lincolnshire Police,Lincolnshire Police,-0.544833,53.216005,On or near SPENCER STREET,E01026174,Lincoln 008D,Offender given a caution
a9413052bf225bf15fb458c36bf04c1cd562b2db75bcd8c564a4795cb903c9e2,2013-10,Lincolnshire Police,Lincolnshire Police,-0.539367,53.240624,On or near SPITAL STREET,E01026151,Lincoln 003E,Suspect charged
91f2345c447236dfa34b6df2eda0766c5e36d1e35ca02b5d403869f00dba61ec,2013-10,Lincolnshire Police,Lincolnshire Police,-0.540080,53.226735,On or near ST MARY'S STREET,E01026176,Lincoln 006B,Suspect charged
109e5cd4837f9f30b8374658f916b0b95244738d8ae10496743b64e7871b3d7a,2013-10,Lincolnshire Police,Lincolnshire Police,-0.025776,52.976096,On or near Supermarket,E01026006,Boston 003A,Suspect charged
109e5cd4837f9f30b8374658f916b0b95244738d8ae10496743b64e7871b3d7a,2013-10,Lincolnshire Police,Lincolnshire Police,-0.025776,52.976096,On or near Supermarket,E01026006,Boston 003A,Suspect charged
d085e283573b260eea5294f4768764ba39e0876aa2d5d863e128f23814d1990b,2013-10,Lincolnshire Police,Lincolnshire Police,0.341243,53.139653,On or near SOUTH VIEW CLOSE,E01026095,East Lindsey 014C,Suspect charged
d085e283573b260eea5294f4768764ba39e0876aa2d5d863e128f23814d1990b,2013-10,Lincolnshire Police,Lincolnshire Police,0.341243,53.139653,On or near SOUTH VIEW CLOSE,E01026095,East Lindsey 014C,Suspect charged
d085e283573b260eea5294f4768764ba39e0876aa2d5d863e128f23814d1990b,2013-10,Lincolnshire Police,Lincolnshire Police,0.341243,53.139653,On or near SOUTH VIEW CLOSE,E01026095,East Lindsey 014C,Suspect charged
3de483af09d5694db349004437f30bb8c44fb5902580e274e28a803ae1e81aa8,2013-10,Lincolnshire Police,Lincolnshire Police,-0.547980,53.225240,On or near Shopping Area,E01026132,Lincoln 005A,Suspect charged
79d633b79934fc997ee6b7cdfb34c933761b1306a26c340c58eb124fe43e4b6b,2013-10,Lincolnshire Police,Lincolnshire Police,0.348841,53.193099,On or near Parking Area,E01026069,East Lindsey 010D,Suspect charged
1c3184a56b9c2bb1f3591c0a107eb596c977f180b939aed28277b0fe4e716a6a,2013-10,Lincolnshire Police,Lincolnshire Police,-0.406606,53.153196,On or near THE GREEN,E01026211,North Kesteven 005C,Suspect charged
be076a5311f09fca7004dae6f4a8aa14d508a4627fd7e955604328de1ff02a4c,2013-10,Lincolnshire Police,Lincolnshire Police,-0.152966,52.787135,On or near GORE LANE,E01026266,South Holland 006B,Suspect charged
4cd141f36a48223af23250b2b8eaa90994924eed008dfc8592570f67888c6d5e,2013-10,Lincolnshire Police,Lincolnshire Police,-0.062855,52.970628,On or near WESTBRIDGE ROAD,E01026039,Boston 009D,Offender given a caution
ebcc682fa67987cbbcc3f12faaed9d42efcce8b9b0030e11bbe556e516882365,2013-10,Lincolnshire Police,Lincolnshire Police,-0.416496,52.999275,On or near REFORM PLACE,E01026236,North Kesteven 011E,Suspect charged
b62401889eb45c791efc7412d2cebeedb008a780a6c61c3ffb29b062034eff4c,2013-10,Lincolnshire Police,Lincolnshire Police,-0.164125,52.672747,On or near THORNEY ROAD,E01026240,South Holland 011B,Suspect charged
fc2b1d25e7a30c02cc2dd91c75916430da49392202ba92de938456c20b852e48,2013-10,Lincolnshire Police,Lincolnshire Police,-0.539602,53.230639,On or near Nightclub,E01026122,Lincoln 004A,Offender given a caution
fc2b1d25e7a30c02cc2dd91c75916430da49392202ba92de938456c20b852e48,2013-10,Lincolnshire Police,Lincolnshire Police,-0.539602,53.230639,On or near Nightclub,E01026122,Lincoln 004A,Offender given a caution
d701b491319017dcde65ce9e138342983b238f78b38ccc827ed5b7627093882b,2013-10,Lincolnshire Police,Lincolnshire Police,0.348922,53.180608,On or near Pedestrian Subway,E01026069,East Lindsey 010D,Suspect charged
7fd0d7f8bdb133b26b570ad382c9ac1442a3c4292f88e5bccc157d72aa59e641,2013-10,Lincolnshire Police,Lincolnshire Police,-0.026023,52.964160,On or near MARSH LANE,E01026029,Boston 009A,Suspect charged
898f27222ae5d118fc5ba176d70a226aeaf251086068fea6ab433d08a8efab8b,2013-10,Lincolnshire Police,Lincolnshire Police,-0.516019,53.246287,On or near ROBERT TRESSELL WALK,E01026152,Lincoln 004E,Offender given a caution
f967700c107691ccf6532144d71a49d613cf6da5a5e2106413db9c255f743110,2013-10,Lincolnshire Police,Lincolnshire Police,-0.148732,52.789056,On or near WESTLODE STREET,E01032995,South Holland 006F,Offender given a caution
3176100742802942b7db5650e5c8753b96344b491b07935690100b4b3b71c681,2013-10,Lincolnshire Police,Lincolnshire Police,0.340060,53.191860,On or near HURDMAN WAY,E01026069,East Lindsey 010D,Suspect charged
3535f6ab003c3848233c503d73a12e2cdaaaf3fbc4ed34e0e54bf397024749fd,2013-10,Lincolnshire Police,Lincolnshire Police,-0.659170,52.928416,On or near THE HAVERLANDS,E01026324,South Kesteven 004E,Offender given a caution
7e71d06ec70e0cf2bf27555ca63ec60031c61be31f226c0bb163acfcad8bd403,2013-10,Lincolnshire Police,Lincolnshire Police,-0.535773,53.230008,On or near UNITY SQUARE,E01026122,Lincoln 004A,Suspect charged
20bb0ce5f5fecfb096a2b681679b85d5b13321ad2aa8e608be41ec6c0d22be44,2013-10,Lincolnshire Police,Lincolnshire Police,0.084750,53.007187,On or near MEADOW BANK,E01026009,Boston 001C,Offender given a caution
3ef2533e0bad6aa26e609bce562ced81bd4db74418ad45f944377547e885984b,2013-10,Lincolnshire Police,Lincolnshire Police,-0.538756,53.228660,On or near Shopping Area,E01026122,Lincoln 004A,Suspect charged
2c51d056f365f97ad8a674cb87e6581b7580f4a4a17746126249f4993b803bc1,2013-10,Lincolnshire Police,Lincolnshire Police,-0.032045,52.977782,On or near Petrol Station,E01026032,Boston 002D,Offender given a caution
6cc19c236908938a59de13a981e68ef55e1508d9ecebb71ec8a50dc522d7baf9,2013-10,Lincolnshire Police,Lincolnshire Police,-0.408478,52.998072,On or near Parking Area,E01026227,North Kesteven 010A,Suspect charged
4e4b0d026eed0402599394fcb294682b6a7662a5006f0765305c5f4c759c424e,2013-10,Lincolnshire Police,Lincolnshire Police,-0.226010,52.819716,On or near RURAL AVENUE,E01026259,South Holland 005C,Offender given a caution
769a6b1806cf54de195a520ee9158e12742cb1b3e77574ebb8bf08e51265f3d4,2013-10,Lincolnshire Police,Lincolnshire Police,0.084476,53.051902,On or near KENT ROAD,E01026024,Boston 001E,Local resolution
7dc7ec1b667905a5c849629895e756868a0960b0f16e46775321a560a0234930,2013-10,Lincolnshire Police,Lincolnshire Police,0.015800,53.366879,On or near FREER GARDENS,E01026108,East Lindsey 003G,Local resolution
7b5c4ca758d4bb1900c88bb3ea6316696982618fa7f324c48284fd220cdfe790,2013-10,Lincolnshire Police,Lincolnshire Police,-0.516985,53.250857,On or near Supermarket,E01026157,Lincoln 002C,Suspect charged
7b5c4ca758d4bb1900c88bb3ea6316696982618fa7f324c48284fd220cdfe790,2013-10,Lincolnshire Police,Lincolnshire Police,-0.516985,53.250857,On or near Supermarket,E01026157,Lincoln 002C,Suspect charged
2c87580d7577994629a500996ce27193a532c0159fcfe2d3863f1e4c633e5bf6,2013-10,Lincolnshire Police,Lincolnshire Police,-0.153297,52.788416,On or near Shopping Area,E01032995,South Holland 006F,Suspect charged
14ba0c36c8a5ab5eb9d567f3bb5250e38e8aebd61efd50eeaef59bd4211286a6,2013-10,Lincolnshire Police,Lincolnshire Police,-0.022224,52.977565,On or near Nightclub,E01026025,Boston 003C,Offender given a caution
f918ce52aadcd2dd8b49c3bb7fddf23815ff05cb31e3c3cf96665eec2efa37c5,2013-10,Lincolnshire Police,Lincolnshire Police,-0.022224,52.977565,On or near Nightclub,E01026025,Boston 003C,Offender given a caution
b73c13690bf64377fa056212b1d6aebbb5c42a9d6341ccd09e528cc9c043e61f,2013-10,Lincolnshire Police,Lincolnshire Police,-0.018506,52.979058,On or near BOTOLPH STREET,E01026025,Boston 003C,Suspect charged
0c71a901ea6f367749f275c08e474638b9d88df4bbfe69a098782bf008c4493d,2013-10,Lincolnshire Police,Lincolnshire Police,-0.024648,52.977650,On or near CHURCH STREET,E01026036,Boston 003D,Local resolution
c23ad02e8e7b9d209a2cad0b02efee0ef0789f7f0759df015de2b13a6bdcef39,2013-10,Lincolnshire Police,Lincolnshire Police,-0.178314,53.105484,On or near Parking Area,E01026054,East Lindsey 016D,Suspect charged
a10a32d789fc0ae4d591831090e1ef1469d6beed2675bd3bbd5838261e848d23,2013-10,Lincolnshire Police,Lincolnshire Police,-0.145490,52.778108,On or near EDINBURGH DRIVE,E01026268,South Holland 007A,Suspect charged
bdbca78a0a04f9f2db510c32ba2e091da2f70953c38f2dcc0813f35b9190d2f2,2013-10,Lincolnshire Police,Lincolnshire Police,-0.656416,52.924609,On or near PRETORIA ROAD,E01026324,South Kesteven 004E,Suspect charged
840fc5cb61a16e6441fd3a68d15b60b13f61955f0e6917ff2e3c6b80a1d9169a,2013-10,Lincolnshire Police,Lincolnshire Police,-0.645593,52.914409,On or near UNION STREET,E01026323,South Kesteven 004D,Suspect charged
2ed9ea0b485aceb55843208f62199b0b8f463ca33fb55adac78b8304ed19622c,2013-10,Lincolnshire Police,Lincolnshire Police,-0.534935,53.219471,On or near KINGSWAY,E01026178,Lincoln 006D,Suspect charged
2fc096449327605c27fa25df8bdf003c3756eb269d4a6d4a84d8b18f065c4a8f,2013-10,Lincolnshire Police,Lincolnshire Police,-0.649622,52.906337,On or near BARNWELL TERRACE,E01026317,South Kesteven 006A,Offender given a caution
2fc096449327605c27fa25df8bdf003c3756eb269d4a6d4a84d8b18f065c4a8f,2013-10,Lincolnshire Police,Lincolnshire Police,-0.649622,52.906337,On or near BARNWELL TERRACE,E01026317,South Kesteven 006A,Offender given a caution
2fc096449327605c27fa25df8bdf003c3756eb269d4a6d4a84d8b18f065c4a8f,2013-10,Lincolnshire Police,Lincolnshire Police,-0.649622,52.906337,On or near BARNWELL TERRACE,E01026317,South Kesteven 006A,Offender given a caution
2fc096449327605c27fa25df8bdf003c3756eb269d4a6d4a84d8b18f065c4a8f,2013-10,Lincolnshire Police,Lincolnshire Police,-0.649622,52.906337,On or near BARNWELL TERRACE,E01026317,South Kesteven 006A,Offender given a caution
2fc096449327605c27fa25df8bdf003c3756eb269d4a6d4a84d8b18f065c4a8f,2013-10,Lincolnshire Police,Lincolnshire Police,-0.649622,52.906337,On or near BARNWELL TERRACE,E01026317,South Kesteven 006A,Offender given a caution
129e6816576dc18bcd921224bc972c27d86e279fb594aae42126188e036353a9,2013-10,Lincolnshire Police,Lincolnshire Police,-0.478402,53.304119,On or near THE CARRS,E01026413,West Lindsey 008C,Offender given a caution
15b4c557af2669307a07206d219470d90c95ccca696657c43706d54bda7fa157,2013-10,Lincolnshire Police,Lincolnshire Police,-0.150887,52.789647,On or near PINCHBECK ROAD,E01032995,South Holland 006F,Suspect charged
5bd59e4bfd226f44766edcd71ed69b5ae8e8769bdcb522952c438ec5d2610de3,2013-10,Lincolnshire Police,Lincolnshire Police,-0.678842,52.949277,On or near Petrol Station,E01026340,South Kesteven 002B,Suspect charged
d2d1934b90643b12a38dda797ddb32a9089602a86e052f34dd94de3bd8c413c8,2013-10,Lincolnshire Police,Lincolnshire Police,-0.540487,53.230605,On or near CLASKETGATE,E01026143,Lincoln 005B,Suspect charged
13814580455f9f494df5dfef464bb05eca643813c420bd6402b848b5c75b0120,2013-10,Lincolnshire Police,Lincolnshire Police,-0.540816,53.229306,On or near Further/Higher Educational Building,E01026143,Lincoln 005B,Local resolution
afd7b0788d73ff72504c37850c8a540522cf43fe00e9d112988d648876637e59,2013-10,Lincolnshire Police,Lincolnshire Police,-0.541565,53.228443,On or near Shopping Area,E01026132,Lincoln 005A,Suspect charged
3b34158705f92f788c1ca015380918d16c722a817dc570df3190955c7137a28d,2013-10,Lincolnshire Police,Lincolnshire Police,-0.545322,53.221899,On or near ALFRED STREET,E01026132,Lincoln 005A,Suspect charged
0e12ff1a5afa967d2934f7be92c68f97b279406243b1ed9cd8a79c0633091999,2013-10,Lincolnshire Police,Lincolnshire Police,0.129652,52.812707,On or near LUTTON BANK,E01026256,South Holland 008C,Offender given a caution
94b7346a495ec79a089f94fe9a3c0d36ed3414595ab3c9d7770517ec78fc8254,2013-10,Lincolnshire Police,Lincolnshire Police,-0.774439,53.398813,On or near Shopping Area,E01026384,West Lindsey 004F,Suspect charged
d15d27fd282a9299bf9498ec6b5ebfda5af3af6e4030e6cd7bae0f8b74585b2c,2013-10,Lincolnshire Police,Lincolnshire Police,-0.117008,53.211002,On or near Supermarket,E01026067,East Lindsey 011D,Suspect charged
b4e495f0b3a5fd83551710b6caf3b4798705b7ad3a348559d41285c743b19448,2013-10,Lincolnshire Police,Lincolnshire Police,0.294103,53.225238,On or near HIGH STREET,E01026049,East Lindsey 010B,Offender given penalty notice
b4e495f0b3a5fd83551710b6caf3b4798705b7ad3a348559d41285c743b19448,2013-10,Lincolnshire Police,Lincolnshire Police,0.294103,53.225238,On or near HIGH STREET,E01026049,East Lindsey 010B,Offender given penalty notice
440c95782fdd09884d14662d9eb00e598c479c1c9491d95748405a39f5ac4db7,2013-10,Lincolnshire Police,Lincolnshire Police,0.138844,53.087656,On or near GIPSY DROVE,E01026111,East Lindsey 017C,Offender given a caution
578f9e64e846628bb834b6f74e9949f64237f26c3739c3452319b321b8da5616,2013-10,Lincolnshire Police,Lincolnshire Police,-0.539602,53.230639,On or near Nightclub,E01026122,Lincoln 004A,Offender given a caution
5580e1a6be86aaf121f1e755e462ce3ef51b63d40f067c3df7a4e0d964a38c3a,2013-10,Lincolnshire Police,Lincolnshire Police,-0.602493,53.218269,On or near LARCHWOOD CRESCENT,E01026131,Lincoln 007D,Suspect charged
7db963b81a579180a136afe435cc78e6d015ff165c93888178906a15b1e82aa7,2013-10,Lincolnshire Police,Lincolnshire Police,-0.042491,52.981955,On or near LANGRICK ROAD,E01026032,Boston 002D,Local resolution
b667c4439dd9bcc8da069f09aa153733599bdb256c42b56d5f4a68a765d906d9,2013-10,Lincolnshire Police,Lincolnshire Police,-0.025776,52.976096,On or near Supermarket,E01026006,Boston 003A,Suspect charged
74c0fe1f063bb09eaa302e01116efb179b4e2899e9518829ded5364766bc4f2c,2013-10,Lincolnshire Police,Lincolnshire Police,-0.614971,52.919063,On or near KEATS AVENUE,E01026328,South Kesteven 003D,Suspect charged
e3459fe79860fb998fc5996d1becc522e2242bb5704414b4a6ac4b9f59a49202,2013-10,Lincolnshire Police,Lincolnshire Police,-0.002345,52.976783,On or near Petrol Station,E01026013,Boston 008A,Suspect charged
db6ff47676e651027668f439a5ebf5333cf186b3894bc19f12b43f92973260c0,2013-10,Lincolnshire Police,Lincolnshire Police,-0.028909,52.976309,On or near PIPE OFFICE LANE,E01026006,Boston 003A,Suspect charged
c39ad05a14f2b6eb2b652406b9497553663d436f70d66fa2b3b363a6334c596f,2013-10,Lincolnshire Police,Lincolnshire Police,0.335020,53.123888,On or near FREDERICA ROAD,E01026096,East Lindsey 015C,Suspect charged
958c8f8fea307a9b26b99e3ab28f636a0401fad86eb9d28dabfbf5d96c0b37a4,2013-10,Lincolnshire Police,Lincolnshire Police,-0.032045,52.977782,On or near Petrol Station,E01026032,Boston 002D,Suspect charged
4ba5ebe83955beb9fbe953060b32ed074af9bdd386c8948565ab9e6cedd5b8c2,2013-10,Lincolnshire Police,Lincolnshire Police,-0.555470,53.224342,On or near Petrol Station,E01026133,Lincoln 008A,Suspect charged
e7e6ccf86999fbe5cc09a96c4baead2ebf4dd5d306d46e07ad41339d91ce112a,2013-10,Lincolnshire Police,Lincolnshire Police,-0.541565,53.228443,On or near Shopping Area,E01026132,Lincoln 005A,Suspect charged
4369ad517a2c1522e3a4b7701c92f74050b757227356eee9ad9e5b6eaaa3961d,2013-10,Lincolnshire Police,Lincolnshire Police,-0.152966,52.787135,On or near GORE LANE,E01026266,South Holland 006B,Suspect charged
8ce401b225a5a15a3e472ae253ed95e9b2051d00215019d7e7c0b490d6fe86b0,2013-10,Lincolnshire Police,Lincolnshire Police,-0.543884,53.225433,On or near Shopping Area,E01026132,Lincoln 005A,Suspect charged
6ad2dea96c21d9825685679bfbadc5782a1c1061e9c47d956e08d7103d65e79c,2013-10,Lincolnshire Police,Lincolnshire Police,-0.537118,53.230132,On or near Parking Area,E01026122,Lincoln 004A,Offender given a caution
7daee8aa3d271a75420d00e5439914a0d9601e660dc0b11ab107c739218676ff,2013-10,Lincolnshire Police,Lincolnshire Police,-0.150025,53.212517,On or near HARPER GARTH,E01026066,East Lindsey 011C,Suspect charged
4c15fb0ed293a3710d23059856c4ba6281043afd809d72d56fd93a192aa0e080,2013-10,Lincolnshire Police,Lincolnshire Police,-0.525845,53.229005,On or near NAPIER STREET,E01026126,Lincoln 004D,Suspect charged
6fdfe7bb87b01afe6febd7ff15c0d745c75d7187069b780fc6abbebb6dae2b67,2013-10,Lincolnshire Police,Lincolnshire Police,-0.771068,53.398896,On or near Shopping Area,E01026384,West Lindsey 004F,Suspect charged
c9d0c2fa4201e300f6d97638186895c221b781b7c67ddce44313650c8efbd5ab,2013-10,Lincolnshire Police,Lincolnshire Police,-0.383837,53.045800,On or near HIGH STREET NORTH,E01026222,North Kesteven 009C,Suspect charged
eb9f687c6791333c06cdca7f5b5cfcdc8526be36635da66a894963836be06c6f,2013-10,Lincolnshire Police,Lincolnshire Police,-0.518074,53.235399,On or near Prison,E01026125,Lincoln 003A,Suspect charged
4e3afa1627187983ff1fd720f15e49e75e7d07ff5c730d319c781785f45498b2,2013-10,Lincolnshire Police,Lincolnshire Police,-0.026669,52.976110,On or near Supermarket,E01026006,Boston 003A,Suspect charged
2723f0ca506cf75dfdfca44d9a1041db41047b1f711cc2f19f1a2ec3e7461e2c,2013-10,Lincolnshire Police,Lincolnshire Police,-0.465079,53.209377,On or near STATION ROAD,E01026205,North Kesteven 005B,Suspect charged
10c4745430b74e1f401dc8604fbf90615b7c19cbe76066de6e7bcd93ab161e2a,2013-10,Lincolnshire Police,Lincolnshire Police,-0.160308,52.946526,On or near HIGH STREET,E01026033,Boston 006B,Suspect charged
856166a1d2d15adcfcf3ada83a2a9ca005833eb1e65b56640e0c7a53547876e6,2013-10,Lincolnshire Police,Lincolnshire Police,-0.515773,53.240845,On or near WRAGBY ROAD,E01026154,Lincoln 004F,Suspect charged
f5a69b29337698261c33b5f805b99449f45ca69ef65f859248232f5b4ac2667c,2013-10,Lincolnshire Police,Lincolnshire Police,0.335620,53.143485,On or near LUMLEY SQUARE,E01026093,East Lindsey 014B,Suspect charged
aef342ae8874fb0ab93303b5f52ac203c70fed09b9483252a4fa9cb1e4cfb6d6,2013-10,Lincolnshire Police,Lincolnshire Police,-0.639946,52.909517,On or near WHARF ROAD,E01026323,South Kesteven 004D,Suspect charged
5746fced720e36149ad1983dc34a884043ba73b33f896a234212a87e83d60bde,2013-10,Lincolnshire Police,Lincolnshire Police,-0.030564,52.975959,On or near TRAFALGAR PLACE,E01026006,Boston 003A,Offender given a caution
3dccba3b725bc473ec8c81eae1c9b9274f0c1e81b4e8fb560bd166865adb0be8,2013-10,Lincolnshire Police,Lincolnshire Police,0.260247,53.340966,On or near Shopping Area,E01026073,East Lindsey 005B,Suspect charged
3dccba3b725bc473ec8c81eae1c9b9274f0c1e81b4e8fb560bd166865adb0be8,2013-10,Lincolnshire Police,Lincolnshire Police,0.260247,53.340966,On or near Shopping Area,E01026073,East Lindsey 005B,Suspect charged
acf26f2a47513af268c3e74775b1b22196546d0a1466a10564c06c20ba26f941,2013-10,Lincolnshire Police,Lincolnshire Police,-0.659044,52.902632,On or near IVATT COURT,E01026312,South Kesteven 005E,Suspect charged
b9147a9ba33b192d842d30bde33ee59e1275cc169636a90a54d141fab91494b0,2013-10,Lincolnshire Police,Lincolnshire Police,-0.542933,53.215497,On or near SOUTH PARK,E01026174,Lincoln 008D,Suspect charged
89782e1fd13e6dc0eed2466632d6c08c6f1b81ca4253534bfe702192e9d537d2,2013-10,Lincolnshire Police,Lincolnshire Police,-0.539133,53.230337,On or near BUTCHERY COURT,E01026122,Lincoln 004A,Suspect charged
5b5fbe45cb3a818a9bad7e8be59294ca4433da5eddb512fd4289c61185e23324,2013-10,Lincolnshire Police,Lincolnshire Police,-0.005567,53.366042,On or near MERCER ROW,E01026081,East Lindsey 004A,Suspect charged
0a5c2438310ee7c719ba162482e3c7659308e80180b1bdca503a3b5c3838c81e,2013-10,Lincolnshire Police,Lincolnshire Police,0.097573,53.173685,On or near Parking Area,E01026100,East Lindsey 013E,Suspect charged
0a5c2438310ee7c719ba162482e3c7659308e80180b1bdca503a3b5c3838c81e,2013-10,Lincolnshire Police,Lincolnshire Police,0.097573,53.173685,On or near Parking Area,E01026100,East Lindsey 013E,Suspect charged
55a522bfb2151bbb2ea17f5e0eac6ebf3b040853ffbc63a3aac4c32a803254af,2013-10,Lincolnshire Police,Lincolnshire Police,-0.783670,53.414252,On or near BELVOIR CLOSE,E01026408,West Lindsey 002F,Local resolution
72b4912bfa94ffe06036eec45e8e40533850aced613ab984c86f92200957708f,2013-10,Lincolnshire Police,Lincolnshire Police,-0.088077,52.702734,On or near MARTINS ROAD,E01026239,South Holland 011A,Suspect charged
72b4912bfa94ffe06036eec45e8e40533850aced613ab984c86f92200957708f,2013-10,Lincolnshire Police,Lincolnshire Police,-0.088077,52.702734,On or near MARTINS ROAD,E01026239,South Holland 011A,Suspect charged
89225720a1ea087c04c70074690aa96aad527c4a1eee7264515441e187a1e82c,2013-10,Lincolnshire Police,Lincolnshire Police,-0.022761,52.978851,On or near Shopping Area,E01026025,Boston 003C,Suspect charged
d2bb7406d9ac66880af7a9cefecc9cc7550cd59a42dd5ec9e6c39a95c4957cb8,2013-10,Lincolnshire Police,Lincolnshire Police,0.260247,53.340966,On or near Shopping Area,E01026073,East Lindsey 005B,Suspect charged
a816cee7a6ca4728726995e5282607718333de6d8835a108638a14feb7d31f1f,2013-10,Lincolnshire Police,Lincolnshire Police,-0.776387,53.398024,On or near Shopping Area,E01026384,West Lindsey 004F,Suspect charged
ee9b6f83b17735a0636c87aa80475634933c9dcb3596e64611887bd0b24833a9,2013-10,Lincolnshire Police,Lincolnshire Police,-0.663989,52.900907,On or near Police Station,E01026308,South Kesteven 005A,Suspect charged
97d0e586792f11352ba4f8d995afe4f9f2dd964de4a217746b828244377e1fdf,2013-10,Lincolnshire Police,Lincolnshire Police,-0.543407,53.223162,On or near KING STREET,E01026176,Lincoln 006B,Suspect charged
9ab0e6c2f10221a0f80406ff8bfa71b16be92bb9e80c99177847cea01a694388,2013-10,Lincolnshire Police,Lincolnshire Police,-0.779604,53.411208,On or near RACHEL CLOSE,E01026381,West Lindsey 004C,Suspect charged
6d8fdb7a52e69962b745394fc909469610e92f702bf7fe8bc46acf0ada2ba0cd,2013-10,Lincolnshire Police,Lincolnshire Police,0.348922,53.180608,On or near Pedestrian Subway,E01026069,East Lindsey 010D,Offender given penalty notice
c97f9ac4f8f99dc23d382a03d9b51d4e1742537b124d0492fcf15aa9ba6f39e6,2013-10,Lincolnshire Police,Lincolnshire Police,0.337416,53.142974,On or near HIGH STREET,E01026093,East Lindsey 014B,Suspect charged
479d1277912a82fbbb680a1aad06207d3b3c7d6eff7c45dda13524bd9aa156f8,2013-10,Lincolnshire Police,Lincolnshire Police,-0.546827,53.215922,On or near Supermarket,E01026134,Lincoln 006A,Suspect charged
