Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
f4062ea919885b4c1b23017eb1f5dd51645fc18c4e9aa4d764e02555ca2cf4de,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.750219,52.480096,On or near CATHCART STREET,E01030249,Waveney 004C,Investigation complete; no suspect identified
2c9c5d3ee4d1754a5de40db343dcfd71901d432dfa6da6308ae504e35ac8ebaf,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.722423,52.037487,On or near CROSS STREET,E01029919,Babergh 007G,Investigation complete; no suspect identified
f14b221ac88f8e21c48a8fb2ded1b4b9bc625f435858bfab1a6534645253dba4,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.576431,52.206731,On or near PLATERS WALK,E01030188,Suffolk Coastal 004D,Suspect charged
91a8e46cbf7959c086c82420d76e40ae31aa2aad06131ba0901ef008ad14617d,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.298087,52.096160,On or near GRUNDISBURGH ROAD,E01030185,Suffolk Coastal 008B,Offender given penalty notice
a3ef02beaf4f9d093f18ba9784820c820d86b96b5e533c312b9d953e292209d4,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.359032,52.156409,On or near SIMON'S CROSS,E01030220,Suffolk Coastal 005D,Investigation complete; no suspect identified
5635aee3714a2fefc13af4ee335be7576080b960e33c4151cb13848acc671426,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.716695,52.254781,On or near Petrol Station,E01030137,St Edmundsbury 006D,Local resolution
091faba250355d94bba3a76038251b1d1bc61c9ef725f9a811032cb18a7b76e8,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.892097,52.221384,On or near STEELES ROAD,E01030089,Mid Suffolk 006E,Investigation complete; no suspect identified
cd3e153418060a94e01a35cf0a4f1bc7c63516c59c6324bc07f46b89312e1ef2,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.721523,52.230002,On or near KESTREL ROAD,E01030143,St Edmundsbury 009C,Investigation complete; no suspect identified
a390ebb8a3f5038f156fa607bc042b0a15a990c57cfd77e2fd82ef29e00ac075,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.743777,52.050418,On or near TURNER CLOSE,E01029914,Babergh 007C,Investigation complete; no suspect identified
d85c156373c6001bd49a8cc1b414a1eace16d86922c7f024c3541531144b8fe6,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.709183,52.232022,On or near Park/Open Space,E01030142,St Edmundsbury 009B,Suspect charged
99ddf89c55025c565c0173b5e73650c003ff3622a2b35dba112036a418354b19,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.189782,52.040799,On or near Race Track,E01029996,Ipswich 014D,Suspect charged
b3edd5a8b93d24d82640c47b29643bf366edf8c8f2ba5be5e3be43c16f2de29e,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.084613,52.037009,On or near CHARLOTTE'S,E01029879,Babergh 005C,Suspect charged
78a0db16e8dbe7c46bb906bea9eb72ba8a74e1eddd31e7175f42910545bcba35,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.167344,52.014729,On or near FRESTON HILL,E01029873,Babergh 011B,Suspect charged
dd64551efc8098d57911a4de846c1189350ffdd4e4f171169132271595d94302,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.167344,52.014729,On or near FRESTON HILL,E01029873,Babergh 011B,Suspect charged
f908e69942019987a239f4091e52b4fd40dfeee3ba7e7bc97275ab4e6ac843c4,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.167344,52.014729,On or near FRESTON HILL,E01029873,Babergh 011B,Suspect charged
6addbedff68510192f8a5e0ae0b9b6ffc967b2ae7983fac66c28080251aa558c,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.350888,51.960258,On or near BENT HILL,E01030162,Suffolk Coastal 015A,Suspect charged
38a768369578fdfc6242a38b0882db43056f5f54002072bd08b4ffdc158ae356,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.350888,51.960258,On or near BENT HILL,E01030162,Suffolk Coastal 015A,Suspect charged
b37204aeb7ab45e92a4234b979c9044aa939050b98e55a799fb452a63504f4ad,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.113298,52.045392,On or near GREENFINCH AVENUE,E01030014,Ipswich 013C,Suspect charged
ff4bf64d784068cb1c06a0bfc9ccd96cf98ab3786db08e10c227fba9fd2e567d,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.134556,52.089204,On or near THURLESTON LANE,E01030045,Mid Suffolk 012C,Investigation complete; no suspect identified
c0de0a64ab7b7ee4d44a1d6770a7889545ef717add244ba0d5ff23a51ded2564,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.705402,52.419976,On or near ARK CLOSE,E01030252,Waveney 012C,Investigation complete; no suspect identified
bfb14cde5913188e272afb028d40db55c69ed695d24fc3adf78994a3af3ea826,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.130996,52.071733,On or near DEBEN ROAD,E01030029,Ipswich 003C,Suspect charged
6d56d497de9c4746ac1ccf196fddbb66a1540a0ceaab00db409643cff1e33872,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.731729,52.050914,On or near HOXTER WAY,E01029916,Babergh 007E,Suspect charged
781e62c541eb284a052d56de2fc6a7017b60b6e0f95faeb529790cbdd73d5f8c,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.132389,52.067028,On or near Supermarket,E01030022,Ipswich 006A,Suspect charged
85cb6b39742599f04be43c9e6dfb6b1b49b7c62bdf023f15f806f99d3bcf9e5c,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.127111,52.079203,On or near Supermarket,E01030032,Ipswich 001A,Suspect charged
ece05fcb850b28938273e4470e1df98ed4687dbb557da4b0b56a442b349951c6,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.753163,52.488367,On or near YARMOUTH ROAD,E01030247,Waveney 007A,Offender given a caution
1192d2ece0ca479e0bcc45de90cf57776e91df32736add6a38f5782e248422b2,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.168187,52.059208,On or near WOODBRIDGE ROAD,E01029960,Ipswich 007C,Investigation complete; no suspect identified
2de6547d0232346c6d8205b0ddec4891e084e0d8e9d56073828d7ad08ead6ca8,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.254001,52.062490,On or near ST MARTINS COURT,E01030181,Suffolk Coastal 010A,Investigation complete; no suspect identified
9a781db9792393b8199af53bb8d49e1bde2c9369e473cf7fd692efc3e93470bf,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.727377,52.040052,On or near CHURCH WALK,E01029920,Babergh 007H,Investigation complete; no suspect identified
994e3478d6a7a161293000c5a5fcffa29490259cac6ed7f4379a0ae672fc232f,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.731784,52.039851,On or near Supermarket,E01029920,Babergh 007H,Investigation complete; no suspect identified
f1f440f543c058985ab3fddd2283000f682e84166d199244bd9e92686b820961,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.134704,52.064251,On or near SALLOWS CLOSE,E01030022,Ipswich 006A,Suspect charged
f1f440f543c058985ab3fddd2283000f682e84166d199244bd9e92686b820961,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.134704,52.064251,On or near SALLOWS CLOSE,E01030022,Ipswich 006A,Suspect charged
f1f440f543c058985ab3fddd2283000f682e84166d199244bd9e92686b820961,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.134704,52.064251,On or near SALLOWS CLOSE,E01030022,Ipswich 006A,Suspect charged
f1f440f543c058985ab3fddd2283000f682e84166d199244bd9e92686b820961,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.134704,52.064251,On or near SALLOWS CLOSE,E01030022,Ipswich 006A,Suspect charged
0bd74b34d1eb9cb03e339b4828badaa99e1e39cdd6a8daf4ebabb25a7ec516b9,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.646189,52.393790,On or near Park/Open Space,E01029928,Forest Heath 001C,Offender given a drugs possession warning
fe54f2cd60f050606f169ab9d79581c118fc29bb8c5d39b1641a31d072907485,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.153147,52.058641,On or near LLOYDS AVENUE,E01033125,Ipswich 007G,Local resolution
455d887db66739078bd15755d823baa3116c05795feb68d9c9ebd5cac765bfa3,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.745461,52.469704,On or near CLEVELAND ROAD,E01030258,Waveney 007D,Investigation complete; no suspect identified
ffcd8e874e8bc23bf0a9088a4fc477402b460f5aff0eff6b6d21430863e64030,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.713868,52.251680,On or near TAYFEN ROAD,E01033046,St Edmundsbury 006F,Investigation complete; no suspect identified
5ccc19f71034cd8a00250cf982785f70504b0448ed75b627a187e02320a4764b,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.711960,52.449156,On or near DALE END,E01030239,Waveney 012A,Suspect charged
0cc0e7cc6cca2d51d0924fc34d89c5de9c1f95d88a7e7ab9a851fdeece2e0fc5,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.726360,52.248937,On or near UNICORN PLACE,E01033048,St Edmundsbury 009F,Investigation complete; no suspect identified
2bc73051d84f3d0d51927bdd39b1c54a8bf185f0ff6ac803f763786cdbfbc269,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.315857,52.090229,On or near Parking Area,E01030203,Suffolk Coastal 008C,Investigation complete; no suspect identified
efdb175f9b4c3b6fb52a17a6d1e70cff78b2c6d90df29d5e793cf0d50e5786e3,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.715003,52.250584,On or near PETCH CLOSE,E01033046,St Edmundsbury 006F,Investigation complete; no suspect identified
808c84c9aed5d55e8f6333200fe1abdc7e0ed79726c544148a9bf79e7c1e6f72,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.704772,52.246916,On or near CHALK ROAD (NORTH),E01030092,St Edmundsbury 007A,Investigation complete; no suspect identified
1a0a53aa10bd0c59f965deb9dff8ac5a6495e9f6edcf6fc67c063ecb29d4218b,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.421706,52.080699,On or near BURTON END,E01030115,St Edmundsbury 013A,Suspect charged
2f77f4ce990e4af4427223cb6f8e6cf09a24abf3029e3168a33512f6b7de931e,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.437252,52.083948,On or near QUEEN STREET,E01030112,St Edmundsbury 012D,Investigation complete; no suspect identified
a42ef2de5bfd759dbd120d19699a0ac78168ef0eb18d3d413a4c62b8e70b22ce,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.156774,52.059173,On or near ST MARGARET'S PLAIN,E01033129,Ipswich 007H,Offender given a drugs possession warning
35556953a929b17f2135b9d6bb70b0f8f07a12fa952276f8cc8e7e97fc6e870f,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.730075,52.468896,On or near NOTLEY ROAD,E01030255,Waveney 005A,Suspect charged
9a781db9792393b8199af53bb8d49e1bde2c9369e473cf7fd692efc3e93470bf,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.727377,52.040052,On or near CHURCH WALK,E01029920,Babergh 007H,Suspect charged
621a4f61c68934157e7d76c0eae648b388ddc16b6ae853ad9723924762d3fabf,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.267932,52.346504,On or near VICARAGE ROAD,E01030058,Mid Suffolk 001B,Investigation complete; no suspect identified
9aa57daee92fee99784698288d3f661e2bd228a343fbd5bcd7bbd5883d1247af,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.693932,52.250573,On or near OLDING ROAD,E01030124,St Edmundsbury 007C,Suspect charged
6d6138d0288d2aa773b4c6c480d9a982a1adbc6a128000c9ffbf20febc56c63b,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.749402,52.479321,On or near RAGLAN STREET,E01030250,Waveney 004D,Suspect charged
6bf6b273ee6dcfa885b69eac3a5d03173c141fe33b5465a0794e08a7cdcf0dca,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.749402,52.479321,On or near RAGLAN STREET,E01030250,Waveney 004D,Suspect charged
3f57a5fee87401a75b17284b104fe1c7546dd358957f355ef88399c8dbe34405,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.509511,52.344221,On or near NEW STREET,E01029947,Forest Heath 004E,Investigation complete; no suspect identified
3463052e4f4fa12fac97692fa5b156520e78420de4eef4a2368615bd6962441d,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.713085,52.252535,On or near STATION HILL,E01030137,St Edmundsbury 006D,Offender given a caution
5441bad10f50f6b7e6ebd06dd5aecc6893cccd06ce6cc00452ea802752997519,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.710883,52.475887,On or near Parking Area,E01030270,Waveney 005C,Investigation complete; no suspect identified
edc2c65916a3599e0d0081682704c0507f68dda31d8935247e75544c5dd8c3ec,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.187618,52.057722,On or near SUNFIELD CLOSE,E01030003,Ipswich 008B,Suspect charged
f14b221ac88f8e21c48a8fb2ded1b4b9bc625f435858bfab1a6534645253dba4,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.576431,52.206731,On or near PLATERS WALK,E01030188,Suffolk Coastal 004D,Investigation complete; no suspect identified
3b182d29e8fa18ed3d3a497daec614b6fd7129859ab0025b92881135a16dec10,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.427775,52.080915,On or near HORSESHOE LANE,E01030115,St Edmundsbury 013A,Offender given penalty notice
26a084ae271a5528075891ff11bb4efe76681ba66def35bfef1c6161b57943f5,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.138988,52.058551,On or near HANDFORD CUT,E01029988,Ipswich 010E,Investigation complete; no suspect identified
09d965f3d7ad0aa67b6bc1249e6ad68fab96bf1189197eb0b681b4d9278db537,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.136457,52.058034,On or near LONDON ROAD,E01029988,Ipswich 010E,Investigation complete; no suspect identified
fe54f2cd60f050606f169ab9d79581c118fc29bb8c5d39b1641a31d072907485,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.153147,52.058641,On or near LLOYDS AVENUE,E01033125,Ipswich 007G,Local resolution
daa96974d0bf393bc7541b20d3f11d5f29c2e9820273d6bfe37b1b1081c70e07,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.140002,52.065297,On or near NORWICH ROAD,E01030022,Ipswich 006A,Investigation complete; no suspect identified
a4d7b224f0bbf227036296931fcd570fc66ba04edcf225affd37664f229971cd,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.101323,52.182539,On or near GREEN LANE,E01030083,Mid Suffolk 007C,Investigation complete; no suspect identified
5fc09927e0b510077c35cc544251da91a34dd485549041dafe36f5f93663029d,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.454765,52.077775,On or near PIPERS CLOSE,E01030106,St Edmundsbury 014B,Investigation complete; no suspect identified
5a5dfb7a1c92224981deb6efd3d1718c384d300c3036f93ccff821d3552e7e1b,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.429309,52.073429,On or near HOMEFIELD ROAD,E01030114,St Edmundsbury 014F,Offender given a drugs possession warning
89ce4967355f09b056ad4833afcb5c5d69ad96b0a1eb7bc3d1c3fec972511672,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.164139,52.058301,On or near ARTHUR'S TERRACE,E01029962,Ipswich 007E,Investigation complete; no suspect identified
ebb67e888228c932e9a4e262f556b8694c8d94f3d6d3feaf16571d473e944fdc,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.164139,52.058301,On or near ARTHUR'S TERRACE,E01029962,Ipswich 007E,Local resolution
8d4bf6061a9ee18feb7590cdc6bf13f49c105e2d23bbe27af8e5d0ad7b81199b,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.757344,52.486939,On or near LIGHTHOUSE SCORE,E01030247,Waveney 007A,Offender given a caution
b2c108810bd9ea05c7574ce1fdb74025bdb8980c931fa6a549ea1d622873d6b0,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.866684,52.254667,On or near Petrol Station,E01030049,Mid Suffolk 004B,Offender given a caution
475ca8e45db7e472a086a270ac44f3040db0ddc3e4ef61aabc477cf3bdca06d7,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.438618,52.083578,On or near SWAN LANE,E01030112,St Edmundsbury 012D,Investigation complete; no suspect identified
a9dabdcc21648c78c4046bddd27be449d190ada2af9394911a9ba9c82def8b1b,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.704419,52.238453,On or near Supermarket,E01030147,St Edmundsbury 009E,Investigation complete; no suspect identified
f47ea079cacb0283e5e0a31f3afdbdfa30739dee179822f8d81c7f53445fa39f,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.716695,52.254781,On or near Petrol Station,E01030137,St Edmundsbury 006D,Suspect charged
1bfde05338b3a4c7e7d1147911de611a5e833e1846aad934572a8995393a5203,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.237898,52.058751,On or near LLEWELLYN DRIFT,E01030179,Suffolk Coastal 009A,Suspect charged
8e75107cdf58d6a7a80fa446d54c3f1683877eb64f2ad2fa13e903fbdd502a83,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.248101,52.064235,On or near WRIGHT LANE,E01030179,Suffolk Coastal 009A,Local resolution
ea18a85b54ee52d9b6f3a41b08493002aed897c10f74be0772252168a102db7c,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.727096,52.042379,On or near BEACONSFIELD CLOSE,E01029915,Babergh 007D,Suspect charged
ea18a85b54ee52d9b6f3a41b08493002aed897c10f74be0772252168a102db7c,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.727096,52.042379,On or near BEACONSFIELD CLOSE,E01029915,Babergh 007D,Suspect charged
65b77d0c7ee75dd97b6917adb03e9dff4553c259fa84aad58ad7cc0706ad9acb,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.153904,52.056750,On or near Shopping Area,E01033125,Ipswich 007G,Suspect charged
6bd115369d376d1ec64aa9814e2fde5a1be7bfb8424e34657fbba5ec65543d61,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.205651,52.036528,On or near Petrol Station,E01030196,Suffolk Coastal 011A,Suspect charged
c97b440970b3f7dadd1055cc09d49c4087105d8b0ad8f56faf2d55f5fc6d4ae8,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.199921,52.030226,On or near HENING AVENUE,E01033127,Ipswich 014E,Suspect charged
9ba9000f42d027db872e67c28e8b04c8822754a4c493307d11b551a115a6b1ce,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.712139,52.242790,On or near GUILDHALL STREET,E01030091,St Edmundsbury 006A,Suspect charged
a25de0dd7a907aef5c5500f3dd5990d1476f7cf1be3dc695e1501d82be5fa0a1,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.741738,52.464363,On or near LONDON ROAD SOUTH,E01030256,Waveney 007C,Investigation complete; no suspect identified
c91f26d2042d8e04bb57a8ad8a57684c4c2f62760329580381d80fbe2e6181a9,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.752003,52.477170,On or near Bus/Coach Station,E01030249,Waveney 004C,Offender given a caution
73cedeca949841cede4e7ea2c3c4deeb03a26ff84148501731bdd1c323934aca,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.452550,52.075178,On or near Petrol Station,E01030106,St Edmundsbury 014B,Suspect charged as part of another case
bc4c39459bc51db73f4d540d1d937546d166e73f5164ff52e5af5e2128184057,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.752072,52.476592,On or near Shopping Area,E01030249,Waveney 004C,Investigation complete; no suspect identified
2c74d5a0ab5496558f72287a92ff0d0986465cfa86dbf699ba71e4149ef68aeb,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.746353,52.468066,On or near VICTORIA TERRACE,E01030258,Waveney 007D,Suspect charged
b97833d010e0a258355697f064c06eb89e52e87ee0f6da0366527900d1198c0b,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.751268,52.476329,On or near Supermarket,E01030249,Waveney 004C,Suspect charged
6b22612622d07a887ff993eb5618732f35b099ece6e1083fdc67b90e2fa611e5,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.244037,52.114013,On or near CRANWORTH CLOSE,E01030175,Suffolk Coastal 006A,Suspect charged
4cc77e3c3d44d51c79cdcbaac643606b2dcb721d51c194910afc2b81ec539f00,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.363319,52.248917,On or near Petrol Station,E01029951,Forest Heath 008D,Investigation complete; no suspect identified
beefc2400ef0f245e4d434261d2d002a3e6f6c78c02b391128c9890ac447af95,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.213087,51.993001,On or near PINMILL ROAD,E01029873,Babergh 011B,Local resolution
b3edd5a8b93d24d82640c47b29643bf366edf8c8f2ba5be5e3be43c16f2de29e,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.084613,52.037009,On or near CHARLOTTE'S,E01029879,Babergh 005C,Suspect charged
78a0db16e8dbe7c46bb906bea9eb72ba8a74e1eddd31e7175f42910545bcba35,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.167344,52.014729,On or near FRESTON HILL,E01029873,Babergh 011B,Suspect charged
dd64551efc8098d57911a4de846c1189350ffdd4e4f171169132271595d94302,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.167344,52.014729,On or near FRESTON HILL,E01029873,Babergh 011B,Suspect charged
f908e69942019987a239f4091e52b4fd40dfeee3ba7e7bc97275ab4e6ac843c4,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.167344,52.014729,On or near FRESTON HILL,E01029873,Babergh 011B,Suspect charged
8922a1d3acdec5936a27679d0abadef717c05570d19dcca2ad2b3ff11fc4d9a3,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.155239,52.056858,On or near Shopping Area,E01033125,Ipswich 007G,Suspect charged
19a097fd35e6b2756c062d72ab8fb82fc4a512516788d196cf9322af00d76351,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.163808,52.057123,On or near WELLS CLOSE,E01033129,Ipswich 007H,Investigation complete; no suspect identified
3afedd7d49c17570fae6124e8e9fec49c394168d68dba65782c20d5a9e779fcb,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.751468,52.479534,On or near LEISTON ROAD,E01030249,Waveney 004C,Suspect charged
3afedd7d49c17570fae6124e8e9fec49c394168d68dba65782c20d5a9e779fcb,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.751468,52.479534,On or near LEISTON ROAD,E01030249,Waveney 004C,Suspect charged
3afedd7d49c17570fae6124e8e9fec49c394168d68dba65782c20d5a9e779fcb,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.751468,52.479534,On or near LEISTON ROAD,E01030249,Waveney 004C,Suspect charged
3afedd7d49c17570fae6124e8e9fec49c394168d68dba65782c20d5a9e779fcb,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.751468,52.479534,On or near LEISTON ROAD,E01030249,Waveney 004C,Suspect charged
ff0b174556b39015f1b026a025254c38f41b79ddd205855d807fc99db0bbb4d0,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.731194,52.462465,On or near KIRKLEY GARDENS,E01030257,Waveney 008A,Investigation complete; no suspect identified
a66cf660e686cb80e8bc2403fcd24ecf2d4984a50e664ab12909cd3df1caab68,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.151741,52.074921,On or near HENLEY ROAD,E01029973,Ipswich 002A,Suspect charged
14598e4ea6adacc5ce017a77cb597593d0425a567ef2e67e4a4196b050e427c0,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.711450,52.420694,On or near Petrol Station,E01030252,Waveney 012C,Local resolution
a8028b088ffe6ca33391b128cab8ba07bca64cb99a9f83daf432b3ddfa4c0920,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.136457,52.058034,On or near LONDON ROAD,E01029988,Ipswich 010E,Investigation complete; no suspect identified
81e26cb9e199801edb9bdb97d3bdfb3d4585e7effba7b08c41700b75a6c14337,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.440432,52.081238,On or near HIGH STREET,E01030113,St Edmundsbury 014E,Suspect charged
8d3a0bc449d1c6bf148381ed01549f4c1bfbb5f8adef44207f19f80ad248de15,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.729052,52.234792,On or near BYFIELD WAY,E01030144,St Edmundsbury 009D,Suspect charged
789dd1a45c91e7ab5690c9bfd6e38542fd8904e785fdd1a948b7ac266c5c6b5b,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.966662,52.220314,On or near OLD STREET,E01030056,Mid Suffolk 006B,Suspect charged
045c13b78d8862c2e03af73a66e991479dea3f526e14fdf3bff9dcf9cf27a618,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.186724,52.062180,On or near SCHREIBER ROAD,E01029964,Ipswich 009B,Investigation complete; no suspect identified
a808fe439724167e53a617fcc91604720c7a9b7fc48e284e68a7d74f2098956e,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.718622,52.235006,On or near ABBOTS GATE,E01030142,St Edmundsbury 009B,Local resolution
fce83d13d4d3d7bb2b809ee10ee302048a3f446d5b5149217d819c9d729fe9ce,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.170242,52.058155,On or near ALEXANDRA ROAD,E01029960,Ipswich 007C,Investigation complete; no suspect identified
0c13bac89744901bf48ce6854019f67eb13daa788e85f6ff87d8e62a73bd3dc7,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.735953,52.492889,On or near SPASHETT ROAD,E01030278,Waveney 003D,Investigation complete; no suspect identified
84d927314fa2eedeea3c4db1f3f33b7693961f98594be129649cc41a13992512,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.342428,51.958880,On or near LINCOLN TERRACE,E01030162,Suffolk Coastal 015A,Investigation complete; no suspect identified
a429cde9a21b220e129eab6777d4df4908359a5d4a5112f48d4cfc4cfe501e0c,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.746353,52.468066,On or near VICTORIA TERRACE,E01030258,Waveney 007D,Investigation complete; no suspect identified
65b5eb163f24f9655c5a551cea8086b333b30ec6de27dd2f34d497dbe3818c33,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.188552,52.059774,On or near INGELOW GARDENS,E01030003,Ipswich 008B,Investigation complete; no suspect identified
d46fe0112cfde0848403f2e782588f24c1dfa62c9ff8c53f2bf93280c23a8603,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.168187,52.059208,On or near WOODBRIDGE ROAD,E01029960,Ipswich 007C,Suspect charged
e0714c6e75f5df1e7362d9e70bfbade1c248c51f1923e2d1e34aa023abbcefe1,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.725855,52.471251,On or near Sports/Recreation Area,E01030255,Waveney 005A,Investigation complete; no suspect identified
a3709f7d0eff7233762c83ba576fa59e6a3f62e51eca454dbdbd0d0adca7ee34,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.152191,52.057290,On or near KING STREET,E01033125,Ipswich 007G,Suspect charged
ac73f249099c04a57bd101bd5d5385191dd282c16f2a8a1b1e6abc380cb1974c,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.152191,52.057290,On or near KING STREET,E01033125,Ipswich 007G,Suspect charged
3d279a6bf74e12d6cd9f9d9ba54e680d7e5a93b415c51a78415741fcb82811e8,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.153147,52.058641,On or near LLOYDS AVENUE,E01033125,Ipswich 007G,Suspect charged
b8bb97349dee6c0a2860a86c5e2f4523d25ae4138b53ea885a494ca0c335cb74,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.754126,52.477876,On or near LONDON ROAD NORTH,E01030247,Waveney 007A,Suspect charged
