Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
247d4e936a6a7b89ba92be29612ae6552cec0f23086590ae65b5e53143518f9c,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.286281,52.623866,On or near KENNETH MCKEE PLAIN,E01033434,Norwich 011G,Suspect charged as part of another case
247d4e936a6a7b89ba92be29612ae6552cec0f23086590ae65b5e53143518f9c,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.286281,52.623866,On or near KENNETH MCKEE PLAIN,E01033434,Norwich 011G,Suspect charged as part of another case
24ffd367ef1c21301c20da0e33618b4fa187fef153611f40f58eb2e687970d7d,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.269334,52.654230,On or near BOUNDARY ROAD,E01026833,Norwich 002F,Unable to prosecute suspect
617960bd19a7f9dd78a2117ffa98ac1b6ea1c2d6a3b37ece807491c958cfa6e3,2015-02,Norfolk Constabulary,Norfolk Constabulary,0.861092,52.552982,On or near Parking Area,E01033040,Breckland 010F,Suspect charged
617960bd19a7f9dd78a2117ffa98ac1b6ea1c2d6a3b37ece807491c958cfa6e3,2015-02,Norfolk Constabulary,Norfolk Constabulary,0.861092,52.552982,On or near Parking Area,E01033040,Breckland 010F,Suspect charged
167c05cba819cdfed427192e4b7d089319bf9da32124388cab09ee72356c476d,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.247796,52.629236,On or near Petrol Station,E01026861,Norwich 010D,Suspect charged
eaa7af44d7fd5c7f5a4c4819b97154e495dcdba24fb4ca13901644a56224cc48,2015-02,Norfolk Constabulary,Norfolk Constabulary,0.745175,52.415093,On or near MINSTERGATE,E01026468,Breckland 016A,Suspect charged as part of another case
1e833ff9f6a6226b07e138aa9ed99f645af24e568003d4d99bae3f7d952ff322,2015-02,Norfolk Constabulary,Norfolk Constabulary,0.805081,52.570887,On or near WISSEY GROVE,E01026489,Breckland 009D,Unable to prosecute suspect
250f285ba8679cca4e5e20b8548948830d3dc2b679daeecf09c04594780ab46e,2015-02,Norfolk Constabulary,Norfolk Constabulary,0.940658,52.681229,On or near RED LION STREET,E01026426,Breckland 005B,Suspect charged
250f285ba8679cca4e5e20b8548948830d3dc2b679daeecf09c04594780ab46e,2015-02,Norfolk Constabulary,Norfolk Constabulary,0.940658,52.681229,On or near RED LION STREET,E01026426,Breckland 005B,Suspect charged
250f285ba8679cca4e5e20b8548948830d3dc2b679daeecf09c04594780ab46e,2015-02,Norfolk Constabulary,Norfolk Constabulary,0.940658,52.681229,On or near RED LION STREET,E01026426,Breckland 005B,Suspect charged
b1eb4996a6dd4edca5b4aa211e4683b75e3cc245e79ff3804465d5a2575ddbbc,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.301505,52.651556,On or near CONSTITUTION HILL,E01026801,Norwich 001E,Suspect charged as part of another case
7821a6ba2d51cf0c9ff12f1017a9a91e9842e38de185e1f686ec89b594f7aaa3,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.210778,52.776055,On or near Sports/Recreation Area,E01026523,Broadland 002B,Unable to prosecute suspect
b53f9d6ea5ef70d319256857888d6f5f747f815866c7b63543e9dbaac32f6b4b,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.247796,52.629236,On or near Petrol Station,E01026861,Norwich 010D,Suspect charged
9b46b2f83db17e5f811daa9d5fa7a206d3abe07c91f4583e93f8c6248c2212db,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.173445,52.447246,On or near B1134,E01026886,South Norfolk 014C,Unable to prosecute suspect
b888dd7b0f9c786029611948a3284c5e34d18a2ab37d90909c22effed22ecc47,2015-02,Norfolk Constabulary,Norfolk Constabulary,0.405572,52.745706,On or near SOMERVILLE ROAD,E01026706,King's Lynn and West Norfolk 011F,Suspect charged
3d66768a3e7692b05fae18e5a858ca6f45b770818bd69ab8ddddc7d4aa9e7755,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.237933,52.642780,On or near OVAL AVENUE,E01026869,Norwich 006G,Unable to prosecute suspect
449f3e527aab37639f9bfa471eb700a1511297d3683ce09f6ca4a1d3e1d2bfed,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.115389,52.571308,On or near Sports/Recreation Area,E01026870,South Norfolk 005A,Suspect charged
df09057ea4c9d253a64481dd8eb9703e5ac3dcec6c58ac8fe22be9e276bd7098,2015-02,Norfolk Constabulary,Norfolk Constabulary,0.856470,52.567437,On or near STIRLING ROAD,E01033040,Breckland 010F,Offender given a caution
0ecc13be7730cc77c220343b264f651cb61d1d49285719bc917da6628206b3eb,2015-02,Norfolk Constabulary,Norfolk Constabulary,0.405572,52.745706,On or near SOMERVILLE ROAD,E01026706,King's Lynn and West Norfolk 011F,Suspect charged
e92085b559da211dac6b42776d48ee2b1e1b6aafe3209dbec6e0828cca77616f,2015-02,Norfolk Constabulary,Norfolk Constabulary,0.739990,52.792941,On or near BLICKLING STREET,E01026780,North Norfolk 009A,Unable to prosecute suspect
b009530b2a3ac6ac4cbd2773b0c37f41a3eab7fe2e4445651209c607f5d02822,2015-02,Norfolk Constabulary,Norfolk Constabulary,0.362169,52.674915,On or near CHURCH CLOSE,E01026726,King's Lynn and West Norfolk 015D,Unable to prosecute suspect
d2228a639b1d73f80112d6b519810749179f291c5f6f1d40bf7adc61acb1ceb8,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.421085,52.854380,On or near SCHOOL CLOSE,E01026738,North Norfolk 007A,Unable to prosecute suspect
57b088e776b1df8cca77f6060bced46b57ce8f31b62776c50dc2ab531d5de6bb,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.284956,52.631817,On or near GRAPES HILL,E01026822,Norwich 007A,Unable to prosecute suspect
57b088e776b1df8cca77f6060bced46b57ce8f31b62776c50dc2ab531d5de6bb,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.284956,52.631817,On or near GRAPES HILL,E01026822,Norwich 007A,Unable to prosecute suspect
05f398231ed316d038557d85e27906d419eca9e1080ad397f199d313c5a050b1,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.289589,52.637426,On or near EBENEZER PLACE,E01026826,Norwich 007E,Unable to prosecute suspect
05f398231ed316d038557d85e27906d419eca9e1080ad397f199d313c5a050b1,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.289589,52.637426,On or near EBENEZER PLACE,E01026826,Norwich 007E,Unable to prosecute suspect
0d5f26a341b427da08782334cb39afedbb8841bc1a4587580aa5e4df5a75ba05,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.290087,52.630469,On or near ST LAWRENCE LANE,E01026822,Norwich 007A,Unable to prosecute suspect
d28f62ee41672831f46c7f77fc368d66795d6697537e076ac8df5e4ca012a268,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.268874,52.656194,On or near CORONATION ROAD,E01026531,Broadland 011B,Suspect charged
0f1d2f3b8eedf82fa8d41aef32c854446f4ab44a457fe3d0cda908e068719be3,2015-02,Norfolk Constabulary,Norfolk Constabulary,0.870958,52.497095,On or near VICARAGE ROAD,E01026491,Breckland 010E,Unable to prosecute suspect
0f1d2f3b8eedf82fa8d41aef32c854446f4ab44a457fe3d0cda908e068719be3,2015-02,Norfolk Constabulary,Norfolk Constabulary,0.870958,52.497095,On or near VICARAGE ROAD,E01026491,Breckland 010E,Unable to prosecute suspect
080f52458617936bb497ac16acdd044a4465bd4efd1638aaedf1a31a282ca980,2015-02,Norfolk Constabulary,Norfolk Constabulary,0.425468,52.756846,On or near GAYWOOD HALL DRIVE,E01026666,King's Lynn and West Norfolk 009A,Suspect charged
6e3ac5ba6a518206ca2d87054e3e596959d3e7a92702f0bcc10899d1cfd10145,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.412975,52.645238,On or near LAKELAND CLOSE,E01026545,Broadland 008A,Unable to prosecute suspect
6c27deecda7cc8e989ccd5aea67919d3f2c727c482e83f34a4101658d6ad721b,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.271950,52.641935,On or near SWANTON ROAD,E01026828,Norwich 002A,Unable to prosecute suspect
12b1f708c32449e26aca928bd5ec93918770ddb2d6e50197c261528909584bfa,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.733105,52.622207,On or near BALMORAL AVENUE,E01026639,Great Yarmouth 004B,Unable to prosecute suspect
55cdaec1e5cac37b697f741b9f053a9057003d8672399f3232df0e0e213d3705,2015-02,Norfolk Constabulary,Norfolk Constabulary,0.733412,52.409889,On or near ST MARTIN'S WAY,E01026476,Breckland 017C,Unable to prosecute suspect
55cdaec1e5cac37b697f741b9f053a9057003d8672399f3232df0e0e213d3705,2015-02,Norfolk Constabulary,Norfolk Constabulary,0.733412,52.409889,On or near ST MARTIN'S WAY,E01026476,Breckland 017C,Unable to prosecute suspect
eec729d50311158da7a6b52fddf560387cecb24d1b297544d4febd033ec0a7c6,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.129006,52.573916,On or near FRITILLARY DRIVE,E01026945,South Norfolk 007D,Unable to prosecute suspect
2dedc0c5c47ae85114ee8ed9d8230e4f054f10576e54a5f65f90aa32d54c885a,2015-02,Norfolk Constabulary,Norfolk Constabulary,0.731170,52.418349,On or near DURHAM WAY,E01026467,Breckland 015C,Unable to prosecute suspect
2dedc0c5c47ae85114ee8ed9d8230e4f054f10576e54a5f65f90aa32d54c885a,2015-02,Norfolk Constabulary,Norfolk Constabulary,0.731170,52.418349,On or near DURHAM WAY,E01026467,Breckland 015C,Unable to prosecute suspect
b0c00c68332d6c2cbe3da1a6cca956cab94e09abdfcbbb2c72e1f6605fadfac2,2015-02,Norfolk Constabulary,Norfolk Constabulary,0.938486,52.679728,On or near ST WITHBURGA LANE,E01026425,Breckland 005A,Suspect charged
3f7b1c91a3e1d54f0ad7e0b1097e8e5e957601d296d06f3f7b306b331658b6ad,2015-02,Norfolk Constabulary,Norfolk Constabulary,0.694444,52.651881,On or near MANOR WAY,E01026459,Breckland 007E,Suspect charged
4fa3a3afa17037a9595b68ea313ee89c9f212533f57039bf5480c495b4bdb38d,2015-02,Norfolk Constabulary,Norfolk Constabulary,0.392021,52.666260,On or near ROWAN CLOSE,E01026722,King's Lynn and West Norfolk 015C,Suspect charged
189b40631be32068c62f32ba1a4e852a895e8954cec25e6372c069b6056abf90,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.306175,52.641713,On or near ROMANY ROAD,E01026844,Norwich 003D,Unable to prosecute suspect
8cfa0478949b15595e9d640f0799f5f5fd3e2012f2e2334794de2d483a090472,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.319565,52.624088,On or near GLENDENNING ROAD,E01026849,Norwich 015B,Suspect charged
a54ef29e6498652d0e0406def6eb98f438e3eb2bb43b763f656ad9e5ebfa890d,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.276689,52.644610,On or near Supermarket,E01026828,Norwich 002A,Suspect charged
2691cd6d2130d1f72bb660a5013da8b69c14499d8971040b838d634461bf23cc,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.721694,52.606187,On or near BRIDGE ROAD,E01026635,Great Yarmouth 007D,Offender given a caution
d43519cb517b2cf6bdcdf00c2f49db509521ccd8746e8cd9f5ffde0acbc8ff0c,2015-02,Norfolk Constabulary,Norfolk Constabulary,0.397961,52.753890,On or near Shopping Area,E01026698,King's Lynn and West Norfolk 011A,Suspect charged
dc7fe20aa9806adb387a167cf443f917c4461750d77f6ffea890c452d8e04f01,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.319565,52.624088,On or near GLENDENNING ROAD,E01026849,Norwich 015B,Suspect charged
8454fa27f1f90ee6f2f602a230008e26d4bb92b6c8ff29a3a4a7aff6b0671159,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.319654,52.625650,On or near MATLOCK ROAD,E01026849,Norwich 015B,Suspect charged
9938fc3acd534253a6c371983095d9d77eeb892cfaea81711e6ea57bb7ba4f7c,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.319654,52.625650,On or near MATLOCK ROAD,E01026849,Norwich 015B,Suspect charged
0629e7625ed8bbd6d24ef785b007ac040ebab60d8b6587b65347c052e1f0cb43,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.315145,52.625057,On or near THORPE ROAD,E01033439,Norwich 014B,Unable to prosecute suspect
c5c7a0bc675eefc8ce9bf50c4b0fc1ec7450dbb3d4e54fd75f6376b5ddec0a8e,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.292693,52.625018,On or near Shopping Area,E01026822,Norwich 007A,Suspect charged
98ed9ba70a9eafd86c6c4c0f07205222aadbe9eff5807dc078c2a9209956076b,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.289771,52.625864,On or near Shopping Area,E01026822,Norwich 007A,Suspect charged
e35686288e0a1a04c4446aa240cab2ed120fe7a8a16f6cfb37b1e7e5d61a227b,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.724351,52.609117,On or near HERRIES CLOSE,E01026597,Great Yarmouth 005C,Suspect charged
97a301d245322cbaff1e257ddc286bef3ff65d94bdf5e1993979fc109c15f801,2015-02,Norfolk Constabulary,Norfolk Constabulary,0.396442,52.753201,On or near BAXTERS COURT,E01026699,King's Lynn and West Norfolk 011B,Formal action is not in the public interest
408129fe86976990d8db397db7f98caf80ae6af14853a7d5a889867c9c111669,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.730497,52.645388,On or near BERESFORD ROAD,E01026594,Great Yarmouth 003F,Suspect charged
5ac19e6586694f716869f6c9be98bab3664bd03e52563cceb7c1b89f6711043e,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.154145,52.365841,On or near DISS ROAD,E01026934,South Norfolk 014E,Unable to prosecute suspect
7e11555d9b16469624a1e9794da1aff4930cb351f9948768a7558a8603d12688,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.720014,52.675337,On or near SCRATBY CRESCENT,E01026628,Great Yarmouth 001E,Offender given a caution
7ad40e4de320ca101062a3ee27650c0aaf20b767888869f6bb8f42a661a41c7b,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.317599,52.637562,On or near Prison,E01026806,Norwich 004D,Suspect charged
fb1d8d848c80683eb844cf17c227a406ac7a0faac54c02557667300c039d0559,2015-02,Norfolk Constabulary,Norfolk Constabulary,0.397047,52.752344,On or near Parking Area,E01026699,King's Lynn and West Norfolk 011B,Suspect charged
5cb774095e372b27055709453280a3a647ffaef2f681530f27aa160fa5fd9f41,2015-02,Norfolk Constabulary,Norfolk Constabulary,0.411261,52.767413,On or near WOOLSTENCROFT AVENUE,E01026690,King's Lynn and West Norfolk 007D,Unable to prosecute suspect
c08aacb0a25acc399e787c9a02d2f2e8166f5dbf17be575fc47527c7e3624fcb,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.295902,52.626620,On or near Shopping Area,E01026822,Norwich 007A,Suspect charged
1ad5b615de8bd1288c717b753b37a4c191730a041631f2c9e96fb529c7e88356,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.265752,52.625432,On or near CHRISTCHURCH ROAD,E01026862,Norwich 010E,Suspect charged
907628ffa4b5713aeaadae04d6dce6e2cd8cb1ac2e8a5152175968eb07e4eb06,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.230049,52.480338,On or near LIME TREE AVENUE,E01026939,South Norfolk 011E,Suspect charged
b582a3186eacc584bc675ff9643a20db79c9cea3c21c1002a7f0435165afd445,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.295902,52.626620,On or near Shopping Area,E01026822,Norwich 007A,Suspect charged
1c7d2d4f265a376c6336c6005a876c319ac291d763d83fc0a11361f2c3a31d60,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.292693,52.625018,On or near Shopping Area,E01026822,Norwich 007A,Suspect charged
1c7d2d4f265a376c6336c6005a876c319ac291d763d83fc0a11361f2c3a31d60,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.292693,52.625018,On or near Shopping Area,E01026822,Norwich 007A,Suspect charged
8c6aae8c335f8e8691f9289dbf4169b8460ba9d42348d712f017b02bec5741f9,2015-02,Norfolk Constabulary,Norfolk Constabulary,0.366726,52.604032,On or near JAMES SCOTT CLOSE,E01033038,King's Lynn and West Norfolk 017G,Offender given a caution
1ba08556519628ee98a85bdced7726cca4a5aaf1f35c5fe5a6f54575a0d7397d,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.708233,52.570514,On or near ORIEL AVENUE,E01026620,Great Yarmouth 011D,Offender given a caution
6ea856986fa1ae678202a63e36791f33e03ee6dca808f9b8c8b4b934f7eed943,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.708233,52.570514,On or near ORIEL AVENUE,E01026620,Great Yarmouth 011D,Unable to prosecute suspect
4c99a7468833c0fb8dd3212636a4ebd9c07854530941f72ba4237437b48ba293,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.234256,52.635227,On or near MALBROOK ROAD,E01026793,Norwich 005C,Suspect charged
37eb50ad90d0d3506070285f49a16782ed00fd504d1ccca473e33b60288acf51,2015-02,Norfolk Constabulary,Norfolk Constabulary,0.825971,52.571667,On or near MIDDLE STREET,E01026488,Breckland 009C,Suspect charged
8097e5f40f1400f065b3cc2cf45567e115c24b1063c5b2a5568c2d47f538beef,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.241628,52.638758,On or near Supermarket,E01026867,Norwich 006E,Offender given a caution
8097e5f40f1400f065b3cc2cf45567e115c24b1063c5b2a5568c2d47f538beef,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.241628,52.638758,On or near Supermarket,E01026867,Norwich 006E,Offender given a caution
13953f28f0ebb9fe5c2f70a55e155029453f005ae32b3bd1023bd517b40615b6,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.285133,52.624329,On or near UNION STREET,E01033434,Norwich 011G,Offender given a caution
8ab0e10d58c9ecea36ddf36770cff91bb4f131981f2fc1e501a8a7d0d8149de6,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.287517,52.632069,On or near ST SWITHINS ROAD,E01026822,Norwich 007A,Suspect charged
4b9c550fcf0789dcf8827f1cb666eb2c9d365f3a87c507007fd6babfad55f6dd,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.727501,52.607408,On or near Shopping Area,E01026597,Great Yarmouth 005C,Suspect charged
4b9c550fcf0789dcf8827f1cb666eb2c9d365f3a87c507007fd6babfad55f6dd,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.727501,52.607408,On or near Shopping Area,E01026597,Great Yarmouth 005C,Suspect charged
1e99c3ac1d6808f646d7952b7d0aa209dfd65fbeb2927ed7a8ff2f56e3b69588,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.730330,52.610610,On or near Supermarket,E01026597,Great Yarmouth 005C,Unable to prosecute suspect
d515b38dc521a3fcab9b03783df1b7aa4915dece192df90e0faadf89578235bb,2015-02,Norfolk Constabulary,Norfolk Constabulary,,,No location,,,Offender given a caution
4c892736260b0b91f9d4a789af54bf4f25593d96e606c10a384c4632731daead,2015-02,Norfolk Constabulary,Norfolk Constabulary,,,No location,,,Suspect charged
1f1b8932847cc963f1a94085c8de58dbbb87786a0cc555ae3be0f07d104b591e,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.287335,52.634377,On or near BARN ROAD,E01026827,Norwich 007F,Investigation complete; no suspect identified
4d9bc9986d576e9fd3a955b8d24cd60a8668e80fb3c6a29f16fadfef60aea0ca,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.550190,52.798034,On or near THE STREET,E01026786,North Norfolk 013D,Investigation complete; no suspect identified
c952f136087129630e23b953474da36eb555320fea6c07035b2433fd1684626c,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.713010,52.686261,On or near SEAGULL ROAD,E01026627,Great Yarmouth 001D,Investigation complete; no suspect identified
1257c2ef4f8e2fbd9fb1c6fb98b996004ceed0ba53c63e799ed7a0effe3e1b36,2015-02,Norfolk Constabulary,Norfolk Constabulary,0.275489,52.679300,On or near LOW ROAD,E01026684,King's Lynn and West Norfolk 013A,Investigation complete; no suspect identified
49c24b42e7d43d83940c7e688fc14fdd7f69455b8d54d5eb3855e197c7028ce4,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.649725,52.661866,On or near CHURCH LANE,E01026608,Great Yarmouth 002A,Offender sent to prison
e2b661c85fe782da507351c1af59ff1aeb3290fd3c07223750be26488bfe70af,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.250087,52.637600,On or near DELL CRESCENT,E01026865,Norwich 006C,Offender given community sentence
672a4c6c9dc565c7a7e5ae07b1797acabf811d7e2e3fbea678100b5b8277382c,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.717993,52.608705,On or near COLLEGE COURT,E01026635,Great Yarmouth 007D,Defendant found not guilty
ccb249be33ed45464a6926ac3441d1840de5f21186622a3297876be0bcce3502,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.263540,52.762329,On or near MILL ROAD,E01026501,Broadland 001C,Defendant found not guilty
369a48101dae4924d917e9c4713e8a4c588fb15f2a1642db9dd467a2cd469e9c,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.721506,52.613893,On or near SCHOOL ROAD,E01026596,Great Yarmouth 005B,Offender given community sentence
4257da1c80a747586647d410d0eea2ac78a4e8109054906d3ee1940869c447e4,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.269395,52.636825,On or near ATTHILL ROAD,E01026866,Norwich 006D,Offender given conditional discharge
e1a68b682a4fa3046660f9db22561565d6bd463e0719ef74705401f5cffc2f89,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.297848,52.632250,On or near WENSUM STREET,E01033438,Norwich 014A,Offender given community sentence
af764683b0315c52d0e2cce4aa23867a9f4d0a72536bf1d49b69f91e53677198,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.299100,52.621593,On or near FINKELGATE,E01026822,Norwich 007A,Offender sent to prison
4d98bd9a8a681162041dde7b9974a4aa5bfe5b579d8f8f7b58d0b5d7c65aef36,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.730330,52.610610,On or near Supermarket,E01026597,Great Yarmouth 005C,Offender ordered to pay compensation
645f688dced7b4ed20b178325e3d2af7f672fdc1ba49fd87053432f826c44f60,2015-02,Norfolk Constabulary,Norfolk Constabulary,0.988559,52.930829,On or near HOLT ROAD,E01026765,North Norfolk 002D,Defendant found not guilty
fb745786be0895fec0bff2d35c927a70f2f285e516ed00fbd3a8daf06aac6330,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.732799,52.570875,On or near PIER GARDENS,E01026631,Great Yarmouth 010E,Defendant found not guilty
38849785a4187a960fb8413b341ee6c95a5836ea2efd6d80bbd8968fcbe1782a,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.298933,52.631149,On or near TOMBLAND,E01033438,Norwich 014A,Defendant found not guilty
8a0b6415a0591888262329cc9ea5f121b4bec1ff800c1ea60bbf14d880b74ea2,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.277107,52.635776,On or near ADELAIDE STREET,E01026825,Norwich 007D,Offender given conditional discharge
0afffd5912f3f70d82a73a3db86c9f311bc02ab5c0ebb7ba79df86e4661c23cd,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.017763,52.505292,On or near LEYS LANE,E01026423,Breckland 011B,Offender given community sentence
45f34511a441b4863e894a41ccb55e91d1f9121f9e469d011cf20c74cdae70e5,2015-02,Norfolk Constabulary,Norfolk Constabulary,0.430522,52.753119,On or near BUTTERWICK,E01026662,King's Lynn and West Norfolk 010A,Defendant found not guilty
b293aae12ff197227e0d43968c846e4455b613161710dc5bd05828e25c7eef6c,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.205943,52.648085,On or near ROUND WELL ROAD,E01026925,South Norfolk 001F,Offender otherwise dealt with
deb050cbc3142e67a983a354a5bedfaa8c13f9f7636bd1c6eefd5388a0b2aa04,2015-02,Norfolk Constabulary,Norfolk Constabulary,0.940658,52.681229,On or near RED LION STREET,E01026426,Breckland 005B,Offender given suspended prison sentence
378f3b170de7bd1338b748d5a4642b09a2a72abb54dcc7e3e02531112f76b168,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.195739,52.940929,On or near Sports/Recreation Area,E01026770,North Norfolk 001A,Offender given community sentence
7c467864acbea89aba43ec912efa23749e8ca66e1a94f889efa2ee1af76a8335,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.554327,52.638191,On or near MARDLING RUN,E01026497,Broadland 018A,Offender otherwise dealt with
81bf3f23453f4997bef493c2fb58c8c78f0961225766bbaf90d430f1582ecbbe,2015-02,Norfolk Constabulary,Norfolk Constabulary,0.496395,52.926522,On or near REDGATE HILL,E01026676,King's Lynn and West Norfolk 003A,Offender sent to prison
59455da84256d97965ee6b3909c1fae525f3cfc2f1c0b302a5e97ce172393953,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.314785,52.631822,On or near CAMP GROVE,E01026850,Norwich 015C,Offender given conditional discharge
f7981d6fd64da655abc1ee98184da1545f3dc7755c9be830a9e84d8ff19085af,2015-02,Norfolk Constabulary,Norfolk Constabulary,0.989576,52.929176,On or near SWANS CLOSE,E01026765,North Norfolk 002D,Defendant found not guilty
3b3335efedf2ae5d0de6ec33dffc3d26c57d5d265016da15ca238b9b0cc362d4,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.389700,52.830099,On or near HARVEY DRIVE,E01026758,North Norfolk 010F,Offender ordered to pay compensation
ec4b4facbdb25955c59b697fe2c71f5351e2a55d000a72b249d8896936a0efdb,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.729652,52.606116,On or near ALEXANDRA ROAD,E01026623,Great Yarmouth 006B,Offender given conditional discharge
a506f214484f6eb3a206338abc1e9fd4dd8ec0668a77056cf667a31d8be83621,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.727820,52.606813,On or near REGENT ROAD,E01026623,Great Yarmouth 006B,Offender fined
c54d6d58cf8eeef8c27169b40219da8d4a9fca8bd817b926e05d68269a660ad5,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.234286,52.491105,On or near ST ANDREWS CLOSE,E01026938,South Norfolk 011D,Offender given community sentence
d09243c73f253a7ce8ca5eb69c3f39e1f7f477f76d00a0f5523f71e4c65e6a08,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.294877,52.627539,On or near Bus/Coach Station,E01026822,Norwich 007A,Offender given conditional discharge
203bb3df84f4c51eeb0f2f431a2c81049bcb30217c66882b9728f442379b507f,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.287335,52.634377,On or near BARN ROAD,E01026827,Norwich 007F,Offender fined
69e37845db6754a913c1f0e28c90f312f25873d798b1fcc3aa013961f388bf5c,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.301805,52.629441,On or near Nightclub,E01033438,Norwich 014A,Offender otherwise dealt with
73a9cd4d72085cbc58d7d2cf2e8dcafc861c6a4b319d973ac7f568c81864a7a6,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.294057,52.639820,On or near HEATH ROAD,E01026846,Norwich 003F,Offender ordered to pay compensation
6e204b6a09c6f5e097586a1b7209edeca4beaf40089e42257aea0958a6372885,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.120633,52.370841,On or near Petrol Station,E01033539,South Norfolk 015G,Offender given suspended prison sentence
2fbb316419ea39b01588f2a35d8e261af52fafe7f7959622056b0beffbb0f239,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.291553,52.653128,On or near HILLMEAD,E01026798,Norwich 001B,Defendant found not guilty
d99633e8d2e55ab1393894882ea2341a04f3e35a5fbf532f4330d9027b8b9bfd,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.319654,52.625650,On or near MATLOCK ROAD,E01026849,Norwich 015B,Offender fined
