Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
aeb768c0c09abea4813aff2d8fab69f91a5f7de571e805ca6f051358190d2a8e,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.280139,52.648625,On or near GLENMORE GARDENS,E01026834,Norwich 002G,Investigation complete; no suspect identified
229b00ba1bbdff7d65113496e609366340347bd119bbed9836ef9aa6955ae325,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.409494,52.710652,On or near RIVERSIDE ROAD,E01026744,North Norfolk 014A,Investigation complete; no suspect identified
d6de5ae904241dc1c46aeea026591d75504458e185466abe7bd80868e7ad51e5,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.907614,52.807987,On or near WENSUM COURT,E01026787,North Norfolk 009C,Investigation complete; no suspect identified
65c732d74ec79f20cf046201387f923be5124a06ea83cb6cfc120e9a0c3136be,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.494486,52.938863,On or near CYPRESS PLACE,E01026682,King's Lynn and West Norfolk 001C,Investigation complete; no suspect identified
534a4c8aa800d49010c7bb14b22ea36ff9a211e1e92bd98c146eea9a3e07db83,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.727724,52.614551,On or near Petrol Station,E01026595,Great Yarmouth 005A,Investigation complete; no suspect identified
a008faa8d1c5ae2772df9199257f1254f2e3e3861e0e15e7ad65bcb0ab627593,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.299729,52.640346,On or near SPENCER STREET,E01026841,Norwich 003A,Investigation complete; no suspect identified
c1a16ce1750bbb64601f3e7d4b4506ed8ca7d784397f6fb01590799914fad32f,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.181636,52.757739,On or near CROW HALL LANE,E01026523,Broadland 002B,Investigation complete; no suspect identified
54433530dd94c334197c4adc81c800d754456682b670233c9a8041541a082684,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.394895,52.673647,On or near CHURCH ROAD,E01026722,King's Lynn and West Norfolk 015C,Investigation complete; no suspect identified
ed81402db55a7a3b6f26df23205cf60032a8e7e19fc905927ed87a2a2b106fbd,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.852671,52.954332,On or near STATION ROAD,E01026764,North Norfolk 002C,Investigation complete; no suspect identified
5331ffdddc607183fbbf5f22fcecdf7a3ff8d35fe6ad178f53a812c7249c390a,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.723628,52.593111,On or near CROMWELL COURT,E01026633,Great Yarmouth 007B,Investigation complete; no suspect identified
a984257a9086a0a5ce322c6fc97997a3595f2278434c1981a642894065788ae4,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.730276,52.575937,On or near BELL'S MARSH ROAD,E01026631,Great Yarmouth 010E,Investigation complete; no suspect identified
807f87a046e3553ecdccd245d7d5fc4672c876deda1f3ebcc1535acafaa7cd8a,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.708836,52.577835,On or near HEADINGTON CLOSE,E01026586,Great Yarmouth 013B,Investigation complete; no suspect identified
6bbb75540e6e7086f45f3856a9180fddfc5478cb49e911d6bfe4f9ac8804c529,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.729276,52.575465,On or near JOHNSON COURT,E01026630,Great Yarmouth 010D,Investigation complete; no suspect identified
b8ee51180f4701fb003019cb88eda9e520772d6229a76120cbe00c6ec1b68c3d,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.851917,52.838745,On or near SILVERLANDS CLOSE,E01026745,North Norfolk 011A,Investigation complete; no suspect identified
0ab0cc80790703a93b686bc4e042ef3f12065bcddf6d9b0f2b6a081da7931505,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.728880,52.615972,On or near VICTORIA STREET,E01026595,Great Yarmouth 005A,Investigation complete; no suspect identified
df6b69c2e718ae7e507bb789826ff8f8672ed92447d48d3283111962aceaea18,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.287687,52.663875,On or near BLICKLING ROAD,E01026797,Norwich 001A,Investigation complete; no suspect identified
45b132f5b797dc2a7d2951f1621453b86a3371ab70d970af5ab450381af8d0e6,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.541588,52.706074,On or near HORSEFEN ROAD,E01026783,North Norfolk 014C,Investigation complete; no suspect identified
084676961e4110e69529f596f969e1bb21b1cd8078cf8948432d205d3e7455b6,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.234187,52.727741,On or near PYECROFT LANE,E01026719,King's Lynn and West Norfolk 013C,Investigation complete; no suspect identified
6ea5cf681db0e37b838401d5994c45cc6ba8bbcb9b0f4a607a06cfd7ae37ac5f,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.398732,52.752534,On or near Parking Area,E01026699,King's Lynn and West Norfolk 011B,Investigation complete; no suspect identified
13b51c2bca733e8e6e4d7c09f792699443c5afff09de663e1dd5a946775bf15d,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.734007,52.620650,On or near NORTH DENES ROAD,E01026639,Great Yarmouth 004B,Investigation complete; no suspect identified
5de430d34c686f4675158d53c25996773839d24cef426f245441a4899db2e0a3,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.396023,52.741799,On or near METCALF AVENUE,E01026704,King's Lynn and West Norfolk 011D,Investigation complete; no suspect identified
ea7832bc7b39b9907f9af2801224cdfd9b4faa0bf001e6401d195b825b7e402e,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.248942,52.621560,On or near WYCLIFFE ROAD,E01026860,Norwich 010C,Investigation complete; no suspect identified
959e4d5431f9b5dbe1b3a72058b984a84b63322ef7896eacfae821a94757649d,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.400850,52.749560,On or near PROVIDENCE STREET,E01026700,King's Lynn and West Norfolk 011C,Investigation complete; no suspect identified
380b9ad6082fd17a4c436b86aecb87f37409f887dd8140a84d2c32f91e9197b2,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.241141,52.621180,On or near Pedestrian Subway,E01026860,Norwich 010C,Investigation complete; no suspect identified
4df6e6e2671ff345950726f95da486081382a528c02586388d65bf8ed66e1488,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.937541,52.683501,On or near ELVIN ROAD,E01026428,Breckland 003A,Investigation complete; no suspect identified
4e167af120151a10b7af0dc541bc582e172b97803193cec17edcd43e06648d0d,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.071193,52.397112,On or near Park/Open Space,E01026873,South Norfolk 014A,Investigation complete; no suspect identified
c8d4c30d3f0900d1dd630480d2ca9e835d89da76467b19f62105ccadaf10a4d7,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.517454,52.723556,On or near Airport/Airfield,E01026694,King's Lynn and West Norfolk 012D,Investigation complete; no suspect identified
5ee706177043aed20ae1714e434e48bfc213bbefd08dd3a66ccfeae8aa5bc49b,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.298520,52.617814,On or near HARFORD STREET,E01026816,Norwich 013A,Investigation complete; no suspect identified
b88e9baa295ddbffb17ab911e29eff7b53682744994833be95a64a68d6c1004b,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.305292,52.668224,On or near THE PADDOCKS,E01026540,Broadland 009A,Investigation complete; no suspect identified
6afa027cfe957587e1fc98df787478ff9fac432ee8492d37ed31b1f06caf94b5,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.577105,52.501445,On or near B1112,E01026651,King's Lynn and West Norfolk 019D,Investigation complete; no suspect identified
93323e2b5be3b451586d96422188ea4f81d4f9203ce2ede594fce3f9df512c81,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.448148,52.509723,On or near SOUTHERY ROAD,E01026652,King's Lynn and West Norfolk 019E,Investigation complete; no suspect identified
029a4387582847a2dfbcde25f484990d65052f41291e2ab185f2b2dcc020d77a,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.016571,52.512634,On or near HALFORD PLACE,E01026423,Breckland 011B,Investigation complete; no suspect identified
ce94160d3f4f8f67a76a20c3b8ad4f98459fc93fced1085c815c087ae6f9977f,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.516954,52.491882,On or near CHURCH ROAD,E01026899,South Norfolk 010B,Investigation complete; no suspect identified
60190e3522425a8da2d9d95cd27737cb5499797ad20ecf3dc73ccc6345d61637,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.330658,52.635288,On or near HARVEY CLOSE,E01026572,Broadland 015D,Investigation complete; no suspect identified
609dc2cc298277d28720e2a0ea175261787772b347e15bc4c1666d75d4e5e2aa,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.732512,52.594594,On or near BARKIS ROAD,E01026622,Great Yarmouth 006A,Investigation complete; no suspect identified
5e7204c570716fb32b807bde7f293203be8d1ef2c850dc57bac682b7aff4226d,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.298974,52.399460,On or near WOODLANDS,E01026900,South Norfolk 013B,Investigation complete; no suspect identified
813885558c78429aa1b425b45f3ae014023e07856766279bcbe797812cfd471b,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.054321,52.855757,On or near FAKENHAM ROAD,E01026730,North Norfolk 008B,Investigation complete; no suspect identified
0a2ce8c18183a24c320b8ede0f945bf7b98ecf79cb1aa45fa3d23357172e507a,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.295386,52.590079,On or near BARROWAY DROVE,E01026717,King's Lynn and West Norfolk 016F,Investigation complete; no suspect identified
d34028dbd1c0857232bcbc56c55ee5e904c6f7533542ce01d2dba55a61f354f4,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.289771,52.625864,On or near Shopping Area,E01026822,Norwich 007A,Investigation complete; no suspect identified
fe4ca89ff24de8f61cc5572e4da5d9d267ddedd4548a2e96e15cdf0a9e52672b,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.356087,52.868082,On or near CHAPEL ROAD,E01026766,North Norfolk 005B,Investigation complete; no suspect identified
7b0ec477bdda53d48a34662bc369f7ecd08f5e4e6b56e51c807e35f5f182f194,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.387225,52.730989,On or near ACER ROAD,E01026704,King's Lynn and West Norfolk 011D,Investigation complete; no suspect identified
0e208394075a276aae91775e230e2e97457b69166a8dd9e6292ffa49fd577060,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.347817,52.560336,On or near BARRI CLOSE,E01026928,South Norfolk 006E,Investigation complete; no suspect identified
beb4873ee7481110663fcd49acba35068a91fa2ef75ae451d689bee0a25990a4,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.295166,52.628430,On or near CASTLE MEADOW,E01026822,Norwich 007A,Investigation complete; no suspect identified
e5b9a1d2be9e6bb51428bbb39f3fdd91be06d9d65fb6640f1999b6cd587975e2,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.516910,52.821255,On or near Sports/Recreation Area,E01026718,King's Lynn and West Norfolk 004D,Investigation complete; no suspect identified
aea4cc0030a1c71968d26432140b25f85297c1c7c36d2c3afc503d2d43381c04,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.754061,52.414895,On or near MAGDALEN STREET,E01026468,Breckland 016A,Investigation complete; no suspect identified
ce6ba019195271cf065c9e4d63bcd1358342f848eddea7384659c68e9c43ab18,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.425720,52.760042,On or near NEW ROAD,E01026693,King's Lynn and West Norfolk 009D,Investigation complete; no suspect identified
543a997d82b8adbeac1241d031746c2869fbb8fab4cc74ba22f0974cd38559b9,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.249528,52.636041,On or near RANWORTH ROAD,E01026865,Norwich 006C,Investigation complete; no suspect identified
fdf12313a14d3217286a6c691b6c2bf0bb54dd78304a6ea9749d705608524ecc,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.397189,52.754130,On or near Shopping Area,E01026699,King's Lynn and West Norfolk 011B,Investigation complete; no suspect identified
dd8ef76b77514c743931edaa1e24ebad7b7c5d6360ae04ca7a537838ce2e21f7,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.251370,52.621817,On or near Supermarket,E01026860,Norwich 010C,Investigation complete; no suspect identified
01578f1b2a395c3544795091361645f13b53d1d7073f9926199797467ba5b441,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.372258,52.604461,On or near NELSON AVENUE,E01033038,King's Lynn and West Norfolk 017G,Investigation complete; no suspect identified
8ec70fc185a3489912bfd9d20ce489de4cd339e5e0b3b7b52c9a5a057e183f92,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.279675,52.619714,On or near ARLINGTON LANE,E01026857,Norwich 011F,Investigation complete; no suspect identified
cffabe04242cc938f9a9f06550f4138ffcecf8aab23fb4c52def4c92cb6e69c9,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.280027,52.781660,On or near THE STREET,E01026501,Broadland 001C,Investigation complete; no suspect identified
b3793aa7a3e777ad7db3705ad602a418a4976468090f2e77c3451a48aec810ae,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.272888,52.655283,On or near OVERBURY ROAD,E01026833,Norwich 002F,Investigation complete; no suspect identified
2badb0c4e4d418844632dcc5e9c3762368d06a8fd386ce35c7d7cbece4640c88,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.895009,52.761669,On or near GATELEY ROAD,E01026462,Breckland 002D,Investigation complete; no suspect identified
31dea2446740b42990a6a55dd411e42243be17851fa86b42925c3606ee2d095f,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.414363,52.748719,On or near EXTON'S PLACE,E01026667,King's Lynn and West Norfolk 009B,Investigation complete; no suspect identified
db0a3130325d8eda5dcf622cc60d2af596a9be17431c22f9a0fa6fcf2d46b369,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.248694,52.632979,On or near BIXLEY CLOSE,E01026865,Norwich 006C,Investigation complete; no suspect identified
1d8ba0ac1f5f6dddd1de1d04e6b6a4837adbccd8426c3a2bbe1efb3bdc63f7b8,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.425323,52.752092,On or near HALL VIEW ROAD,E01026666,King's Lynn and West Norfolk 009A,Investigation complete; no suspect identified
1319c58c6445d9c30a979e4a57f58bb81571c45544550ebdf01c11eb232e26cf,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.715205,52.606841,On or near LUCAS ROAD,E01026634,Great Yarmouth 007C,Investigation complete; no suspect identified
3f5242fa4fd0193fda77212cce376f58349cf4efed5d3a02989593cda12e4bbf,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.964823,52.619862,On or near MILE ROAD,E01026485,Breckland 006E,Investigation complete; no suspect identified
07dcbbb8bdf7844b7895c01c73ca7e6601264a7f4bf0fc9d52f92b72d4d3d0fa,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.989408,52.601411,On or near DEREHAM ROAD,E01026484,Breckland 006D,Investigation complete; no suspect identified
1fb5cbd76e3b46147a645a2db84c2cb1475d8c51429b28eee07501c6299f292d,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.326673,52.786691,On or near NEW ROAD,E01026789,North Norfolk 012D,Investigation complete; no suspect identified
9d5c7077ae440d6e80ec3de50690688fac87166a8f63755767089f8ee06eb0b8,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.282717,52.632517,On or near DEREHAM ROAD,E01026824,Norwich 007C,Investigation complete; no suspect identified
488aad68b8cacd3c2c679e9bc552f2c657908d6836baff26efab9f8104d8f9c2,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.734007,52.620650,On or near NORTH DENES ROAD,E01026639,Great Yarmouth 004B,Investigation complete; no suspect identified
435d75fcf1f231c8a8c334f825a0306b7370eb9d402f7a4d1f688659b803128b,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.295166,52.628430,On or near CASTLE MEADOW,E01026822,Norwich 007A,Investigation complete; no suspect identified
b5aa08a8bb2336fd54c75d3e7262952cf9c1c65330b73cb38d0d6483d5251dc0,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.301773,52.642555,On or near BRANFORD ROAD,E01026845,Norwich 003E,Investigation complete; no suspect identified
58a392eca721388a7bf6c24fc6189d84acdd82f5641172c61a74734f7d300be7,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.337277,52.643205,On or near COLLS ROAD,E01026809,Norwich 004G,Investigation complete; no suspect identified
84743ab0c76e40f3c56ecf9752a48e4f3f7393d8de6d3b45850075c96cd8944e,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.292182,52.637894,On or near ST AUGUSTINES STREET,E01026826,Norwich 007E,Investigation complete; no suspect identified
0f3d9af2cfceecfcf860695333a7a199bda3470376e3da0dad725f8cdd306318,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.696619,52.573369,On or near HAWTHORN CRESCENT,E01026587,Great Yarmouth 013C,Investigation complete; no suspect identified
b2cd7ac003832d328f8c90c62463b697853642914ab8a5f8cfb690440746aac1,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.330158,52.645052,On or near DELONEY ROAD,E01026805,Norwich 004C,Investigation complete; no suspect identified
c86b2ced724794117ab8fc29959f822fb52760055a0f4a038833e44974d0a79f,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.247891,52.630519,On or near CHARGE ROAD,E01026868,Norwich 006F,Investigation complete; no suspect identified
5a13d46de1fe79d55efb6be21569aae5ddd78eda63e927483836abdaf6c41813,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.586376,52.826010,On or near NORMAN ROAD,E01026718,King's Lynn and West Norfolk 004D,Investigation complete; no suspect identified
9fe4d28b6fb84116d748a0bc0108be7ec1fa97f834aa4b85e50a2346c9a7915a,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.159823,52.916080,On or near HALL CLOSE,E01026733,North Norfolk 006C,Investigation complete; no suspect identified
89e77f212825f8876e5f5157eb8dc08cb42d29cd5b89f368d1e84ebe40dd1f51,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.717979,52.561663,On or near Hospital,E01026617,Great Yarmouth 011A,Investigation complete; no suspect identified
315a19a11fe954a4381d9cc757fe5f3847a62b0b9c2fda3cbf67c6167c9f0407,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.181375,52.654090,On or near ALEX MOORHOUSE WAY,E01033538,South Norfolk 001G,Investigation complete; no suspect identified
39606997b5b2e8df70b42285e2e8427f3f08383c2be6186bcd3502f00dc446e4,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.400251,52.761037,On or near SIR LEWIS STREET,E01026689,King's Lynn and West Norfolk 007C,Investigation complete; no suspect identified
590fdb22923369c9d579289fd2c5434cc1e12e613f8799b5826b3497beb71714,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.163306,52.651669,On or near PARKER'S CLOSE,E01026895,South Norfolk 002D,Investigation complete; no suspect identified
217086b3a557fcb1673942fbdb7e49b38b996dcf14a56eb5a57bfbb9815f50f8,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.277579,52.643461,On or near BOBBIN ROAD,E01026829,Norwich 002B,Investigation complete; no suspect identified
63e6a7b881fa494ed8d0cf4ce7c9e2b08d3866195b06f1cf60531509c8785528,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.375077,52.604153,On or near PARADISE ROAD,E01033038,King's Lynn and West Norfolk 017G,Investigation complete; no suspect identified
fcd00ca503441fdfbb8e1522c5630e499c10cee4014d6bff41b75a7e055def7d,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.283615,52.606231,On or near Sports/Recreation Area,E01026820,Norwich 013E,Investigation complete; no suspect identified
17105b0396f0c6e21fbb516d453999f107775fc4101f4cc964cf96587d127ce4,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.611343,52.650064,On or near Parking Area,E01026444,Breckland 012B,Investigation complete; no suspect identified
8c35ad7e9a41321ec6fef4b8b36b173bf2c087a9c330a61a5817ba304d92ea4a,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.824124,52.570479,On or near ST GILES ROAD,E01026488,Breckland 009C,Investigation complete; no suspect identified
533a6e591c179353cf0aba249b9333cc3ca249fd73806f5e3368e6b8985c1f03,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.273682,52.645134,On or near DOWSON ROAD,E01026828,Norwich 002A,Investigation complete; no suspect identified
0bb0be0dd5ccc3ab4f32aad3b219a08a3eb08a26cd4f2a7d057fa866beabbd1e,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.120633,52.370841,On or near Petrol Station,E01033539,South Norfolk 015G,Investigation complete; no suspect identified
74b93f43cd287d884464d88bdda46a209195161e59013134a208097cb059f342,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.496901,52.948999,On or near LIGHTHOUSE LANE,E01026681,King's Lynn and West Norfolk 001B,Investigation complete; no suspect identified
916f33fa250d2111dd3ab6fbf0227a6c55e18b1c8ddac4cdfa186307b8167bac,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.734623,52.617644,On or near Sports/Recreation Area,E01026595,Great Yarmouth 005A,Investigation complete; no suspect identified
b93683a12f82bbc52496d23ca6288d8f18b3f89258a7093997550c21240dc740,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.732509,52.610524,On or near JURY STREET,E01026597,Great Yarmouth 005C,Investigation complete; no suspect identified
32f255f1fe22e8fb164adfbf33f8e58597424281f2f1bda0faa65043b42b5982,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.293661,52.669555,On or near EVANS WAY,E01026544,Broadland 009E,Investigation complete; no suspect identified
8d5ba66c1d09ef3d8b3b4754a14ae9bd876e7ee7209aaff7f61c55563b007c52,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.345953,52.563761,On or near BELLAMY WAY,E01026928,South Norfolk 006E,Investigation complete; no suspect identified
149e42f1039186b1a635bfbc51e7f52d4bc6a1ff35379b49eff00ca4b8e655cf,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.292206,52.625221,On or near ST STEPHENS STREET,E01026822,Norwich 007A,Investigation complete; no suspect identified
002c5cf3ce8389866fc772dd49d9ad8e1fc8ca129e33c938ed8ccfbe00945ae5,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.303216,52.628943,On or near Nightclub,E01033438,Norwich 014A,Investigation complete; no suspect identified
