Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
42ddd3e1af372f1f397c570c668d184dd52709225d3003ff2fdac180bf1487a8,2013-02,Thames Valley Police,Thames Valley Police,-0.578847,51.518695,On or near Petrol Station,E01016460,Slough 007E,Investigation complete; no suspect identified
ccf3bd29bdcb68e9ade7afa49987b132fe75dc1a08e9217ea362b531cdcc862d,2013-02,Thames Valley Police,Thames Valley Police,-0.570563,51.503407,On or near RED COTTAGE MEWS,E01016515,Slough 011E,Investigation complete; no suspect identified
96d14fb763e8185c095597c1778f273f672bcf44de8839839065c9486275931e,2013-02,Thames Valley Police,Thames Valley Police,-0.542523,51.502099,On or near HIGH STREET,E01016491,Slough 013C,Investigation complete; no suspect identified
273ea29903e0cbc3a04305f40490523a3f58b2bb076c108cd06e579c38f919d2,2013-02,Thames Valley Police,Thames Valley Police,-0.607101,51.528484,On or near VILLIERS ROAD,E01016449,Slough 004F,Investigation complete; no suspect identified
e9ad68f8be9a674e6581e9a3badca77a5a5962cd2003f79491705d7e4cf470ba,2013-02,Thames Valley Police,Thames Valley Police,-1.259904,51.769911,On or near NORTHMOOR ROAD,E01028585,Oxford 003D,Investigation complete; no suspect identified
00c8f2fc8b437c7d68eeb4db1f0fa96a7e87948e041d98823bcf02a28f39b92a,2013-02,Thames Valley Police,Thames Valley Police,-1.263400,51.757202,On or near WALTON STREET,E01028551,Oxford 009D,Investigation complete; no suspect identified
cf9f1a97bc87859504b8f99d4d181175b2910a55c85b393f47af99b20726a1ed,2013-02,Thames Valley Police,Thames Valley Police,-1.200595,51.744042,On or near HORSPATH DRIFTWAY,E01028525,Oxford 010C,Investigation complete; no suspect identified
a32ea084ec9216fb18432df86a94bc1975ee9b2dafa4ac6bed917ab087aeb26a,2013-02,Thames Valley Police,Thames Valley Police,-0.581605,51.509709,On or near DIAMOND ROAD,E01016457,Slough 007B,Investigation complete; no suspect identified
0634551182147794f99146b0833793bce2c4e5c5ed508c5c273ff9ebca8e304f,2013-02,Thames Valley Police,Thames Valley Police,-0.542450,51.489941,On or near SOVEREIGN HEIGHTS,E01016479,Slough 014A,Investigation complete; no suspect identified
8188d6b8a458d04133173570faf6a0d085b75deb756e790c8eed7d7ed828bc2b,2013-02,Thames Valley Police,Thames Valley Police,-0.562183,51.500930,On or near FOX ROAD,E01016501,Slough 012B,Investigation complete; no suspect identified
15ae993cc9e08daef9a4dd73a53a4d7ab02625e29ca640ba939430758c522b69,2013-02,Thames Valley Police,Thames Valley Police,-1.224003,51.722781,On or near OXFORD ROAD,E01028553,Oxford 016B,Investigation complete; no suspect identified
81d58ebc3223d65b9463dae09b5bcecffb04919d89ace5e7c8b187cac5c87a57,2013-02,Thames Valley Police,Thames Valley Police,-1.221684,51.725454,On or near NEWMAN ROAD,E01028554,Oxford 016C,Investigation complete; no suspect identified
c33588ce052aefbc7f12d8f13b9de2a8f281a3fa9b0e7cb46c7361d1f3c7b9b4,2013-02,Thames Valley Police,Thames Valley Police,-1.229233,51.742102,On or near CRICKET ROAD,E01028547,Oxford 014C,Investigation complete; no suspect identified
912f8666dd340493e1f345363d9f74a65199d03f6795307ffedad4ef36356279,2013-02,Thames Valley Police,Thames Valley Police,-1.207987,51.736287,On or near IVY CLOSE,E01028558,Oxford 013F,Investigation complete; no suspect identified
7230e22f3beae2610d63fdf9bff6233ae11bab35bf05d7e1600b40b1f573a322,2013-02,Thames Valley Police,Thames Valley Police,-1.199567,51.739089,On or near BRASENOSE DRIFTWAY,E01028557,Oxford 013E,Investigation complete; no suspect identified
a85299765df42819bcca67fc2f240f5d91c2497f502533c51467286bc2f71d79,2013-02,Thames Valley Police,Thames Valley Police,-1.224860,51.741192,On or near COWLEY ROAD,E01028532,Oxford 013B,Investigation complete; no suspect identified
8eb70137d298bdd0194d28560f648ebf18507d0387846c7ae455d460206b0fb3,2013-02,Thames Valley Police,Thames Valley Police,-1.205625,51.730535,On or near JOHN SMITH DRIVE,E01028529,Oxford 015C,Investigation complete; no suspect identified
d4e6cebe8948faaa8793434e813f0347a3801872f0628738d29a9279bc8fd059,2013-02,Thames Valley Police,Thames Valley Police,-1.190195,51.764318,On or near CLAYMOND ROAD,E01028515,Oxford 007A,Investigation complete; no suspect identified
e38c97c425af40e0e128e840d0d3e48727ffbcc93cec0b97c377dcd0351ffd02,2013-02,Thames Valley Police,Thames Valley Police,-1.198619,51.751743,On or near WOOD FARM ROAD,E01028524,Oxford 010B,Investigation complete; no suspect identified
a3288a479ba4ff12f1a9be6eee050f7459ae07576e51b5cdcf6931f567c75a55,2013-02,Thames Valley Police,Thames Valley Police,-0.813019,51.815630,On or near Shopping Area,E01032955,Aylesbury Vale 015E,Investigation complete; no suspect identified
b51675fe00dfa00fe843359437fdc7566ba3e41632dba69eb19b8865aa85b579,2013-02,Thames Valley Police,Thames Valley Police,-1.219669,51.720514,On or near ST NICHOLAS ROAD,E01028552,Oxford 016A,Investigation complete; no suspect identified
94e0cc75ed6298573cacb68f996d2d05cc01baeb1dacba6d358aa45cf4b6cb32,2013-02,Thames Valley Police,Thames Valley Police,-1.234877,51.738947,On or near Supermarket,E01028546,Oxford 014B,Investigation complete; no suspect identified
9531f0ccd345a9500c9ef670ac6459c48e46fce49fe77b1087d6731266b9270a,2013-02,Thames Valley Police,Thames Valley Police,-0.800364,51.816374,On or near Supermarket,E01017699,Aylesbury Vale 014C,Investigation complete; no suspect identified
dafff227cd1602cc549c2b2bdbb84380d46235b8cecad8df94704b1363d87c28,2013-02,Thames Valley Police,Thames Valley Police,-0.822725,51.813957,On or near Further/Higher Educational Building,E01017711,Aylesbury Vale 018C,Investigation complete; no suspect identified
3f73422c7ed85724e6bea593bbf86d3eb7b7908cef5bb7a08926afbfe19eb2dc,2013-02,Thames Valley Police,Thames Valley Police,-0.819947,51.821437,On or near Petrol Station,E01017666,Aylesbury Vale 013B,Investigation complete; no suspect identified
7b272fd0cd8a780f13b83e7d36af9f5aaaaa0448e0eedf92b9da13da7f7e414c,2013-02,Thames Valley Police,Thames Valley Police,-1.590205,51.659586,On or near WOODVIEW,E01028717,Vale of White Horse 009B,Offender given a drugs possession warning
f6154c3b8637607cab731fbc9d72b0ce9cfc90e07c073cbe5f38e44f0b1ef03e,2013-02,Thames Valley Police,Thames Valley Police,-1.302901,51.619228,On or near A34,E01028727,Vale of White Horse 015B,Offender given a drugs possession warning
c0616f7ee5f10aae76c25247a748402f51bb326d70130a1214045ae2fe1c5229,2013-02,Thames Valley Police,Thames Valley Police,-1.189876,51.766716,On or near HUMFREY ROAD,E01028514,Oxford 005B,Investigation complete; no suspect identified
d9e83519d5b3690742232ce063955078056546c5efbffb43a6f94b46f09344f9,2013-02,Thames Valley Police,Thames Valley Police,-1.189794,51.760008,On or near DOWNSIDE ROAD,E01028572,Oxford 007C,Investigation complete; no suspect identified
c10be2442cfed0050808882df8facfccef1303fbe7c513e8ad62906eacbb0f60,2013-02,Thames Valley Police,Thames Valley Police,-0.583422,51.865663,On or near THE GREEN,E01017657,Aylesbury Vale 009C,Investigation complete; no suspect identified
6b8a533d3c94d1bed784391283583bd1bdd0203c58458c101488eeaa74440211,2013-02,Thames Valley Police,Thames Valley Police,-0.792829,51.822546,On or near MEADOW CLOSE,E01017697,Aylesbury Vale 014A,Investigation complete; no suspect identified
012da78e4413bb74e331bea48299ef5c090c8bdeb040ffa1b87c3c3a8326d81f,2013-02,Thames Valley Police,Thames Valley Police,-0.757900,51.790523,On or near HOME CLOSE,E01017630,Aylesbury Vale 021D,Investigation complete; no suspect identified
89f632569b201890410fa292038bb98dac77bc8412eea445d77ff3068b50e307,2013-02,Thames Valley Police,Thames Valley Police,-0.729845,51.802848,On or near BROOK CLOSE,E01017632,Aylesbury Vale 021F,Investigation complete; no suspect identified
9ebf5d9e60a93e597143817512048fd9b7515a217df6934f5634c4bdcfabcbe7,2013-02,Thames Valley Police,Thames Valley Police,-0.817014,51.812119,On or near MONTAGUE ROAD,E01017712,Aylesbury Vale 018D,Offender given a drugs possession warning
fb80576878d71bf9228c0b88cb438ee363e49e811d2a14173db00e83be440ae1,2013-02,Thames Valley Police,Thames Valley Police,-0.759410,51.393470,On or near DITCHLING,E01016218,Bracknell Forest 010C,Local resolution
522688ec1628734cddb7e5a60f03832c4422eda07bb3dad5926cbaa8864ce1a7,2013-02,Thames Valley Police,Thames Valley Police,-1.289378,51.700797,On or near DARK LANE,E01028751,Vale of White Horse 003F,Local resolution
57a51e0e33f06cc38af695346a490e8bcf716cafb742f2dacfcddf968dbf7ffb,2013-02,Thames Valley Police,Thames Valley Police,-1.282041,51.752075,On or near DUKE STREET,E01028548,Oxford 009A,Local resolution
0783310ae65a552ec1ccd279c08fd14a1f660421153f9259606d50197bd11cde,2013-02,Thames Valley Police,Thames Valley Police,-1.258053,51.747511,On or near LUTHER STREET,E01028522,Oxford 008B,Local resolution
7b7865a61851657b2942726e4e71bc2e4387853365082fd40c6ad88befad3805,2013-02,Thames Valley Police,Thames Valley Police,-0.761088,51.995623,On or near THAMES CLOSE,E01016832,Milton Keynes 029C,Suspect charged
b709f56f99acba34f613567f4b6319d4e1eeb82953465366e06322a764732c72,2013-02,Thames Valley Police,Thames Valley Police,-0.645957,51.599724,On or near Petrol Station,E01017799,South Bucks 001D,Suspect charged as part of another case
f46eedb83d77dfedde6725333141f75b31d7f48df58dcddb9e4973644aab3b03,2013-02,Thames Valley Police,Thames Valley Police,-0.731195,51.403356,On or near TOWNSEND CLOSE,E01016202,Bracknell Forest 008C,Suspect charged
54152dd387ac866c15c0a3746f9b5eb1c6e2cd283a2152fdc92e461fee0fae15,2013-02,Thames Valley Police,Thames Valley Police,-1.256172,51.748309,On or near Police Station,E01028522,Oxford 008B,Suspect charged
e887922dd0017f128a1fe12416a6b06aba3b7c4f43e57ff4e2da5c23f8c4e54f,2013-02,Thames Valley Police,Thames Valley Police,-1.226634,51.734883,On or near CORNWALLIS ROAD,E01028527,Oxford 015A,Offender given a caution
6b45ebb8fedf49682b20a4e229c8a7b65bc53f78be74dd439fce92710b71480a,2013-02,Thames Valley Police,Thames Valley Police,-0.633477,51.390811,On or near ABBEY WOOD,E01016604,Windsor and Maidenhead 018B,Suspect charged
5b733629d50c45a303a5349cb67932f2fded8816ba34673cbfe075289a1a68e4,2013-02,Thames Valley Police,Thames Valley Police,-0.704898,52.050009,On or near Pedestrian Subway,E01033511,Milton Keynes 017I,Suspect charged
0f214deba70c2af836ca3f8960457a93aad8549d4fab74a86b05bf11d5bd7b3e,2013-02,Thames Valley Police,Thames Valley Police,-1.493235,51.787278,On or near MOORLAND ROAD,E01028807,West Oxfordshire 010A,Suspect charged
ab138af9f92fdc57206c810852df2527100fecebe4c08360f154b54dc1a2d472,2013-02,Thames Valley Police,Thames Valley Police,-0.721424,51.528851,On or near WAYSIDE MEWS,E01016584,Windsor and Maidenhead 005E,Local resolution
e43bd7c123b35b9bcd5ac6b866ea594f0cd60ec6a0d40ebd8adb52d4e2a93075,2013-02,Thames Valley Police,Thames Valley Police,-0.966019,51.439679,On or near SURREY ROAD,E01016376,Reading 014C,Local resolution
d503d40813f71c3570195d59cd6941b07739b26cbb246e1557cb56886d16df87,2013-02,Thames Valley Police,Thames Valley Police,-0.763392,52.063719,On or near WALSH'S MANOR,E01016804,Milton Keynes 009D,Suspect charged
f1184791bccdd01eceb18c85a51bcbc32d98f23698fecb550e2bd98a5162ce5f,2013-02,Thames Valley Police,Thames Valley Police,-0.717020,51.996392,On or near Petrol Station,E01033497,Milton Keynes 023E,Suspect charged
71c24054835e1f70aad52cfccd918d3756ad533ec00a310a7e8001f82cf40ca4,2013-02,Thames Valley Police,Thames Valley Police,-0.590551,51.510734,On or near Supermarket,E01016456,Slough 007A,Suspect charged
37b25b85e37cd630d19c6f64249fe07c15c110b135d5ed71db49e86a42b669ad,2013-02,Thames Valley Police,Thames Valley Police,-1.486619,51.797994,On or near SCHOFIELD AVENUE,E01028813,West Oxfordshire 008D,Local resolution
d0f44bd0f5965fa910d11ddd1474b41029299991acbf50adedb78cb0e755c887,2013-02,Thames Valley Police,Thames Valley Police,-0.988461,51.456078,On or near CANNON STREET,E01016358,Reading 007B,Suspect charged
c91e38a2b094ba3f526206435d3fa6e6dda32ae98eec8dc6b3a3045d784f392d,2013-02,Thames Valley Police,Thames Valley Police,-1.189027,51.717024,On or near PARTRIDGE WALK,E01028569,Oxford 018C,Suspect charged
66cada848ddad52d1b9066b0cb9cae7758d441a8383730b1235865e9e19b3150,2013-02,Thames Valley Police,Thames Valley Police,-0.711442,51.435539,On or near GROVE LANE,E01032727,Bracknell Forest 001E,Suspect charged as part of another case
559e8a45172300ad9adcfdae9a8c7d93286713cc6434b9e80de51cca7731c8d9,2013-02,Thames Valley Police,Thames Valley Police,-1.225354,51.729255,On or near ROSE HILL,E01028578,Oxford 015F,Suspect charged
568fb88e2138eec4f8bd1d7a6419ebdd4d3b06b34b430e9b695c923c3484c9a1,2013-02,Thames Valley Police,Thames Valley Police,-0.720484,51.979130,On or near LAIDON CLOSE,E01016744,Milton Keynes 032C,Suspect charged
6b5a2fe239b5269e67c8d49aa55d42b98decb2ce5d41246ae33ba38bb5ba9166,2013-02,Thames Valley Police,Thames Valley Police,-1.262739,51.753331,On or near Further/Higher Educational Building,E01028521,Oxford 008A,Suspect charged
dcb35c6b1f094aa5869ffd98528038392a7016f75b1f3bb46b6f5229b6868509,2013-02,Thames Valley Police,Thames Valley Police,-0.551602,51.506114,On or near MINSTER WAY,E01016507,Slough 010B,Offender given a caution
c706aa1713b4a38fce5580d92cb9cf8ebb24814d27b3b2cffea1e7c7cb565807,2013-02,Thames Valley Police,Thames Valley Police,-0.991907,51.774663,On or near ARNOTT'S YD,E01017682,Aylesbury Vale 023B,Offender given a caution
95e660e4939302fc25bd12371a9bcd9fa370443c48b5520b2b80019a586406f3,2013-02,Thames Valley Police,Thames Valley Police,-0.518384,51.571540,On or near REDHILL,E01017818,South Bucks 002A,Suspect charged
fe51289cfaf096c4342b20ef1e4d181ada4dc3a39892e2c1e7c6238d00edbf2a,2013-02,Thames Valley Police,Thames Valley Police,-0.815372,51.411575,On or near WOODROW DRIVE,E01016672,Wokingham 014B,Suspect charged
f6b1e356b79896c465cf0f857c3af599c0d141e7c2d034a5a20467ee9a2f2608,2013-02,Thames Valley Police,Thames Valley Police,-0.658319,51.534440,On or near Supermarket,E01017804,South Bucks 007A,Offender given penalty notice
5702b0c8e9a10c87b0d423f96fb42b2c45a0131b4b4b4bc47708b4c364948302,2013-02,Thames Valley Police,Thames Valley Police,-0.759095,52.041906,On or near Shopping Area,E01033499,Milton Keynes 014E,Suspect charged
6a99f83ae0a4e62c3a24cb7cba90d9ca3098ea218acc46c2ee5d9bf5edbc0fe2,2013-02,Thames Valley Police,Thames Valley Police,-0.811731,51.814988,On or near WALTON STREET,E01032955,Aylesbury Vale 015E,Suspect charged
4d0354c0eefddf93e22be47c83261e8808615772f990fe79fd4b3129ded3031e,2013-02,Thames Valley Police,Thames Valley Police,-1.485072,51.784815,On or near Shopping Area,E01028818,West Oxfordshire 010E,Offender given penalty notice
e86b68e7acb28b07bc9284c9ba3fb1386b2c5c0f523dae3bd65408a70390692c,2013-02,Thames Valley Police,Thames Valley Police,-0.940136,51.421653,On or near BEAUCHIEF CLOSE,E01016655,Wokingham 012C,Suspect charged
41f1cd775d9fcfc66c7b71a452353a80197339611ead70af9a0f5f5423aede5f,2013-02,Thames Valley Police,Thames Valley Police,-0.781148,51.627101,On or near ROWLIFF ROAD,E01017906,Wycombe 013D,Suspect charged
e8935d604a2e5ca0379ce9bc5d4cf6f817214cbbd8f2d937bc9c2dacf1f68d5e,2013-02,Thames Valley Police,Thames Valley Police,-1.033517,51.455128,On or near TEVIOT ROAD,E01016435,Reading 009D,Suspect charged
5d3a6f5150ae1e442bd979ccd7351df7aac4784b41e9f7ea2f761e53a9affbf4,2013-02,Thames Valley Police,Thames Valley Police,-1.145513,51.742467,On or near WINDMILL LANE,E01028681,South Oxfordshire 004C,Suspect charged
d66af13bc7308e6013af9b9c60dac7c8fa4257d48da10d21ddb80191ca7e195f,2013-02,Thames Valley Police,Thames Valley Police,-1.235725,51.726455,On or near RADFORD CLOSE,E01028577,Oxford 016F,Suspect charged
45f75f7273622a8115a965d1eef2eaa1b2846b63e07a46ef8657fec3b0430cda,2013-02,Thames Valley Police,Thames Valley Police,-1.551590,51.609866,On or near Park/Open Space,E01028713,Vale of White Horse 016E,Suspect charged
6cbef2d464f265b17970cc925aaa25966433c8b3f88f881dbd6d94e867ace54e,2013-02,Thames Valley Police,Thames Valley Police,-0.981364,51.422531,On or near SHOOTERS WAY,E01016442,Reading 017E,Suspect charged
d1e2c38abd90b03ff8dd5ab165b78ddfafb0eb0e709fc006890b80db108759c4,2013-02,Thames Valley Police,Thames Valley Police,-0.619793,51.527330,On or near FURNIVAL AVENUE,E01016484,Slough 002B,Offender given a caution
b809952a437e6d5b28ffd72da7007b7b0811fd825f28b65f6eadb38c601fe54a,2013-02,Thames Valley Police,Thames Valley Police,-1.244281,51.749932,On or near COWLEY PLACE,E01028588,Oxford 011G,Suspect charged
0ee2c5a33a43a6e329d9cf78c8a17cb8df04b020403b1ea4e564d8c9a691be1a,2013-02,Thames Valley Police,Thames Valley Police,-0.793870,51.813988,On or near CLINTON CRESCENT,E01017637,Aylesbury Vale 017C,Suspect charged as part of another case
4102a3ec6df5ba543c0932cf5e0a35b8bee1d69443f049bc044830ad2b623cb9,2013-02,Thames Valley Police,Thames Valley Police,-1.366391,52.061408,On or near DOVER AVENUE,E01028453,Cherwell 005E,Local resolution
b6314bbd4da4416ebc7351dbe53c6980dd6fcbc3df3c805c2ab8e992ca8bd38e,2013-02,Thames Valley Police,Thames Valley Police,-0.757068,52.039278,On or near Pedestrian Subway,E01033500,Milton Keynes 014F,Suspect charged
d44460cfbf2ee5607643a483e07a3baec9ecc4c09aef18f166b9ba1fdf80b319,2013-02,Thames Valley Police,Thames Valley Police,-0.827915,52.055819,On or near SOKEMAN CLOSE,E01016840,Milton Keynes 010D,Suspect charged
b471a74d01ea448a84900d6f01e045ad4c0c2619e0689310d2a6dafcba111c2f,2013-02,Thames Valley Police,Thames Valley Police,-1.250186,51.396720,On or near IMPERIAL WAY,E01016337,West Berkshire 017C,Suspect charged
bd21a80a1e1ef26677e8d3b6892152ff5f0d96897035927e9a1ff792bc10eee4,2013-02,Thames Valley Police,Thames Valley Police,-0.824034,51.419197,On or near CHILD CLOSE,E01016674,Wokingham 013D,Offender given a caution
c80f041583a08d54ef700f5952a465710dd18372eae3d49020379335ca7a9783,2013-02,Thames Valley Police,Thames Valley Police,-0.835618,51.408738,On or near DENMARK STREET,E01016696,Wokingham 013E,Offender given a caution
76f5314bf69b30f319564d81dbbbc57facc3342795332881c3a91c05e53eca85,2013-02,Thames Valley Police,Thames Valley Police,-0.510369,51.481184,On or near THE HAWTHORNS,E01016482,Slough 014D,Suspect charged
