Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
8810eb9e8101f5f1293e7bdc7a9d900914d456a82f5d1ff22532a866275e9373,2015-03,Lincolnshire Police,Lincolnshire Police,-0.672275,52.917290,On or near WELLS CLOSE,E01026321,South Kesteven 004B,Investigation complete; no suspect identified
3e98705b2e48e9d0eca237d5dc86e881c1e7f7ab6bd4f1761cc3eb65a75e7c97,2015-03,Lincolnshire Police,Lincolnshire Police,-0.688321,52.912919,On or near WONG GARDENS,E01026291,South Kesteven 002A,Investigation complete; no suspect identified
52a6de7accb4125afd6ab3352b243d4fae22c7bb5e510b3ab0c994e65f43c8cd,2015-03,Lincolnshire Police,Lincolnshire Police,-0.778074,53.403696,On or near BAYARD STREET,E01026384,West Lindsey 004F,Investigation complete; no suspect identified
c95393d49041bbff3fbaaa82e4a7c439b0a0c9b68bfc81d4b91872b8c147a48c,2015-03,Lincolnshire Police,Lincolnshire Police,-0.645763,52.910401,On or near DYSART ROAD,E01026323,South Kesteven 004D,Investigation complete; no suspect identified
92fbd2242f9f079a822d4f4c4a4b2a458ac8e5a2885a31d375b2928cb342b2c4,2015-03,Lincolnshire Police,Lincolnshire Police,-0.626529,52.918586,On or near SHARPE ROAD,E01026326,South Kesteven 003B,Investigation complete; no suspect identified
a05d9d47fb71e83aa3b1b6a8fbabff1cb86ed9cb5a277a2d4df5b8bb306a8462,2015-03,Lincolnshire Police,Lincolnshire Police,-0.287052,52.670811,On or near STEPHENS WAY,E01026304,South Kesteven 014B,Investigation complete; no suspect identified
21d607c66821cbc36271fdb4cb8597f847ab81f72bf475ffcc4fc44ecc60b09a,2015-03,Lincolnshire Police,Lincolnshire Police,-0.156679,52.777860,On or near LONDON ROAD,E01026267,South Holland 009E,Investigation complete; no suspect identified
584276edf9b8e6476165e51da95337c56ecec53bfe084d4642fb0bf0ad7e7149,2015-03,Lincolnshire Police,Lincolnshire Police,-0.170719,52.772944,On or near LONDON ROAD,E01026263,South Holland 009B,Investigation complete; no suspect identified
431f61da0da7ec08cbba044cbcd1f04f970f10380e66f965625800167c054bbf,2015-03,Lincolnshire Police,Lincolnshire Police,-0.474616,52.652084,On or near GAS LANE,E01026351,South Kesteven 016C,Investigation complete; no suspect identified
bb5b896c09d8752c8d268f54eab19093386edc9f6324dba126c51be8a0959991,2015-03,Lincolnshire Police,Lincolnshire Police,-0.519105,53.215518,On or near GRANGE CLOSE,E01026203,North Kesteven 001D,Investigation complete; no suspect identified
bb5b896c09d8752c8d268f54eab19093386edc9f6324dba126c51be8a0959991,2015-03,Lincolnshire Police,Lincolnshire Police,-0.519105,53.215518,On or near GRANGE CLOSE,E01026203,North Kesteven 001D,Investigation complete; no suspect identified
2e9693e0de130e430fa7625903d0d82cc3b53b5a984881feafb7292fa48137e6,2015-03,Lincolnshire Police,Lincolnshire Police,0.348922,53.180608,On or near Pedestrian Subway,E01026069,East Lindsey 010D,Investigation complete; no suspect identified
8b0795ef230ed6eb2dc3dfe0258ee3b9a199f83582da83a8f530301714c3fcf9,2015-03,Lincolnshire Police,Lincolnshire Police,-0.532804,53.242359,On or near BROADWAY,E01026164,Lincoln 003F,Investigation complete; no suspect identified
f5f939cb2f9d7dcc947913d6b09e2beec73aa8b88926cb3747f686db256617a2,2015-03,Lincolnshire Police,Lincolnshire Police,-0.340016,53.395776,On or near MAPLE DRIVE,E01026392,West Lindsey 003D,Investigation complete; no suspect identified
3ea74617345e0bd96a319ddbbba4533ddc113b195d29ebd5a44e842b3c340d42,2015-03,Lincolnshire Police,Lincolnshire Police,0.161624,53.370907,On or near THREE BRIDGE LANE,E01026099,East Lindsey 005D,Investigation complete; no suspect identified
3ea74617345e0bd96a319ddbbba4533ddc113b195d29ebd5a44e842b3c340d42,2015-03,Lincolnshire Police,Lincolnshire Police,0.161624,53.370907,On or near THREE BRIDGE LANE,E01026099,East Lindsey 005D,Investigation complete; no suspect identified
36631d2067fbdabf7227ff827a753d06950ec1f7633f9e04fae00faf70d975d4,2015-03,Lincolnshire Police,Lincolnshire Police,-0.009577,53.366118,On or near WESTGATE,E01032986,East Lindsey 004D,Investigation complete; no suspect identified
ebd8bf301c7d9484c330de600a7ed34570f58a99a5d9fe30faff58d15dfc1bac,2015-03,Lincolnshire Police,Lincolnshire Police,-0.768392,53.384782,On or near LEA ROAD WEST,E01026382,West Lindsey 004D,Investigation complete; no suspect identified
8f10a70382c181486d9b7508427df2f1f3e9e6545c2e9f73a3a778e4bd6a3b3e,2015-03,Lincolnshire Police,Lincolnshire Police,0.049115,52.974226,On or near CHURCH VIEW,E01026008,Boston 001B,Investigation complete; no suspect identified
8c16b6f10ff41377cd2ab111f1822f9497728d1c36c68b2103019a95af5e3c72,2015-03,Lincolnshire Police,Lincolnshire Police,-0.338700,52.872826,On or near Parking Area,E01026290,South Kesteven 008A,Investigation complete; no suspect identified
9ff2b6ebb14e0718a500666e1e780dcf111cf66ae2590fb24f5d403a9569ee72,2015-03,Lincolnshire Police,Lincolnshire Police,-0.465691,52.662524,On or near Shopping Area,E01026346,South Kesteven 015D,Investigation complete; no suspect identified
f17a8246fb9d3c0136928798937e08f426eb77741023ae61e255203697c5e8b6,2015-03,Lincolnshire Police,Lincolnshire Police,-0.153297,52.788416,On or near Shopping Area,E01032995,South Holland 006F,Investigation complete; no suspect identified
254cdc93cc8e15cfb65e934647141d09c664c83102e9c4e6d5af661a2c950ba6,2015-03,Lincolnshire Police,Lincolnshire Police,-0.552758,53.221702,On or near COULSON ROAD,E01026133,Lincoln 008A,Investigation complete; no suspect identified
d8683d2465170004327c617b566e5c3ed980f9fd459d64b436e4e21ca55eda20,2015-03,Lincolnshire Police,Lincolnshire Police,-0.743579,53.293957,On or near WOODLAND COURT,E01026410,West Lindsey 007D,Investigation complete; no suspect identified
31a5b1f010d0957f6a50bcd525762e72f502513cccfaa0dc1c7b745c8b3737cd,2015-03,Lincolnshire Police,Lincolnshire Police,-0.173332,53.359774,On or near A157,E01026071,East Lindsey 007A,Investigation complete; no suspect identified
a88fe5a6befd32d4a6e520f7e0fde507cedb5fdc9db9c4393c417fb9cd12d7f6,2015-03,Lincolnshire Police,Lincolnshire Police,-0.476046,52.646259,On or near HIGH STREET ST MARTIN'S,E01026350,South Kesteven 016B,Investigation complete; no suspect identified
9a090d28cbe59ae8fdebc7c247f7973950f0a10589090b527877c50bdb4e949e,2015-03,Lincolnshire Police,Lincolnshire Police,-0.508799,53.232820,On or near TOWER AVENUE,E01026123,Lincoln 004B,Investigation complete; no suspect identified
691397f21e6fdfe5a8ade81307e5fd87a83a89bf087e59cd02dfd5c16fd6b44d,2015-03,Lincolnshire Police,Lincolnshire Police,-0.499753,53.243431,On or near FLAXLEY ROAD,E01026155,Lincoln 002B,Investigation complete; no suspect identified
602cdbc003240279b4d4d2515d431d16e9ccb616dd85cc4a456c3a84caf9effb,2015-03,Lincolnshire Police,Lincolnshire Police,-0.155458,52.788504,On or near Supermarket,E01032995,South Holland 006F,Investigation complete; no suspect identified
eef30e85d6c637bded726733799666c66c2d4657f2dfe22ba734ad5030d53fa3,2015-03,Lincolnshire Police,Lincolnshire Police,-0.557801,53.213376,On or near MAYFAIR AVENUE,E01026135,Lincoln 008B,Investigation complete; no suspect identified
b4c454f3f5aa871d9dc96ab53c9d1ac8aa8f17958f90c6c2ebc7c0814d2242af,2015-03,Lincolnshire Police,Lincolnshire Police,0.000237,53.367069,On or near Bus/Coach Station,E01026081,East Lindsey 004A,Investigation complete; no suspect identified
6afd8f48fedfa0f1d076022bd988ac556767e0a1adb060a6d4ecbf349a4417a2,2015-03,Lincolnshire Police,Lincolnshire Police,-0.166991,52.785455,On or near SUNFLOWER CLOSE,E01026264,South Holland 009C,Investigation complete; no suspect identified
cf487d582fdc2ec45557ae9bee423083d7db416ace4befb5c93114c264eb6378,2015-03,Lincolnshire Police,Lincolnshire Police,-0.031996,52.973618,On or near TANNERY CLOSE,E01026030,Boston 002C,Investigation complete; no suspect identified
5a4ddfc9068594eb6b4cad92b2243d7e64654a7bfc3ae4314e2147ef6bd97cb8,2015-03,Lincolnshire Police,Lincolnshire Police,-0.033447,52.972168,On or near EATON ROAD,E01026030,Boston 002C,Investigation complete; no suspect identified
f2ec9211ce07fcb9dfb2af4362c3d3f2d12ffa22806dbe03674dfbb96f70664c,2015-03,Lincolnshire Police,Lincolnshire Police,-0.524220,53.248816,On or near LANGTON CLOSE,E01026165,Lincoln 002D,Investigation complete; no suspect identified
9dafbeeb2a34de28dbbec76c694de670881c22a5d7a28b5207179d7528a92c10,2015-03,Lincolnshire Police,Lincolnshire Police,-0.030286,52.981088,On or near IRBY STREET,E01026032,Boston 002D,Investigation complete; no suspect identified
9dafbeeb2a34de28dbbec76c694de670881c22a5d7a28b5207179d7528a92c10,2015-03,Lincolnshire Police,Lincolnshire Police,-0.030286,52.981088,On or near IRBY STREET,E01026032,Boston 002D,Investigation complete; no suspect identified
9dafbeeb2a34de28dbbec76c694de670881c22a5d7a28b5207179d7528a92c10,2015-03,Lincolnshire Police,Lincolnshire Police,-0.030286,52.981088,On or near IRBY STREET,E01026032,Boston 002D,Investigation complete; no suspect identified
9dafbeeb2a34de28dbbec76c694de670881c22a5d7a28b5207179d7528a92c10,2015-03,Lincolnshire Police,Lincolnshire Police,-0.030286,52.981088,On or near IRBY STREET,E01026032,Boston 002D,Investigation complete; no suspect identified
6cb6b21722a6dadbe6eba21b4866668c2bd35ee20d90676b4e474b469e92b9e9,2015-03,Lincolnshire Police,Lincolnshire Police,-0.153297,52.788416,On or near Shopping Area,E01032995,South Holland 006F,Investigation complete; no suspect identified
da9c1bf8d6825fe34bdbee98ca9a7ac637ad9c38647d0689cec4d4f39803a4e3,2015-03,Lincolnshire Police,Lincolnshire Police,0.049852,52.725047,On or near BAD GATE,E01026280,South Holland 010C,Investigation complete; no suspect identified
c76cc2e148e74667ecd1733ebf44fb009ae8f7dda43c5c93cd74bbda3b49f4b9,2015-03,Lincolnshire Police,Lincolnshire Police,-0.643505,52.916983,On or near CHAMBERS STREET,E01026353,South Kesteven 003F,Investigation complete; no suspect identified
c3f7212f4d417ed40ed493626c44ca788d10d35567f8f7d82dde137552198908,2015-03,Lincolnshire Police,Lincolnshire Police,-0.506515,53.242923,On or near ROSS CLOSE,E01026153,Lincoln 002A,Investigation complete; no suspect identified
d91e39d8caa2cb2afadfe01b6e282c298fdfb76580e0e726b7aec99970d06ded,2015-03,Lincolnshire Police,Lincolnshire Police,-0.333064,52.964359,On or near HELPRINGHAM ROAD,E01026201,North Kesteven 012B,Investigation complete; no suspect identified
c30689519f31e351edcaa7d9b6f5b97f0e1ae4e99a157203af7dad82bff02bfb,2015-03,Lincolnshire Police,Lincolnshire Police,-0.097699,52.778898,On or near AUSTENDIKE ROAD,E01026281,South Holland 004A,Investigation complete; no suspect identified
c72b46cc89757956bde470f0e757eb7e304de0bb1be80f1ad9302a6af67f7f36,2015-03,Lincolnshire Police,Lincolnshire Police,-0.649900,52.913172,On or near COLES WAY,E01026322,South Kesteven 004C,Investigation complete; no suspect identified
a3171cd8d4d16eecabdc9a06bc974154cb6edb146fb4774e39cd52361c64be48,2015-03,Lincolnshire Police,Lincolnshire Police,-0.481588,52.647562,On or near SEATON ROAD,E01026350,South Kesteven 016B,Investigation complete; no suspect identified
8b1c984bb7590773e3f38afa94c98b74d050ede960517dbcd92fa8a91b975a75,2015-03,Lincolnshire Police,Lincolnshire Police,-0.726288,53.468029,On or near NORTHFIELD CLOSE,E01026403,West Lindsey 002D,Investigation complete; no suspect identified
0a5d27941abbf4dedc9ad9accca6c8d68765d30330b05b0086a1a1aa2ba497a0,2015-03,Lincolnshire Police,Lincolnshire Police,-0.157514,52.787241,On or near GLENN AVENUE,E01032995,South Holland 006F,Investigation complete; no suspect identified
8492a79118dc7a08fc169ba127edb39a6a8dead5f7940171bf9e46394b833ee6,2015-03,Lincolnshire Police,Lincolnshire Police,-0.363449,53.529702,On or near VICARAGE LANE,E01026387,West Lindsey 001C,Investigation complete; no suspect identified
4b5c69190ddea1220aa8505f7e7dce3bdabac493a9d18cb9f55cbf6f39c91d8f,2015-03,Lincolnshire Police,Lincolnshire Police,-0.031812,52.979963,On or near Supermarket,E01026032,Boston 002D,Investigation complete; no suspect identified
71e9831f0fc692b9941259b96664c2bc43c1ae7ce4b1a678c6d56742a85a1571,2015-03,Lincolnshire Police,Lincolnshire Police,-0.555414,53.233574,On or near DRAKE STREET,E01026144,Lincoln 003B,Investigation complete; no suspect identified
3f41fbaeb026c2363d0aff2b6f3e0f095172c0da364940a45db6c39310ce3596,2015-03,Lincolnshire Police,Lincolnshire Police,0.021696,52.664750,On or near B1166,E01018090,Fenland 004D,Investigation complete; no suspect identified
ad8ad1c69c1174801773aab53bf4c53b4b7ffd188d80438957f1d94ed69224f4,2015-03,Lincolnshire Police,Lincolnshire Police,-0.024838,52.978058,On or near CHURCH LANE,E01026036,Boston 003D,Investigation complete; no suspect identified
ebdf2c14a9e5c3312e039e492dca1b1f494e8244a9ea6f0c555e447e61243ed8,2015-03,Lincolnshire Police,Lincolnshire Police,0.340313,53.126121,On or near SEACROFT ESPLANADE,E01026096,East Lindsey 015C,Investigation complete; no suspect identified
29396855d4e46c6cfb3cee0f5cef43a436aedb8f1e635698c270888799b3213b,2015-03,Lincolnshire Police,Lincolnshire Police,-0.430711,52.657831,On or near Sports/Recreation Area,E01026363,South Kesteven 012D,Investigation complete; no suspect identified
1daebba1958a89fc235975fc4d7a1da0384e9ad5c19e2a18ce497029a81fb57e,2015-03,Lincolnshire Police,Lincolnshire Police,0.084750,53.007187,On or near MEADOW BANK,E01026009,Boston 001C,Investigation complete; no suspect identified
7d1877bb216245ce37690a0b546efc60c4d4c3c7ffa5f1884051978690114423,2015-03,Lincolnshire Police,Lincolnshire Police,-0.617552,52.946854,On or near WASHDYKE LANE,E01026313,South Kesteven 001A,Investigation complete; no suspect identified
f64a1da3bb84f35ca56596ab6a47e77b82fe7c50ace57f60c402fd730537656b,2015-03,Lincolnshire Police,Lincolnshire Police,-0.547611,53.236589,On or near THEODORE STREET,E01026145,Lincoln 005C,Investigation complete; no suspect identified
b2333c54d30c0bda42f564f71900e8d872df57a516adc8da18ad90c3bc09e83d,2015-03,Lincolnshire Police,Lincolnshire Police,-0.612091,53.216511,On or near HALTON CLOSE,E01026129,Lincoln 007C,Investigation complete; no suspect identified
b4e3f3fe594678c50ed95afe703d3cd0e09dcedc92aa38f3f666f01b12238149,2015-03,Lincolnshire Police,Lincolnshire Police,-0.659651,53.151413,On or near GREEN LANE,E01032990,North Kesteven 003G,Investigation complete; no suspect identified
6a3db526c5b9e8ad26f5430a20317d15eaebf758eb4cefb337934a47103a8c3a,2015-03,Lincolnshire Police,Lincolnshire Police,-0.097699,52.778898,On or near AUSTENDIKE ROAD,E01026281,South Holland 004A,Investigation complete; no suspect identified
397da31a05c786cde76aa138a3a00dead024338527d249532261186bc3f33c93,2015-03,Lincolnshire Police,Lincolnshire Police,-0.556423,53.222277,On or near Shopping Area,E01026133,Lincoln 008A,Investigation complete; no suspect identified
f87873df0221e127593f5981394c6487f2953b310255d7484eff69f69dc4d8c3,2015-03,Lincolnshire Police,Lincolnshire Police,-0.540111,53.237711,On or near CECIL STREET,E01026148,Lincoln 003D,Investigation complete; no suspect identified
312fcc3a3bccc2e99b9d2ce6ffb9ee2d4bc614edc3de1ab63e427926b3ec1857,2015-03,Lincolnshire Police,Lincolnshire Police,0.330802,53.222907,On or near SIMPSON CLOSE,E01026048,East Lindsey 010A,Investigation complete; no suspect identified
fe6966ba26d0986d86d0ab5c45b49608e574c99b81f40605e1387b5a4edff586,2015-03,Lincolnshire Police,Lincolnshire Police,-0.579003,53.339179,On or near SYCAMORE COURT,E01026399,West Lindsey 005C,Investigation complete; no suspect identified
621520559b11877e00a94dab540329486a569d8b3ec7ab2ecbc7028aec5ded6a,2015-03,Lincolnshire Police,Lincolnshire Police,0.019711,52.816859,On or near TOLL'S LANE,E01026248,South Holland 002B,Investigation complete; no suspect identified
7b3853341183c6c93ea058c75d276ea83b91d7ca1b4f1700057800bb888d8d3f,2015-03,Lincolnshire Police,Lincolnshire Police,-0.539418,53.230772,On or near Nightclub,E01026122,Lincoln 004A,Investigation complete; no suspect identified
deaaa98faa058d53c98bd4307cb693a9928d465ac4b96f673729fa795b23768b,2015-03,Lincolnshire Police,Lincolnshire Police,-0.040580,52.976799,On or near Sports/Recreation Area,E01026031,Boston 009B,Investigation complete; no suspect identified
df43726cb87bda617dcd2978b70223d7d1253cb047c6bc3349cc0b0d8d110751,2015-03,Lincolnshire Police,Lincolnshire Police,0.337990,53.227523,On or near SEA BANK ROAD,E01026048,East Lindsey 010A,Investigation complete; no suspect identified
daa2da59f0b184a54291cceb8ebae6e57155e93bfd19389ad9ed1e764318238b,2015-03,Lincolnshire Police,Lincolnshire Police,-0.031327,52.977527,On or near Parking Area,E01026006,Boston 003A,Investigation complete; no suspect identified
baa407474dcee8b2139db020d7538316579f32baac838f273e9c2092c3a0f585,2015-03,Lincolnshire Police,Lincolnshire Police,-0.160898,52.773097,On or near RIVER BANK,E01026265,South Holland 009D,Investigation complete; no suspect identified
63bd7f6ac3ee409254ed2351b95070c6b6ff9eed3f2920ed9e7464598e85efe5,2015-03,Lincolnshire Police,Lincolnshire Police,-0.032377,52.962926,On or near LONDON ROAD,E01026029,Boston 009A,Investigation complete; no suspect identified
2ecd12d00b5d109b6ab365d9a7a179edb8208e0307f1c9db0233b9b6f0a95055,2015-03,Lincolnshire Police,Lincolnshire Police,-0.299028,53.047702,On or near SLEAFORD ROAD,E01026207,North Kesteven 012D,Investigation complete; no suspect identified
1a19d3f0caeebd4ce238337c071ef824cc9477c1484b904ab7586dc1ee830b34,2015-03,Lincolnshire Police,Lincolnshire Police,-0.552376,53.221032,On or near RAILWAY PARK MEWS,E01026133,Lincoln 008A,Investigation complete; no suspect identified
71a8061a616b39063d538b2f749b9f9f092ab79e6c78c62e9eb3ca82fc36bc24,2015-03,Lincolnshire Police,Lincolnshire Police,-0.520640,53.214413,On or near SIBTHORP GARDENS,E01026203,North Kesteven 001D,Investigation complete; no suspect identified
e51165a50ff10f3f5870c2d22e8e77c4428b9ad164c55084b69366aafe6af83c,2015-03,Lincolnshire Police,Lincolnshire Police,0.004401,53.377625,On or near FULMAR DRIVE,E01026087,East Lindsey 003C,Investigation complete; no suspect identified
a24b44438b0900d9ebd3b35e7b3730d5338c885017798f1f5fa52eec56a35395,2015-03,Lincolnshire Police,Lincolnshire Police,-0.134007,52.790066,On or near JUNIPER CRESCENT,E01026271,South Holland 007D,Investigation complete; no suspect identified
2ce9492994f0f0643c472fb5fd004040c78e1e8f2ad88a3337e31eacf8182d10,2015-03,Lincolnshire Police,Lincolnshire Police,-0.394733,53.138716,On or near MANOR CLOSE,E01026213,North Kesteven 005E,Investigation complete; no suspect identified
73847cb029e6d27ca28f6ea8d6c6c28b8436dfcbba7bfd3090e1135deae15d18,2015-03,Lincolnshire Police,Lincolnshire Police,-0.313345,53.495870,On or near Sports/Recreation Area,E01026367,West Lindsey 001A,Investigation complete; no suspect identified
8827d6f86707dba2e4888ace1d30b8a14e5ebf98f2645fadfcabb0ae6f90d0f6,2015-03,Lincolnshire Police,Lincolnshire Police,-0.052809,53.377215,On or near HIGH STREET,E01026070,East Lindsey 009C,Investigation complete; no suspect identified
