Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
da4af5cd4fe13c913abfb041e034ce0e86d0a995d546f78a77b0ebc241815698,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.322823,51.767093,On or near Petrol Station,E01023713,St Albans 007A,Investigation complete; no suspect identified
79a9006e8bba2f2c61c68d6368bed31c5b3c0fd66526158a5b62d18caf764870,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.335514,51.750666,On or near NEW KENT ROAD,E01023727,St Albans 012B,Investigation complete; no suspect identified
ce94fe965973d91979807fa8cf4b2875c5ec3b63214a5d60ee9bed1af49d8545,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.337328,51.753722,On or near ST PETER'S STREET,E01023727,St Albans 012B,Investigation complete; no suspect identified
b83cf21d58db5c53b234d5426f6381f088e255335d6c342b05c1b9135ce3ff75,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.331804,51.752250,On or near UPPER LATTIMORE ROAD,E01023727,St Albans 012B,Investigation complete; no suspect identified
08942fd1e59971ad8c38251092ac8b455f5e1856173f61367d7648c6ce6ac7e1,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.349953,51.742435,On or near HAVERCROFT CLOSE,E01023743,St Albans 014B,Investigation complete; no suspect identified
d6225cdc5424529164816814ccaceaabc0c6b2db8f9dcfd587c19840d6ee2f9a,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.339671,51.771999,On or near ARUNDEL GROVE,E01023671,St Albans 009C,Investigation complete; no suspect identified
bfebf0bd355a9734591eb9698226a2796f951653fa7a099eb943dfc4a0f86115,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.303082,51.705664,On or near Sports/Recreation Area,E01023720,St Albans 019C,Investigation complete; no suspect identified
2491a0bab81b2171de74d745c19e1ad8fdb8533399631317d89938e4d17a13f9,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.378245,51.709145,On or near OLD WATFORD ROAD,E01023732,St Albans 020D,Investigation complete; no suspect identified
2249fbea3438b888d555c75bad805225fef77697375dc3661fe462bd59c2acd6,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.363483,51.721151,On or near Petrol Station,E01023731,St Albans 020C,Investigation complete; no suspect identified
469b00b0650747d61813fea64eb5d42fbe4bc783be09f687c9df9a0048acc7ab,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.363483,51.721151,On or near Petrol Station,E01023731,St Albans 020C,Investigation complete; no suspect identified
e0943dce291ddf52f0760aec68a190257e190b6315c1903f50279c98cbb8937e,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.211682,51.793061,On or near STANBOROUGH CLOSE,E01023917,Welwyn Hatfield 006B,Investigation complete; no suspect identified
a9a1aebaaa7816be2b5d1a197e3f06014e97f8000d03d9c017a8125468bfd1c1,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.312788,51.751708,On or near Petrol Station,E01023674,St Albans 011B,Investigation complete; no suspect identified
bccd413d6292b6b24bcbc214ef885291ca2a26e2a51698dac41e90924e3bef8d,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.330796,51.758377,On or near CULVER ROAD,E01023676,St Albans 011D,Investigation complete; no suspect identified
522e20f0399a9e3a0af0ab636c7e3b8ac9d94976b02aff735e35268a2c82f2da,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.307587,51.759843,On or near SANDPIT LANE,E01023714,St Albans 010B,Investigation complete; no suspect identified
06d9d247c7ad2904c09152fca24896c0ef1fa45f37ba505d6d4501cce0f5ab60,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.340830,51.762152,On or near ELEANOR AVENUE,E01023670,St Albans 009B,Investigation complete; no suspect identified
90591184186ae20d41a902c5cd0e1c345c56b802fe14fc28f099c8edf5ea0a62,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.340320,51.752334,On or near UPPER DAGNALL STREET,E01023727,St Albans 012B,Investigation complete; no suspect identified
23613e08f9db0a98b1b68c60b718451a7e71882ee6b5e8a8033bdd3da304373a,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.332975,51.753912,On or near ST PETER'S ROAD,E01023727,St Albans 012B,Investigation complete; no suspect identified
6d42d443efe177673c9349204736c71c7e27bdd8ed67d73a28752160f45c05d5,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.339165,51.753028,On or near WADDINGTON ROAD,E01023727,St Albans 012B,Investigation complete; no suspect identified
e33cd976e55cec5a35a41b9e25a7418440f7383bc11c88b4d4f2127ab5231971,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.330395,51.750386,On or near Supermarket,E01023727,St Albans 012B,Investigation complete; no suspect identified
2209cc71c5183f27f1504e32254711ca0a46b7c2d8db9e026664f2cf5f454a38,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.343270,51.743779,On or near GRIFFITHS WAY,E01023740,St Albans 017D,Investigation complete; no suspect identified
5eee614115b32297aa77ffeebccfe23a18839ba124d5b602123f5a9898fbe4f3,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.349176,51.757386,On or near WELLS CLOSE,E01023669,St Albans 009A,Investigation complete; no suspect identified
d33960dac9024403fc985931f44408b38ac2c977cbf6730a46770b25f135fc00,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.311500,51.740792,On or near BENBOW CLOSE,E01023683,St Albans 016C,Investigation complete; no suspect identified
d6400f9600a5127b6c5e55834eb452c8012acae7027eaa99b1332a89b4602255,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.340704,51.771097,On or near HIGH OAKS,E01023671,St Albans 009C,Investigation complete; no suspect identified
038dccceefb0252b5db949356af8eafbb1258e3751d09cb3a6cbc5080296ae49,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.334825,51.748498,On or near WATSON'S WALK,E01023726,St Albans 012A,Investigation complete; no suspect identified
c1a0191c7014e1a47b48256414e12acb735a446160cb52c648047a72a5a79a79,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.331357,51.743566,On or near Park/Open Space,E01023741,St Albans 017E,Investigation complete; no suspect identified
c1672e4bb231535e19228987da1ff5dff790d14556d93f24eb6f61644481a288,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.349521,51.750710,On or near Sports/Recreation Area,E01023743,St Albans 014B,Investigation complete; no suspect identified
d4226e38b556539b8867dcb2cb79f0c0208ce12ada84dfbddcbcf930f885b9dc,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.476832,51.751170,On or near CEMETERY HILL,E01023398,Dacorum 015D,Investigation complete; no suspect identified
09926777e87a3302ea3c73e8a159c33699b0035f0fbe352a56c6c5d52073787b,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.315601,51.772268,On or near TAYLOR CLOSE,E01023709,St Albans 008A,Investigation complete; no suspect identified
73e2bc86530126128c630869b72cc3aa4da876b411d0ad2040839f6e645b44c0,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.344322,51.761347,On or near LAVENDER CRESCENT,E01023670,St Albans 009B,Investigation complete; no suspect identified
ca0ac744486514407827792063be9ed0b77d91c286a52294a7285b2fec3e95d6,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.310743,51.752542,On or near ARTHUR ROAD,E01023674,St Albans 011B,Investigation complete; no suspect identified
849b581764b707b77a09f8d8238fbe822a47709c1575af77dd75d76fcf263a2b,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.310936,51.753570,On or near EATON ROAD,E01023674,St Albans 011B,Investigation complete; no suspect identified
2c609a9092fb7eb3e1d22da33e92644e97a7a2c144bbf7b90a35ad015fafa2a2,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.360719,51.746713,On or near ERMINE CLOSE,E01023742,St Albans 014A,Investigation complete; no suspect identified
6953d3c7e2964349084457202fadd7ca9a56b33ebb3483841214e4f6ccda463b,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.314829,51.750182,On or near CAMPFIELD ROAD,E01023666,St Albans 011A,Investigation complete; no suspect identified
223fdb9807c7137d074b8b10c8d9af5e7b126852bfec5c0abe33941190b670b3,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.310743,51.752542,On or near ARTHUR ROAD,E01023674,St Albans 011B,Investigation complete; no suspect identified
48bed3fd728b613a1d15084caf16b2bcb09048ec7825cfa962a7f7579ad1eed8,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.310743,51.752542,On or near ARTHUR ROAD,E01023674,St Albans 011B,Investigation complete; no suspect identified
a063041369ec03301a88def384eb5e3b70f91dba5ce00971dbde69b034540e91,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.310743,51.752542,On or near ARTHUR ROAD,E01023674,St Albans 011B,Investigation complete; no suspect identified
a8c5f0d0cfc47b56546675dcdc08a462f5d6dcf9b51a474d34ef734cdd45a627,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.303510,51.747609,On or near BRICK KNOLL PARK,E01023665,St Albans 013B,Investigation complete; no suspect identified
4859cffb2ff067f5763b783cb1ea9ed902d35f136414363c8d5a072ad3803eae,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.303510,51.747609,On or near BRICK KNOLL PARK,E01023665,St Albans 013B,Investigation complete; no suspect identified
f7d31f653fcdf1ad78e497f4f7733bdba3594bec650fe173b827d0b4b51a769e,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.308684,51.745211,On or near BUTTERMERE CLOSE,E01023681,St Albans 016A,Investigation complete; no suspect identified
087600e50398d771ad058b92c57632fe7c00108c84d0de446e76c7f458733aa5,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.351562,51.757932,On or near DOWNEDGE,E01023669,St Albans 009A,Investigation complete; no suspect identified
d1f4e1830ca2a918a488df13f8044059a7124dd53e7e636edaf01bb5e7f8e56c,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.309611,51.755304,On or near SALISBURY AVENUE,E01023673,St Albans 010A,Investigation complete; no suspect identified
f57d44e14d91cd32048ce0a5a5246ab4983f1e8f05c0586f69f0a98b52e90eab,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.362667,51.741722,On or near JEROME DRIVE,E01023744,St Albans 014C,Investigation complete; no suspect identified
1d59b723e2cc566314c7bbd7af0a406ba51b829fc883ff194a6dd07031200715,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.297270,51.772157,On or near CHANCERY CLOSE,E01023734,St Albans 007B,Investigation complete; no suspect identified
8dc9f24c3c6308d8972702c0aa937af066457707b6f8336f9691b03a7b22eeef,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.460094,51.735585,On or near BELSWAINS LANE,E01023360,Dacorum 020D,Investigation complete; no suspect identified
edf348782d8deaa5ce419566932b11650fa9d14252d069b651c4fc423697cf54,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.308099,51.756227,On or near BEAUMONT AVENUE,E01023673,St Albans 010A,Investigation complete; no suspect identified
d1ce6e5b91e0259699bb07cb84f20df2c11f68d80ed698a8a0925e83237cdf15,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.343128,51.769836,On or near WOOLLAM CRESCENT,E01023671,St Albans 009C,Investigation complete; no suspect identified
1f19afc2527215620f0660ba5b9ba916ab7a0d29350a4bb07f3b4fc33efb3edf,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.336975,51.751505,On or near Shopping Area,E01023727,St Albans 012B,Investigation complete; no suspect identified
6c677ac08c28b8553916083f88dcf736d910a303a5c10e2eb48dec86fdfcb662,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.334424,51.752718,On or near UPPER MARLBOROUGH ROAD,E01023727,St Albans 012B,Investigation complete; no suspect identified
05ec66e3f741c12ddc39327a8164d69828d95adbf34ae84bb68e248351644d3d,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.343270,51.743779,On or near GRIFFITHS WAY,E01023740,St Albans 017D,Investigation complete; no suspect identified
199fac9866d0b1f072299ddc0574259e10a7187cd57bd0116d48ee6c6f197a59,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.318110,51.738701,On or near MILE HOUSE LANE,E01023684,St Albans 016D,Investigation complete; no suspect identified
4c5dfe8cd0ce87ac634f8482864a992eec243a537a7600a231688c5f808160ab,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.339818,51.742724,On or near Supermarket,E01023737,St Albans 017A,Investigation complete; no suspect identified
5bb4de16170f129eb54d6aaa1b2c945b6ddfe78c1b6b973dcb93b0f07805f3e0,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.311500,51.740792,On or near BENBOW CLOSE,E01023683,St Albans 016C,Investigation complete; no suspect identified
36634c6106bbeefda1dfc14f2eb4fea83b1c8b5f2f73a945271c066abf7cdeea,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.333692,51.765135,On or near SHEPPARDS CLOSE,E01023716,St Albans 010D,Investigation complete; no suspect identified
81a0577f10ee644236e0bed92b0fce88ded38b016e3b617938b78efc42b6e3aa,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.331804,51.752250,On or near UPPER LATTIMORE ROAD,E01023727,St Albans 012B,Investigation complete; no suspect identified
c3ad8814b5befce54e13574bbef97367f81ede9ce01ce0357b34e8563f6d142e,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.343706,51.751654,On or near ROMELAND HILL,E01023743,St Albans 014B,Investigation complete; no suspect identified
8871818a08bb9c646b64ce0b8bed41ae22702b6e103575372c51fadb9f80bbc9,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.305499,51.770711,On or near MALVERN CLOSE,E01023711,St Albans 008C,Investigation complete; no suspect identified
8323fbca22fb8e0c675e395417949f58ba144740852ed72e7c86f434412a84d4,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.305499,51.770711,On or near MALVERN CLOSE,E01023711,St Albans 008C,Investigation complete; no suspect identified
a49bb7e37affc32f01549be5ecace91bb105f4245eefc65bd7260719795b08b7,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.305499,51.770711,On or near MALVERN CLOSE,E01023711,St Albans 008C,Investigation complete; no suspect identified
9c33646dcbdd944ff8da42585e29b315ae0465dfffca8f9c9343266d4f00d221,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.305499,51.770711,On or near MALVERN CLOSE,E01023711,St Albans 008C,Investigation complete; no suspect identified
d6c2b496154de8a0e9d3c7fc5467ac8fcb2c3bcec061ebd46664026fe1d9f713,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.305499,51.770711,On or near MALVERN CLOSE,E01023711,St Albans 008C,Investigation complete; no suspect identified
a9e9d1f8a0dea50b6cf34844b8907bd5d803a6c3eb07aa18e5bf0dfdafe16608,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.305499,51.770711,On or near MALVERN CLOSE,E01023711,St Albans 008C,Investigation complete; no suspect identified
2fdc278386d2743883a2fa9334ffae99e13d5504ce247de25edc89b8d82679e1,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.305499,51.770711,On or near MALVERN CLOSE,E01023711,St Albans 008C,Investigation complete; no suspect identified
d1419e43c8e0fd8e50d45e4475a932e6eb9ffd2c0470dc6a223a4b4ba57f095a,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.342142,51.742154,On or near Shopping Area,E01023737,St Albans 017A,Investigation complete; no suspect identified
1d4cb9f80c725d2539d3f841a46c0187908cc7dfffe9d07a7510fdfd7d7efda0,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.338894,51.748160,On or near BARDWELL ROAD,E01023727,St Albans 012B,Investigation complete; no suspect identified
733db65ed009d62d57e21819c3b494a21452289d510b2e74933c4bf07ac07910,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.312588,51.739962,On or near NELSON AVENUE,E01023683,St Albans 016C,Investigation complete; no suspect identified
34593918bcf434776768103944b4b037fb6635c0c973ebb473b00135475131fd,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.327804,51.745629,On or near GROSVENOR ROAD,E01023741,St Albans 017E,Investigation complete; no suspect identified
7e57ed701e79e2a6ac978ef976a6ba202a48b8e3e7f49c4c54f1d4a95cdc860a,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.344153,51.745366,On or near Parking Area,E01023743,St Albans 014B,Investigation complete; no suspect identified
a040be76d212c382f973c05d20aff4a4e6409512c67b97977a99013624829eea,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.340924,51.739412,On or near MAYNARD DRIVE,E01023737,St Albans 017A,Investigation complete; no suspect identified
2a9797d17d544cc736c1c364e4e9e1facb53ad019aba180b7365641754454680,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.346667,51.759428,On or near TEMPLE VIEW,E01023669,St Albans 009A,Investigation complete; no suspect identified
56da9a62b1861cd7dbb18581aef9294fff1f076bdf4c5262fa86905f1cedda7c,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.332975,51.753912,On or near ST PETER'S ROAD,E01023727,St Albans 012B,Investigation complete; no suspect identified
2fa573ba89bd6a14eb641977cf279a655a42786cd0f1b89493e7a0bc583a44aa,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.596432,51.771892,On or near ASHBY ROAD,E01023417,Dacorum 006D,Investigation complete; no suspect identified
429dab91196a8803e0316b7742b5c53c45319fbb05ada055a232d940d965ca04,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.584417,51.764474,On or near EDLYN CLOSE,E01023369,Dacorum 012A,Investigation complete; no suspect identified
0487407b549ef29d8b2853b88d8dd2a2265c9bad1000e9e4d42d5bbaad0a5df2,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.573807,51.763186,On or near Petrol Station,E01023370,Dacorum 012B,Investigation complete; no suspect identified
d47ae80a40d88bfe417e2c441655aa4053af5e6c4b6d44a603ceacf8b749f1a1,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.563756,51.761643,On or near GREENE FIELD ROAD,E01023361,Dacorum 009A,Investigation complete; no suspect identified
774ee801da88b72fce9fbc4e306c0dcc4a7c24fa40d1f228a26ad152216406b3,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.238396,51.759834,On or near MEADOW CROFT,E01023921,Welwyn Hatfield 012B,Investigation complete; no suspect identified
