Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
02c307b3f874cfe70b1368203679595079090e4d65303ad17a10e650f9096d1e,2013-01,Dorset Police,Dorset Police,-1.985232,50.714022,On or near PROPSPEROUS STREET,E01032662,Poole 015I,Investigation complete; no suspect identified
fc9622b1877939f035b56eaa74a6336b205d5d50fb25e646e3312f3d6166d78c,2013-01,Dorset Police,Dorset Police,-2.429487,50.716064,On or near LONDON ROAD,E01020518,West Dorset 010A,Investigation complete; no suspect identified
93c95006b3194072e53a54a9350c59e125787c8283a01028a5caa768cc549536,2013-01,Dorset Police,Dorset Police,-2.468132,50.655321,On or near VICTORIA AVENUE,E01020571,Weymouth and Portland 001D,Investigation complete; no suspect identified
e38fc8e801e0caa648be5b8e59e2ebcbb13d0b8c0de19db83f98ce05e49d389d,2013-01,Dorset Police,Dorset Police,-1.741786,50.744331,On or near Supermarket,E01020372,Christchurch 004D,Investigation complete; no suspect identified
8e362ba803cca8ed19f4bb0d0bbc490212bf1fd6883e6195b8fbf60d6cb03293,2013-01,Dorset Police,Dorset Police,-1.870007,50.817033,On or near ABBEY ROAD,E01020425,East Dorset 006E,Investigation complete; no suspect identified
ad998fa497be61d41eb8a3d890837d5d8a12b2e43f3a46d6210ad2cfad0baa92,2013-01,Dorset Police,Dorset Police,-2.154698,50.862972,On or near BARNES CLOSE,E01020439,North Dorset 007E,Investigation complete; no suspect identified
ad66b3b1c98b7710158274f8869d9cb6f09059e77b22fda9654d802def1c4613,2013-01,Dorset Police,Dorset Police,-2.297470,50.927602,On or near ELM CLOSE,E01020458,North Dorset 004D,Investigation complete; no suspect identified
0b96228676fd4831d9710f9cb23bf1175d5d650ca9e42d35c9ce3be24e193c15,2013-01,Dorset Police,Dorset Police,-2.200127,50.704327,On or near PUDDLETOWN ROAD,E01020465,Purbeck 001A,Investigation complete; no suspect identified
bb4a8e3abec7d3701df16a75ff2f727145714111f986a2d13cb18be28a2c838b,2013-01,Dorset Police,Dorset Police,-1.965098,50.607840,On or near MANWELL'S LANE,E01020482,Purbeck 006E,Investigation complete; no suspect identified
097dd7ea506452f4435a80d5842dfb1dfc5a459e7fc6ad6ff69328da3dda730d,2013-01,Dorset Police,Dorset Police,-2.764513,50.741524,On or near ALLINGTON MEAD,E01020499,West Dorset 006B,Investigation complete; no suspect identified
ad18387a147a13f4e971bbb25da7e60878fd73279286a64435672e25fe88f676,2013-01,Dorset Police,Dorset Police,-2.460918,50.649577,On or near KESTREL VIEW,E01020551,Weymouth and Portland 001A,Investigation complete; no suspect identified
a8de635c0d3a10260e97385b178752a5c3eee1b6415894c1a33df91004181254,2013-01,Dorset Police,Dorset Police,-2.467480,50.612446,On or near CROMWELL ROAD,E01020572,Weymouth and Portland 005A,Investigation complete; no suspect identified
1c23e226fb692f1eebbe0765717dd45d56317c088e13f608c092b05d14a168a7,2013-01,Dorset Police,Dorset Police,-2.461452,50.598729,On or near CLEARMOUNT ROAD,E01020583,Weymouth and Portland 006A,Investigation complete; no suspect identified
f2b9d819c5eb8da47e70500702739d41f6b07525616eab7fe8096ddfd4f80e56,2013-01,Dorset Police,Dorset Police,-1.781806,50.733261,On or near SOPERS LANE,E01020367,Christchurch 006D,Investigation complete; no suspect identified
c0b85dc6a6889d061828c3bdcfcd0fb0101a02b1f105cf95498a6745ec2194e1,2013-01,Dorset Police,Dorset Police,-1.880475,50.881556,On or near JENNER CLOSE,E01020414,East Dorset 003D,Investigation complete; no suspect identified
b43d9ee4cbba2f280a137924b25096b5e0c61ab47d593acc94c3911d5c88ef80,2013-01,Dorset Police,Dorset Police,-2.248116,50.880552,On or near Park/Open Space,E01020444,North Dorset 005A,Investigation complete; no suspect identified
533a1d456aed5ee048a1bf4028563301fdd2b595f65ee0990aa646b040d92868,2013-01,Dorset Police,Dorset Police,-2.192734,51.010399,On or near Petrol Station,E01020454,North Dorset 003A,Investigation complete; no suspect identified
61f63780872dea7e034fa244b940a0361e787656deb108b8d8e013d8aba2910c,2013-01,Dorset Police,Dorset Police,-2.221929,50.984125,On or near ST ANNES CLOSE,E01020460,North Dorset 005D,Investigation complete; no suspect identified
cddc44e66fed335f5966cf50b7c66ed5b4dade25c63d06d11f0f0c62746b35a3,2013-01,Dorset Police,Dorset Police,-2.101779,50.671793,On or near TUCKERS MILL CLOSE,E01020467,Purbeck 005B,Investigation complete; no suspect identified
352fa9106975d35b17f799ae7ece6a0388321bbecf156d425f54701169a25653,2013-01,Dorset Police,Dorset Police,-2.058472,50.735752,On or near OLD FORGE CLOSE,E01020474,Purbeck 002D,Investigation complete; no suspect identified
3d602f705f1a4d40b90d7966a2b937d0998cf7f229f4cdf7b745d0df7c49f5bf,2013-01,Dorset Police,Dorset Police,-2.171871,50.695254,On or near Park/Open Space,E01020489,Purbeck 004A,Investigation complete; no suspect identified
14cc7e2ae5603246c85a2c2bdea2f768a1390a233bc543112fa026567271609b,2013-01,Dorset Police,Dorset Police,-2.758686,50.728225,On or near DOCTOR ROBERTS CLOSE,E01020502,West Dorset 008A,Investigation complete; no suspect identified
f4699787ffca342c76abf423733cdd5da06236bcecab961a0469b0a66f43a4e8,2013-01,Dorset Police,Dorset Police,-2.453508,50.610136,On or near Nightclub,E01020554,Weymouth and Portland 004B,Investigation complete; no suspect identified
1b252244b2eb4100fea6901325415d652f468f1369e819d965c3cd6008d0a9f7,2013-01,Dorset Police,Dorset Police,-2.463850,50.650078,On or near REEDLING CLOSE,E01020571,Weymouth and Portland 001D,Investigation complete; no suspect identified
e835340d8d735c592f3d1564fd8e1e8890afb6bf412da71e5e316a764d5e50c3,2013-01,Dorset Police,Dorset Police,-2.482084,50.612845,On or near STAINFORTH CLOSE,E01020578,Weymouth and Portland 005D,Investigation complete; no suspect identified
ad8b785c8f6a90e3bb60b2a5c38af17a00f3c365bd8325f82179bc8d68fe2a0a,2013-01,Dorset Police,Dorset Police,-2.877737,50.843037,On or near MAUDLIN LANE,E01020535,West Dorset 005D,Investigation complete; no suspect identified
3c699489150cce1b0e2204e0dabb111ce84b691758660481e18a405dfc90d2d4,2013-01,Dorset Police,Dorset Police,-2.552092,50.979146,On or near PENMORE ROAD,E01020541,West Dorset 002C,Investigation complete; no suspect identified
5363c6e097edfb7c62f2fe417b891dfc146f2e342199f32e9f788515beae3fd3,2013-01,Dorset Police,Dorset Police,-2.023504,50.772410,On or near BROOK LANE,E01020382,East Dorset 012A,Investigation complete; no suspect identified
6b64b2e0198873b7cdd91d415aa6cd780789e8d07bb23d7224e709e55ae4296d,2013-01,Dorset Police,Dorset Police,-1.911390,50.784528,On or near GREEN LANE,E01020399,East Dorset 011B,Investigation complete; no suspect identified
f39b388ee5dc01f79c89c10108b08146c06b12053170f60c85232f117ca16db6,2013-01,Dorset Police,Dorset Police,-2.282116,50.776791,On or near CHAPEL STREET,E01020430,North Dorset 008A,Investigation complete; no suspect identified
6a9e9e6a461b86e206306447fc449b48de54b8507874f1b3bb6e7b75820201a7,2013-01,Dorset Police,Dorset Police,-2.296073,50.933945,On or near FIELD CLOSE,E01020459,North Dorset 004E,Investigation complete; no suspect identified
7ae283f3cd8708804a40636cc2712867640089ee65b1a23897fef66a93f9f52c,2013-01,Dorset Police,Dorset Police,-2.121295,50.644994,On or near GRANGE ROAD,E01020467,Purbeck 005B,Investigation complete; no suspect identified
fd4c3193e92139890ac5b481e49cd0a3063fe09798f04c6932424e71009a0bfb,2013-01,Dorset Police,Dorset Police,-2.744647,50.747992,On or near CORBIN WAY,E01020498,West Dorset 006A,Investigation complete; no suspect identified
548e7f9d4ed3329d15ec9ddbc22409e7cf774810e79869bc37d692f7b92f6540,2013-01,Dorset Police,Dorset Police,-2.436856,50.644822,On or near LITTLEMOOR ROAD,E01020559,Weymouth and Portland 002C,Investigation complete; no suspect identified
9970e975f0b431a5241694ea3223020f0574c309064aa87367eabc809abfd1ae,2013-01,Dorset Police,Dorset Police,-2.451416,50.542221,On or near BLINDMERE ROAD,E01020564,Weymouth and Portland 009B,Investigation complete; no suspect identified
684b04257ea2705a954df0d9d27919bb0ddf8c05ac74cb5f73823af0ac8a3c0f,2013-01,Dorset Police,Dorset Police,-2.473915,50.624147,On or near GRAYS,E01020576,Weymouth and Portland 003C,Investigation complete; no suspect identified
a4c6f115e48d652cb521d587ed57a8a1fa8249af4bfb1b82cc8eab7aabef147b,2013-01,Dorset Police,Dorset Police,-2.482674,50.598724,On or near CAMP ROAD,E01020589,Weymouth and Portland 007D,Investigation complete; no suspect identified
3b20b59bf36a1f50868bb197bf92786374add0c06ba6ddd53797d06f6103951f,2013-01,Dorset Police,Dorset Police,-2.568661,50.777436,On or near HARVEYS CLOSE,E01020534,West Dorset 003F,Investigation complete; no suspect identified
c47ff085058b7123378ee607a32de0132cd8119d2eab7693d14bdd3522c4600a,2013-01,Dorset Police,Dorset Police,-2.507682,50.950887,On or near TINNEYS LANE,E01020542,West Dorset 001A,Investigation complete; no suspect identified
9b98ad5e6490d2aa9200d66e426ff2576f74da83496dce0bdbfa8a5eb0d2ba72,2013-01,Dorset Police,Dorset Police,-1.893403,50.809728,On or near QUEENSWOOD DRIVE,E01020391,East Dorset 008B,Investigation complete; no suspect identified
89c1d28a3f6a267b0dffc4c7f0e039b30fb8493b114b35befbdda792b7c05771,2013-01,Dorset Police,Dorset Police,-2.008704,50.802276,On or near VINE HILL,E01020410,East Dorset 005D,Investigation complete; no suspect identified
ee9454012a6bfb9b7e87d76faada2d1c2c299adc52deee47ec4429e4b767c8c9,2013-01,Dorset Police,Dorset Police,-1.980750,50.798705,On or near PARKWOOD ROAD,E01020426,East Dorset 010A,Investigation complete; no suspect identified
b43ec020e443dd836292c5316d0cf309ae2ce108a955f2642d61813fd7c37efa,2013-01,Dorset Police,Dorset Police,-2.192734,51.010399,On or near Petrol Station,E01020454,North Dorset 003A,Investigation complete; no suspect identified
63c6523183a243845cf8b8c1dfe2d7001486f6f2922213ddebcaccb8a6f967aa,2013-01,Dorset Police,Dorset Police,-2.080015,50.754642,On or near PALMERS ORCHARD,E01020469,Purbeck 001B,Investigation complete; no suspect identified
0bcfd5f972e7e81734dc19eaf8e6d0a58fa6b9808fdeed877a75091c1362c803,2013-01,Dorset Police,Dorset Police,-2.027100,50.737931,On or near Supermarket,E01020473,Purbeck 002C,Investigation complete; no suspect identified
cb1cb94c82fc2dcc64726e5a54c19340191edc54be88b124f5acd08ea2e6a0dd,2013-01,Dorset Police,Dorset Police,-2.743325,50.746876,On or near RIDGEWAY,E01020498,West Dorset 006A,Investigation complete; no suspect identified
dbe64b4354aafa1becc0a894c10ecaf3ed1d2aafa06c21ba1cf329594414ade3,2013-01,Dorset Police,Dorset Police,-2.455421,50.623834,On or near Supermarket,E01020561,Weymouth and Portland 002E,Investigation complete; no suspect identified
0a00f3749be09feda712bfffc0650d623ebb1e07c4d528827aa2523724dbae21,2013-01,Dorset Police,Dorset Police,-2.469589,50.609937,On or near EMMADALE CLOSE,E01020573,Weymouth and Portland 005B,Investigation complete; no suspect identified
6edc5db8ff2b508ab5e4845d4f798290357645a119c25f228c112ceafdf917a7,2013-01,Dorset Police,Dorset Police,-2.481691,50.606228,On or near LICHFIELD ROAD,E01020578,Weymouth and Portland 005D,Investigation complete; no suspect identified
1f5935be759e2b23f333c997bc3d27be4c6ff8fe6c5b17245c1f13b178e4b1f5,2013-01,Dorset Police,Dorset Police,-1.831940,50.839646,On or near ASHLEY DRIVE NORTH,E01020404,East Dorset 004B,Investigation complete; no suspect identified
8430c936f227b4a75c24d8b742396bd3e2ce87fec9099f3b759add54b802ba61,2013-01,Dorset Police,Dorset Police,-2.163297,50.867627,On or near EASTLEAZE ROAD,E01020435,North Dorset 007A,Investigation complete; no suspect identified
c48860aa9db78530ef44e07bd38cf9efa2918e84aa7f558f08106937cf7e7ebb,2013-01,Dorset Police,Dorset Police,-2.192734,51.010399,On or near Petrol Station,E01020454,North Dorset 003A,Investigation complete; no suspect identified
415f0c8eb969897d595ed25667b30204b8996298e0e879bf1635605de09276fb,2013-01,Dorset Police,Dorset Police,-1.956759,50.608656,On or near INSTITUTE ROAD,E01020482,Purbeck 006E,Investigation complete; no suspect identified
969395efe518d133eb2a05678581fe0827a3748af728331697cdba32a88d48ab,2013-01,Dorset Police,Dorset Police,-2.756556,50.732340,On or near CHANCERY LANE,E01020503,West Dorset 008B,Investigation complete; no suspect identified
ccad9329532f51dbdcd6291f8c43824618760ef555d972d8aabd1b5b10b3cb2d,2013-01,Dorset Police,Dorset Police,-2.454068,50.753299,On or near MEECH WAY,E01020509,West Dorset 004A,Investigation complete; no suspect identified
8f75fa59a3b5ef4d419595549cc70561e4372bfd6c8ef5efcf3c4165786c6ac3,2013-01,Dorset Police,Dorset Police,-2.423823,50.713099,On or near LUBBECKE WAY,E01020518,West Dorset 010A,Investigation complete; no suspect identified
198cb1e8d7161137ffc105eb53124b3e418de256eabf21800f415cfce83fe66e,2013-01,Dorset Police,Dorset Police,-2.441348,50.701541,On or near D'URBERVILLE CLOSE,E01020524,West Dorset 010E,Investigation complete; no suspect identified
205ccc0255e0decb86355d0155c6050518475e0f6c3c57eb5602a948d78ca5c1,2013-01,Dorset Police,Dorset Police,-2.453322,50.608473,On or near MARKET STREET,E01020554,Weymouth and Portland 004B,Investigation complete; no suspect identified
a1b1a4771bfc9404433cc63833c51c38c7e72fbb12908f59d0b3f876cdda080d,2013-01,Dorset Police,Dorset Police,-2.453508,50.610136,On or near Nightclub,E01020554,Weymouth and Portland 004B,Investigation complete; no suspect identified
b1139bd4f37202afe525827f6117abf624d0a80ecbce650c2567e458ccf088bd,2013-01,Dorset Police,Dorset Police,-2.443300,50.543520,On or near POUND PIECE,E01020564,Weymouth and Portland 009B,Investigation complete; no suspect identified
8054f30e1020dd58425b84cfd370b89dda3659225fd77d8f017692a654f89220,2013-01,Dorset Police,Dorset Police,-2.468833,50.612063,On or near FRANKLIN ROAD,E01020572,Weymouth and Portland 005A,Investigation complete; no suspect identified
e3eba656e83fa2be8feff01c7822dcd8632e3b00faffeffcee97beb4ba03ad92,2013-01,Dorset Police,Dorset Police,-2.940305,50.727199,On or near SILVER STREET,E01020532,West Dorset 005B,Investigation complete; no suspect identified
f27838f34896e0558d634bac86adfb1f50bbc3fbf6b9e18545f73b8fbc8fe1e0,2013-01,Dorset Police,Dorset Police,-1.961102,50.810507,On or near ROTARY CLOSE,E01020379,East Dorset 007B,Investigation complete; no suspect identified
67ac78bd7a4e7a7923f34b44db1d873e892ffc6b9136a5036df311ab2a880c10,2013-01,Dorset Police,Dorset Police,-1.876274,50.809063,On or near PICKARD ROAD,E01020394,East Dorset 008E,Investigation complete; no suspect identified
8ecefa81ab43947b5af9f906588cdfd361858029c6c3f78dcafc87f65c2abd5c,2013-01,Dorset Police,Dorset Police,-1.986894,50.851294,On or near EMLEY LANE,E01020398,East Dorset 005B,Investigation complete; no suspect identified
4ddd327077832f6629a3d93e88d6be8c900762dd41fc04b1d174ea54f267a52e,2013-01,Dorset Police,Dorset Police,-1.983061,50.803255,On or near ALLENVIEW ROAD,E01020426,East Dorset 010A,Investigation complete; no suspect identified
4461aab52bc7ddea0e39fcae9cf133c840cb85c4c032d4c2ce63dbc3d70b49ba,2013-01,Dorset Police,Dorset Police,-2.329261,51.032817,On or near MOOR LANE,E01020440,North Dorset 002A,Investigation complete; no suspect identified
27a14b634d1f1691a7734f0f3b55551adbdcdcfb07405d0a2487e660ee7b03ad,2013-01,Dorset Police,Dorset Police,-2.302913,50.928739,On or near DROVERS,E01020459,North Dorset 004E,Investigation complete; no suspect identified
78136241e88db995e2a3201bf794e19a4b66cc87ffe57ff6a3605c7961f4126e,2013-01,Dorset Police,Dorset Police,-2.747504,50.810770,On or near ST MARY'S GARDENS,E01020496,West Dorset 003C,Investigation complete; no suspect identified
47bce0bd982135f3c9b319f08e9d4340de174149deb8c229334f1cc470f9947d,2013-01,Dorset Police,Dorset Police,-2.508438,50.625485,On or near LUGGER CLOSE,E01020513,West Dorset 012B,Investigation complete; no suspect identified
57cd38da8bc51eded74c753fe011f3306192eeeb1ff388b440f47de7ff208e78,2013-01,Dorset Police,Dorset Police,-2.574140,50.895779,On or near Parking Area,E01020550,West Dorset 002D,Investigation complete; no suspect identified
f4be931f9c83f26c9231e0de12fe71f95009f74ca04aaf725ae62a5e4041c858,2013-01,Dorset Police,Dorset Police,-2.416647,50.652954,On or near SILVER STREET,E01020558,Weymouth and Portland 002B,Investigation complete; no suspect identified
154ee11d47ab4b6d94b7aec5ba4e6c2f1cf4469290927458d6551b821d0777e3,2013-01,Dorset Police,Dorset Police,-2.739375,50.731011,On or near WALDITCH ROAD,E01020531,West Dorset 007C,Investigation complete; no suspect identified
2fa01037c6f1112804e839cf14ec5e0b6a6a513206d99d0f90f5ff4676116ff4,2013-01,Dorset Police,Dorset Police,-1.781013,50.739159,On or near FAIRFIELD,E01020368,Christchurch 006E,Investigation complete; no suspect identified
6e640bd3c9d9a9d1ff6f29c9fdf40c5f09f78674f6ed2609e30be489ac0eedf4,2013-01,Dorset Police,Dorset Police,-1.849215,50.912859,On or near DAGGONS ROAD,E01020389,East Dorset 001C,Investigation complete; no suspect identified
c5d433c5e0bf80a32e182698f3d6d5c08c40ccba8a5f07e29d5b6e5b0d0e32de,2013-01,Dorset Police,Dorset Police,-1.964500,50.858699,On or near PRIORS CORNER,E01020398,East Dorset 005B,Investigation complete; no suspect identified
7682050fbfcada91a39d2d10a5458351bc6af73e2f68ae36d51518a22eaf53df,2013-01,Dorset Police,Dorset Police,-1.876863,50.882173,On or near Sports/Recreation Area,E01020420,East Dorset 002E,Investigation complete; no suspect identified
77d6cb35896375c37755be401862671e6343031632f4ea1cb1d3b205eb20abd7,2013-01,Dorset Police,Dorset Police,-2.194957,51.006825,On or near Parking Area,E01020454,North Dorset 003A,Investigation complete; no suspect identified
272ae7675f95c6381e1d32787c8040a1b0d058069497a7b68dafc27f03fefd56,2013-01,Dorset Police,Dorset Police,-2.190498,51.010843,On or near LANE-SIDE,E01020454,North Dorset 003A,Investigation complete; no suspect identified
2bda51242731b7939c02b0056bd4d6d0f74366cb8ae7caa34942ef58ee3c79ca,2013-01,Dorset Police,Dorset Police,-2.076741,50.755112,On or near LOCKYER'S WAY,E01020469,Purbeck 001B,Investigation complete; no suspect identified
d7f964a2f8509a24c66cd65c9bf140d01306caa830f08e427b59d579b14e2347,2013-01,Dorset Police,Dorset Police,-1.968009,50.608309,On or near GORDON ROAD,E01020482,Purbeck 006E,Investigation complete; no suspect identified
10dc284b4c1bb45fdaa39d3227d6ec9483eb9a7ad880f8dfadc8f8e7bf1c6a77,2013-01,Dorset Police,Dorset Police,-2.218747,50.679528,On or near HIGH STREET,E01020492,Purbeck 004D,Investigation complete; no suspect identified
2f18a026487cc5efa4db0fdb85df0f810cbffc2d152bd3d11bbfa4e4850148fd,2013-01,Dorset Police,Dorset Police,-2.456309,50.646933,On or near JENNER WAY,E01020552,Weymouth and Portland 001B,Investigation complete; no suspect identified
31af40f7b65864a6f0042726aecf1627e838ce458376825e8304992c5c43da0b,2013-01,Dorset Police,Dorset Police,-2.418746,50.652065,On or near OLD BINCOMBE LANE,E01020558,Weymouth and Portland 002B,Investigation complete; no suspect identified
72b736d6c2fe6e6fde69f9336572a9b13b629e6d9c18dba404a54d14df0547b7,2013-01,Dorset Police,Dorset Police,-2.453187,50.606154,On or near TRINITY STREET,E01020581,Weymouth and Portland 004E,Investigation complete; no suspect identified
