Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
75e183430843df7c7470b699e6be9f6421c270fc6dd1f3554c1db237cca156ff,2013-03,Dorset Police,Dorset Police,-2.436664,50.715641,On or near THE BOW,E01032644,West Dorset 009H,Investigation complete; no suspect identified
882f31a40c7d9164a3427b066713198146986f0e2fc0f7f881fccd489d080ced,2013-03,Dorset Police,Dorset Police,-2.458518,50.619613,On or near JUBILEE CLOSE,E01020553,Weymouth and Portland 004A,Investigation complete; no suspect identified
9c8321124ff5592aff901d0b67d83de281b3967d852f4c419d065c3d106637ef,2013-03,Dorset Police,Dorset Police,-2.514726,50.958329,On or near ST ALDHELM'S ROAD,E01020543,West Dorset 001B,Investigation complete; no suspect identified
a98964e4165a6745bf0b980476610477c939f65274414250c6e1f5f65acb5337,2013-03,Dorset Police,Dorset Police,-2.463554,50.601302,On or near DOWN ROAD,E01020583,Weymouth and Portland 006A,Investigation complete; no suspect identified
3aa4447a82283b813075ba8845c2fe1ef0bac0eb91121cf457a0db464fc2e5ab,2013-03,Dorset Police,Dorset Police,-2.761730,50.710625,On or near Parking Area,E01020504,West Dorset 008C,Investigation complete; no suspect identified
19f8412bcb0ede7f7bca56f8e28c4cde16bd40f24d34f09ba6f5a0fec876bf08,2013-03,Dorset Police,Dorset Police,-2.785932,50.740104,On or near MILL LANE,E01020517,West Dorset 007B,Investigation complete; no suspect identified
6114b771bb52dc55babcfc6aa8f7b8179c89d37578c351a99c54deeaf569016f,2013-03,Dorset Police,Dorset Police,-2.158809,50.855763,On or near MEADOW VIEW,E01020437,North Dorset 007C,Investigation complete; no suspect identified
838b696a194f1c150379c5d49cd81da23b60718fa2211c59cde16a89f47614cf,2013-03,Dorset Police,Dorset Police,-2.451054,50.621054,On or near Hospital,E01020556,Weymouth and Portland 004D,Investigation complete; no suspect identified
6f8a377224f7c6a2462f0fb81cfefc2ab33f27df39833bbb4249247416424acf,2013-03,Dorset Police,Dorset Police,-2.461595,50.846802,On or near REVELS HILL,E01020539,West Dorset 004D,Investigation complete; no suspect identified
55e9a6d12ac134d06bc51124c36ff05a7bb292247826aa98eefb25b13cfeb0f4,2013-03,Dorset Police,Dorset Police,-2.469539,50.712681,On or near YARDWORTHY,E01032641,West Dorset 009F,Investigation complete; no suspect identified
690e4b3769a9fb190a6e3a04f523597d67ec9bf46242c3e08831cd8ff913a929,2013-03,Dorset Police,Dorset Police,-1.889953,50.804149,On or near PRINCES ROAD,E01020392,East Dorset 008C,Investigation complete; no suspect identified
92f8caca39c981bd40fc6abc25165c233773775ffd30c124a1c01f50f04d608f,2013-03,Dorset Police,Dorset Police,-1.884540,50.829755,On or near BLACKFIELD LANE,E01020421,East Dorset 006A,Investigation complete; no suspect identified
b4c2b3025a89908c0c46b85d950a4a49e68f91e7b0f2607db753f6cd5f8c7bc3,2013-03,Dorset Police,Dorset Police,-2.283208,50.776825,On or near ORCHARD RISE,E01020430,North Dorset 008A,Investigation complete; no suspect identified
e2422cee0a698854be6d24208a8a84236da8dbb43ce19ef14a0717e8d73bf75d,2013-03,Dorset Police,Dorset Police,-2.165471,50.851564,On or near PITT CLOSE,E01020452,North Dorset 006B,Investigation complete; no suspect identified
2f63e0eb085ebb2a762709ac7b798c70f0bfe94b22be036b80e0d67865700a66,2013-03,Dorset Police,Dorset Police,-2.040648,50.739024,On or near Sports/Recreation Area,E01020474,Purbeck 002D,Investigation complete; no suspect identified
45e87dee5f73c1b79ac66ff70b12e29f33b220ae3ad98f4c148a4aa7df945b04,2013-03,Dorset Police,Dorset Police,-2.239250,50.681349,On or near SANDHILLS CRESCENT,E01020491,Purbeck 004C,Investigation complete; no suspect identified
40e089dd7ced90e75918a3740eac51065555f9b5efd0b78852f4d852236d287c,2013-03,Dorset Police,Dorset Police,-2.452767,50.615436,On or near MUSGRAVE PLACE,E01020555,Weymouth and Portland 004C,Investigation complete; no suspect identified
0219de26fa545306fa1f71e1a644f52e8836ae20aa5049769134a5d950f17c69,2013-03,Dorset Police,Dorset Police,-2.454334,50.716284,On or near HOLLY CLOSE,E01032643,West Dorset 009G,Investigation complete; no suspect identified
b4005448874b3758d8eda2198812c15dc980f32c50e88921c8d2ab489a1a21a6,2013-03,Dorset Police,Dorset Police,-1.881825,50.819716,On or near TEASEL WAY,E01020423,East Dorset 006C,Investigation complete; no suspect identified
d756f6457d10d8b8b8578f246e97529b0539f361be1a91eca13b8ec2c73efe4f,2013-03,Dorset Police,Dorset Police,-2.192059,50.929955,On or near HIGHER STREET,E01020445,North Dorset 005B,Investigation complete; no suspect identified
f1399e29334511048972fb435b2df39e29555cf784092011557276b11f9463f0,2013-03,Dorset Police,Dorset Police,-2.179330,51.001697,On or near SALISBURY ROAD,E01020455,North Dorset 003B,Investigation complete; no suspect identified
2c07b6e1675f0bcce781e371c4abfa27d785019220c27b25727b13de0cb378d6,2013-03,Dorset Police,Dorset Police,-2.031521,50.738506,On or near OXBORROW CLOSE,E01020472,Purbeck 002B,Investigation complete; no suspect identified
354faa0d31e5a6e2cbbae26061329f8ed80c9edcc66dd96ee904adf33e701244,2013-03,Dorset Police,Dorset Police,-2.754832,50.715894,On or near POPPY WAY,E01020504,West Dorset 008C,Investigation complete; no suspect identified
eca036192c05d3b0be596cd224f176ee7eaf0fd33dd719e359b3a17598f3d95e,2013-03,Dorset Police,Dorset Police,-2.457888,50.647862,On or near BEVERLEY ROAD,E01020552,Weymouth and Portland 001B,Investigation complete; no suspect identified
62c4d46b84b0695bf4a5a4b9ee887e7c59e2d528fbdff177814c4d5908423b09,2013-03,Dorset Police,Dorset Police,-2.466764,50.608654,On or near KNIGHTSDALE ROAD,E01020573,Weymouth and Portland 005B,Investigation complete; no suspect identified
ee410fbecb5cdee41cd763d347af6fd722cd7d2ed99a50fb1b2758dd4af0eae4,2013-03,Dorset Police,Dorset Police,-2.452512,50.716822,On or near PLASSEY CLOSE,E01032643,West Dorset 009G,Investigation complete; no suspect identified
ce927d70d3fa335c44c8c5151a93aeae6d3811c57016473da27e08845b33e68e,2013-03,Dorset Police,Dorset Police,-1.971859,50.692977,On or near Park/Open Space,E01020466,Purbeck 005A,Investigation complete; no suspect identified
d47a1cc3fddedb6953e02515f740d797fb305c23553983da19e16e1ceb2ae1fa,2013-03,Dorset Police,Dorset Police,-2.754173,50.726033,On or near MAPLE GARDENS,E01020504,West Dorset 008C,Investigation complete; no suspect identified
9f946b52c7575035db6f6bb722f02ccd1499aa94ac862c389c0418a9ad3363ea,2013-03,Dorset Police,Dorset Police,-2.859738,50.757776,On or near GASSONS LANE,E01020535,West Dorset 005D,Investigation complete; no suspect identified
f3dda3e395e6bfb3db06813b7347d9a11e7dffe85eb26f935e0405886323b213,2013-03,Dorset Police,Dorset Police,-2.452110,50.617642,On or near VICTORIA STREET,E01020555,Weymouth and Portland 004C,Investigation complete; no suspect identified
c5d05b01ff30502a0701ea231f57813080642f86f69635fdd9466e1f044250fd,2013-03,Dorset Police,Dorset Police,-1.819225,50.756185,On or near MANOR FARMYARD,E01015341,Bournemouth 008D,Investigation complete; no suspect identified
d83bedc72ece8adbaeeee6614dafae4eb3b4813df966a37528b34d18717bf6f8,2013-03,Dorset Police,Dorset Police,-1.808105,50.750421,On or near SQUIRRELS CLOSE,E01020366,Christchurch 002E,Investigation complete; no suspect identified
a03f0962178a2f77e92f58af1f24af038861e08cac7e3679bcc6b0312487fe68,2013-03,Dorset Police,Dorset Police,-2.032553,50.754116,On or near BEACON HILL LANE,E01020388,East Dorset 012G,Investigation complete; no suspect identified
33de064fc091c97ac868733888c47ed7587dc645f79dc7df58a13c827e1191eb,2013-03,Dorset Police,Dorset Police,-2.023794,50.813362,On or near BLANDFORD ROAD,E01020410,East Dorset 005D,Investigation complete; no suspect identified
3ff89565093407ebd6bff2cbaec50081674d529a7cb4a6bb3cadc5ac705f3725,2013-03,Dorset Police,Dorset Police,-2.171871,50.695254,On or near Park/Open Space,E01020489,Purbeck 004A,Investigation complete; no suspect identified
8b854c190b4192a718e443b64fe74748c5b31f154945b1e3ba2baae9a367479b,2013-03,Dorset Police,Dorset Police,-2.600171,50.666218,On or near CHURCH STREET,E01020512,West Dorset 012A,Investigation complete; no suspect identified
0a5b54f0a9a17bbadc3809b3e23c6ffbf4aac85244b544196c3db9232d9cd611,2013-03,Dorset Police,Dorset Police,-2.458149,50.618032,On or near Supermarket,E01020554,Weymouth and Portland 004B,Investigation complete; no suspect identified
42f1abfe32ff41dc25eb5be21cd80a0c716834e743c415872d84551241c6ede9,2013-03,Dorset Police,Dorset Police,-2.642232,50.750715,On or near SHATCOMBE LANE,E01020531,West Dorset 007C,Investigation complete; no suspect identified
38993868a3ab3672c775352ac2f2f42c00348b74645f334b52cedf6ac524afec,2013-03,Dorset Police,Dorset Police,-1.874696,50.810177,On or near FORD CLOSE,E01020394,East Dorset 008E,Investigation complete; no suspect identified
c311492b1e368663e19c07225c3495700c8f9749bd32eeee682992a13e05b86d,2013-03,Dorset Police,Dorset Police,-1.989816,50.803859,On or near BLIND LANE,E01020428,East Dorset 010C,Investigation complete; no suspect identified
3b2a9a79479c4080a251ee7a62c6455c7c990e2842b8c3961aff2c334549bfb7,2013-03,Dorset Police,Dorset Police,-2.268293,51.034852,On or near NEWBURY,E01020443,North Dorset 001A,Investigation complete; no suspect identified
4ef2234f904f7d929d9ad458cb2b9fa3af4dd86d79346ef6d1b5e4d9c2c1c569,2013-03,Dorset Police,Dorset Police,-2.067325,50.615074,On or near Parking Area,E01020466,Purbeck 005A,Investigation complete; no suspect identified
d3bdbe4ee0257f1dc21d45e54d3bf4f385799fd4cdab3139bcee960092f715de,2013-03,Dorset Police,Dorset Police,-2.471888,50.592545,On or near HILLBOURNE ROAD,E01020585,Weymouth and Portland 006C,Investigation complete; no suspect identified
553f7c0b79af5986c23dc1fa417971ccf59a8799ec9384825aa4920c7a27648f,2013-03,Dorset Police,Dorset Police,-2.528891,50.943095,On or near NOAKE ROAD,E01032642,West Dorset 001H,Investigation complete; no suspect identified
4d57d3b6635f8660e287efe6eed8aa7e16dd96deccd013bbb8f56366d8e8b311,2013-03,Dorset Police,Dorset Police,-1.871045,50.806234,On or near BARNS ROAD,E01020394,East Dorset 008E,Investigation complete; no suspect identified
949767ec4bcf1be4f4937fd2e8869edb13278ac0b7e9908bfabbbf52a167712f,2013-03,Dorset Police,Dorset Police,-2.025627,50.739307,On or near DACOMBE DRIVE,E01020472,Purbeck 002B,Investigation complete; no suspect identified
0c83638ec3147c7c8031fe1ec24c28ef355c5db293b22582a7f71321cf128b17,2013-03,Dorset Police,Dorset Police,-2.422780,50.710567,On or near EDDISON AVENUE,E01020518,West Dorset 010A,Investigation complete; no suspect identified
a324653c6d8f84d3af1f5e61f3d93716f673d2e7a031dfe7b3ac0531d1f3ab2f,2013-03,Dorset Police,Dorset Police,-2.455421,50.623834,On or near Supermarket,E01020561,Weymouth and Portland 002E,Investigation complete; no suspect identified
a5c3ddb6e4705c92640d562749498bef9760019384551297cd769b5b17dddf5d,2013-03,Dorset Police,Dorset Police,-2.697570,50.850647,On or near WESTON LANE,E01020530,West Dorset 003E,Investigation complete; no suspect identified
6ae52ddc55da78fba6992e7632f1f36355bb33d3604b845384acd397cd861846,2013-03,Dorset Police,Dorset Police,-2.859738,50.757776,On or near GASSONS LANE,E01020535,West Dorset 005D,Investigation complete; no suspect identified
528d946bf0e776a37fe301a47c328cffb67ccbc04194d953b7a47e7876642085,2013-03,Dorset Police,Dorset Police,-2.078067,50.793779,On or near LAMBS LANE,E01020409,East Dorset 005C,Investigation complete; no suspect identified
2731825435452a55fa39c267f02546083afc161a1d128827d309eb4e27ecba91,2013-03,Dorset Police,Dorset Police,-2.276377,51.041613,On or near Supermarket,E01020443,North Dorset 001A,Investigation complete; no suspect identified
c67bee76a191fd214bb146eca34459088d20c9b007914d239957a851e5140a55,2013-03,Dorset Police,Dorset Police,-2.739372,50.736191,On or near EAST ROAD,E01020498,West Dorset 006A,Investigation complete; no suspect identified
8e26ad672320f4673ca051eb86dc64f47a46df9698def5d050d7a137394f2c13,2013-03,Dorset Police,Dorset Police,-2.444163,50.624786,On or near GREENHILL,E01020560,Weymouth and Portland 002D,Investigation complete; no suspect identified
c97c674917ab9b6822217683aefec96aa142c9d7fb36b08672573151c87e56ed,2013-03,Dorset Police,Dorset Police,-2.442180,50.562562,On or near VERNE COMMON ROAD,E01020569,Weymouth and Portland 008D,Investigation complete; no suspect identified
7a9ed67aac0c7d3360f558838e4073e53760ea2c7330837e8f7e513d93f7e7f7,2013-03,Dorset Police,Dorset Police,-2.739375,50.731011,On or near WALDITCH ROAD,E01020531,West Dorset 007C,Investigation complete; no suspect identified
a9450740e2d8b98b245ad6a03bb71e112b9b6c3c810788cf839d62a297175db0,2013-03,Dorset Police,Dorset Police,-1.978948,50.798462,On or near LEGG LANE,E01020426,East Dorset 010A,Investigation complete; no suspect identified
ed75dfe6f2f169579488354c1a3ac3fff60744308b34a50303747407511b6498,2013-03,Dorset Police,Dorset Police,-1.964973,50.624324,On or near ULWELL ROAD,E01020480,Purbeck 006C,Investigation complete; no suspect identified
9a2fe202d9ab3e1c4d32f9f2fb1780cd697bc0e80d811e62f8cd5f17a44b554d,2013-03,Dorset Police,Dorset Police,-2.589600,50.716928,On or near A35,E01020512,West Dorset 012A,Investigation complete; no suspect identified
2817feda5be649a86b7f65bf1ded8debba1b7b8a95957b928095b16b57713608,2013-03,Dorset Police,Dorset Police,-2.444482,50.645126,On or near HOLZWICKEDE COURT,E01020551,Weymouth and Portland 001A,Investigation complete; no suspect identified
127b63479cf229555cefcdb59e2fd606bb54c55b52912725c00545ff0d911343,2013-03,Dorset Police,Dorset Police,-2.451416,50.542221,On or near BLINDMERE ROAD,E01020564,Weymouth and Portland 009B,Investigation complete; no suspect identified
ee312677014acae70866150ab0626b6e887082adac407c7064083ceb36957bc2,2013-03,Dorset Police,Dorset Police,-1.865040,50.722911,On or near Nightclub,E01015285,Bournemouth 021A,Investigation complete; no suspect identified
ce06a3df84832c9c90c04a2caee784ba81aad1e9f862711c328a244bd8cfeefb,2013-03,Dorset Police,Dorset Police,-1.929519,50.755611,On or near HIGH HOWE LANE,E01015308,Bournemouth 002C,Investigation complete; no suspect identified
49e4d00b0b7be0ba6ad854e3509ccb3d0d1d0304993862857d2ccebd4f051c52,2013-03,Dorset Police,Dorset Police,-1.889841,50.718674,On or near DURLEY CHINE ROAD,E01015368,Bournemouth 024B,Investigation complete; no suspect identified
f6d351af2b5f7faa376303dfb92388af4d7962ff30849be2729d9d208cc107e6,2013-03,Dorset Police,Dorset Police,-2.037176,50.738621,On or near PINEWOOD CLOSE,E01020475,Purbeck 002E,Investigation complete; no suspect identified
0ec989afcc17d4d445f9ba89ff5cad537ecd1dbd854522db87cb3575d6ddc26c,2013-03,Dorset Police,Dorset Police,-1.985883,50.713204,On or near Parking Area,E01032662,Poole 015I,Investigation complete; no suspect identified
53e9fcfbb9403a3e1ad4ad83803accdf4f1313573f1d50baf5ea3be700fd92e4,2013-03,Dorset Police,Dorset Police,-1.924844,50.726939,On or near VALE ROAD,E01015402,Poole 018A,Investigation complete; no suspect identified
31cd78eeeb138fb1222bb617986f2a830f7e2abf7c5f65494a117d37fd910268,2013-03,Dorset Police,Dorset Police,-1.946745,50.780026,On or near MOORTOWN DRIVE,E01015431,Poole 001A,Investigation complete; no suspect identified
39b1cf68723f004f66d5429257c97dc3fdc4377c410a572f9a50101ffcd681b0,2013-03,Dorset Police,Dorset Police,-1.933709,50.740155,On or near STANFIELD CLOSE,E01015442,Poole 008D,Investigation complete; no suspect identified
1996ea781a81d31aaa7843f4adfa7f681bb1a8985337004f6c1c5a818304e15b,2013-03,Dorset Police,Dorset Police,-1.845040,50.725997,On or near AYLESBURY ROAD,E01015282,Bournemouth 019E,Investigation complete; no suspect identified
de4c538f45ecf7ca3851bb6d0447ecf7735c64b1d786d1d80c094ed8885e26c8,2013-03,Dorset Police,Dorset Police,-1.849060,50.749330,On or near MALLARD ROAD,E01015339,Bournemouth 008B,Investigation complete; no suspect identified
9111c1ee05d01a022dc1c22d5418a25ec2a384d89f6e766a8ef6b9f7b8d8a8c7,2013-03,Dorset Police,Dorset Police,-1.864430,50.742703,On or near ACLAND ROAD,E01015373,Bournemouth 010D,Investigation complete; no suspect identified
1bfa58b4e80e20c6bee1a7859ccd865862e63321150c906aaf0e983a6976ed9b,2013-03,Dorset Police,Dorset Police,-1.903148,50.743542,On or near VINE FARM ROAD,E01015387,Poole 009B,Investigation complete; no suspect identified
4c29c95b9ed99609efaff4327ec325de2d72f49dcbfd0c0d24f3b6b539dcc247,2013-03,Dorset Police,Dorset Police,-1.930189,50.696035,On or near Parking Area,E01015406,Poole 018E,Investigation complete; no suspect identified
a87424efe2ecf3052eb035c29ea90cf8b0d3c6512cd111f241412f658b38a226,2013-03,Dorset Police,Dorset Police,-2.017016,50.715119,On or near SALERNO PLACE,E01015428,Poole 014B,Investigation complete; no suspect identified
6c855eef2c1d231e397a75583b2770b0011a12ee8019ca690f9b0c96597a090f,2013-03,Dorset Police,Dorset Police,-1.952083,50.733194,On or near SEA VIEW ROAD,E01015440,Poole 011A,Investigation complete; no suspect identified
58157f909d4421d5cd819ea82cf98e772cf280e5a8296bdace5834bc23f7f73e,2013-03,Dorset Police,Dorset Police,-1.952674,50.722853,On or near Parking Area,E01015453,Poole 017B,Investigation complete; no suspect identified
33e0fa2d4da0fe06124dd45dd6134bc3b681933eb716dfdb5a8babc068fe7f60,2013-03,Dorset Police,Dorset Police,-1.974267,50.716898,On or near Parking Area,E01015468,Poole 015D,Investigation complete; no suspect identified
bd65bbc312355ad91dc9e95456ac3491bc1e102e5b18be80ddcb6d729913141e,2013-03,Dorset Police,Dorset Police,-1.865040,50.722911,On or near Nightclub,E01015285,Bournemouth 021A,Investigation complete; no suspect identified
e3a2f58a869e0d2247177aa0ac4d0ff8f459ae35a91c333740b84b59f5f6be52,2013-03,Dorset Police,Dorset Police,-1.850460,50.732569,On or near Supermarket,E01015294,Bournemouth 015C,Investigation complete; no suspect identified
d2903eb1c4f8da205dd19556756fd8f1a40b2f09d82bc82b1b473caee85dc06f,2013-03,Dorset Police,Dorset Police,-1.883909,50.717356,On or near ST MICHAEL'S ROAD,E01015367,Bournemouth 024A,Investigation complete; no suspect identified
5845ab17ee939a08360eec6f749816f73e0f2ea1948f1cf4f371580c71792b29,2013-03,Dorset Police,Dorset Police,-1.891379,50.721517,On or near NORWICH AVENUE WEST,E01015372,Bournemouth 023B,Investigation complete; no suspect identified
b9c1ea635b8be953b92fb279a4bc5a983e16488e9b78a64920559b28a7e94046,2013-03,Dorset Police,Dorset Police,-1.908247,50.730318,On or near COY POND ROAD,E01015389,Poole 009D,Investigation complete; no suspect identified
e16b7127c6763c7d3d668e6e60721cabbaf1a1562006c8d31eb3f040cc0d2a79,2013-03,Dorset Police,Dorset Police,-1.943821,50.686564,On or near SALTER ROAD,E01015406,Poole 018E,Investigation complete; no suspect identified
b9a5a8d0e80ba55d41f7d99359f50f3f0264027d90f6878a21ad374394a0d7bd,2013-03,Dorset Police,Dorset Police,-1.990751,50.735245,On or near BROADSTONE WAY,E01015450,Poole 012D,Investigation complete; no suspect identified
6edd74c92c92068b709696325183c9d2cba5c1b6f4cd0c72c324b4982c6e1451,2013-03,Dorset Police,Dorset Police,-1.879962,50.721120,On or near Parking Area,E01033285,Bournemouth 017G,Investigation complete; no suspect identified
a0519ab674b0c78e0e85cae8f2a76853ca66939b5b49148216eb36bc94c30f53,2013-03,Dorset Police,Dorset Police,-1.880740,50.727082,On or near WYCHWOOD CLOSE,E01015286,Bournemouth 017C,Investigation complete; no suspect identified
f78e0ae191f4bc3e465e17cc032f0453f20ce69e2085aa1f7368b015fd352da0,2013-03,Dorset Police,Dorset Police,-1.929519,50.755611,On or near HIGH HOWE LANE,E01015308,Bournemouth 002C,Investigation complete; no suspect identified
05099223379bc042cce0b3e5ff0baf4bb85cdc4856731a87efd7132165cfdba2,2013-03,Dorset Police,Dorset Police,-1.816278,50.726540,On or near Supermarket,E01015365,Bournemouth 018D,Investigation complete; no suspect identified
d0e539fd002c294d51904286a3a3f8207423932b0455be5f4f7bb3bb436b8c93,2013-03,Dorset Police,Dorset Police,-1.873306,50.746652,On or near ALEXANDER GARDENS,E01015377,Bournemouth 009E,Investigation complete; no suspect identified
0312bca9d38d3727bd2a7fe79b606c9898c0804f45fdc546ee78e7ae26d3b943,2013-03,Dorset Police,Dorset Police,-1.981677,50.749659,On or near TERENCE AVENUE,E01015414,Poole 004C,Investigation complete; no suspect identified
9f4d1ba55126915e12e3fed39aec0acbc85248f920933d2c1e97e11fa0cde6d7,2013-03,Dorset Police,Dorset Police,-1.994987,50.752493,On or near HILLBOURNE ROAD,E01015420,Poole 006D,Investigation complete; no suspect identified
cf753cfad75582966477e511db9f15f9cc2d144f959d448c6c82de4f596f91e6,2013-03,Dorset Police,Dorset Police,-1.974229,50.735342,On or near SOMERBY ROAD,E01015451,Poole 012E,Investigation complete; no suspect identified
cb8892be80b66ee147f76f422b60f6a3f10e314413a155d07058ff21708f5591,2013-03,Dorset Police,Dorset Police,-1.947374,50.724380,On or near ARDMORE ROAD,E01015453,Poole 017B,Investigation complete; no suspect identified
5fbd0f816ac4539213bee9a2f755df4722ea55557bd9563d3f626af6e5d971cd,2013-03,Dorset Police,Dorset Police,-1.972535,50.723831,On or near ST MARY'S ROAD,E01015466,Poole 015B,Investigation complete; no suspect identified
