Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
f161b3b78e2eece3df5918e78b4784c8c7c77a589729a2417f7c6de77d89e4e7,2012-06,Sussex Police,Sussex Police,-0.192193,51.113530,On or near Supermarket,E01031608,Crawley 007E,Investigation complete; no suspect identified
b5086b69b5a99aff8682bbbb96561dac7db5fbf43d1f70dd8f7f81e55290424f,2012-06,Sussex Police,Sussex Police,-0.219796,51.104609,On or near ARNE CLOSE,E01031548,Crawley 010B,Investigation complete; no suspect identified
d31af4c19df819dc9b868766d880baa2a4994452ae6f67fdf575eed248abbb7c,2012-06,Sussex Police,Sussex Police,-0.222441,51.103813,On or near Supermarket,E01031548,Crawley 010B,Investigation complete; no suspect identified
21324244356595b35492e5703590bac0ca413b872d8914676951594cbebc0f4c,2012-06,Sussex Police,Sussex Police,-0.225424,51.107231,On or near SOANE CLOSE,E01031550,Crawley 010D,Investigation complete; no suspect identified
6e2661d5ec3177bd0fe59239c2e71372af45a88db3fccdee334ae7b61466b235,2012-06,Sussex Police,Sussex Police,-0.219062,51.106622,On or near JUXON CLOSE,E01031551,Crawley 012B,Investigation complete; no suspect identified
223b815ea43f1cb5b0fb968d35a936b5d32e5df48434337e531caa90b9f94f8d,2012-06,Sussex Police,Sussex Police,-0.209360,51.114073,On or near FILBERT CRESCENT,E01031564,Crawley 006A,Investigation complete; no suspect identified
ea77c0d08f723d4ad58ed05380e7bc30997171eb23a87902781652f5c43520ba,2012-06,Sussex Police,Sussex Police,-0.214933,51.109589,On or near KIDBOROUGH ROAD,E01031565,Crawley 006B,Investigation complete; no suspect identified
98dfd3a52873052b799693ecf218cb35eae2147f159ce7a3de4819a01b1ea25f,2012-06,Sussex Police,Sussex Police,-0.188722,51.106938,On or near BAKER CLOSE,E01031595,Crawley 011A,Investigation complete; no suspect identified
120553cd7d64df1d2de6056b3a9bc11c9f40fe54876be45babc74473c630a3f9,2012-06,Sussex Police,Sussex Police,-0.187652,51.105456,On or near COLLIER ROW,E01031595,Crawley 011A,Investigation complete; no suspect identified
10186d1bddde76905b8f768837cf451514975302233e948f9875454ef3b2e389,2012-06,Sussex Police,Sussex Police,-0.185812,51.105022,On or near MASON ROAD,E01031595,Crawley 011A,Investigation complete; no suspect identified
86723f8c723308071df053586727809f79d4040ccb7ad8be1499d6d329cfc7b3,2012-06,Sussex Police,Sussex Police,-0.198716,51.109664,On or near HILL PLACE,E01031597,Crawley 007B,Investigation complete; no suspect identified
61881c8913486f35eac6bf59da7948cdc9e6d2de415a2f4663089d523b288a70,2012-06,Sussex Police,Sussex Police,-0.510741,50.958030,On or near CHURCH HILL,E01031662,Horsham 013D,Investigation complete; no suspect identified
9a7c2c9caf33be8caee9cc307370cbd82f6f0f23c3b893986ad124f105123402,2012-06,Sussex Police,Sussex Police,-0.222441,51.103813,On or near Supermarket,E01031548,Crawley 010B,Investigation complete; no suspect identified
434b63649918e5b9b6fb3bb354c1857b326e53c1c3169e6d6d985f6af9dc270b,2012-06,Sussex Police,Sussex Police,-0.215738,51.105015,On or near BEWBUSH DRIVE,E01031551,Crawley 012B,Investigation complete; no suspect identified
b946997850a5bafc2383d5d8b62a6c600fe84eb2248913d6d31f26d5d4a3d88a,2012-06,Sussex Police,Sussex Police,-0.199839,51.103548,On or near CRAWLEY AVENUE,E01031552,Crawley 013A,Investigation complete; no suspect identified
19ae8e15a57f7730e6974ce74f917daf8dc15a7caa67ec60b23808b976cbfaa1,2012-06,Sussex Police,Sussex Police,-0.209287,51.096005,On or near BEACHY ROAD,E01031553,Crawley 012C,Investigation complete; no suspect identified
f20b74c394322f6586de3c7ccecd7962b5bc9fbf35689e9045a6894005879b19,2012-06,Sussex Police,Sussex Police,-0.206972,51.096032,On or near HENDERSON ROAD,E01031559,Crawley 013E,Investigation complete; no suspect identified
9957a024f6ee25383f7c818c8cc7c99730957461b2d91aabcb543133610b3b5c,2012-06,Sussex Police,Sussex Police,-0.207914,51.095300,On or near COLE CLOSE,E01031559,Crawley 013E,Investigation complete; no suspect identified
4c7e0f005eebf06c2711db4a15be25e645ae3b2ad8504c20a058802bf730951c,2012-06,Sussex Police,Sussex Police,-0.214592,51.114000,On or near CRAIGANS,E01031564,Crawley 006A,Investigation complete; no suspect identified
2b529e04cc82c33fec11237aee02534078308550e1bf96ffc0dfa681ee1521ec,2012-06,Sussex Police,Sussex Police,-0.182393,51.107325,On or near HAWTH AVENUE,E01031595,Crawley 011A,Investigation complete; no suspect identified
501262e07cb02ba8ab466047de9110011f2d7cd922ec648325eeba25ad046b97,2012-06,Sussex Police,Sussex Police,-0.195892,51.109531,On or near LANERCOST ROAD,E01031598,Crawley 007C,Investigation complete; no suspect identified
c855719657ac768483155597943b87ac8b2fc1b9f02f1ab0f7954aed26bfe134,2012-06,Sussex Police,Sussex Police,-0.180500,51.102053,On or near TILGATE PARADE,E01031604,Crawley 011B,Investigation complete; no suspect identified
d79245d0722834898418bd986e6d2c6b04b15bdb6abb63c2a2919422d8634130,2012-06,Sussex Police,Sussex Police,-0.323001,50.889133,On or near CRIPPS LANE,E01031685,Horsham 016D,Investigation complete; no suspect identified
f8f6d8862d25a2d313db91722d342738b89c81e41df76a87dd254c9fb882386b,2012-06,Sussex Police,Sussex Police,,,No location,,,Local resolution
56dab79d6718f2baf55cde3e4143972da95c91a1b2835e0d1f86b1a3eb4aba51,2012-06,Sussex Police,Sussex Police,-0.214948,51.095480,On or near EDRICH ROAD,E01031553,Crawley 012C,Investigation complete; no suspect identified
fc661bddb5ada6ddf46da10b8a9c28c7c04c349908dd31e8e8923db7ea50a9fe,2012-06,Sussex Police,Sussex Police,-0.195409,51.099568,On or near Conference/Exhibition Centre,E01031557,Crawley 013C,Investigation complete; no suspect identified
0be9beb9dc97b81b79f981db6ce871218a2db4c47a000a676a3822d99d5c800c,2012-06,Sussex Police,Sussex Police,-0.206972,51.096032,On or near HENDERSON ROAD,E01031559,Crawley 013E,Investigation complete; no suspect identified
cdfb2b1ebfeff47d0e1aec40568f3a8b87648945282dad732b4769c946dbeff7,2012-06,Sussex Police,Sussex Police,-0.214592,51.114000,On or near CRAIGANS,E01031564,Crawley 006A,Investigation complete; no suspect identified
7a4072843f50e91519c07965271fb790bec46569fe5c2ffcc675d8c01e7d911d,2012-06,Sussex Police,Sussex Police,-0.467923,50.917799,On or near FOX COURT,E01031630,Horsham 013B,Investigation complete; no suspect identified
97d94a3f0636e809a7113d4f3ac94396da9414c7fc4eb6d6aaabb3dd88ae66c8,2012-06,Sussex Police,Sussex Police,-0.313454,50.971931,On or near NEED'S HILL,E01031632,Horsham 011A,Investigation complete; no suspect identified
36083091fc2c83afc9be48bbe2e36cfb74e09e788442942545991474e2cf0e70,2012-06,Sussex Police,Sussex Police,-0.304686,50.960023,On or near Supermarket,E01031635,Horsham 011D,Investigation complete; no suspect identified
e9c29925276898c82fc911f9ec00ed68d959ca4d5fcde60c6ba6c7046e85a9db,2012-06,Sussex Police,Sussex Police,-0.272990,50.931167,On or near Parking Area,E01031641,Horsham 014B,Investigation complete; no suspect identified
2ca4095d242428e5ed4352eec393e9ce40ef8181e997c4b039ef732aa4ca350e,2012-06,Sussex Police,Sussex Police,-0.272444,50.930161,On or near HIGH STREET,E01031641,Horsham 014B,Investigation complete; no suspect identified
589bda9f403b010759e58d8e3850f5c1092070c9f42a6c15d4a0657d6795d684,2012-06,Sussex Police,Sussex Police,-0.508264,50.960669,On or near Police Station,E01031662,Horsham 013D,Investigation complete; no suspect identified
be6ff41566cb88e2257ca5412bf9da5cb6c98a3021fcb1aa2133542f479b32de,2012-06,Sussex Police,Sussex Police,-0.327676,50.893967,On or near SHOOTING FIELD,E01031687,Horsham 014E,Investigation complete; no suspect identified
b027b5a6e79850fcbe0da41ff89e56d331ae4565dee63981d70c0e2935996a72,2012-06,Sussex Police,Sussex Police,-0.341221,50.991744,On or near Supermarket,E01031611,Horsham 010A,Investigation complete; no suspect identified
ce11520f6e37c9affbbd27b82c88b7f450a3629f32da01ea5f57dc8e1b2ca358,2012-06,Sussex Police,Sussex Police,-0.405470,50.904399,On or near FRANKLAND MEAD,E01031629,Horsham 015E,Investigation complete; no suspect identified
59abc2808fa0b7dfe72ee99550b1053cd7e21b592f2ffe7b8d42d741a673cd1b,2012-06,Sussex Police,Sussex Police,-0.450057,50.913867,On or near POST VIEW,E01031631,Horsham 013C,Investigation complete; no suspect identified
ad028dd3e502371c9bd64a0b897f152143579aa657250643c4cdfe917dbc1f66,2012-06,Sussex Police,Sussex Police,-0.268273,50.988033,On or near HOLM OAKS,E01031634,Horsham 011C,Investigation complete; no suspect identified
b9d4327b4e486e3578ee793ce60350dabf6d886a73f6d4997b3237f58de02075,2012-06,Sussex Police,Sussex Police,-0.272992,50.989496,On or near YEWTREE CLOSE,E01031634,Horsham 011C,Investigation complete; no suspect identified
42d510113cbd24beb5884088da2620a5a455778a3add46e8ea616aad38dc2d34,2012-06,Sussex Police,Sussex Police,-0.330775,51.062424,On or near BLACK HORSE WAY,E01031636,Horsham 006A,Investigation complete; no suspect identified
8023dc5682c2fec966c5f32467d9ff48eb4c2af8bd2cd0852124e591849e0513,2012-06,Sussex Police,Sussex Police,-0.303769,51.012583,On or near NUTHURST ROAD,E01031660,Horsham 008C,Investigation complete; no suspect identified
e81f659584d5e985c93cddc4cc3411d848cd2f59c3a1e6f24b819625c882d22a,2012-06,Sussex Police,Sussex Police,-0.510741,50.958030,On or near CHURCH HILL,E01031662,Horsham 013D,Investigation complete; no suspect identified
f0512d960aec5fc54371952622190107721d71996b8005bc3ada958b5ea0a356,2012-06,Sussex Police,Sussex Police,-0.257368,51.122721,On or near BURNT HOUSE LANE,E01031676,Horsham 001D,Investigation complete; no suspect identified
3ccd2317181d44a6e06e67587c731c68ce611beb74623df598ed8e80bcc8463e,2012-06,Sussex Police,Sussex Police,-0.323005,50.889799,On or near MARKET FIELD,E01031684,Horsham 016C,Investigation complete; no suspect identified
6474f48255b38951287948af26ed43204430d690aced891b796cdf38715ad07d,2012-06,Sussex Police,Sussex Police,-0.328003,50.896741,On or near READS WALK,E01031687,Horsham 014E,Investigation complete; no suspect identified
027ebc0eb9519f76e01356bd48869b93a54d90fb509ce7d7307cdf2bad5a2b2f,2012-06,Sussex Police,Sussex Police,-0.345734,51.069552,On or near ROOKWOOD PARK,E01031690,Horsham 007D,Investigation complete; no suspect identified
2827003a2ad47d6ff92453f8c388effda4b3adc61a51e0babbfb0b6ea5c7ee6c,2012-06,Sussex Police,Sussex Police,-0.330775,51.062424,On or near BLACK HORSE WAY,E01031636,Horsham 006A,Investigation complete; no suspect identified
46508ba9ab895482ba47cd17b643182c8e4a1b8f150fe17471157de3c621c668,2012-06,Sussex Police,Sussex Police,,,No location,,,Investigation complete; no suspect identified
fb4cd911351c81cdf74b74db135824c6f2c6109e33a750fa6d0aa1b2aa214f38,2012-06,Sussex Police,Sussex Police,-0.326518,51.062561,On or near Supermarket,E01031636,Horsham 006A,Investigation complete; no suspect identified
e664cc1fe57d35b859c8e09b55f8fd45db64d3a2ead8b73854ae4db8708c4102,2012-06,Sussex Police,Sussex Police,-0.295214,50.931305,On or near WEST END LANE,E01031642,Horsham 014C,Investigation complete; no suspect identified
31e4a1a1394a0313176d96379037a44c5fa8802876da449515a73856c6865a2d,2012-06,Sussex Police,Sussex Police,-0.318321,51.082794,On or near COOK ROAD,E01031651,Horsham 003C,Investigation complete; no suspect identified
02c5e5e638a6b065339afdc1e11abac4c859b45603dc87b7a2b0119db7ca3c44,2012-06,Sussex Police,Sussex Police,-0.308897,51.062451,On or near EADY CLOSE,E01031654,Horsham 004A,Investigation complete; no suspect identified
ccd82dcab867fafb0dbd86536f8dddc85e2038627af5f22f220a85d57503fe91,2012-06,Sussex Police,Sussex Police,-0.389555,51.023437,On or near CROSS LANE,E01031659,Horsham 005B,Investigation complete; no suspect identified
b6ad9dc6663b651e2a979040940f6880c9cf88f034edc4d81ad9caa08d6456ad,2012-06,Sussex Police,Sussex Police,-0.342521,51.021637,On or near GREAT LIME KILNS,E01031678,Horsham 009B,Investigation complete; no suspect identified
1ae7bab52d05c94ab66804612a291ab02849746c2301bd88c5c2481701c0bc4d,2012-06,Sussex Police,Sussex Police,-0.348899,51.046395,On or near Parking Area,E01031679,Horsham 008E,Investigation complete; no suspect identified
b0da2725016523b566d0041d8f42545a7b22a7fc2747ef8de79d115c68360e3b,2012-06,Sussex Police,Sussex Police,-0.350328,51.025048,On or near FAIRBANK ROAD,E01031683,Horsham 009F,Investigation complete; no suspect identified
ae4ee6c10d803dece83bf9b660553f8753661dc3745b024e02aaf8ee633c5ef4,2012-06,Sussex Police,Sussex Police,-0.342550,51.067583,On or near COOTES AVENUE,E01031690,Horsham 007D,Investigation complete; no suspect identified
466a0558622a093e3d72743433f79c3b919b50a1508904ca2b299b78339f3a42,2012-06,Sussex Police,Sussex Police,-0.326518,51.062561,On or near Supermarket,E01031636,Horsham 006A,Investigation complete; no suspect identified
2d2fa2654ac78ad1715dc80028b40bde8d97c40df0d2c875131e88b005d2eacb,2012-06,Sussex Police,Sussex Police,-0.336928,51.059184,On or near WORTHING ROAD,E01031637,Horsham 007B,Investigation complete; no suspect identified
e8f73cbd24c23a3b5c598e5ce205d494ca63fbf288640a1307c7502aa4f4f204,2012-06,Sussex Police,Sussex Police,-0.311296,51.078862,On or near SERRIN WAY,E01031647,Horsham 002D,Investigation complete; no suspect identified
722ecf249647e2154160a91cc6ac8987d9ae7197723e0385d7921d2a04f228e0,2012-06,Sussex Police,Sussex Police,-0.318321,51.082794,On or near COOK ROAD,E01031651,Horsham 003C,Investigation complete; no suspect identified
8663cdc511eab2762769d00debc9d1eaf3e693222ea2058d9d74f9d5e9072b01,2012-06,Sussex Police,Sussex Police,-0.320760,51.066301,On or near PARKSIDE MEWS,E01031653,Horsham 006C,Investigation complete; no suspect identified
e27824281430547f8e1f19443a98c646bbd6c3fc40c8f6e0cf7bcd5fc92ef8fd,2012-06,Sussex Police,Sussex Police,-0.323460,51.066618,On or near Sports/Recreation Area,E01031656,Horsham 006D,Investigation complete; no suspect identified
f527b62423a295e4d3dcbf7d6d5bdc958a2052c6b7ed5265ef7a1f7eb7ed4318,2012-06,Sussex Police,Sussex Police,-0.412957,51.071788,On or near PARK STREET,E01031657,Horsham 005A,Investigation complete; no suspect identified
62c5507f943500de363b2c25ddfb0499d07e5c6a1551b335c131349b788d4fc6,2012-06,Sussex Police,Sussex Police,-0.325414,51.023534,On or near BROADWATER LANE,E01031660,Horsham 008C,Investigation complete; no suspect identified
89dd0d8cb69bc93f1dd42e956fc28e31527517128d036d20611c6a4a5d729e43,2012-06,Sussex Police,Sussex Police,-0.308243,51.078431,On or near LOWER BARN CLOSE,E01031668,Horsham 002H,Investigation complete; no suspect identified
16e4efb3e7311c5881816ba3d7f686605f2116b5c3228be665607177498c1970,2012-06,Sussex Police,Sussex Police,-0.343943,51.026163,On or near CORFE CLOSE,E01031682,Horsham 009E,Investigation complete; no suspect identified
6ebbaf8a0a598bb51c7c99e28a30b45f131416fdd9d8c2f89ce52608ff955dc7,2012-06,Sussex Police,Sussex Police,-0.348935,51.028122,On or near WOODHATCH,E01031683,Horsham 009F,Investigation complete; no suspect identified
4897a847c17929cde7bb553d4ef220ac49da59f2bdaaee61c8a476e1c90ec58e,2012-06,Sussex Police,Sussex Police,-0.326518,51.062561,On or near Supermarket,E01031636,Horsham 006A,Investigation complete; no suspect identified
13772b29d74fb2a8ee249f9f6d6dd6ed56e493492c1bb8519bf791381fcc51b7,2012-06,Sussex Police,Sussex Police,-0.320942,51.075467,On or near MARLBOROUGH CLOSE,E01031648,Horsham 003B,Investigation complete; no suspect identified
ff56deddd865e42a1416b81b290268e8521587593a0f50c99ec3fd1f50391abe,2012-06,Sussex Police,Sussex Police,-0.322793,51.064135,On or near Theatre/Concert Hall,E01031656,Horsham 006D,Investigation complete; no suspect identified
60c4bf89fd1b440afa430bc82e068c0a4d5a54fa9a3a18f5eb1cc80c7368a483,2012-06,Sussex Police,Sussex Police,-0.281028,51.047341,On or near Sports/Recreation Area,E01031661,Horsham 008D,Investigation complete; no suspect identified
0e6c60b7aa9627e0eee7681116416be5569aa9b826790b9d730d740d9940aa1b,2012-06,Sussex Police,Sussex Police,-0.281028,51.047341,On or near Sports/Recreation Area,E01031661,Horsham 008D,Investigation complete; no suspect identified
233253ad1d1be7a8c1a7e751c826062d64644e20fe0fd27e23ca0ce88a45cad4,2012-06,Sussex Police,Sussex Police,-0.295409,51.078038,On or near SHEPHERDS WAY,E01031666,Horsham 002G,Investigation complete; no suspect identified
d7e7a0e2ff9269c57ef4f2977851b16ba87d41e83113f963ab29f32feac9eb0c,2012-06,Sussex Police,Sussex Police,-0.299841,51.077464,On or near BROADWOOD CLOSE,E01031667,Horsham 004C,Investigation complete; no suspect identified
e5a408161f8698e88f2a8681809798f156684175e9be09569776a72023ea1168,2012-06,Sussex Police,Sussex Police,-0.751808,50.953085,On or near THE CROFT,E01032717,Chichester 004F,Investigation complete; no suspect identified
ab72206fd655081311b185e99288d5ea4560c28e3c441a4e0e0dccd725594edd,2012-06,Sussex Police,Sussex Police,-0.735681,51.073017,On or near MARLEY LANE,E01031503,Chichester 001B,Investigation complete; no suspect identified
ef08196a9233d695ea557f45a421705929021f260eb4c58fa403699d11e6dee2,2012-06,Sussex Police,Sussex Police,-0.750689,50.981526,On or near BEPTON ROAD,E01031511,Chichester 004C,Investigation complete; no suspect identified
8617b9259b8f9fec5c1fbaa9c52dfd36bc23fd99bfb4c3a72f4e4b3a43874cad,2012-06,Sussex Police,Sussex Police,-0.591142,51.047165,On or near SCRATCHINGS LANE,E01031514,Chichester 005D,Investigation complete; no suspect identified
5fcb644af12222bfbd25abeb11d077917b06a193da80055a223750417abd4c82,2012-06,Sussex Police,Sussex Police,-0.504171,51.054385,On or near B2133,E01031517,Chichester 002A,Investigation complete; no suspect identified
54249f76e83403100b6731f03bf17f2344720c051de26404b8acfde8e7417506,2012-06,Sussex Police,Sussex Police,-0.809926,51.014832,On or near CHITHURST LANE,E01031521,Chichester 003C,Investigation complete; no suspect identified
85046bb714af704d3d2196152e11bb24d96cf756b31dac3376f51d752773b2d7,2012-06,Sussex Police,Sussex Police,-0.315111,51.078773,On or near TREFOIL CLOSE,E01031644,Horsham 002A,Investigation complete; no suspect identified
a847ee671a7743ab78f794ad0ab2bb202a2c1bedaad3db80d494db7c00ed533a,2012-06,Sussex Police,Sussex Police,-0.296312,51.077161,On or near COPPICE ROAD,E01031667,Horsham 004C,Investigation complete; no suspect identified
7f055c81b8123ebdbeb1ee00ed8cbb1f896f5ed8c540753a98fe30f32c8ab8ca,2012-06,Sussex Police,Sussex Police,-0.203409,50.996640,On or near TYTHE BARN,E01031697,Mid Sussex 007C,Investigation complete; no suspect identified
8eb145a9af53318eda8e3ee08a0248302c01cf58dbc6ad9d0a04c5cda3b15470,2012-06,Sussex Police,Sussex Police,-0.122025,50.953082,On or near SILVERDALE ROAD,E01031703,Mid Sussex 015B,Investigation complete; no suspect identified
2af13263174945c9016c0bce6eeac15eb8f8889ae0aae12df156c608c835c314,2012-06,Sussex Police,Sussex Police,-0.145665,50.955124,On or near VICTORIA ROAD,E01031714,Mid Sussex 012D,Investigation complete; no suspect identified
3df9d5047032eb61591c0b514486e67c531c47bb972865f4fbbf8f3806d9e287,2012-06,Sussex Police,Sussex Police,-0.572318,50.961029,On or near Park/Open Space,E01031516,Chichester 005F,Investigation complete; no suspect identified
