Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
1fbfe521bc302b0a791cf85ad94a059390af0a1d5a7cc0a21f690343d71a874b,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.349302,51.754340,On or near KING'S ROAD,E01023745,St Albans 014D,Court case unable to proceed
a3fda304c1aad307967c47aafd484adb12f0515d626c704276075c04a51eed33,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.224069,51.992392,On or near DANESCROFT,E01023636,North Hertfordshire 003B,Court case unable to proceed
7b3eb2581f25b469be403fa1e05c4ec1fc9e3b851e3e1bb21e427ebfce732dd4,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.409734,51.668032,On or near GRANDFIELD AVENUE,E01023879,Watford 007B,Offender sent to prison
28d8d125fe0ae3c5dd8f06bed2b1e6eb0621cdeba0c99ac4882fc2a55857d956,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.058504,51.711031,On or near CRANLEIGH CLOSE,E01023325,Broxbourne 009C,Offender sent to prison
f282aa7fd1749c4ed433bb41b3b7d1958b141c2fa03021cd97c63041fc1f4d03,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.190545,51.904058,On or near LINKWAYS WEST,E01023757,Stevenage 008C,Court case unable to proceed
9f01d1417d2a1de4a4e7b45ab1e9ad2c8744d0ebc2af843b9ea3c2bd0e0c26fd,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.538133,51.723175,On or near HOWARD AGNE CLOSE,E01023373,Dacorum 021A,Offender given suspended prison sentence
5587053cab660b013e421f9229063141dced857dd91f54add2180ccf3f588168,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.220894,51.777482,On or near OLDINGS CORNER,E01033311,Welwyn Hatfield 010F,Offender given conditional discharge
c55795fac145c397fcf0df6162cd9485943750c68e6425fc39a9d51b2bb07453,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.399213,51.658412,On or near Supermarket,E01023861,Watford 009C,Offender otherwise dealt with
7fe81b41b1b8ad2da186517de1365295fac4bf50148b9791b96e94494a5c80a0,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.007882,51.766413,On or near Parking Area,E01023327,Broxbourne 002A,Defendant found not guilty
b836f24ed30e8f7d936ff729c6140324164ac22efdcd1e12a7a5df9190474b35,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.009170,51.759196,On or near CHARLTON WAY,E01023321,Broxbourne 003B,Offender given community sentence
ff7f67a842fc7fb308b21fed0f2d3808ead108446e641a5a0a662217f7edeaf1,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.245358,51.983224,On or near ELDEFIELD,E01023652,North Hertfordshire 007D,Offender sent to prison
f1b7151f55718edd83bb03bb68f13d4fadd40be67e32cb983793e48c831dba9a,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.446684,51.711490,On or near CHURCH LANE,E01023406,Dacorum 022A,Offender given community sentence
053c0867b1ad441517c596b17322b837f4b1812503ed61ff29eb177015b42cfa,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.158991,51.894676,On or near Petrol Station,E01023750,Stevenage 009A,Offender given suspended prison sentence
56133e016117ce2ab76de2d66a32440f60c3776595b303f4620bae69d24cc3bc,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.016045,51.728297,On or near Park/Open Space,E01023343,Broxbourne 005D,Offender ordered to pay compensation
608bc21e3c8d988864f28d6b223410fcea95e4151397e13ae43fb147504358f3,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.228835,51.763107,On or near Supermarket,E01023920,Welwyn Hatfield 012A,Offender otherwise dealt with
55079a71dd93c38cdbc082f53289afb2373e5fe3ef4af042070d1d1f463a6a35,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.249840,51.952665,On or near SANFOINE CLOSE,E01023620,North Hertfordshire 011D,Offender given suspended prison sentence
0a5f1e331346a1150cc8121172dd707d9cfe41b5bb607da933dfefdb374685bc,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.205107,51.902680,On or near SWINGATE,E01023758,Stevenage 008D,Offender fined
5bec4f12f1bf756ddf79c0ee16ad2d72fd388dda419708bcc7a4d2420f335d89,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.015737,51.777633,On or near Park/Open Space,E01023317,Broxbourne 001B,Offender given conditional discharge
b25c6d6c1b3ef28506f57257bf2032ba47e16fb0570b28fcd36bbf1f7153fbc0,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.183581,51.693680,On or near OTWAYS CLOSE,E01023577,Hertsmere 001B,Offender given community sentence
b89fde87f6dbf40578e6cb1033e4414f846bce05847e1e8f93a539e393b83866,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.454348,51.772826,On or near CRAIGAVON ROAD,E01023393,Dacorum 007A,Offender sent to prison
6aec7f2b58c56fdaac1eddb36343bd0e7cc6a57242cc98b27d40c7667de0dbe7,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.203048,51.904016,On or near Shopping Area,E01023758,Stevenage 008D,Offender given suspended prison sentence
ebe2725d6237462e7033d408bbd09c30afe6ab69497578c4ceccfcb0c54e3c3c,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.205344,51.802208,On or near STONEHILLS,E01023918,Welwyn Hatfield 006C,Court case unable to proceed
080bc77de4d9356cbbb4f77e9e0d33561ec25aa093a521bc56b325685edbaf4a,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.297773,51.773037,On or near LANGHAM CLOSE,E01023734,St Albans 007B,Offender fined
e14b55a2be1c18cc1f8eff44716c98e4f1f1a5c25d356a3b5ee4965f95047438,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.223070,51.772633,On or near WARREN CLOSE,E01023929,Welwyn Hatfield 010A,Defendant found not guilty
ff8d4a02ee4cd8ebad137c20574f1484730da955d1763a760f4933275d269def,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.454636,51.713870,On or near VICARAGE LANE,E01023408,Dacorum 022C,Defendant found not guilty
56db71c98726df3ed54b7778950b336d7555b4a7ef7951f4fb407d58cc273abe,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.277322,51.949060,On or near Shopping Area,E01023616,North Hertfordshire 012F,Offender sent to prison
977a69c05ac574e56b3873d1422d8a90d512bf13d7bd8c24cd1148fd55f02eda,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.073672,51.796527,On or near Pedestrian Subway,E01023478,East Hertfordshire 017D,Defendant found not guilty
f4e665dbd8a0fd06c5f21368fe6250137f6821281f0b9855e5ae9c0a8ab096f1,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.398157,51.650637,On or near ST JAMES ROAD,E01023902,Watford 010D,Offender given community sentence
fa6ae113715ba4505dfd98b807e051b530236ebf44c7679f4b6ae8a1d1f0d406,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.403309,51.698185,On or near HARE CRESCENT,E01023904,Watford 001A,Offender sent to prison
8e101a3cb0befec8becc1b6ca36ecb232abcd38c21230299b276dc29ac1cedba,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.021380,51.809687,On or near Petrol Station,E01023512,East Hertfordshire 012A,Court case unable to proceed
6b89dcfba73fb7ce40343380c495b6211c79a14776bff693a111f195acb09942,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.394657,51.653970,On or near ST. MARYS VIEW,E01023862,Watford 009D,Offender given suspended prison sentence
360a7887865e428586ff9be5710b97889a97d699a7fc3d36e93a5c4bd1bd525a,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.340525,51.751078,On or near HIGH STREET,E01023743,St Albans 014B,Offender sent to prison
9ff11f9dfd028618821ee680d5163286b0540b764d8c3025f158e7ab81a39938,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.514453,51.621297,On or near TICHBORNE,E01023838,Three Rivers 009D,Offender otherwise dealt with
e1f138a8ca83ef79d9a2ecd8415fb5f13f5f02eca527d5d7e3dd222a666a677e,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.250782,51.765917,On or near WALKER GROVE,E01033314,Welwyn Hatfield 010G,Offender fined
acb0435cd3dc13934a1812f24e8fefec5afe1a99e6476b4200a6ac0b0d5209b0,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.011362,51.762740,On or near Shopping Area,E01023323,Broxbourne 003D,Offender given community sentence
31baf1e2cea778f2316786b877d419bf70ac0b09e3e567a7a49c60158c5bd92e,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.280638,51.946447,On or near TILEHOUSE STREET,E01023616,North Hertfordshire 012F,Offender given suspended prison sentence
887635e204a60ae9e58cb91a44838cb85747aeb9c65f9e85d62fbdbb2a17f203,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.393396,51.658143,On or near DUKE STREET,E01023859,Watford 009A,Offender fined
2bf43a46be10869efc9a698b5b67e202b7cc81eca41942c7328e7a7f06054413,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.014027,51.769053,On or near WARE ROAD,E01023329,Broxbourne 002C,Offender given conditional discharge
4e5d5cb8c996db61898eda52cea2ad2d8867f4c1f5ada013d0782506207aaf49,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.306889,51.764158,On or near Supermarket,E01023712,St Albans 008D,Offender fined
348de26f16280f3a27cff9cba26c45477bebc0bd52047eaf879c6bc66617c906,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.358836,51.815034,On or near AVENUE ST NICHOLAS,E01023701,St Albans 003C,Offender sent to prison
4c76afcec7381bd640125defc8b0f627859b949bf5d5c115041e71813c887c06,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.205948,51.802352,On or near Shopping Area,E01023918,Welwyn Hatfield 006C,Offender given suspended prison sentence
30f17bc71c2405c76913573b54a29d31608c9a5ac670eca5682d2b9b13a605aa,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.169855,51.920238,On or near Pedestrian Subway,E01023771,Stevenage 003A,Offender fined
392c74ec1e9bb26f26e0e1622e8b2583f2620cbdf8bb552e5baa0bf56467688f,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.200114,51.970124,On or near RUNDELLS,E01023641,North Hertfordshire 009C,Court case unable to proceed
1842d0e3d91a2574bef6e220c9426e7434f199b858a8b2c74ebfcbe5b0be8337,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.156948,51.895956,On or near EDMONDS DRIVE,E01023753,Stevenage 009D,Offender given community sentence
f091f11f58ba5c2b761c939cef09f8ca141250697f88bbdcb26d8e643426dfaf,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.007648,51.769088,On or near Supermarket,E01023329,Broxbourne 002C,Offender sent to prison
36a6b8698489a9782ff3ff6bb1deb9bea52ce08dc9eee1cf18ecce1dd8b4e844,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.456921,51.835478,On or near SHAROSE COURT,E01023432,Dacorum 001C,Court case unable to proceed
0bcc384f888d899670fd86e57f4456602252ccdd50394219c3f93cacefe39a40,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.175011,51.914671,On or near RALEIGH CRESCENT,E01023769,Stevenage 004C,Offender given suspended prison sentence
5bec4f12f1bf756ddf79c0ee16ad2d72fd388dda419708bcc7a4d2420f335d89,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.015737,51.777633,On or near Park/Open Space,E01023317,Broxbourne 001B,Offender given conditional discharge
24ca3d93ffaf6699a53584cb03409671128aa2d41f328c30980328debd1bc3aa,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.035309,51.697804,On or near LABURNUM CLOSE,E01023333,Broxbourne 012B,Offender given community sentence
5c18fa11e101112e6078ca8279af5bdabcc008b26e88b79ebc7b9987951bc065,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.292193,51.824848,On or near LAMER LANE,E01023748,St Albans 004C,Offender sent to prison
21a97ce1f45b52616356c6fab59bf2a29c3caf3e7d2bd801ddbb8b765b3c04e3,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.297310,51.807289,On or near BUTTERFIELD ROAD,E01023749,St Albans 004D,Offender fined
d54c608954d68a015d37b2aa60875ca48522c57bc4af6e109b93741f1f568b21,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.288167,51.806275,On or near HOUSDEN CLOSE,E01023746,St Albans 004A,Defendant found not guilty
72ddbd62496fc67aa6b589bd96afa6613f3b8d9dcdc352ef2047ed4f2bbb4540,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.336975,51.751505,On or near Shopping Area,E01023727,St Albans 012B,Offender fined
80dfe218b12dd104f78e9cab7a8aa39a9321515a16dbc672a76614f56b2f8bf9,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.267704,51.664135,On or near EDULF ROAD,E01023537,Hertsmere 006D,Offender fined
e7f9f38dd78f03c01a11f23a31702521e1b32420bb1b7b866a9f88f86054a64a,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.046810,51.800634,On or near THE KNOLL,E01023484,East Hertfordshire 016C,Offender sent to prison
67c1f807b53917c02c9f4fc440ec4e1cc14fc027bb0448da81d17673d1a1c36a,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.205344,51.802208,On or near STONEHILLS,E01023918,Welwyn Hatfield 006C,Offender sent to prison
5bfadf2c83056b33a8ecc30a7dbce1958528784592614e63d12617a6fd41ae71,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.337463,51.845459,On or near PLUMMERS LANE,E01023748,St Albans 004C,Offender sent to prison
4370f8299bcee70733fea5b753e2f07bfd93c31bf6ab8d122005f0156bca8890,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.397741,51.661206,On or near ST JOHN'S ROAD,E01023861,Watford 009C,Offender ordered to pay compensation
202ef9a1d244778f444e5860a6d26f160c1af1403ab75e7c9adf4f42a7576c88,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.207396,51.800567,On or near Parking Area,E01023918,Welwyn Hatfield 006C,Court case unable to proceed
249de2839f85b9b15963b5b44d0ddd9872cad90de15f12451c1959de90d94c07,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.038676,51.688544,On or near LEVEN DRIVE,E01023336,Broxbourne 013A,Offender given community sentence
1f658848ef7e53a1a08bb37b214fc6543e7b395298ff44497fd270c30cdc6916,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.178844,51.882099,On or near Supermarket,E01023784,Stevenage 011B,Offender given suspended prison sentence
3ce823042b601fc03bbeba8e2ce3b2def3312511c075198f2bc9062f9e756fe5,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.397741,51.661206,On or near ST JOHN'S ROAD,E01023861,Watford 009C,Offender fined
86ca0f8382fd1462cda296dc061c9071cd6bc63ecf391deceb79e89a41ab7f12,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.021434,51.738864,On or near LICHFIELD WAY,E01023340,Broxbourne 005A,Offender given conditional discharge
1025eb32aa614be88542aff5b43fd12fb1e644350887cb333187314c42aced39,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.048465,51.801273,On or near HAMELS DRIVE,E01023484,East Hertfordshire 016C,Offender sent to prison
5b9823dd87a743eaff56ac3b8bc9699c465b21aa3ef179a2c0a45cf7e4bfd3d9,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.300583,51.765371,On or near MIDDLEFIELD CLOSE,E01023711,St Albans 008C,Defendant found not guilty
b88912112c4efe31b91570e4bc2de22bfe3e2cbe024985b16e5901b15c509cc9,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.237817,51.765040,On or near GOLDSMITH WAY,E01033308,Welwyn Hatfield 010E,Offender given suspended prison sentence
1ad9afc1d476418a8189c232a89fb56fdedbac45c78a893406e8a683822eb013,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.464506,51.766053,On or near BATHURST ROAD,E01023405,Dacorum 008E,Offender sent to prison
78dba54dafb09b5fc1c50e3e77d0ec52a49e3f61824d52568709ad1f67118b24,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.188030,51.884902,On or near Parking Area,E01023783,Stevenage 011A,Offender sent to prison
ea264b662bb0f03d3d4386675882a6d38404ac5704aaee6b02aa98bfbe2d4e7f,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.393527,51.683071,On or near SPRING GARDENS,E01023890,Watford 002A,Offender fined
71e619a7b8d02c47e4055d58af79004aad0068f9a072af689b28ec74c03ab9a9,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.021169,51.816158,On or near CUNDALLS ROAD,E01023519,East Hertfordshire 012E,Offender sent to prison
9e50bf396a4f674795170436990018a35cde9df742f131aaebd6fece5c7661e4,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.204587,51.801198,On or near Shopping Area,E01023918,Welwyn Hatfield 006C,Offender given community sentence
593799fbc3d07ef58d2c39068a5d4f02c061f1645f86024a8a6e73bc41e88733,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.278577,51.948206,On or near HIGH STREET,E01023616,North Hertfordshire 012F,Offender otherwise dealt with
f49081609584b0eb82fe116dde588d33925b70408345c6ce6c04caaedab71227,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.188064,51.796925,On or near HERONSWOOD PLACE,E01023958,Welwyn Hatfield 007E,Offender otherwise dealt with
148b6296e218259cdd15b61ca6cf7db87eb7e9fba5ece1cbbfb5dd4d8fed8530,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.400364,51.628592,On or near HAMILTON ROAD,E01023828,Three Rivers 008B,Offender fined
13132c720a6fd0a7c85d34cf48a7d95a2717cf4ee274f412174ee6e4e2b99f2f,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.453778,51.747075,On or near ST ALBANS HILL,E01023357,Dacorum 020A,Offender ordered to pay compensation
daefab073dc3a3e3d0811ba5b518fd0f722b80fdf35a7959613f55992a36c1e1,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.398682,51.654628,On or near MARKET STREET,E01023861,Watford 009C,Offender given conditional discharge
fc51db8af36a3f009ebf548e5af3a6007596212b429682f5341dba85bd4a2686,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.397741,51.661206,On or near ST JOHN'S ROAD,E01023861,Watford 009C,Offender given conditional discharge
e243a39b43141cc23e1847de6191f7270d02fb057ebfea3d25698fb38ebaa925,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.190847,51.917883,On or near Pedestrian Subway,E01023772,Stevenage 003B,Offender given community sentence
884efd75fa6fa90290c1974e278551fdb3c55b3326bf184579ba2b01ecefa988,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.219751,51.987066,On or near DAISY COURT,E01023633,North Hertfordshire 006D,Court case unable to proceed
a7806e620967e1a5f3e5ac4bff2213abc837a5bd7a1b0c62da1374f49f42daf9,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.457633,51.733853,On or near BELSWAINS LANE,E01023415,Dacorum 020F,Offender given community sentence
4f85b1deac4618895bd5cc0ace8e0016dd97b089be91d80ef3cc9c7b7431a8c1,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.181298,51.797486,On or near RIDGEWAY,E01023912,Welwyn Hatfield 004A,Offender given community sentence
4eaad89635f27941de522f6c0e005fa606e481dc649dd6a92660cb3522daa1df,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,0.163422,51.857509,On or near MITRE GARDENS,E01023458,East Hertfordshire 008C,Offender fined
4d00c5ef470cc55c48ffcc83ba730ee6745e49567f59b61ca8ea17cdcd898b94,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.252506,51.655151,On or near Sports/Recreation Area,E01023547,Hertsmere 009D,Offender sent to prison
45d8f62fbc66ff0a04ef932a8c722b3a6b657f70cceaf9c3776b02c46a876198,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.158991,51.894676,On or near Petrol Station,E01023750,Stevenage 009A,Offender given suspended prison sentence
8dd2964ffacbcd7623cd6978c75732761bde5a4b3de8f0c0ce795573d55dc6a0,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.399213,51.658412,On or near Supermarket,E01023861,Watford 009C,Offender given suspended prison sentence
ace7829ab6c69a6933ff03c73e8ecf9bcafe0fd376d12d849c8dc81e9808d43b,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.453526,51.753626,On or near SAWYERS WAY,E01023349,Dacorum 015A,Offender given community sentence
8a6f4bbec8efd37082b248aec9015a0c4f4285c65cad3531884498b911cfb4d9,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.350684,51.827724,On or near HYDE VIEW ROAD,E01023693,St Albans 001D,Offender given community sentence
279da06349aa2f628f2a1f1dcf1928923fd82c638bf98715310ef8e2957998a4,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.036650,51.697233,On or near ALBURY RIDE,E01023334,Broxbourne 012C,Offender given community sentence
46d89c0acff63b868802fe3df5b1b10166745c3cc145bc88d37bf51f9caa5cca,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.018798,51.767011,On or near WOOLLENS GROVE,E01023322,Broxbourne 003C,Offender fined
b75e24496e709956ac3b16ee4e2b6ddcb98cf33b146a1f162bde0674a5e1b1b0,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.337202,51.754385,On or near Parking Area,E01023727,St Albans 012B,Offender fined
b973c0f6266b7d273f7da9b7740c6efde7ac896da228898e74347a59211438d1,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.024670,52.048904,On or near LOWER KING STREET,E01023660,North Hertfordshire 001A,Offender given suspended prison sentence
730ea72224265435aafb0944109a068cca4d89c5d360424c1fd5c2df6d272959,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.219547,51.679421,On or near Park/Open Space,E01023584,Hertsmere 004D,Defendant found not guilty
cd70e7b0833220eaef5a5b5c46e88c59015c7f30980b9196943469c8b3432112,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.163825,51.902673,On or near Pedestrian Subway,E01023760,Stevenage 007B,Offender given conditional discharge
207b07051a3d35117fa173fcf8c2d57de6fd22818c7acbcd49d0a571d9c96428,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.340617,51.811793,On or near HIGHFIELD AVENUE,E01023703,St Albans 003E,Offender sent to prison
2bff834049995ebf7c73f6dfb6ff379866527831f032506887fc3822b06a6306,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.203206,51.786664,On or near LAWRENCE HALL END,E01023941,Welwyn Hatfield 009C,Defendant found not guilty
e3d8904f54b9863bc246e52bdd46a12a8db82169ef1e1a34088827f81795e76b,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.367465,51.822743,On or near PARK MOUNT,E01023690,St Albans 001A,Offender sent to prison
4f85b1deac4618895bd5cc0ace8e0016dd97b089be91d80ef3cc9c7b7431a8c1,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.181298,51.797486,On or near RIDGEWAY,E01023912,Welwyn Hatfield 004A,Offender given community sentence
28aa2202871aca431057f054999408460aed6c3f870a6bfe7993338dfe3365b5,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.253503,51.645751,On or near STIRLING WAY,E01023543,Hertsmere 011E,Court case unable to proceed
6f50d9394368829bab2866e1bcbebc7cc2a24b4ecca18a3414e3835abace3613,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.458762,51.762390,On or near NEPTUNE DRIVE,E01023403,Dacorum 008C,Defendant found not guilty
bb1f5067164a1963847734095c4eb6c5c2b4b05eea3f63a7c88f51a71a088fbf,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.201368,51.898028,On or near Supermarket,E01023786,Stevenage 011D,Offender fined
be4bd7082ef5d9bd7b4947655864c0ae15ba8551a4a27c153d173533a6534d0a,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.276743,51.655716,On or near Shopping Area,E01023530,Hertsmere 007B,Defendant found not guilty
f35aabc0ee2f50ce44f9be6454ff052b5a7c0ac4f08baf98223cc3f6d18625d6,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.458440,51.765030,On or near CHILTERNS,E01023402,Dacorum 008B,Offender given conditional discharge
73c91ff37dd3aea76bab37644537b1837d82958713613ea535b31c123e30d123,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.226060,51.774377,On or near Sports/Recreation Area,E01033311,Welwyn Hatfield 010F,Offender fined
a569afd58460b079fd8d71976d13d420f6846e950d27f3253c7dbe976f7d28db,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.174061,51.687571,On or near HILL CREST,E01023575,Hertsmere 003E,Offender sent to prison
e2516e426694d9ee655c0711cce5aef0da62e0cb71e9cbc09e27ca4e0bb2bd76,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.279041,51.949004,On or near BRAND STREET,E01023616,North Hertfordshire 012F,Defendant found not guilty
71bb693d8a88754332b71744c01787c4a7b87218982dfa8171dd99a375a6c672,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.031814,51.694302,On or near SPRINGFIELD ROAD,E01023333,Broxbourne 012B,Court case unable to proceed
a1bff4e4d905914d505330b679e5d0216ccd2d43789305cd3b05fae392e7b17c,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.461861,51.733432,On or near STATIONERS PLACE,E01033022,Dacorum 018G,Offender fined
57c4c6bc1e045ac4d0d65582d36eaae7ea403ad44f459dd23f4de34a11c2cf62,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.035865,51.814525,On or near GLADSTONE ROAD,E01023517,East Hertfordshire 013E,Offender sent to prison
3f795a9ea9957181e6b0b1904f919ff6e186147c383cd91a214145d5195343bc,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.339165,51.753028,On or near WADDINGTON ROAD,E01023727,St Albans 012B,Offender given community sentence
00e2187b3237f0852416481406d0cd9ff74a63c5bc17fe771214f52ad77b20c8,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,0.160260,51.864563,On or near NURSERY ROAD,E01023444,East Hertfordshire 007B,Offender fined
a7881368e8f10cccfd8afc075e9294a888554ceebd412ec569c03269162bc45d,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.171840,51.895011,On or near WIGRAM WAY,E01023793,Stevenage 010C,Offender given suspended prison sentence
51962458973423825bd5ca5195734ab88f5b7b4d71d3dcd923985fa88d041047,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.390431,51.652465,On or near NEW ROAD,E01023860,Watford 009B,Defendant found not guilty
28f30602ec123d6ebb3aec97cf71c88953e53a3ced568ac91c6b13b4d01ffe83,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.189716,51.897544,On or near Park/Open Space,E01023755,Stevenage 008A,Offender given suspended prison sentence
7bcedcbb1b8383b4cd2b2217c0345e883500186579c3d47f1c45335bb0891f05,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.492493,51.638371,On or near MIDDLETON ROAD,E01023847,Three Rivers 007A,Defendant found not guilty
