Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
4fce6e57e028bc0cb16f545148b2a7ce95ea6eeff111ff54cf75b26c6b06b24d,2013-08,Essex Police,Essex Police,0.061402,51.608308,On or near HILL TOP VIEW,E01021752,Epping Forest 016D,Investigation complete; no suspect identified
32864008b90e389cd3021d02891c726608abe35d37a16b32817580badaa3a116,2013-08,Essex Police,Essex Police,0.761816,51.536874,On or near Parking Area,E01015890,Southend-on-Sea 016B,Investigation complete; no suspect identified
043522785d8568094ae1076873bd9da86a895c090fa0d35201a778ab1f1d8ee7,2013-08,Essex Police,Essex Police,0.763366,51.537944,On or near BARNSTAPLE ROAD,E01015885,Southend-on-Sea 009C,Investigation complete; no suspect identified
cb3ece6c6cc433e21fe8949fe46e94c5b3334da33721c6cc701194db3ef774da,2013-08,Essex Police,Essex Police,0.469643,51.735818,On or near DUKE STREET,E01033141,Chelmsford 010G,Investigation complete; no suspect identified
88a360fdb2f8fd2bf8337d82e03c57aad31f4aa6b14734ab464aa92379c55642,2013-08,Essex Police,Essex Police,0.301804,51.622040,On or near William Hunter Way,E01021433,Brentwood 007A,Investigation complete; no suspect identified
f2ea51b6d7ec3f4fa878ee3efb9e21056e0b726f9a6f0d342c032a9090632ac5,2013-08,Essex Police,Essex Police,0.684702,51.545167,On or near LONDON ROAD,E01015832,Southend-on-Sea 012F,Investigation complete; no suspect identified
51f77add3335804748c415aeb5bf0cd1e07237e59b4fd491ceba7a55cf0bd366,2013-08,Essex Police,Essex Police,0.506961,51.745891,On or near CUTON HALL LANE,E01021544,Chelmsford 008A,Investigation complete; no suspect identified
52b49cebbdb8de13ab8242e9f9570e3d7363d61137dc82e8d6867d85e00977c6,2013-08,Essex Police,Essex Police,0.064383,51.651078,On or near CARROLL HILL,E01021789,Epping Forest 012D,Investigation complete; no suspect identified
f90d776beb582b5913c5507bb514e7b48184f6da108eb1155890d3ade06075e6,2013-08,Essex Police,Essex Police,1.288078,51.947316,On or near KING'S QUAY STREET,E01021997,Tendring 001A,Investigation complete; no suspect identified
e61b43b12f80aadcb0956fc805373f052ebdc804aa2af8db2867b92aff4febbe,2013-08,Essex Police,Essex Police,0.121283,51.705260,On or near WINCH VIEW,E01021761,Epping Forest 005B,Investigation complete; no suspect identified
b90e3939179ed0f17b663aa31c5e1bf34541ce7d35dc65de43530d2fb78f37a5,2013-08,Essex Police,Essex Police,0.128505,51.791215,On or near TEMPLE BANK,E01021848,Harlow 002E,Investigation complete; no suspect identified
de285fb0088974d83f339d311811c0c224291f0bf87b623ffe07b7564ade8be6,2013-08,Essex Police,Essex Police,0.367415,51.864271,On or near DAVID WRIGHT CLOSE,E01022068,Uttlesford 007C,Investigation complete; no suspect identified
d5b3ab921b8413aa6685ed6a3de4e494d0c0d83c264ce14367e6c68ee0b6b94c,2013-08,Essex Police,Essex Police,0.109402,51.778358,On or near ALTHAM GROVE,E01021853,Harlow 003E,Investigation complete; no suspect identified
2df23d1e77e9967834abc1d17d7c0cd0b2957380bed5595d267acd020cc2dd1d,2013-08,Essex Police,Essex Police,0.715061,51.539531,On or near WARRIOR SQUARE NORTH,E01015852,Southend-on-Sea 015B,Investigation complete; no suspect identified
a9b02cebca2ff136a8c30190f04dc73f93da621a934c588b7c3eb44aefd2665a,2013-08,Essex Police,Essex Police,0.459784,51.736169,On or near CRAMPHORN WALK,E01021575,Chelmsford 009B,Investigation complete; no suspect identified
5c66c402a446ceed3c59974b2265bc448d4b5387a63c77851eb825fa235a2eee,2013-08,Essex Police,Essex Police,0.173068,51.898237,On or near Sports/Recreation Area,E01022089,Uttlesford 005G,Investigation complete; no suspect identified
3610e4bceab79cec0899cf2fba816aa54aef19b230e6b8d472dffb9648fc9748,2013-08,Essex Police,Essex Police,0.082125,51.646763,On or near Petrol Station,E01021776,Epping Forest 011C,Investigation complete; no suspect identified
dc274330a88b8fb66a8b7d3ea03d04f301b8c7477f9c9f3edff67f476922866e,2013-08,Essex Police,Essex Police,0.117296,51.785653,On or near Petrol Station,E01021848,Harlow 002E,Investigation complete; no suspect identified
0698b1c5ba6acdf6f10739854116d32e7ff411b92d1ea02efd2d95872b3892bf,2013-08,Essex Police,Essex Police,0.236126,51.764685,On or near LITTLE LAVER ROAD,E01021796,Epping Forest 003B,Investigation complete; no suspect identified
132b492fa3418caa0ec296a512f0d8ad2527ff92bd8db3d8785b296aee8eca62,2013-08,Essex Police,Essex Police,0.571785,51.526626,On or near BENDERLOCH,E01021507,Castle Point 010E,Investigation complete; no suspect identified
70197446bc058c63de52eef338fa9caf6108682755e1e1da56ca3c6099daf5b8,2013-08,Essex Police,Essex Police,0.524173,51.857540,On or near NOTLEY GREEN,E01021386,Braintree 013E,Investigation complete; no suspect identified
88f67ff9da466056e3f95fbe6bb0ebfb4fc18476588d2c3f97d765b2f2cf7cd9,2013-08,Essex Police,Essex Police,0.323422,51.894483,On or near Sports/Recreation Area,E01022095,Uttlesford 006D,Investigation complete; no suspect identified
28c0d3885bd9b475cf71602974c2a6366950e25e831437877851efe0d25fc3ae,2013-08,Essex Police,Essex Police,0.906722,51.884841,On or near Sports/Recreation Area,E01021686,Colchester 011D,Investigation complete; no suspect identified
8bb06714123fe3b2cd60e72766306d02b2d06cc2f9139e80f0ef527ce95772c6,2013-08,Essex Police,Essex Police,0.426049,51.568331,On or near CROSSE COURT,E01021286,Basildon 016A,Investigation complete; no suspect identified
4b9191039367e845a02103f320e114338bef50cf90983d1f4af1b8f7ea307f10,2013-08,Essex Police,Essex Police,0.891201,51.883263,On or near BUTT ROAD,E01021651,Colchester 013A,Investigation complete; no suspect identified
491db12fb49fb66e410a119a9bd120a8b5daeb0a90840f5667b27fe20c12562e,2013-08,Essex Police,Essex Police,0.064799,51.640504,On or near ALDERTON WAY,E01021783,Epping Forest 013D,Investigation complete; no suspect identified
c66fbe6e84df779396ad3287220b4c92652449ce9335eeae2155275b5872d2a6,2013-08,Essex Police,Essex Police,0.411586,51.639387,On or near CARLYLE GARDENS,E01021248,Basildon 002C,Investigation complete; no suspect identified
8e0301782b77aa420590032635e287f62afa95acd93c52fd544cea2dff7c115d,2013-08,Essex Police,Essex Police,1.147170,51.792289,On or near CASTLE ROAD,E01021968,Tendring 017A,Investigation complete; no suspect identified
4b60824bee5b4cd49f5b62703a0d2e3b020c835bea1e78e73c5773e15c2993e5,2013-08,Essex Police,Essex Police,0.473597,51.729449,On or near HALL STREET,E01033140,Chelmsford 010F,Investigation complete; no suspect identified
a24f2fab5f72396150a8038985ca0fc592e7124b5650ab33adc41226cd07d2a2,2013-08,Essex Police,Essex Police,0.809101,51.630869,On or near FAIRWAY DRIVE,E01021881,Maldon 008F,Investigation complete; no suspect identified
5868b0e8895ce81b260409a10c2838e275b90e85f3e73ad2352f66dbaaa636aa,2013-08,Essex Police,Essex Police,0.423260,51.723007,On or near MARGARETTING ROAD,E01021634,Chelmsford 011D,Investigation complete; no suspect identified
3ad37da6a96ca5ceed8ae042d3a01771ee655f8a941a048290384d31a3f8c131,2013-08,Essex Police,Essex Police,0.697060,51.544137,On or near CARISBROOKE ROAD,E01015900,Southend-on-Sea 010F,Investigation complete; no suspect identified
18516b1f72316c35e6f1db9451fabbb2e7b2241a555212dcc86787fbace51b55,2013-08,Essex Police,Essex Police,0.744470,51.814130,On or near HOLLY WAY,E01021727,Colchester 020E,Investigation complete; no suspect identified
be22e1743552a041531f7984038c476df00b1d93b34a108740febcb7c23342fc,2013-08,Essex Police,Essex Police,0.510081,51.715931,On or near BARRINGTON CLOSE,E01021561,Chelmsford 013C,Investigation complete; no suspect identified
6f10713af6631bd8bbbcbffc92e3e2f13a2ff43b4ee2ce7fe83a520c6e346ccb,2013-08,Essex Police,Essex Police,0.720616,51.537397,On or near HASTINGS ROAD,E01015841,Southend-on-Sea 014C,Investigation complete; no suspect identified
a5ff0a29e483977ac5aeae6c1e5b7285ab0600d32841d3a480a199f8e8297d36,2013-08,Essex Police,Essex Police,0.735690,51.551634,On or near COKEFIELD AVENUE,E01015886,Southend-on-Sea 009D,Investigation complete; no suspect identified
263643b9ec294c2562a855453d28afa6268c1bb02d2ab5a56bf5c73cd324f2fe,2013-08,Essex Police,Essex Police,0.570313,51.546822,On or near SIDWELL LANE,E01021480,Castle Point 007A,Investigation complete; no suspect identified
84115a53abbbff344b32966de9bf669027d4a86a50e97a05b82f4efc56e5cc55,2013-08,Essex Police,Essex Police,1.066906,51.945771,On or near THE WALLS,E01022020,Tendring 003F,Investigation complete; no suspect identified
44d4df276e24cffa37b58531d2d72e4d08e78ec68a7587c81a41a70b3460927b,2013-08,Essex Police,Essex Police,0.301056,51.618674,On or near CROWN STREET,E01021436,Brentwood 007B,Investigation complete; no suspect identified
754bd5973871b5494f6bcbe5fc61b2afcc9588dc6cd48177a1f694d82dad7d67,2013-08,Essex Police,Essex Police,0.654817,51.540982,On or near LEIGH HILL,E01015848,Southend-on-Sea 011D,Investigation complete; no suspect identified
73fdb06f8b04d7d9a0a7f392d5f33d319cd51eb64489c6f8d0ca2d4a34d4e776,2013-08,Essex Police,Essex Police,0.572069,51.869209,On or near CHARTER WAY,E01021368,Braintree 011A,Investigation complete; no suspect identified
f344d8f27cd220a500664386d23c80ee0e220078c6c0e3951876ff058b0dc921,2013-08,Essex Police,Essex Police,0.525536,51.603994,On or near RUTHVEN CLOSE,E01021343,Basildon 008C,Investigation complete; no suspect identified
ad29b34dc92dcc14d3585709aecef42f67f6a3c3a4adb767b7164a21c53cf277,2013-08,Essex Police,Essex Police,0.653138,51.774499,On or near STATION ROAD,E01021912,Maldon 002C,Investigation complete; no suspect identified
f18d5b97690530c7e2215d3d2acfe37557f8c13f386d4bb8c7ecfc8568452e7a,2013-08,Essex Police,Essex Police,1.113674,51.858470,On or near WOODLANDS RISE,E01022018,Tendring 007E,Investigation complete; no suspect identified
3cf761a228213b218852cefa0a10e34e2169ef74856c388a8a629e6dfc2b8f36,2013-08,Essex Police,Essex Police,0.272948,51.993586,On or near Airport/Airfield,E01022099,Uttlesford 004D,Investigation complete; no suspect identified
eda0a17102fe22689bd10f041871534a11c5a3810f2622d371a7dad87d1e3cf3,2013-08,Essex Police,Essex Police,0.697312,52.037956,On or near FINCH HILL,E01021406,Braintree 002B,Investigation complete; no suspect identified
9d9cb113e0e53262ba823c8ce63d3f4174147b74078f608aaef85561ad64e7e4,2013-08,Essex Police,Essex Police,0.472659,51.729252,On or near ORCHARD STREET,E01033140,Chelmsford 010F,Investigation complete; no suspect identified
c12725e7f06df9425726052a1db3a8001d43a36473d27686980e97bf5745fa38,2013-08,Essex Police,Essex Police,-4.002068,51.918536,On or near GOLWG-Y-GAN,W01000709,Carmarthenshire 004D,Investigation complete; no suspect identified
db96663aa942308798ce99f79a1ed86f979b69ce8f695ebd156e3367b0b47698,2013-08,Essex Police,Essex Police,0.686449,51.725142,On or near FITCHES CRESCENT,E01021889,Maldon 004A,Investigation complete; no suspect identified
166c98563b17dbae7e74ee309c9c818f46081b05d8ce9134591e5ec5026c12b8,2013-08,Essex Police,Essex Police,1.244785,51.832276,On or near OLD WAY,E01021987,Tendring 008A,Investigation complete; no suspect identified
5d8145e506e00727a54afea2fbed9f2f4d5b8baff75b90412599c073a7b2ceb1,2013-08,Essex Police,Essex Police,0.562615,51.519947,On or near PALMERSTONE ROAD,E01021501,Castle Point 011D,Investigation complete; no suspect identified
aa88de7bf814ca6a601a94dd91a9a0dd57e7de6f21eca8520c945cc5c81086b7,2013-08,Essex Police,Essex Police,0.311932,51.475552,On or near GOLDACE,E01015953,Thurrock 017C,Investigation complete; no suspect identified
33c15ed8c7a7fc452b40a249fc5fed8cf291875e623e9154bc89acef1f37f53b,2013-08,Essex Police,Essex Police,0.077849,51.726126,On or near CARTERS LANE,E01021741,Epping Forest 002A,Investigation complete; no suspect identified
303661b7fdc3cd193c7476ad29e20e48c877aa9701bc41279124f69f3e23dca5,2013-08,Essex Police,Essex Police,0.903719,51.884699,On or near Petrol Station,E01021683,Colchester 011A,Investigation complete; no suspect identified
1b7fa287a042c4f7328edd9351c39f124d6e3be594f0df72c5e2208f08c2dea7,2013-08,Essex Police,Essex Police,0.482251,51.749159,On or near WINDRUSH DRIVE,E01021622,Chelmsford 007C,Investigation complete; no suspect identified
aacef82a805b9f225239e97d5fa79905f6b992e8d9a7db20ccd5868d24d522b8,2013-08,Essex Police,Essex Police,0.622355,51.804130,On or near DART CLOSE,E01021427,Braintree 016C,Investigation complete; no suspect identified
a31e4bf3c17bf7dc2ecf5f99305e5d90d0d64b645e6ef5270d77b21a499ec005,2013-08,Essex Police,Essex Police,0.309379,51.619293,On or near Sports/Recreation Area,E01021436,Brentwood 007B,Investigation complete; no suspect identified
9fbcb6bd24cdfea453101743dac075aef063900adfec04c652f5f89e9d27f0be,2013-08,Essex Police,Essex Police,0.095928,51.771666,On or near Pedestrian Subway,E01021872,Harlow 007E,Investigation complete; no suspect identified
0f086bb5f4ce574054024b03fb883042bdf8648ae14c101014fc5d8ff395baf8,2013-08,Essex Police,Essex Police,0.712988,51.534030,On or near ROYAL TERRACE,E01015851,Southend-on-Sea 015A,Investigation complete; no suspect identified
7c47140431c49f67752306542d02b68d29f97c7f79f78e3ae944ccae5ea43359,2013-08,Essex Police,Essex Police,0.561494,51.523605,On or near ST PETERS ROAD,E01021503,Castle Point 010D,Investigation complete; no suspect identified
fb2e1339047f4009fe27bc71060287122e435eb0a2a4e997f9d4a48b0037f476,2013-08,Essex Police,Essex Police,0.316575,51.613926,On or near THE BIRCHES,E01021435,Brentwood 008A,Investigation complete; no suspect identified
ed017ed74d4e24bae0def756b805fd52975a8cc6b33034ffd1e17c7644a5895d,2013-08,Essex Police,Essex Police,0.133650,51.760430,On or near FULLERS MEAD,E01021834,Harlow 008B,Investigation complete; no suspect identified
92079eb1866637a224f9ef6890ce47886b5f6ba866fe01967b6343c516254249,2013-08,Essex Police,Essex Police,0.694605,51.538465,On or near PRESTON ROAD,E01015855,Southend-on-Sea 015E,Investigation complete; no suspect identified
209c246a061aa294a355d10a44c079d867d80188a1a974000ffbdea1b62f4271,2013-08,Essex Police,Essex Police,0.604158,51.527468,On or near TEWKES ROAD,E01021495,Castle Point 009C,Investigation complete; no suspect identified
42ba43b23016b1b003e25685e44b3983746336d9e29429cb0f4587772c85257d,2013-08,Essex Police,Essex Police,0.347678,51.487926,On or near PARKSIDE,E01015965,Thurrock 010C,Investigation complete; no suspect identified
87bc3a072dd11c02ad20d34a2a6368c0ac049ecb0f1bc319a35360a471251fe0,2013-08,Essex Police,Essex Police,0.693247,51.544045,On or near WEST ROAD,E01015900,Southend-on-Sea 010F,Investigation complete; no suspect identified
67b4670e869b3d7a5eeef2dea49570b2243bd8bcf99b5721889239cc724fb152,2013-08,Essex Police,Essex Police,0.549774,51.882878,On or near ROSEMARY AVENUE,E01021357,Braintree 008B,Investigation complete; no suspect identified
1cb298b0d17c1b0ddec932461472ee89ffa54bf2363d84c256a5b3753cef5558,2013-08,Essex Police,Essex Police,0.060608,51.636684,On or near SOUTHERN DRIVE,E01021784,Epping Forest 013E,Investigation complete; no suspect identified
ed84cb1690fc172bc1ea8345b231423069533991ba3684d69989c986e1e70237,2013-08,Essex Police,Essex Police,0.717736,51.534325,On or near HERBERT GROVE,E01015852,Southend-on-Sea 015B,Investigation complete; no suspect identified
5b0796760a86f2660c65058ff8a66e6cb70571cd63c17b4cfd7c80933d259d73,2013-08,Essex Police,Essex Police,0.676392,51.568966,On or near LUNDY CLOSE,E01015863,Southend-on-Sea 002A,Investigation complete; no suspect identified
d28d55aa5d3f6c9dd9c28ed7811d621225a939463580f4de2e3ab3e472b6e6ce,2013-08,Essex Police,Essex Police,0.424474,51.566115,On or near WESTMEDE,E01021283,Basildon 021D,Investigation complete; no suspect identified
da4cb03342d075b9d57e204cff00846dcd091a8590f89bc26cd48cd7ed635848,2013-08,Essex Police,Essex Police,0.541117,51.880638,On or near MALYON CLOSE,E01021365,Braintree 009D,Investigation complete; no suspect identified
cf1303dfcd67cc747502e03271a11b377516a44ae1e354c0d078ccf392daf469,2013-08,Essex Police,Essex Police,0.406939,51.491455,On or near ESSEX GARDENS,E01015950,Thurrock 013D,Investigation complete; no suspect identified
e30a53028fb801778dd3f41d1b0d5b58f96151f9a1bcc7a33b41c2c2a666a65c,2013-08,Essex Police,Essex Police,0.724546,51.555868,On or near Supermarket,E01015871,Southend-on-Sea 006C,Investigation complete; no suspect identified
86bf80e6b2a8b3742f4db9307b45cce52020b620d0acb15285b5cd2cbf921011,2013-08,Essex Police,Essex Police,0.794767,51.527657,On or near HALE WAY,E01015876,Southend-on-Sea 013A,Investigation complete; no suspect identified
514c28c7dfe1ebd80722d6aadfe3d856d280f66bc9c5c93ba6f4af6409cd2e3e,2013-08,Essex Police,Essex Police,0.697060,51.544137,On or near CARISBROOKE ROAD,E01015900,Southend-on-Sea 010F,Investigation complete; no suspect identified
5baa6446120c0b00debadbb0148f7590a4ea30b6b5e6bd243b2f4ea15e1e9b53,2013-08,Essex Police,Essex Police,0.085172,51.648588,On or near THE BROADWAY,E01021776,Epping Forest 011C,Investigation complete; no suspect identified
3ed2ecb3aeb5bedf8d99373e801c17448335be9594536894779c66cc17e31966,2013-08,Essex Police,Essex Police,0.464883,51.713831,On or near DOVE LANE,E01021558,Chelmsford 015B,Investigation complete; no suspect identified
04bd89c99e28c12c25dcadfa4527ec5c1db85ea3646f256f57e09158965e7079,2013-08,Essex Police,Essex Police,0.084421,51.614250,On or near DACRE GARDENS,E01021767,Epping Forest 017D,Investigation complete; no suspect identified
03c5ffb0e398a9e01453a99cf2d5a18070b4743e3062077cad0a993c5731e50d,2013-08,Essex Police,Essex Police,0.236148,51.486617,On or near THAMLEY,E01016013,Thurrock 015D,Investigation complete; no suspect identified
a62c9c8dceb29b93cfba7fafe31f3a2d80d14ed2d0344e5b63a319bbb2ee30f5,2013-08,Essex Police,Essex Police,0.471763,51.729820,On or near Supermarket,E01033140,Chelmsford 010F,Investigation complete; no suspect identified
b9e70228211ff8ccb6efb12de782a3911fa597962a9a51c3c223d1d7afcf5aae,2013-08,Essex Police,Essex Police,1.150956,51.798951,On or near OLD ROAD,E01021970,Tendring 016A,Investigation complete; no suspect identified
b57adc968584cdf9efca9834e06bbe3d3a4cffcf9bf62674badf0e949ab4d485,2013-08,Essex Police,Essex Police,0.584517,51.591009,On or near BROMLEY MEWS,E01021958,Rochford 006D,Investigation complete; no suspect identified
22a2487f2fddb2a150c50a45043419964bf1f427a33e3c3e24545a36652bb46b,2013-08,Essex Police,Essex Police,1.142386,51.808382,On or near MIDDLETON CLOSE,E01021976,Tendring 013B,Investigation complete; no suspect identified
e6d40982bc97f56cda4d372057780772ef1f184bdadc93aee56024c00ba55806,2013-08,Essex Police,Essex Police,0.455364,51.569789,On or near Shopping Area,E01021318,Basildon 015C,Investigation complete; no suspect identified
4da63b7967956c9d9a78f74da4cc6c77d66b6877df91002c68037011b9cc35d8,2013-08,Essex Police,Essex Police,0.010051,51.735210,On or near ELIZABETH CLOSE,E01021793,Epping Forest 002C,Investigation complete; no suspect identified
46b1416b10cfbe25674718fb48cc1017406e6e16c5f0f6ed242fdf2df4f1f94d,2013-08,Essex Police,Essex Police,0.422615,51.627208,On or near CROWN ROAD,E01021239,Basildon 003A,Investigation complete; no suspect identified
