Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
d8ef1ef7e676a801ace0f0b6ae78ed1363e10634dedb2387bd0dae16af704635,2013-08,Northamptonshire Police,Northamptonshire Police,-0.925908,52.407301,On or near Park/Open Space,E01027005,Daventry 001A,Investigation complete; no suspect identified
fde7ce32685d8f6c8d2cb18539d3ecc782db5bca43188f3b6018f3afa3b2ddfb,2013-08,Northamptonshire Police,Northamptonshire Police,-0.812915,52.243507,On or near Theme/Adventure Park,E01027140,Northampton 011A,Investigation complete; no suspect identified
5446e8ae18a49591d80af189095df03aa71a7abc072fb9cd1ac50b52362c89f8,2013-08,Northamptonshire Police,Northamptonshire Police,-0.696418,52.303893,On or near ST JOHNS STREET,E01027349,Wellingborough 006A,Investigation complete; no suspect identified
bcca86f43cc810ae4a04cf2c0311d02858a4b49c4ce87d57643161a22ad39728,2013-08,Northamptonshire Police,Northamptonshire Police,-0.925908,52.407301,On or near Park/Open Space,E01027005,Daventry 001A,Investigation complete; no suspect identified
bd8fd449e1922c48fc860a6ec202e2e11e5eb4b1f8d523bc8d7f7765b3c3f689,2013-08,Northamptonshire Police,Northamptonshire Police,-0.925908,52.407301,On or near Park/Open Space,E01027005,Daventry 001A,Investigation complete; no suspect identified
db044d829355a8b91e125f872bcf9b0d5e9f93369ccdcd5daaf3e1641263d0db,2013-08,Northamptonshire Police,Northamptonshire Police,-1.168284,52.254916,On or near KENILWORTH CLOSE,E01026992,Daventry 007D,Investigation complete; no suspect identified
3ffb9fb8f174a2ad003663051304300a4dcb6a6b206d2dcf92d8d5d53d3c7315,2013-08,Northamptonshire Police,Northamptonshire Police,-0.870252,52.247127,On or near WANTAGE ROAD,E01027136,Northampton 013A,Investigation complete; no suspect identified
19b3f65d50acafd266dd9d83e54f58d62e29cbd5c7e36bb62c1e16bfe8a23b21,2013-08,Northamptonshire Police,Northamptonshire Police,-0.900284,52.216123,On or near WINCHESTER ROAD,E01027159,Northampton 027B,Investigation complete; no suspect identified
ac373c4c03350c0c16415edf748a102a8e2b1a050c0119a1b0562ec6ec975468,2013-08,Northamptonshire Police,Northamptonshire Police,-0.925908,52.407301,On or near Park/Open Space,E01027005,Daventry 001A,Investigation complete; no suspect identified
fbff7a6bcbdfb58df6a683faf6fa41d0ee3e239775c4d134888d0dbf8c1c4d06,2013-08,Northamptonshire Police,Northamptonshire Police,-0.715136,52.377723,On or near SANDRINGHAM COURT,E01027131,Kettering 009D,Investigation complete; no suspect identified
2d5cc55b1271941d35707f9cc5309b3163bae4327d07f0265270e30b813f4653,2013-08,Northamptonshire Police,Northamptonshire Police,-0.891819,52.255702,On or near TRINITY AVENUE,E01027192,Northampton 009A,Investigation complete; no suspect identified
c9427fe7a86444f503b76eeb6d0c15e635451db54190cc39d8a01e8a506bb11e,2013-08,Northamptonshire Police,Northamptonshire Police,-0.668253,52.256637,On or near BACKWAY,E01027355,Wellingborough 010F,Investigation complete; no suspect identified
08ca0b9ac2b5f58c4d6dc86f74f6f7cb412d1b431da7fe2598dfc043be3b0178,2013-08,Northamptonshire Police,Northamptonshire Police,-0.920858,52.253804,On or near WITHAM WAY,E01027244,Northampton 017E,Investigation complete; no suspect identified
afa6cce701987c55de5d86d50b45db3734809768085ab77efdd8cf187d63c979,2013-08,Northamptonshire Police,Northamptonshire Police,-0.939729,52.237126,On or near WEEDON ROAD,E01032975,Northampton 029E,Investigation complete; no suspect identified
709fbaf44a89bdbe07ba980ac470dc5e31a7d44cd19fd532892b7c19728df37b,2013-08,Northamptonshire Police,Northamptonshire Police,-0.892569,52.270894,On or near WHITTLEBURY CLOSE,E01027145,Northampton 001A,Investigation complete; no suspect identified
46c7d395dd4cb4fdc90b0a8437815dcf9110cfbeaa62d236dcc47fb6a3bdca6d,2013-08,Northamptonshire Police,Northamptonshire Police,-0.672095,52.252113,On or near DANDO CLOSE,E01027354,Wellingborough 010E,Investigation complete; no suspect identified
6367c7af3793f9ad1be99635da0474d4378ce3983225a1280becfde275113fd4,2013-08,Northamptonshire Police,Northamptonshire Police,-0.910838,52.243615,On or near NEWPORT ROAD,E01027241,Northampton 017B,Investigation complete; no suspect identified
c5dae7019d48109888020dd039b1231942dccecbd43ac9d341c40b5117ebab58,2013-08,Northamptonshire Police,Northamptonshire Police,-0.730149,52.380313,On or near Petrol Station,E01027119,Kettering 011F,Investigation complete; no suspect identified
bbaff2ec1ffb5fe0dadf34b6962e6ef08fe050b3458eb0a3a438ab54554da1be,2013-08,Northamptonshire Police,Northamptonshire Police,-0.778914,52.370110,On or near NORTHAMPTON ROAD,E01032972,Kettering 011G,Investigation complete; no suspect identified
478a5012deca20585868fa7028f94506bbbfd97bbfd514c2388343b5cc828e4d,2013-08,Northamptonshire Police,Northamptonshire Police,-0.892600,52.262569,On or near WINDYRIDGE,E01027230,Northampton 009C,Investigation complete; no suspect identified
122d629b73ef7a9561a168c4a15938aa4287e56a8a030cbadd03cd638981dcfa,2013-08,Northamptonshire Police,Northamptonshire Police,-0.678172,52.365475,On or near STURGESS COURT,E01027091,Kettering 011A,Investigation complete; no suspect identified
b9e0a4b4abab5af579359b22a152b733cb36665780075bd80364d85d8919cc56,2013-08,Northamptonshire Police,Northamptonshire Police,-0.688674,52.305902,On or near Supermarket,E01027313,Wellingborough 004A,Investigation complete; no suspect identified
fa9ebf9ae03464825718014d0445cb41b2e3fab2e57770ce4bcf04b755228e6d,2013-08,Northamptonshire Police,Northamptonshire Police,-0.812915,52.243507,On or near Theme/Adventure Park,E01027140,Northampton 011A,Investigation complete; no suspect identified
373ccda084e03e597b028b1d89118f00b072fc99bd112f56c5b13a4647e4cb64,2013-08,Northamptonshire Police,Northamptonshire Police,-0.925908,52.407301,On or near Park/Open Space,E01027005,Daventry 001A,Investigation complete; no suspect identified
6280377987b088200e63d5c12160243dab49d02fdad4c23ec92211b2f152631f,2013-08,Northamptonshire Police,Northamptonshire Police,-0.664837,52.512924,On or near Sports/Recreation Area,E01027043,East Northamptonshire 001B,Investigation complete; no suspect identified
a6ec54cc9e9a98afe5c6872589193c3eb184ad4e216c8e5b9898e14881dea348,2013-08,Northamptonshire Police,Northamptonshire Police,-1.177811,52.251467,On or near THE STOUR,E01027007,Daventry 008A,Investigation complete; no suspect identified
92d24d2d735bfbccd6bd8603e944f63074bf976bee19f4ff3eea193de9c57628,2013-08,Northamptonshire Police,Northamptonshire Police,-0.925908,52.407301,On or near Park/Open Space,E01027005,Daventry 001A,Investigation complete; no suspect identified
65f31475ceec60541a4fe36b656d5934cf05dd455b96d532c438ebcd66524c4b,2013-08,Northamptonshire Police,Northamptonshire Police,-0.699541,52.479947,On or near LYNMOUTH PLACE,E01026951,Corby 005C,Investigation complete; no suspect identified
ae995c47acbe16f285bfcf5cb96a9b0d0baf48c244202730132e4263f1d7ade1,2013-08,Northamptonshire Police,Northamptonshire Police,-0.473273,52.490145,On or near NENE WAY,E01027047,East Northamptonshire 002D,Investigation complete; no suspect identified
d617f40eb810b4d86e32fe812532b7f37200f0aba6a34532359a4107619ca7a0,2013-08,Northamptonshire Police,Northamptonshire Police,-0.595144,52.276110,On or near COMFREY CLOSE,E01027068,East Northamptonshire 010C,Investigation complete; no suspect identified
65da8149832913103f6500091760182a5a2f825d2c04107a7c27c381288f4129,2013-08,Northamptonshire Police,Northamptonshire Police,-1.140580,52.347418,On or near BUCKNILLS LANE,E01027006,Daventry 003E,Investigation complete; no suspect identified
303138390f5621e00033f6f496a59d0f2c4fae5cee92b322087dc65d19b2683a,2013-08,Northamptonshire Police,Northamptonshire Police,-0.898609,52.261348,On or near KINGSLAND GARDENS,E01027229,Northampton 009B,Investigation complete; no suspect identified
c37a60bd7b3703b3cff2f897c8ad0ff4152491056390f115d0fbe36d9d8864e9,2013-08,Northamptonshire Police,Northamptonshire Police,-0.872969,52.253779,On or near BROOKLAND ROAD,E01027186,Northampton 013B,Investigation complete; no suspect identified
778a339d393ca268f94abe27cdacefef79e91295b83663be57faf1141d601f56,2013-08,Northamptonshire Police,Northamptonshire Police,-1.199902,52.117757,On or near BARLEY HILL,E01027305,South Northamptonshire 006E,Investigation complete; no suspect identified
358eb261432e477d361c26ec1df05eb061ada39a13d38e4057af1ddd2a6d0aeb,2013-08,Northamptonshire Police,Northamptonshire Police,-0.843921,52.263820,On or near STONE HILL COURT,E01027182,Northampton 006C,Investigation complete; no suspect identified
b9c63250227b0e18001d7369cf4a88359d4add27fabe7e624ff6cb85c09e45f4,2013-08,Northamptonshire Police,Northamptonshire Police,-0.925908,52.407301,On or near Park/Open Space,E01027005,Daventry 001A,Investigation complete; no suspect identified
a1c2e8a19f68ac976612a090d9f40a7d920e7960a227937baf5b3dd8ecb19fd7,2013-08,Northamptonshire Police,Northamptonshire Police,-0.845465,52.224644,On or near Sports/Recreation Area,E01027202,Northampton 028D,Investigation complete; no suspect identified
91ce9037a36b83beaf6c4163295df9109b7e9981710a38c6f6ab9236bfd45680,2013-08,Northamptonshire Police,Northamptonshire Police,-0.702129,52.487554,On or near Parking Area,E01026949,Corby 005A,Investigation complete; no suspect identified
4b1bc996fdc6160b0af4a565515ab543fb884a7d053d5376821ea5f559eccd7f,2013-08,Northamptonshire Police,Northamptonshire Police,-0.960780,52.258136,On or near ST JULIEN CLOSE,E01027208,Northampton 014A,Investigation complete; no suspect identified
95e2d070907c2f3c66ad0564a8153e2ba2023013f876258d3d93b1ed68148f2a,2013-08,Northamptonshire Police,Northamptonshire Police,-0.961883,52.254828,On or near HIRONDELLE CLOSE,E01027209,Northampton 014B,Investigation complete; no suspect identified
246547e74c68db5d01fe3f1a977c7850b78160bc4a3318a9ce0919e57e6c5a1f,2013-08,Northamptonshire Police,Northamptonshire Police,-0.533240,52.349038,On or near NORTH STREET,E01027053,East Northamptonshire 005C,Investigation complete; no suspect identified
42dcb7eb89d0e4fbbec5c8caf768e21c755b2cae4fe92ddff5b12adbcc57d45f,2013-08,Northamptonshire Police,Northamptonshire Police,-0.550566,52.367395,On or near GREENBANK TERRACE,E01027057,East Northamptonshire 004A,Investigation complete; no suspect identified
3cc5dc612d97e3d545361db0f736d68efae0e94387550aa10620c79dd0bc393d,2013-08,Northamptonshire Police,Northamptonshire Police,-0.702871,52.299397,On or near DALE STREET,E01027350,Wellingborough 006B,Investigation complete; no suspect identified
2e368582205420d490316afb198cbbbf9436f3536e48a20df0bbc6cb7f1c6f2f,2013-08,Northamptonshire Police,Northamptonshire Police,-0.899131,52.239668,On or near Parking Area,E01032979,Northampton 021F,Investigation complete; no suspect identified
56f217128dd1bd0aebe55d9c8460ad1cc8b7d14dc75c1dbbc1a96faef7354dbc,2013-08,Northamptonshire Police,Northamptonshire Police,-0.721782,52.477186,On or near KINGSBROOK,E01026966,Corby 006E,Investigation complete; no suspect identified
87dfa74069274effd260251871ad6cc19344f6f1cfcf5af67be76877ecdcd925,2013-08,Northamptonshire Police,Northamptonshire Police,-0.880072,52.261992,On or near HOYLAKE DRIVE,E01027188,Northampton 013C,Investigation complete; no suspect identified
539e4b2359c904c104ad41af8e177c23a36c55a34f15d5d1783ffeac101f3a25,2013-08,Northamptonshire Police,Northamptonshire Police,-0.733154,52.469829,On or near BODEN CLOSE,E01026954,Corby 008B,Investigation complete; no suspect identified
8f046e0b883a9e234396c095a8e81df0ea8e1d89f5e3a4ba96b72a30f99913c3,2013-08,Northamptonshire Police,Northamptonshire Police,-0.727127,52.399062,On or near DRYLAND STREET,E01027110,Kettering 007B,Investigation complete; no suspect identified
f67381fa3a4cdab727e1957fc29e0b03cf2d100d2671af0f440bb8f19cc7a3a9,2013-08,Northamptonshire Police,Northamptonshire Police,-0.733154,52.469829,On or near BODEN CLOSE,E01026954,Corby 008B,Investigation complete; no suspect identified
dd7f93d4190d2260c806f75777b0a0ea5b263da8486df4d87eec414704267ef5,2013-08,Northamptonshire Police,Northamptonshire Police,-0.595713,52.303080,On or near HIGHAM ROAD,E01027034,East Northamptonshire 007A,Investigation complete; no suspect identified
6c8a1c27d32813560f76877249d40e9e22bdd92718d75bc016a9bd04de9608d9,2013-08,Northamptonshire Police,Northamptonshire Police,-0.898075,52.238543,On or near BRADSHAW STREET,E01032979,Northampton 021F,Investigation complete; no suspect identified
26d5336ffcc3d990656ca9675d74b914e4cd2c817def4ced7283b27adf1bea5d,2013-08,Northamptonshire Police,Northamptonshire Police,-0.597326,52.304035,On or near JENNINGS CLOSE,E01033245,East Northamptonshire 007F,Investigation complete; no suspect identified
e3446bbb6e8081a67507c9a8444d7c9dcfce752233a5496efbd9eef21ae3735a,2013-08,Northamptonshire Police,Northamptonshire Police,-0.695534,52.297041,On or near CROYLAND ROAD,E01027350,Wellingborough 006B,Investigation complete; no suspect identified
a586c268128094de0df8861f1b5f0265e674783eece702e8d06e9d85c00ceab5,2013-08,Northamptonshire Police,Northamptonshire Police,-0.716194,52.394943,On or near HAZEL ROAD,E01027100,Kettering 009A,Investigation complete; no suspect identified
258f153fbb6da123aceea8ec66d21e4001f73929d62c2c7f50a2d531a1817e0e,2013-08,Northamptonshire Police,Northamptonshire Police,-0.880650,52.263472,On or near FULFORD DRIVE,E01027220,Northampton 013D,Investigation complete; no suspect identified
492ccbe818b8d13259f303e99f9e8555606eefe64b830748f183ee0c2e692ea6,2013-08,Northamptonshire Police,Northamptonshire Police,-0.857930,52.255783,On or near BROADWAY EAST,E01027179,Northampton 010A,Investigation complete; no suspect identified
b03dc019c8bdab5c3955a0139ad74110540ef4ad5a5c9a74a8fdfef22fc4f463,2013-08,Northamptonshire Police,Northamptonshire Police,-1.169894,52.260465,On or near SHELLEY CLOSE,E01026988,Daventry 007B,Investigation complete; no suspect identified
1925e19ae4d969538b221e3543ee727b9d02484a3a364bcf637bb44b2bde90ab,2013-08,Northamptonshire Police,Northamptonshire Police,-0.919598,52.255608,On or near SOUTH OVAL,E01027244,Northampton 017E,Investigation complete; no suspect identified
168add65f08f673ac5332eb1091269cc5c9feac3716028c2e60aaccc88dc9ff0,2013-08,Northamptonshire Police,Northamptonshire Police,-0.603335,52.305095,On or near LARKIN GARDENS,E01033244,East Northamptonshire 007E,Investigation complete; no suspect identified
5f4fdfa6af6049e1731b70f470369dd1881fead51f706c4643c05b198c38d402,2013-08,Northamptonshire Police,Northamptonshire Police,-0.720631,52.474747,On or near REIGATE WALK,E01026968,Corby 006G,Investigation complete; no suspect identified
0ee44fe2d95f7efddcd2e9a8a41e7d39f9f32773e2652d6403309690ce2f6d13,2013-08,Northamptonshire Police,Northamptonshire Police,-0.906800,52.204666,On or near SPY GLASS HILL,E01027165,Northampton 030D,Investigation complete; no suspect identified
06677c3da8839169f54b11386709b30f3d1e3db7069a57a7bc81a540caa33ca4,2013-08,Northamptonshire Police,Northamptonshire Police,-0.690852,52.301656,On or near MIDLAND ROAD,E01027349,Wellingborough 006A,Investigation complete; no suspect identified
4cd2a5146a4659d62085bb187b5237f2bab2d6e0400d4789c36b892314118439,2013-08,Northamptonshire Police,Northamptonshire Police,-0.722107,52.376945,On or near PYTCHLEY LANE,E01027131,Kettering 009D,Investigation complete; no suspect identified
3467ac8fa4f4c91ac98c5a22d01e364e6b0577e4274750536ce757cc00289fb3,2013-08,Northamptonshire Police,Northamptonshire Police,-0.925908,52.407301,On or near Park/Open Space,E01027005,Daventry 001A,Investigation complete; no suspect identified
7a3c2cd26f987d9be38a27e42d46eea8f52d610c79e9f48b00805894d183a824,2013-08,Northamptonshire Police,Northamptonshire Police,-0.688657,52.302009,On or near VICTORIA ROAD,E01027349,Wellingborough 006A,Investigation complete; no suspect identified
49c2e626f0584f1080be80ae51fbe6ed0b9a8fc2f3439c981a2f61c3c7b46c34,2013-08,Northamptonshire Police,Northamptonshire Police,-0.703580,52.291690,On or near Supermarket,E01027319,Wellingborough 008C,Investigation complete; no suspect identified
2b4dbac0688f5004832c1b5c6a41f6bb3eec7c9b43f4f9e95f69746dba4afcf6,2013-08,Northamptonshire Police,Northamptonshire Police,-0.851484,52.269953,On or near ROWAN AVENUE,E01027183,Northampton 006D,Investigation complete; no suspect identified
4ca39951432d40a94cf1082b00b057ab7b4acbfdf458ff13bd3bab175cf1f7bc,2013-08,Northamptonshire Police,Northamptonshire Police,-0.588665,52.311196,On or near WYKEHAM ROAD,E01027037,East Northamptonshire 007D,Investigation complete; no suspect identified
10558b5d2de7acc2ec055f47c6a112a96e73fd8040500b4b2e63d319e0679322,2013-08,Northamptonshire Police,Northamptonshire Police,-0.917710,52.249540,On or near TENNYSON CLOSE,E01027239,Northampton 017A,Investigation complete; no suspect identified
8d3b2232c9a6c08f24dd30314d8722e312d73781ccca8ee2c5bdfc61f367680b,2013-08,Northamptonshire Police,Northamptonshire Police,-0.899247,52.249774,On or near ST PAUL'S ROAD,E01027152,Northampton 021B,Investigation complete; no suspect identified
916f6319a52bd74fdd944f67bef647ad62505bc964553a2c9eb719e65b8eadd2,2013-08,Northamptonshire Police,Northamptonshire Police,-0.730771,52.404226,On or near GRANGE ROAD,E01027104,Kettering 007A,Investigation complete; no suspect identified
b98e00790d842f42d03325c96d025990d53adf53b00d442d1fdae54076715611,2013-08,Northamptonshire Police,Northamptonshire Police,-0.593227,52.301459,On or near HANDCROSS WAY,E01027062,East Northamptonshire 008B,Investigation complete; no suspect identified
2b297e7b801ece4cf3cbbfd56be55a2ad3fe3af2fade0cc0609bf5969743c311,2013-08,Northamptonshire Police,Northamptonshire Police,-0.699306,52.297451,On or near CROYLAND ROAD,E01027350,Wellingborough 006B,Investigation complete; no suspect identified
9c50eff01a1e0c79254018165f5940f898948d26715dab2aad6b528d2aafda2c,2013-08,Northamptonshire Police,Northamptonshire Police,-0.697584,52.486866,On or near CONNELL COURT,E01026950,Corby 005B,Investigation complete; no suspect identified
