Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
2f6d34581b3e60293a2c4f072ecfdd32e46aabc41bacb182d5458dd2b18c6a62,2012-11,Thames Valley Police,Thames Valley Police,-0.713016,51.634233,On or near FOREST WAY,E01017901,Wycombe 014C,Investigation complete; no suspect identified
067b6b9544fe2977436846a31bde2e37bfa19e8cf88c39a2affce837c725ab0a,2012-11,Thames Valley Police,Thames Valley Police,-0.729534,51.623821,On or near SPRING GARDENS ROAD,E01017909,Wycombe 016B,Investigation complete; no suspect identified
677054934ec220996b43d10895073bdf2d81b9b850f534e7bb5902185b11e8ec,2012-11,Thames Valley Police,Thames Valley Police,-1.328193,51.396734,On or near POUND STREET,E01016319,West Berkshire 020D,Investigation complete; no suspect identified
1fb3005469fafd97064883cf082f55ae76377fc8089bf7caf4ea5eb7da10d3cb,2012-11,Thames Valley Police,Thames Valley Police,-0.749058,51.629317,On or near CORPORATION STREET,E01017839,Wycombe 015D,Investigation complete; no suspect identified
c7761de06a008a938b07cbc0b1755775cf393fdbd7c629be1d96762b8f30f399,2012-11,Thames Valley Police,Thames Valley Police,-0.764454,51.631665,On or near LEIGH STREET,E01017905,Wycombe 013C,Investigation complete; no suspect identified
a0bc82c39975a63cc63e8610fa3dd7369bfff9c874efcdfb98e37e21255b8b3a,2012-11,Thames Valley Police,Thames Valley Police,-0.787758,51.612171,On or near BEACHAM ROAD,E01017845,Wycombe 017C,Investigation complete; no suspect identified
4de54cfa78e6a7ce5e51653d9017b797d60acf94cdaeb4b58c25b5ae3cff0152,2012-11,Thames Valley Police,Thames Valley Police,-0.616350,51.475397,On or near ALMA ROAD,E01016550,Windsor and Maidenhead 012C,Investigation complete; no suspect identified
ed5fccb1dc29932130354cabe8b9f8abf15fb701b15efd398ea68d9f393580a0,2012-11,Thames Valley Police,Thames Valley Police,-0.623062,51.496868,On or near Park/Open Space,E01016569,Windsor and Maidenhead 010D,Investigation complete; no suspect identified
41d1f4d193dc489d8e5bad1273194ddc1b2d8b4468e6341856e4d09c40033a8f,2012-11,Thames Valley Police,Thames Valley Police,-0.579918,51.484268,On or near HALL COURT,E01016564,Windsor and Maidenhead 011A,Investigation complete; no suspect identified
417f6ea601591f22eee386de91448e9df3de9ed62edbe63d3c2de10a06cf4de1,2012-11,Thames Valley Police,Thames Valley Police,-0.542367,51.473565,On or near CHAMPNEY CLOSE,E01016577,Windsor and Maidenhead 011D,Investigation complete; no suspect identified
0f403b8cb8c98723db441539b7dfcc4ae7ab54bbc23b6428bd3aed48d61ca403,2012-11,Thames Valley Police,Thames Valley Police,-1.489609,51.778451,On or near GORDON WAY,E01028819,West Oxfordshire 010F,Investigation complete; no suspect identified
231b000f1567e0cc049bd461063c3e24af06e218b4ee6319e8c6c81c69863da2,2012-11,Thames Valley Police,Thames Valley Police,-1.368948,51.787216,On or near HANBOROUGH ROAD,E01028785,West Oxfordshire 011A,Investigation complete; no suspect identified
6710a527c8bf6c682cd79e3469c5d15715068f074d040c9ab1236498aa7629b2,2012-11,Thames Valley Police,Thames Valley Police,-1.469788,51.786419,On or near OXFORD HILL,E01028811,West Oxfordshire 008B,Investigation complete; no suspect identified
4815a31096af5578077bda3ea7a35bcbd569dcdde80c346151297d0115351d84,2012-11,Thames Valley Police,Thames Valley Police,-1.490284,51.786735,On or near WELCH WAY,E01028819,West Oxfordshire 010F,Investigation complete; no suspect identified
3f029a91f28b1ab7bd915547bca45445b9715fb66a01d3c2e7365f7c0ce0b995,2012-11,Thames Valley Police,Thames Valley Police,-1.463279,51.793736,On or near HARVEST GROVE,E01032947,West Oxfordshire 008G,Investigation complete; no suspect identified
b784698cec9c9d3ea4cae827af2c5adb7cea95072ba452431a1d9098254556e0,2012-11,Thames Valley Police,Thames Valley Police,-1.502244,51.778811,On or near FARMHOUSE MEADOW,E01028817,West Oxfordshire 010D,Investigation complete; no suspect identified
12b5c3f78b551e8ce7d642bb3e61fe1b02faa4d88890e347f047c6fae9a9e436,2012-11,Thames Valley Police,Thames Valley Police,-1.542825,51.797947,On or near SCHOOL HILL,E01028794,West Oxfordshire 007D,Investigation complete; no suspect identified
c86591c7ce6a990795d76e7c275dab032a17c9b9d29ac21834ed427a6bf92ab8,2012-11,Thames Valley Police,Thames Valley Police,-1.188770,51.926131,On or near SCHOOL PADDOCK,E01028477,Cherwell 011B,Investigation complete; no suspect identified
6f56c3ed0798c792b63e82b2ef274d645d8e8dd9813b4def9f2afc5d7c175948,2012-11,Thames Valley Police,Thames Valley Police,-0.786381,51.623757,On or near EDMUNDS CLOSE,E01017911,Wycombe 012A,Investigation complete; no suspect identified
3f2ad0a30fbf1fbe5204265a960bb17cbb259f3e2a91df204a41ffa6eeb31168,2012-11,Thames Valley Police,Thames Valley Police,-0.750600,51.638389,On or near HUGHENDEN ROAD,E01017921,Wycombe 008B,Investigation complete; no suspect identified
980e9e72b58747dc7b2e972f8be5b0e58f01313fef06c2688fd599982334eb81,2012-11,Thames Valley Police,Thames Valley Police,-0.763876,51.632720,On or near CEDAR TERRACE,E01017905,Wycombe 013C,Investigation complete; no suspect identified
30cc18d9bbf84514b0ab22e636089c60bd07827565231e35bb12b71f80cd8276,2012-11,Thames Valley Police,Thames Valley Police,-0.700007,51.607591,On or near STATION ROAD,E01017939,Wycombe 019D,Investigation complete; no suspect identified
cedf75ca2635fea9e15a7277c269d81539c60d26c5d2840751fc6b102a06824c,2012-11,Thames Valley Police,Thames Valley Police,-0.722458,51.634507,On or near HOLLIS ROAD,E01017927,Wycombe 011C,Investigation complete; no suspect identified
d94e918d0a5c8e0510bb38e4cc9ca6893b8e67dc60909eeb5901c05efe57a473,2012-11,Thames Valley Police,Thames Valley Police,-0.693193,51.581853,On or near SOHO CRESCENT,E01017936,Wycombe 019C,Investigation complete; no suspect identified
549facac3bc1a9f2dd1902cc98790b49c3a861946cfcd6fc0d3d79bf36e0ccc0,2012-11,Thames Valley Police,Thames Valley Police,-0.709569,51.597338,On or near SEDGMOOR GARDENS,E01017865,Wycombe 018B,Investigation complete; no suspect identified
0ac909b78889d926b1b1f039b66ced3b2fca59e0aa8189d2d64b623455a52f99,2012-11,Thames Valley Police,Thames Valley Police,-1.297280,51.407667,On or near CRESSWELL ROAD,E01016280,West Berkshire 013B,Investigation complete; no suspect identified
c268acc0b51838d0988e6678e3f56f0504f8077e1002c97935b41321271e82fb,2012-11,Thames Valley Police,Thames Valley Police,-0.691532,51.599998,On or near BOUNDARY ROAD,E01017934,Wycombe 019A,Investigation complete; no suspect identified
fd0c31e91b5f7415e21bd27d871ce424eb9473729cc69f2137f9c1ba17248b8f,2012-11,Thames Valley Police,Thames Valley Police,-0.705373,51.600682,On or near THE MEADOWS,E01017868,Wycombe 018D,Investigation complete; no suspect identified
6f52cfe07787e2fb742ffb648980b900705e40bce0a591d49e275bc97f64cbe4,2012-11,Thames Valley Police,Thames Valley Police,-0.713696,51.579507,On or near OAKFIELD ROAD,E01017846,Wycombe 021A,Investigation complete; no suspect identified
49d1f3426ce1931af8d7ba6f43003aa300d7bea94b13cb241795cbc5311ba9ce,2012-11,Thames Valley Police,Thames Valley Police,-0.774047,51.575927,On or near SPRING GARDENS,E01017891,Wycombe 022C,Investigation complete; no suspect identified
12b80b8d79120fcf850897a52b80a6b84e3e1ffedfb2785b85c296d0b531cdf5,2012-11,Thames Valley Police,Thames Valley Police,-0.658551,51.533895,On or near HIGH STREET,E01017804,South Bucks 007A,Investigation complete; no suspect identified
ec02c461f5be3bdbaec96687d26074dbb148b4f7532396bb9b177de5fe9b1210,2012-11,Thames Valley Police,Thames Valley Police,-0.671181,51.522529,On or near HAG HILL LANE,E01017807,South Bucks 007C,Investigation complete; no suspect identified
6bb42aec77642733c4bdf8b4b3808329e73477cd52ad6e2dea0a1ed7a827a2f9,2012-11,Thames Valley Police,Thames Valley Police,-0.619457,51.557036,On or near STEWARTS DRIVE,E01017816,South Bucks 004B,Investigation complete; no suspect identified
6014887b5bd376d8f033ad9b560f23c5d914f1ca50c9ff2dc2e2ffa467a87d07,2012-11,Thames Valley Police,Thames Valley Police,-0.669064,51.520481,On or near Supermarket,E01017814,South Bucks 006C,Investigation complete; no suspect identified
9200616f94a44994033018cdcd5fc07e46bd0fc2f2300e7a0985e4c4cdcc7310,2012-11,Thames Valley Police,Thames Valley Police,-0.662359,51.503356,On or near VILLAGE ROAD,E01017814,South Bucks 006C,Investigation complete; no suspect identified
cc21e1ff4bc760ea0711633690565fce8e064256f0ec363857b2a43abfcd246f,2012-11,Thames Valley Police,Thames Valley Police,-1.340194,52.061364,On or near Parking Area,E01028430,Cherwell 006A,Investigation complete; no suspect identified
34c6b6546ae9786fd96bf394c26aecc7f691acb0758148c3ff78100bc4cf554d,2012-11,Thames Valley Police,Thames Valley Police,-1.340073,52.073545,On or near Petrol Station,E01028445,Cherwell 003A,Investigation complete; no suspect identified
208d01f385a1cbaa8fb12f7ce061f0031695d4aaa48ed5350bf5c194e986abea,2012-11,Thames Valley Police,Thames Valley Police,-1.355519,52.074907,On or near Supermarket,E01028441,Cherwell 002A,Investigation complete; no suspect identified
7c5d855516a8f3acd0a87d943cb81a74fe325bfff89f61763400685a7b3d0f8c,2012-11,Thames Valley Police,Thames Valley Police,-1.383555,52.043653,On or near DANVERS ROAD,E01028503,Cherwell 009D,Investigation complete; no suspect identified
921a3487263903183eead44c7f0003cd5b1d3b1665593dabc738b0be0bd1ce97,2012-11,Thames Valley Police,Thames Valley Police,-0.655923,51.540393,On or near LINKSWOOD ROAD,E01017806,South Bucks 006B,Investigation complete; no suspect identified
f977e2682d60dd6e5b62eab5c80d3f5aae0fd2e36409473fae95c2c25fe1fe33,2012-11,Thames Valley Police,Thames Valley Police,-0.666773,51.536740,On or near BREDWARD CLOSE,E01017806,South Bucks 006B,Investigation complete; no suspect identified
6ca868ade9d550c8575aa92f7b9d79a57befc045324dc3c2cfc4d71c05761025,2012-11,Thames Valley Police,Thames Valley Police,-0.658003,51.536379,On or near FAIRFIELD ROAD,E01017804,South Bucks 007A,Investigation complete; no suspect identified
37c37209cbfc1c8255a5949686d66fb75807a1fb89ac0fe4b742c67e7eb5b529,2012-11,Thames Valley Police,Thames Valley Police,-0.529343,51.535547,On or near A412,E01017825,South Bucks 008B,Investigation complete; no suspect identified
282dcfd4cef335c7fa2e34299310524488bbfd77581e55ffe094f4175549a1c4,2012-11,Thames Valley Police,Thames Valley Police,-0.612307,51.554982,On or near LANGTON'S MEADOW,E01017816,South Bucks 004B,Investigation complete; no suspect identified
ddf8e801c913820f91c5c3b05402d748c8fd79362e4e141cee4cdbe0db977d3e,2012-11,Thames Valley Police,Thames Valley Police,-0.601251,51.711615,On or near STONEY GROVE,E01017769,Chiltern 003A,Investigation complete; no suspect identified
0987a3f5cbab96b20f3e703e0fbd12f633620f86c9c45b8a312c77f6201f7360,2012-11,Thames Valley Police,Thames Valley Police,-0.561612,51.608675,On or near VALE CLOSE,E01017755,Chiltern 011B,Investigation complete; no suspect identified
027376ff17cbae670b4d7cca2947657a7d26f3e5842c46b7b94fbcc74e0a2aaf,2012-11,Thames Valley Police,Thames Valley Police,-0.608283,51.619218,On or near ORCHARD ROAD,E01017794,Chiltern 010D,Investigation complete; no suspect identified
1fe4cd65e1e0df286a0ca033ef58f8436c1279a9eab317669a8f3d3377503823,2012-11,Thames Valley Police,Thames Valley Police,-0.616885,51.685005,On or near BOIS AVENUE,E01017765,Chiltern 006F,Investigation complete; no suspect identified
947ab77b9dafac9c74939fb1fabdd08587d3f75fdd3c23b58d5072a1d9c92755,2012-11,Thames Valley Police,Thames Valley Police,-0.590831,51.675695,On or near PARK PLACE,E01017743,Chiltern 006C,Investigation complete; no suspect identified
90bb31672b8523fe3b535c82b24afe4737eca3113439f8bcdd80ea53e9a8be4a,2012-11,Thames Valley Police,Thames Valley Police,-1.204970,51.720838,On or near MERLIN ROAD,E01028567,Oxford 017D,Investigation complete; no suspect identified
bd26d344456455ac2c808fd4be0015eba66c1f6170fc8e429f53d351b740643b,2012-11,Thames Valley Police,Thames Valley Police,-0.554374,51.621067,On or near RIDGEMOUNT END,E01017758,Chiltern 011E,Investigation complete; no suspect identified
cb3885d310a434ad9091b9ce9bb4f5abe9bedcbf0d5760d4e0319e1a7c18ce79,2012-11,Thames Valley Police,Thames Valley Police,-0.601392,51.665273,On or near WEST ACRES,E01017746,Chiltern 007E,Investigation complete; no suspect identified
77720fde2619a0855d51efe8040cc337a2ce3e80b2a16a2f7466709587b03e7b,2012-11,Thames Valley Police,Thames Valley Police,-0.607961,51.674577,On or near Supermarket,E01017742,Chiltern 006B,Investigation complete; no suspect identified
62f43ce29b0cc364f797f094cfaa054eaf9a3288be2f88a14793740ba48bcfe3,2012-11,Thames Valley Police,Thames Valley Police,-1.069165,51.436110,On or near WATERSIDE DRIVE,E01016344,West Berkshire 009C,Investigation complete; no suspect identified
68222c8cb02db8f9592726343d4762151588d86d735828572224283ba40f3185,2012-11,Thames Valley Police,Thames Valley Police,-1.024718,51.367483,On or near THE FOREHEAD,E01016308,West Berkshire 022B,Investigation complete; no suspect identified
c02b669149186262d7083bd1a76380dc3cf758c4f14cdc79e3bac5f92795243e,2012-11,Thames Valley Police,Thames Valley Police,-1.051285,51.443619,On or near ROYAL AVENUE,E01016273,West Berkshire 006E,Investigation complete; no suspect identified
8aec02b354ab1ce759109da6a0b5ad1a270034c21028a287d303828c613623f5,2012-11,Thames Valley Police,Thames Valley Police,-1.025644,51.438230,On or near BURBIDGE CLOSE,E01016271,West Berkshire 008A,Investigation complete; no suspect identified
7299b077b8b9f39593167b621ceacc15e579a5bb6ab39022c6d3d5736ca2ccf5,2012-11,Thames Valley Police,Thames Valley Police,-1.044770,51.469679,On or near Supermarket,E01016349,West Berkshire 005C,Investigation complete; no suspect identified
1c0d05b9c51b76fa93a2aa44a088122a65eaf567fa5d13adbc9fab2f9f554be9,2012-11,Thames Valley Police,Thames Valley Police,-1.041122,51.442449,On or near BATH ROAD,E01016272,West Berkshire 006D,Investigation complete; no suspect identified
eb21a7ff8b9715adda0fdf70f94e89ac018075f6cf7126348b70c16ae123ec85,2012-11,Thames Valley Police,Thames Valley Police,-0.712800,51.624502,On or near CLARKE DRIVE,E01017900,Wycombe 014B,Investigation complete; no suspect identified
93634cc38074c09ffbe27ee4b46278531ac0215d05047193ad98514670650654,2012-11,Thames Valley Police,Thames Valley Police,-0.742350,51.629489,On or near TOWNFIELD ROAD,E01017919,Wycombe 010D,Investigation complete; no suspect identified
3e93258dd0582ca6e40dfb8433b5312cf1d9067e45436cfe659553514489aa8d,2012-11,Thames Valley Police,Thames Valley Police,-0.725413,51.624963,On or near THE ROPERIES,E01017925,Wycombe 011A,Investigation complete; no suspect identified
f2c19293e4e68458bf4b8035d82f9ccf9bef5115a8d8168e8982e3b345c56cd0,2012-11,Thames Valley Police,Thames Valley Police,-1.086952,51.474097,On or near TIDMARSH ROAD,E01016315,West Berkshire 004A,Investigation complete; no suspect identified
e776a58da893cd857b812ffe2c1adf131b53efe882bd3d0f10d105f0e65e5dad,2012-11,Thames Valley Police,Thames Valley Police,-1.272697,51.440139,On or near SLANTING HILL,E01016283,West Berkshire 007C,Investigation complete; no suspect identified
9d10db225aefdb6b9c1ce9d22b5bf65273e4329b886dfed61ffdd16c92ca8973,2012-11,Thames Valley Police,Thames Valley Police,-1.028126,51.442593,On or near BAYFORD DRIVE,E01016272,West Berkshire 006D,Investigation complete; no suspect identified
d2004db452b34468473aad947664b56271d72718691c8fe3b4f742b9a2a47393,2012-11,Thames Valley Police,Thames Valley Police,-1.067984,51.392284,On or near ALISON CLOSE,E01016328,West Berkshire 009B,Investigation complete; no suspect identified
756f863ffcaf132afe38e19d3a1d245e7fde7adca7c187d997f72d85130ca7cb,2012-11,Thames Valley Police,Thames Valley Police,-1.056198,51.457281,On or near THE BIRCHWOODS,E01016262,West Berkshire 006C,Investigation complete; no suspect identified
6094dd7d220fd9708210ccadd136202bb5867ee945c2b8a3ada84a90595d92a3,2012-11,Thames Valley Police,Thames Valley Police,-1.326862,51.402248,On or near Parking Area,E01016311,West Berkshire 012B,Investigation complete; no suspect identified
7be1acace1ad0787b505139a86c8822432f84f6aa9ffd80e5422a49c767c1066,2012-11,Thames Valley Police,Thames Valley Police,-1.095886,51.487564,On or near SHOOTER'S HILL,E01016314,West Berkshire 003D,Investigation complete; no suspect identified
69f241b2f7f1bbff9df088b0d9445392914f75b96457459f7d4db4f68f4d22cd,2012-11,Thames Valley Police,Thames Valley Police,-1.324241,51.401576,On or near BRIDGE STREET,E01016347,West Berkshire 019C,Investigation complete; no suspect identified
11e7b8c14453c93f2041ac30fea90c08fd1352dc77dafe8e245113f19a2e97a1,2012-11,Thames Valley Police,Thames Valley Police,-1.267749,51.431036,On or near SEWELL CLOSE,E01016283,West Berkshire 007C,Investigation complete; no suspect identified
f45a46f1758ad93ab31c92849f57f1e163dcc046de4b6661dd77be95ad0a6277,2012-11,Thames Valley Police,Thames Valley Police,-1.248740,51.398113,On or near STATION ROAD,E01016338,West Berkshire 017D,Investigation complete; no suspect identified
1c8a57c73347ea30c5a6c2d0edd0b8e3c6656f0245d2b4240e04fee0c61d89eb,2012-11,Thames Valley Police,Thames Valley Police,-1.256494,51.405716,On or near THE FRANCES,E01016336,West Berkshire 016E,Investigation complete; no suspect identified
9b0398e522ef9d2ce6f93a7bed69ebbc5f2f752607056f4f5daed91b3dcd51c7,2012-11,Thames Valley Police,Thames Valley Police,-1.277938,51.444424,On or near SAWMILL ROAD,E01016283,West Berkshire 007C,Investigation complete; no suspect identified
4de54989eed5a328153efb40af0e07bcebbb357912b288a90965f884528ce5df,2012-11,Thames Valley Police,Thames Valley Police,-0.901801,51.387113,On or near VALON ROAD,E01016611,Wokingham 018B,Investigation complete; no suspect identified
ccef1715c5b6dc7842b63dd4ba9abb9f110028eb48374042ed91fd4a9bbaf6df,2012-11,Thames Valley Police,Thames Valley Police,-0.852343,51.402276,On or near BLAGROVE DRIVE,E01016634,Wokingham 016D,Investigation complete; no suspect identified
364d5af5b5a0144b3037b03d26867afe31fd1236e60331b7aee5ff9d67ffad24,2012-11,Thames Valley Police,Thames Valley Police,-0.859380,51.381178,On or near DRAKE CLOSE,E01016642,Wokingham 018D,Investigation complete; no suspect identified
b96bae9428ac9211a217a6d43e8487a204875b80e01a87f2b7beb897e7f838a2,2012-11,Thames Valley Police,Thames Valley Police,-0.884749,51.375010,On or near Park/Open Space,E01016641,Wokingham 018C,Investigation complete; no suspect identified
