Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
0defba55c835e5d13409292fe3df4e1a46f4e9a4cf606ddfcd595044ca898e91,2012-11,Dorset Police,Dorset Police,-1.829375,50.728916,On or near COLONNADE ROAD,E01015275,Bournemouth 016C,Investigation complete; no suspect identified
c67fe9967c85f09543040e7e62241bd897cdef50b6e8a9ab9f35e4f6b4ce2cb3,2012-11,Dorset Police,Dorset Police,-1.975080,50.787643,On or near SILVERWOOD CLOSE,E01015432,Poole 001B,Investigation complete; no suspect identified
3f425e55e7a7a906c1ecb201341eea00e528b1f6204f609397e9c3493f8b2a95,2012-11,Dorset Police,Dorset Police,-1.935979,50.769751,On or near BARONS ROAD,E01015435,Poole 002B,Investigation complete; no suspect identified
1c65408b5f6411b4ad7cd1892099e744d33311a4befe3f0188e33399b5c57d58,2012-11,Dorset Police,Dorset Police,-1.937385,50.768052,On or near VISCOUNT CLOSE,E01015435,Poole 002B,Investigation complete; no suspect identified
bf3d69622bef9d7d70adb0f0ec20c553ab5cf006f280922488f7f054da7ffc65,2012-11,Dorset Police,Dorset Police,-1.929134,50.766752,On or near DUKES DRIVE,E01015437,Poole 002D,Investigation complete; no suspect identified
638c8e29be1b2165f2a2985cb2567f415a89757ddd918bf1e7c19baa314927f3,2012-11,Dorset Police,Dorset Police,-1.938606,50.734420,On or near JACKSON ROAD,E01015438,Poole 008A,Investigation complete; no suspect identified
f2c6105d01904c6129f7f74abd86daf3b98bcdd837b3e1e3176c9e9ad756bc0b,2012-11,Dorset Police,Dorset Police,-1.938490,50.736174,On or near SOUTHILL AVENUE,E01015438,Poole 008A,Investigation complete; no suspect identified
beb21a70c236655b2eba00c533ba1e15726628512136d4f08fa6749169667341,2012-11,Dorset Police,Dorset Police,-1.950270,50.732420,On or near CROFT ROAD,E01015439,Poole 008B,Investigation complete; no suspect identified
2d19771ada6f2623630708925ca29b759d12cd72e5780fd6c9a2ffca3fa99f9e,2012-11,Dorset Police,Dorset Police,-1.946832,50.740135,On or near ROSEMARY GARDENS,E01015439,Poole 008B,Investigation complete; no suspect identified
cc994b2735e671ed5bce53d0e700dc410e1e1196b7a4f7739c9334448fed2469,2012-11,Dorset Police,Dorset Police,-1.949446,50.734282,On or near GROVE ROAD,E01015439,Poole 008B,Investigation complete; no suspect identified
fe2eebc7c6d6733ee22505a93436e1f3ec23514ee3d90aa7c51aae0e4ace9d30,2012-11,Dorset Police,Dorset Police,-1.949446,50.734282,On or near GROVE ROAD,E01015439,Poole 008B,Investigation complete; no suspect identified
7bf0a33d7932265fbede3576367a320d2b3d056da741f2482c1bec512d2cddd0,2012-11,Dorset Police,Dorset Police,-1.952198,50.731558,On or near HILLCREST ROAD,E01015439,Poole 008B,Investigation complete; no suspect identified
8440c4379bf5e98e1fb5c0df9a5f9a6239f6620f0e8f96d6a4d7acba57153d80,2012-11,Dorset Police,Dorset Police,-1.949470,50.738616,On or near RINGWOOD ROAD,E01015439,Poole 008B,Investigation complete; no suspect identified
50171a0ba9c82e7c92255430ec5cf01a1fca22fc5b63bbe5acb0b5fed47c280e,2012-11,Dorset Police,Dorset Police,-1.949113,50.740567,On or near Shopping Area,E01015439,Poole 008B,Investigation complete; no suspect identified
9f297af361b427e4108e638b20f5f7e95bb081d6d708e28036bdd59a7a5cf97c,2012-11,Dorset Police,Dorset Police,-1.949491,50.744956,On or near CALLUNA ROAD,E01015439,Poole 008B,Investigation complete; no suspect identified
ccaee6294efb5024bcb933da6cebd8021f613d72d4774d19e41d95a759b91dc8,2012-11,Dorset Police,Dorset Police,-1.950234,50.739102,On or near ALBION CLOSE,E01015439,Poole 008B,Investigation complete; no suspect identified
d22fb8bd63efd77c9de9184365982298c508784054b33cceed46250815133321,2012-11,Dorset Police,Dorset Police,-1.949446,50.734282,On or near GROVE ROAD,E01015439,Poole 008B,Investigation complete; no suspect identified
77f43165bf9407955a8a0c197a705046ffdff08a4c64a0844ff6d2d480247783,2012-11,Dorset Police,Dorset Police,-1.949113,50.740567,On or near Shopping Area,E01015439,Poole 008B,Suspect charged
2ad668a5ef79746ece1841e382e1eca602537ffb3964c2c765a870ea0a5c7f0b,2012-11,Dorset Police,Dorset Police,-1.948990,50.736898,On or near Sports/Recreation Area,E01015439,Poole 008B,Suspect charged
57138b2b6472debcbd1e9448be0e321893482acf2fef5ac7d415853f185d7031,2012-11,Dorset Police,Dorset Police,-1.956005,50.736415,On or near HAYMOOR ROAD,E01015440,Poole 011A,Investigation complete; no suspect identified
b8be283d0a91dd3e3823456e694a06ea44ffff20311767713ccac25bad87d303,2012-11,Dorset Police,Dorset Police,-1.957631,50.739680,On or near OLD WAREHAM ROAD,E01015440,Poole 011A,Suspect charged
4bf6516fdbc4595b6e43a37a5acfb93949c6d4da7d10f27308aa47158e4e7e3d,2012-11,Dorset Police,Dorset Police,-1.957631,50.739680,On or near OLD WAREHAM ROAD,E01015440,Poole 011A,Suspect charged
66d5265ed69516c851bc500dbd28701c6bcb212dd6a082f3bdbef0e15252d149,2012-11,Dorset Police,Dorset Police,-1.942165,50.732525,On or near CREST ROAD,E01015441,Poole 008C,Investigation complete; no suspect identified
b33387245b217e17a8f16c4a55d8cb829db8e074031038bd08bb123abb020964,2012-11,Dorset Police,Dorset Police,-1.943724,50.732013,On or near UPPLEBY ROAD,E01015441,Poole 008C,Suspect charged
b33387245b217e17a8f16c4a55d8cb829db8e074031038bd08bb123abb020964,2012-11,Dorset Police,Dorset Police,-1.943724,50.732013,On or near UPPLEBY ROAD,E01015441,Poole 008C,Suspect charged
c32539787f263b2393120ecca99126650cff95531bc85a805e53877380043a36,2012-11,Dorset Police,Dorset Police,-1.943897,50.729504,On or near WESLEY ROAD,E01015441,Poole 008C,Investigation complete; no suspect identified
758a02fb4e52f680b9489f0346d9d96468cf6900fe4a1ef508270198a9dedb88,2012-11,Dorset Police,Dorset Police,-1.942169,50.729476,On or near CONSORT CLOSE,E01015441,Poole 008C,Investigation complete; no suspect identified
7437666a6d70ffbc5c3268384ee343a0b445fe82d17b4cf95fb23d9d5d74c7f3,2012-11,Dorset Police,Dorset Police,-1.942295,50.741859,On or near WORBARROW GARDENS,E01015442,Poole 008D,Investigation complete; no suspect identified
88aaf07931e6e5583f8043f8adddfcb2c82f654a459ba02ef3a78508fd610453,2012-11,Dorset Police,Dorset Police,-1.936460,50.738915,On or near MARIE CLOSE,E01015442,Poole 008D,Investigation complete; no suspect identified
76e1aee371074c041b3f7d52872e5ed3fd025a732576848386c282bd2a435000,2012-11,Dorset Police,Dorset Police,-1.940819,50.743666,On or near TRINIDAD CRESCENT,E01015442,Poole 008D,Investigation complete; no suspect identified
e10d3a3eb3eb040467c78b026481a9f0e37f14a17d0e450c982ab8e7f4273220,2012-11,Dorset Police,Dorset Police,-1.949486,50.750225,On or near YARROW CLOSE,E01015443,Poole 008E,Investigation complete; no suspect identified
9a8d6b34510beaa271119958c3fb4298edd819f78e29aa02ab50ec9edc18f434,2012-11,Dorset Police,Dorset Police,-1.947126,50.743660,On or near ST GEORGE'S AVENUE,E01015443,Poole 008E,Investigation complete; no suspect identified
aec77c78a40ba83b08e1694415dff3bfbf55f3bd65c845373ccc79f307e0a9c1,2012-11,Dorset Police,Dorset Police,-1.953431,50.745641,On or near YARROW ROAD,E01015443,Poole 008E,Suspect charged
5932e6d2f4d36c25dec3782bb751263c81b59b855be193eb3ed956dcdfc29182,2012-11,Dorset Police,Dorset Police,-1.953431,50.745641,On or near YARROW ROAD,E01015443,Poole 008E,Investigation complete; no suspect identified
1ae952ac0bab3d481f3966b07c78a6505b8bb908227dc36c47d2a81871dbabc6,2012-11,Dorset Police,Dorset Police,-1.949486,50.750225,On or near YARROW CLOSE,E01015443,Poole 008E,Offender given penalty notice
b6b42a972be8aad41a66e10f02e996547868bfe7384b888e999b4a5a35446797,2012-11,Dorset Police,Dorset Police,-1.939692,50.738324,On or near HIGHVIEW GARDENS,E01015444,Poole 008F,Investigation complete; no suspect identified
40882956c5d155dc99d9d6963b70872965182d54e48cd795ffd0f8ccaab395a8,2012-11,Dorset Police,Dorset Police,-1.937974,50.740508,On or near Supermarket,E01015444,Poole 008F,Investigation complete; no suspect identified
5167d3ea41b43ba57773f01b46ded47e9f837f741a1c34e1d34bb9d45f0ab2c2,2012-11,Dorset Police,Dorset Police,-1.974333,50.725540,On or near JOLLIFFE AVENUE,E01015446,Poole 012B,Investigation complete; no suspect identified
7cbc4bbf990835030a7501f3524209a41cd2227288177a20b8fde6c5817ff97d,2012-11,Dorset Police,Dorset Police,-1.974333,50.725540,On or near JOLLIFFE AVENUE,E01015446,Poole 012B,Suspect charged
7c3804cf40f6bb8976c95ab2a4816e661b4bf002f242b912047290c08f58ffa9,2012-11,Dorset Police,Dorset Police,-1.961715,50.736498,On or near ROSE CRESCENT,E01015447,Poole 011B,Investigation complete; no suspect identified
fbed85bacdd9b664f62fe75e1f0afca13e9e20843b696d7a79aeee965dec0b57,2012-11,Dorset Police,Dorset Police,-1.961715,50.736498,On or near ROSE CRESCENT,E01015447,Poole 011B,Investigation complete; no suspect identified
7b0a451277aa3d5d8312f9870cec9161336f434e1f3cbcd962a1150ef27b554c,2012-11,Dorset Police,Dorset Police,-1.964667,50.730825,On or near BOND ROAD,E01015447,Poole 011B,Investigation complete; no suspect identified
2bde019514d9adbba3dce10b3d591c6acb2eefb48df1bfd97091ea051c11b082,2012-11,Dorset Police,Dorset Police,-1.968266,50.731437,On or near DORCHESTER GARDENS,E01015447,Poole 011B,Investigation complete; no suspect identified
e84624272b2eb68e1d331211afe83445a6db1b7233eba2dc8eb62d63b34ea543,2012-11,Dorset Police,Dorset Police,-1.964408,50.736193,On or near DALE CLOSE,E01015449,Poole 011C,Investigation complete; no suspect identified
a222eaa36fc0b4c960ec80f84eed598d991dcf69aed7c0ff8c33e14c3ab12c2d,2012-11,Dorset Police,Dorset Police,-1.964408,50.736193,On or near DALE CLOSE,E01015449,Poole 011C,Investigation complete; no suspect identified
b7e15640b9b3681fcccd0ce7ca474ec9cf10f782b38ab96a0c9ed052c58e6d0f,2012-11,Dorset Police,Dorset Police,-1.965485,50.736931,On or near DALE VALLEY ROAD,E01015449,Poole 011C,Investigation complete; no suspect identified
e1cfcb7b82f7433c3e2c47e04c58c58b1462a0c1e4469c8e3a9b93545e4d21a2,2012-11,Dorset Police,Dorset Police,-1.967241,50.738388,On or near KENYON ROAD,E01015449,Poole 011C,Suspect charged
e1cfcb7b82f7433c3e2c47e04c58c58b1462a0c1e4469c8e3a9b93545e4d21a2,2012-11,Dorset Police,Dorset Police,-1.967241,50.738388,On or near KENYON ROAD,E01015449,Poole 011C,Suspect charged
628600c9653163ce4d0d2c1d7ab4202558938b90288e9a51753a1b0c7ad6d8db,2012-11,Dorset Police,Dorset Police,-1.967241,50.738388,On or near KENYON ROAD,E01015449,Poole 011C,Suspect charged
414f29b00ed27079b815c8699a3ba92cccf8deb4233ba91eb7e5ee4e4f93a164,2012-11,Dorset Police,Dorset Police,-1.982564,50.727268,On or near WELL LANE,E01015450,Poole 012D,Investigation complete; no suspect identified
b5014d53727c52b50ced11b39f3c990a9ce66cf8f4641cdb55607afce6345164,2012-11,Dorset Police,Dorset Police,-1.980678,50.732204,On or near VICARAGE ROAD,E01015450,Poole 012D,Investigation complete; no suspect identified
6d66f3a19e1cce3eec9ad4d07062fc6def100269d01fd0e35435931c2a30ed3a,2012-11,Dorset Police,Dorset Police,-1.991502,50.735137,On or near Shopping Area,E01015450,Poole 012D,Investigation complete; no suspect identified
ae16fe8381e2db3dcd6b63cd8ba20caa2c18b254c3fa446542a4ecfb9d5d9984,2012-11,Dorset Police,Dorset Police,-1.980678,50.732204,On or near VICARAGE ROAD,E01015450,Poole 012D,Investigation complete; no suspect identified
be4a63a3675bfc7f20b5bcc04a12458c077e20741ae6244250f98b68d334ca48,2012-11,Dorset Police,Dorset Police,-1.986812,50.734579,On or near FLEETS LANE,E01015450,Poole 012D,Offender given penalty notice
5f75d9a570fa5319ceb6c26623bae1f617a4c78cbfa55ec25651823ceb619da0,2012-11,Dorset Police,Dorset Police,-1.976766,50.734128,On or near DARBY'S LANE,E01015451,Poole 012E,Investigation complete; no suspect identified
fbc99d690cca3c6d73bb0b87be755cf64b98c8ee57defab26daaf4f18159a441,2012-11,Dorset Police,Dorset Police,-1.971522,50.736114,On or near OAKDALE ROAD,E01015451,Poole 012E,Investigation complete; no suspect identified
b81f96139ce619e73277f05ed72e7131044f24cd3b0cfe00e767be318bc5da9f,2012-11,Dorset Police,Dorset Police,-1.970049,50.734226,On or near MIDDLE ROAD,E01015451,Poole 012E,Investigation complete; no suspect identified
88efdb46d92a2ac49dbbb036a4bf52b42fd4c4ba3ae471e8bc53de59fdb21a7b,2012-11,Dorset Police,Dorset Police,-1.955763,50.722207,On or near GLENAIR AVENUE,E01015452,Poole 017A,Investigation complete; no suspect identified
e98a8bb5fd8764e2b33459104dd53a51285f71112a22266c1a788d52b54b1a89,2012-11,Dorset Police,Dorset Police,-1.945733,50.722490,On or near OSBORNE ROAD,E01015453,Poole 017B,Investigation complete; no suspect identified
9815411c286dc6de0e2e8efca10d5068849d4f6cce81377d6ad24a94d36b0181,2012-11,Dorset Police,Dorset Police,-1.945733,50.722490,On or near OSBORNE ROAD,E01015453,Poole 017B,Investigation complete; no suspect identified
790efe70ccd719c51ddb823db111c02d5262f22a4fa5b6bec4ceb47d90625b0a,2012-11,Dorset Police,Dorset Police,-1.952621,50.719652,On or near WORTHINGTON CRESCENT,E01015453,Poole 017B,Investigation complete; no suspect identified
e7a407d4e1a1fab55c1a23b6ebf53be28f5e5a86307e15248ef144f64269441d,2012-11,Dorset Police,Dorset Police,-1.953087,50.721181,On or near SALTERNS ROAD,E01015453,Poole 017B,Investigation complete; no suspect identified
ade0fb1310418974893935bdf31bfb47c4f13cd0b8eaac4289fecbe3e02ff29f,2012-11,Dorset Police,Dorset Police,-1.946823,50.723426,On or near HEAVYTREE ROAD,E01015454,Poole 017C,Suspect charged
ade0fb1310418974893935bdf31bfb47c4f13cd0b8eaac4289fecbe3e02ff29f,2012-11,Dorset Police,Dorset Police,-1.946823,50.723426,On or near HEAVYTREE ROAD,E01015454,Poole 017C,Suspect charged
6f37db5fc0502f4bc900300b1bca00589414192ca7f54c9e7c763adc4c5b3f6a,2012-11,Dorset Police,Dorset Police,-1.945078,50.725161,On or near LEDGARD CLOSE,E01015454,Poole 017C,Investigation complete; no suspect identified
e8d5eab60cc9f85cc7d74473b9f8540b6b8f341f192d1ecf6eb3d1443960b4e5,2012-11,Dorset Police,Dorset Police,-1.952724,50.715551,On or near WATERFORD CLOSE,E01015455,Poole 017D,Investigation complete; no suspect identified
6ee27b0b4e9419b11e754296b2e655d5e52be26c770a127a6d83b21ce85e2aba,2012-11,Dorset Police,Dorset Police,-1.961595,50.728288,On or near JELLICOE CLOSE,E01015456,Poole 011D,Investigation complete; no suspect identified
380601484d546909f3fd119a3868d4feaca3016e174bbb16e0cec1a9b601f337,2012-11,Dorset Police,Dorset Police,-1.963212,50.725141,On or near FERNSIDE AVENUE,E01015456,Poole 011D,Investigation complete; no suspect identified
abd0c0dae704fbb5b33e454aecee185996d0680cff14843c40ed8b10d57f076f,2012-11,Dorset Police,Dorset Police,-1.961595,50.728288,On or near JELLICOE CLOSE,E01015456,Poole 011D,Investigation complete; no suspect identified
4346ece08fbfd582ff7cb9cf27f21f26c8acb7c1a64725a20c704a1c7c4cbb94,2012-11,Dorset Police,Dorset Police,-1.956625,50.724707,On or near CHAPEL ROAD,E01015456,Poole 011D,Investigation complete; no suspect identified
9c4bad2fe2a41ced697ffec5cbc1dd33c5192c4f253cd16f0d65a3c31a4dd3fc,2012-11,Dorset Police,Dorset Police,-1.966272,50.725798,On or near HARRY PAYE CLOSE,E01015456,Poole 011D,Investigation complete; no suspect identified
b3dc9d0b1c3c46c91fe2e88195f1ca72c748690554daa629b32043c4678cd5ca,2012-11,Dorset Police,Dorset Police,-1.958269,50.723458,On or near COMMERCIAL ROAD,E01015456,Poole 011D,Investigation complete; no suspect identified
606f94b191c5bb105e43b09e1478377cd5d15fddd74b9ac9aa3192a94c56cbe5,2012-11,Dorset Police,Dorset Police,-1.958269,50.723458,On or near COMMERCIAL ROAD,E01015456,Poole 011D,Investigation complete; no suspect identified
9355fc9735b383b2b39f7c797e663ea33a708c574e99adb4b813ad1d86b2fc66,2012-11,Dorset Police,Dorset Police,-1.964813,50.724962,On or near VERULAM ROAD,E01015456,Poole 011D,Investigation complete; no suspect identified
96d00351d082eb249ac91e764957423b3b30aab21259aa4e1ede613ae98afad9,2012-11,Dorset Police,Dorset Police,-1.958269,50.723458,On or near COMMERCIAL ROAD,E01015456,Poole 011D,Investigation complete; no suspect identified
ea77a4e05174a06cd184b29185588e28bedb428cc0fe00a41592366ddb456fa1,2012-11,Dorset Police,Dorset Police,-1.956625,50.724707,On or near CHAPEL ROAD,E01015456,Poole 011D,Investigation complete; no suspect identified
d3fc9e2902a61011f3f33c71200ff2a5626e9488fad10dcfbf158f5406c61594,2012-11,Dorset Police,Dorset Police,-1.958269,50.723458,On or near COMMERCIAL ROAD,E01015456,Poole 011D,Investigation complete; no suspect identified
01f9060ee731c663438cd225e89f8265ae5b4e2090d39c0e007f3c6c2c658459,2012-11,Dorset Police,Dorset Police,-1.958269,50.723458,On or near COMMERCIAL ROAD,E01015456,Poole 011D,Investigation complete; no suspect identified
0af2dceb5797a5e93f2eab8aa5d856629dd0b7ec1d9d26e730ea1b47f142ec71,2012-11,Dorset Police,Dorset Police,-1.959228,50.728998,On or near CONSTITUTION HILL ROAD,E01015457,Poole 011E,Investigation complete; no suspect identified
f58108afec6c6450a7d9f0c573997c16025f0f9d775ef712d044babf6e6f4242,2012-11,Dorset Police,Dorset Police,-1.950245,50.729588,On or near MOUNT ROAD,E01015457,Poole 011E,Investigation complete; no suspect identified
f071c5eca0aee166f8e679dd74314810d0e06044c4e89f808f2726fe2b3b0c8b,2012-11,Dorset Police,Dorset Police,-1.951638,50.724364,On or near CHALICE CLOSE,E01015457,Poole 011E,Investigation complete; no suspect identified
947488a83e8bfbcb4ae5f19cf50fd2979aea8f1e3f8561587fb57cbca7a1473f,2012-11,Dorset Police,Dorset Police,-1.955176,50.728196,On or near Sports/Recreation Area,E01015457,Poole 011E,Investigation complete; no suspect identified
13fab4a29186a0edaa9c058fa20ca1e4decf4477edbfc2c9cf6aca46cae4d2b7,2012-11,Dorset Police,Dorset Police,-1.950245,50.729588,On or near MOUNT ROAD,E01015457,Poole 011E,Investigation complete; no suspect identified
45b7c86c1f9cc62a446f98d1a72fd10917bc7d4dafa72828aaa0c71395fa5792,2012-11,Dorset Police,Dorset Police,-1.948888,50.725945,On or near DANSIE CLOSE,E01015457,Poole 011E,Suspect charged
3bd27734c87fe75dedc0760dbcaf9ab2eee3217546f27c96ba837105c1b88041,2012-11,Dorset Police,Dorset Police,-1.937218,50.712657,On or near BLAKE HILL AVENUE,E01015458,Poole 013A,Investigation complete; no suspect identified
309c3fc1eb23ac7de2a47f746f8d27db915e8b358fb5e703aabc6be287ca2cf9,2012-11,Dorset Police,Dorset Police,-1.945325,50.708057,On or near ANTHONY'S AVENUE,E01015459,Poole 017E,Investigation complete; no suspect identified
affa58f9512a5f1ae430b5e2b993262db15847f64ac65234aaa3745f55f9d396,2012-11,Dorset Police,Dorset Police,-1.942313,50.726904,On or near BLAIR AVENUE,E01015460,Poole 013B,Investigation complete; no suspect identified
f7cfc9ee23dbf8ff9a932860fdde6dd8d12d94ee7d89b7fac2df6beca3cdde56,2012-11,Dorset Police,Dorset Police,-1.940754,50.727389,On or near WOKING ROAD,E01015460,Poole 013B,Investigation complete; no suspect identified
48fe3a9cbe6f19fd6ed7e8808b8c947241d4f17a08d17db569a408ae2c6ac25b,2012-11,Dorset Police,Dorset Police,-1.930032,50.725297,On or near PONSONBY ROAD,E01015461,Poole 013C,Investigation complete; no suspect identified
8259ee63ab20e47991d011a4cede5a6765f5b97c395584dbb119b047c8d16f73,2012-11,Dorset Police,Dorset Police,-1.930032,50.725297,On or near PONSONBY ROAD,E01015461,Poole 013C,Investigation complete; no suspect identified
f6bb493f44bfbf767130da65d687d428ba996c6a24680b0cbda0b789453f3a25,2012-11,Dorset Police,Dorset Police,-1.930032,50.725297,On or near PONSONBY ROAD,E01015461,Poole 013C,Suspect charged
21485eab01692f1fd129c2062232abf4bb63830b2505fddb271dad46f37aec2c,2012-11,Dorset Police,Dorset Police,-1.930032,50.725297,On or near PONSONBY ROAD,E01015461,Poole 013C,Suspect charged
21485eab01692f1fd129c2062232abf4bb63830b2505fddb271dad46f37aec2c,2012-11,Dorset Police,Dorset Police,-1.930032,50.725297,On or near PONSONBY ROAD,E01015461,Poole 013C,Suspect charged
611e3cb101262626c64f3a6356180f9b5d13c850c5882993196af16ed8d3d0e1,2012-11,Dorset Police,Dorset Police,-1.930032,50.725297,On or near PONSONBY ROAD,E01015461,Poole 013C,Suspect charged
611e3cb101262626c64f3a6356180f9b5d13c850c5882993196af16ed8d3d0e1,2012-11,Dorset Police,Dorset Police,-1.930032,50.725297,On or near PONSONBY ROAD,E01015461,Poole 013C,Suspect charged
0ee5d2c9123ee55858a310880931ab7b01f40dd0f0b5591c1b9422beaab38251,2012-11,Dorset Police,Dorset Police,-1.930032,50.725297,On or near PONSONBY ROAD,E01015461,Poole 013C,Suspect charged
0ee5d2c9123ee55858a310880931ab7b01f40dd0f0b5591c1b9422beaab38251,2012-11,Dorset Police,Dorset Police,-1.930032,50.725297,On or near PONSONBY ROAD,E01015461,Poole 013C,Suspect charged
8b8b6866744ac31d19ca0580bc2bbd9ff03a6941d48601519d4640bb7fa9c528,2012-11,Dorset Police,Dorset Police,-1.930032,50.725297,On or near PONSONBY ROAD,E01015461,Poole 013C,Suspect charged
8b8b6866744ac31d19ca0580bc2bbd9ff03a6941d48601519d4640bb7fa9c528,2012-11,Dorset Police,Dorset Police,-1.930032,50.725297,On or near PONSONBY ROAD,E01015461,Poole 013C,Suspect charged
dfbced7e4f39c190e2fc57fe5f843c8902d6fad5a252d1acbae24d42fa0aafb1,2012-11,Dorset Police,Dorset Police,-1.925445,50.723262,On or near Supermarket,E01015462,Poole 013D,Investigation complete; no suspect identified
d1282dec6d84b5e79a98e3e5705036f1f448a97e5f65165958a8ea3158560c44,2012-11,Dorset Police,Dorset Police,-1.933393,50.722988,On or near SPUR ROAD,E01015462,Poole 013D,Investigation complete; no suspect identified
5f5b130dfdf1cbb0ba2d0a4a7728f717ba9c1fdc00b0ac6e2505e293bf7b47f1,2012-11,Dorset Police,Dorset Police,-1.929592,50.725962,On or near HIGHWOOD ROAD,E01015462,Poole 013D,Investigation complete; no suspect identified
0d6d6110bb168f3e0b34637931de322aa34ade62b6e40b1ef5962b2f419e31d1,2012-11,Dorset Police,Dorset Police,-1.929592,50.725962,On or near HIGHWOOD ROAD,E01015462,Poole 013D,Investigation complete; no suspect identified
27c2522b2c20c124001448d8f2de89d3d59dd3bd743dcbd51d9ccb594e1f60f3,2012-11,Dorset Police,Dorset Police,-1.926917,50.724189,On or near NORTH LODGE ROAD,E01015462,Poole 013D,Investigation complete; no suspect identified
8cf5144ccab6712adc5824c77c4e802c05f2ddbf5dc11d8e9460c2f648af3c94,2012-11,Dorset Police,Dorset Police,-1.926384,50.721059,On or near MAYFIELD AVENUE,E01015464,Poole 013F,Investigation complete; no suspect identified
56ad35560d4437d304b1bad5a86dbad4ae66bdf9e41df34567caa1c1af385023,2012-11,Dorset Police,Dorset Police,-1.978613,50.721926,On or near DENMARK LANE,E01015465,Poole 015A,Investigation complete; no suspect identified
645fa5c68ec857d5ced5489ea381a1953bf7753759c3b9c61965bbf431f377c9,2012-11,Dorset Police,Dorset Police,-1.984492,50.723608,On or near STERTE ROAD,E01015465,Poole 015A,Investigation complete; no suspect identified
84ae13c0b56618c8404fd796f74c9b9e19f80f7213dabd5d646d645a629a7d45,2012-11,Dorset Police,Dorset Police,-1.987863,50.724652,On or near STERTE AVENUE,E01015465,Poole 015A,Investigation complete; no suspect identified
260723b4db24fb104126938f9ce61a9b8d10920eb2fec912707a4511a57f3ade,2012-11,Dorset Police,Dorset Police,-1.977564,50.724758,On or near WIMBORNE ROAD,E01015465,Poole 015A,Suspect charged
4a3f2af9a7ba1ce4d519438b4845099c89ac454b82e257c3d22efe9ff3e94063,2012-11,Dorset Police,Dorset Police,-1.968002,50.723713,On or near CHURCHFIELD CRESCENT,E01015466,Poole 015B,Investigation complete; no suspect identified
4ac10251bc86b857da9f5602f2ceeb5bedb5acb32d8947d6c3e0999566f02543,2012-11,Dorset Police,Dorset Police,-1.972535,50.723831,On or near ST MARY'S ROAD,E01015466,Poole 015B,Investigation complete; no suspect identified
6d6292508e537a5157f212de63e31860de4177cfed84da68467b9992ba64b4c5,2012-11,Dorset Police,Dorset Police,-1.973895,50.724407,On or near GARLAND ROAD,E01015466,Poole 015B,Offender given penalty notice
db30fe856ccbd641e398ed3220faeb46942f11427037ae0a644d2fcfd3275eab,2012-11,Dorset Police,Dorset Police,-1.973895,50.724407,On or near GARLAND ROAD,E01015466,Poole 015B,Offender given penalty notice
e4fed7cd21a1514c66cf463e74206d346d65e474d7947041c21f2f24b347e2fb,2012-11,Dorset Police,Dorset Police,-1.974551,50.716124,On or near OAK DRIVE,E01015468,Poole 015D,Investigation complete; no suspect identified
762616b07001594c2689185245d3a6265f122ae5fd4f3624d44e9c8f4e7b4556,2012-11,Dorset Police,Dorset Police,-1.974551,50.716124,On or near OAK DRIVE,E01015468,Poole 015D,Investigation complete; no suspect identified
7f22950ccc586028db8d7bb33cd9bf841366c0a9a0b6579cca0e72593a70f487,2012-11,Dorset Police,Dorset Police,-1.974551,50.716124,On or near OAK DRIVE,E01015468,Poole 015D,Investigation complete; no suspect identified
c6d425e9379810442b31bceacc6619868fa199e631144213fe7cb2bfb3686777,2012-11,Dorset Police,Dorset Police,-1.974551,50.716124,On or near OAK DRIVE,E01015468,Poole 015D,Investigation complete; no suspect identified
2dc06bea50350db797d0603e54553369191cdad9f1b80ae34c84f2339c8c1ae5,2012-11,Dorset Police,Dorset Police,-1.974551,50.716124,On or near OAK DRIVE,E01015468,Poole 015D,Investigation complete; no suspect identified
28fe4d6277e1872a15b668a9c397041bbd49c9004c76facd753149ec02deed0c,2012-11,Dorset Police,Dorset Police,-1.973117,50.721978,On or near Hospital,E01015468,Poole 015D,Investigation complete; no suspect identified
c387d4149f61afebf25c7a2dc2fc459e60d8159daa3b5af5318143c29381bf71,2012-11,Dorset Police,Dorset Police,-1.974310,50.716331,On or near ACORN AVENUE,E01015468,Poole 015D,Investigation complete; no suspect identified
ef30fb53b0bef9919e3087ac50c935b69febebbce4280235af3c4c244c5da129,2012-11,Dorset Police,Dorset Police,-1.974551,50.716124,On or near OAK DRIVE,E01015468,Poole 015D,Investigation complete; no suspect identified
4ced3f2d8fcd748eb04f3eeed6cac0988c8d018354818ae4fb8d343d59eb8c11,2012-11,Dorset Police,Dorset Police,-1.974310,50.716331,On or near ACORN AVENUE,E01015468,Poole 015D,Investigation complete; no suspect identified
d67e2072d18a65cf2bca103e5da375893ecbe7625d5eea59d29c646836f3f2a9,2012-11,Dorset Police,Dorset Police,-1.974551,50.716124,On or near OAK DRIVE,E01015468,Poole 015D,Investigation complete; no suspect identified
eee6f611d0e5b3b3d509c157d2b73a540759a085e89bf2f964fc6314a0dcd109,2012-11,Dorset Police,Dorset Police,-1.974551,50.716124,On or near OAK DRIVE,E01015468,Poole 015D,Investigation complete; no suspect identified
