Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
a2144890a1ad3b5c3f595eafdb6fb9f5fe1c59ae99f7f8ecb4e90141918e7bf5,2014-02,Dorset Police,Dorset Police,-2.569588,50.683278,On or near BISHOP'S ROAD,E01020512,West Dorset 012A,Investigation complete; no suspect identified
9ae6c4789123298c1c49dbf6c71dedda8a7dcbabc8072906524339e81020f738,2014-02,Dorset Police,Dorset Police,-2.836177,50.738810,On or near A35,E01020517,West Dorset 007B,Investigation complete; no suspect identified
38c4dea75ba3e1222cb9b0767a49dc8a6aea17e9317109b2e47a440d9c92c02f,2014-02,Dorset Police,Dorset Police,-2.471888,50.592545,On or near HILLBOURNE ROAD,E01020585,Weymouth and Portland 006C,Investigation complete; no suspect identified
4d5c0b052959d1075c5c937f599ac44ce81ba34605dd6788874d666733762acd,2014-02,Dorset Police,Dorset Police,-2.451808,50.618587,On or near WILLIAM STREET,E01020553,Weymouth and Portland 004A,Investigation complete; no suspect identified
9eb72415c62b40a0919d459f315bdf97a525f5c0442b14738670ad318b5a4fbe,2014-02,Dorset Police,Dorset Police,,,No location,,,Investigation complete; no suspect identified
fb7799e2807abbac13e1a8cb0db932b1317f405205260bb69155ca849326cf38,2014-02,Dorset Police,Dorset Police,-2.467480,50.612446,On or near CROMWELL ROAD,E01020572,Weymouth and Portland 005A,Investigation complete; no suspect identified
3b0ee476457124bdd25bafe907c16751f8bc8bc78a7fa9ec4c9c344e3a6d6e80,2014-02,Dorset Police,Dorset Police,-1.793668,50.739209,On or near DRAGOON WAY,E01020361,Christchurch 006B,Investigation complete; no suspect identified
990ec27949292a0f3aa932c492122dfac4ea13c00bc87c87629512362c07e18e,2014-02,Dorset Police,Dorset Police,-1.985815,50.799812,On or near Parking Area,E01020428,East Dorset 010C,Investigation complete; no suspect identified
01f990322905788b8923beafb11712a3a2d0ece52a8a08c204ba98bcdaf3f48c,2014-02,Dorset Police,Dorset Police,-1.987490,50.799173,On or near HIGH STREET,E01020428,East Dorset 010C,Investigation complete; no suspect identified
ff11aca74201edc94fbf6fcfc0138fc45f8aa8ada60a21a8ad04a1d885d07049,2014-02,Dorset Police,Dorset Police,-2.452512,50.716822,On or near PLASSEY CLOSE,E01032643,West Dorset 009G,Investigation complete; no suspect identified
2e4b476b890b6255ddf488f897fde9b9d8cd36299241791b5acdb4714b178cfd,2014-02,Dorset Police,Dorset Police,-2.201561,50.916027,On or near THE CORNER,E01020445,North Dorset 005B,Investigation complete; no suspect identified
9a34d52ba9fe2694ac5c10e206efbb68a5b7cdd0d15ad4d89459375649ca10cc,2014-02,Dorset Police,Dorset Police,-2.025893,50.733552,On or near PETERS CLOSE,E01020473,Purbeck 002C,Investigation complete; no suspect identified
52e358efc07a09fd85390fd7a2457ca8323aebf2ef15bb19e10e0eccb3b67e0c,2014-02,Dorset Police,Dorset Police,-2.391723,50.647924,On or near CHURCH LANE,E01020537,West Dorset 011B,Investigation complete; no suspect identified
f88a89a6e2664d18bccaf258630506c5cde31a67fc9730527022449a74991067,2014-02,Dorset Police,Dorset Police,-1.959656,50.609052,On or near ELDON TERRACE,E01020482,Purbeck 006E,Investigation complete; no suspect identified
4406513c720b62c020027097e7124820509d1f3d9b4ed582a58b943121ba5da2,2014-02,Dorset Police,Dorset Police,-2.156960,50.863652,On or near Petrol Station,E01020439,North Dorset 007E,Investigation complete; no suspect identified
33e27960d57a976cb4147da77637b9ae9a5b84fd59b36a899e66c81b2fe9b4fe,2014-02,Dorset Police,Dorset Police,-2.453559,50.646278,On or near CANBERRA ROAD,E01020552,Weymouth and Portland 001B,Investigation complete; no suspect identified
6a2a10e0cc3dd481b3ebd3da6684481c8d7e58df5c50702b17569ebb98021f62,2014-02,Dorset Police,Dorset Police,-1.779269,50.736368,On or near Nightclub,E01020368,Christchurch 006E,Investigation complete; no suspect identified
d1e8296077fe6f9013c1db8a92f27b17762b031fb03cd5e41eb91b4ae5edd268,2014-02,Dorset Police,Dorset Police,-2.782689,50.727518,On or near HIGHER EYPE ROAD,E01020517,West Dorset 007B,Investigation complete; no suspect identified
d55999b570f52b29f743fa22023810d22ea6c5f03c0649192331585954a4aad2,2014-02,Dorset Police,Dorset Police,-2.107643,50.686437,On or near EAST STREET,E01020485,Purbeck 003C,Investigation complete; no suspect identified
1ea58fc7af556e9e8d0143fbdb7fc6d51aa837ed8289aa1c6cf0c87785110aba,2014-02,Dorset Police,Dorset Police,-2.764701,50.738303,On or near NORTH ALLINGTON,E01020499,West Dorset 006B,Investigation complete; no suspect identified
88921cb3eabfcf7a91a690082ff88d5651213f7984c63ca7a0795af5b39d85bb,2014-02,Dorset Police,Dorset Police,-2.021848,50.779532,On or near PARDYS HILL,E01020386,East Dorset 012E,Investigation complete; no suspect identified
34e901071cba7ac90591f40787215729a7aa94fe20d9342ecec27e2d2920d8b2,2014-02,Dorset Police,Dorset Police,-1.938168,50.830335,On or near Park/Open Space,E01020398,East Dorset 005B,Investigation complete; no suspect identified
d8134d11f3b087d7c25b3cba86b10aa7e39e5f85eef6959480180cb421310e06,2014-02,Dorset Police,Dorset Police,-2.276649,50.993891,On or near STOUR LANE,E01020462,North Dorset 002D,Investigation complete; no suspect identified
d997cd0572c6b183cdbf1654555bacf69e9b1f7c2bf054932be1c7bf8bf7bb80,2014-02,Dorset Police,Dorset Police,-1.809212,50.750126,On or near Sports/Recreation Area,E01020365,Christchurch 001D,Investigation complete; no suspect identified
66d887b63f4ada9795c97af24b078aa3baf12b1525877dc7080f18d160c8a8a2,2014-02,Dorset Police,Dorset Police,-2.452110,50.617642,On or near VICTORIA STREET,E01020555,Weymouth and Portland 004C,Investigation complete; no suspect identified
7e0592b2b95d1986e2b142cce6fd348aec9c4bdc6f0f5f7d77157b3134be7c58,2014-02,Dorset Police,Dorset Police,-2.227531,50.678441,On or near LINCLIETH ROAD,E01020492,Purbeck 004D,Investigation complete; no suspect identified
33b70066a6ac78e5f2691c1261d438a0c21a599412e9ba62f4f2fa378b8bac6f,2014-02,Dorset Police,Dorset Police,-2.085514,50.816219,On or near HIGH STREET,E01020410,East Dorset 005D,Investigation complete; no suspect identified
22d6a20a6137ead91827da46dcc5f4fded162eb937f5cc330dad68b851617cfd,2014-02,Dorset Police,Dorset Police,-2.939665,50.720711,On or near OZONE TERRACE,E01020532,West Dorset 005B,Investigation complete; no suspect identified
59f69266953fea4ad74459a690e177538deec5917f2b7293d7efbee3743b4f8a,2014-02,Dorset Police,Dorset Police,-2.429385,50.712683,On or near DUKE'S AVENUE,E01020519,West Dorset 010B,Investigation complete; no suspect identified
d97eac8478c0ba3c3b39ac2963fd2176206298c5bb51842b46ad9784ff3d310a,2014-02,Dorset Police,Dorset Police,-1.951574,50.676864,On or near Parking Area,E01020466,Purbeck 005A,Investigation complete; no suspect identified
705d6cff6e4694bb5e18458ccc1bc630f8ccdb8aa73df3c2c0611b6167dd0b9d,2014-02,Dorset Police,Dorset Police,-2.935799,50.723638,On or near MARINE PARADE,E01020532,West Dorset 005B,Investigation complete; no suspect identified
88579e5f867a36409ec89212cfeed29a7c61b4cc796ed148b4667c3dd18e5b8f,2014-02,Dorset Police,Dorset Police,-2.437761,50.711734,On or near WEYMOUTH AVENUE,E01032645,West Dorset 009I,Investigation complete; no suspect identified
390e0d63d06ed5ed7da58e943375df6375af2eaea8c19aaea505862ebaad51be,2014-02,Dorset Police,Dorset Police,-2.939665,50.720711,On or near OZONE TERRACE,E01020532,West Dorset 005B,Investigation complete; no suspect identified
e1d8038e79bad2255725c76531eaea44a70d68682911cbd323c7c6bbc435b30e,2014-02,Dorset Police,Dorset Police,-2.939665,50.720711,On or near OZONE TERRACE,E01020532,West Dorset 005B,Investigation complete; no suspect identified
4eb5e88bf8a45efd85f2eb85a318079afcc4167bca3940f92cee986092c143ea,2014-02,Dorset Police,Dorset Police,-2.180678,50.992793,On or near LONG LANE,E01020460,North Dorset 005D,Investigation complete; no suspect identified
9c9f50d03cd1b6ded959ca3582dbafe0618d0538a2114dbd14a89ce0ebe9a581,2014-02,Dorset Police,Dorset Police,-2.030135,50.742157,On or near BELL HEATHER CLOSE,E01020472,Purbeck 002B,Investigation complete; no suspect identified
20781830245adb6b56c318aa8310b2c74c1efb4f9a4d79be8a1e9abd74c8180d,2014-02,Dorset Police,Dorset Police,-2.932594,50.724895,On or near BRIDGE STREET,E01020532,West Dorset 005B,Investigation complete; no suspect identified
d127645bd2ae9e39681a3bebff0e37e63a4dc68e476ed7d9f1d35b5580cca518,2014-02,Dorset Police,Dorset Police,-1.972302,50.613121,On or near Petrol Station,E01020478,Purbeck 006A,Investigation complete; no suspect identified
bee148ac306656137903b68f8250108ba1437f170af39fd3e77a279898430f98,2014-02,Dorset Police,Dorset Police,-2.171871,50.695254,On or near Park/Open Space,E01020489,Purbeck 004A,Investigation complete; no suspect identified
838bc06cd4691cedb0a93ca86383bcb17369f2f1aac9631a9f26c5180d1bfd7d,2014-02,Dorset Police,Dorset Police,-2.230250,50.802957,On or near FOSTERS MEADOWS,E01020432,North Dorset 008C,Investigation complete; no suspect identified
39b592aeea636a2e2bf51d219e36e3e5f349521c680f244609b60d547c9a8046,2014-02,Dorset Police,Dorset Police,-2.756728,50.728931,On or near SOUTH MILL LANE,E01020502,West Dorset 008A,Investigation complete; no suspect identified
ed872c5e792eb98d71ba21c2a92d7b15f1601a1a13c651f32ef936f1ac85cc4e,2014-02,Dorset Police,Dorset Police,-1.749749,50.736866,On or near LEYSIDE,E01020346,Christchurch 005A,Investigation complete; no suspect identified
214e6cc590d17e9ac75b57778b6796032d1afebea03c3249bdeca3eb1b886835,2014-02,Dorset Police,Dorset Police,-2.764945,50.731539,On or near ARROW FIELD,E01020502,West Dorset 008A,Investigation complete; no suspect identified
6b2f2a1d60acc8d2ebb3b092080d611c7a9cc8fc4e838b213d19a5298055bda3,2014-02,Dorset Police,Dorset Police,-1.957095,50.909351,On or near WEST VIEW,E01020389,East Dorset 001C,Investigation complete; no suspect identified
463ecdfb3332cd19ad6753395c8e147d01f8555dd9542ea23ac73523586e5553,2014-02,Dorset Police,Dorset Police,-2.452953,50.615642,On or near CRESCENT STREET,E01020555,Weymouth and Portland 004C,Investigation complete; no suspect identified
8ab00b68fcf2fbcc97b04bd38b772da926f8437150bfa037e688df35e06b6ec4,2014-02,Dorset Police,Dorset Police,-1.749071,50.728510,On or near MUDEFORD GREEN CLOSE,E01020356,Christchurch 007C,Investigation complete; no suspect identified
2151b246f53d1201a64ac0be915dfa7f47899ef3678310fbfe4c0b8c7347e455,2014-02,Dorset Police,Dorset Police,-2.452577,50.608827,On or near ST ALBAN STREET,E01020554,Weymouth and Portland 004B,Investigation complete; no suspect identified
b16bb25e9ae9d4d37175826ec3be66e4ab7cc79d8e84a44902fc0bea75e767c3,2014-02,Dorset Police,Dorset Police,-1.986666,50.802015,On or near ALLEN COURT,E01020428,East Dorset 010C,Investigation complete; no suspect identified
0288d2d59b76c53810744c9b1e6432e825f27bf79554ccfd01ebd653a2a63a53,2014-02,Dorset Police,Dorset Police,-2.083843,50.818460,On or near RAM LANE,E01020410,East Dorset 005D,Investigation complete; no suspect identified
3fc3e375318c3232bfbb38914ae5b800c7ad0a6e5d25865d54e693774634c5a1,2014-02,Dorset Police,Dorset Police,-2.392356,50.894877,On or near RAMSBURY,E01020433,North Dorset 004A,Investigation complete; no suspect identified
dc3b81d89f59753c38e04cbbb8d76d723d5f0e34cb3812ef0dc7c76eef230bc7,2014-02,Dorset Police,Dorset Police,-2.269054,51.033322,On or near ADDISON CLOSE,E01020443,North Dorset 001A,Investigation complete; no suspect identified
a567153757845d089ed7423ead004a9918625f1597922a304e5f9cd73b996528,2014-02,Dorset Police,Dorset Police,-2.455195,50.615103,On or near Parking Area,E01020554,Weymouth and Portland 004B,Investigation complete; no suspect identified
9026228a9a8b6c3563b462cf48fe4e54c1d677259c9a5ba9637bff7992a130c0,2014-02,Dorset Police,Dorset Police,-2.455948,50.570171,On or near HAMM BEACH ROAD,E01033200,Weymouth and Portland 008E,Investigation complete; no suspect identified
de077980f8886af927fb650eecefdabd233bc09c1b96ca82ed397acbf44b27a0,2014-02,Dorset Police,Dorset Police,-2.453559,50.646278,On or near CANBERRA ROAD,E01020552,Weymouth and Portland 001B,Investigation complete; no suspect identified
2986835d6a49478ea79918bb1e64d6d0e00dc1a6e3e5b03c859ff75e98b82dbe,2014-02,Dorset Police,Dorset Police,-2.464894,50.595298,On or near HILLCREST ROAD,E01020585,Weymouth and Portland 006C,Investigation complete; no suspect identified
d0cd02cfc62355c570e7910dde5a126871dfd0a2dcfbab0b2c6483edc29e5370,2014-02,Dorset Police,Dorset Police,-1.876738,50.875545,On or near COTSWOLD CLOSE,E01020416,East Dorset 002A,Investigation complete; no suspect identified
4999e53d8d137eb903a584b04561d14d5afba9e578d7e7fb78a751a0e4be3fe2,2014-02,Dorset Police,Dorset Police,-1.961320,50.613379,On or near WALROND ROAD,E01020479,Purbeck 006B,Investigation complete; no suspect identified
cae37ca5cc6f1edcbfa8b2d4701a92c91067fa2f56f94877f6e743aca71ae023,2014-02,Dorset Police,Dorset Police,-1.878131,50.880888,On or near Parking Area,E01020414,East Dorset 003D,Investigation complete; no suspect identified
c224823d8d4c77780f71ce72341e4b89c6b1d641f7688b53d5cb877e36b4f4ed,2014-02,Dorset Police,Dorset Police,-2.446327,50.709948,On or near MAUD ROAD,E01020527,West Dorset 009D,Investigation complete; no suspect identified
b2c45514c911b205e28f2cfa32587607047735c7e5e270f998d77be78cf020d1,2014-02,Dorset Police,Dorset Police,-1.960771,50.610995,On or near CRANBORNE ROAD,E01020479,Purbeck 006B,Investigation complete; no suspect identified
5638bcea4db61fd3c045bc8fa611aabfd955b2e4972d33f16153f1f07755faf7,2014-02,Dorset Police,Dorset Police,-2.463281,50.632472,On or near Petrol Station,E01020579,Weymouth and Portland 003D,Investigation complete; no suspect identified
e52ac42bbb5156c0f466c53d81852b2aa49c8afc149ef035fad57eac971e6239,2014-02,Dorset Police,Dorset Police,-2.463281,50.632472,On or near Petrol Station,E01020579,Weymouth and Portland 003D,Investigation complete; no suspect identified
bbdf146e0dc6ea5401e2adb19384dde603e88672eeb1409f2afb21bfaf21e7bc,2014-02,Dorset Police,Dorset Police,-1.972339,50.841418,On or near Sports/Recreation Area,E01020398,East Dorset 005B,Investigation complete; no suspect identified
49823ffa9f9566e8708b4e50cbd1450474eaf56fa9831fe3100f70185e8a0cce,2014-02,Dorset Police,Dorset Police,-2.834723,50.791680,On or near BATTS LANE,E01020506,West Dorset 003D,Investigation complete; no suspect identified
011c3cdfb48e5768204551e103528e66d5f16076658f83074dc2a3ab9d384b5a,2014-02,Dorset Police,Dorset Police,-1.883362,50.777992,On or near DUDSBURY GARDENS,E01020400,East Dorset 011C,Investigation complete; no suspect identified
4ead0ba219be57a4a68369795aa7f7baa679c373412efb8d3bb489326a2c4006,2014-02,Dorset Police,Dorset Police,-2.391613,50.643239,On or near GLEBE CLOSE,E01020537,West Dorset 011B,Investigation complete; no suspect identified
16a15430a14a44648e9ae079d25da0f1bb1c78249182dee7029d544af23f1d8e,2014-02,Dorset Police,Dorset Police,-2.086267,50.724179,On or near ORGANFORD ROAD,E01020476,Purbeck 003A,Investigation complete; no suspect identified
489bb030d4e29596dc68a526f69b92db250fad9bce8c4c593fb06d9b7e0670ca,2014-02,Dorset Police,Dorset Police,-2.192734,51.010399,On or near Petrol Station,E01020454,North Dorset 003A,Investigation complete; no suspect identified
6f934fdaf037b7a22eba6bb58a7af1455bde134a7644bbf8d5c4f6de1a096fd1,2014-02,Dorset Police,Dorset Police,-2.564989,50.868100,On or near NEAL'S LANE,E01020550,West Dorset 002D,Investigation complete; no suspect identified
80b829091d12b6d38d5fa1fbaf16f029f1daa9e8a9a555ea4b4465606574516c,2014-02,Dorset Police,Dorset Police,-1.816890,50.838544,On or near ST IVES WOOD,E01020403,East Dorset 004A,Investigation complete; no suspect identified
cb36bcbf330b9bc74be4774f7e2a3b995c7640c221bfc88ddb735d9a56b3035f,2014-02,Dorset Police,Dorset Police,-2.459434,50.649735,On or near FIELDFARE CLOSE,E01020551,Weymouth and Portland 001A,Investigation complete; no suspect identified
80c2ec9bddb8fef85d68db3d693b11ec14c2d7cdb92bf3922b40ff0e495a47fc,2014-02,Dorset Police,Dorset Police,-2.199681,50.639284,On or near B3070,E01020489,Purbeck 004A,Investigation complete; no suspect identified
e1b2f9d4ce432776d92a8a2fe932c0c7005cee7242d9107e6f31e89cfaca3f72,2014-02,Dorset Police,Dorset Police,-2.016074,50.776934,On or near Petrol Station,E01020385,East Dorset 012D,Investigation complete; no suspect identified
70a5167f6ce1c0ccad945c97fa9c3979a568572a9e9e21cec47fe37d90e3041f,2014-02,Dorset Police,Dorset Police,-2.248116,50.880552,On or near Park/Open Space,E01020444,North Dorset 005A,Investigation complete; no suspect identified
097621fdf90a222593f1b24d0e09235675b2f5f1c693e827d3f813bc7a88525e,2014-02,Dorset Police,Dorset Police,-2.191624,51.007379,On or near Parking Area,E01020454,North Dorset 003A,Investigation complete; no suspect identified
fe1e9c26698501c23523fdd049da9d69ee7bf532a81c54177a5250a28a28c0a8,2014-02,Dorset Police,Dorset Police,-2.328227,50.692112,On or near THE SCOTTON WAY,E01020537,West Dorset 011B,Investigation complete; no suspect identified
9648a026073c3382160955c83420b88142e26790846538f160e741fa601436f9,2014-02,Dorset Police,Dorset Police,-2.467122,50.599192,On or near GREEN LANE,E01020583,Weymouth and Portland 006A,Investigation complete; no suspect identified
957739a6c70807a30c12a7b9baf51e1de343fe21e5d57fd03b204e988ac36292,2014-02,Dorset Police,Dorset Police,-1.951593,50.644355,On or near BEACH ROAD,E01020466,Purbeck 005A,Investigation complete; no suspect identified
76ba0da85a6487e2d3669bcc4a48386b203561ff9d6d4866cc5a63d741d27b4f,2014-02,Dorset Police,Dorset Police,-1.877864,50.885132,On or near COOPERS LANE,E01020420,East Dorset 002E,Investigation complete; no suspect identified
2436db4a1399f3dcb8e424fa0bc68575ec2611a9ac5488b1afb6056c2a8f487b,2014-02,Dorset Police,Dorset Police,-1.892000,50.784161,On or near LINDEN ROAD,E01020402,East Dorset 011E,Investigation complete; no suspect identified
4df9da99043cf5cb5353f3fc7887df3ed7e94c1926abc30613f7d34c326f41fa,2014-02,Dorset Police,Dorset Police,-1.875017,50.881191,On or near Hospital,E01020420,East Dorset 002E,Investigation complete; no suspect identified
6eb0b86a42ca1ca4ab052ce420f1dc2157f11349f7ac2e8b7540cb05377f8d3c,2014-02,Dorset Police,Dorset Police,-1.899319,50.791055,On or near ST CLEEVE WAY,E01020399,East Dorset 011B,Investigation complete; no suspect identified
06186a918a0aa805b0fb68306d1e4fe6a83812aa6b14a37b5127283a960c3704,2014-02,Dorset Police,Dorset Police,-1.888995,50.783061,On or near LYDLINCH CLOSE,E01020400,East Dorset 011C,Investigation complete; no suspect identified
df84709496cd5b761589d4acd8a13caabd38b511ba3035e75b44d0dc50c26fe7,2014-02,Dorset Police,Dorset Police,-2.663343,50.677791,On or near BEACH ROAD,E01020507,West Dorset 007A,Investigation complete; no suspect identified
4a04427ca8ecb9de18c80ce9eafbac7340e4726142dccf4f2cdb42b0c52aece5,2014-02,Dorset Police,Dorset Police,-2.019181,50.779272,On or near RIDGEWAY,E01020385,East Dorset 012D,Investigation complete; no suspect identified
