Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
1e33f91284eecab5a10fe6746d8de728b3ae861347df285af8337c12387498f0,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.456837,53.388459,On or near ORCHARD ROAD,E01012517,Warrington 021E,Investigation complete; no suspect identified
d926e8ac0bceff451ef500523c2fc0860c38c4fe29adfea345f702b6ecc00616,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.445780,53.091068,On or near WALTHALL STREET,E01018489,Cheshire East 043D,Investigation complete; no suspect identified
f5d596c49798ed121a7261a10185d620e88dad5d360d457a5a29f4677ec228f7,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.206153,53.162900,On or near MOUNTBATTEN WAY,E01018400,Cheshire East 026C,Investigation complete; no suspect identified
7b40e4235f3ceb4a04dcbfc74cdceed691ad49d3cab3cd48c6e90b3aca901ace,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.887989,53.195885,On or near STUART PLACE,E01018327,Cheshire West and Chester 033B,Investigation complete; no suspect identified
b5592bdbfd76ab42e7dadf05d5fd5747e438103b9d9b24a7246d5703f038e350,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.527613,53.461586,On or near HUTTON CLOSE,E01012477,Warrington 001D,Investigation complete; no suspect identified
04b8190e6f68b42eb0b17e323215f85b9c7524a0b2eca29022860366b41d7a9f,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.935331,53.201168,On or near ROEBOURNE RISE,E01018314,Cheshire West and Chester 031B,Investigation complete; no suspect identified
86c81ad417bbf08621cb172129eb07072eb71c9e0f200ec818d91f227774220e,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.611675,53.389420,On or near Supermarket,E01033302,Warrington 018G,Investigation complete; no suspect identified
456a2a8941c4dfd92c35c237c7e9b6b494aaa8d2f1b9ef854ea7af25f1edc488,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.929188,53.197486,On or near ASHMUIR CLOSE,E01018316,Cheshire West and Chester 031D,Investigation complete; no suspect identified
5f51f46ecd3e3a53e350da5a1a8e16aa988438c7b0ca7f3584f4711932b8d1b0,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.895815,53.195044,On or near ST MARTIN'S WAY,E01018329,Cheshire West and Chester 034C,Investigation complete; no suspect identified
e21f48c110994bd10cb2f3c91a59a723937c94108443a88e8836c19eb4f8d235,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.589406,53.397065,On or near ORFORD LANE,E01012483,Warrington 018C,Investigation complete; no suspect identified
406a2f911bb98fdf9f563e4b1591ce58b4f4ae50685f1cfb393816546c0d7296,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.774052,53.375336,On or near ALT,E01012422,Halton 004E,Investigation complete; no suspect identified
01fd78378d0a60070a04cc82641524e802aa29ddc1914dc5837a65321512acb9,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.531968,53.063306,On or near LEA DRIVE,E01018452,Cheshire East 050A,Investigation complete; no suspect identified
ee35279860bde2589e77c2d4b0ca2695be233f60c5813805c6e8803a2ba06aca,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.576279,53.410558,On or near Supermarket,E01012522,Warrington 008B,Investigation complete; no suspect identified
8c84d2a3f4371c4fefd1b74ec0d390f1ca3143e3ec1687fd6e01c3d99eee0f92,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.771495,53.376062,On or near EVERSLEY,E01012422,Halton 004E,Investigation complete; no suspect identified
4c9031e2c0110acc1658b9a652d821310207dde8e83390149c225ce15c629deb,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.715663,53.328266,On or near PINE ROAD,E01012399,Halton 013D,Investigation complete; no suspect identified
ca1ca99c978cd9bbed2453afd98f31c89c62c02915f836b3e1c538c54f3a5cc5,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.602294,53.401261,On or near HAWTHORNE STREET,E01012454,Warrington 013B,Investigation complete; no suspect identified
5b70adb05d811ce23084cbcd9b78f836246919baf957f4e9421d606e525fc36a,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.944052,53.281192,On or near ELLAND DRIVE,E01018528,Cheshire West and Chester 009A,Investigation complete; no suspect identified
87103bf1f8a39331b54c72774b51a3cf525f869e0997ff032035dcf97352d55a,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.476612,53.404912,On or near MANCHESTER ROAD,E01012554,Warrington 002D,Investigation complete; no suspect identified
481c44baac16e891f2c90a81a6b28f913c0373e3f3f64238a4665e3f233e5ed1,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.899885,53.204947,On or near COUSENS WAY,E01018374,Cheshire West and Chester 028C,Investigation complete; no suspect identified
4a22d6223404dd35d037cd671348ad5cf6e96debd6bde07b3009979f9bbca2f0,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.612013,53.125432,On or near STATION ROAD,E01018458,Cheshire East 051C,Investigation complete; no suspect identified
be21b07484c79000df3f90dfe56d4578c1c00a651bd4093d0d046a8de83a8c36,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.764426,53.364953,On or near YORK ROAD,E01012388,Halton 006D,Investigation complete; no suspect identified
eee99421dbba992427ae27e003233a916ad9a25f7a3d0dedcb1f5a22eb1ffa16,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.732381,53.350592,On or near TERRACE ROAD,E01012441,Halton 007D,Investigation complete; no suspect identified
f6347af7799aeef4eeecb2f620bb04d2f9629d949389dea0b3ab866d8552f98c,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.521845,53.257541,On or near HARRISONS PLACE,E01018712,Cheshire West and Chester 020D,Investigation complete; no suspect identified
990b6b19688e3a0360485a6160a6769c9bcbbb59c28aa7d5c4f2a7645de770bc,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.741579,53.366391,On or near WORDSWORTH AVENUE,E01012424,Halton 007C,Investigation complete; no suspect identified
fcd8729208d00047762f5313c9351be243c04d80dd26e1c1e2cb0338cfc2e651,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.897763,53.263860,On or near LINDISFARNE AVENUE,E01018568,Cheshire West and Chester 014D,Investigation complete; no suspect identified
2350eaa6e51b13c37b514e403371f914bf16b2d522db4f89334c2732d5094733,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.130926,53.257551,On or near HENDERSON STREET,E01018624,Cheshire East 018C,Investigation complete; no suspect identified
0c3cb9c710e5a078d1ab6de0e696dc156f3a1aa4635bb4e0dbded35c6804b763,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.516208,53.417844,On or near ADMIRALS ROAD,E01012466,Warrington 005D,Investigation complete; no suspect identified
897fda96535f95ddd1a3b8ce72932f6968700ec39d6f57c44683132a186d92f2,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.502825,53.430000,On or near DARNAWAY CLOSE,E01012462,Warrington 004B,Investigation complete; no suspect identified
3cc28aeb13c635467a5720d07b7a524d4d6a97f85f2cf5a4de7ab4b76010c236,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.576963,53.394402,On or near ROBSON STREET,E01012479,Warrington 017A,Investigation complete; no suspect identified
97be5ef39294de9fe20bc2114135d19e7f49080d4c5d6fd6a87292be00948112,2014-02,Cheshire Constabulary,Cheshire Constabulary,-3.064261,53.290625,On or near Supermarket,E01018534,Cheshire West and Chester 001A,Investigation complete; no suspect identified
a163e70ab23297f7faa59ba6a24372a5860e2870b3fdea25963ee4758085c247,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.680887,53.321593,On or near LISKEARD CLOSE,E01012437,Halton 015D,Investigation complete; no suspect identified
648773412f677efcf8726abd08935cd8b33787b248b6093a7db173c7c2de7a80,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.711820,53.363507,On or near BROWN STREET,E01012412,Halton 003C,Investigation complete; no suspect identified
8df0a38780b4db62b8f1b0c799bd16d3478e552ae40266e4e83676c95c144835,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.708593,53.323868,On or near BUDWORTH CLOSE,E01012408,Halton 013F,Investigation complete; no suspect identified
5d657155c53059b0b4519ee60bcfcbc6f875c20d6c25aab65b4ec2f32eb363e2,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.896204,53.263862,On or near ARRAN AVENUE,E01018568,Cheshire West and Chester 014D,Investigation complete; no suspect identified
b8699e4e26d2f917318d24f3a730f7227dc196e370436f4b7f6a3ae5d5339691,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.627123,53.384720,On or near HUNTLEY STREET,E01012501,Warrington 016F,Investigation complete; no suspect identified
54521413a7f9927a33d2ee70179e20cdac2dcdb96fc74459a77d19c5f839343f,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.885687,53.270027,On or near BARNARD DRIVE,E01018551,Cheshire West and Chester 011C,Investigation complete; no suspect identified
69b52007e75a076dc617b81c18c345d5a690d0741b8cc9da48be8ffdb636f4e0,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.027565,53.363489,On or near WATERSIDE,E01018586,Cheshire East 001B,Investigation complete; no suspect identified
25e74711a41ce4bb3e24142aa6e887f744e21f743ca97bcff53e98ff3976f7ec,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.459443,53.121957,On or near MOSS FIELDS,E01018475,Cheshire East 034D,Investigation complete; no suspect identified
438a5a7a281f994d81645a789e821eafa31cd394c2c2bbe7c4d56b4ffb9e5a5f,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.894439,53.261206,On or near SHETLAND DRIVE,E01018568,Cheshire West and Chester 014D,Investigation complete; no suspect identified
ee76024404a3989a4ed1c30777788720876180ed8b8376285b7fe601729d2e37,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.339776,53.355511,On or near HOUGH GREEN,E01018648,Cheshire East 007C,Investigation complete; no suspect identified
1df8bd5e9282d30764da2d7aa52713a06421a9c9586ad808145177e95f692932,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.650936,53.430884,On or near ARUNDELL CLOSE,E01012467,Warrington 003A,Investigation complete; no suspect identified
98b11df9e71226db928cc70146eaa4e5596571cd26beb5a97b8ca1d767ed82df,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.716463,53.370626,On or near FRANK STREET,E01012412,Halton 003C,Investigation complete; no suspect identified
f6492759608900709716e7ecb0caf39511b12e7678a20451732b8177a6e47f2c,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.883743,53.271740,On or near LUDLOW DRIVE,E01018550,Cheshire West and Chester 011B,Investigation complete; no suspect identified
0a088dc3f8cc6bda875935cdaa58646091af53090d18bca6b04294c3746651bc,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.616313,53.383661,On or near LAVENDER GARDENS,E01012458,Warrington 018B,Investigation complete; no suspect identified
2318038441e8336d93b5c042a135aa440acaddf682ecc8b2610d812b99cade1d,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.230885,53.333983,On or near MOUNT PLEASANT,E01018602,Cheshire East 006C,Investigation complete; no suspect identified
d5b1d3b069672576c193f2c02294513bc2013b3124b7c5a6ec7fa87ff2db3fcd,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.801455,53.337734,On or near MALIN CLOSE,E01012401,Halton 008C,Investigation complete; no suspect identified
52a74c16f8263c7fdab6fd04a2cf33bca4bad960b6d63722dd5d119ad8a941d9,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.554959,53.418362,On or near BRAEMAR CLOSE,E01012541,Warrington 007C,Investigation complete; no suspect identified
63288d6488eaab33616cbf3e67e215d3871d483a377a9d18777be44c87d91672,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.584572,53.398778,On or near MARSH HOUSE LANE,E01033303,Warrington 017G,Investigation complete; no suspect identified
3a070cd0dd69ce243583770bd4f63a254b1fc77b204b43bf510496007ab15d10,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.484424,53.384216,On or near Parking Area,E01012519,Warrington 021G,Investigation complete; no suspect identified
01a82cfa161a92b7bcb1c2d8e5250f169699d2e79a12613c20a43c2f741ea0b6,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.771495,53.376062,On or near EVERSLEY,E01012422,Halton 004E,Investigation complete; no suspect identified
0674cfbe16a48e38f7cde66b24955dea54fd149c39c4301a7a8687d1febb38c5,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.896077,53.196121,On or near CHICHESTER STREET,E01018329,Cheshire West and Chester 034C,Investigation complete; no suspect identified
ac7cf7cf3536182afff922cfda09fe7df40be5c4b56bf0742a51ccf0b2a8f27d,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.520514,53.067555,On or near Shopping Area,E01018451,Cheshire East 047A,Investigation complete; no suspect identified
00e3240c5431c0cf6a078835909a0052793b0a7efbe56df8762063e759ba89aa,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.608295,53.184860,On or near Sports/Recreation Area,E01018725,Cheshire West and Chester 045D,Investigation complete; no suspect identified
f79869e01041c64d778232eb3ab346057c623dde6426cd8a648170534ad757f1,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.818850,53.276015,On or near MOUNT PLEASANT,E01018338,Cheshire West and Chester 022D,Investigation complete; no suspect identified
ccaef734c02fa94c5b55601723a70184138b1daabf31ceb0e34bf33e76bd0c5b,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.582792,53.391767,On or near Supermarket,E01012480,Warrington 017B,Investigation complete; no suspect identified
d138956e885be84d6a77b7ab025af1fbd2327bfc0e8bf1896a4913306ef00b6d,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.229108,53.338715,On or near TWINNIES ROAD,E01018612,Cheshire East 005C,Investigation complete; no suspect identified
9c8facf766337631c78bc9cb85b54e3cd3ba4128be1154a213e7d4d170967286,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.732381,53.350592,On or near TERRACE ROAD,E01012441,Halton 007D,Investigation complete; no suspect identified
bf77697224d9fad9c59c65eda8f360b4b551daadbf8c94422600626af4097ee7,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.736477,53.336337,On or near CHAUCER STREET,E01012428,Halton 012C,Investigation complete; no suspect identified
a20791f95903cae6777fa63405c24fa350e01609873820a00c7f83316d7f0e0d,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.523041,53.067903,On or near OAT MARKET,E01033373,Cheshire East 050F,Investigation complete; no suspect identified
bb8a834d6855f0cf051c0def52c2d05ba143916f971cad5d22661054d5da1741,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.448100,53.105999,On or near FORD LANE,E01018460,Cheshire East 036B,Investigation complete; no suspect identified
20d5316f306bfc495072ac5085907a6ee58dbf5206af8f6a7ce52dc4dfc12075,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.734596,53.350093,On or near MERSEY ROAD,E01012441,Halton 007D,Investigation complete; no suspect identified
63cbe2cd437e34087908df8b77a259b09ec58e0924c397d626ca40170e7f888c,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.235985,53.327636,On or near KENNERLEY'S LANE,E01018602,Cheshire East 006C,Investigation complete; no suspect identified
48ab9bc4cbbae60d82b1fcf6f1192cdd6fe1aa70fb797cb1eedfa6808eafe470,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.200691,53.165471,On or near Supermarket,E01018400,Cheshire East 026C,Investigation complete; no suspect identified
19c72f7902deb9798b1dc69427c3df111566b396b60ce224990054eec18af5fc,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.439420,53.388012,On or near WET GATE LANE,E01012518,Warrington 021F,Investigation complete; no suspect identified
4d7adacbb99d76fadd780b79e3cbe849c5ff6c7567f3f77786e94eafcdd506a1,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.466559,53.104292,On or near MONKS LANE,E01018485,Cheshire East 037D,Investigation complete; no suspect identified
edb517f03da4c4755ea62c362a49f565bbc21d46ed8fca76777d6400ac1051df,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.596003,53.411710,On or near WINWICK ROAD,E01012520,Warrington 011C,Investigation complete; no suspect identified
a311155ee318f1115973cdbe08f5b04a6c59ccd42e5a41731dfac88905b28f1d,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.187766,53.202697,On or near MACCLESFIELD ROAD,E01018591,Cheshire East 020A,Investigation complete; no suspect identified
67984779387abe42dafba1a1f3d3ab554523cc867ab3d93f4b32693f782c64e4,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.503818,53.260630,On or near CHURCH ROAD,E01018717,Cheshire West and Chester 021D,Investigation complete; no suspect identified
f5204714e9ca7e54e173e21bff833e6339ef9e41c6aa2df94f060a3ae0f6a869,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.702872,53.321097,On or near KING JAMES COURT,E01012408,Halton 013F,Investigation complete; no suspect identified
9c4ab3deff3f3a6a3c4fc7fa2c4c4195fd5f598781051ddecb7e5f789f639374,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.511914,53.194158,On or near WEST DUDLEY STREET,E01018747,Cheshire West and Chester 038D,Investigation complete; no suspect identified
2f80a9e2fdf3bb18312f47be212a7a7a04c18bf557103667daba16de9729fddb,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.510472,53.261716,On or near SHEATH STREET,E01018714,Cheshire West and Chester 018B,Investigation complete; no suspect identified
0c6279909c4cac63dd4cf11a319f84a2d6f5e464cafc5346d02897c5d900d758,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.211811,53.163717,On or near MARKET STREET,E01018402,Cheshire East 027C,Investigation complete; no suspect identified
aca6b69be177568437e91ccfe49c31de2e2aad694e289fe1330b8ee89e872719,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.587560,53.354746,On or near HIGH WARREN CLOSE,E01012452,Warrington 025D,Investigation complete; no suspect identified
4257f9e532d96c81e633cb9951bb3ec9f1542c0d11d720d487f1667cf2fa02a1,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.729881,53.333519,On or near HINTON ROAD,E01012400,Halton 011B,Investigation complete; no suspect identified
b167a74ce24825c1fa7e9022b09107e66191321f1ef5702564dc555b59f075f3,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.703431,53.322199,On or near PARKERS COURT,E01012408,Halton 013F,Investigation complete; no suspect identified
7acf280fb178dc3969aba57c4b0caa945be093880a5c0fcf5c914ff470235b34,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.428422,53.109856,On or near MAW GREEN CLOSE,E01018477,Cheshire East 035C,Investigation complete; no suspect identified
8624d768a2b02e896838c0aba99432f4d3f253cc83dc7adc05bb0d171a8e917b,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.907959,53.274533,On or near DAWN GARDENS,E01018565,Cheshire West and Chester 014A,Investigation complete; no suspect identified
