Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
fca5d60a30ef51fc6f8d9724a92620351e93aaecbe1299da2bdef3d1eb784317,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.032804,51.696162,On or near DAIRYGLEN AVENUE,E01023333,Broxbourne 012B,Investigation complete; no suspect identified
393486c17c174d451259ed8843465406a5199756d9993df9d3b5d4d1901ac8ce,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.014917,51.686293,On or near STATION ROAD,E01023338,Broxbourne 013C,Investigation complete; no suspect identified
57e9739554636328905c2fd026dcdcbb1e29d0b4c7de41259665930550d26dbd,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.044328,51.708782,On or near CHURCH LANE,E01023294,Broxbourne 011B,Investigation complete; no suspect identified
da95a5d7936e8b4f1b6aa268b9f43d8762c7079309785c9579a20980430b78ef,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.033919,51.698141,On or near THE BRAMBLES,E01023300,Broxbourne 010D,Investigation complete; no suspect identified
da95a5d7936e8b4f1b6aa268b9f43d8762c7079309785c9579a20980430b78ef,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.033919,51.698141,On or near THE BRAMBLES,E01023300,Broxbourne 010D,Investigation complete; no suspect identified
e2afc1d9e27c69a155ed5eb3c7025ef482597cd6c86a9845743553e40a734914,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.038561,51.709261,On or near KILSMORE LANE,E01023303,Broxbourne 008B,Investigation complete; no suspect identified
346b91b4dd488cc1db35a0c232d98d4332de76e3866472eef5c31fabe2ef1d7d,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.041675,51.690789,On or near Park/Open Space,E01023332,Broxbourne 012A,Investigation complete; no suspect identified
f35e43ef5916d3377999dc3827636709f976a63df39e2328b9aef0fa7aec5928,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.056203,51.700535,On or near Parking Area,E01023293,Broxbourne 011A,Investigation complete; no suspect identified
97c8efac782155d54a320e053daee4049fb58a00a64a037dd7c0a94a9538bea7,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.036684,51.703466,On or near ROWLANDS CLOSE,E01023297,Broxbourne 010A,Investigation complete; no suspect identified
23031398e1e363370b5cbfa28c3825bab57db1016f32f00b75098824ca99cb51,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.038818,51.707341,On or near HATTON ROAD,E01023301,Broxbourne 010E,Investigation complete; no suspect identified
f2f1d0d9118987d276e1531aba2e3a64f14fa3127e4e778611d2e51fd7b285eb,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.030745,51.697269,On or near RUSSELL'S RIDE,E01023333,Broxbourne 012B,Investigation complete; no suspect identified
062065e3c7921e8069a53c1ce45a969c61f34abb7d1413af8faa57a39bcf4ee1,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.026681,51.688901,On or near EASTERN AVENUE,E01023336,Broxbourne 013A,Investigation complete; no suspect identified
ba15287611f3727c14c4bf23fa36efc5fdc3af8b5a0d6cc4f7fbaf61a2da84e1,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.036634,51.714651,On or near BEESTON DRIVE,E01023305,Broxbourne 008D,Investigation complete; no suspect identified
8bbd94875368d4a47eb4abb0b0ad9922c224f8329aca03641fe4023251fb9017,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.026581,51.690527,On or near MARSH CLOSE,E01023336,Broxbourne 013A,Investigation complete; no suspect identified
f3cb511d73f457c513321429c80519abc987a9abe7775c41e35d1eb09f663041,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.028225,51.704960,On or near CLIFTON CLOSE,E01023298,Broxbourne 010B,Investigation complete; no suspect identified
798a1a10147c692ea2eea19bbc19b08a283305bc8c3d3b18ee8e6894c8cd083a,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.032804,51.696162,On or near DAIRYGLEN AVENUE,E01023333,Broxbourne 012B,Investigation complete; no suspect identified
dfdb6ebd3582a0505eae47c31824887bb44b112247194cd2f5f4314dac4b2f83,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.036931,51.707121,On or near HIGH STREET,E01023301,Broxbourne 010E,Investigation complete; no suspect identified
dffc3d33080a064e34e7f7cfd3ccec4bc054b5bbabf560b30b23d0a74265a1bc,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.041100,51.708449,On or near CHURCH LANE,E01023303,Broxbourne 008B,Investigation complete; no suspect identified
0ae80801b7b4f0dda45a03141da2db35b0f2baad65ddda4990a51ea5699a0151,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.056389,51.690116,On or near LIEUTENANT ELLIS WAY,E01023293,Broxbourne 011A,Investigation complete; no suspect identified
a482e7cc90fea21b61399180ba69f4f36fc07da430b0af2cdbdfe40ce40f7f5e,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.033873,51.685191,On or near Parking Area,E01023337,Broxbourne 013B,Investigation complete; no suspect identified
7af0bf7cdd914ebaac5bfe54fe58f1ff5c68d6ab9678207f2f173915b4e1d93a,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.037445,51.718001,On or near Supermarket,E01023305,Broxbourne 008D,Investigation complete; no suspect identified
0033dd0e9dd4590a685b8f5419dc46997456d703f18c727a0468728302acf3fe,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.025793,51.709290,On or near STAINS CLOSE,E01023304,Broxbourne 008C,Investigation complete; no suspect identified
37fcb8bbeb35bcf98375f77ff6325be871a3f725df6038f07d79311ce744458a,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.037445,51.718001,On or near Supermarket,E01023305,Broxbourne 008D,Investigation complete; no suspect identified
c897bd61aba9fe8f07c792c513581161dddac81e4992c7d4e193ac55a0c705ff,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.044328,51.708782,On or near CHURCH LANE,E01023294,Broxbourne 011B,Investigation complete; no suspect identified
c897bd61aba9fe8f07c792c513581161dddac81e4992c7d4e193ac55a0c705ff,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.044328,51.708782,On or near CHURCH LANE,E01023294,Broxbourne 011B,Investigation complete; no suspect identified
598f6e9a020b49b71bd419372ec605781ade18bb1d3d9f3b61497b984ca07a9d,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.050946,51.703316,On or near RIPLEY WAY,E01023296,Broxbourne 011D,Investigation complete; no suspect identified
b45880bc0df78d7370cdc49c23c3c909f1acd31f7a89bc1c069c46248358e354,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.047358,51.707663,On or near SHIRLEY CLOSE,E01023294,Broxbourne 011B,Investigation complete; no suspect identified
b45880bc0df78d7370cdc49c23c3c909f1acd31f7a89bc1c069c46248358e354,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.047358,51.707663,On or near SHIRLEY CLOSE,E01023294,Broxbourne 011B,Investigation complete; no suspect identified
688c680c9ecdfc47a5836e614649e6acacbf22dd8a9315ca922b8a72f142c48d,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.031895,51.697109,On or near ACTON CLOSE,E01023333,Broxbourne 012B,Investigation complete; no suspect identified
f73e669176738479714a8462ec71354a2730d7b5f07fdd7ccd65ccb7436e1372,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.040651,51.686024,On or near BROADLANDS CLOSE,E01023339,Broxbourne 013D,Investigation complete; no suspect identified
e50c627683d9fa464bd91fb141be9d38fef20e42d0772bed7bb4cb4d1e8443a4,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.045771,51.702169,On or near COLLEGE ROAD,E01023294,Broxbourne 011B,Investigation complete; no suspect identified
29f45a4abee8167e4a92b139d27da6dc4ac217f9d45ce5ee333a8ef227962285,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.020957,51.685451,On or near QUEENS WAY,E01023338,Broxbourne 013C,Investigation complete; no suspect identified
a9f5f7e840a3e312c0cb4ff4717065ba6d7d3c94f71a29b49ab4f1a37e5ce22b,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.030933,51.683271,On or near PARKSIDE,E01023337,Broxbourne 013B,Investigation complete; no suspect identified
d9f9df6cdd0c1f8565b1d79a98d3414feab252ad217ad39c9bfafcdc3288405a,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.033398,51.690480,On or near Supermarket,E01023332,Broxbourne 012A,Investigation complete; no suspect identified
7763482988ef9bc5e85ff63fde3598afd4aaa5defa558cacf3922df827fc4f26,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.032298,51.712169,On or near KENNEDY CLOSE,E01023302,Broxbourne 008A,Investigation complete; no suspect identified
da7216bb670a6125690d6afc315b1a712a4c0139059a3849cb60bb975df6dec2,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.035217,51.694584,On or near LONGLANDS CLOSE,E01023333,Broxbourne 012B,Investigation complete; no suspect identified
aa43cb861cdb71532fb33be3a22a7eb25a1b9588f93b598c9bf677d30c3e6cd2,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.027548,51.706226,On or near PALMERS WAY,E01023299,Broxbourne 010C,Investigation complete; no suspect identified
fd9369ac92fa08c1afeca6dbf480f5e3a209ee122d67843414022d2cf6fed62b,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.036650,51.697233,On or near ALBURY RIDE,E01023334,Broxbourne 012C,Investigation complete; no suspect identified
9067b9407fbab0e214ea7bdb7edd8d280baceeb2d8791c8bccefc06fbe22ca42,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.038501,51.683209,On or near CAMERON DRIVE,E01023337,Broxbourne 013B,Investigation complete; no suspect identified
dc849795472ecf13ae2dca7b35ebbf724dc7240016d798ff65f91b7641ba4474,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.085545,51.710971,On or near Sports/Recreation Area,E01023311,Broxbourne 007A,Investigation complete; no suspect identified
b1c3887d28ad0a932883f6f42f934ecab1b8980703ba7c42c29a3ad6167cd688,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.031895,51.697109,On or near ACTON CLOSE,E01023333,Broxbourne 012B,Investigation complete; no suspect identified
8e1b10b7afa29c51b57f4dc43f087c05b7787816351b0b0874c52ff3df284837,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.028175,51.688468,On or near PAULS GREEN,E01023336,Broxbourne 013A,Investigation complete; no suspect identified
49da234172504e9812a6944f5affcb651e18801eb5a0605087391b15db0e391b,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.037445,51.718001,On or near Supermarket,E01023305,Broxbourne 008D,Investigation complete; no suspect identified
6f99a0d83a7864986f1eae622a47e4124d714c3ed0ba20a7b1b3e21e60c7897e,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.036426,51.690045,On or near CEDAR AVENUE,E01023332,Broxbourne 012A,Investigation complete; no suspect identified
6dd72fbefda4e3a85f9002533d1e6e9d2a47f6ff80bb239de892a5cfa7057c66,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.034356,51.688068,On or near STURLAS WAY,E01023336,Broxbourne 013A,Investigation complete; no suspect identified
8380a5af197b30e28b8fbab5a751dc2e1155beeca2211314528a63c57d724ea0,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.038796,51.686092,On or near RAGLAN AVENUE,E01023339,Broxbourne 013D,Investigation complete; no suspect identified
ed1c0abb9bfbe4c508ce09974f92f055d6a86be970dcc1d59791015c32338c94,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.034185,51.711049,On or near HIGH STREET,E01023302,Broxbourne 008A,Investigation complete; no suspect identified
ce6543d16b738d525064f0c323a5608c5e1fa2a4972ae29c1b3498652ad8bb27,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.040651,51.686024,On or near BROADLANDS CLOSE,E01023339,Broxbourne 013D,Investigation complete; no suspect identified
908840b275101ecd6ab79a5751488102194f579e33bb9408fe050dc17a061afc,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.055923,51.703372,On or near DARK LANE,E01023296,Broxbourne 011D,Investigation complete; no suspect identified
4fb56e4c95d073e9063a67aa9c94d604723fb8713c914f1b23f27cdff65a9449,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.049307,51.709467,On or near CHURCH LANE,E01023326,Broxbourne 009D,Investigation complete; no suspect identified
9a7c848333357d5a9a1ea9fb717e1a11cfb1908f7b7b38d7ec1509cee3cf6798,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.038168,51.687241,On or near BRUCE WAY,E01023339,Broxbourne 013D,Investigation complete; no suspect identified
841e8d76834622b45518313ec92a377ae6be532c8556f34cd65e7b94a6f5d2ea,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.030774,51.700921,On or near Sports/Recreation Area,E01023300,Broxbourne 010D,Investigation complete; no suspect identified
e29e1d26dd1829d6c3a079a6c857cc987e1f3a2564bd30ec78ac77ab90486112,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.039801,51.687601,On or near PARK ROAD,E01023339,Broxbourne 013D,Investigation complete; no suspect identified
9ef5cf8037f5ff402a06cf55bf4e314baafa2dc1b10110612b4faa36155ade2d,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.034030,51.686569,On or near SWAN ROAD,E01023337,Broxbourne 013B,Investigation complete; no suspect identified
1337812da7ee289a917c2c5f234df1a1615519a76535fec2c0a581a4e431775d,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.034495,51.702233,On or near TURNER'S HILL,E01023301,Broxbourne 010E,Investigation complete; no suspect identified
1474a37816dfa70310141e2070fe07dc22482b0c3f6b6053ab01f9b18241676f,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.030300,51.691857,On or near TRINITY LANE,E01023335,Broxbourne 012D,Investigation complete; no suspect identified
3b23d2835fb5f07dcf63370140c0e0104f661025182bba0719841a77774522c1,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.055533,51.706729,On or near GOFF'S LANE,E01023295,Broxbourne 011C,Investigation complete; no suspect identified
78449e217418a262f443bad501724998f6549dc9ff84fb25a1be0017d1b311e0,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.041675,51.690789,On or near Park/Open Space,E01023332,Broxbourne 012A,Investigation complete; no suspect identified
f25f6211b4151b61803283fb58530b3c12315502d67fa2c75c2242c82664d87c,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.052899,51.714805,On or near MORETON CLOSE,E01023309,Broxbourne 006C,Investigation complete; no suspect identified
acbba4e158c1bfbedca3fc395fcc993692b3ebb40a6a12be9d315263c7c1ff3f,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.029981,51.690530,On or near ROYAL AVENUE,E01023335,Broxbourne 012D,Investigation complete; no suspect identified
8b1b0aa36266c12a46d672a1ac5227f6f3feef4a32cbd1d0a0c649b525174aaa,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.050165,51.711729,On or near FLAMSTEAD END ROAD,E01023326,Broxbourne 009D,Investigation complete; no suspect identified
bf4814769a73838f890313666c97bee8667d75fcb9a93fb57533a85b727b6dc6,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.033873,51.685191,On or near Parking Area,E01023337,Broxbourne 013B,Investigation complete; no suspect identified
e4b22dcf81c3c7da0a5b5fc691f75ffda0ad906bd38b9224343c8a120c029e85,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.026211,51.699037,On or near BURBAGE CLOSE,E01023300,Broxbourne 010D,Investigation complete; no suspect identified
90af2edaac9c9db97d599ac187482566a5f306a95302d143b5af1f5109821cbb,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.033715,51.706860,On or near NIAGARA CLOSE,E01023298,Broxbourne 010B,Investigation complete; no suspect identified
96a83fcb3c7bd4a92430b9dda37514e4fff2e05d1de4f66c49747a4cfe31d30a,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.034495,51.702233,On or near TURNER'S HILL,E01023301,Broxbourne 010E,Investigation complete; no suspect identified
64acb605e69cdd5e539ad804d31f24bd61f51bdf2b82c0d2342b3bee16bf284a,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.077902,51.719191,On or near ARGENT WAY,E01023311,Broxbourne 007A,Investigation complete; no suspect identified
6c39526f4dfbb5dd7cffb22da52032222829ac3b1416985f60ca908d929fd023,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.045704,51.744010,On or near WHITE STUBBS LANE,E01023289,Broxbourne 004A,Investigation complete; no suspect identified
a995181c888d171bc58d8e8a68dd4d84cd9b527d61e62df50fa17abec8d43553,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.012880,51.746328,On or near COURTFIELD CLOSE,E01023291,Broxbourne 004C,Investigation complete; no suspect identified
36d6ed58534eee5b5ba91ea31302487d88d1a2b9140af83d860f1fe2bb7e008d,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.026253,51.745600,On or near BAAS LANE,E01023289,Broxbourne 004A,Investigation complete; no suspect identified
92bb65500cfcd60e0d860d753827fd90116435410ec9e02619d8e9ba0c8142a3,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.023694,51.743839,On or near ROYCE CLOSE,E01023290,Broxbourne 004B,Investigation complete; no suspect identified
df099530accac2d765867fcaa5b7a79a280be3d4e59df73aa7246e96174edae8,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.023694,51.743839,On or near ROYCE CLOSE,E01023290,Broxbourne 004B,Investigation complete; no suspect identified
4247cac623d3fb5e71270177cda8e13ea4d657cbdbeb85d68004d9057b9a3443,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.015184,51.760853,On or near NORRIS ROAD,E01023320,Broxbourne 003A,Investigation complete; no suspect identified
48f83bdbd6f8e4f42c5f4a9b5c7849965d1981bcc09e56e376048b5d1e3d683b,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.023559,51.741625,On or near SAWELLS,E01023292,Broxbourne 004D,Investigation complete; no suspect identified
68c843bbf0c46669b62501fad7ff3a6eab9bf2fc318fe5fd2c33e891ed1c9302,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.007648,51.769088,On or near Supermarket,E01023329,Broxbourne 002C,Investigation complete; no suspect identified
f56be7c609277489f39afb0ed03f993dad2c3d250a26ec6837bac956507bd275,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.022778,51.745227,On or near CHRISTIE CLOSE,E01023290,Broxbourne 004B,Investigation complete; no suspect identified
