Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
4ca03993ca9b183419fd0e5f31c241e5e2141aab57dd941795aa07d78728cb91,2014-11,Dorset Police,Dorset Police,-1.855467,50.730867,On or near STEWART CLOSE,E01015288,Bournemouth 021B,Investigation complete; no suspect identified
f718dae26068de8dfb90062846e23e2ce3d9dbd85b1dbb84c39751a1b7396a2a,2014-11,Dorset Police,Dorset Police,-1.871822,50.724060,On or near Pedestrian Subway,E01015287,Bournemouth 017D,Investigation complete; no suspect identified
c869f33fc0ff8d02a07934c52488a577dc4f77ef6ceba43558517a2cbfd5f0ea,2014-11,Dorset Police,Dorset Police,-1.929552,50.733795,On or near Hospital,E01015392,Poole 010C,Investigation complete; no suspect identified
fd5425729cb297932f5e42cd957218df5c2813146c70641c50f3922939f5c883,2014-11,Dorset Police,Dorset Police,-1.883666,50.741141,On or near TALBOT ROAD,E01015374,Bournemouth 009C,Investigation complete; no suspect identified
11c888c46f256a52d9d0c3bc0a61b97118b30bc788bc0f5a3003d9af2278f716,2014-11,Dorset Police,Dorset Police,-1.903801,50.749630,On or near PRIESTLEY ROAD,E01015355,Bournemouth 007C,Investigation complete; no suspect identified
49b86698fac28c4a1c178191108815159edb06c6be25c70da6a6f7d2fbe752bd,2014-11,Dorset Police,Dorset Police,-1.866300,50.723164,On or near LANSDOWNE MEWS,E01015285,Bournemouth 021A,Investigation complete; no suspect identified
01c1b09d28c1ab83ee1d44bb8319cacb7012fcebd65f5b2a668973ea809aa603,2014-11,Dorset Police,Dorset Police,-1.820255,50.742598,On or near BOURTON GARDENS,E01015314,Bournemouth 011A,Investigation complete; no suspect identified
078277e37faaa7e9efb3c2d15d5f093493c125e039d27a6da062c39fa330acd0,2014-11,Dorset Police,Dorset Police,-1.913550,50.712993,On or near BRACKENHILL,E01015405,Poole 018D,Investigation complete; no suspect identified
29b5895a89d9c5b1962f995ba32098feb9fdf864386ab6d470d1dffab16f0c46,2014-11,Dorset Police,Dorset Police,-1.934129,50.733887,On or near BERESFORD ROAD,E01015393,Poole 010D,Investigation complete; no suspect identified
2edd90521c0938ed98fcaa96d0f8d69f2fd068cdb933c90e359a4db9ab4a442d,2014-11,Dorset Police,Dorset Police,-1.978049,50.717816,On or near Bus/Coach Station,E01032659,Poole 015F,Investigation complete; no suspect identified
1c987747202c35d18020c3ad2d7a465463889db6fa1a3e0c80bf05a6640b58c8,2014-11,Dorset Police,Dorset Police,-1.957463,50.753394,On or near DEWLISH CLOSE,E01015409,Poole 005C,Investigation complete; no suspect identified
f2a6ba0e2e8ba15bf4749f69edadcdfd41ce84ac4729bf3e26475c8db2129e0e,2014-11,Dorset Police,Dorset Police,-1.846086,50.722600,On or near BOSCOMBE SPA ROAD,E01015279,Bournemouth 019B,Investigation complete; no suspect identified
fd66fe6700580cd5e82c961df9fb94fc6641a2eea3f16443d6669813fcfb943a,2014-11,Dorset Police,Dorset Police,-1.971343,50.750754,On or near REDHOAVE ROAD,E01015415,Poole 004D,Investigation complete; no suspect identified
ed88de427a19d54775e6e6b32597d22301b137a47fc0e14c1e7f1bfe54643eb6,2014-11,Dorset Police,Dorset Police,-1.873233,50.741966,On or near HANKINSON ROAD,E01015375,Bournemouth 009D,Investigation complete; no suspect identified
589271943949f1e640c5d91ed820091f4668470569b83d6419d5b385fb6d503d,2014-11,Dorset Police,Dorset Police,-1.896826,50.750344,On or near WALTON ROAD,E01015357,Bournemouth 007D,Investigation complete; no suspect identified
676233f8bcae42db4fb1bc5a0b92a396fba325cfdb0ba08f0985e98110bb0459,2014-11,Dorset Police,Dorset Police,-1.875951,50.721844,On or near Supermarket,E01015283,Bournemouth 017A,Investigation complete; no suspect identified
d100ed09034f47d1c02e0099998910d8ff9a90ca23d243fcf8958c5ce7044909,2014-11,Dorset Police,Dorset Police,-1.887816,50.748132,On or near GLENMOOR CLOSE,E01015358,Bournemouth 007E,Investigation complete; no suspect identified
13574d1f35f7d5d82f2912082c64e379b876e1016115d10baf05798ffed261f3,2014-11,Dorset Police,Dorset Police,-1.929820,50.734766,On or near CHIDEOCK CLOSE,E01015392,Poole 010C,Investigation complete; no suspect identified
5082aeb5566732d3ca7489f5513f767f184fc88bb2c1f241a30b75f3d9463c90,2014-11,Dorset Police,Dorset Police,-1.842617,50.726273,On or near CARNARVON ROAD,E01015282,Bournemouth 019E,Investigation complete; no suspect identified
9d4b45548f364c04706edf659d9283b3e6b4f72309c53317dd2f1441220860a1,2014-11,Dorset Police,Dorset Police,-1.947230,50.726187,On or near COURTENAY ROAD,E01015454,Poole 017C,Investigation complete; no suspect identified
078502e85d0cae62c809e84004248f0b19be1491039e3918a6162b92f8d3543b,2014-11,Dorset Police,Dorset Police,-1.862228,50.734985,On or near SHELBOURNE ROAD,E01015327,Bournemouth 015D,Investigation complete; no suspect identified
ec64f538afea937df1c4f0a40c7cb8fdc18e074a76ea43ec51302db8f41c5bf8,2014-11,Dorset Police,Dorset Police,-1.895038,50.725693,On or near THE CEDARS,E01033286,Bournemouth 023C,Investigation complete; no suspect identified
3d0db0870bc870547ed8e14dc58388d410f01999a993abcc7e40e287f540db13,2014-11,Dorset Police,Dorset Police,-1.867704,50.727536,On or near PARK ROAD,E01015287,Bournemouth 017D,Investigation complete; no suspect identified
b399988f9b41ce1d029d02c8050783689ab47da64866278f4853d17e045689b4,2014-11,Dorset Police,Dorset Police,-1.931742,50.757689,On or near STILLMORE ROAD,E01015308,Bournemouth 002C,Investigation complete; no suspect identified
4830f330caf1aec0f65bd0d37e5929ae7659d8bc45fc62448ab03e382718b08a,2014-11,Dorset Police,Dorset Police,-1.797528,50.728101,On or near TUCKTON GARDENS,E01015300,Bournemouth 020E,Investigation complete; no suspect identified
8b8e16d6679984a121158864b44e5896d8c77b7b5b284e4bcc05191ea24cdfde,2014-11,Dorset Police,Dorset Police,-1.886200,50.719012,On or near Parking Area,E01015367,Bournemouth 024A,Investigation complete; no suspect identified
19e955ce297832b720cdece40bec404ded20f7e08dcf4f3d2003237b01c1512f,2014-11,Dorset Police,Dorset Police,-1.845040,50.725997,On or near AYLESBURY ROAD,E01015282,Bournemouth 019E,Investigation complete; no suspect identified
b455c587e96bf90f2d8c7bc7a57c7fe9329b2fc3430778e3badadd2832319c0b,2014-11,Dorset Police,Dorset Police,-1.842617,50.726273,On or near CARNARVON ROAD,E01015282,Bournemouth 019E,Investigation complete; no suspect identified
ec341dcd215a9eff0e4b12b08f02c8607538ec22607315436d543db8d05b0ab8,2014-11,Dorset Police,Dorset Police,-1.978049,50.717816,On or near Bus/Coach Station,E01032659,Poole 015F,Investigation complete; no suspect identified
2c56fbbd146c9440d6dbd6690b071fcd7c8a08f3808d52a42401761dddab6fb6,2014-11,Dorset Police,Dorset Police,-1.842283,50.754123,On or near Shopping Area,E01015339,Bournemouth 008B,Investigation complete; no suspect identified
7e2686ff33fce6507916db88aec00274b0ff295f850fa28791af8db478457474,2014-11,Dorset Police,Dorset Police,-1.817645,50.735724,On or near HAMBLEDON ROAD,E01015314,Bournemouth 011A,Investigation complete; no suspect identified
36352d7994b9e9733ce03b660c9f4c3aefeb5ba0d441a375fdf3dfdf946a3809,2014-11,Dorset Police,Dorset Police,-1.860263,50.752428,On or near LUCKHAM ROAD EAST,E01015343,Bournemouth 004A,Investigation complete; no suspect identified
73fca4d4cf619f4aaaac995e050201c45b60843df8a24f2f217b328d9534574f,2014-11,Dorset Police,Dorset Police,-1.979420,50.757123,On or near LODERS CLOSE,E01015412,Poole 004A,Investigation complete; no suspect identified
d4a4108434663f289529e727770af2a97b3f02cca3e0714bd65dffe3bf01b0ec,2014-11,Dorset Police,Dorset Police,-1.861321,50.730011,On or near ASCHAM ROAD,E01015328,Bournemouth 017E,Investigation complete; no suspect identified
61b208862813d1a6dcdc730b2cf888c96f0526bb850fa87be19a93bfb3264744,2014-11,Dorset Police,Dorset Police,-1.854375,50.749651,On or near Sports/Recreation Area,E01015339,Bournemouth 008B,Investigation complete; no suspect identified
8b0dcc45a02c9d65ad0ac340d8bd455fb71726b7b50ac0301b2b9e2024b64ff6,2014-11,Dorset Police,Dorset Police,-1.851017,50.726644,On or near MOORLAND ROAD,E01015289,Bournemouth 021C,Investigation complete; no suspect identified
7ad281d591db1b548fe59a5e56c79aa72a7bf727547d7554605c7b9950c5c245,2014-11,Dorset Police,Dorset Police,-1.860263,50.752428,On or near LUCKHAM ROAD EAST,E01015343,Bournemouth 004A,Investigation complete; no suspect identified
537a5f49622241e33b8964d029c95a03b2d8657e7b7d4e3316f56996c6eb7dc5,2014-11,Dorset Police,Dorset Police,-1.956154,50.713403,On or near TURKS LANE,E01015455,Poole 017D,Investigation complete; no suspect identified
db8dec95978122a7aa5e5a3aac1254fb64addff2e542ea19db0ef16f3855330e,2014-11,Dorset Police,Dorset Police,-1.794171,50.724714,On or near BELLE VUE ROAD,E01015296,Bournemouth 020B,Investigation complete; no suspect identified
bebb153d295acae1ad9c9824530242209ab1a6f82c6317eef0400aec13f76bfc,2014-11,Dorset Police,Dorset Police,-1.941756,50.730645,On or near CROWN CLOSE,E01015441,Poole 008C,Investigation complete; no suspect identified
87f54faa17070ffa3704679e781285fb71882995e961ebfd48691d153cc78df3,2014-11,Dorset Police,Dorset Police,-1.893848,50.719559,On or near CLARENDON ROAD,E01015368,Bournemouth 024B,Investigation complete; no suspect identified
c461bdfb8ad1c69e9915d7b94c74c0e912b81ce924a719c7ada1d33c9648c35c,2014-11,Dorset Police,Dorset Police,-1.974407,50.719407,On or near SELDOWN ROAD,E01015468,Poole 015D,Investigation complete; no suspect identified
3ec27277b7661ebb71e67fe3b98783a1b5157be81030f9eaa20da2dc406b0577,2014-11,Dorset Police,Dorset Police,-1.975480,50.753687,On or near TOLLERFORD ROAD,E01015414,Poole 004C,Investigation complete; no suspect identified
8248dacffe28914df435d88d36890f9d5e95fd7df9ee36cd6801a6ba10d1b121,2014-11,Dorset Police,Dorset Police,-1.979420,50.757123,On or near LODERS CLOSE,E01015412,Poole 004A,Investigation complete; no suspect identified
44e879ff96a72d93a6873e6f8e98d516b724f8ab947d4b519b54aea972fda3a2,2014-11,Dorset Police,Dorset Police,-2.021187,50.731395,On or near OLIVIA CLOSE,E01015429,Poole 014C,Investigation complete; no suspect identified
3ff52ca7d04c440f1141458c6e912453960c83c875f805fcf9b4ac66e99d29a4,2014-11,Dorset Police,Dorset Police,-2.005673,50.741252,On or near NUTHATCH CLOSE,E01015418,Poole 006B,Investigation complete; no suspect identified
ea98eb732280cb65c267ce935ad9c59850ec62c2cf0a5be28cf743074882230f,2014-11,Dorset Police,Dorset Police,-1.968891,50.750574,On or near THORNCOMBE CLOSE,E01015415,Poole 004D,Investigation complete; no suspect identified
b18ddd310ae21c296dae93a50ecfbdca3b1474616bf2d54a4a5e6d615a8a8dec,2014-11,Dorset Police,Dorset Police,-1.956290,50.749617,On or near SEATOWN CLOSE,E01015410,Poole 005D,Investigation complete; no suspect identified
7764a8c967b432839d472fd160e34b50ad8017f278c28d86b9a3d18fba6a8a42,2014-11,Dorset Police,Dorset Police,-2.023013,50.726358,On or near KEYSWORTH ROAD,E01015429,Poole 014C,Investigation complete; no suspect identified
6b29bb253caa99bca9c5357bb365d0bf52cf4c784467251f967c371842d3a8db,2014-11,Dorset Police,Dorset Police,-1.921259,50.736262,On or near MORRISON AVENUE,E01015385,Poole 007F,Investigation complete; no suspect identified
f7afb42d39a0aa5084342fef60f61e31c306f536c233b432242f35f971c45414,2014-11,Dorset Police,Dorset Police,-1.846695,50.731278,On or near WINDHAM ROAD,E01015293,Bournemouth 015B,Investigation complete; no suspect identified
84e3d6abd44b03ade1834aa151b4347deb9b51eadd350d33f58db0db89f4081d,2014-11,Dorset Police,Dorset Police,-1.989532,50.740542,On or near Supermarket,E01015421,Poole 006E,Investigation complete; no suspect identified
b0abc26d804b7f5f03d07c2136615e37685b8dde0cf6c25f4fde4ecead2ab981,2014-11,Dorset Police,Dorset Police,-2.025776,50.728363,On or near Sports/Recreation Area,E01015429,Poole 014C,Investigation complete; no suspect identified
0d46a8ce9ab76643afb61d4fca02bd66d678e99517903aa109c69e10132f7c2c,2014-11,Dorset Police,Dorset Police,-1.875920,50.744379,On or near LUTHER ROAD,E01015375,Bournemouth 009D,Investigation complete; no suspect identified
a950b7175b1316613d6be479267bdecc4d325fff6a9457577406caa335c329f1,2014-11,Dorset Police,Dorset Police,-1.863444,50.740714,On or near HANKINSON ROAD,E01015373,Bournemouth 010D,Investigation complete; no suspect identified
6d52085d1ae0ce730e242b2743911a244dad927277697197f92d9b1171706cc3,2014-11,Dorset Police,Dorset Police,-1.943821,50.686564,On or near SALTER ROAD,E01015406,Poole 018E,Investigation complete; no suspect identified
1ac8d57d3ed669657199715144fc0b099243fda5585148bfb69f0f3d6d4a8423,2014-11,Dorset Police,Dorset Police,-1.994576,50.744975,On or near TECHNOLOGY ROAD,E01015421,Poole 006E,Investigation complete; no suspect identified
580f42a017a963a83a28367a85bc7c9af8e63f45aed5e231de92bd841eeddf58,2014-11,Dorset Police,Dorset Police,-1.847368,50.733365,On or near JEFFERSON AVENUE,E01015292,Bournemouth 015A,Investigation complete; no suspect identified
53acca4cb1581ac87bb178201ece18e3a59aa6de9e0eb41ff1df6dad0534f7ad,2014-11,Dorset Police,Dorset Police,-1.879752,50.719977,On or near GERVIS PLACE,E01015283,Bournemouth 017A,Investigation complete; no suspect identified
902237235cc4df19985296778494e2d97c45a2778ada7ea75d82f09413824ef4,2014-11,Dorset Police,Dorset Police,-1.904490,50.717743,On or near WARREN ROAD,E01015369,Bournemouth 024C,Investigation complete; no suspect identified
5d234959d879ad70093ca6919c9e8f1910feca12e1c1f653236d8ef9fdaf1d34,2014-11,Dorset Police,Dorset Police,-1.876127,50.741115,On or near CARDIGAN ROAD,E01015375,Bournemouth 009D,Investigation complete; no suspect identified
167c5857d438fd37abfe950a40914acd2b5f8de1d8bcf60dd994d60b0a78a650,2014-11,Dorset Police,Dorset Police,-1.893739,50.717734,On or near PORTARLINGTON CLOSE,E01015368,Bournemouth 024B,Investigation complete; no suspect identified
cbc0aca61ff7a533a24c34981557dcaba18618abf976df3155d146422d36d19b,2014-11,Dorset Police,Dorset Police,-1.929820,50.734766,On or near CHIDEOCK CLOSE,E01015392,Poole 010C,Investigation complete; no suspect identified
328c7b130d8eefee13315d591aa0951bdd71d6546623741d3fa3cbc59ace1b46,2014-11,Dorset Police,Dorset Police,-1.997623,50.762259,On or near CLARENDON CLOSE,E01015401,Poole 003G,Investigation complete; no suspect identified
062c912d770c920070fe27665552f45ebbc3db3a840a37a3dfaaadc5c9f75962,2014-11,Dorset Police,Dorset Police,-1.820927,50.729731,On or near CROMWELL ROAD,E01015273,Bournemouth 016B,Investigation complete; no suspect identified
19a2d8f1dd7363d403385ff7d9137540284ad7598d0ecbde821f5a319a195cb8,2014-11,Dorset Police,Dorset Police,-1.910971,50.743683,On or near LANGSIDE AVENUE,E01015383,Poole 007D,Investigation complete; no suspect identified
aa3eaee009f366ef01bf8db00f61a1e4e79f2ba3029eb51822b7f1558ad88294,2014-11,Dorset Police,Dorset Police,-1.842617,50.726273,On or near CARNARVON ROAD,E01015282,Bournemouth 019E,Investigation complete; no suspect identified
282a5ccc7487f6adc34911c744efa1a73b2a4f3a83be80b7318667a7a15e518e,2014-11,Dorset Police,Dorset Police,-1.805708,50.733744,On or near LINGDALE ROAD,E01015362,Bournemouth 014D,Investigation complete; no suspect identified
db15f35efdd8096451fc0f410d9b0cc637d253c0eb95efed39941a07d417fbd8,2014-11,Dorset Police,Dorset Police,-1.936954,50.730157,On or near JUBILEE ROAD,E01015393,Poole 010D,Investigation complete; no suspect identified
fd9783b075017e0e5e82a7c2503667f18d452b50a646398d8abf46efb6d7e5f2,2014-11,Dorset Police,Dorset Police,-2.017016,50.715119,On or near SALERNO PLACE,E01015428,Poole 014B,Investigation complete; no suspect identified
39dbe0a41090bbeb371b964fc354612ba01b52629cd0de4bf85f636117c99d0f,2014-11,Dorset Police,Dorset Police,-1.960919,50.740356,On or near LORD CLOSE,E01015408,Poole 005B,Investigation complete; no suspect identified
45b5cb395978ba49d19ae63f4667efd3356e89801bf8ca7861f4c467b9143475,2014-11,Dorset Police,Dorset Police,-1.870367,50.722584,On or near CUMNOR ROAD,E01015285,Bournemouth 021A,Investigation complete; no suspect identified
2995c885dce586ec895f66a014f2b7c001543cd5a346aed9084cda899a10ba0d,2014-11,Dorset Police,Dorset Police,-1.894321,50.748372,On or near Parking Area,E01015357,Bournemouth 007D,Investigation complete; no suspect identified
4a0118fe4fd7f7e9e72eed27b148049f44128195362c20a571eb984ca5ae4df8,2014-11,Dorset Police,Dorset Police,-1.833691,50.730451,On or near Police Station,E01015277,Bournemouth 016E,Investigation complete; no suspect identified
2e2f189593da9c9badeed0fcda6efad8c171ccc0b08bc2812b8cee3ae1ddc239,2014-11,Dorset Police,Dorset Police,-1.866053,50.750205,On or near OAKWOOD ROAD,E01015320,Bournemouth 006A,Investigation complete; no suspect identified
4a96b0c28640b60f45161bf2b89c65ef100e7d25404fd0e84c117cbb50ee639b,2014-11,Dorset Police,Dorset Police,-1.940819,50.732407,On or near VICTORIA ROAD,E01015438,Poole 008A,Investigation complete; no suspect identified
815afe9f5296979ca9f0c912d36c507fdfdb7385c957a68d84b37cb2c8343669,2014-11,Dorset Police,Dorset Police,-1.870367,50.722584,On or near CUMNOR ROAD,E01015285,Bournemouth 021A,Investigation complete; no suspect identified
14c053dd1b1abe9a622e0ccf065c928646bc70b04fdf41f5d85e8b7ca4c9e3e8,2014-11,Dorset Police,Dorset Police,-1.855467,50.730867,On or near STEWART CLOSE,E01015288,Bournemouth 021B,Investigation complete; no suspect identified
1fcc8c8f54920354a540ab624553df610b184c0c910ac7120c5a4a297ec30907,2014-11,Dorset Police,Dorset Police,-2.013138,50.726423,On or near SYMES ROAD,E01015424,Poole 016B,Investigation complete; no suspect identified
ff779456b25e8d41e9ab15929f54d2c4469b1c46598afce495f868748b49e7c2,2014-11,Dorset Police,Dorset Police,-1.968697,50.722589,On or near BIRD'S HILL ROAD,E01015466,Poole 015B,Investigation complete; no suspect identified
c036f1e9df67b30742993b5f44b0b31d5b66ee5f779117f9cfa1a32b1164d505,2014-11,Dorset Police,Dorset Police,-1.879025,50.727225,On or near MERLEWOOD CLOSE,E01015286,Bournemouth 017C,Investigation complete; no suspect identified
91f0edca425964e231b58597e87238dc6706e709e079ba2fdfa4fbb33fcc7d92,2014-11,Dorset Police,Dorset Police,-1.978049,50.717816,On or near Bus/Coach Station,E01032659,Poole 015F,Investigation complete; no suspect identified
334e5604e12d8d60ef84240151496c9853c6e1b30640f3d0d84e81e8ce98fa96,2014-11,Dorset Police,Dorset Police,-1.891459,50.717255,On or near CHINE CRESCENT ROAD,E01015368,Bournemouth 024B,Investigation complete; no suspect identified
9a4d9181b076621c954bf8de807326eff5c8986728d4b7bfc8624b53d497e216,2014-11,Dorset Police,Dorset Police,-1.804264,50.730064,On or near LUCERNE AVENUE,E01015364,Bournemouth 018C,Investigation complete; no suspect identified
96bc6204902f0bc85f1f2f69618805e739e11c6eff610f667c468172d82f64d0,2014-11,Dorset Police,Dorset Police,-1.874690,50.721887,On or near Supermarket,E01015283,Bournemouth 017A,Investigation complete; no suspect identified
