Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
c27dff484f668a6ee7ebb665e31f61649ffc04efdb1802353cad636699d3bf86,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.398279,51.643895,On or near CROSSMEAD,E01023883,Watford 012B,Offender fined
672c1b6144beb65e1ab089266da1268a5f660e64b5e96cde8f94d3a14903d454,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,0.165867,51.862158,On or near MILL STREET,E01023444,East Hertfordshire 007B,Court case unable to proceed
6a25685bab1f4f65c34838526bcdec506d7dc6e0c77dd4733ca48ddc4ac3224e,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.247430,51.764905,On or near ERRINGTON CLOSE,E01033308,Welwyn Hatfield 010E,Offender sent to prison
d7c48df36db4ebc794c56499459ad4480e847079c5b134760d7a8ab9ff34ebe9,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.013205,51.755415,On or near HIGH STREET,E01023321,Broxbourne 003B,Offender fined
89492d4d5bbea4c6af793f7f5c522ee797dbb2897f7931cf068f68f181f3d515,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.180722,51.799554,On or near HALL BARNS,E01023944,Welwyn Hatfield 008B,Offender fined
fc6bee2ef5277e6cb4ed589ac90a32bc0ea05b9d7457434496efadc58c315986,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,0.146636,51.861503,On or near GOODWIN STILE,E01023443,East Hertfordshire 007A,Offender given suspended prison sentence
4f678929fe81152940b2ff413a864c979a7b8ae698a927220f5c8cf38c20ed0c,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.208946,51.912162,On or near BELL LANE,E01023775,Stevenage 006A,Offender fined
0af18c4a0af5edbc243156741a95615e8907d00435543d407080eaa8f9c171b0,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.281347,51.671196,On or near THE CAMPIONS,E01023535,Hertsmere 006B,Offender ordered to pay compensation
131b1daaaaa826089f574e4d9f2aed5d039dacd963fd83c7f4d2e2cf896345b5,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.220578,51.687062,On or near WASH LANE,E01023567,Hertsmere 002A,Offender given community sentence
c7431794316e4e737248700de77b7d083173a58a8782d27773b8025552ba0982,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.414503,51.649079,On or near TOLPITS CLOSE,E01023867,Watford 011E,Offender fined
a38bd224964d55b2e6865a62771cb21d697c9373c32c5d93454cb9d59a8dc58a,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.220783,51.735335,On or near MERRITT WALK,E01023963,Welwyn Hatfield 014B,Offender given suspended prison sentence
1dd212724addab0d885e87675f1351756819a055207937551e8b1946fee7e060,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.396930,51.618636,On or near DONCASTER GREEN,E01023806,Three Rivers 012A,Offender ordered to pay compensation
ad36924a5cc94ffdd9a4f19a7c21b7a05708d30254b12b5dffb0f288d98c0518,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.031567,51.813949,On or near PRINCES STREET,E01023514,East Hertfordshire 012C,Court case unable to proceed
30079d048016a95680253feaf4230b7ca3a14735974171342651374d086d7815,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.033398,51.690480,On or near Supermarket,E01023332,Broxbourne 012A,Offender sent to prison
09fcac68f9255f5f8be279c06cf6d023b3d1684cf7d33aa42ab5deea484e115a,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.473578,51.751029,On or near BRIDGE STREET,E01023398,Dacorum 015D,Offender fined
3aefc3566143bfb2cbdccb1336303461d9dd41fefdc694d01a53388f40581800,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.332833,51.768387,On or near TUDOR ROAD,E01023713,St Albans 007A,Offender given community sentence
27a5fc7525352a581e30e9faa9ac0e70a312d845a8608c7e67927b88b90f41d0,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.035772,51.684440,On or near SEAFORTH DRIVE,E01023337,Broxbourne 013B,Offender given conditional discharge
692e9e1f7542ea0297003f2366691a648195aa9242c047373c0d4dda4b782c62,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.400600,51.654744,On or near FRANCIS ROAD,E01023861,Watford 009C,Offender sent to prison
03a3547242a9a2261aa4881f0f97064dd064228afcdc2603e57dec2cd7d9002a,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.037794,51.685841,On or near STERLING AVENUE,E01023339,Broxbourne 013D,Defendant found not guilty
84be512c340bcfd860fd03c425ab1706db720b7f9bded45f660462b3566a2145,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.270335,51.953652,On or near NIGHTINGALE ROAD,E01023601,North Hertfordshire 010A,Court case unable to proceed
29dd76c926bb755c1bc6b3279e851be54704eb3af558343bc4939051cd0d56bc,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.228835,51.763107,On or near Supermarket,E01023920,Welwyn Hatfield 012A,Offender fined
5ef6e87547fab55c193075ba229ca779d662229a0c65cf081398c2bde61f19b6,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.459097,51.744870,On or near Parking Area,E01023387,Dacorum 019B,Offender given suspended prison sentence
4aaaa9f082e57215d4459276ecfb3afe5382d49b6e02b49ac0fc0b84887b7862,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.310570,51.751344,On or near SUTTON ROAD,E01023674,St Albans 011B,Offender given community sentence
b0dfea470149d0ba4a10910433bef6c153dc2136a9212404000f78f761296c4c,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.204335,51.784172,On or near ELLIOTT CLOSE,E01023941,Welwyn Hatfield 009C,Offender fined
1e174206db7918e07ae30ff00e1c3da2fcbcbcff8b95f874a4c7586fc2564a14,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.473723,51.752721,On or near Bus/Coach Station,E01023398,Dacorum 015D,Offender fined
c72f377048fa60216b5436e26160a27b1f1c1e27d78718c70a66d9c8faaecaae,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.353922,51.647517,On or near REDDINGS AVENUE,E01023561,Hertsmere 012D,Offender fined
b444f77270c499db8cb232ffb12b7db715118df31d32559e5d97a22bce9f6036,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.336660,51.721413,On or near THE BEECHES,E01023720,St Albans 019C,Offender sent to prison
c8678548d3ca5680de68b4666778d2f7c067502e13d07b84c84c1605c820a621,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.235800,51.747629,On or near WILLOW WAY,E01023934,Welwyn Hatfield 013B,Offender fined
49394c6f67fa3af4d8d24fbe8956a1b964321363a01b09edb52a4e10ce81c385,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.398143,51.653092,On or near VICARAGE ROAD,E01023862,Watford 009D,Offender given community sentence
ac45011d721729d3419c90108802638ff1fb3d55114b8c74d56f19c795a3abae,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,0.164738,51.860713,On or near Petrol Station,E01023444,East Hertfordshire 007B,Offender sent to prison
8a5caf9b4c1866d48d57d2e81daf6613968eac7932501c53aec6fce031d28530,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.220648,51.994192,On or near MAYCROFT,E01023636,North Hertfordshire 003B,Offender fined
8a03d63e9f162fd590ab7c340f8c97a82478ceb930927120de3c81e8d882d506,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.274014,51.950325,On or near PEPPERMINT ROAD,E01023601,North Hertfordshire 010A,Offender given suspended prison sentence
247d3624f05135f29ae82af562c7b4bfb6ceefea4cbc0a40e75c1ed8bbc1f93f,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.026211,51.699037,On or near BURBAGE CLOSE,E01023300,Broxbourne 010D,Offender fined
64018b89c4bf17b20749900788e53c8d6ba764323e9200a503ed1f0905c9c2de,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.396177,51.669889,On or near SALISBURY ROAD,E01023855,Watford 006A,Defendant found not guilty
0ab03e4d1879d1bd8f7841ab71e3103ce454c55d79247c47a0b1a5d03cf2c734,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.402521,51.654383,On or near ADDISCOMBE ROAD,E01023899,Watford 010A,Offender given community sentence
360165060674dfbf299a092d72bc225c0352f5ec2af1b966dd180f500077eb28,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.167855,51.693643,On or near LEESIDE,E01023572,Hertsmere 003B,Offender given community sentence
f455323350f4685bc311ba6f78a7d1a81162d5efea40a493704a9e0ec73b95e9,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.292083,51.958860,On or near JOHN BARKER PLACE,E01023613,North Hertfordshire 012C,Offender sent to prison
6aa2f1cda6bc4557a2117c6e870333aefcece05dd766672ba3fb9f10385f9932,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.336975,51.751505,On or near Shopping Area,E01023727,St Albans 012B,Offender sent to prison
86ba9c2e214789c8ce927873e0d37afbc438fbbf570d173dc9a5cff9ab4492c3,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.473578,51.751029,On or near BRIDGE STREET,E01023398,Dacorum 015D,Offender given suspended prison sentence
564495b5aaeb9f280559377f053da45defc18d3f73d90bd72be7585b9e28734d,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.404472,51.649051,On or near Hospital,E01023902,Watford 010D,Offender sent to prison
9ace823c980fbd0736bc8b2cc25e2f029f4264d943120e4d576cb423466e9851,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.237817,51.765040,On or near GOLDSMITH WAY,E01033308,Welwyn Hatfield 010E,Offender fined
d66afe4c0863378b3361003c412f481fc9126a428d392c7b8723489f3d6b6855,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.251089,51.948979,On or near KIPLING CLOSE,E01023621,North Hertfordshire 011E,Offender fined
23f91d47fc8d2f2b180b29172f23fac4345586796f2e342f2651c6caf733580b,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.018802,52.050326,On or near WALNUT CLOSE,E01023657,North Hertfordshire 002D,Offender sent to prison
1506b22fac9b014b5e1f09d09a97d7a89a715402d1d80c399bc8b74e8ec4c753,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.437587,51.741079,On or near CATSDELL BOTTOM,E01023413,Dacorum 017E,Offender fined
3c26cbbd7372b6ac02ee2092c9c33dc49bac229d5007480895c1ad69007af3bb,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.204277,51.703440,On or near CRANBORNE ROAD,E01023570,Hertsmere 002D,Offender fined
679ddaa7c2ecf2824897d77f28d460e1d0443194691ffb85ddbed0298de950b3,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.363483,51.721151,On or near Petrol Station,E01023731,St Albans 020C,Offender given community sentence
94f3d5b702fd16e98cd8c0992d7c31cc44ac0a2f0198220c6eac0647d674b9e3,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.395073,51.627045,On or near MATLOCK CRESCENT,E01023844,Three Rivers 012D,Defendant found not guilty
2ebc47f1499eca03c57bd1f1e4815b1d201f11225033440976fc7bb0dca963ea,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.301612,51.640927,On or near COATES ROAD,E01023564,Hertsmere 010B,Offender ordered to pay compensation
9ca5e1750a447863d6bb4dcc26f0e6c9d4ecfe2dbd66cf45880d7372db5397c5,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.013205,51.755415,On or near HIGH STREET,E01023321,Broxbourne 003B,Offender otherwise dealt with
5b27f81c37a40d8d60c4c771714e2bfbd41406dd6d5de18aa6b1cb5ecfe43120,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.178844,51.882099,On or near Supermarket,E01023784,Stevenage 011B,Offender sent to prison
abde97d62f33cbe01a40dad9d8993b9e45fd778e9e6e4a0b29929a0422e481d4,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.026384,51.714021,On or near WAVELL CLOSE,E01023306,Broxbourne 008E,Offender given community sentence
c28f215e0b61c4d74038bb3b8dee1c61c49d57cfdb2f38b79c8a9a69ab670e54,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.222300,51.766425,On or near HARVEST MEAD,E01023927,Welwyn Hatfield 011D,Defendant found not guilty
f960dabe62830812190f24cb2b89f72e5db19c989e7cf865d1a69fd1f45d6164,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.237817,51.765040,On or near GOLDSMITH WAY,E01033308,Welwyn Hatfield 010E,Offender otherwise dealt with
d9c4bd9e91968608c1e15819090c24f30cc1e45717518697d1a6ac0212b8e455,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.294251,51.958110,On or near BINGEN ROAD,E01023613,North Hertfordshire 012C,Offender sent to prison
3e01bc1cec4f791cf55f1302a5c68f94faf3e2496a326af818923610eb246ace,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.211231,51.986335,On or near Sports/Recreation Area,E01023633,North Hertfordshire 006D,Offender sent to prison
95e883badbe27c9788a0a179e168ec863a4c8c0ae0b15cbdb27daa21b9ea399f,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.412438,51.643629,On or near CLYSTON ROAD,E01023865,Watford 011C,Offender given conditional discharge
b3b235f25194151ba7924721eb005b8717226c7c731a9b5615bdb1799462ec21,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.394657,51.653970,On or near ST. MARYS VIEW,E01023862,Watford 009D,Offender fined
c632b8e23f76985d7b62ba58554b92867533058629df28266da44358e890dcd2,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.330164,51.974738,On or near DAVIS CRESCENT,E01023653,North Hertfordshire 014F,Offender given community sentence
0032331a05ded1f20b2a0625529214075d22480433bdced220cd75f6e5f976af,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.010472,51.759578,On or near LEGRA AVENUE,E01023321,Broxbourne 003B,Offender given community sentence
6c31eb6bdce750c52db31c6978acc5859eb2f093f5859c5a56043fa757deb15f,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.356198,51.816175,On or near HIGH STREET,E01023701,St Albans 003C,Offender given community sentence
ba22b1c80a2bf5ead7b965f0b6bd028f253e8f39f6e6fcebb1c6008c52a13bf3,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.189380,51.904822,On or near WEST CLOSE,E01023757,Stevenage 008C,Offender given community sentence
cbfe6e3c2c37c887148c8736f0a91d35bd2649b69bc646918dcf0333dc1baa30,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.021455,51.743019,On or near ASHBOURNE ROAD,E01023292,Broxbourne 004D,Offender sent to prison
e2363328680c53c81a3526533bb17570041182e3ad69862488635e33fa053a33,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.500462,51.641243,On or near ASHLEYS,E01023848,Three Rivers 007B,Offender given community sentence
7ac0b4fd840c81486594f219590b081d6320570b6c225bf007fd8111cc3045ef,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.446835,51.771693,On or near REDBOURN ROAD,E01023395,Dacorum 007C,Offender given suspended prison sentence
4e967d20912276781d7b5ef3285d8599ca9cb080314a919609da64ccb0f39018,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.397992,51.676226,On or near FULLER ROAD,E01023857,Watford 006C,Offender fined
ead1b17e5ea43511f1430a5e577817298e68c1188ffc2e6398b498b80890f39b,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.466277,51.743723,On or near TALBOT COURT,E01023386,Dacorum 019A,Offender sent to prison
da5184c9a00af53d35b0c82855ff654311ba46ae65b5b91112e4123dfe9531eb,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.207004,51.906531,On or near GATES WAY,E01023775,Stevenage 006A,Offender given conditional discharge
354493d1480639f54f53b39a12ca15c6b7f1a0233c59b5ec30da882247731b73,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.176966,51.694468,On or near Supermarket,E01023572,Hertsmere 003B,Offender given community sentence
fdf8683df99cae0c04f5af8a06e5400e768000ba4cc88bba342a666c0c732002,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.400866,51.658281,On or near Nightclub,E01023861,Watford 009C,Offender given conditional discharge
a1d6d6dbb7aac15ab19719ef5519f84ffeed281e6a6856ef0d3942981f88b8ea,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.291935,51.763375,On or near NEWGATE CLOSE,E01023712,St Albans 008D,Offender sent to prison
3d445ff078909d93524b3dfc95b0390014210efb22425cfdfc784f44d357fc82,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.037794,51.685841,On or near STERLING AVENUE,E01023339,Broxbourne 013D,Defendant found not guilty
d89761407e48859c049b56591c579f0814ad1360bb279be43688261770c318c2,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.220894,51.777482,On or near OLDINGS CORNER,E01033311,Welwyn Hatfield 010F,Offender given conditional discharge
e5ba0e988281209b18a293ac605eee370424d1aced3b557ffa15f4443febad6e,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.203302,51.903480,On or near Supermarket,E01023758,Stevenage 008D,Offender otherwise dealt with
848af32a2ae7d10ef9af61a45fa70ca7d1c1626a38fd32cd9f784b3e5c91fdc9,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.300837,51.752049,On or near HATFIELD ROAD,E01023665,St Albans 013B,Offender given community sentence
832c1a1a7a293df4d96b7ca8ce4a72bf39b57d1eaece5f2a2201dede3f552ea2,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.026574,51.818299,On or near HITHER FIELD,E01023520,East Hertfordshire 012F,Offender given community sentence
1506b22fac9b014b5e1f09d09a97d7a89a715402d1d80c399bc8b74e8ec4c753,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.437587,51.741079,On or near CATSDELL BOTTOM,E01023413,Dacorum 017E,Offender fined
e94aaa216c6b73b28d914872d526361c1dd41b0e75295232e22796cf7f213cf3,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.397351,51.677593,On or near Parking Area,E01023857,Watford 006C,Offender given community sentence
e96e005f5e01cd3b88f1635c2141fd681176e505a217aaea84a488c0f49b2d2e,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.248448,51.958516,On or near QUEENSWOOD DRIVE,E01023617,North Hertfordshire 011A,Offender given community sentence
5ebff9006bef48cc3b3b73be09d3c2e226b6fdca7062430c03c320f04a7efc1b,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.343321,51.807308,On or near Supermarket,E01023703,St Albans 003E,Offender given conditional discharge
011d12723632681396b83c6594cdce29a4fc78598d5ad91b4f943d35a739dbc3,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.230362,51.762977,On or near Further/Higher Educational Building,E01023920,Welwyn Hatfield 012A,Offender given community sentence
e200fe3b16f5ef25ec635ce65518e4b481d9dd0ce6d50fb254685cd2e552d72d,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.234079,51.756856,On or near SPRING GLEN,E01023923,Welwyn Hatfield 012D,Offender given suspended prison sentence
04786f36d231b6d8c60932e8dfccb67dbcf9eb3b5bb2007cd5ca0e5f1a756bbd,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.025317,51.814861,On or near TRINITY ROAD,E01023519,East Hertfordshire 012E,Offender given community sentence
b312f8b05ad38717787a2f91bcb3c52ea295cac4f2e1b36d5d55b23587a1afc3,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.394490,51.656648,On or near BEECHEN GROVE,E01023859,Watford 009A,Offender sent to prison
7f0f032dcf1b1fca3ccb6aa652596289be643a76042531b82fa31cb6b32f7e3b,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.564532,51.756347,On or near ST EDMUNDS,E01023365,Dacorum 014A,Offender fined
eb87dddaac3c9a51302ee178ad754503f2fdbabba71d6dba914b597e8612695a,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.573807,51.763186,On or near Petrol Station,E01023370,Dacorum 012B,Defendant found not guilty
071beed480c5d6d775d86da747cafb8f306da463a736957252b4384c6ea1f428,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.288939,51.955434,On or near SOUTH PLACE,E01023613,North Hertfordshire 012C,Offender sent to prison
4481d479d2331c4d97cdf748888816fac9c3966dd0ddba2b0a2ece97b1905451,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.251175,51.960625,On or near FRENSHAM DRIVE,E01023617,North Hertfordshire 011A,Offender fined
3853a5faeb8102eef948cc76d4e42e7c9b44f8cb60cbdb993f78d60f5c6c121e,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.332346,51.754469,On or near ESSEX STREET,E01023676,St Albans 011D,Offender fined
f9348d7bb613a0f8fbff278aa248ddb698c4a5d8f149bc6e449db8a5e00613a5,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.014284,51.752952,On or near Parking Area,E01023321,Broxbourne 003B,Defendant found not guilty
00f110799c8489d2ca6234669edaf7e8fb5e9443fe802c77be7db9510399e962,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.186998,51.906215,On or near Petrol Station,E01023781,Stevenage 006D,Court case unable to proceed
57943b3ea46395765120333dfc77988c08c62b70cf49e80f1507fa65159a4f5f,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.668039,51.798657,On or near ASH ROAD,E01023420,Dacorum 003C,Offender given suspended prison sentence
507fecf22c7ac0523fe061133d736c8d535de85ccde733007c4dedc64165b007,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.330395,51.750386,On or near Supermarket,E01023727,St Albans 012B,Offender fined
741759dbe155b5ea45cf110f4df8a943391cfde4f90bf623b0ec03f6bf7ae1ab,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.306894,51.745833,On or near BERESFORD ROAD,E01023681,St Albans 016A,Offender fined
f645f43cc1a839f5ba21ae10493e5ca6c678357a0baf7ced61e061c2580a7d46,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.463740,51.734833,On or near Shopping Area,E01033023,Dacorum 018H,Offender sent to prison
3d428cb7e2e5740b4b3a43841e32dc6832b7f08574bfa2d5f7740db3dfc78294,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.396930,51.618636,On or near DONCASTER GREEN,E01023806,Three Rivers 012A,Offender fined
280d19ea8cb1b7ff753f6ba13fc685ddd304d0a0ac3df0ddc242a307288a79db,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.431768,51.698730,On or near ROSEHILL GARDENS,E01023831,Three Rivers 003C,Offender fined
d24fd13ade041f6eed48a07f7dc1922aeddb4b562224a723615625f60ddb1056,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.158991,51.894676,On or near Petrol Station,E01023750,Stevenage 009A,Offender given community sentence
e66dc9204536f09038e00faf2c5dc18e8eb5bfd6aab56159dc0eab8bb111379a,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.201368,51.898028,On or near Supermarket,E01023786,Stevenage 011D,Offender given community sentence
e4435399a08d8c36c11b7ca9630c25444da02c183402aa0576db6a256d6ce2f1,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.445716,51.741825,On or near WINCHDELLS,E01023358,Dacorum 020B,Defendant found not guilty
ba85b86c5150b826bf52dc1b971776a5d1c50eba11a4a2ab7cb4b3950e9bc861,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.661280,51.804083,On or near FIELDS END,E01023419,Dacorum 003B,Offender given suspended prison sentence
ca6e4d4f5c0d702e1d4d6a0842ce1d04418bf387792ad9cfca06efcd3b29b2be,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.238300,51.757090,On or near VIGORS CROFT,E01023935,Welwyn Hatfield 013C,Court case unable to proceed
193a216056f6e60081b99db1d9020894d744c8ef9e95472ed223fc975c2a2f58,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.224813,51.991621,On or near MIDDLEFIELDS,E01023636,North Hertfordshire 003B,Offender fined
5f7062efff71d5da1f1c924ec4678d7904c7c5149d67b8d2fe09d049a01d6ad9,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.169605,51.891361,On or near BREAKSPEAR,E01023793,Stevenage 010C,Offender given suspended prison sentence
1681dd87f1a59568528d2eb65808ab41d5484c290f0ab625ebe6ca9479064f77,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.208263,51.801029,On or near Supermarket,E01023918,Welwyn Hatfield 006C,Offender given community sentence
96d901ca2f736e49ecc521ad11a26b3e08f499e9382f9791245497635d6c4c45,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.167718,51.890594,On or near RIDLINS END,E01023751,Stevenage 009B,Offender sent to prison
a4916433b76130f33d9a43f52f32b9684a15eea9e1c23d17bc10cd1c7516191a,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.313349,51.737815,On or near LONDON ROAD,E01023683,St Albans 016C,Court case unable to proceed
73992b0c74e148672d826b5d560724ac43bf9eaf5b9951e42740088c73bf4206,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.216555,51.985750,On or near HAYSMAN CLOSE,E01023633,North Hertfordshire 006D,Offender sent to prison
f088d36096a6a68e4cc4fda04ef4430fad5e241c8c6d078e8af8c2ff08891920,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.021380,51.809687,On or near Petrol Station,E01023512,East Hertfordshire 012A,Offender given community sentence
5e9b4cea303c3b23fb90120ce4bdb9ce1edd4aa8e19020dccc87ef71cd7170e2,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.436404,51.753957,On or near A414,E01023345,Dacorum 013A,Defendant found not guilty
7e21a79f62cd9ee474f87d8ad02d5649de121ef2a3ff9a8a9ed17efb1dd8339e,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,0.143662,51.858212,On or near Supermarket,E01023448,East Hertfordshire 007F,Offender given suspended prison sentence
5774c1ba9ee8325f69f60700555ee74be2b8fdf069e1d57cc40529c44f86f7ad,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.197266,51.897031,On or near BUCKTHORN AVENUE,E01023755,Stevenage 008A,Defendant found not guilty
bde258298c1794249ed2ee298c058d5d3d5a91c656e08a27eb1633143b9100e9,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.407163,51.684021,On or near LEGGATTS RISE,E01023891,Watford 002B,Offender given community sentence
a8726f907454c775e9a8b61d2993ea639b75799a4bbedd33a5177a8ef3ec2053,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.463740,51.734833,On or near Shopping Area,E01033023,Dacorum 018H,Offender sent to prison
38689901ef6b98c86f642edbbb4ca7d6d54c3180fef0c678450c357a4a3df78f,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.403233,51.650158,On or near VICARAGE ROAD,E01023902,Watford 010D,Offender fined
cce99d53d5a937b8c7e0730a4e1a40c60f0019f533bca0ca707ab35eab5f2c8a,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.192737,51.813174,On or near CLOVERFIELD,E01023915,Welwyn Hatfield 004D,Offender sent to prison
