Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
d5e39f178688b61257959d920768dbe0b11b8ecaf80f1409ff1556829c4ce9e6,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.296323,52.643606,On or near CLARE CLOSE,E01026843,Norwich 003C,Suspect charged
75e90debb649dce3ffe4d0bea3e9896bcba4cc7443f384c6e0293ddd399e4e1d,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.472997,52.664853,On or near B1140,E01026504,Broadland 014A,Suspect charged
567696e2bd439dcef34d43e8ab1d5e5e8b24ac91dd4a9a51b8a5164075053f39,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.373865,52.632563,On or near MEMORIAL WAY,E01026509,Broadland 017B,Suspect charged
5663cd5a6802fae93668e8080a1da32760f0e8077934d7b17eee4cf54fe19a60,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.242580,52.638840,On or near Supermarket,E01026867,Norwich 006E,Suspect charged as part of another case
294b2d1d0747ceb9b8aad8d68fc1eeac966adb17f658e6936d148059b670e394,2014-05,Norfolk Constabulary,Norfolk Constabulary,0.944867,52.671646,On or near EPSOM GARDENS,E01026427,Breckland 005C,Suspect charged
9ba4349da5357fae02ec9e5e273d4a2f627ec650b75b6a1a03ac8b9478ab232f,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.040456,52.454232,On or near WAYLAND WAY,E01026435,Breckland 013B,Suspect charged
decfcec29a84962e71fb2fc942123478175f792ac7401adeb3069c410ac73fe9,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.337218,52.648054,On or near SALE ROAD,E01026809,Norwich 004G,Offender given a caution
9df6eb42908667db67f4474255ec6f7af8796e1aa6db5e9b984902270e644f37,2014-05,Norfolk Constabulary,Norfolk Constabulary,0.946630,52.678932,On or near Petrol Station,E01026426,Breckland 005B,Suspect charged
8781ab294ee551033a76c7abbe7f8f40f0594d016b7cbe0de2b455500878a169,2014-05,Norfolk Constabulary,Norfolk Constabulary,0.976424,52.582223,On or near MUIR DRIVE,E01026909,South Norfolk 004A,Suspect charged
6b7f6cd8436f81e077d75f068d597a33dc4ef2eaaaddd15ece932db46fcf2d25,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.218195,52.638345,On or near Bowthorpe Beat Base,E01026792,Norwich 005B,Suspect charged
e453ea7f4b83c5391738d2c9124bee280ae01444e1a245e9b4fdc62ef7b3cc94,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.217205,52.636142,On or near BOWTHORPE HALL ROAD,E01033436,Norwich 005H,Suspect charged
26010e52b35c198ae5df17930ddd3b5b225823f15fb13694475ff2ff82f1ac52,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.259899,52.625225,On or near BUNNETT SQUARE,E01026859,Norwich 010B,Suspect charged as part of another case
7d0004a28cf071bdd41ab6a797066e0ee3249e7a815c7f269a13aac036a575d6,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.272462,52.636525,On or near BRIGHTY'S OPENING,E01026866,Norwich 006D,Suspect charged
de6ff462b48bdf7137bb9fbec3834e953926f84dbe31b6141036f8c846cb29ef,2014-05,Norfolk Constabulary,Norfolk Constabulary,0.946630,52.678932,On or near Petrol Station,E01026426,Breckland 005B,Suspect charged
82db00a350e0e2b7267adb74984c2429bccc23e280cd0fa8782927eb89185fb8,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.201884,52.473640,On or near MARKET LANE,E01026939,South Norfolk 011E,Suspect charged as part of another case
2c6bc484576223e09a474d27e4a3d909ac17244e4af38acf377d13184f78c85f,2014-05,Norfolk Constabulary,Norfolk Constabulary,0.752025,52.415976,On or near Supermarket,E01026468,Breckland 016A,Suspect charged
bd83f945f5fdf3dda429e5c3a49a824b7d428fa4be9f228731af952f5c807e1a,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.123600,52.481652,On or near BUNWELL HILL,E01026878,South Norfolk 011B,Offender given a caution
cd90f4177f44ded06192d7e6f433559588377d7abec8af93c7152aa0266b8b06,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.280139,52.648625,On or near GLENMORE GARDENS,E01026834,Norwich 002G,Suspect charged
27d376f1109b6e37da8c138cdf1f47e959d69ddf597c27775ef0bc514449219b,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.472997,52.664853,On or near B1140,E01026504,Broadland 014A,Suspect charged
7bfd2975d7d784e26b76900f70c19db47deb7763d2f393d5d7e3ce86ea152fca,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.249528,52.636041,On or near RANWORTH ROAD,E01026865,Norwich 006C,Suspect charged
efc2050dee271c1fb99ae3153c9d3a5f3677357f9d9f03942b0478bc01846564,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.301931,52.923031,On or near GREENFIELD CLOSE,E01026777,North Norfolk 003D,Offender given a caution
6137f4c861c5cda83a4f7fb25ba8f2d8e502fcc394ecf7b965c9557ebbef2c53,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.317599,52.637562,On or near Prison,E01026806,Norwich 004D,Suspect charged
d839f68b8508206cafba9d829c289ce36ae96a8bdcc2678d98f13b480d3d36ee,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.301805,52.922738,On or near MAYFIELD DRIVE,E01026777,North Norfolk 003D,Offender given a caution
700d4754bbae20f27b296056b577f0e53fad5fc0472973680c0da07218d51525,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.301805,52.922738,On or near MAYFIELD DRIVE,E01026777,North Norfolk 003D,Offender given a caution
cb0473c3c8c597d56a2cd9205ae9c8a7edb115551e2fc990670c08c2dbba1f67,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.289725,52.649465,On or near ALFRED NICHOLLS COURT,E01026800,Norwich 001D,Offender given a caution
c6e8c31d3c2ea5ad016d53b9dfdf1933f083b934fc3eb72608a7c14fc6fb27a2,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.300163,52.929312,On or near THE LOKE,E01026735,North Norfolk 003B,Offender given a caution
fd9d4fe8a87d1598bdcf09c73d9115672fe61c4869362b4fe357d566ba7284b4,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.300163,52.929312,On or near THE LOKE,E01026735,North Norfolk 003B,Offender given a caution
832347a7b0add7dd36406ba584084f17a7e6477561e1629115522c24858c95f6,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.291633,52.651246,On or near Supermarket,E01026800,Norwich 001D,Offender given a caution
5e15136a87bcd7f67e723120c7ac39859fdf28e23a455e7108ae88c344c64bd0,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.308188,52.630198,On or near FERRY ROAD,E01033438,Norwich 014A,Suspect charged
f5e1858b565dcd8e78639300652ce1c75f96d40e23e468fa34d32d2337ea2d34,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.312214,52.627918,On or near HILL HOUSE ROAD,E01026850,Norwich 015C,Suspect charged
739884adb470e4092abc5ca2569b4e7c30f73884d785e976e684198c1ea0260a,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.291389,52.637367,On or near THE LATHES,E01026826,Norwich 007E,Offender given penalty notice
e401e17f52ecd39632df5aad54423ba82238fbcae2cb39c1f12b30b2fd72192d,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.337218,52.648054,On or near SALE ROAD,E01026809,Norwich 004G,Suspect charged
91c53e36200fa407ae7e2c71b5160e3f9c012fe1efc0b5551edf54c36951a792,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.287723,52.639735,On or near ST MARTIN'S ROAD,E01026831,Norwich 002D,Suspect charged
f20a2e4dd8ef9c462f32ba056792ac095bcbaec255dbe51ab09278ecb64d6b7e,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.295910,52.640281,On or near Supermarket,E01026846,Norwich 003F,Suspect charged
0cd5394338e095211eeee34ac9f9bc58a1c16986c27710f1dd9aa34bb75d1212,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.726112,52.606705,On or near REGENT STREET,E01026623,Great Yarmouth 006B,Suspect charged
d1bd9d79236bccb1602cd965d0f87e3613d4031aa51681b37d765ca98d6a4ff6,2014-05,Norfolk Constabulary,Norfolk Constabulary,0.948106,52.680424,On or near RAMILLIES CLOSE,E01026429,Breckland 003B,Suspect charged
a4a742bc11fade050f01ec707174c88a87638c2cef6b6e4957c7e0c59b812a12,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.308932,52.629089,On or near ROSARY ROAD,E01033438,Norwich 014A,Suspect charged
8b370e66417168225e934e7fe5d75a045f9321f648308665b8f61c3142e4235e,2014-05,Norfolk Constabulary,Norfolk Constabulary,0.402528,52.756081,On or near NORFOLK STREET,E01026698,King's Lynn and West Norfolk 011A,Suspect charged
3a3888c5d2c441c93007906f57b830b7a39686572d25fbd40bf759ae028bd137,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.296991,52.631671,On or near ELM HILL,E01033438,Norwich 014A,Suspect charged
a441a6d2ae21ca3cc1cfb382e4e7ce320f10df8e8bbe1c93e3a0411b7dfac24b,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.234967,52.647862,On or near Supermarket,E01026918,South Norfolk 001C,Suspect charged
0bab03ef897b628b694c4291f81fba6d3a788574c85b3c7c92ec68b3ee073a30,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.011067,52.952122,On or near QUEENS CLOSE,E01026739,North Norfolk 002A,Suspect charged as part of another case
c172e616e15825c14fd76f3eeb1e5a5cf1465d475245ca9948d1dd2078d99180,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.285690,52.655800,On or near BENTLEY WAY,E01026798,Norwich 001B,Suspect charged
3746d8730deba206ae81f644931e98c629340c118cdf262c7d8f160c7dac8257,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.307885,52.635585,On or near CANNELL GREEN,E01026848,Norwich 015A,Suspect charged
365639fd98e7df1a7d4b96980e8bf88ee79d88de5232598521ededd7e389b47b,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.394016,52.820712,On or near POUND ROAD,E01026753,North Norfolk 010A,Suspect charged
aba0e015cf361619c4dabc1bf3d9a783f4372051d89ecfbfbf2c9b97d1bae4b3,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.394016,52.820712,On or near POUND ROAD,E01026753,North Norfolk 010A,Suspect charged
94854f085bc04eb0bffc0ec40eb59ca90d6c146790f0adfb70ac4e2afe1628a3,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.115170,52.377137,On or near FRENZE ROAD,E01026888,South Norfolk 015A,Offender given a caution
174db0e41d6598b0a635ba6d0d6c27ab31d8870e8e76328a62c10396e354f31a,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.324347,52.625761,On or near THE DENES,E01026577,Broadland 016D,Offender given a caution
e1e0d7b3ef3966aa35272d7979371382721d8c8f54e20c6b06fc4957ecb10116,2014-05,Norfolk Constabulary,Norfolk Constabulary,0.948106,52.680424,On or near RAMILLIES CLOSE,E01026429,Breckland 003B,Suspect charged
dbe49d7d2f8e87e63b1c9b3122dfb51c5e513f17257e14a2827c9459dbd2f713,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.185309,52.653489,On or near WILLIAM FROST WAY,E01033538,South Norfolk 001G,Offender given a caution
8372764a0c6c8155c3cbf46208543832061d16413e75bef25a6ceaadcb906de4,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.735481,52.607767,On or near Shopping Area,E01026623,Great Yarmouth 006B,Suspect charged
0c90e69d2ac2610b0c8868379445b4a1a5a669b9bc728977959cc034bfdaeb9a,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.304988,52.642249,On or near SOUTHALLS WAY,E01026844,Norwich 003D,Offender given a caution
dc52658334da478e70def41a6bf02fefeb5f1157572af722cfc251621704e13a,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.258410,52.617729,On or near PARMENTER ROAD,E01026814,Norwich 012E,Suspect charged
b25e97d0d48a6d72a27a667158cd0e595e9497a10fca49af1ed303cc524b3349,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.713807,52.568873,On or near ST EDMUND CLOSE,E01026619,Great Yarmouth 011C,Local resolution
a40a1c643120536c9a07623ac8876e00ae0537bb5e57a2221ab7d7be690285c9,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.247796,52.629236,On or near Petrol Station,E01026861,Norwich 010D,Suspect charged
0d0b32d6baf923591c28c618ec1fb4ff8b4712082269b5df59a429cc24ff4231,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.690781,52.672969,On or near Petrol Station,E01026629,Great Yarmouth 001F,Suspect charged
985913d6682fdeec8212656ed203186493efb936da0c021061c119e294f1b132,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.298025,52.646976,On or near Further/Higher Educational Building,E01026843,Norwich 003C,Offender given a caution
01603d6e645fed34656ea4643acacfe4793204abd0cf176d889fb4892de4d4e1,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.263363,52.665196,On or near Supermarket,E01026527,Broadland 010B,Suspect charged
7db9ceaf5b1ee579e09589f3fe0c8880ea387ae00f00e47e494794ee67add0ef,2014-05,Norfolk Constabulary,Norfolk Constabulary,0.587869,52.539193,On or near HOVELL'S LANE,E01026651,King's Lynn and West Norfolk 019D,Local resolution
fddae3f9ea4eabda9d84118605acd334a1eed01ad3ad46e1639f69ef507963fa,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.731875,52.539512,On or near BARN CLOSE,E01026588,Great Yarmouth 013D,Suspect charged
0462badf034f1b6c76e9d06c36644f2fb8a3e23f9f85bc261a6d156c095e4e01,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.291218,52.624268,On or near Supermarket,E01026822,Norwich 007A,Suspect charged
ffe161fc4a9ce9943942da92896b34df445d01ff96a254981d0ecd2df05b0581,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.218195,52.638345,On or near Bowthorpe Beat Base,E01026792,Norwich 005B,Local resolution
5cddbf0437f797d11971f4c868c7801ef624b7ceae300402cc46a8e151717a93,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.732226,52.603553,On or near OXBOROUGH WALK,E01026624,Great Yarmouth 006C,Suspect charged
ce6588f86806b7034456eae042b85add7c6a34876a1caebc35de80a1b88f1506,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.390581,52.673583,On or near STATION ROAD,E01026579,Broadland 008D,Suspect charged
7517108c33b055fee0c483bda5e34faea536d2517a9698869a3275bf7311709f,2014-05,Norfolk Constabulary,Norfolk Constabulary,0.957558,52.671843,On or near HURN ROAD,E01026427,Breckland 005C,Suspect charged
2db8a91473ae600a16826b010785ce8fd091e83bdf0d1ba05c90248258deda1b,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.014352,52.686886,On or near Parking Area,E01026479,Breckland 006A,Suspect charged
8e8283c9bc375accb913f5361d5904d7aeb962be0def87c3a42a43b1c7e2bb6b,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.280139,52.648625,On or near GLENMORE GARDENS,E01026834,Norwich 002G,Suspect charged
63a0bd9ce2cacb32f6bb76bcfae234ecb43c47c5d2abd70019dd4abddf4849fc,2014-05,Norfolk Constabulary,Norfolk Constabulary,0.861092,52.552982,On or near Parking Area,E01033040,Breckland 010F,Suspect charged
ce4b7cb3d641396c3d0178272d89e3d4047aeb004759c965bf0e46feefc0ba36,2014-05,Norfolk Constabulary,Norfolk Constabulary,0.861092,52.552982,On or near Parking Area,E01033040,Breckland 010F,Suspect charged
f033f75be1b5c93af74c47244ceb35012e19c45a68b1efcf2a8a92e2370a4f90,2014-05,Norfolk Constabulary,Norfolk Constabulary,0.927237,52.677686,On or near HARRY BLUNT WAY,E01026454,Breckland 004D,Suspect charged
f8e74fb5d6792df2eb7ae3661af4381864a4d34c905071f8c7c21d7db9c3a121,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.292417,52.627050,On or near WILLIAM BOOTH STREET,E01026822,Norwich 007A,Suspect charged
5aa9d6b4939fc008084643b19a5df6673566dbde0138e3a13e5971836600d793,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.205909,52.933721,On or near SEAVIEW CRESCENT,E01026773,North Norfolk 001D,Suspect charged
83fcefbaec3643b91f6a77a1daaad7464c3e79cb4f38622adc742a57a82c00b5,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.021900,52.514252,On or near STATION ROAD,E01026423,Breckland 011B,Suspect charged
990ca9013753d00d7b2af3978ab52e8272b8aff2e9717ec4764fe9c144df516b,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.290694,52.654690,On or near BRIGHTWELL ROAD,E01026799,Norwich 001C,Suspect charged
11c0f36a7ac57078ef0b6d78718c6a164ab3e656b7ff84920ce0b14dd9b32244,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.300340,52.635895,On or near Theatre/Concert Hall,E01026823,Norwich 007B,Local resolution
cf56e26077e23015bdb7f6f28c2a15e9f9538b7885f8bd9e18af73836ca432e2,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.292206,52.625221,On or near ST STEPHENS STREET,E01026822,Norwich 007A,Suspect charged
77efbca3fb773d3b460b376aba4318be78339502ac29280317e72b0a70aff791,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.274959,52.654902,On or near MARSHALL ROAD,E01026832,Norwich 002E,Suspect charged
e58af4935967a4ec673877056860b601dafe140b80c28e9bfb865e8e4b898293,2014-05,Norfolk Constabulary,Norfolk Constabulary,0.395985,52.753255,On or near Shopping Area,E01026699,King's Lynn and West Norfolk 011B,Suspect charged
ecb928e811de1e336a64ba2c2e508d0c732b81c51c1fa5546de5513660914f23,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.559835,52.565126,On or near STATION DRIVE,E01026538,Broadland 018C,Suspect charged as part of another case
051eda84fbf30b6bd26a73c5ae7de57c178b3d3e1ce5fcc6cffad0cfe5c29c57,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.301557,52.629493,On or near Nightclub,E01033438,Norwich 014A,Suspect charged
3b3da73c7dc80623fefc06021342d713498ca1b5e7d0ab2d2a61ff7d40c5fe50,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.336972,52.641334,On or near Parking Area,E01026803,Norwich 004A,Suspect charged as part of another case
cccdbb58eb0e86880b1660ad2aa6482d620a8240618e0f30013ffea8ed35750c,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.287335,52.634377,On or near BARN ROAD,E01026827,Norwich 007F,Local resolution
a4596a83acd6040c66f9b44a8f4af29d94c4ab384f1c2de8dc8e736d89b36bc0,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.300288,52.641094,On or near CHURCHILL ROAD,E01026845,Norwich 003E,Suspect charged as part of another case
318e38dbe7b4403593049f24064610c380c8899911cedb5f3283a40b7f53eb85,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.225703,52.679268,On or near MANOR FARM CLOSE,E01026519,Broadland 007B,Offender given a caution
f4f93822c33f6b7a5c4d4b0321df8a51842e514f405cf476a0cad9a0aa636a4d,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.214146,52.660120,On or near HINSHALWOOD WAY,E01033540,South Norfolk 001H,Local resolution
724380076aa93c62ca15c23ad78dc14e6354c3cc374db58104ee23256221d00b,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.301805,52.629441,On or near Nightclub,E01033438,Norwich 014A,Offender given a caution
9f6eeccdbc1852e1394436d77e7ddffb7cd2e64cacbe57ec10dd06a5a7f9c385,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.302641,52.628968,On or near PRINCE OF WALES ROAD,E01033438,Norwich 014A,Suspect charged
e204390fa82b5c65c14ff0e16a4a1c9ef20a4e82cadd7bfa6fcaecd58e1d6915,2014-05,Norfolk Constabulary,Norfolk Constabulary,0.399681,52.755779,On or near NORFOLK STREET,E01026698,King's Lynn and West Norfolk 011A,Suspect charged
9539b8d7b4ad894c036873b1361c6e380d586dedc74c361652927c1f9b0845fc,2014-05,Norfolk Constabulary,Norfolk Constabulary,0.399681,52.755779,On or near NORFOLK STREET,E01026698,King's Lynn and West Norfolk 011A,Suspect charged
002f4f17554f0f1b3fc658b5fdeaa5ca521d06df0a5e69fe6c9786980e2eddd4,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.306593,52.654508,On or near CLOVER ROAD,E01026556,Broadland 012D,Suspect charged
6a5f2bc856a85f74ab65f2299a30ef373062399d7236dfcee1fac55e8b5a5da1,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.293950,52.629354,On or near Shopping Area,E01026823,Norwich 007B,Suspect charged
45dade7cbb3bce7827fcb9bebdc865c245505b7fafa25ad010025aef669e9fd1,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.019558,52.511479,On or near MAURICE GAYMER ROAD,E01026423,Breckland 011B,Offender given a caution
a379b01763f8942116b75b7b872fcc2c2130ad6fab16df00f9d70f4f8490ac70,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.261352,52.651500,On or near DRAYTON ROAD,E01026864,Norwich 006B,Offender given a caution
e8277faeaa382a1189693588b3b323b0b59eda89aebb6588dc2e82a2baf9306f,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.181375,52.654090,On or near ALEX MOORHOUSE WAY,E01033538,South Norfolk 001G,Suspect charged
64c94a7af9dccadae0c717674b1d9bc35b172d8e47ab56ec120f911f9eb9a3ed,2014-05,Norfolk Constabulary,Norfolk Constabulary,0.957558,52.671843,On or near HURN ROAD,E01026427,Breckland 005C,Suspect charged
a026b21b72f9aa515e88636530c068b3d41bae59b0162504bcabff699df0d3b9,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.382808,52.665288,On or near EVA ROAD,E01026578,Broadland 008C,Suspect charged as part of another case
65748043772468f679f24d3cbe3a3ff89ef28b227d0b7a4d18f5161600dd4a8f,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.251156,52.623316,On or near LOVELACE ROAD,E01026860,Norwich 010C,Suspect charged
9a10cc535b55f96a3942be54da4c221cb74e82a4aca38cfe0bdaf6de252fd5d7,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.723628,52.593111,On or near CROMWELL COURT,E01026633,Great Yarmouth 007B,Offender given a caution
80a5b1a9c4287b03d672af2a15bea843b4affe656bd94e475b78b30c2770d5ee,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.286827,52.690052,On or near Sports/Recreation Area,E01026549,Broadland 005A,Suspect charged as part of another case
4f5dff43041b851b5f8b95e3db01cbcc63d5ee26662419182dd3124a74bf5164,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.289831,52.629226,On or near ST GILES STREET,E01026822,Norwich 007A,Local resolution
eb33425bdb72842fa4d93fee4402b4784f8cb4eca74b17a7ee29657be7d24b93,2014-05,Norfolk Constabulary,Norfolk Constabulary,0.423240,52.760758,On or near KEEBLE PLACE,E01026693,King's Lynn and West Norfolk 009D,Suspect charged
9921f20e75e08a74ce3b246b5e5c0ba96d46a62f020207a6da6fb0463022e376,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.307265,52.650874,On or near SHIPFIELD,E01026802,Norwich 001F,Offender given a caution
a4e943c72ca6d76c073e038f1c37914979589598b4ed8130a52fd887b5568f16,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.204488,52.939461,On or near HOOKS HILL ROAD,E01026772,North Norfolk 001C,Suspect charged
799cfc8476cf188cfa90202f3d16bc29c86e8aef9aed22e8df345ef903819ef1,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.204488,52.939461,On or near HOOKS HILL ROAD,E01026772,North Norfolk 001C,Suspect charged
f1943f4b64ed3b6642ab22ba1e6402c9fdaa2758f35b8cb8c79a56f01c352704,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.204488,52.939461,On or near HOOKS HILL ROAD,E01026772,North Norfolk 001C,Suspect charged
379de44657ae257eb66313692fd8853cd2df3a718720f2f8db8bb17e6ed33a62,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.305389,52.623073,On or near WHERRY ROAD,E01033441,Norwich 014D,Suspect charged
4c05dcd57fb879c184ed50af5f61b4bf90ee91851c105c9c01a5efd3197f061c,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.305389,52.623073,On or near WHERRY ROAD,E01033441,Norwich 014D,Suspect charged
f9692bd088a5e8e93e38eb54550f39a166df09e4507f096794f6191a523bf747,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.279121,52.634038,On or near PORTWAY PLACE,E01026824,Norwich 007C,Suspect charged
d81afacb94b8410bda237f12a37d5ef4ea585578e49b8c81ce57d3463be24dcf,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.210778,52.776055,On or near Sports/Recreation Area,E01026523,Broadland 002B,Suspect charged
d41e24783434db056bd02fa8bcd7609387d8999b83f80f37cb8c1d09a6078b11,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.317599,52.637562,On or near Prison,E01026806,Norwich 004D,Suspect charged
d3419d9e013a76cba570b57d00123c6dcf41886ca108e8f3b4af858ae09c0506,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.321128,52.624629,On or near SALISBURY ROAD,E01026849,Norwich 015B,Suspect charged
33828e3a1633d9247f1af9f5905c1f2107cbd9296962540512c2069f4818746d,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.305389,52.623073,On or near WHERRY ROAD,E01033441,Norwich 014D,Suspect charged
a8ce83662dd50406524d19aeefccf60bf55ca7ee2f4c9ec64267ac6252a057a9,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.250923,52.657839,On or near Sports/Recreation Area,E01026529,Broadland 010D,Suspect charged
cb99a759ee0193f2cab0f3beefe310dc62ca82f4cbf90930bb64865a78315eb1,2014-05,Norfolk Constabulary,Norfolk Constabulary,0.416042,52.761120,On or near Parking Area,E01026690,King's Lynn and West Norfolk 007D,Suspect charged
e25aad02b6a6dfe3f7bc3334331f8f589e0cb5bfb04edacf4a5be64477ea83ae,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.204488,52.939461,On or near HOOKS HILL ROAD,E01026772,North Norfolk 001C,Suspect charged
afabc4196e193be6eff13670f34d44126032577157af99d84fbfcaf57568868c,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.346746,52.569522,On or near SPRINGFIELDS,E01026927,South Norfolk 006D,Suspect charged as part of another case
546f0cb7d229dc0ec33e36c0c51f9149a9d1398be098f45ee91621cf8c0f439d,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.717979,52.561663,On or near Hospital,E01026617,Great Yarmouth 011A,Suspect charged
4dcf3b2c3c00b537a1f123193c46f345e14657e328dda5902d9c899c77ad2579,2014-05,Norfolk Constabulary,Norfolk Constabulary,0.940272,52.687147,On or near Sports/Recreation Area,E01026431,Breckland 003D,Suspect charged
80967e6183e7ea0f630ec38887846b2c4fee952c02b52f72fae9ab08f7bdb7d6,2014-05,Norfolk Constabulary,Norfolk Constabulary,0.378847,52.602594,On or near CHURCH ROAD,E01033039,King's Lynn and West Norfolk 017H,Suspect charged
9632523f8697dc0dc8eedd3820819c0c787ea70f9df122b262a1904b8e453c15,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.286187,52.651982,On or near BULLARD ROAD,E01026798,Norwich 001B,Suspect charged
9a04a082b3f1fe1cbc81edbaadd60df6c909e18c6c7136ae33838172e58a3cdf,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.293572,52.623339,On or near Further/Higher Educational Building,E01026822,Norwich 007A,Suspect charged
b6f7098a661bd495cbfc4db62b1dae7f6d7dc210f27defe7b8a561ff20a2a487,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.301005,52.400077,On or near RAINEY COURT,E01026902,South Norfolk 013D,Offender given a caution
