Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
b58d32e6f8f61e9b9ce9c62fd420e1f857a72c0e91e5e4b8654ac16d184666bf,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.512617,52.344614,On or near POUND MEADOW COURT,E01029947,Forest Heath 004E,Investigation complete; no suspect identified
8a009c536c16c357965c22aaee8a5f7e1f8da07f579c6cc6a6ec611d72e8b648,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.697745,52.255207,On or near TREVETHAN CLOSE,E01030140,St Edmundsbury 003D,Investigation complete; no suspect identified
1f768f9701fbd893ac582e52f0d7455b0de1103bcbd3067b46db0af33c520da5,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.168060,52.048554,On or near HOLYWELLS CLOSE,E01029991,Ipswich 011C,Investigation complete; no suspect identified
0cb7c4bd905c0fbde13eb2363df254b570eb749bde9e076c5d730b68a9b3016b,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.152191,52.057290,On or near KING STREET,E01033125,Ipswich 007G,Investigation complete; no suspect identified
021e5360f3f3d05156e5908b78ea7c5f937b55cdf7f20ccac38ab930636c2ac8,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.267932,52.346504,On or near VICARAGE ROAD,E01030058,Mid Suffolk 001B,Investigation complete; no suspect identified
099392e3b86d97ddd85297674c0868c63364d835c299089cde87ecc997717718,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.447292,52.074837,On or near BEAUMONT VALE,E01030113,St Edmundsbury 014E,Investigation complete; no suspect identified
efc2ef272008ea8ac6ab6375c6aa6438c908067114f73d411510c948d6204dca,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.745511,52.476008,On or near TRAFALGAR STREET,E01030250,Waveney 004D,Investigation complete; no suspect identified
86e3ac036842efff94bb8873bcaa5971f06835f9cdac22d3a5d328ef93c3e99b,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.023356,52.203235,On or near COLUMBYNE CLOSE,E01030081,Mid Suffolk 005D,Investigation complete; no suspect identified
cdda656411d6e215721dec48d15de378e64cf0893a8265f0e6d57b8957b7c5cf,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.715334,52.227942,On or near HARDWICK PARK GARDENS,E01030142,St Edmundsbury 009B,Investigation complete; no suspect identified
9d892cfeeaf245aeb1ae47b11c6f7f6624f2a7c11e2140bd1e30f550a022afe5,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.384787,52.289992,On or near B1117,E01030082,Mid Suffolk 003B,Investigation complete; no suspect identified
d0a39aea07de4c79b85101b550410176cf63afb1bb9f74e54ed31f9eb136695b,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.631936,52.445483,On or near ROBERT LINGE CRESCENT,E01029928,Forest Heath 001C,Investigation complete; no suspect identified
346721626cc63d95d46fc95aad8983fd2d270152e8df7a7090dbb84c49f264b4,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.616067,52.445889,On or near Sports/Recreation Area,E01029927,Forest Heath 001B,Investigation complete; no suspect identified
9b2890632b19008c7d43c665b9d1101fb214c271304d8872c04b1f8665e4c8cd,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.444959,52.079139,On or near ELMHURST CLOSE,E01030105,St Edmundsbury 014A,Investigation complete; no suspect identified
297477e081ed06b49371b259b06c9fc4d69a63c9ff659ec44bf8d33defa6324d,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.996715,52.187781,On or near CHURCH WALK,E01030071,Mid Suffolk 010B,Investigation complete; no suspect identified
89c71f969fe4249592eed5f8414171dc1e45d824e945bd1e8811c741c318aa06,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.486012,52.372342,On or near SHRUB HOUSE CLOSE,E01032524,Forest Heath 003G,Investigation complete; no suspect identified
6de8661e2eb63d7ce14f6c3b77a61039455b5230c643f01d8565f69d7f216d51,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.109692,52.041980,On or near MILNROW,E01029909,Babergh 005E,Investigation complete; no suspect identified
478e45a1e04a382194074eac03769add152f7a519c614fa671ad4c33928440de,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.159996,52.117367,On or near CHURCH LANE,E01030046,Mid Suffolk 012D,Investigation complete; no suspect identified
7ab1d3e37f7c6db95fc5041ccd8d809e44cc9eb31ddb8efd70d79323a6c2aac0,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.166713,52.056937,On or near Sports/Recreation Area,E01029962,Ipswich 007E,Investigation complete; no suspect identified
fede5f682fec01b2acca4eae0dbf8757196e8d286475036479bb3e94fb11e865,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.842413,52.288502,On or near BAILEYPOOL LANE,E01030121,St Edmundsbury 002B,Investigation complete; no suspect identified
43b6b70373f87512491d189de81b0c25e9d0f5cef219826a49b20130197cb71c,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.439533,52.444666,On or near MOUNTBATTEN ROAD,E01030232,Waveney 013C,Investigation complete; no suspect identified
ea1ac76873ddfe035004dd6ac4c3e9f9ccdfd00883f5010b83fd50f8a83a5ab5,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.514293,52.363012,On or near MILDENHALL ROAD,E01032525,Forest Heath 003H,Investigation complete; no suspect identified
44a70f7136aa2095248ac559de48aa1e2ccfe8dcf5d3d8455acd09529dd676c6,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.731784,52.039851,On or near Supermarket,E01029920,Babergh 007H,Investigation complete; no suspect identified
b7c4bce8374a1cdd1cb998bde2d18a30d6d4dcb85631a714bcf8bbd0bdfed762,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.178067,52.057593,On or near MASONS CLOSE,E01029958,Ipswich 007A,Investigation complete; no suspect identified
64b0c73bad3620cf9e0ecdc20ed96002fe3bfe3ab7089f0e72214ebfc20c6bf8,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.149462,52.073435,On or near KAREN CLOSE,E01029973,Ipswich 002A,Investigation complete; no suspect identified
bd57ee9de726b65cc7ef60e5fe12a123d5a8c9e5b29f904f9aa01da565bdb89c,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.115080,52.087967,On or near A14,E01030031,Ipswich 003E,Investigation complete; no suspect identified
577c8a6954442dd68f8ad57a4c15036895e3509169c8b8e6e331846bd6cfc71c,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.146508,52.318549,On or near HAYWARD CLOSE,E01030052,Mid Suffolk 001A,Investigation complete; no suspect identified
4ad2a53a44f9604c34ec0b37dd5a23ecfc1a831ce6a725250b6c85549baa4db7,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.754237,52.479707,On or near ARNOLD STREET,E01030249,Waveney 004C,Investigation complete; no suspect identified
668c2f91caa42beb3bf2e88d37585df26276ea0f9fe9513226eb05ac8e6a4883,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.723876,52.469613,On or near HARDY CLOSE,E01030289,Waveney 005D,Investigation complete; no suspect identified
9085b422c3a151aa5797c1e9d6cf41ea36c717e74f6532c1b119664b74e0a457,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.132579,52.077870,On or near CHARLTON AVENUE,E01029976,Ipswich 002D,Investigation complete; no suspect identified
3a14f7b49bbe1681bcbac0e879d69d4ed5e7a0da3ae9b4dedbdf3d5ee0b202ed,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.810595,52.251979,On or near STATION HILL,E01030085,Mid Suffolk 004E,Investigation complete; no suspect identified
24221f537ae6d12cb0e567d3f859ac4d9b8bdf93dde0e17619e3a826b904ed9b,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.427229,52.077590,On or near BUCKINGHAM ROAD,E01030114,St Edmundsbury 014F,Investigation complete; no suspect identified
3a71321639d0d01959f7599024491c95570697448c59309a4195537680c62668,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.124571,52.070222,On or near MUMFORD ROAD,E01030030,Ipswich 003D,Investigation complete; no suspect identified
769205dc87970cc10db0c412f83f1fdd7b580a2ca2fde5460fd469e83d05a6a1,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.717881,52.418441,On or near TURRELL DRIVE,E01030251,Waveney 012B,Investigation complete; no suspect identified
cd904907b40773cb92a8772baa0c40cc3d8af1d50e157f35b82ad6ad5f6af8b6,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.170677,52.309889,On or near CRANLEY GREEN ROAD,E01030052,Mid Suffolk 001A,Investigation complete; no suspect identified
1aca15bcfa51b8b7a1cf6f582a20715706df5d7f5e616067e74860f5753c3da6,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.712139,52.242790,On or near GUILDHALL STREET,E01030091,St Edmundsbury 006A,Investigation complete; no suspect identified
4ba521389afad2e7e8a937dc874ebd6d7d8cf398562505ff5b73c6c2e983680a,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.318302,52.093263,On or near Supermarket,E01030211,Suffolk Coastal 008D,Investigation complete; no suspect identified
51610f9a6522b9c283627276ec43fc983b635aafc6293aa16e8920ffa82f6d3d,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.311625,52.193628,On or near LINGS FIELD,E01030154,Suffolk Coastal 002A,Investigation complete; no suspect identified
acc7b40560b266738e3c15c7c2b6c79d61b75c7523200b82faa5686504696997,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.153147,52.058641,On or near LLOYDS AVENUE,E01033125,Ipswich 007G,Investigation complete; no suspect identified
0491b8848f94e214d464b528609eb39d21d07800407a7d1bb39415b92c6a1d48,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.100796,52.039894,On or near A1214,E01029908,Babergh 005D,Investigation complete; no suspect identified
4b8a0910cdf04ed409957e0a6adc888afc655cff02d179a87b1a677e857c50cf,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.130735,52.057782,On or near ALLENBY ROAD,E01029985,Ipswich 010B,Investigation complete; no suspect identified
5fa169c73b8084bbab31365c2b8193086c313b32a11e678c159220f56c76b8d1,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.399200,52.247320,On or near FRESHFIELDS,E01029950,Forest Heath 008C,Investigation complete; no suspect identified
5e7eb22d62a266189ad981fed1bd221fe09fbb7e5b0cda94b21b4cff8895cf26,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.147364,52.044657,On or near LA SALLE CLOSE,E01029970,Ipswich 012C,Investigation complete; no suspect identified
72ae5abb5fc3b3a9746564d3aa11ba92d776ddf2934b6065c5c872a68af56bfa,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.180947,52.061167,On or near GORDON ROAD,E01030002,Ipswich 008A,Investigation complete; no suspect identified
b7ec833e0606513fb896c056561d7922f7e80691f2e044a6831b43bd81638d7e,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.639293,52.445696,On or near HERON AVENUE,E01029926,Forest Heath 001A,Investigation complete; no suspect identified
b2e3a007f468c43331e18f2190c928700cef43aba75da376382fb82d17fedf5f,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.169527,52.191499,On or near MILL FIELD,E01030057,Mid Suffolk 007B,Investigation complete; no suspect identified
8dfbedc5985c30a7162cd8a736812ea2dbee813486545a0a4a78ac589fada410,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.746048,52.479032,On or near ETHEL ROAD,E01030264,Waveney 004E,Investigation complete; no suspect identified
3f27051741fba82784d69ab25582fc7499ab3ec137535cecd159cfb66d2196b2,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.696081,52.433345,On or near BRANDON ROAD,E01029928,Forest Heath 001C,Investigation complete; no suspect identified
e7367ad1350b0cca3aab45db4d01915e4dd315156b4004aabbf599bc016cd768,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.150779,52.058983,On or near HIGH STREET,E01033125,Ipswich 007G,Investigation complete; no suspect identified
687832ef4d5d0fcbb78a93309bb3c0867b784478eb30290a7e22b16b4c70fa9a,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.142798,52.041541,On or near Supermarket,E01029970,Ipswich 012C,Investigation complete; no suspect identified
2889956fd78381dec3cf154d22e115fc9ce345909f550ee541b1b74cb54ec8e3,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.170199,52.056303,On or near GRANGE ROAD,E01029960,Ipswich 007C,Investigation complete; no suspect identified
a1bdbac38010e638c90f119985e4716f5be0df304d10a9eaa73a700b0658ade9,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.754167,52.489082,On or near NORTH PARADE,E01030240,Waveney 001A,Investigation complete; no suspect identified
9602a20358c4593ef6c5e8483aac38ff59b798340521fb7231cf656b0b5192f6,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.696156,52.241340,On or near LINNET ROAD,E01030123,St Edmundsbury 007B,Investigation complete; no suspect identified
e36e338d4dc4996086c96ef5bec87af81fe5879fe16fba546c31b83df6da2fc3,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.573239,52.205641,On or near VICTORY ROAD,E01030188,Suffolk Coastal 004D,Investigation complete; no suspect identified
44d7cab32461cc0b23b74c84c1b2bf345aeca7e6ab324f6bca336f58228f1d68,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.066131,51.964058,On or near PINE CLOSE,E01029872,Babergh 010B,Investigation complete; no suspect identified
ad6875a20168a4960337832ac67531a8c0ec681cf62276700ffa2bd672c1735e,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.000085,52.184601,On or near CHESTNUT GROVE,E01030071,Mid Suffolk 010B,Investigation complete; no suspect identified
bc372f2a2d61d486a3cd7e3b134bddb6e8be59319764a4e58fa2e9aa941d3f3e,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.253885,52.058481,On or near MILLENNIUM WAY,E01033442,Suffolk Coastal 010G,Investigation complete; no suspect identified
48fe525f7884b084e8866eb2b03e1dfc2f526a3f87a73547cfaf9c1ceaee7b52,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.126783,52.080992,On or near WORDSWORTH CRESCENT,E01030032,Ipswich 001A,Investigation complete; no suspect identified
afc52c7a48496d29d5e7ac75d9a09c6c1eb6fe18c0f74d1269e063c565cacd57,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.683389,52.244365,On or near BRONYON CLOSE,E01030125,St Edmundsbury 007D,Investigation complete; no suspect identified
79d946ddc54587701a414f6dd25d73a465e1a818de453479d52d25f9ed5ef218,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.539795,52.379445,On or near MEADOW CLOSE,E01030229,Waveney 015A,Investigation complete; no suspect identified
94b3a1539f0979e1e6e59c760b3a72c6fddd85e751b859f412e913d7adfa0b26,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.593928,52.451205,On or near PINE TREE CLOSE,E01030294,Waveney 011E,Investigation complete; no suspect identified
3822e81f64547f0fe37e3844a25570877db5123f5e9155deb6cee882351da4e0,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.176234,52.063435,On or near LONSDALE CLOSE,E01030000,Ipswich 004D,Investigation complete; no suspect identified
2c6f0cb8f0f9288642a1949ebd9b91696dd6144852be5c6e2f96b3ae9e13e898,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.352141,51.963784,On or near Supermarket,E01030165,Suffolk Coastal 015C,Investigation complete; no suspect identified
dc235f7e6d3f5aa9b6335af3a3e8051cb4ec669e72e10a9feb28a392a6384ac7,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.111185,52.322346,On or near CHURCH LANE,E01030064,Mid Suffolk 001C,Investigation complete; no suspect identified
f683ee24c6314e9eec80e34183de5ff3269d51c6579c191e19b1ad33af662072,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.191951,52.058747,On or near ERNLEIGH ROAD,E01030003,Ipswich 008B,Investigation complete; no suspect identified
869a44b7a1a96d65d765c1a1ababc342e9ca83005977e503e2728f8ce392c713,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.389964,52.256743,On or near LAUREATE GARDENS,E01029953,Forest Heath 006B,Investigation complete; no suspect identified
7009d0c05b00a57ba0f29ee8e2f1e6d1e79c60bc969e8ee932f88124ef8206e3,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.991367,52.187458,On or near ILIFFE WAY,E01030073,Mid Suffolk 008A,Investigation complete; no suspect identified
5df6eabdc55515f2b484c8d1b77ed358e2c9a4249a3ae1fbde3937f5af319be4,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.481597,52.334470,On or near THE STREET,E01029945,Forest Heath 003E,Investigation complete; no suspect identified
0e5083a0de4ad5b0606e1c8730ba9a34aed06763f4e961bb38459a29172e09a7,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.326617,51.964374,On or near Petrol Station,E01030168,Suffolk Coastal 014C,Investigation complete; no suspect identified
97492edc8ab2a76f1f997d53f62c7b9df733c7e3cf812cb039e563a8b0c9524f,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.079676,52.147492,On or near Petrol Station,E01030057,Mid Suffolk 007B,Investigation complete; no suspect identified
7d4d3eacd8755dc169fcff7692d180cfd9f25b80af98e99bf5ba57459cd21317,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.727748,52.244580,On or near SHAKER'S LANE,E01033048,St Edmundsbury 009F,Investigation complete; no suspect identified
4b14ebae418c5afb46807ebce5415a97963f9b2f013cb00232c4f54b5083473a,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.388088,52.346831,On or near NORTH GREEN ROAD,E01030201,Suffolk Coastal 001A,Investigation complete; no suspect identified
3d08c9aaf4e83fca76fc4714464036d0695756a21bfc7f4fd8c20ebbdbc0ec01,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.142409,52.050132,On or near GIPPESWYK ROAD,E01029985,Ipswich 010B,Investigation complete; no suspect identified
30b0d300228b4d055aa17c1888b67453d65f96d9fa474aecb72e55eee5388f2f,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.729476,52.046487,On or near WOODHALL ROAD,E01029915,Babergh 007D,Investigation complete; no suspect identified
2524876d049498b7076eb787cd0c55d5b1dfc24b396fb16bca870ab137d9654c,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.995010,52.187455,On or near CROWE STREET,E01030071,Mid Suffolk 010B,Investigation complete; no suspect identified
b0a3a1f9f4e8bc232e6136ab7773a04583b0a0ea415624c24486568bd3a2e952,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.533591,52.349363,On or near QUAKER'S EOAD,E01029946,Forest Heath 004D,Investigation complete; no suspect identified
a97c7b07d3ab9a2fb1716f66e17045f20f131342470e5deb0b61c1e78c48b4e3,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.152397,52.057717,On or near Theatre/Concert Hall,E01033125,Ipswich 007G,Investigation complete; no suspect identified
412969c9beff205bd88b9f0305fcaac2c8909953792daffdb8dd3f17819d1c75,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.997951,52.187677,On or near MILTON ROAD NORTH,E01030071,Mid Suffolk 010B,Investigation complete; no suspect identified
0da519d30ac84025d720ee9db155269e88144831f8d55e6b402d018a54788952,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.126911,52.042108,On or near BIRKFIELD DRIVE,E01030018,Ipswich 015B,Investigation complete; no suspect identified
e2326d7db1101f8ef085cef349a7cb11d7442b7657e8470bc1f26d4a7a16c212,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.023356,52.203235,On or near COLUMBYNE CLOSE,E01030081,Mid Suffolk 005D,Investigation complete; no suspect identified
346c466968d2af4a9614144be02cdddee1d8b10d2fb00d2311061f39573f850a,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.334041,51.948864,On or near Parking Area,E01030163,Suffolk Coastal 015B,Investigation complete; no suspect identified
7ba2bb05a1bafb5188ee0caec167723ab4e748e41f65628bcd9de72e108f982e,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.397252,52.252494,On or near FIELD TERRACE ROAD,E01029955,Forest Heath 006D,Investigation complete; no suspect identified
031cc692bff59273d8c1de68e112fe8c2a90899527c12e02dda6cd977647ded5,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.031308,52.199856,On or near CHURCH ROAD,E01030081,Mid Suffolk 005D,Investigation complete; no suspect identified
9984be2b440f0f770f25d3f528592d281433fd257ca686b1482c5ef538f59f40,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.328390,51.970224,On or near REEDLAND WAY,E01030169,Suffolk Coastal 014D,Investigation complete; no suspect identified
bcec3e6cc9154371c082e21ef5d312ecaabe864bd8f716d4068b0ebfd16a0731,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.695875,52.455723,On or near KILLICK CRESCENT,E01030237,Waveney 009C,Investigation complete; no suspect identified
30f30e5cf8650db34631b460fef662c04562e430c36a84a74a76b97eeb46dbb4,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.711492,52.244918,On or near WOOLHALL STREET,E01030091,St Edmundsbury 006A,Investigation complete; no suspect identified
68b75b8fd83ce82ed19d6d9b2382adc74e45cf9ccc5d260b23a4c180d7601564,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.980146,52.189891,On or near ONEHOUSE ROAD,E01030072,Mid Suffolk 009C,Investigation complete; no suspect identified
2566ea25eafe7b09a3c272c44aee2d8cce5904f8df6cb3023160ae73ab77b466,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.416097,52.090076,On or near ATTERTON ROAD,E01030117,St Edmundsbury 013C,Investigation complete; no suspect identified
efe755812fbb89eb05a9e1f850dafc6d24d64983adcd42ed521feca466543fd0,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.997899,52.181905,On or near WOODFIELD LANE,E01030071,Mid Suffolk 010B,Investigation complete; no suspect identified
a2aa6fd03a2bb73db9b2465f975cac84694bd0b0fe8381a1816a8b2fe39eeb9b,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.234306,52.084339,On or near HILL FARM ROAD,E01030221,Suffolk Coastal 006C,Investigation complete; no suspect identified
ace71bb3bb4f285619654ae674b717dfc9c30b246c72ff114d49a73138bd9bbd,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.058626,52.151358,On or near Park/Open Space,E01030062,Mid Suffolk 011D,Investigation complete; no suspect identified
37af3c0df01bccd546770cb58b71b06e9d9c6f4553b105d0f68ab0e66e052a5b,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.131451,52.046538,On or near STONE LODGE LANE WEST,E01029986,Ipswich 010C,Investigation complete; no suspect identified
586c82027478d468924019fa9c77e00309b06b05e7de11e9ab8d7dd7ac4e1ded,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.103167,52.093434,On or near PAPER MILL LANE,E01030045,Mid Suffolk 012C,Investigation complete; no suspect identified
50af1b17f696a6266a430ce04914272bc31d59cfa5bc7d0e583695b8b190cb91,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.724234,52.038722,On or near WALNUT TREE LANE,E01029919,Babergh 007G,Investigation complete; no suspect identified
a00df536c4f5ed63704ed6ec37d8682c5cb8e8fd0fd0f6283f4a7b86dcedb74c,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.509511,52.344221,On or near NEW STREET,E01029947,Forest Heath 004E,Investigation complete; no suspect identified
b52f8a889bc29fb77038aec5ba4d598128863220339e9ff1bcc256d252f3a6d4,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.707691,52.418510,On or near WHITE'S LANE,E01030252,Waveney 012C,Investigation complete; no suspect identified
ffc802f5ab44ebcbc7627d8bb867647ed4b87a345687817b12dde6b9504ea345,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.727748,52.244580,On or near SHAKER'S LANE,E01033048,St Edmundsbury 009F,Investigation complete; no suspect identified
67955e3e0f10d66fdeae1f4053fadb5d0dd341fd816a4fcbfb59ecc7986632b9,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.122066,52.192703,On or near Sports/Recreation Area,E01030083,Mid Suffolk 007C,Investigation complete; no suspect identified
0fe89e022f85ebad7c25f4ea3fddadfa3936ba7a35907144b89800ecb9ee27c8,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.953056,52.046687,On or near MEADOWS WAY,E01029892,Babergh 004A,Investigation complete; no suspect identified
5cab1f7b1098abebde1744256a910c09b871c6a8a6907dc033ea3c30e25cd152,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.146392,52.086649,On or near GOODWOOD CLOSE,E01030034,Ipswich 001C,Investigation complete; no suspect identified
afaf2c831b99aecf1661b74e33284a29829adefc13d7438ea1d35730d37f4c16,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.397672,52.262998,On or near Petrol Station,E01029953,Forest Heath 006B,Offender given penalty notice
302207764025598d11fd0831e41d50118fd75e8278b5d4cc3dcb0f9044159c2a,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.745072,52.048238,On or near NELSON ROAD,E01029914,Babergh 007C,Investigation complete; no suspect identified
4d04046d11c7f29bce3e18ae9716759e3989543fa173ec880cf4e90e57cbaf15,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.352593,51.966128,On or near HAMILTON ROAD,E01030165,Suffolk Coastal 015C,Local resolution
2164ce3313f18320499a9fec76bdc4b1f37ceec074406f7eead521ae3c835085,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.633531,52.443109,On or near ASH CLOSE,E01029928,Forest Heath 001C,Offender given a caution
9bae49be5f13347f07761fe9d252cd79d4f9490b72459ad5ed1e6041f7b34c2d,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.153147,52.058641,On or near LLOYDS AVENUE,E01033125,Ipswich 007G,Suspect charged
78f32003e2afdd8e9bf3371476e168294a0891117c4d3fdf3857200f58002cfb,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.154097,52.058660,On or near Parking Area,E01033125,Ipswich 007G,Offender given a caution
a60b54703638689afdb1756af55c3321da0a6f6e1b3919d34e9c3b9f30ef9cf4,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.152191,52.057290,On or near KING STREET,E01033125,Ipswich 007G,Suspect charged
e8dc82853dba6bcd77b950f104cf4cc5c70d9f6e8b876b78f876b0eb18db0e14,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.518386,52.353897,On or near GONVILLE CLOSE,E01029940,Forest Heath 004C,Investigation complete; no suspect identified
5ca9b38a2b6329644b07f5d5254b67610110a05d3b25a988238c984d35678777,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.755547,52.243997,On or near FRENESI CRESCENT,E01033045,St Edmundsbury 005F,Investigation complete; no suspect identified
4e7f8538d94327c73ac5e2a64bd48551d97029b05816e8e68983a2b9116debac,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.422002,52.090755,On or near DUNSEY WOOD CLOSE,E01030118,St Edmundsbury 013D,Suspect charged
ff46df20e369a63ea6b57efae85a4bcc8554742e52b21e6970aaad4064b3a37a,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.479034,52.333256,On or near THE MEADOWS,E01029945,Forest Heath 003E,Suspect charged
c663547315ff2a55fa95eebca15b3266a22597b422dc3b08515ee3cc0222504a,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.479034,52.333256,On or near THE MEADOWS,E01029945,Forest Heath 003E,Suspect charged
911e073d9ef08e2a3b1cbde19e2678b64e90e4811690396aec4a3a329f5d5165,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.748178,52.473594,On or near Supermarket,E01030250,Waveney 004D,Investigation complete; no suspect identified
cc44af2e4082356cc81714184bab3a5b8e6f9fd7b0a15280d9bbf088c4b0f34a,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.132389,52.067028,On or near Supermarket,E01030022,Ipswich 006A,Suspect charged
