Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
04763eddb183ff94becf41818e07dc5007b2707a7bb0065abea9bec66d5105d1,2014-03,Northamptonshire Police,Northamptonshire Police,-0.643340,52.278453,On or near JAMES STREET,E01027337,Wellingborough 010C,Offender given a caution
99c03cacccfd9cb96e535bd0110a8a714a85f60d2e87761bd3906d9a3329123a,2014-03,Northamptonshire Police,Northamptonshire Police,-0.683443,52.366010,On or near YORK CLOSE,E01027091,Kettering 011A,Suspect charged
8897ab3b4f5ae30b0424a895b3ad1cb4af9e7522a2640aca822f419d67b6303c,2014-03,Northamptonshire Police,Northamptonshire Police,-1.162461,52.256852,On or near FOUNDRY PLACE,E01026992,Daventry 007D,Suspect charged
6dc19fede283956413efa80282b86cf9afd63ed5fff33d1ed8345abc6dba126c,2014-03,Northamptonshire Police,Northamptonshire Police,-1.162324,52.257894,On or near HIGH STREET,E01026992,Daventry 007D,Offender given a caution
ba5709a621eddcf4d384b746db92a075b1b25864d03191299ed74e177d49ff97,2014-03,Northamptonshire Police,Northamptonshire Police,-0.733874,52.299868,On or near WALLIS CLOSE,E01027339,Wellingborough 005A,Suspect charged
00f88d466962a4fcdcb2bffd03121311cb6a4867d22f43502c6daa8349d9edd6,2014-03,Northamptonshire Police,Northamptonshire Police,-0.643340,52.278453,On or near JAMES STREET,E01027337,Wellingborough 010C,Offender given a caution
ba2555bd36259d6ff70e05062b850e3e1e310524b7cdb4658c8db32fcf300300,2014-03,Northamptonshire Police,Northamptonshire Police,-0.691910,52.500919,On or near STOCKWOOD DRIVE,E01026971,Corby 001A,Offender given a caution
526d33667e12dd6f1852f265277949bf6d1862da6d1b9994fd745e3556ec41f2,2014-03,Northamptonshire Police,Northamptonshire Police,-0.724285,52.399265,On or near CARRINGTON STREET,E01027110,Kettering 007B,Local resolution
e89a0aff06fdf5a76581f1ed6a4b52668f465d9840aa8880c59ac9b0685cc09f,2014-03,Northamptonshire Police,Northamptonshire Police,-0.862705,52.260424,On or near ST ALBAN'S ROAD,E01027172,Northampton 006B,Suspect charged
00c535de29a050b1f3623c6b8fe0241835a8d1970125419206e8b5398ca9c216,2014-03,Northamptonshire Police,Northamptonshire Police,-0.725096,52.406817,On or near DUCHESS CLOSE,E01027079,Kettering 004A,Offender given a caution
4ba8de7ca38ec94f513aa71244f8e9afa2587d9aa1e4e77d6c5ce95c148b6876,2014-03,Northamptonshire Police,Northamptonshire Police,-0.692075,52.302460,On or near MARKET STREET,E01027349,Wellingborough 006A,Local resolution
8ef6739760a12d9c853cfd483a272c28811a378b793429711952a47912bd1523,2014-03,Northamptonshire Police,Northamptonshire Police,-0.730789,52.459932,On or near CONYGER CLOSE,E01026956,Corby 008D,Suspect charged
9f6032adee655eb26ed9bac387577210c5168df7cc67964052987826e09efc8b,2014-03,Northamptonshire Police,Northamptonshire Police,-0.750224,52.266569,On or near HIGH STREET,E01027322,Wellingborough 009A,Local resolution
9f405f1a0d78449b90c136ffda66d38007990a135692f21c472db48c1f420b94,2014-03,Northamptonshire Police,Northamptonshire Police,-0.703958,52.507021,On or near Supermarket,E01026982,Corby 001D,Suspect charged
cc2e121b1f7022df6f228c7fd9273f4249626753b0874e88b60131c00f5f2145,2014-03,Northamptonshire Police,Northamptonshire Police,-0.898075,52.238543,On or near BRADSHAW STREET,E01032979,Northampton 021F,Offender given a caution
7a1274f6282741041db90733e296f11e40dab5470f8da1586818a085a6725640,2014-03,Northamptonshire Police,Northamptonshire Police,-0.793628,52.420357,On or near COLUMBUS CRESCENT,E01027126,Kettering 003D,Suspect charged
79489173755ed4e5e8d9e840cc7c4d6b90b43f3a90a835a1ee3563e285b21980,2014-03,Northamptonshire Police,Northamptonshire Police,-0.801569,52.184017,On or near BROOK COURT,E01027274,South Northamptonshire 002B,Suspect charged
f8bf6287fb70e4a94c7566ed456767b03ae64ff9f9618a407e1f208167f7566e,2014-03,Northamptonshire Police,Northamptonshire Police,-0.897293,52.238167,On or near DRAPERY,E01032979,Northampton 021F,Suspect charged
04071da2bab57edcaf33e2a6d519a0f85ab3cefb0cb96fc6f88244585c40b99c,2014-03,Northamptonshire Police,Northamptonshire Police,-0.838747,52.262744,On or near PRESTON COURT,E01027195,Northampton 004A,Local resolution
e89011115249d0721fe929f1ee0c1b37bf0b7e1ba5b66ba2b5eb6f4d6bca7ba5,2014-03,Northamptonshire Police,Northamptonshire Police,-1.182695,52.263935,On or near MORRIS ROAD,E01027009,Daventry 008C,Offender given a drugs possession warning
4c4588a2ff5f1350d4a0be1741114e599dfe97a70f10947a7f8744ecde46cd4e,2014-03,Northamptonshire Police,Northamptonshire Police,-0.550626,52.336845,On or near STANWICK ROAD,E01027052,East Northamptonshire 005B,Local resolution
4cea1477f8a60234522b34c7d29a150d526b8450f48e46663de8f73d08d1afaa,2014-03,Northamptonshire Police,Northamptonshire Police,-0.899056,52.236790,On or near GOLD STREET,E01032979,Northampton 021F,Offender given a caution
35432a706776affafb3433d63c009bc36e7b592ad4b62c7f3228325408efc2d4,2014-03,Northamptonshire Police,Northamptonshire Police,-0.702874,52.486286,On or near Shopping Area,E01026949,Corby 005A,Suspect charged
e3ba6488819de609cc63b6c89e2fbd7cb07414007d65209f045e4fc0b28f9d11,2014-03,Northamptonshire Police,Northamptonshire Police,-0.888290,52.240402,On or near Nightclub,E01027223,Northampton 025A,Offender given a caution
934004da6b719d003a00bebb6e1c5f3f1e0ad6641e61fe5711dff3c1005eb6a0,2014-03,Northamptonshire Police,Northamptonshire Police,-0.720219,52.492489,On or near RUTLAND CLOSE,E01026973,Corby 004B,Offender given a caution
0f54e08b774d516f1c572720ce9c45ca340c2b8c1899bdb542acb126ef30b6e2,2014-03,Northamptonshire Police,Northamptonshire Police,-0.720219,52.492489,On or near RUTLAND CLOSE,E01026973,Corby 004B,Suspect charged
497910e61ed6bd47658e069c3d70f90b62edc966107cfcab4a169111236c2164,2014-03,Northamptonshire Police,Northamptonshire Police,-0.835483,52.257030,On or near Shopping Area,E01027198,Northampton 007C,Local resolution
0a9a56fd1678ec97fbf638362956ef0bb07dbe721621c6df0c5088b92b1819f3,2014-03,Northamptonshire Police,Northamptonshire Police,-0.596781,52.289247,On or near Shopping Area,E01027060,East Northamptonshire 009C,Local resolution
95ec46dc0363ec04c24452f02f3b13ea13c8c57a1e369a7811fb12eb4e5d5350,2014-03,Northamptonshire Police,Northamptonshire Police,-0.702874,52.486286,On or near Shopping Area,E01026949,Corby 005A,Offender given penalty notice
3d311e350af25160bb977fe4e75144256901e2472462de26ee6ff2b9a36853b1,2014-03,Northamptonshire Police,Northamptonshire Police,-0.898163,52.240890,On or near SHEEP STREET,E01027153,Northampton 021C,Suspect charged
fd8c19061fce17401bdf0b196b24d315cdb34c87c6a28f9bcef0222c07708e0b,2014-03,Northamptonshire Police,Northamptonshire Police,-0.720607,52.500945,On or near SKYE ROAD,E01026974,Corby 004C,Local resolution
64b8e409f3933bcf0234c27517deeb5300da38d0471f359a06359876970148a8,2014-03,Northamptonshire Police,Northamptonshire Police,-0.862705,52.260424,On or near ST ALBAN'S ROAD,E01027172,Northampton 006B,Suspect charged
55a346da4cd7050d4d50dd06826a3d9576bb95d6456ef91eb98f669a60f46a27,2014-03,Northamptonshire Police,Northamptonshire Police,-0.852047,52.249316,On or near WESTON WAY,E01027256,Northampton 020B,Local resolution
cbe8a4362e42739ee87723a6ad1e95e9d15f73fb1dcd76cd71bfcf17e9f0ba8e,2014-03,Northamptonshire Police,Northamptonshire Police,-0.852047,52.249316,On or near WESTON WAY,E01027256,Northampton 020B,Local resolution
6c33696b8a599af5a67e59ac75e43c84d028b93d8367f26f0e5082a46cec8438,2014-03,Northamptonshire Police,Northamptonshire Police,-0.684981,52.490206,On or near HIGH STREET,E01026957,Corby 003A,Local resolution
47c02a320a68f6a4d1df43f30d28db33222be982cbc5d20bc98eb220a53ed3e7,2014-03,Northamptonshire Police,Northamptonshire Police,-0.899954,52.246643,On or near Supermarket,E01027153,Northampton 021C,Suspect charged
14e49fb2b622a05455a1c9080d467a92ac23e8fee910439c5d94e8079e54d6fb,2014-03,Northamptonshire Police,Northamptonshire Police,-0.510760,52.441659,On or near GLEBE COURT,E01027032,East Northamptonshire 003A,Suspect charged
d9b3971687305e828d68e3807a6a820221d6f811ee2638b5c154100652c128d0,2014-03,Northamptonshire Police,Northamptonshire Police,-0.988150,52.127234,On or near WILLIS WAY,E01027302,South Northamptonshire 005E,Suspect charged
0844ac38b3fd144e43bb244841acf91fdd1b9416ee625c75899844315024e119,2014-03,Northamptonshire Police,Northamptonshire Police,-0.896942,52.235781,On or near Nightclub,E01027223,Northampton 025A,Offender given a caution
165ff79ac31ece3e7857ce55c8551045a42907d515739d43d6a7c21d2b630f29,2014-03,Northamptonshire Police,Northamptonshire Police,-0.689756,52.303532,On or near CANNON STREET,E01027349,Wellingborough 006A,Suspect charged
0caf78e44ea61430b27e00d584f03d2c34402b559bd1268245d845e6e7ea9dff,2014-03,Northamptonshire Police,Northamptonshire Police,-0.688674,52.305902,On or near Supermarket,E01027313,Wellingborough 004A,Suspect charged
58ef2677e7eeabc0b0ad726fa8d2fbbdf95b2784f04facc78c7f9421f61c4b94,2014-03,Northamptonshire Police,Northamptonshire Police,-0.656039,52.337372,On or near LAWS LANE,E01027326,Wellingborough 001A,Suspect charged
d5b2019f8468cc269c2f6f4090ce860a3d18571d48358937e2dabfbcf4afdd08,2014-03,Northamptonshire Police,Northamptonshire Police,-0.618873,52.288419,On or near BOUNDARY AVENUE,E01027072,East Northamptonshire 008E,Suspect charged
9fdfd8a1ae7b3fc4b1c43df107eddf55f6e7e1839ba34ad79cc627a4b87c0faa,2014-03,Northamptonshire Police,Northamptonshire Police,-0.898287,52.237655,On or near COLLEGE STREET,E01032979,Northampton 021F,Offender given a drugs possession warning
bfaeae34275ec8c0512b3d3572d01b3c8841a3e9044b29010aa8d038ec06a810,2014-03,Northamptonshire Police,Northamptonshire Police,-0.598546,52.289996,On or near ALFRED STREET,E01027065,East Northamptonshire 009D,Suspect charged
2c38fb7bf5e12596fa2bdb321d67d3cab1e7d42b7fe573bb68e88d1b07a326da,2014-03,Northamptonshire Police,Northamptonshire Police,-0.598546,52.289996,On or near ALFRED STREET,E01027065,East Northamptonshire 009D,Offender given a caution
7f4d1c97fd178363fdfbc8a4674199a4bdaaede043d0de0079265390a66e286a,2014-03,Northamptonshire Police,Northamptonshire Police,-0.698280,52.301414,On or near WEST STREET,E01027349,Wellingborough 006A,Suspect charged
f6b3c9ab5f36cb962b743fa5e627c766253ee7eafb0883cb01e8a00f23c03e04,2014-03,Northamptonshire Police,Northamptonshire Police,-0.820098,52.269230,On or near PRESTWOLD WAY,E01027200,Northampton 005D,Suspect charged
8ec06b991b67b2cc01b3bfa9d9764cbc2f644f3e3b7180b6a4a84a929d4d0b15,2014-03,Northamptonshire Police,Northamptonshire Police,-0.713812,52.308966,On or near SYWELL AVENUE,E01027343,Wellingborough 003A,Offender given a caution
ac413987cfd1482bed07e470af8287a9ad697286f46bb2192b1cbca16aa062ff,2014-03,Northamptonshire Police,Northamptonshire Police,-0.892796,52.244697,On or near OAKLEY STREET,E01027155,Northampton 023A,Suspect charged
66070baa3906aa32e6ff0ef549be52e0d73c74c853803d6fa7075a64187f603d,2014-03,Northamptonshire Police,Northamptonshire Police,-0.534038,52.349336,On or near FURNELLS CLOSE,E01027053,East Northamptonshire 005C,Suspect charged
9346fb8721cab5fd07ab9b2a5df56aa8268e7b1f361c1b14cb1715156e01f746,2014-03,Northamptonshire Police,Northamptonshire Police,-0.899520,52.258273,On or near OSBORNE ROAD,E01027191,Northampton 008B,Offender given a drugs possession warning
0bb1430dd106ef58bcc6a2402a707f353d1b9a342bd6d646b8ef54b00edd1afc,2014-03,Northamptonshire Police,Northamptonshire Police,-1.002496,52.213497,On or near BUTTS HILL CRESCENT,E01027282,South Northamptonshire 001A,Local resolution
438f337cb3535362b0ac599cb2d620f68bff89dcc771171fe5c9e97ae7dd8b86,2014-03,Northamptonshire Police,Northamptonshire Police,-0.725296,52.400382,On or near TORDOFF PLACE,E01027110,Kettering 007B,Local resolution
007a0aab1027ad22b41e5afa13bf98fc12a89b5197544d355ebdcd247929b243,2014-03,Northamptonshire Police,Northamptonshire Police,-0.898569,52.236336,On or near WOOLMONGER STREET,E01032979,Northampton 021F,Offender given a caution
c9643b74579c9c93859708beec96f2a346311189b60bd4420823c74dfe6af647,2014-03,Northamptonshire Police,Northamptonshire Police,-0.796752,52.422825,On or near ROCK HILL,E01027126,Kettering 003D,Suspect charged
aa72849c03c62b915f1895a3893d26f34d16e33a8aafd7be4bb2c77d97777440,2014-03,Northamptonshire Police,Northamptonshire Police,-0.698322,52.484833,On or near OAKLEY ROAD,E01026960,Corby 006B,Suspect charged
209a04ad695675e015b306b8b064110797c5b94b1fae366f3ffb3644e303174c,2014-03,Northamptonshire Police,Northamptonshire Police,-0.620499,52.319601,On or near EXPRESS CLOSE,E01027042,East Northamptonshire 006E,Local resolution
c14dc027023d534b817fc221f6e5fe297d15f45b95b1a8605c814b616ff0c581,2014-03,Northamptonshire Police,Northamptonshire Police,-0.935120,52.254715,On or near MONTAGUE CRESCENT,E01027214,Northampton 018B,Offender given a caution
6fb6202b7205505677a9333a165a7885c9341901e5fba95b3816b3f803346f49,2014-03,Northamptonshire Police,Northamptonshire Police,-0.831869,52.269671,On or near NORTH HAYES COURT,E01027247,Northampton 004C,Local resolution
79d0acc5afeb4a102b8686af5c628ffd51e195d44e351cf88691016d8fc00791,2014-03,Northamptonshire Police,Northamptonshire Police,-0.933538,52.235137,On or near Sports/Recreation Area,E01027237,Northampton 024C,Local resolution
e1a96817f4beb68562f5280041f8c98e21fcc5b334f9e4b86c82a700c3f9cfdd,2014-03,Northamptonshire Police,Northamptonshire Police,-0.727856,52.401317,On or near Shopping Area,E01027110,Kettering 007B,Suspect charged
030cd78277138a4cf158ee45ed647349517bc6237531d83cda8837f30bd4ea31,2014-03,Northamptonshire Police,Northamptonshire Police,-0.727856,52.401317,On or near Shopping Area,E01027110,Kettering 007B,Suspect charged
897b95abd016911ec8f8c49577ca77b9abe73b2012a70b51d93b473055a65682,2014-03,Northamptonshire Police,Northamptonshire Police,-0.898163,52.240890,On or near SHEEP STREET,E01027153,Northampton 021C,Offender given a caution
0e1c3dc01afe379537033bf759b900a04d3520c73af94684f133d7e247c9a5a8,2014-03,Northamptonshire Police,Northamptonshire Police,-0.829121,52.262721,On or near OLD BARN COURT,E01027196,Northampton 007A,Suspect charged
80f80d3e7eb2ad97eb8e450b6c5694aae83cf167f535e05571acc90887eaba5b,2014-03,Northamptonshire Police,Northamptonshire Police,-0.703580,52.291690,On or near Supermarket,E01027319,Wellingborough 008C,Suspect charged
5eda3c817b3c57fd4b6787cf08dac702d0d0131e01cf002ab9506fce4e1a5d95,2014-03,Northamptonshire Police,Northamptonshire Police,-0.838747,52.262744,On or near PRESTON COURT,E01027195,Northampton 004A,Local resolution
9cd1ea7d739a168d1395626a3f77432b7bd8266523f833c5803c89faad166f77,2014-03,Northamptonshire Police,Northamptonshire Police,-0.897272,52.242572,On or near CAMPBELL STREET,E01027153,Northampton 021C,Suspect charged
6cb2f1bcacfa45a300574fae8e972559156cda16b431c9c66976a82269cdab32,2014-03,Northamptonshire Police,Northamptonshire Police,-0.808377,52.269112,On or near WINNINGTON CLOSE,E01027178,Northampton 005C,Local resolution
3c027f54bd7bc92dfe86f8a55f920356d3d366ade096c53072ef21152c7ed595,2014-03,Northamptonshire Police,Northamptonshire Police,-0.698280,52.301414,On or near WEST STREET,E01027349,Wellingborough 006A,Suspect charged
7abe5daa9ccabb382941a5c6a5cb19317d4fb7485df619f423dc7a3d3c439b83,2014-03,Northamptonshire Police,Northamptonshire Police,-0.712416,52.403569,On or near HAMPDEN CRESCENT,E01027127,Kettering 005D,Suspect charged
9ddd3921aa58b6eff0d245fd3ce8843b31631a5502c28f515e52fd4feddf2e15,2014-03,Northamptonshire Police,Northamptonshire Police,-0.910136,52.271084,On or near HAYCROFT WALK,E01027143,Northampton 003A,Local resolution
c84efe8e49991976f565f67c2f81f17227fd8fa013428af9d1ac0311d71498d7,2014-03,Northamptonshire Police,Northamptonshire Police,-1.166295,52.268019,On or near ASHBY ROAD,E01026986,Daventry 007A,Suspect charged
a889ccfd41dc416d807d302f3fc019a6bd2121179cc6b50634302bc757f75067,2014-03,Northamptonshire Police,Northamptonshire Police,-0.695916,52.301010,On or near Supermarket,E01027349,Wellingborough 006A,Offender given penalty notice
ea27535242febf108c5a8ad41296f21107383d405cae541713b1f6fd72840300,2014-03,Northamptonshire Police,Northamptonshire Police,-0.930767,52.248095,On or near CHILTERN WAY,E01027216,Northampton 018C,Local resolution
beef3a4bb3430dc6c37f036a98d56c445ef8f3d4c6539f97e1f9a93f54fa721b,2014-03,Northamptonshire Police,Northamptonshire Police,-0.723783,52.397803,On or near TENNYSON ROAD,E01027111,Kettering 006C,Local resolution
6d42db58fa66f9949f208d39d49056f96390ef184da41f0779f0c68dfa3c9a79,2014-03,Northamptonshire Police,Northamptonshire Police,-0.602369,52.292928,On or near STATION ROAD,E01027065,East Northamptonshire 009D,Investigation complete; no suspect identified
86f15b2eed66083fda19b653f7c17968c7581533c10ba1db330e8c48da6aa8cc,2014-03,Northamptonshire Police,Northamptonshire Police,-0.896940,52.240016,On or near Pedestrian Subway,E01027153,Northampton 021C,Investigation complete; no suspect identified
ca8897b60f7500d92ca6edafd0daf64fcbf16d579099120bd901c2db76830226,2014-03,Northamptonshire Police,Northamptonshire Police,-0.746729,52.402886,On or near BUTTERMERE CLOSE,E01027117,Kettering 007F,Investigation complete; no suspect identified
be822eebbbf83956a9038d0e5ebc33ae2274404c4d80b43c4dcf068aea8e9ea8,2014-03,Northamptonshire Police,Northamptonshire Police,-0.683834,52.489159,On or near ST PETER'S WAY,E01026957,Corby 003A,Investigation complete; no suspect identified
1c2098223a6b91b4ceca1e13369c7d8bdccf3d7333cea28d8bf5ab576274fa46,2014-03,Northamptonshire Police,Northamptonshire Police,-0.894147,52.282839,On or near Sports/Recreation Area,E01026997,Daventry 005A,Investigation complete; no suspect identified
d00c822524b3bcdd3adcac93033f3977859318fb6261a03adeb9767dfab1d394,2014-03,Northamptonshire Police,Northamptonshire Police,-0.691048,52.303959,On or near ALMA STREET,E01027349,Wellingborough 006A,Investigation complete; no suspect identified
5e038dbe5de0a48adef37b9c488482436e94dae18c88ee2e6338657f924cae85,2014-03,Northamptonshire Police,Northamptonshire Police,-0.702506,52.289808,On or near ST CRISPIN AVENUE,E01027318,Wellingborough 008B,Investigation complete; no suspect identified
3f76cdb65ad2145d6b2474b280192b9c9f88fb693a818ea2de0aba76ee02eec5,2014-03,Northamptonshire Police,Northamptonshire Police,-0.684441,52.290849,On or near Supermarket,E01027320,Wellingborough 008D,Investigation complete; no suspect identified
3deff9c48714900d1a3bd8f7d3b74d3021b77a67d5837349ffee71d4db3b5876,2014-03,Northamptonshire Police,Northamptonshire Police,-0.714073,52.296408,On or near WESTERN WAY,E01027309,Wellingborough 007A,Investigation complete; no suspect identified
10d1826718a59c8564a91d5842ec7117d7186ffbd3b2cc2afe734aebf9750efe,2014-03,Northamptonshire Police,Northamptonshire Police,-0.943635,52.261355,On or near LODGE WAY,E01027240,Northampton 018D,Investigation complete; no suspect identified
1debf56b24267ee28224b8450f4ba9b3279ec6f2e1df6f558cabe4ab730c14b9,2014-03,Northamptonshire Police,Northamptonshire Police,-0.588643,52.290669,On or near MAPLE ROAD,E01027058,East Northamptonshire 009A,Investigation complete; no suspect identified
7e77167aef2d59187461ecaecda24cfbe307557bb72aeee1458326ac7caddb0d,2014-03,Northamptonshire Police,Northamptonshire Police,-0.897741,52.239601,On or near Pedestrian Subway,E01032979,Northampton 021F,Investigation complete; no suspect identified
9220b5610b4adb97a8b05d0ede1387b88e6a7a5b4a165cb990e3ef5d354cab78,2014-03,Northamptonshire Police,Northamptonshire Police,-0.921389,52.228868,On or near KNAPHILL CRESCENT,E01027233,Northampton 026A,Investigation complete; no suspect identified
f1119213488ebbe51ae56954b69c741e12caa3f6352ae6a6ffc6844e7388ab42,2014-03,Northamptonshire Police,Northamptonshire Police,-0.692096,52.305733,On or near POPLAR STREET,E01027352,Wellingborough 006D,Investigation complete; no suspect identified
9dd8d431d9d1d60c2072a2eeedc0885b9c18ce6320bcaa71332abb3d61ddf3ec,2014-03,Northamptonshire Police,Northamptonshire Police,-0.703570,52.299548,On or near BROOK STREET WEST,E01027351,Wellingborough 006C,Investigation complete; no suspect identified
35dfa8711a194d5b6a9151a01254b09bfd5f02714cf17461d429b9ad47a7a4af,2014-03,Northamptonshire Police,Northamptonshire Police,-0.866922,52.064769,On or near CEDAR CLOSE,E01027276,South Northamptonshire 008A,Investigation complete; no suspect identified
b8f42458088fd8758425190072ea4adcbc84f2f272465db2ad3deaafef883846,2014-03,Northamptonshire Police,Northamptonshire Police,-0.598546,52.289996,On or near ALFRED STREET,E01027065,East Northamptonshire 009D,Investigation complete; no suspect identified
17b983a0afaf9efe072ccf441ee959cc1aeecaf03ca09565a6579e999c722824,2014-03,Northamptonshire Police,Northamptonshire Police,-0.796752,52.422825,On or near ROCK HILL,E01027126,Kettering 003D,Investigation complete; no suspect identified
c59e27a3bd3c1a3d5df8355cf42544306336108f665d8cc23d90a1b8410d6737,2014-03,Northamptonshire Police,Northamptonshire Police,-0.912985,52.239679,On or near GREENWOOD ROAD,E01027151,Northampton 024A,Investigation complete; no suspect identified
93e5965facdf27b8fdbb1ab3f91c6187e01d6d0ab5948a496723b7ebf525dbc6,2014-03,Northamptonshire Police,Northamptonshire Police,-0.941647,52.197108,On or near Parking Area,E01032985,South Northamptonshire 003I,Investigation complete; no suspect identified
6000f7c83f921cf485b55fd06f981fbcc33074c167612145eb177c9b68dba474,2014-03,Northamptonshire Police,Northamptonshire Police,-0.731098,52.403591,On or near COBDEN STREET,E01027104,Kettering 007A,Investigation complete; no suspect identified
43166d0788cfcbc6d0d11d06fafa46fa0d67d9510dfd93e527fd3492e1281eb9,2014-03,Northamptonshire Police,Northamptonshire Police,-0.900107,52.262396,On or near HARBOROUGH ROAD,E01027229,Northampton 009B,Investigation complete; no suspect identified
dd54c612b786998dcc341ef2e93cdfca94fcfc31521f98d8a46e516fd53e733e,2014-03,Northamptonshire Police,Northamptonshire Police,-0.859478,52.242276,On or near MESHAW CRESCENT,E01027257,Northampton 025D,Investigation complete; no suspect identified
79dc2cf9cef6c670ea04bc86ee682d045f861fdfa9814785035819654a84d07e,2014-03,Northamptonshire Police,Northamptonshire Police,-0.873614,52.247393,On or near ROE ROAD,E01027132,Northampton 022A,Investigation complete; no suspect identified
499a0a4361d2c16c59584c8791a3467d8c21ff751a6c138baa5db3f6e4cb37fa,2014-03,Northamptonshire Police,Northamptonshire Police,-0.813455,52.264425,On or near THORNFIELD,E01027175,Northampton 005B,Investigation complete; no suspect identified
664c986384a5e21b744e5eb28146c2fed9e9f91f4a233775221e652692fffdc0,2014-03,Northamptonshire Police,Northamptonshire Police,-0.703040,52.497670,On or near STUDFALL AVENUE,E01026972,Corby 002C,Investigation complete; no suspect identified
f514618d13c31d8d04619cdf5da310ed6d7965b4085937633605344bc49400e7,2014-03,Northamptonshire Police,Northamptonshire Police,-0.923961,52.229692,On or near RAINSBOROUGH CRESCENT,E01027233,Northampton 026A,Investigation complete; no suspect identified
c4597b9761f766bbab228af228f00a275a1e51595f67c122e9103aba718a49af,2014-03,Northamptonshire Police,Northamptonshire Police,-0.902585,52.328752,On or near LONE PINE COURT,E01027003,Daventry 002D,Investigation complete; no suspect identified
a0a3a3a95e5d3898740f2b73a088dd06c73884c2a8b091f12e9ab0bd4ee16e9d,2014-03,Northamptonshire Police,Northamptonshire Police,-0.919598,52.255608,On or near SOUTH OVAL,E01027244,Northampton 017E,Investigation complete; no suspect identified
8de3285fbc6735cf8dc95459de4e83dd51325373cf13c36dccd8135420d55652,2014-03,Northamptonshire Police,Northamptonshire Police,-0.719141,52.374854,On or near Shopping Area,E01027131,Kettering 009D,Investigation complete; no suspect identified
a8037eb1a1dfed9565e6b814ab2965c8bd27c6e2722e2ea88bd2b86c5ac77346,2014-03,Northamptonshire Police,Northamptonshire Police,-0.915491,52.249232,On or near MERTHYR ROAD,E01027239,Northampton 017A,Investigation complete; no suspect identified
d4c9b013fead1b9bebfe8578d1716d011fb97289b9ffd7c321b2948d6de80f8a,2014-03,Northamptonshire Police,Northamptonshire Police,-0.923310,52.248746,On or near GIBSON LANE,E01027240,Northampton 018D,Investigation complete; no suspect identified
f1677a176ff73c98d2e7a59e81ef2c2bdbfff4603165d4c369c9669228623fb6,2014-03,Northamptonshire Police,Northamptonshire Police,-0.685966,52.303238,On or near Parking Area,E01027314,Wellingborough 004B,Investigation complete; no suspect identified
c7ff12ebeebf333d1b6538bb9a79401e4a392f27bf7d91cf1d5ee58f359e8735,2014-03,Northamptonshire Police,Northamptonshire Police,-0.891819,52.255702,On or near TRINITY AVENUE,E01027192,Northampton 009A,Investigation complete; no suspect identified
c2f0a0397e73d1cf0a9f9464eab9b3b75a8ff6e2ec2dfedcd4320be65b9bbc96,2014-03,Northamptonshire Police,Northamptonshire Police,-0.894448,52.241872,On or near Police Station,E01027155,Northampton 023A,Investigation complete; no suspect identified
9dee22286a34dff0fe2f191df79476347b56b7ad00e29215804a613b2d335f78,2014-03,Northamptonshire Police,Northamptonshire Police,-1.075754,52.393715,On or near A14,E01027030,Daventry 001C,Investigation complete; no suspect identified
c836fbe7ef2b40bbe87f6b1c7f14810e45b586c7c93330cf7ab51d9708a6a059,2014-03,Northamptonshire Police,Northamptonshire Police,-1.247705,52.326464,On or near Prison,E01032968,Daventry 003F,Investigation complete; no suspect identified
9fffe0e58601103c9ab80f872f9bdf748435ea61d9134cdd19a2cfb6661835c8,2014-03,Northamptonshire Police,Northamptonshire Police,-0.733905,52.408242,On or near CUNLIFFE DRIVE,E01027104,Kettering 007A,Investigation complete; no suspect identified
1ac1e9f2c6e59c934920e727ac64790b9041c44da1f932e730c7d25499001264,2014-03,Northamptonshire Police,Northamptonshire Police,-0.896940,52.240016,On or near Pedestrian Subway,E01027153,Northampton 021C,Investigation complete; no suspect identified
8f7dbbacba4f9c20e9de418c83ea5f32f13fea07e814a109e797bf41aeeeba5b,2014-03,Northamptonshire Police,Northamptonshire Police,-0.643254,52.338835,On or near OXFORD STREET,E01027328,Wellingborough 001C,Investigation complete; no suspect identified
cdbedf33de386f8af199859424632d1b84dfecf9f28cb0cba3ebdd63b813f6bf,2014-03,Northamptonshire Police,Northamptonshire Police,-0.658355,52.339430,On or near TENTER LANE,E01027326,Wellingborough 001A,Investigation complete; no suspect identified
0b7eab7c9821c396945325bd5266b1f4164f518dd06b2f08418ba4f55844454f,2014-03,Northamptonshire Police,Northamptonshire Police,-0.895458,52.249586,On or near BRICK KILN LANE,E01027187,Northampton 015C,Investigation complete; no suspect identified
80da9ab5a75007b6bdf8306278a987bc05c37cb77fa19b292e0a5f9d619c8872,2014-03,Northamptonshire Police,Northamptonshire Police,-0.726697,52.416032,On or near PINEWOOD CLOSE,E01027087,Kettering 004C,Investigation complete; no suspect identified
e83801514b19ba1ba8e3ab3da3a1192856be7ea9f6e69e58f0ffa6aed686950e,2014-03,Northamptonshire Police,Northamptonshire Police,-0.643254,52.338835,On or near OXFORD STREET,E01027328,Wellingborough 001C,Investigation complete; no suspect identified
30e60bbcc140a1a027566418a8e1840c44e976563b9dd166f63b8a63fb6e646e,2014-03,Northamptonshire Police,Northamptonshire Police,-0.726435,52.464416,On or near BRECK CLOSE,E01026955,Corby 008C,Investigation complete; no suspect identified
