Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
358d3038ca2e314552904e8d2fc44581055f9bed6181e1b704fd32efc12640f3,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.281992,52.534023,On or near Park/Open Space,E01026716,King's Lynn and West Norfolk 016E,Investigation complete; no suspect identified
220ba1459a5e393616690a582ee4e3dd5175ec77b788f5350246ba236a8a1bf7,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.408912,52.760573,On or near COLUMBIA WAY,E01026687,King's Lynn and West Norfolk 007A,Investigation complete; no suspect identified
4bb5b88fd319bf0ca3a822ed8da8b76511513de9c6495818404194aac569e16d,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.289788,52.625891,On or near Shopping Area,E01026822,Norwich 007A,Investigation complete; no suspect identified
b92fe8c72f9f1a2583a24c2a3ff731e0fe166121e3f643c9449ad0e4c73509bb,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.728887,52.607724,On or near REGENT BOULEVARD,E01026597,Great Yarmouth 005C,Investigation complete; no suspect identified
2edd02126d19aeb10ab56f850443dcdaa435cc3c2fe6a3f4d5dfd9ae905b47d6,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.406850,52.758934,On or near HAREWOOD DRIVE,E01026689,King's Lynn and West Norfolk 007C,Investigation complete; no suspect identified
89f09b40654e0066b4c3efabd884f56b64e5e2243f860dd3ccd2ede44c9ea7c3,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.736674,52.418167,On or near WINCHESTER WAY,E01026465,Breckland 015A,Investigation complete; no suspect identified
fe2cbbe12e508a7efa743f247173c81fdd53a487b8d6c2c523e771614e72de74,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.304396,52.925301,On or near CROMWELL CLOSE,E01026778,North Norfolk 003E,Investigation complete; no suspect identified
2bb3b02bb0cf50cc90a0af6bd3222f55945d0c2ffc2c79b3ad25d50ca3fca375,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.762877,52.566296,On or near PILGRIMS WAY,E01026444,Breckland 012B,Investigation complete; no suspect identified
d2b6f27bed801b4d124fae6f4c580fe05de384672c1d0a0df34dc35aac84884f,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.947389,52.686476,On or near SWANTON AVENUE,E01026431,Breckland 003D,Investigation complete; no suspect identified
4b6dfc80ef8b623e80a255f84689f07e55ebbf334a79b460446821c758f195d8,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.127816,52.570881,On or near DOGWOOD CLOSE,E01026945,South Norfolk 007D,Investigation complete; no suspect identified
4aba8303d046e73ce31ffed4a727166ad5e999247ffc780a121de6293a2b7487,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.491063,52.846216,On or near KESWICK ROAD,E01026752,North Norfolk 007D,Investigation complete; no suspect identified
319aaf3ca9ff17750d9efbbb0ae74017e1656a0e4771a8b378f6830918b99c9d,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.312058,52.614909,On or near BRACONDALE,E01033441,Norwich 014D,Investigation complete; no suspect identified
bce12a63bbb5e280a18872cc2edafb6e8f97284063f783fe6b699f26fef25fc9,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.278175,52.911135,On or near B1436,E01026766,North Norfolk 005B,Investigation complete; no suspect identified
969f848ecb92b490aeb25321764e4c15f43e55ca57944f508f40116fc1cfb628,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.338964,52.644579,On or near FUGILL ROAD,E01026809,Norwich 004G,Investigation complete; no suspect identified
53ef93a24dcb95ce42eab294882d25d94bfca42cc47d14d8992729176dc425ca,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.293790,52.626634,On or near Shopping Area,E01026822,Norwich 007A,Investigation complete; no suspect identified
a211a698eb33d1e73846e2d2f14db4b0a232f6bb38b3a9623402741afee8db60,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.299657,52.640572,On or near KNOWSLEY ROAD,E01026845,Norwich 003E,Investigation complete; no suspect identified
671527bdd33f6bcd06df63549d242d2565d61bc53282f7039c25582e8039fc8b,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.724485,52.593120,On or near CROMWELL ROAD,E01026633,Great Yarmouth 007B,Investigation complete; no suspect identified
55e50c1ef9fd07f31b0e5f6b876d51f5a9426606f95e5b4cc15bb2753c11a1a9,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.724351,52.609117,On or near HERRIES CLOSE,E01026597,Great Yarmouth 005C,Investigation complete; no suspect identified
8e4e5aebdd52303b8c64238f29baca1546b6a34f1ad88a837f9af5c3301a31cc,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.271663,52.644623,On or near POSTLE MEWS,E01026828,Norwich 002A,Investigation complete; no suspect identified
0b8db9267f676a106e58f56dc0a6d76959804d54706b2bb7e11f4b41cf4b9170,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.194364,52.901468,On or near MILL ROAD,E01026732,North Norfolk 006B,Investigation complete; no suspect identified
23d019b79ff9734793f4dec4748b4d44e864358dd7cd6425ae9fe525c4006d72,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.716610,52.599016,On or near THAMESFIELD WAY,E01026634,Great Yarmouth 007C,Investigation complete; no suspect identified
604fe55ec76306d17db03f031b1027f71dbc3bc78bff8217bd5318bd9205364e,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.809362,52.672843,On or near LIME TREE CRESCENT,E01026453,Breckland 004C,Investigation complete; no suspect identified
a8955144641fde206d1b622f7730c940bb65fbd78925e16d260c98a21c5c327b,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.278175,52.911135,On or near B1436,E01026766,North Norfolk 005B,Investigation complete; no suspect identified
67802871b50bfbff8e6378b41869be36c6249a5244f60e7e0720e6f3f60661d4,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.580452,52.760913,On or near THE WALK,E01026785,North Norfolk 014E,Investigation complete; no suspect identified
ed980151625ba8db638b0985eb4d2d659e4bec9ffb081b4ad5a56d19885e9f59,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.283201,52.642127,On or near BOOT BINDERS ROAD,E01026829,Norwich 002B,Investigation complete; no suspect identified
d4f10dec77b9fcb096ef2413fb4da999e11fe6be7ae00038f38ebbc4d2a4491d,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.283201,52.642127,On or near BOOT BINDERS ROAD,E01026829,Norwich 002B,Investigation complete; no suspect identified
cd4e12558df3126e2f9e3ecaf043f27e7dc01bd30e4a11baae14f990031d8664,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.135664,52.409997,On or near COMMON ROAD,E01026874,South Norfolk 014B,Investigation complete; no suspect identified
190c136776fd895d9db6e6fb715eadf4c4ce7141122b3e3b3d5dec2a14da7147,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.400752,52.820465,On or near VALLEY GARDENS,E01026754,North Norfolk 010B,Investigation complete; no suspect identified
2102e1c216c71ba74075a3c3f32d6dcb5c22086fb95dbeef3daa725c37b8fd29,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.299693,52.636722,On or near CHARLTON ROAD,E01026826,Norwich 007E,Investigation complete; no suspect identified
395d78ffb1999d489cc28be78393de4c51c9eead8af7ab466f46392ca3248ed3,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.009540,52.513281,On or near SYCAMORE CLOSE,E01026422,Breckland 011A,Investigation complete; no suspect identified
c5b8a6027c902407d68ed12c7c262dca7e68f7e8e98fba926e8386b863ab64b8,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.939999,52.666578,On or near LARKSPUR COURT,E01026434,Breckland 005F,Investigation complete; no suspect identified
d5ad24122a38affdd0d872bce61d3a00804039e0acaca0f01ff285a3f4e5a239,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.025138,52.511606,On or near WYMBUR DRIVE,E01026423,Breckland 011B,Investigation complete; no suspect identified
abc443695cbbb547ac3cb7c658bf48c18db6c3d5312edfcb6480cc5ca6067743,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.280486,52.637868,On or near CAUSEWAY CLOSE,E01026827,Norwich 007F,Investigation complete; no suspect identified
99f61aef1d9ce40e22760e11baeebccfefb6b39eaf81db27d8865bb2260bff0f,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.956409,52.676296,On or near GREENFIELDS ROAD,E01026426,Breckland 005B,Investigation complete; no suspect identified
118112df77d370feca3979bb21461eb89046ebecfb2f48100856eb105de6e072,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.636926,52.543721,On or near PINETREES,E01026613,Great Yarmouth 012A,Investigation complete; no suspect identified
c8d19afc48e93c6fb1cd56b4fdb5249cdbcdfcc8c32045f3ae109f73f7814049,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.943493,52.674540,On or near WALNUT WAY,E01026427,Breckland 005C,Investigation complete; no suspect identified
6c7b47bd83400451a15afd839397e205c7486f49c3bea9ea146dc47e18b5c920,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.398300,52.751149,On or near TOWER PLACE,E01026699,King's Lynn and West Norfolk 011B,Investigation complete; no suspect identified
ce9b51ffa214f06acdbc704e03867babd39fe6812e2b8a97da7015abd60121db,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.669128,52.569818,On or near NEW ROAD,E01026615,Great Yarmouth 012C,Investigation complete; no suspect identified
1a65cc2c699db8bfb679f7b5f16ba40d06e776398f8eeae6d6644ecc208b1743,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.292206,52.625221,On or near ST STEPHENS STREET,E01026822,Norwich 007A,Investigation complete; no suspect identified
bb1428ad506f2984011793b9a4390a2dc285058c6b0ae367d0b233fd760523d5,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.252632,52.936524,On or near GOLF CLOSE,E01026781,North Norfolk 005C,Investigation complete; no suspect identified
fe13ac677834117360a469056a8d07a28f90ae45963535528c1f88cc69c2a954,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.255636,52.499683,On or near BRICK KILN LANE,E01026939,South Norfolk 011E,Investigation complete; no suspect identified
e78b9abab5324d2e6b4efbbda4fa0a44f8e26f3cbd020422463e0178b53068f8,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.412975,52.645238,On or near LAKELAND CLOSE,E01026545,Broadland 008A,Investigation complete; no suspect identified
2abf45b4c3769e8f2a540cac87b198f073a2451bc2c7a1f83344173baf7ecfec,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.279113,52.634929,On or near BROWNE STREET,E01026827,Norwich 007F,Investigation complete; no suspect identified
21eb57aa2ff32bb3fba06ec41fb03eb3b0965c0bd3b7a874b9a42275301a6a8c,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.295841,52.632692,On or near FRIARS QUAY,E01026823,Norwich 007B,Investigation complete; no suspect identified
5862771919ed10e4eea08f4a9e5aed43614237876b5733d43d71fae7c70310c3,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.511345,52.773036,On or near LAWNS LOKE,E01026776,North Norfolk 013C,Investigation complete; no suspect identified
bfae629c0342e3c6754936e7004f5bcf0289662117faeceff9f0ca9fc205e419,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.402734,52.754431,On or near BLACKFRIARS ROAD,E01026698,King's Lynn and West Norfolk 011A,Investigation complete; no suspect identified
0bcd4737c6fdee36067ccddd76cdb74f4c316b401ffe15a42c1d3e405bdd462a,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.279139,52.748788,On or near HAY GREEN ROAD (NORTH),E01026713,King's Lynn and West Norfolk 008D,Investigation complete; no suspect identified
76231837ca7d24919928cb83a8a68e72f851e1ec7e7e64fe5246192dc69e871a,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.207454,52.598045,On or near HALL BRIDGE ROAD,E01026715,King's Lynn and West Norfolk 016D,Investigation complete; no suspect identified
e7b0f6031e87b4beb20e8fd65490319eaaa0cc9a291c573a9ed3aeae9e9bbdc4,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.197385,52.594834,On or near THURLAND'S DROVE,E01026715,King's Lynn and West Norfolk 016D,Investigation complete; no suspect identified
1f546ae77b472ec4c87893b154d4b26087f945e77654506f797fad00caf76878,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.946135,52.681471,On or near JOHN BATES CLOSE,E01026426,Breckland 005B,Investigation complete; no suspect identified
1907dd16d48164bb2afff2df4d8e6d2f5163d4ff198a6610afcee99e92192a7c,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.300355,52.620587,On or near KENSINGTON PLACE,E01026816,Norwich 013A,Investigation complete; no suspect identified
fe2426efe0f29d7604fdb6272691c8d1d622bbd04a717bb77e594a8adff4410c,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.292488,52.632912,On or near DUKE STREET,E01026823,Norwich 007B,Investigation complete; no suspect identified
be23d1e44cb42bf5075eed9d06ba7f85e5df3c0e0d900b0cbe58b60cd56c4ecf,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.308382,52.640212,On or near MOUSEHOLD AVENUE,E01026844,Norwich 003D,Investigation complete; no suspect identified
73ef34ebfd34774412d2ad39a4f7b46a16a2e295a65592e6843bed70e370e8e9,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.724903,52.606221,On or near HALL PLAIN,E01026623,Great Yarmouth 006B,Investigation complete; no suspect identified
1efb63e1b253a9dfb710679fe7f66e21613d2d10166f933cac553c870efd7865,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.298933,52.631149,On or near TOMBLAND,E01033438,Norwich 014A,Investigation complete; no suspect identified
9673dadc6f62172ec7fef068a5d2d2f948718c7b19f436a0290d626c9f6a86dd,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.300572,52.637795,On or near SILVER STREET,E01026841,Norwich 003A,Investigation complete; no suspect identified
09035c085d6e805dd9037dc2f5a79de59d9af7913202fb4c45fdfb075887bfd5,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.546122,52.862128,On or near Parking Area,E01026703,King's Lynn and West Norfolk 003F,Investigation complete; no suspect identified
2ce2998e6bd06a8c0e7539665ffaaf7e598fa774b54198e13ef1a2ef3321646b,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.217205,52.636142,On or near BOWTHORPE HALL ROAD,E01033436,Norwich 005H,Investigation complete; no suspect identified
61b44ddf776de1c620f21b019e184d0272ed63eea09aa0a91a1ca76acad3b46a,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.663059,52.564663,On or near NURSERY CLOSE,E01026613,Great Yarmouth 012A,Investigation complete; no suspect identified
ac1317f055cac43f0c813e14b01f7d112ee515f5f9069df3e9a91e3634016dad,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.043285,52.854952,On or near HILLSIDE,E01026730,North Norfolk 008B,Investigation complete; no suspect identified
503184fe583019324e45f9e1ec3f10c3f40bd242bb25a4f3a4b4e63295d69166,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.300340,52.635895,On or near Theatre/Concert Hall,E01026823,Norwich 007B,Investigation complete; no suspect identified
6476a4545b70f4d5801865752cb5adbc1a9b255ef58cc8f97641bc8c0d674bbc,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.434145,52.746858,On or near FRED ACKLAND DRIVE,E01026662,King's Lynn and West Norfolk 010A,Investigation complete; no suspect identified
b2d64363d072e500b6ab1b1f9da415bf7d2ba33064e0915aca498f4b354bb038,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.731279,52.404641,On or near STEPHENSON WAY,E01026478,Breckland 017E,Investigation complete; no suspect identified
924d39d2c8c58d32bcad2f3acd92fbc3bfca9e40d9225e9f0c5c04d2b1b925f9,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.575327,52.534959,On or near LOW ROAD,E01026944,South Norfolk 010D,Investigation complete; no suspect identified
e21ccad657f26b277981f55faa664a726f76d316c8cf32d9fef5927fade3dd33,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.304736,52.920974,On or near FURZE HILL,E01026777,North Norfolk 003D,Investigation complete; no suspect identified
bfe9b54fc26b105ecab98f4f7ce046cd759823f82fd2a172bd9e77eae185e13b,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.290782,52.625350,On or near MALTHOUSE ROAD,E01026822,Norwich 007A,Investigation complete; no suspect identified
de91c0e97a634df3784498ea9449969c4ee818cbd9bb71f5891c28eb040234e0,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.416957,52.740178,On or near SCANIA WAY,E01026704,King's Lynn and West Norfolk 011D,Investigation complete; no suspect identified
ef42bb0bd2108851295f70dd1fbbb73d8bc495ff19b599b4fb627cf8c2d4c154,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.481061,52.537367,On or near Parking Area,E01026911,South Norfolk 008C,Investigation complete; no suspect identified
a7781641ce30d6b0bbad15aea95b5bf006bcbca20cd19be4ac2d892756349fc9,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.481061,52.537367,On or near Parking Area,E01026911,South Norfolk 008C,Investigation complete; no suspect identified
9d1f1d7bd3a713b2678cd95d2637d525dc2f880c9b7cf57ab76f026f3eb54615,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.416042,52.761120,On or near Parking Area,E01026690,King's Lynn and West Norfolk 007D,Investigation complete; no suspect identified
b56a30d18422368753e3131b0043f2d57184ad3908c5d2a0280410b89d637519,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.395479,52.820248,On or near PARK AVENUE,E01026753,North Norfolk 010A,Investigation complete; no suspect identified
a4b0a622e45ccb99eac1e1909b2df0c3babf4e1316405c9bd1861ef13e51b448,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.296103,52.625760,On or near ALL SAINTS STREET,E01026822,Norwich 007A,Investigation complete; no suspect identified
f4ba0891aa4acd0913ce5ddfdb35567b816b94f69495b099d24379c2e337039c,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.171687,52.855510,On or near PARVA CLOSE,E01026733,North Norfolk 006C,Investigation complete; no suspect identified
694179eed0bfdb49c3878e7e8aefd058a425a7b4edb61c3688382500d1e9ab68,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.709247,52.571166,On or near NEWNHAM GREEN,E01026620,Great Yarmouth 011D,Investigation complete; no suspect identified
ccad5e70080a0671d471bf878f9fd8f4e4cd1e16cd6b3584e14a3d2047f47022,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.292052,52.628490,On or near ST PETERS STREET,E01026822,Norwich 007A,Investigation complete; no suspect identified
1f4945041d42444cd770bf811fa308e8e1f4106dc2754965fbd66d1f1c78e4ae,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.406626,52.757823,On or near HOMELAND ROAD,E01026668,King's Lynn and West Norfolk 009C,Investigation complete; no suspect identified
484a28a94a87d43180725e32cfebb601c21da0dd35d3875c764c62d628afe347,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.297848,52.632250,On or near WENSUM STREET,E01033438,Norwich 014A,Investigation complete; no suspect identified
0c1ff936e52ae47d2c01947e4c5aa2c9784538cbce78c302100fe996b9c4fa96,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.658972,52.564511,On or near STATION ROAD SOUTH,E01026613,Great Yarmouth 012A,Investigation complete; no suspect identified
2d75bd78cbd492446c69abb7bf1e9ba81e9e97679231dde51fdab0049cef2e3d,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.241747,52.369764,On or near ST PETER'S CLOSE,E01026935,South Norfolk 014F,Investigation complete; no suspect identified
f0313a4879de457713c6fec520d137195044bcb55680825b0563137f84cbbe17,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.713586,52.604301,On or near VINCENT CLOSE,E01026635,Great Yarmouth 007D,Investigation complete; no suspect identified
