Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
19fa09cd8145d8bee3405a8daa647febfca9961fbb1193baeef804b287b50cdd,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.193898,52.060259,On or near WOODBRIDGE ROAD EAST,E01029964,Ipswich 009B,Offender given community sentence
772853bdba3509e24001e3e4ad6033367045d3b02afdef65049a3358007763fb,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.155483,52.055961,On or near DOGS HEAD STREET,E01033125,Ipswich 007G,Offender given community sentence
00cb85f460ce841144b77b4e84521272b8b3a97bf299611289584f5ef7170a5f,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.120601,52.077540,On or near WATERFORD ROAD,E01030031,Ipswich 003E,Defendant found not guilty
dad638fc12e28c60da999ea7d635a717c5655804f6ecff57893348fabcab360d,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.155239,52.056858,On or near Shopping Area,E01033125,Ipswich 007G,Offender given suspended prison sentence
dd9ff6f5fc923054c829063b3cd92bee6d1e1263967abad6d3f174a1011f43a8,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.181410,52.036286,On or near Supermarket,E01029983,Ipswich 016F,Offender otherwise dealt with
035af1a89f7d38d9733746bf598ec3ec4137d5436755ce3923126b6d6aad2c87,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.743495,52.466673,On or near Supermarket,E01030258,Waveney 007D,Offender fined
ca5ea396886043fca35eedd170a13c14c0ed446ea4914f3d608211405b2b0300,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.139760,52.061238,On or near STOPFORD COURT,E01030023,Ipswich 006B,Offender sent to prison
2c0f31df0ce62fa2e38fab9f13c44896c6ab182f2bf5123fae1568d69e1ced5c,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.125455,52.041095,On or near Pedestrian Subway,E01030018,Ipswich 015B,Offender given conditional discharge
c8759f64e3462f812653c6545e9debfc3bf38b024d4625bed635082f262eb3da,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.139663,52.064218,On or near PROVIDENCE LANE,E01030022,Ipswich 006A,Offender ordered to pay compensation
a502d792eeb1a1d4e63c4bcf216703be11a8103214f338bfc0b2c48343c465b9,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.710856,52.246489,On or near Shopping Area,E01030091,St Edmundsbury 006A,Offender given community sentence
6123474a4c2068e35539caeef01e4c40e290d84934db3b9c11471b1b5dfb1565,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.401304,52.256171,On or near WESTON WAY,E01029955,Forest Heath 006D,Offender given community sentence
9baff2591a6bdb2f481e2243737d5f9d74e1640ef21e78c7d9a58b115d6b040f,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.509692,52.343264,On or near HIGH STREET,E01029947,Forest Heath 004E,Offender fined
1fc8a652200f6e1fe687ea3411dd19e82a2c54d1179a230b867df1f836edafae,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.444826,52.270023,On or near RUSSELL CLOSE,E01030201,Suffolk Coastal 001A,Offender given conditional discharge
521245b24731a3466efcdcc94efe60bef58166860abca7e55bd11e1a210461f2,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.148304,52.044335,On or near MAIDENHALL APPROACH,E01029970,Ipswich 012C,Offender sent to prison
53da07161f1bd1c1e6bb2f00e9453746200716bdcacb69bac09c1b8af62e0218,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.166713,52.056937,On or near Sports/Recreation Area,E01029962,Ipswich 007E,Defendant found not guilty
572fb82ac2c3d499937d8f304c5d09aed82512b6a6adad75a32721315b50f910,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.401304,52.256171,On or near WESTON WAY,E01029955,Forest Heath 006D,Offender given community sentence
0df54497be1e6a42d201641e45c88d507e7c20f5657c8e0ae00b8621022b32ee,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.155239,52.056858,On or near Shopping Area,E01033125,Ipswich 007G,Offender given community sentence
46c9afb0c9327c6b40739806119cc64f6f9a9608abadfc6c674828188e8543c6,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.157212,52.055870,On or near TACKET STREET,E01033125,Ipswich 007G,Offender given community sentence
8f2025c3962e6f83bd70ce4228f7e488fcd8389046dab952654272f7655ef4a1,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.149490,52.052488,On or near GRAFTON WAY,E01033124,Ipswich 007F,Offender fined
b3d7b2559dea87416979567935d06ff00f86eeab095e5a860552623036a08a3e,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.351720,51.962636,On or near Supermarket,E01030165,Suffolk Coastal 015C,Offender otherwise dealt with
71aceb93b15a8483c37d3096eda5f3c92ad2d425248e09d86e59f152be576b47,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.903132,52.130137,On or near SEWELLS,E01029876,Babergh 001A,Offender otherwise dealt with
3a39925932b82de79884964bd54e44b31ff6a05a2ee6f562ed9e21d9b2e90f9a,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.713620,52.467283,On or near BOON DRIVE,E01030288,Waveney 006E,Offender sent to prison
3438f6c9f4bd872dd835d3a33aa92acadd22d474593cf82a20978b012efdb29e,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.587029,52.446926,On or near SYCAMORE CLOSE,E01030292,Waveney 011C,Court case unable to proceed
4dc292735cbb12b978414cac33bc6299e79b1e9d67f75c327ab67c5380582b1d,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.743376,52.479143,On or near MAY ROAD,E01030264,Waveney 004E,Offender given conditional discharge
1f31768dc8f768583c432bc3d967dd3a506431681c179eedfce37a254a6252d0,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.143148,52.061265,On or near Supermarket,E01030024,Ipswich 006C,Offender given community sentence
c007a5d7f67362ae753bf6573954ff4668188d7da507e4b716b93e4ac1c36869,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.154515,52.055897,On or near OLD CATTLE MARKET,E01033125,Ipswich 007G,Court case unable to proceed
bbb9c122c527bc8e59ada729a4a4c26a146f5be40118c7a10b7195da6b996202,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.058474,52.149141,On or near LION LANE,E01030062,Mid Suffolk 011D,Offender sent to prison
c57bd2cc7cf914f4ce05a3c1b29883c5119e63e136a9a2e9b10aa8eff90a6ca4,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.436794,52.081709,On or near MILL ROAD,E01030113,St Edmundsbury 014E,Offender given community sentence
abe580d3043169edce9f04285679a3f4335cd604575fe3141a39b18675b54393,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.565014,52.454105,On or near ALEXANDRA ROAD,E01030224,Waveney 010B,Offender given community sentence
b9010e7ca18cac8c98103c247e0f2e71558f86497c005acf85e6dad3663adef4,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.523217,52.351815,On or near EVERGREEN WAY,E01029946,Forest Heath 004D,Offender given community sentence
4a9d7b3fb6d50774b006689b8e3094ef939a8761d8dd12aaadadc49afebb837b,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.754610,52.481314,On or near Parking Area,E01030247,Waveney 007A,Offender sent to prison
1c8e9ce0c228d0ddf6abd5df186e259fefc75c67b729c4061958ee52ca60b5d7,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.432928,52.084275,On or near Parking Area,E01033446,Suffolk Coastal 007H,Offender fined
916e0e1a8552c87cd555b63fea9bd6a1106e7fc40f6d93018093cae6d94e49bb,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.698288,52.459740,On or near CELANDINE CLOSE,E01030234,Waveney 009A,Offender given community sentence
7c14cbe0fdd070c3781b4038dd739b5ff597398f050da2852fcdee64f5e8c97d,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.157595,52.057577,On or near Supermarket,E01033129,Ipswich 007H,Offender given conditional discharge
1b93c81438261f4f34f0e36a3147a2d90c02d687ffeb86b6fd6680495723a7b8,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.737683,52.239143,On or near Supermarket,E01030129,St Edmundsbury 005D,Offender fined
e5a3e12824901aa2ae97d94214d990a0768837a01105f87d46abfa73c49d9c77,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.688236,52.247717,On or near SHARON ROAD,E01030124,St Edmundsbury 007C,Offender sent to prison
7b7892907965793a0c9bbf2192b9f3c1461edda90f6075dcd009686788866ba9,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.741519,52.470639,On or near HORN HILL,E01030258,Waveney 007D,Offender sent to prison
8737d37f8d06328338368e02bbbd2583d0801c15cedd33c57c9b8d1acc9bfaf9,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.750219,52.480096,On or near CATHCART STREET,E01030249,Waveney 004C,Offender given conditional discharge
118c05a68e17d458b876d26a1e39e12c1d61d33b70dadfb25fc2867f89a3d5e7,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.704078,52.510568,On or near Prison,E01030260,Waveney 001E,Offender sent to prison
280cbe1b3def2d28f7a6d04d6aae9389fdf6c5bad56dba0743c211109bf7ae12,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.519744,52.350909,On or near ST JOHN'S CLOSE,E01029938,Forest Heath 004A,Offender given conditional discharge
a874a34bc6406f9ac027e3e70af865e909feca2646b143210f4a2568804fd5c6,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.153147,52.058641,On or near LLOYDS AVENUE,E01033125,Ipswich 007G,Offender sent to prison
b7482cd0411165b63e049d0d14d61bbe58157a2f12a894186f79ffae404d28b6,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.019345,52.186394,On or near DOVE GARDENS,E01033319,Mid Suffolk 010H,Offender given conditional discharge
3edd3863586a0bb655573056d75a5f08ea006f488c8999a9f06eaec49b0a9436,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.701032,52.263962,On or near LYDGATE CLOSE,E01030131,St Edmundsbury 003B,Offender given community sentence
84f103a1a77b2cab9eb70eb1a35fc4a8c5e55706471d5ab8974f6391ee28281d,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.311625,52.193628,On or near LINGS FIELD,E01030154,Suffolk Coastal 002A,Offender given suspended prison sentence
7fbb967b804ff15b88f66e15852a773e633bed13174226854f33d4da37064e2d,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.436794,52.081709,On or near MILL ROAD,E01030113,St Edmundsbury 014E,Defendant found not guilty
ad168f580c1112993b920bb9a28b3ed66664a575cb85c7e7783ebefabce214c3,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.709080,52.243796,On or near Supermarket,E01030091,St Edmundsbury 006A,Offender given community sentence
80612f2eda53055df728f363b4aa977ded718810279659abc4d7b2d11acb8c60,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.312363,52.040715,On or near FENN LANE,E01030198,Suffolk Coastal 010F,Offender sent to prison
6365482d7ebdda0528825453c7bbbea7c789caab83b799628bbf07cd0f5ce5c6,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.408367,52.245884,On or near EXETER ROAD,E01029954,Forest Heath 006C,Offender given community sentence
acb7d394f41128b149e638b68d68f86700a310820db2ec7fad9cf9adff266b33,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.402860,52.248631,On or near MUNNINGS CLOSE,E01029954,Forest Heath 006C,Offender given community sentence
7ec2b789e6fbbb8ce14d27c9bdb9901e8ce5ae4253e28ee74fea0db3fae59f10,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.565014,52.454105,On or near ALEXANDRA ROAD,E01030224,Waveney 010B,Offender fined
bf24f4098df8631be287c48fc9155592adca64be4aeac20373d39bd3c3169932,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.408410,52.244525,On or near Shopping Area,E01029925,Forest Heath 008A,Offender given community sentence
03dd7dc6082596f60ad9f82375a78b06375631c3f97c58068e8af03c6eb17cb4,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.160326,52.057396,On or near Theatre/Concert Hall,E01033129,Ipswich 007H,Offender fined
fb1b664419fa9d3b115a1f4cc9fcedc4b234c8d3449fcceb65a15d1346bcbfe9,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.146384,52.041508,On or near MAIDENHALL GREEN,E01029971,Ipswich 012D,Offender given community sentence
68984ec6e23582dfbb258682c739c88614507444400417113ee99b4743570804,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.153147,52.058641,On or near LLOYDS AVENUE,E01033125,Ipswich 007G,Offender given suspended prison sentence
b7b486dbfb0d1176faa089e53a981cea54c7a1604e57ed5b2d6686e5a8568745,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.152097,52.053668,On or near GREYFRIARS ROAD,E01033124,Ipswich 007F,Offender sent to prison
e6e123f968157384ed7238cd1d8c040aa25f96f5d5d45413b94450e20a4e02d1,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.744563,52.040399,On or near WARNER WAY,E01029913,Babergh 007B,Offender given community sentence
7928e29a3cbb4777789d5f03ceb3a839c2a155329c872ee5faf656862fd682ca,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.158817,52.055458,On or near ORWELL PLACE,E01033125,Ipswich 007G,Offender given community sentence
81d619d5b373baf46691c2a6de97df0095cf20d04f85a35367bad4fb40c45abd,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.738673,52.479103,On or near FILLISTERS MEWS,E01030264,Waveney 004E,Offender given suspended prison sentence
9d6712d420cdb9292fd9e9b70781099e086a923a8d725e091778dc8f90786f6a,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.692557,52.233437,On or near FOUNTAINS ROAD,E01030149,St Edmundsbury 007F,Defendant found not guilty
e9addfba032a2edbab42917951ac01ef4c254438d73caea03fb1b53f01519503,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.122533,52.071544,On or near BRAMFORD LANE,E01030029,Ipswich 003C,Offender deprived of property
690903610e91fd8efa10c6d5c6277c14602fdeb7d9203e51f511d6a1c268f10b,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.126783,52.080992,On or near WORDSWORTH CRESCENT,E01030032,Ipswich 001A,Offender given suspended prison sentence
ef728aeb23f26ae00127804cabff4e45f4c91a29c87a24c8706fb559abfd5ddd,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.733603,52.497325,On or near BRIAR CLOSE,E01030281,Waveney 002E,Offender given community sentence
b2edce9a6265149c3c26baf616a83e829b15c58b222230f0449a7fd8845f56e4,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.730532,52.453941,On or near Supermarket,E01030272,Waveney 012E,Offender given conditional discharge
11366483b5f2ba6af011becdf109cc8d1dfb7e856fa592b01b89f52429a73264,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.363236,52.152637,On or near Supermarket,E01030220,Suffolk Coastal 005D,Offender given conditional discharge
619f4830c44ef5a2234fb580b5b64adb0eefba4e83546b023eb5a2a7f5724e2e,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.741519,52.470639,On or near HORN HILL,E01030258,Waveney 007D,Offender given community sentence
563058d2bcc3800c3b376aaafbca078688cf34844978e86f00fa7c7f99d35f5e,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.339490,51.971249,On or near QUEEN STREET,E01030160,Suffolk Coastal 014A,Offender fined
6f87f666eb976efbf8d86a7a7db7db3877c11e6387395a86cef828ad18ee6aa9,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.151824,52.055187,On or near CROMWELL SQUARE,E01033124,Ipswich 007F,Court case unable to proceed
b9cb2df314debc35f1c8339c24cdaa0493fde57bad039c6b05525778001e03a5,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.730678,52.038222,On or near Shopping Area,E01029920,Babergh 007H,Offender given community sentence
a808da579331fe5d146613e4057faa7ba56f2aa3d21de7070a1e30d733e1dff9,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.150779,52.058983,On or near HIGH STREET,E01033125,Ipswich 007G,Offender given conditional discharge
40856f3ceacaaada7978ce24bbb38c8ca7d039c5a4d9b5636ba0cf517d37537a,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.138988,52.058551,On or near HANDFORD CUT,E01029988,Ipswich 010E,Offender otherwise dealt with
a54dd5e7671182e8a8f45f53255aab1764578d5538f0ed546e2150a468c29efd,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.123217,52.041001,On or near SANDPIPER ROAD,E01030017,Ipswich 015A,Defendant found not guilty
017e5f761b070e265621465f0a0aff6f79a6c1381555c5fab639c904d385f461,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.147190,52.059610,On or near Supermarket,E01029988,Ipswich 010E,Defendant found not guilty
0a12fc9075973692d98ff51bbc8fb3ed55318eeff49a23ad951d1f6b0155683d,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.337064,51.951935,On or near BEACH STATION ROAD,E01030163,Suffolk Coastal 015B,Offender given conditional discharge
6c0853fb94bde099877ac7cd0a3a78b759692307b8a8f1994806d6a5f31fd385,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.157595,52.057577,On or near Supermarket,E01033129,Ipswich 007H,Offender sent to prison
20857774fd5b09b525228f6a958093f6fb367e2c9a2ce7720688bff1b5063612,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.505502,52.351986,On or near FOLLY ROAD,E01029939,Forest Heath 004B,Defendant found not guilty
14f8069a903cbd5f5c35ee9af6e5306064a0b9aac86a4413f4ee7b5acea9055d,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.704163,52.466563,On or near FAIRFIELD ROAD,E01030235,Waveney 006B,Offender fined
f1ef8c6296a70d66aabba520eecf69cfee78367b6e32d3b6d648af614e2aa431,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.752254,52.475444,On or near Shopping Area,E01030247,Waveney 007A,Offender given conditional discharge
04ef4c0ca7abbbf3b7a4569a3c3c2e0a0d6b975db7f6bb3d7ed72fb419683fd4,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.257470,52.029763,On or near A12,E01030198,Suffolk Coastal 010F,Offender fined
788ac5bcf98919f6302f1800c44bb01273cb71e12f44d6ea992682b441063454,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.403258,52.244054,On or near CHURCH LANE,E01029949,Forest Heath 008B,Offender given community sentence
804a55791133601062268469d6ed5968624beade165a483b3f19f00095432ba0,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.436384,52.083831,On or near LOWER DOWNS SLADE,E01030112,St Edmundsbury 012D,Offender given community sentence
d56840b5ab15c3634c0cfa80f460cedb8ed873196636da27a3143ec1e9dbeb68,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.755927,52.484664,On or near Petrol Station,E01030247,Waveney 007A,Offender given conditional discharge
94e3ad804f9acd0658b4f054cfc41a2321048df89eb85bf76692b51b94c39015,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.115363,52.080089,On or near OLYMPUS CLOSE,E01030031,Ipswich 003E,Offender sent to prison
521844d938de450dc01f4b44398e8f6ec69329c22d9c576518aa1ad59bb0525d,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.434778,52.082488,On or near CAMPS ROAD,E01030112,St Edmundsbury 012D,Offender given community sentence
be33ef2cf093d6d3d09e4e3764b7015a119d9f5a1c3524e42bf8f628bf1bc179,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.319237,52.094064,On or near LITTLE ST JOHN'S STREET,E01030211,Suffolk Coastal 008D,Offender fined
a32e46006e56231ec1e4390ced5611bea73abef4aee55ca3c0d07bb066b0f6cd,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.139301,52.053021,On or near HOLMAN COURT,E01029985,Ipswich 010B,Offender fined
5d1aed0265f20da84a3c89ba022cef2e374ecccc40ee0a464dadf5de222bf7fa,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.153147,52.058641,On or near LLOYDS AVENUE,E01033125,Ipswich 007G,Offender sent to prison
5d784181170cd35994668ad2cfb069de522afe95ee8784b818f51fe7f910e775,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.733813,52.036782,On or near Parking Area,E01029918,Babergh 007F,Offender given conditional discharge
4fe5300f14b4b791d93da3329ce6bc40c21ca30c2f32f59dccb73fdfdd43f0c0,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.153147,52.058641,On or near LLOYDS AVENUE,E01033125,Ipswich 007G,Offender otherwise dealt with
67376fbac4352521223f2f284b4018dab40023f21fcf600994a63a1be5519763,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.692557,52.233437,On or near FOUNTAINS ROAD,E01030149,St Edmundsbury 007F,Offender given community sentence
8bbfb754d72e5a299226968637dd4185a76ad7d4fbf16b9309189d0c5aeeff38,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.140834,52.062810,On or near BEAUFORT STREET,E01030024,Ipswich 006C,Court case unable to proceed
19e56231dcc5cbd6ae9cafa75c95867707f7a40a09cf1f94a227a34e9c2342bc,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.144308,52.061584,On or near Parking Area,E01030024,Ipswich 006C,Offender given community sentence
5f4dc723093518570ceceba2ebfd817344bad1958ba82c8b1f0467b0c329327e,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.155483,52.055961,On or near DOGS HEAD STREET,E01033125,Ipswich 007G,Offender otherwise dealt with
ad467203046450596ce01e0c0e0a972c9d88ca28f5e1f1996c5c1134c1321e14,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.750219,52.480096,On or near CATHCART STREET,E01030249,Waveney 004C,Offender given conditional discharge
a237dd507bc5edf4abef5b231010cacacdccda971a07365e26497ece1f10f89e,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.320369,52.093178,On or near Supermarket,E01030211,Suffolk Coastal 008D,Offender given suspended prison sentence
d8ad55b733632713188c26b56346820d2b50036a10dc954b4582f424700bd9c5,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.405205,52.244303,On or near DRAPERY ROW,E01029954,Forest Heath 006C,Offender given community sentence
360212afcb4310e6cc2d65152b8e936c9c69ca5b6c34ad32f4daa1b12768a933,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.127481,52.082412,On or near SHAKESPEARE ROAD,E01030032,Ipswich 001A,Court case unable to proceed
64e01db579596813453126d20c85da464937332e1baeb34afe4e8ba97a5f4f00,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.960413,52.041034,On or near STATION YARD,E01029894,Babergh 004C,Offender otherwise dealt with
355e50e7f5a187e537125d6a0b81a15e508033e54eea8e39cbbbb5d8fbd6b098,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.043684,52.101642,On or near HALL LANE,E01030041,Mid Suffolk 011A,Offender sent to prison
50cd869940772bbfc32fbce0e78ce63e33d1b6db643664f0a1ebd847d44b417e,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.143667,52.053705,On or near RUSSELL ROAD,E01029985,Ipswich 010B,Offender given conditional discharge
b44927da10cd38f4d07f27fae98155f7bbeafabe4d7a31b050ae77fdd0963d54,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.152112,52.057814,On or near Nightclub,E01033125,Ipswich 007G,Offender sent to prison
6aecd39596f95ba96b3d371c66c96ca9312c733cb5beaccbf6358e1a0671c9be,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.181053,52.063484,On or near STRADBROKE ROAD,E01030000,Ipswich 004D,Offender given conditional discharge
abe366d4a97742f63db630b4b1d52e9a094f64b6bc7ce48df8790c0c0638e1f6,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.176618,52.032872,On or near FLETCHER ROAD,E01029982,Ipswich 016E,Offender fined
afec41c2e1ab4b7351d9620dc56ed9d339cc308917d15243fd2a789ec048ad81,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.667106,52.341288,On or near ADAMSON ROAD,E01030283,Waveney 014B,Offender given community sentence
01be0a411c9ead03772e7607faeb2f8058893d8a70fa52533d30d9e8933cc4dc,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.699791,52.466241,On or near Supermarket,E01030235,Waveney 006B,Offender fined
6462ad8259f6ebf35c21c5362819e7d81dd672282ecaadd4eada85318991023a,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.138716,52.066320,On or near NORWICH ROAD,E01030009,Ipswich 005C,Offender sent to prison
90f7c09af5da5e8e334b20cec164ef68c36e0eea0a10185bfc2a7bfe0598ab08,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.157595,52.057577,On or near Supermarket,E01033129,Ipswich 007H,Offender given conditional discharge
d333428b38f8e87b0c9f38edb7dbc027b5ffa485f1036567979ab741bff0586e,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.152494,52.055367,On or near ST NICHOLAS STREET,E01033125,Ipswich 007G,Offender given suspended prison sentence
daba68982f94ce55d1e6f17534b70ddd84f0d45233928c149f6c0c37da12d883,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.163808,52.057123,On or near WELLS CLOSE,E01033129,Ipswich 007H,Offender otherwise dealt with
2ca050fb837a9913aa70bb5f533cd14f205a489052b525735c3d9c9526d72bdb,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.448470,52.074489,On or near ASHLEA CLOSE,E01030106,St Edmundsbury 014B,Offender sent to prison
0753c2159496a2d74c914af62c0a6627491928d2f8b3e2bfb31781cd874d2738,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.719634,52.463855,On or near NORTHWOOD CLOSE,E01030291,Waveney 008E,Offender fined
1d6bcc3d8d77d2215df5d49ba99d244076b7b26b59dbf181d488061bdfb95cea,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.423725,52.175819,On or near MAIN ROAD,E01030176,Suffolk Coastal 002E,Offender fined
4bf638635610b8fb704d0752b9f1e4edc616336eedb51345f066a0d5ae0bee7b,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.288625,52.198086,On or near POND PIECE,E01030154,Suffolk Coastal 002A,Offender fined
7006991fd6e6f396aa8e8c8055f2300d2199f9b8d230ad67a5db29376fb99276,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.741967,52.049686,On or near RALEIGH CLOSE,E01029914,Babergh 007C,Offender given conditional discharge
edf84043878c214759fe48cfd3851818fecc864b89182d886fbcb239bdd4b55e,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.150958,52.056145,On or near PRINCES STREET,E01033125,Ipswich 007G,Offender given conditional discharge
844ac52fa586822943415582645bd5c47f0d07e8630eb2c9ff0e9669eeaed6d6,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.198502,52.036893,On or near UXBRIDGE CRESCENT,E01033131,Ipswich 014G,Offender deprived of property
46c9afb0c9327c6b40739806119cc64f6f9a9608abadfc6c674828188e8543c6,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.157212,52.055870,On or near TACKET STREET,E01033125,Ipswich 007G,Offender given community sentence
7343f91efb4c9e86d6da39c775249d93da0488d5913f3be7a8d896868201707b,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.743411,52.044931,On or near HIGHFIELD ROAD,E01029913,Babergh 007B,Offender given community sentence
9b70ba33966e975758fa46acbebcdd34d014a609704b6c78437cad089667e702,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.713085,52.252535,On or near STATION HILL,E01030137,St Edmundsbury 006D,Offender fined
b27254610f352369eb5df94fd711f04cc77a1cb34447ac16747d872790f31df8,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.136457,52.058034,On or near LONDON ROAD,E01029988,Ipswich 010E,Offender fined
cf77da387545b33f5ae5bb69aa793ea9d7de6d96c3a644487629d56d8b487e44,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.461518,52.080359,On or near ORKNEY CLOSE,E01030107,St Edmundsbury 014C,Offender fined
