Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
842807ca2732d0104ab8c03dd09488ce110e2122baa1e516b3bebb9319ea4201,2013-09,Northamptonshire Police,Northamptonshire Police,-0.882111,52.263063,On or near HEATHERDALE WAY,E01027220,Northampton 013D,Investigation complete; no suspect identified
0a617dd2f8c912d2c578dd5a1098445e113a61c566add71593352c3fada1fb97,2013-09,Northamptonshire Police,Northamptonshire Police,-0.894204,52.210429,On or near LONDON ROAD,E01027201,Northampton 028C,Investigation complete; no suspect identified
200ce67d83140c09ef0ca8878504301fede361cc424d698d33d92145ff929963,2013-09,Northamptonshire Police,Northamptonshire Police,-0.890575,52.239201,On or near ABINGTON STREET,E01027223,Northampton 025A,Investigation complete; no suspect identified
f94f62db605c3265172e0e5f6af2d1902366a4c46a02c8cdff92b0be8a636bb1,2013-09,Northamptonshire Police,Northamptonshire Police,-0.608300,52.291307,On or near GLASSBROOK ROAD,E01027073,East Northamptonshire 008F,Investigation complete; no suspect identified
f2dac67eee201da96da59c957d5ae65b2b7763bd4a8195a64c6ed5a53405126f,2013-09,Northamptonshire Police,Northamptonshire Police,-1.007038,52.141681,On or near Sports/Recreation Area,E01027289,South Northamptonshire 004C,Investigation complete; no suspect identified
58f401f5e6f9b25e958697ada72a7641f63ab8ab77395b17efaab7f127928142,2013-09,Northamptonshire Police,Northamptonshire Police,-0.847674,52.241703,On or near CAVENDISH DRIVE,E01027255,Northampton 020A,Investigation complete; no suspect identified
96b2103650e7ee872327aebb25c758376e53f4e82e523571dbb39234ec094b7b,2013-09,Northamptonshire Police,Northamptonshire Police,-0.912845,52.226201,On or near ROTHERSTHORPE AVENUE,E01027158,Northampton 028B,Investigation complete; no suspect identified
6e112797fa7e0368772449c8adccde764fd52ec2acb837f30377c2fa493857e8,2013-09,Northamptonshire Police,Northamptonshire Police,-0.679444,52.364167,On or near ORBIT MEWS,E01027092,Kettering 011B,Investigation complete; no suspect identified
1b3436e625d722e4d50c2376969b73dba28bee2e7338aec6179aceaf6fcb9d67,2013-09,Northamptonshire Police,Northamptonshire Police,-0.903421,52.239105,On or near LITTLE CROSS STREET,E01032978,Northampton 021E,Investigation complete; no suspect identified
c436fd8ecf654734ebf3ad3d3769471ebeaee66bc163f129621ee847ca21c18d,2013-09,Northamptonshire Police,Northamptonshire Police,-1.065380,52.337264,On or near A428,E01027027,Daventry 004E,Investigation complete; no suspect identified
631513e701f715b4472441a9f8654c89a890252078931bb72845f76b40e11671,2013-09,Northamptonshire Police,Northamptonshire Police,-0.835025,52.271122,On or near SIDEBROOK COURT,E01027249,Northampton 004E,Investigation complete; no suspect identified
0d1ae91e2ea43d13251148dc2f23debbc9d426e11d0a7d18ba7fc95b31f98490,2013-09,Northamptonshire Police,Northamptonshire Police,-0.990868,52.240307,On or near DUCK LANE,E01027286,South Northamptonshire 001D,Investigation complete; no suspect identified
370e11b46f2d33e2ae2c515e9f858a281f17dca6735643f8a0aba8528dca0121,2013-09,Northamptonshire Police,Northamptonshire Police,-0.885632,52.240107,On or near ST EDMUND'S ROAD,E01027223,Northampton 025A,Investigation complete; no suspect identified
284c84f2e346c774903bd3789db271b847be1b709b79c60ffcab3644ff7f287c,2013-09,Northamptonshire Police,Northamptonshire Police,-0.717767,52.482591,On or near BRIGHOUSE CLOSE,E01026961,Corby 006C,Investigation complete; no suspect identified
3aa7bdeb06421c3e3568d9deffe8159a627df85cd13100e177e08b76deb04193,2013-09,Northamptonshire Police,Northamptonshire Police,-0.868473,52.242776,On or near ARDINGTON ROAD,E01027135,Northampton 022D,Investigation complete; no suspect identified
9c99a248d800fa37a9fb3c2b72b21aaeef8f6abcec2c1381dc3b57eeaa9fb046,2013-09,Northamptonshire Police,Northamptonshire Police,-0.899775,52.234333,On or near ST PETER'S WAY,E01032979,Northampton 021F,Investigation complete; no suspect identified
a6ecd29f1e4b8c1d21e843d10be7aee36a5990c82a9561aaf53fa3dc51c5c3d4,2013-09,Northamptonshire Police,Northamptonshire Police,-0.716751,52.407662,On or near LAUREL ROAD,E01027082,Kettering 005B,Investigation complete; no suspect identified
16e5e26c6216ab7a87a1e16f4cb8b955e1c7db3d9fa39051aa3f723d83e20bc2,2013-09,Northamptonshire Police,Northamptonshire Police,-0.699212,52.497088,On or near UPPERFIELD GROVE,E01026972,Corby 002C,Investigation complete; no suspect identified
a11b8174310403b0d0f8cbaf3eaec7bd35ec5d17ffe41fa696e44702b1ad1e10,2013-09,Northamptonshire Police,Northamptonshire Police,-0.914469,52.237067,On or near SHARMAN ROAD,E01027238,Northampton 024D,Investigation complete; no suspect identified
b90b0e2ba8de3cb67b77fb46db8fc7dc833e6f1fdadecd3a6006908bebb2a0ff,2013-09,Northamptonshire Police,Northamptonshire Police,-0.922841,52.254811,On or near PARK CRESCENT WEST,E01027244,Northampton 017E,Investigation complete; no suspect identified
94c2cee19063a3bbedc24347a784a08cd7c2df3462c0bf874af96a183e668ed5,2013-09,Northamptonshire Police,Northamptonshire Police,-0.715688,52.476122,On or near BALMORAL,E01026968,Corby 006G,Investigation complete; no suspect identified
96e8761a07b4ae55cddab44037e41096b30233a35a628d1947df069d38a805e4,2013-09,Northamptonshire Police,Northamptonshire Police,-0.708044,52.404771,On or near ELIZABETH ROAD,E01027127,Kettering 005D,Investigation complete; no suspect identified
3881522133c879d9c9f92fe2e153e847214f779c73b091063b228d120aaab8cf,2013-09,Northamptonshire Police,Northamptonshire Police,-0.603199,52.394201,On or near THE GREEN,E01027032,East Northamptonshire 003A,Investigation complete; no suspect identified
a5361b0e20d036649d74fa052f975942f375c7af3a590faaf693701c517c4f55,2013-09,Northamptonshire Police,Northamptonshire Police,-0.934872,52.256511,On or near SIWARD VIEW,E01027214,Northampton 018B,Investigation complete; no suspect identified
9c3cbb6157198c00de43652963b34404fc5fc9d4eb863c41f9caa1f0af89c266,2013-09,Northamptonshire Police,Northamptonshire Police,-0.814420,52.441784,On or near LOWER KING STREET,E01027107,Kettering 002D,Investigation complete; no suspect identified
cc857f458a327aaa0fa3acf2477ee38d0dd0fdf59c5624897651bbc75766fdf3,2013-09,Northamptonshire Police,Northamptonshire Police,-0.721782,52.477186,On or near KINGSBROOK,E01026966,Corby 006E,Investigation complete; no suspect identified
abf3a3a1f3da24f7469ce5503b5de27fad1817cb49eb64cfe0b3932d99859ff1,2013-09,Northamptonshire Police,Northamptonshire Police,-0.889434,52.253243,On or near TRINITY AVENUE,E01027185,Northampton 015B,Investigation complete; no suspect identified
9cc01b47cead6a1c58dbcac1af233b2f44ca4271a9dd5b6b267cc778b31b913e,2013-09,Northamptonshire Police,Northamptonshire Police,-0.730373,52.402720,On or near BAYES STREET,E01027104,Kettering 007A,Investigation complete; no suspect identified
9d0578f9b9357c2330ebacb971050b4628c95affa1b55add55d1f1cd98100615,2013-09,Northamptonshire Police,Northamptonshire Police,-0.706041,52.504814,On or near TAY CLOSE,E01026982,Corby 001D,Investigation complete; no suspect identified
0f9e4d84da9010682b2fa47c752b3542a768d1830b80e357891cb06cb2900013,2013-09,Northamptonshire Police,Northamptonshire Police,-0.871242,52.247352,On or near Sports/Recreation Area,E01027136,Northampton 013A,Investigation complete; no suspect identified
329ac8b1620aed1718c8383e9016b14fd071ea8cbf15d475fac7533e2fcb33f4,2013-09,Northamptonshire Police,Northamptonshire Police,-0.610803,52.326123,On or near CHURCH STREET,E01027041,East Northamptonshire 006D,Investigation complete; no suspect identified
f16f637a91f9ec84ad1af5c2f1a49d54d0d9a76d4b1698ff7b345eabeca18a7a,2013-09,Northamptonshire Police,Northamptonshire Police,-0.728957,52.406499,On or near MELTON STREET,E01027104,Kettering 007A,Investigation complete; no suspect identified
c75bac6ef1608bb9c3b578aec0c317939cee8b246e411fb3c536d00ef64c43a1,2013-09,Northamptonshire Police,Northamptonshire Police,-0.722969,52.390359,On or near ST MICHAEL'S ROAD,E01027114,Kettering 009B,Investigation complete; no suspect identified
ef3839a8142a6850645d43c36dae1370d72a7e4279ff926a9f114900d9463061,2013-09,Northamptonshire Police,Northamptonshire Police,-0.959059,52.426594,On or near MARECROFT,E01027005,Daventry 001A,Investigation complete; no suspect identified
617eeaa3c8399687768bffb24cc7d44108a2c134cbdfc6c0e785908bfa9d0a71,2013-09,Northamptonshire Police,Northamptonshire Police,-0.718168,52.398848,On or near GORDON STREET,E01027111,Kettering 006C,Investigation complete; no suspect identified
674176f07b4829eb002a4db69807a904eb1b60ae1fddfa0a63c279b96f71a0c0,2013-09,Northamptonshire Police,Northamptonshire Police,-0.774149,52.374016,On or near ST ANDREWS CLOSE,E01027119,Kettering 011F,Investigation complete; no suspect identified
28d65b85f2f1e32d7c0acf5608a8537b8973e52bafc3b553edddb0c121581423,2013-09,Northamptonshire Police,Northamptonshire Police,-0.783200,52.238053,On or near MANOR FARM COURT,E01027275,South Northamptonshire 002C,Investigation complete; no suspect identified
b56b23021c93365829ff022099c3874e03082df750d54d74beff0bd8a0b467ee,2013-09,Northamptonshire Police,Northamptonshire Police,-0.603754,52.291766,On or near HEATHER COURT,E01027065,East Northamptonshire 009D,Investigation complete; no suspect identified
43bb190d8041aaa8d4051115bffddc1bcb61ae6b6fcfb00710b556bc107888d1,2013-09,Northamptonshire Police,Northamptonshire Police,-0.809354,52.380247,On or near ROMAN SETTLE,E01032974,Kettering 011I,Investigation complete; no suspect identified
275bbede9cd8e3d86d1bd96e8fcfc59ff039bf92710e78f692c611f653f53168,2013-09,Northamptonshire Police,Northamptonshire Police,-0.724392,52.400129,On or near SCHOOL LANE,E01027110,Kettering 007B,Investigation complete; no suspect identified
02bfb4a6c90c4d5c7ae10d5eef95b0f8d2e9182a62a46f68b6b7aa515b2e9a98,2013-09,Northamptonshire Police,Northamptonshire Police,-0.700640,52.472128,On or near CORFE CLOSE,E01032966,Corby 009E,Investigation complete; no suspect identified
2f10be3e484f4b442351bbdb62e91e7b89d468200bbdfe99c311441c2dd5e4df,2013-09,Northamptonshire Police,Northamptonshire Police,-0.708266,52.310020,On or near DEVONSHIRE CLOSE,E01027344,Wellingborough 003B,Investigation complete; no suspect identified
5186fc8505a5c218fe4b3e1c785b605174626b381de1e4698841174bd5366670,2013-09,Northamptonshire Police,Northamptonshire Police,-0.648574,52.341027,On or near ROCKLEIGH CLOSE,E01027326,Wellingborough 001A,Investigation complete; no suspect identified
a80ab065ee19ab8d62de16d63447555d09eb2c4f955c1267a731615f9cfafcaa,2013-09,Northamptonshire Police,Northamptonshire Police,-0.916716,52.462652,On or near HARBOROUGH ROAD,E01025798,Harborough 009A,Investigation complete; no suspect identified
6a1932682bb6f9b42f3ad06d01656a15300929ae86e3a3af6760cb75db58cbd3,2013-09,Northamptonshire Police,Northamptonshire Police,-0.808905,52.424242,On or near GREENING ROAD,E01027123,Kettering 003A,Investigation complete; no suspect identified
e4728b9a9b62a4bc60e8b3e98865c980af9b154e0a486304f2aaabc547652aac,2013-09,Northamptonshire Police,Northamptonshire Police,-0.883988,52.240829,On or near WILBERFORCE STREET,E01027228,Northampton 023D,Investigation complete; no suspect identified
0d9cf0371a15779898af27720bbd3c43d7884ec6bf3b0124fe474a1d82045f5d,2013-09,Northamptonshire Police,Northamptonshire Police,-0.701611,52.490147,On or near RICHMOND ROAD,E01026949,Corby 005A,Investigation complete; no suspect identified
123c53a260a4123fe1dff36c4ea2625a3470d38dec847d90c1452e59f4ff5bd2,2013-09,Northamptonshire Police,Northamptonshire Police,-0.677591,52.302740,On or near Parking Area,E01027315,Wellingborough 004C,Investigation complete; no suspect identified
4da22023a0e02a786221bb180994e50b608b201db7dd04a9ddb664d0d3166865,2013-09,Northamptonshire Police,Northamptonshire Police,-0.885812,52.241089,On or near RAGLAN STREET,E01027228,Northampton 023D,Investigation complete; no suspect identified
4ac15e5346580d6a6fe3ad850f217527aeda983247525a444be6870a7662ebd8,2013-09,Northamptonshire Police,Northamptonshire Police,-0.812915,52.243507,On or near Theme/Adventure Park,E01027140,Northampton 011A,Investigation complete; no suspect identified
0a5c2fb14bbdafd1afb64a6b54178cf5dde0599042336ed32822438c6539a92d,2013-09,Northamptonshire Police,Northamptonshire Police,-0.836512,52.256338,On or near OCTAGON WAY,E01027195,Northampton 004A,Investigation complete; no suspect identified
3ef177ed4fb750bae2c5831d4c05b06cd5bcfa81e6b9168e2839aeef898e1393,2013-09,Northamptonshire Police,Northamptonshire Police,-0.687294,52.375340,On or near FRISTON CLOSE,E01027086,Kettering 010C,Investigation complete; no suspect identified
0ef22b31d378087807ea271de1475113d00c4a108f6c68a88a87e2908a213d9b,2013-09,Northamptonshire Police,Northamptonshire Police,-0.836512,52.256338,On or near OCTAGON WAY,E01027195,Northampton 004A,Investigation complete; no suspect identified
73f86a374acf3722fbeba5ff4fc25ac62a6deeec3cd2f8c7f061b9e19140f057,2013-09,Northamptonshire Police,Northamptonshire Police,-0.812915,52.243507,On or near Theme/Adventure Park,E01027140,Northampton 011A,Investigation complete; no suspect identified
00341649e03b3dbaf4b69fff2492f39556fe7fd1dd128edfca64755722183a43,2013-09,Northamptonshire Police,Northamptonshire Police,-0.888867,52.244840,On or near HUNTER STREET,E01027225,Northampton 023B,Investigation complete; no suspect identified
282fac6097f7a5eee1e92a3132c317129364aa000c7eb440f54fdcb1353357ce,2013-09,Northamptonshire Police,Northamptonshire Police,-0.697584,52.486866,On or near CONNELL COURT,E01026950,Corby 005B,Investigation complete; no suspect identified
61158576e10492c1eea73d3e6cf79f1e351629f3adebed101046f027e101270a,2013-09,Northamptonshire Police,Northamptonshire Police,-1.160668,52.258674,On or near CHAPEL LANE,E01026992,Daventry 007D,Investigation complete; no suspect identified
31f6fa5edb9fb48d652747f80806fba33709cdd76f8a96d3862d8eb12a41a45d,2013-09,Northamptonshire Police,Northamptonshire Police,-0.878495,52.245497,On or near PERRY STREET,E01027134,Northampton 022C,Investigation complete; no suspect identified
6dbb2e6053c82abebd89104a4f401f3dd8724dc8f9427332a258a1165aad73f2,2013-09,Northamptonshire Police,Northamptonshire Police,-0.751371,52.258094,On or near THORPE ROAD,E01027325,Wellingborough 009D,Investigation complete; no suspect identified
b3b4a36a70af02f4ef72982bc8d3c4296105a0ffb36c20424274f799c85645f2,2013-09,Northamptonshire Police,Northamptonshire Police,-0.873046,52.258832,On or near Supermarket,E01027188,Northampton 013C,Investigation complete; no suspect identified
a708e122697eed3ee7db6eef1b4d9312d035ef9c2ded041815aa5339f785a2aa,2013-09,Northamptonshire Police,Northamptonshire Police,-0.702108,52.504286,On or near BEECH CLOSE,E01026982,Corby 001D,Investigation complete; no suspect identified
99ac4596d0d881c208955ccb80360b8325e675fcedfdccdf450ba630f6847f45,2013-09,Northamptonshire Police,Northamptonshire Police,-1.149226,52.027018,On or near MARKET PLACE,E01027264,South Northamptonshire 010A,Investigation complete; no suspect identified
bbb2adfc3330eaeec5c9b318587807ed708c921ba07c0000e364efa0ec81a50c,2013-09,Northamptonshire Police,Northamptonshire Police,-0.604028,52.453595,On or near SUDBOROUGH ROAD,E01027045,East Northamptonshire 003B,Investigation complete; no suspect identified
c7f14b12f2d8897945e6e49304b8053586efedcc1618b1d58c0cb9caccf91b21,2013-09,Northamptonshire Police,Northamptonshire Police,-0.687294,52.375340,On or near FRISTON CLOSE,E01027086,Kettering 010C,Investigation complete; no suspect identified
a0a0cafb0e6ff3e3838282938ee9c42e4c6758507c66cf8bebe5ce919a50e626,2013-09,Northamptonshire Police,Northamptonshire Police,-0.731242,52.400608,On or near Supermarket,E01027110,Kettering 007B,Investigation complete; no suspect identified
e205ab4e605f2726db9095a05585abf2ef0fe60d9676973f5e2bc1e817cf769b,2013-09,Northamptonshire Police,Northamptonshire Police,-0.713145,52.504721,On or near CARRON CLOSE,E01026981,Corby 002E,Investigation complete; no suspect identified
47fd52afceac10a752727bce915a4782087abd00212a41e0643d0f0a979e9850,2013-09,Northamptonshire Police,Northamptonshire Police,-0.590967,52.310774,On or near LANCASTER STREET,E01027037,East Northamptonshire 007D,Investigation complete; no suspect identified
b3a634d9abe31b46433927a38c76660f4c42812cecd05bbb227720055da53659,2013-09,Northamptonshire Police,Northamptonshire Police,-0.613553,52.288816,On or near CHESTER ROAD,E01027072,East Northamptonshire 008E,Investigation complete; no suspect identified
9a1993db3bcf92ab1bec03404a6815621fff3f31ea7990fc20036218a585e918,2013-09,Northamptonshire Police,Northamptonshire Police,-0.985933,52.239627,On or near CARR'S WAY,E01027286,South Northamptonshire 001D,Investigation complete; no suspect identified
a3a7bccaa622ae6cef1ba830d2d1afc6a4a74dd79d813cb725400056e22ee8ff,2013-09,Northamptonshire Police,Northamptonshire Police,-0.990868,52.240307,On or near DUCK LANE,E01027286,South Northamptonshire 001D,Investigation complete; no suspect identified
1cb00f2085f3b8f239c3baefe9d3762df3f022958b8c5c3b30ed60c60ed30611,2013-09,Northamptonshire Police,Northamptonshire Police,-0.684441,52.290849,On or near Supermarket,E01027320,Wellingborough 008D,Investigation complete; no suspect identified
2f0caefd9f5d99e91d9a1b5d45232a6320632817aeb725e117ab917473f850fc,2013-09,Northamptonshire Police,Northamptonshire Police,-0.758228,52.271203,On or near NORTHAMPTON ROAD,E01027323,Wellingborough 009B,Investigation complete; no suspect identified
aecd0871d7194e2faebd7d5d9ae56f4ecaa69d542c493555db0af19ea37ecca9,2013-09,Northamptonshire Police,Northamptonshire Police,-0.602733,52.454074,On or near BARNARD'S WAY,E01027045,East Northamptonshire 003B,Investigation complete; no suspect identified
97e6e17af10b1d02d374048a5fc70cf6b1ff37adecb310d09dd9d420b77d5f39,2013-09,Northamptonshire Police,Northamptonshire Police,-0.684441,52.290849,On or near Supermarket,E01027320,Wellingborough 008D,Investigation complete; no suspect identified
02d2d3559301af569de912427f15604df40ac89a7b1718534be62558a40829d4,2013-09,Northamptonshire Police,Northamptonshire Police,-0.703958,52.507021,On or near Supermarket,E01026982,Corby 001D,Investigation complete; no suspect identified
0de6aa00050881e061530e6601650a08c01aee0e4f23ada0ad5026bd183570de,2013-09,Northamptonshire Police,Northamptonshire Police,-0.672095,52.252113,On or near DANDO CLOSE,E01027354,Wellingborough 010E,Investigation complete; no suspect identified
