Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
2435f8664aab7fb89ae4c48ba3c6a06ca4cf6ee47a6e70cdbc15ebe251c04a88,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.275557,52.630458,On or near EARLHAM ROAD,E01026837,Norwich 009C,Suspect charged
91b646a1455759b6e0a29075d5e9b7e5adf4a0cec75a1cccc37bf0664523aacc,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.114464,52.574291,On or near ROTHBURY ROAD,E01026946,South Norfolk 007E,Unable to prosecute suspect
e554e9f19c7cdd18b12b15b8d360d03905affa2359c01a169983c5f17cd6dd47,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.112645,52.379047,On or near UPLANDS WAY,E01026888,South Norfolk 015A,Suspect charged
1779c0675699fac3b6530757306c39fdf0b7d42d26fa44a494d6b171a56a7963,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.112645,52.379047,On or near UPLANDS WAY,E01026888,South Norfolk 015A,Formal action is not in the public interest
f31dee34f7d0baa28ff23b0ee1e8fa9bc7d3752469d5fbaadf0d957061c1784d,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.112645,52.379047,On or near UPLANDS WAY,E01026888,South Norfolk 015A,Suspect charged
96c8760feab0a7d9fbd471b57b880c9d795f25936bfef55867d297aca44f791c,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.227161,52.640053,On or near WALDEGRAVE,E01026791,Norwich 005A,Unable to prosecute suspect
5faa7af1d21492f5d0bf1cb844eac688b1693d3cfa50366b4e171cb206512199,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.410179,52.627178,On or near MILL LANE,E01026509,Broadland 017B,Suspect charged as part of another case
ac40d3229c680b26000b178a2aa11c9b404155033bff7bbf36c3e8dd004bfadc,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.716162,52.604544,On or near CORONATION GREEN,E01026635,Great Yarmouth 007D,Suspect charged
1c178b57f2cb25ab6f10218105aa1e1017a518a8f682fd60d25ff09586c4cf88,2015-06,Norfolk Constabulary,Norfolk Constabulary,0.753809,52.421951,On or near BARLEY WAY,E01026472,Breckland 016E,Suspect charged
13f55b2a5f89a7e7cb58d4b6b2eabce58ffee941985f2a85382a5c6b2adb0461,2015-06,Norfolk Constabulary,Norfolk Constabulary,0.423171,52.753917,On or near LEICESTER AVENUE,E01026666,King's Lynn and West Norfolk 009A,Unable to prosecute suspect
cb8dbcc34c4686a3d47d392eb8e73633a00b565b190bb413ea83ea6ddb4714e7,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.289831,52.629226,On or near ST GILES STREET,E01026822,Norwich 007A,Suspect charged
745e2078596ab0c32183f21608632d5e274fe54c5e030187c393a78f8d1c13ae,2015-06,Norfolk Constabulary,Norfolk Constabulary,0.520275,52.486565,On or near Petrol Station,E01026649,King's Lynn and West Norfolk 019B,Suspect charged as part of another case
e8a778c99a0497b0feadd4b39930db2187da56115505ffb3650243ce3d64fa29,2015-06,Norfolk Constabulary,Norfolk Constabulary,0.828138,52.570473,On or near MEMORIAL WAY,E01026488,Breckland 009C,Suspect charged
143d374fb752d88ac7a530aa836cc0399426bdd2ae69da0fe571e4a4c1036ca2,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.242234,52.641557,On or near GENTRY PLACE,E01026869,Norwich 006G,Unable to prosecute suspect
b9e20c24e91f5911c2a0152e3b9a56931e40299f6dd4a36184ce0d83a00ff79e,2015-06,Norfolk Constabulary,Norfolk Constabulary,0.747292,52.415304,On or near WHITEHART STREET,E01026468,Breckland 016A,Local resolution
2a0b885b2045f17099c9132878b1823be191e1816e9d92266c022244486a0caa,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.524551,52.775324,On or near LANCASTER CLOSE,E01026775,North Norfolk 013B,Suspect charged
6ac1608aefc474a0a15834ca773330da2b892ef4ac55d58ac013d6ed4cb8bd28,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.237955,52.638265,On or near PETO COURT,E01026793,Norwich 005C,Suspect charged
e0aeeed7e8b22bc9c482a2e5574d848b24ecf190ae473047751aced8d564b6fe,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.732018,52.649352,On or near NORTHERN CLOSE,E01026592,Great Yarmouth 003D,Offender given a caution
b2357d63ebdcb9f6e60783fce53a2a11254cea1da5deba2aa982815e82832ae5,2015-06,Norfolk Constabulary,Norfolk Constabulary,0.423171,52.753917,On or near LEICESTER AVENUE,E01026666,King's Lynn and West Norfolk 009A,Suspect charged
e0a8ddf94f26ed099dd985b0bd32fe3a350683b7b49402574ea1d3fc8934d857,2015-06,Norfolk Constabulary,Norfolk Constabulary,0.745994,52.406971,On or near BURY ROAD,E01026475,Breckland 017B,Offender given a caution
229694ff5d4cc75f49450fa86782dfb7f0b2a67d1d9074c49832ed74217bec2c,2015-06,Norfolk Constabulary,Norfolk Constabulary,0.548073,52.463425,On or near MAIN STREET,E01026648,King's Lynn and West Norfolk 019A,Suspect charged
0f1c492297ad327d0f313a43a8564adf8aac228c46526b8bd24757c473fe5617,2015-06,Norfolk Constabulary,Norfolk Constabulary,0.537686,52.458172,On or near STATION ROAD,E01026648,King's Lynn and West Norfolk 019A,Suspect charged
10639a5dcf27ae6fb89963746ff06d9e0847f1f34a55d6e697488e83259b28a9,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.290782,52.625350,On or near MALTHOUSE ROAD,E01026822,Norwich 007A,Suspect charged
e5e22c101265ae6f1cc2915fbbdaba98a27ad2c7943a63fd729a06fada8a410c,2015-06,Norfolk Constabulary,Norfolk Constabulary,0.743123,52.412361,On or near Parking Area,E01026474,Breckland 017A,Suspect charged
1aac67c93ae5d415405dd6e2ab4dd291b113740de8ad71c968efcfab391a943e,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.279835,52.639441,On or near RAYNHAM STREET,E01026827,Norwich 007F,Unable to prosecute suspect
e17ece477347147ddba217b9c0cb053664d4ba353fd850c513b0d7ec136a1f10,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.726090,52.607668,On or near Shopping Area,E01026597,Great Yarmouth 005C,Suspect charged as part of another case
05e17e4a93f01f90e448d6371a703c5acae34681f2051e42a46c2aafaab6e29a,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.730930,52.603953,On or near ST PETERS' PLAIN,E01026624,Great Yarmouth 006C,Suspect charged
56b6ff6cc0b4ce616d648f035fc7d997f87e8b85293fc32574c7f588be5ec424,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.221052,52.618086,On or near Hospital,E01026883,South Norfolk 002C,Offender given a caution
4f15d585b141e17ec624c6e577f32c06b3f8c0d3051c8216680fcec6e3ed61f0,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.287660,52.629844,On or near WILLOW LANE,E01026822,Norwich 007A,Unable to prosecute suspect
dbb9211ec30b289a3329027f5381a781dd8f589cfc4c4dc8ed8d770e918dff12,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.294316,52.642880,On or near LONG ROW,E01026843,Norwich 003C,Unable to prosecute suspect
f51ee2ad36bc86601031b044bc5020f14c02374d0a61b5d0afc59a73c1141def,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.712651,52.596919,On or near GAPTON HALL ROAD,E01026633,Great Yarmouth 007B,Suspect charged
b7402b09502fd08f1270fab0d3c311be9f0aa53c3ed97a2b7749640a903f89e2,2015-06,Norfolk Constabulary,Norfolk Constabulary,0.924905,52.719362,On or near THE PADDOCKS,E01026462,Breckland 002D,Suspect charged
56c1c50cbda1da837527b84cde88b66e4c1aa4e13af8536bbda589ad507aa4b7,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.333997,52.647111,On or near BARNES CLOSE,E01026805,Norwich 004C,Suspect charged
d6181f435e9c6b8fc8f543138ad6a571c6ffd2c17ed59634c20b9e6f5430e04a,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.721694,52.606187,On or near BRIDGE ROAD,E01026635,Great Yarmouth 007D,Suspect charged
8472087b5188101b7ae07474fbec92350d8136dcebf9a712b006552dea81c202,2015-06,Norfolk Constabulary,Norfolk Constabulary,0.739632,52.406336,On or near SWEYN CLOSE,E01026477,Breckland 017D,Suspect charged
adb271eaad92712af0626953590c1c37d76168f1c1216fc22cc06678eee4a29f,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.263540,52.762329,On or near MILL ROAD,E01026501,Broadland 001C,Offender given a caution
65da33a09ee215692aa92c24ee4bdd599f5159c653c65dd8ebd9f652bebc6b23,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.704024,52.677854,On or near SCRATBY ROAD,E01026627,Great Yarmouth 001D,Unable to prosecute suspect
80a4cea38911084ccb3309180dd8aefcf18d6bcc2acc3f7afc295b9ca4321d2f,2015-06,Norfolk Constabulary,Norfolk Constabulary,0.851185,52.829608,On or near RATCLIFFE ROAD,E01026747,North Norfolk 011C,Offender sent to prison
4728287161b6c6f873f92b516e9c41d2162ff9ba6d4698ed5241537278df982c,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.287638,52.647670,On or near SLEAFORD GREEN,E01026830,Norwich 002C,Defendant found not guilty
c8d03586810ebf47862c8d5d3ba3f4b315ee5e289146925911fd84cc11db2782,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.730006,52.596382,On or near ORDNANCE ROAD,E01026622,Great Yarmouth 006A,Court case unable to proceed
cc2751b302b07583552fa83aa80878df59183e83488d0ebf07881aec8841eab4,2015-06,Norfolk Constabulary,Norfolk Constabulary,0.486978,52.938211,On or near LE STRANGE TERRACE,E01026683,King's Lynn and West Norfolk 001D,Offender given community sentence
cef452fb16fae25a8420d056d4ef4ab756f60195fab8af925e6bee75cd70dc20,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.306229,52.636558,On or near ST JAMES CLOSE,E01026848,Norwich 015A,Court case unable to proceed
2c8b8d0a7f80cd53e6d613528f2088d9dad66c4ed65e5aaa9422da5009dbd43f,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.629717,52.701886,On or near TRELAWNY ROAD,E01026638,Great Yarmouth 002E,Defendant found not guilty
5db6d28d0790159802d6d32ac330c37fdf212c6b2c6e58bffd936f6d7bf3cd73,2015-06,Norfolk Constabulary,Norfolk Constabulary,0.743123,52.412361,On or near Parking Area,E01026474,Breckland 017A,Offender fined
f250994ba3555d01f6594a63332579ad62f8ee631f2f1986ea505b426e02c251,2015-06,Norfolk Constabulary,Norfolk Constabulary,0.414971,52.766151,On or near REID WAY,E01026690,King's Lynn and West Norfolk 007D,Defendant found not guilty
89c17d5da22ce39f0bde1aa64d42286204535ad42ef5c74b1d6c7b62aa90e8f6,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.426655,52.718359,On or near GRANGE CLOSE,E01026744,North Norfolk 014A,Offender given conditional discharge
24b0c433731538c117d69750062fbf22a18c5e8b7ea129c2af6940dac98a152b,2015-06,Norfolk Constabulary,Norfolk Constabulary,0.423736,52.758212,On or near LAVENDER COURT,E01026693,King's Lynn and West Norfolk 009D,Offender given community sentence
eb430b8676ba820f6d22723bf9cce976bd6056300a4b5beec1bf317e02b3e334,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.728884,52.566150,On or near BERNARD ROAD,E01026611,Great Yarmouth 010B,Offender given community sentence
2cd7acdf36213901d685189d624b31375ad0b70f29930f33af25ec579dbc87f9,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.271012,52.650757,On or near LEFROY ROAD,E01026833,Norwich 002F,Offender given conditional discharge
725413781aac9865365cbe806d52ff6ac9d3d2eb8cf6f35ef9630ccdd6c0a652,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.724036,52.601229,On or near FERRY LANE,E01026635,Great Yarmouth 007D,Court case unable to proceed
2535b8e9f359ef3397fd25d3c6f4607ad4a570a5071dec924f65a570486ab749,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.371918,52.583422,On or near GULL LANE,E01026929,South Norfolk 008E,Offender sent to prison
87648389aa24c23743a4ce2814812575aa9077e6cfc24458b0584fcbdb8a612a,2015-06,Norfolk Constabulary,Norfolk Constabulary,0.851185,52.829608,On or near RATCLIFFE ROAD,E01026747,North Norfolk 011C,Offender sent to prison
3ca4645f2d72dae02b931e3d3a72b350b8cb4c2aa74afe6afb76a73a4a4cf229,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.301116,52.636970,On or near BULL CLOSE ROAD,E01026826,Norwich 007E,Defendant found not guilty
bb4d0d66fc582d214d95feffa7cadde8fe9dd34182d4f09d13a4450e0237a5a8,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.290802,52.621878,On or near REGINA ROAD,E01026853,Norwich 011B,Defendant found not guilty
97e9022ea56ebed01235e62d723deff2ae07eb5602cdfca482e573a180ad691f,2015-06,Norfolk Constabulary,Norfolk Constabulary,0.851185,52.829608,On or near RATCLIFFE ROAD,E01026747,North Norfolk 011C,Offender sent to prison
d7670024e738d1ca265ed83ee96aaafc9550ef3b3529a6b34ac9e9ece7cca068,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.004469,52.786607,On or near BEXFIELD CLOSE,E01026522,Broadland 002A,Court case unable to proceed
0c27e6e872b010ef0da3834daad87c619a7b0e9b039e0eafd13203f483df41fd,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.289579,52.669183,On or near HURRICANE WAY,E01026797,Norwich 001A,Defendant found not guilty
67d7348eaa109b392d4cf677ae6b57a7da9068e315e5a0435a9cfa135f6b0cc1,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.247859,52.637265,On or near DARRELL PLACE,E01026867,Norwich 006E,Defendant found not guilty
28a7969a9801ef39d85a4a08cd7a17a75f28af8f77596208bdb0b147c02669f0,2015-06,Norfolk Constabulary,Norfolk Constabulary,0.737626,52.406230,On or near ULFKELL ROAD,E01026477,Breckland 017D,Offender given community sentence
321541c974576f27e812318cef532d560935aaaebde5e0c881b77fbe5acb917b,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.292693,52.625018,On or near Shopping Area,E01026822,Norwich 007A,Offender otherwise dealt with
a8161fa7a1517ffe8fa86872653c241c14c997eb0a7d8f1e41afa393faf41aae,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.722163,52.612748,On or near BRIDGE ROAD,E01026597,Great Yarmouth 005C,Defendant found not guilty
de6d46c16e6981fcba723a8e9e206824966265fb234a6b21afe962e01089091b,2015-06,Norfolk Constabulary,Norfolk Constabulary,0.851185,52.829608,On or near RATCLIFFE ROAD,E01026747,North Norfolk 011C,Offender sent to prison
cfa1fd822ba03f7fcc84c181622d386a71c6a1a3296b186523c329c2ef6d9e21,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.728518,52.604074,On or near TOWNSHEND CLOSE,E01026625,Great Yarmouth 006D,Offender given community sentence
859482cebdad74b47c26eee234104307a04be7ab93ec4bde5a823b2d5839250e,2015-06,Norfolk Constabulary,Norfolk Constabulary,0.843880,52.955604,On or near WESTFIELD AVENUE,E01026763,North Norfolk 002B,Offender given community sentence
ac72aa22eb00c8af045740040a5ba767583c6f84c508333845ed0a13f4396eb6,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.192452,52.395840,On or near CATCHPOLE WALK,E01026887,South Norfolk 014D,Defendant found not guilty
4a90d9ebd1d5a126b2eee9c4b10a84c6a2d4153914c0cb8382bcf2ac32c833aa,2015-06,Norfolk Constabulary,Norfolk Constabulary,0.851185,52.829608,On or near RATCLIFFE ROAD,E01026747,North Norfolk 011C,Offender sent to prison
c89246d8c375b1a3a4f09a53bcc0b17bc7d44a7ebd6c24d6fb3a870b80e22e60,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.292182,52.637894,On or near ST AUGUSTINES STREET,E01026826,Norwich 007E,Offender fined
7731fdaee4dfb0b0d6a86c2f4369368a0a1f43b5e24c5a307c76f7883c44d6bd,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.731524,52.608144,On or near UNION ROAD,E01026598,Great Yarmouth 005D,Court case unable to proceed
9b3a4b1f31510a7c7221c233e36f96b0f300c9ca02ee71894507e4fcf7c103ed,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.336625,52.640660,On or near HOLMES CLOSE,E01026803,Norwich 004A,Offender given suspended prison sentence
4fe664247e744f042abd8e74aea2b44b0975ef5115ab7327ea8d44922b6dfcb1,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.302641,52.628968,On or near PRINCE OF WALES ROAD,E01033438,Norwich 014A,Offender sent to prison
7aa705612c59335a7be3a23eadee46a46e43455b78c92916fc2cb8b7b1ca7009,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.282312,52.624147,On or near RUPERT STREET,E01033434,Norwich 011G,Court case unable to proceed
aa16d66cf0faf2ba8f4ddaee5ab31ab08bf5ac21fe626204e884d2a633d0ad56,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.006300,52.786273,On or near BEXFIELD ROAD,E01026522,Broadland 002A,Court case unable to proceed
bd2421ac96b80d546e7287bfaf2560bc8697efe5220f1617f0701e1449fab09a,2015-06,Norfolk Constabulary,Norfolk Constabulary,0.202707,52.689379,On or near Parking Area,E01026721,King's Lynn and West Norfolk 013E,Offender sent to prison
eacf990d5629e435945bfebf965d3ebc460c054beb3a117b264ffa78968d44c6,2015-06,Norfolk Constabulary,Norfolk Constabulary,0.851185,52.829608,On or near RATCLIFFE ROAD,E01026747,North Norfolk 011C,Offender sent to prison
4b590b1068e54598da8636bf9b8c6e8b7b136458ee8b9a34817582af6fd79b2e,2015-06,Norfolk Constabulary,Norfolk Constabulary,0.749413,52.416298,On or near Supermarket,E01026469,Breckland 016B,Offender sent to prison
579d64d88673d9cc4d661d719deecdde94e266462ddb3a2343a9e57621579ae6,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.308445,52.918874,On or near JUBILEE LANE,E01026779,North Norfolk 003F,Offender sent to prison
2cda22152bc468a5b3c09e7a4d28e05255f038f60c213ea03aa97d9d20e0728e,2015-06,Norfolk Constabulary,Norfolk Constabulary,0.851185,52.829608,On or near RATCLIFFE ROAD,E01026747,North Norfolk 011C,Offender sent to prison
776bdc41f929f90eee5e64e4e0b3f0c18d66dfad5972d64202f9791e497c71ab,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.286056,52.632101,On or near Parking Area,E01026822,Norwich 007A,Offender sent to prison
3685d6f11a5b2407b581f49f2658d4d247b85ade206a803282bb1e88cb834ca7,2015-06,Norfolk Constabulary,Norfolk Constabulary,0.398564,52.755154,On or near OLDSUNWAY,E01026698,King's Lynn and West Norfolk 011A,Offender given community sentence
856b1d09dfc0d25cb7fa5d7d024cbabe53db4b643cdc24428574008dfcfbc9de,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.287638,52.647670,On or near SLEAFORD GREEN,E01026830,Norwich 002C,Offender given community sentence
bdfebe297690a609fe98ac79304052d7f9c91e91908cbcbc014a8aea94d70ebc,2015-06,Norfolk Constabulary,Norfolk Constabulary,0.851185,52.829608,On or near RATCLIFFE ROAD,E01026747,North Norfolk 011C,Offender sent to prison
99e18d900c99cd1e1ce9ce7ec7cb19496587374a9f3f0e1d8ddc3b421202d5b6,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.192452,52.395840,On or near CATCHPOLE WALK,E01026887,South Norfolk 014D,Defendant found not guilty
f6b50742c431b05d870031e823fd2c7666f24a854ffba4b2a4ffa7850b210635,2015-06,Norfolk Constabulary,Norfolk Constabulary,0.851185,52.829608,On or near RATCLIFFE ROAD,E01026747,North Norfolk 011C,Offender sent to prison
08d42a196c8b5b8040d0f7df2b14e9371eacf3d478b4f680dbb83af8e26f9065,2015-06,Norfolk Constabulary,Norfolk Constabulary,0.750056,52.407731,On or near NUNSGATE,E01026475,Breckland 017B,Defendant found not guilty
e2be34e874560f72c605fcb77511a5585c0f3dd0762c547b8f91d91b735bb336,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.301805,52.629441,On or near Nightclub,E01033438,Norwich 014A,Offender given community sentence
f1a25be47740d656567998804142fec916ca93cf6ce4de539fc0f845a742ff57,2015-06,Norfolk Constabulary,Norfolk Constabulary,0.209201,52.641550,On or near GAULTREE SQUARE,E01026660,King's Lynn and West Norfolk 016B,Defendant found not guilty
2c1f41c011334aeebeb092917a9e8593903324b45beb6643e25cf8a000421a14,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.714283,52.573805,On or near MAGDALEN WAY,E01026604,Great Yarmouth 009D,Offender ordered to pay compensation
49fe602a4f4a7bf4638cfdb10712b26b6c8cf1fe51c2a0145bd9f6b83d4efb7e,2015-06,Norfolk Constabulary,Norfolk Constabulary,0.851185,52.829608,On or near RATCLIFFE ROAD,E01026747,North Norfolk 011C,Offender sent to prison
5c09f186291d06bd0f7f4e53491c7f1d17f2bfb4b9d0e761e4e557551173e1bf,2015-06,Norfolk Constabulary,Norfolk Constabulary,0.991849,52.406909,On or near THE STREET,E01026494,Breckland 014D,Offender given community sentence
396f8ebe32143e3fae2de1abd001b1f6ac2819b636a7db65652c0fc8cd370fd2,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.726337,52.608137,On or near Shopping Area,E01026597,Great Yarmouth 005C,Defendant found not guilty
c2bd6299311e57d71904cd5ac7cbd2f5b87c06b103b902ce42bf76416f5c740c,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.734114,52.602819,On or near NAPOLEON PLACE,E01026624,Great Yarmouth 006C,Offender given suspended prison sentence
4d9ca2bb1b8f6438b56761e0500d905c05ee57d0eb75c901aa45fbe48618936e,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.284544,52.625533,On or near GLOBE PLACE,E01033437,Norwich 011H,Offender sent to prison
889a9ac3151bbbd9e48758c6f488613bf3e2390e3c4abfdeb480232ec9ecd2a7,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.387727,52.820406,On or near Shopping Area,E01026760,North Norfolk 010H,Offender otherwise dealt with
378b2a259cef4fffe63e2bab5d129b8a8bce624edc3803122e06e79a08ec1acc,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.234734,52.634288,On or near WARING ROAD,E01026796,Norwich 005F,Offender sent to prison
f72225f8fd07298190d8b58874facae2e8276df9e22cbca0dcecd4318a09b97b,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.730864,52.598136,On or near QUEEN'S ROAD,E01026626,Great Yarmouth 006E,Defendant found not guilty
a68342469e87105d9a03918d18a3cef5373ae219193acacbaf8e3b564d10b8d8,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.295876,52.627061,On or near Parking Area,E01026822,Norwich 007A,Offender given suspended prison sentence
115a4c9b090d0153208597e7525fa45cb7f4ab191ee12f48ab061b2911e71c5e,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.280486,52.637868,On or near CAUSEWAY CLOSE,E01026827,Norwich 007F,Defendant found not guilty
28cd6a743982c9b9d5230f85271a976a32b6b193fa272c002f393bd1722d5967,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.296515,52.636145,On or near MAGDALEN STREET,E01026826,Norwich 007E,Offender given conditional discharge
8bb969599194914bbe4c88a733d83ecf31998014378edeefd38890849f569c7a,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.297301,52.617713,On or near HALL ROAD,E01026816,Norwich 013A,Offender given suspended prison sentence
dfd72e6aee60c4d12f1ddc581ed09b15e382db289a5ead2ad763286caf78d19a,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.326824,52.707031,On or near WELL GREEN,E01026515,Broadland 003B,Offender given community sentence
200b16cb2ef85618fcc3c3c2b007d3dcdf57ac53490bfde2e14f00fcdfefaabe,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.270565,52.616063,On or near BELVEDERE PLACE,E01026811,Norwich 012B,Defendant found not guilty
f09e6808e2341d6e0fca151e8348c4d7ac9750cb7e6e5376468b2a541693895e,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.657979,52.579338,On or near BREYDON WATERS,E01026614,Great Yarmouth 012B,Offender fined
2c8e118a1b2fbc52ffbe249c7238200cc753d7d7792d9c75288b791e91963148,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.310130,52.622841,On or near CARROW ROAD,E01033441,Norwich 014D,Offender given community sentence
f997869aa6a834031bcb638745daf410eb9a538a006fd42f79f52e17efe28c1c,2015-06,Norfolk Constabulary,Norfolk Constabulary,0.397047,52.752344,On or near Parking Area,E01026699,King's Lynn and West Norfolk 011B,Offender fined
baf368a9d549d4083a7e8c42c7786e10b91e9e38e11cbb744d125bc9a3a660ff,2015-06,Norfolk Constabulary,Norfolk Constabulary,0.642378,52.511946,On or near CRANWICH ROAD,E01026424,Breckland 012A,Offender given community sentence
b927193b7b842acd5382e127dc8854b89ee4a0297749820c86f5d846ef65a174,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.105089,52.374417,On or near Parking Area,E01026891,South Norfolk 015D,Court case unable to proceed
5cae79e6cf7058781b6c00cdb1f829f93501539b254a6145e3fe035d7fa9518a,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.724926,52.616744,On or near THE LEA,E01026596,Great Yarmouth 005B,Offender fined
714cb69bc3bc9ffae8a7e55db0205451d8f6791b6d3cc20991279eb849969fad,2015-06,Norfolk Constabulary,Norfolk Constabulary,0.941243,52.673193,On or near COPSEY WALK,E01026427,Breckland 005C,Defendant found not guilty
a5f69cfccf43c1b6ecce97feeec9b3db6180c4a5b3af6c687b0ec2b01624d683,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.735676,52.602257,On or near PORTLAND PLACE,E01026626,Great Yarmouth 006E,Offender fined
937daf318b59a6c40c3df2957c876a4be97c112d65abef466d0bfb35f9e347f1,2015-06,Norfolk Constabulary,Norfolk Constabulary,0.442081,52.755768,On or near SHEPLEY CORNER,E01026714,King's Lynn and West Norfolk 010D,Court case unable to proceed
747a5aca89321efa3d123a7d5c717b0d4e47e9474afee009b7179bfe75f72ddf,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.295902,52.626620,On or near Shopping Area,E01026822,Norwich 007A,Offender fined
7229c5a8aba09f84f6fadfb3a45da00da583afaf6850582e4b366240ceeaacf4,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.353848,52.640839,On or near BOOTY ROAD,E01026570,Broadland 015B,Offender given conditional discharge
4d48c962bd273c2d8efe8de738259fd7a6431b4cc606640a1cb1def0487f556c,2015-06,Norfolk Constabulary,Norfolk Constabulary,0.851185,52.829608,On or near RATCLIFFE ROAD,E01026747,North Norfolk 011C,Offender sent to prison
4163cac8e9a9fc95768638ab0a580826c9261cd0f2579fd81463fc6d6c34e412,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.249770,52.634928,On or near HORNING CLOSE,E01026865,Norwich 006C,Offender given conditional discharge
8872ac6ca999c720c3ee9fd90a1797dc6545d80c8d33bbb607b2e18527396fbe,2015-06,Norfolk Constabulary,Norfolk Constabulary,0.942319,52.680613,On or near Shopping Area,E01026426,Breckland 005B,Offender given conditional discharge
bc258490982a64ca0929d74cea238e9da2c8e960bd9b04e215c4d748e511d4c4,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.295858,52.627017,On or near Parking Area,E01026822,Norwich 007A,Offender given conditional discharge
2456e5e087b2ffb2c83e0a1aa6d864cfce3e352d0fda7e277ec927eb51767866,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.296055,52.401322,On or near Sports/Recreation Area,E01026900,South Norfolk 013B,Offender given community sentence
824692c17cfbff5b62aa5cabc6e607e7db92fa829a9c3a70c8212c5e78091870,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.289771,52.625864,On or near Shopping Area,E01026822,Norwich 007A,Offender given suspended prison sentence
