Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
9759c94aebcc83afc3b16254bbf11e5afea0d4ca9d464b7715136230827300bd,2015-07,Durham Constabulary,Durham Constabulary,-1.544302,54.837244,On or near Supermarket,E01020609,County Durham 015D,Suspect charged
829d525ee40277ea94eb7b0d29049d53c948c94bee350f1d1220c166dd2cfd11,2015-07,Durham Constabulary,Durham Constabulary,-1.590007,54.844039,On or near WARKWORTH DRIVE,E01020603,County Durham 013D,Suspect charged
ca44fd46ecd4ff7bd67f05c8a207fb298d5f9159e26a0ed50bf61e75ba681d45,2015-07,Durham Constabulary,Durham Constabulary,-1.576365,54.858990,On or near SOUTH BURNS,E01020598,County Durham 007C,Suspect charged
ea478dda0601fa7314257ec740853b2002dee7eab4239d5fb3d67d0e6e83a44c,2015-07,Durham Constabulary,Durham Constabulary,-1.576365,54.858990,On or near SOUTH BURNS,E01020598,County Durham 007C,Suspect charged
ed886c3a0937c9af38442fe0e299376e3321e6d04cf3b81c3b2f8a0bdd8c7e40,2015-07,Durham Constabulary,Durham Constabulary,-1.606035,54.873945,On or near CONSTANCE STREET,E01020615,County Durham 005B,Suspect charged
e7190eb2d230f0d17bbc37d0181a0d0ed34d1dde95ee5a359d12acf52fa3c02f,2015-07,Durham Constabulary,Durham Constabulary,-1.606035,54.873945,On or near CONSTANCE STREET,E01020615,County Durham 005B,Suspect charged
40f4fa7abefa0b9e63da1c09348be89713b98c9105d608b17d1c620fb6d88ce1,2015-07,Durham Constabulary,Durham Constabulary,-1.609998,54.871828,On or near VICARAGE CLOSE,E01020616,County Durham 005C,Suspect charged
2b8d96b36f881ca9071a686934f80219d0a39a6670bec797836acf1ca052f623,2015-07,Durham Constabulary,Durham Constabulary,-1.575091,54.857153,On or near Supermarket,E01020593,County Durham 011B,Suspect charged
768c8c130970fac272b240757927fcb6c8d34721dbf71455a5628ef916fdd6dc,2015-07,Durham Constabulary,Durham Constabulary,-1.625170,54.822037,On or near MORNINGSIDE,E01020621,County Durham 019E,Suspect charged
5bb15d3a1efcc0924ef09b646a311b1af4d9e46ea07ea2d6bbc973959d908ce9,2015-07,Durham Constabulary,Durham Constabulary,-1.593464,54.850215,On or near WALDRIDGE LANE,E01020601,County Durham 011D,Suspect charged
643e4b10c44f75157b2a9afcccd6b7c0b05120dcd9e0f57a0f620b1571cc0334,2015-07,Durham Constabulary,Durham Constabulary,-1.626752,54.817566,On or near Supermarket,E01020619,County Durham 019C,Suspect charged
f29fb8a35ee4c68a9f205de15ade9e41c49fdde4996ba4b85a76b4c295e1581a,2015-07,Durham Constabulary,Durham Constabulary,-1.580934,54.861558,On or near SOUTH STREET,E01020596,County Durham 007A,Suspect charged
763c29c9ec582b36d7c18a39ab9dd01343987b660e45ef9a55c9943821e1a2c3,2015-07,Durham Constabulary,Durham Constabulary,-1.575097,54.859552,On or near LUCY STREET,E01020598,County Durham 007C,Suspect charged
bdf5fb68656985ac9b969728f3e5371f87c4d154c129b1ad9df725d0ecbef03e,2015-07,Durham Constabulary,Durham Constabulary,-1.606708,54.873686,On or near ERNEST STREET,E01020615,County Durham 005B,Suspect charged
c243832afdfceb49414faa761fb03a7531442d48cefe51da5f68c25528ea3fd2,2015-07,Durham Constabulary,Durham Constabulary,-1.636754,54.863149,On or near ALBERT STREET,E01020606,County Durham 005A,Suspect charged
6c4303a26a81c6032f6410adc7297c468e0c1397095c9d50cfea7eb2518d2cc2,2015-07,Durham Constabulary,Durham Constabulary,-1.572434,54.853612,On or near MAINS PARK ROAD,E01020594,County Durham 013A,Suspect charged
6c4303a26a81c6032f6410adc7297c468e0c1397095c9d50cfea7eb2518d2cc2,2015-07,Durham Constabulary,Durham Constabulary,-1.572434,54.853612,On or near MAINS PARK ROAD,E01020594,County Durham 013A,Suspect charged
80d36251fff502412a967f68768ca6ca317e1c69a070cabd06ed159ec73b4794,2015-07,Durham Constabulary,Durham Constabulary,,,No location,,,Suspect charged
e348049c0fa293711a9907a152e7fc9bb0c47ae52beb959c5da7d31d5d349ae3,2015-07,Durham Constabulary,Durham Constabulary,-1.641244,54.871493,On or near EDENFIELD,E01020606,County Durham 005A,Suspect charged
e348049c0fa293711a9907a152e7fc9bb0c47ae52beb959c5da7d31d5d349ae3,2015-07,Durham Constabulary,Durham Constabulary,-1.641244,54.871493,On or near EDENFIELD,E01020606,County Durham 005A,Suspect charged
8540eab9d601053f937322d2b8e15fd0e9d6211c661c485ab8ce982d110c887e,2015-07,Durham Constabulary,Durham Constabulary,-1.569572,54.860530,On or near Bus/Coach Station,E01020598,County Durham 007C,Suspect charged
8540eab9d601053f937322d2b8e15fd0e9d6211c661c485ab8ce982d110c887e,2015-07,Durham Constabulary,Durham Constabulary,-1.569572,54.860530,On or near Bus/Coach Station,E01020598,County Durham 007C,Suspect charged
8540eab9d601053f937322d2b8e15fd0e9d6211c661c485ab8ce982d110c887e,2015-07,Durham Constabulary,Durham Constabulary,-1.569572,54.860530,On or near Bus/Coach Station,E01020598,County Durham 007C,Suspect charged
30a084a780af43090b53b3884baeeddc5ff12b0e66e128fa9a5e99c8d9fe1997,2015-07,Durham Constabulary,Durham Constabulary,-1.579987,54.865689,On or near PELAW PLACE,E01020596,County Durham 007A,Suspect charged
ca2bf88aa7929c37a72565a5e3aa33e4aecde7ad1645f94070e6dcf6250c7ae3,2015-07,Durham Constabulary,Durham Constabulary,-1.637362,54.863106,On or near QUEEN STREET,E01020606,County Durham 005A,Suspect charged
87544be4d14d9a76dcfae2979e27b6b917a65e8d23e2cf55080f30300b8f8890,2015-07,Durham Constabulary,Durham Constabulary,-1.583256,54.856876,On or near NINTH AVENUE,E01020592,County Durham 011A,Suspect charged
03b3c9f82e707b56b999b5ff1877f3845b2670eba4bfb8b6ae6fcf06b6406bd0,2015-07,Durham Constabulary,Durham Constabulary,-1.627386,54.819644,On or near VICTORIA STREET,E01020620,County Durham 019D,Suspect charged
9cf3b02b1603c0d9c04b0f1c3da1f10dfbb4e77a2335fb0e8cccdfec53348d37,2015-07,Durham Constabulary,Durham Constabulary,-1.573855,54.856196,On or near FRONT STREET,E01020595,County Durham 013B,Suspect charged
ec14c5d5de5cf10555f2838342c432d906b196a70e7c6dd561a01fc733f102c8,2015-07,Durham Constabulary,Durham Constabulary,-1.576365,54.858990,On or near SOUTH BURNS,E01020598,County Durham 007C,Suspect charged
e85988f71a93c80a4a62683b6ad4abda840196686a26fd5dbe61f28ca7e401d9,2015-07,Durham Constabulary,Durham Constabulary,-1.575065,54.858168,On or near ASHLEY TERRACE,E01020593,County Durham 011B,Suspect charged
e85988f71a93c80a4a62683b6ad4abda840196686a26fd5dbe61f28ca7e401d9,2015-07,Durham Constabulary,Durham Constabulary,-1.575065,54.858168,On or near ASHLEY TERRACE,E01020593,County Durham 011B,Suspect charged
90cfb782da4573287d0b5399f742b9c9aa79d9e790327a66146124775429595c,2015-07,Durham Constabulary,Durham Constabulary,-1.575091,54.857153,On or near Supermarket,E01020593,County Durham 011B,Suspect charged
d755fd881cf1601d09a17d4908bac7bbeab1e1e5584b7de5bc44e62161e61694,2015-07,Durham Constabulary,Durham Constabulary,-1.589291,54.863923,On or near LILAC GROVE,E01020597,County Durham 007B,Suspect charged
3c3fddd4802d96e24d868b160a6abddaa11d346a7c3d6551c50c2d0a3c3c9702,2015-07,Durham Constabulary,Durham Constabulary,-1.605736,54.872623,On or near FIELDSIDE,E01020616,County Durham 005C,Suspect charged
d052616c3903d9cbf10084caaa24f0b8d5b44a0001c586167d056b148b6bcc9e,2015-07,Durham Constabulary,Durham Constabulary,-1.578730,54.905620,On or near NEWCASTLE ROAD,E01008223,Gateshead 025B,Suspect charged
06a035ed5be8775bc9557b5e337c430e29029febad6f1261f2fc7d1884ba7f88,2015-07,Durham Constabulary,Durham Constabulary,,,No location,,,Suspect charged
16dcd509edaeb4ad87d9f6daa7fc91de9c9bdd46fb0115dbd5ced8f13febd9f7,2015-07,Durham Constabulary,Durham Constabulary,-1.576205,54.853418,On or near VICTOR STREET,E01020593,County Durham 011B,Suspect charged
faa99da2d0082969b3bf97eaba565e6342c375662701c50739ae0eb69144631c,2015-07,Durham Constabulary,Durham Constabulary,-1.580554,54.854593,On or near FIFE AVENUE,E01020593,County Durham 011B,Suspect charged
bbd4701494386933fe97d0250216b53ceea801863a3dfd30b8882b49eb499db9,2015-07,Durham Constabulary,Durham Constabulary,-1.621273,54.817702,On or near LILAC AVENUE,E01020621,County Durham 019E,Suspect charged
4596e7ca5da0c576f50e69661882ece70f9bc989cd33e1bc249583065b52405b,2015-07,Durham Constabulary,Durham Constabulary,-1.573608,54.854551,On or near FRONT STREET,E01020594,County Durham 013A,Suspect charged
256ca9f547e9e12e4366659587a6afb28ef0d1c4d39954f3b4a1dfcc0f5db7fd,2015-07,Durham Constabulary,Durham Constabulary,-1.573608,54.854551,On or near FRONT STREET,E01020594,County Durham 013A,Suspect charged
730a0383db645696e80f507507cbd6a168589eeda18e6fb4044e7f5d1db3a26a,2015-07,Durham Constabulary,Durham Constabulary,-1.573608,54.854551,On or near FRONT STREET,E01020594,County Durham 013A,Suspect charged
2668251390e912ad5f81a16ff0749539b8a6d33c6f2235236476198f8d7c02bb,2015-07,Durham Constabulary,Durham Constabulary,-1.557117,54.688986,On or near MARKET STREET,E01020808,County Durham 050D,Suspect charged
21968965dad09a198ef694b3b7f61ed6acf2f494ee269e6198ddea80d1347f9b,2015-07,Durham Constabulary,Durham Constabulary,-1.599567,54.700771,On or near HOLBORN,E01020820,County Durham 049C,Suspect charged
60ab0bcb07c654a4c98ef0af17236155e5126ed1b4f0474cd68154e3edc1afab,2015-07,Durham Constabulary,Durham Constabulary,-1.599567,54.700771,On or near HOLBORN,E01020820,County Durham 049C,Suspect charged
7ed1da981bbba535ee4da515b1b5d574d15c613798a700b73c98b3b90f897d18,2015-07,Durham Constabulary,Durham Constabulary,-1.599567,54.700771,On or near HOLBORN,E01020820,County Durham 049C,Suspect charged
686dffe573c08ef4bab184eaee3849deacfb51acd20b50ddc9d17c71011c14df,2015-07,Durham Constabulary,Durham Constabulary,-1.597390,54.698140,On or near BAMBURGH PARADE,E01020820,County Durham 049C,Suspect charged
