Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
3b6fbfd99a483ba52680a3862d3d3c1148e1a806aedcc410f35432b3941e646e,2013-12,Surrey Police,Surrey Police,-0.097067,51.260881,On or near HEXTALLS LANE,E01030815,Tandridge 008D,Investigation complete; no suspect identified
959dc04729789aaeccb66344e13e67bc70c413770f5a3072b30615189af15c3d,2013-12,Surrey Police,Surrey Police,-0.333893,51.388265,On or near LINDEN CLOSE,E01030352,Elmbridge 005C,Investigation complete; no suspect identified
846a79d4b730a5d1c0d43832915220b46826b4a77a8962495e0f9bd9d3b35249,2013-12,Surrey Police,Surrey Police,-0.347042,51.361177,On or near THE PARADE,E01030297,Elmbridge 015B,Investigation complete; no suspect identified
1577d2e03871f71d2cf9704c8e91b23d023b64322f3b7227a520349f2c8e83bd,2013-12,Surrey Police,Surrey Police,-0.538981,51.325628,On or near Hospital,E01030982,Woking 004C,Investigation complete; no suspect identified
5c4fee817e8d02922bd847ee9a06ff164f1d5a41cd0ab25224674fe70ee68e73,2013-12,Surrey Police,Surrey Police,-0.446293,51.426606,On or near GARDEN CLOSE,E01030701,Spelthorne 005A,Investigation complete; no suspect identified
b4a8f78a80670b60698476ea87b365eba5f35a07d3aff71d71e5024ff0963b7f,2013-12,Surrey Police,Surrey Police,-0.339046,51.392826,On or near SPEER ROAD,E01030352,Elmbridge 005C,Investigation complete; no suspect identified
f4fa503f2178b569f73a5dadcd1ebc968520266b944775ad783d3bb290aaa1ab,2013-12,Surrey Police,Surrey Police,-0.406093,51.413675,On or near ALLEN ROAD,E01030755,Spelthorne 010C,Investigation complete; no suspect identified
ece2155e27a72a30050b06035078fb0499eefde664e15db8d7c9f65d14508ca4,2013-12,Surrey Police,Surrey Police,-0.220613,51.155864,On or near CHAPEL ROAD,E01030531,Mole Valley 013D,Investigation complete; no suspect identified
9971a9cf03758857ea78d8b2b6cc6ac4d3842c5db66e7e540041c94f90d418b7,2013-12,Surrey Police,Surrey Police,-0.798745,51.215061,On or near THE BOROUGH,E01030885,Waverley 003B,Investigation complete; no suspect identified
3d22264c50e3105df74f6d8b7cafe57843aaa3f1da92d63a4322f48484cf0254,2013-12,Surrey Police,Surrey Police,-0.570570,51.310865,On or near AZALEA COURT,E01031001,Woking 010D,Investigation complete; no suspect identified
796e26e20d434b3bd95d4b2809a262015c3aa9a2c6f07515601b862142ee9f13,2013-12,Surrey Police,Surrey Police,-0.459166,51.436047,On or near GLEN AVENUE,E01030704,Spelthorne 005D,Investigation complete; no suspect identified
ef064749a0adaae1e6e2fa17b9b41c53fde74aa2af453e5e671cde9e6d73eecd,2013-12,Surrey Police,Surrey Police,-0.154996,51.254920,On or near SUBROSA DRIVE,E01030610,Reigate and Banstead 011A,Investigation complete; no suspect identified
b6ba6c9c45a9306b4c2cbaab2f167f9b2f71247066281b4b936c432cbaa73e7e,2013-12,Surrey Police,Surrey Police,-0.504939,51.349387,On or near KINGSTON RISE,E01030696,Runnymede 010G,Investigation complete; no suspect identified
55332305c420a88721d0580f3ca3cd3aa6c01c239eea134ae0d860727bf16561,2013-12,Surrey Police,Surrey Police,-0.259912,51.336508,On or near LINDEN PLACE,E01030412,Epsom and Ewell 008C,Investigation complete; no suspect identified
b28abaff4e6f6f2afa378ae53525b5fa0bddf58db370521e49181e0793bdb7be,2013-12,Surrey Police,Surrey Police,-0.577263,51.240086,On or near MARGARET ROAD,E01030451,Guildford 013C,Investigation complete; no suspect identified
f495f449a4807e9e47362c62b101c93d13ca01962458060c9528250f5a9b9bff,2013-12,Surrey Police,Surrey Police,-0.513097,51.429604,On or near COOPERS CLOSE,E01030666,Runnymede 003D,Investigation complete; no suspect identified
b9174c129d5fcca509ac20078afe10c5328268cbe2d299af48ab30665a56c75e,2013-12,Surrey Police,Surrey Police,-0.332729,51.312289,On or near KINGSBROOK,E01030551,Mole Valley 003D,Investigation complete; no suspect identified
e28518d567eb683109442007024e8f35a54fb3b4613c729a8cd48e6977acdf4b,2013-12,Surrey Police,Surrey Police,-0.279186,51.127037,On or near NEWDIGATE ROAD,E01031676,Horsham 001D,Investigation complete; no suspect identified
373c58cf65ec9ee70ee189a05da93818a4ae9aec3ca71f1eba28358c306b4074,2013-12,Surrey Police,Surrey Police,-0.150898,51.263480,On or near HANOVER CLOSE,E01030598,Reigate and Banstead 009A,Investigation complete; no suspect identified
5614b38b23d0ee8804f7c5fb5eee7f16b9af72a28a575fe43f990f7431671dff,2013-12,Surrey Police,Surrey Police,-0.391053,51.265606,On or near STRATHCONA AVENUE,E01030447,Guildford 003G,Investigation complete; no suspect identified
afc76cc710022128c351dbb3a53a845441c3ea36c6c341f4f71ebf504897d2d3,2013-12,Surrey Police,Surrey Police,-0.493873,51.415771,On or near WILLOWMEAD,E01030729,Spelthorne 007A,Investigation complete; no suspect identified
cf56507f1b2a74eafdba4e38e4ce6107e84f7f7ec61b6bca4180b770c65f7f17,2013-12,Surrey Police,Surrey Police,-0.270477,51.223150,On or near WELLHOUSE ROAD,E01030527,Mole Valley 008D,Investigation complete; no suspect identified
3ae83e3792f22dc3a40cf83356cf78d6d2be05413d7fc7e7a3e75aaff29ec2ef,2013-12,Surrey Police,Surrey Police,-0.324296,51.218789,On or near STUBS HILL,E01030546,Mole Valley 011C,Investigation complete; no suspect identified
81f0cc07ee312b440d531eaeeb6fdff34ca923852349574c4d24c5ba197a9037,2013-12,Surrey Police,Surrey Police,-0.796603,51.214841,On or near SOUTH STREET,E01030885,Waverley 003B,Investigation complete; no suspect identified
b880def2c2479831567adca02ae50b638e6660dd180c48edef2f84063f05626a,2013-12,Surrey Police,Surrey Police,-0.205550,51.235922,On or near Parking Area,E01030620,Reigate and Banstead 012D,Investigation complete; no suspect identified
13966d69269a9bfc2be8768f09ac38020ef6704df6dce7b04df214e35000e43f,2013-12,Surrey Police,Surrey Police,-0.203132,51.166676,On or near Hospital,E01030531,Mole Valley 013D,Investigation complete; no suspect identified
d2343edd6631fcd45beba5e5f4caba3411aaba6103765355b02c4c068d5bf9ee,2013-12,Surrey Police,Surrey Police,-0.508552,51.235787,On or near TRODD'S LANE,E01030490,Guildford 018A,Investigation complete; no suspect identified
d6b0d81a396da64a2a4a20c25992f32f945498bfa5bb1b865f5a7a655da6fdb1,2013-12,Surrey Police,Surrey Police,-0.168654,51.239038,On or near HIGH STREET,E01030613,Reigate and Banstead 011D,Investigation complete; no suspect identified
18906c1f47acec65760f860b325ce00074d286ca19ffb9859e7775ad3ddc3756,2013-12,Surrey Police,Surrey Police,-0.170945,51.233651,On or near WILTON ROAD,E01030613,Reigate and Banstead 011D,Investigation complete; no suspect identified
8e1dbe6b82013b00d56dbee9221914f2e1c35752504bb78669b641f6b7e8ec75,2013-12,Surrey Police,Surrey Police,-0.200500,51.239424,On or near THE CRESCENT,E01030620,Reigate and Banstead 012D,Investigation complete; no suspect identified
e28518d567eb683109442007024e8f35a54fb3b4613c729a8cd48e6977acdf4b,2013-12,Surrey Police,Surrey Police,-0.279186,51.127037,On or near NEWDIGATE ROAD,E01031676,Horsham 001D,Investigation complete; no suspect identified
5940ea826a383670630199374ee0f60967190233a1cefca2ae02a3fbb0350feb,2013-12,Surrey Police,Surrey Police,-0.265658,51.329947,On or near ASHLEY ROAD,E01030411,Epsom and Ewell 008B,Investigation complete; no suspect identified
74f99395406ac5b01cbcc43a19a82b3330beff5dd5d5f0c837642b662cad62b9,2013-12,Surrey Police,Surrey Police,-0.240361,51.357052,On or near THE AVENUE,E01030398,Epsom and Ewell 010E,Investigation complete; no suspect identified
7974fa06986d1ed859390bd4646a176ccebd2864a13a7e9e97da51f72b103abc,2013-12,Surrey Police,Surrey Police,-0.498678,51.388928,On or near HORSELL COURT,E01030652,Runnymede 006A,Investigation complete; no suspect identified
69f26969ae82ed581b8bfac71b6c8951b67bdb16accb0d9054b58bfcf9301d75,2013-12,Surrey Police,Surrey Police,-0.175082,51.173957,On or near MANOR CLOSE,E01030588,Reigate and Banstead 016E,Investigation complete; no suspect identified
a7c2d28f19dc28c0f04f32c08695ccbbd3184094f150d3912c9f0b262aacc1f6,2013-12,Surrey Police,Surrey Police,-0.629832,51.313561,On or near RAPSLEY LANE,E01030978,Woking 012C,Suspect charged
ac1255ea46f90ad04b9aae26e2c8a3bbb7cc4743edccd65a7cbb94363083cf06,2013-12,Surrey Police,Surrey Police,-0.468189,51.433414,On or near FORD ROAD,E01030713,Spelthorne 003D,Local resolution
5289448478f0484718f73ff8025656a88ccd0df9386d3807b01810334ce50692,2013-12,Surrey Police,Surrey Police,-0.420632,51.414510,On or near RAVENSCOURT,E01030718,Spelthorne 011B,Local resolution
6fbec2528285bb4eea9004c566e323777e81578b861f7612ed99884dbf852ca1,2013-12,Surrey Police,Surrey Police,-0.477868,51.452118,On or near VIBIA CLOSE,E01030746,Spelthorne 002D,Suspect charged
569f95a8f989a6f31457590a6b84c22c32f54db92357d60c96bf2e5498a78768,2013-12,Surrey Police,Surrey Police,-0.558349,51.318566,On or near CHAPEL STREET,E01030954,Woking 008A,Offender given penalty notice
3b6fa4db15567ba0fc998be425320816bc6989658af77ec5f5b30261a149e736,2013-12,Surrey Police,Surrey Police,-0.578403,51.238437,On or near BEDFORD ROAD,E01030452,Guildford 015A,Suspect charged
825418c146fec12f4bec0c819be23b250adb25445329c4a1939eba1c36b81881,2013-12,Surrey Police,Surrey Police,0.025863,51.292704,On or near VERN PLACE,E01032571,Tandridge 012D,Suspect charged
41b087d6b0950ea2cc21bb5ae5270106c62542d5a1272a7794fb57e5bac74297,2013-12,Surrey Police,Surrey Police,-0.366000,51.227535,On or near DAIRY CLOSE,E01030558,Mole Valley 012D,Investigation complete; no suspect identified
ecf1af6ae15a12b052e3d047dd2a52b108c127a755485228481e9ac49bf2e487,2013-12,Surrey Police,Surrey Police,-0.496761,51.382968,On or near WHEATASH ROAD,E01030651,Runnymede 007E,Local resolution
d0487f2080a91ac57911dec5becbbde97b41c0d5942ece1c22a0d3657f87bac9,2013-12,Surrey Police,Surrey Police,-0.695433,51.357086,On or near CHAPEL LANE,E01030760,Surrey Heath 002D,Suspect charged
d68cf465b67d7c0cea69a98e53be201cb9cab0ceb8d27b08e7a33464fb4f8cf0,2013-12,Surrey Police,Surrey Police,-0.420494,51.413097,On or near NURSERY GARDENS,E01030718,Spelthorne 011B,Suspect charged
3577b4c279db957f3844d2ad5d6b5489f1fdafd0420874392a8578619074553e,2013-12,Surrey Police,Surrey Police,-0.528886,51.378268,On or near GREENLANDS,E01030677,Runnymede 008A,Suspect charged
eebf8ed4a4c8a30c96391369128acb1d716abe478cbd36680a65f40cf85c992d,2013-12,Surrey Police,Surrey Police,-0.275698,51.337425,On or near OAK LEAF CLOSE,E01030403,Epsom and Ewell 007C,Investigation complete; no suspect identified
fc8fc764369cccf76b31f1899e53d096fbd8ade9ae84c1afd5a9655ad0bc5679,2013-12,Surrey Police,Surrey Police,-0.064751,51.255657,On or near BOURNE MEWS,E01030824,Tandridge 009A,Suspect charged
6d55658cbfaff010cc189e5912fde63faf7e593ec4fd525b2e39447900b2af72,2013-12,Surrey Police,Surrey Police,,,No location,,,Local resolution
8c4eec391420f626e9f9adab6d9909b3cce2b854d06e2fa7b94547ab554a68b0,2013-12,Surrey Police,Surrey Police,,,No location,,,Investigation complete; no suspect identified
d91b3777db22bdb466344d462b10189ecd3da1e32cf44a73573203fecce64477,2013-12,Surrey Police,Surrey Police,,,No location,,,Investigation complete; no suspect identified
4fac6dcab60a06203eac862828861e23e3314ce233a4906101c65081ec7437a9,2013-12,Surrey Police,Surrey Police,-0.491105,51.370090,On or near Parking Area,E01030645,Runnymede 009A,Investigation complete; no suspect identified
2e94f3f1bb7c78403d574356cf4562aecf2f9a7b178cc21e27023f4c9b789fbf,2013-12,Surrey Police,Surrey Police,-0.163927,51.164133,On or near THE RIDGEWAY,E01030578,Reigate and Banstead 018D,Investigation complete; no suspect identified
d91b3777db22bdb466344d462b10189ecd3da1e32cf44a73573203fecce64477,2013-12,Surrey Police,Surrey Police,,,No location,,,Investigation complete; no suspect identified
dbc3df0004b65de5f96e26f657feb0428d591363cd5d71fde821dd068d08786b,2013-12,Surrey Police,Surrey Police,-0.646365,51.172383,On or near FLITWICK GRANGE,E01030937,Waverley 011C,Investigation complete; no suspect identified
2e66eb2fb9395623968c3baa82d1e9ee2e11b9a190f1fa490f3eaf8148e4f4af,2013-12,Surrey Police,Surrey Police,,,No location,,,Investigation complete; no suspect identified
50088d6623e76909bcf5b78455ab785695df9018bfcc4cfe80b1ae98cf038864,2013-12,Surrey Police,Surrey Police,,,No location,,,Investigation complete; no suspect identified
d21e9e7228e037f6c27e00d79834dbdf62436d840b879bf1fc70488d728c73ca,2013-12,Surrey Police,Surrey Police,-0.650477,51.388463,On or near DEVENISH LANE,E01016604,Windsor and Maidenhead 018B,Investigation complete; no suspect identified
b8b459a57b1280a5848f36950f1b22911d2450550fe4c4eebed9ee88b379205a,2013-12,Surrey Police,Surrey Police,-0.106740,51.292306,On or near WESTON DRIVE,E01030857,Tandridge 003D,Investigation complete; no suspect identified
a79a0ca36df90d802f9ed056a3ce3175df0dd971bc9e39196f60dfdf717ce263,2013-12,Surrey Police,Surrey Police,,,No location,,,Investigation complete; no suspect identified
ec882246592406bf8b81c75b202a900664555668e29b268b959582ead47fc698,2013-12,Surrey Police,Surrey Police,-0.323942,51.267155,On or near OLD LONDON ROAD,E01030556,Mole Valley 009D,Investigation complete; no suspect identified
98e5b9fb7038e75775381eb0193d217aed9af0311199602aa4d1ebfa09dd85f8,2013-12,Surrey Police,Surrey Police,,,No location,,,Investigation complete; no suspect identified
5c8bafddfc5f2e3a57156adfa54d9bf35457380d5cd3e5db9ff9b62deb0eb6d5,2013-12,Surrey Police,Surrey Police,-0.168003,51.314882,On or near PINE WALK,E01030568,Reigate and Banstead 004D,Investigation complete; no suspect identified
fb5e5ac6fed3a86c2dd392426af8db9d2beb2bde311ecfa361cb12ed5275f7e8,2013-12,Surrey Police,Surrey Police,,,No location,,,Investigation complete; no suspect identified
2a062b9f79c4453c0a7d15a257633f4d85d197691a7d8c07ba64f1c938accda6,2013-12,Surrey Police,Surrey Police,-0.400553,51.382872,On or near AMBLESIDE AVENUE,E01030354,Elmbridge 008A,Investigation complete; no suspect identified
6dc6214be1c1fd8c2607b7792633f011c82b0f949c5c2d5adad54f7dad50418e,2013-12,Surrey Police,Surrey Police,,,No location,,,Investigation complete; no suspect identified
1d5cb41229072942f3c5f69b76a73ae07c301c5a60daf610545108450ad1074d,2013-12,Surrey Police,Surrey Police,-0.172563,51.216670,On or near PETRIDGE ROAD,E01030570,Reigate and Banstead 014A,Investigation complete; no suspect identified
602b68baeab0eded79a613927c144fe94d94a4d601c63386dc7556680694cef7,2013-12,Surrey Police,Surrey Police,,,No location,,,Investigation complete; no suspect identified
f6e6e8e517c4d2714f9e481b41a0e3aa17419eec07c13c3f233019a23fb8b33a,2013-12,Surrey Police,Surrey Police,-0.369373,51.400949,On or near ANNE WAY,E01030337,Elmbridge 003D,Investigation complete; no suspect identified
5c9ecd03e972ce23d5ff712a7c22b35703504cc9443125e30aa98803b3e01f58,2013-12,Surrey Police,Surrey Police,-0.717601,51.243578,On or near SOUTH LANE,E01030421,Guildford 014A,Investigation complete; no suspect identified
4dda0de1fc6963ea9a91fadc45fef8f62dcc01fc7f3c670649a748ca65ffdf61,2013-12,Surrey Police,Surrey Police,,,No location,,,Investigation complete; no suspect identified
5e8549dd2c41ab6d4310098cf61b60dbedbb5bd21d991bcb698361e049b0d721,2013-12,Surrey Police,Surrey Police,-0.557862,51.317598,On or near STATION APPROACH,E01030993,Woking 008E,Investigation complete; no suspect identified
b1623fac0cb905ab9375f1f09f59922b08ac8ceda5b26cb87fdf12b013445dd4,2013-12,Surrey Police,Surrey Police,-0.561868,51.319841,On or near Theatre/Concert Hall,E01030954,Woking 008A,Investigation complete; no suspect identified
d292f92403684c3788a441652902f2a85bcc179ad40c6d07c403260a7a1ecea9,2013-12,Surrey Police,Surrey Police,-0.574783,51.322625,On or near BURY LANE,E01030969,Woking 008B,Investigation complete; no suspect identified
24f50b40c310e8d9c858a0da6e2a91969b3f5640f66ab5a45f851f73c8467110,2013-12,Surrey Police,Surrey Police,-0.605431,51.192576,On or near WOLSELEY ROAD,E01030922,Waverley 007E,Investigation complete; no suspect identified
c5f80f2b4443ab6d73ea58e37d07382c47024f4640983e7a4360a3aa9179718f,2013-12,Surrey Police,Surrey Police,0.034871,51.261243,On or near BROOMLANDS LANE,E01032571,Tandridge 012D,Investigation complete; no suspect identified
03d3977933f8e14bf21e24b9ad362a3b6f1ff89f04d68c552178ac3caea2f171,2013-12,Surrey Police,Surrey Police,-0.109016,51.170840,On or near Sports/Recreation Area,E01030816,Tandridge 011A,Investigation complete; no suspect identified
0daec1d2ddde9b99219b8a5389aaff75f57c1ccf1b4d65dc533e76ddaf5aee4c,2013-12,Surrey Police,Surrey Police,-0.080992,51.314055,On or near DOWNSWAY,E01030860,Tandridge 002D,Investigation complete; no suspect identified
48f0e262efa78854723c6b71a68a861718ad4cbd41c5493b8daef955a9f17119,2013-12,Surrey Police,Surrey Police,-0.005361,51.254993,On or near EAST HILL,E01030836,Tandridge 006C,Investigation complete; no suspect identified
0900781c35b9d43447bb4934a88c24f01e9afcc38c2839b06eed2b1e5dea6eed,2013-12,Surrey Police,Surrey Police,-0.057339,51.245498,On or near CHURCH LANE,E01030825,Tandridge 009B,Investigation complete; no suspect identified
a1fb09526df84bbae4e86d1ff5fb48acb5ece342d0b3b7f06f3c0773e5b56081,2013-12,Surrey Police,Surrey Police,-0.691712,51.361190,On or near Supermarket,E01030759,Surrey Heath 002C,Investigation complete; no suspect identified
45cfb3ff3514029d9a1e986151f020a4e2ea1185a9c5ef61f7f7ab3d53299d59,2013-12,Surrey Police,Surrey Police,-0.746304,51.319182,On or near GILBERT ROAD,E01030766,Surrey Heath 010A,Investigation complete; no suspect identified
06ad0fda32bccce6a28ed24691efc20bf2ee93ad291f028196b5110d5156057f,2013-12,Surrey Police,Surrey Police,-0.457996,51.445599,On or near HARROW ROAD,E01030709,Spelthorne 002A,Investigation complete; no suspect identified
a2fdd79c144acce11cd863e1825226d48070051997412724915ae1b035762c1e,2013-12,Surrey Police,Surrey Police,-0.480215,51.449478,On or near BUTTERCUP SQUARE,E01030745,Spelthorne 001C,Investigation complete; no suspect identified
47a594259c8dfc7385bcd907798b0794e306c77d7edb1bbc18740d6d4d674494,2013-12,Surrey Police,Surrey Police,-0.475144,51.438414,On or near PORTLAND ROAD,E01030708,Spelthorne 003B,Investigation complete; no suspect identified
39bcb3901ffa9d94d3cf120d9542dfea3f7343cb85b0615cd4ceff8760b1f1ff,2013-12,Surrey Police,Surrey Police,-0.462303,51.443750,On or near DESFORD WAY,E01030709,Spelthorne 002A,Investigation complete; no suspect identified
a69872ee9c10ab021f94b964c6b890bf66d3a373e572e16539682a6efb5994b8,2013-12,Surrey Police,Surrey Police,-0.514725,51.437511,On or near WRAYSBURY GARDENS,E01030735,Spelthorne 004B,Investigation complete; no suspect identified
27511d153dd0ceaf27caedf4b38e1adc78cf64716ad7997d3fed0f2d8c33ac39,2013-12,Surrey Police,Surrey Police,-0.447991,51.423194,On or near Petrol Station,E01030698,Spelthorne 006B,Investigation complete; no suspect identified
4db8f65e0f017b0209857fe44467b59ccda0bc90c0b5499f6a428ec1b8292637,2013-12,Surrey Police,Surrey Police,-0.667937,51.377620,On or near Petrol Station,E01030810,Surrey Heath 001E,Investigation complete; no suspect identified
e6cbec76294eb7f6c84f443a2ee3c5fb69f61894e14ca8df3201d36ae14c4139,2013-12,Surrey Police,Surrey Police,-0.726930,51.349285,On or near HAMPSHIRE ROAD,E01030786,Surrey Heath 004A,Investigation complete; no suspect identified
667a5ac5a5b5851d37df53d5227a5506c6477638d40de3428f468f5b532d0748,2013-12,Surrey Police,Surrey Police,-0.740610,51.318554,On or near Parking Area,E01030768,Surrey Heath 010C,Investigation complete; no suspect identified
