Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
eae234e8ec605b850070a42ebce0fc0a97fb7f5f93dca915be7b48795331c27e,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.254276,52.230580,On or near LONGSANDS PARADE,E01018188,Huntingdonshire 019B,Suspect charged
ae0ce27f31da0ab47063cba5c7bb505035effb38ddd28d5907edf836d92dd407,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.247859,52.395970,On or near WINDMILL CLOSE,E01018030,East Cambridgeshire 004D,Suspect charged
2ea45bad9dc263762cb960cecc6711dc3ed268d8c0cf1df3160151413f448c3f,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.119789,52.204689,On or near GUILDHALL STREET,E01032797,Cambridge 007G,Suspect charged
64a56ff269f9d18f9802b7bf3e8cc55082189c49029d6ee2346348ac15bdef58,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.264846,52.225772,On or near CEMETERY ROAD,E01018184,Huntingdonshire 021D,Suspect charged
43f1892559b2026cd3a3e239c8983932fa8707250d993e52b16451cc89a08318,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.248585,52.562314,On or near ORCHARD STREET,E01015624,Peterborough 017C,Suspect charged
349073604c8a81d5a838b49409edc65646cc9ccae87658f732076add259a9159,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.158530,52.664333,On or near POST OFFICE LANE,E01033112,Fenland 003I,Suspect charged
d2b6efeb44433950200e3269ac6d471f20594be761152a62192a8b034c787e1f,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.162929,52.663884,On or near STERMYN STREET,E01033112,Fenland 003I,Offender given a drugs possession warning
33a8322d67ac4063261319bc7f2bce3405f9592e69ccea21ea38718a9d293c66,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.278188,52.436173,On or near CAVENDISH CLOSE,E01018195,Huntingdonshire 004E,Offender given a caution
f57f128dd194fac1f352ec95e58998046afeceb8f2b8814f53c1bba01cbcd04e,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.090259,52.544174,On or near ST PETER'S ROAD,E01018079,Fenland 007C,Suspect charged
32fefd1a3f0328e8a1e150dd7f02dfdd01acd63f2522b420308db452667b1c1a,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.174356,52.334678,On or near DRIVERS AVENUE,E01018143,Huntingdonshire 008A,Suspect charged
1170e79f3301bcee4710bcc71b083647b0b588fb3899619451fb8ed97ff9aaf3,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.178351,52.349962,On or near KINGS RIPTON ROAD,E01018146,Huntingdonshire 008D,Offender given a drugs possession warning
349073604c8a81d5a838b49409edc65646cc9ccae87658f732076add259a9159,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.158530,52.664333,On or near POST OFFICE LANE,E01033112,Fenland 003I,Suspect charged
f1576679b79f76dfa3d40e35880a00619d6fe776a577338c1f0fa096de02a290,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.235427,52.576963,On or near CRAWTHORNE ROAD,E01015599,Peterborough 014A,Suspect charged
103623fafeab08f15cd9f9ff2d491e55feca65506b58611d96e4815c70917306,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.069625,52.562615,On or near Parking Area,E01018061,Fenland 008D,Offender given a caution
6c9f5d4272fe02bd74388882be1787e69bbee219375e38efbf78c5e98b639cb3,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.225717,52.386803,On or near STIRLING WAY,E01033428,East Cambridgeshire 004G,Offender given penalty notice
86f6dbdd9d1d0981c8a19678ec9f3befd6b79717e5ad6a80ca87a3e623e6103d,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.120216,52.206273,On or near Nightclub,E01032797,Cambridge 007G,Suspect charged
cfdf507e78a45327db8aef9d2bfc7b18e22ed35a19ff3d48c407bec76751cf3a,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.182713,52.328800,On or near Parking Area,E01018151,Huntingdonshire 012E,Offender given a drugs possession warning
1f36daabca41f33f77b5f12bbd737cbeb885e7919d81bb906d93fda9ff213465,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.169230,52.341153,On or near BUTTSGROVE WAY,E01018140,Huntingdonshire 009B,Offender given a drugs possession warning
3e55a11b2bf010caf6d38abb21f3ed51fa00f84e32628df2d58677cb32a5e847,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.246215,52.588820,On or near OXFORD ROAD,E01015652,Peterborough 012C,Offender given a caution
a6c00bf3991a6286737a091826133a349246446121317570ff308f908e673097,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.257241,52.578427,On or near MAYOR'S WALK,E01015692,Peterborough 016E,Suspect charged
02e9afdc79f2c10e9b5364fdfe64171c53230ac807d904f6d68c233d37810ea2,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.172265,52.667840,On or near TRAFFORD ROAD,E01018063,Fenland 002A,Suspect charged
9ca3fa6b795118a2ed4191fd207e8226422a8db92e271c34e4323784e820c843,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.175138,52.341703,On or near SANDWICH CLOSE,E01018144,Huntingdonshire 008B,Offender given a drugs possession warning
10a5ec14d03cf090b9ba8d8b6515681aa376f78ac677934390b57af71fd8a845,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.125165,52.201418,On or near Further/Higher Educational Building,E01032797,Cambridge 007G,Offender given penalty notice
451b34e56f8e7abb33433b4165457af65e66492e5f36195fd087cfa7c2dad830,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.145632,52.206146,On or near Supermarket,E01017990,Cambridge 008D,Local resolution
24660dbf75e954a5ae58f4d3747fccb0112c0840876680dcff3c029c882b509d,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.099131,52.333347,On or near HOUGHTON ROAD,E01018206,Huntingdonshire 006E,Offender given a drugs possession warning
5431db6109afe15f80f76c6ad5f8b168abecf39227d8d09e8bad3c755d8a372c,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.257627,52.593268,On or near BRASSEY CLOSE,E01015632,Peterborough 010C,Local resolution
803a3d11cdad42a844dbc3af90fcb6e9bba2c56f2140ef08d576582de29b943c,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.179836,52.210923,On or near Parking Area,E01018286,South Cambridgeshire 011D,Suspect charged
803a3d11cdad42a844dbc3af90fcb6e9bba2c56f2140ef08d576582de29b943c,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.179836,52.210923,On or near Parking Area,E01018286,South Cambridgeshire 011D,Suspect charged
420ce4e172cb2d178ad2f4c8c416c0082f79d58bdef44b452bd856292a07990f,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.160552,52.664548,On or near MARKET STREET,E01033112,Fenland 003I,Local resolution
803a3d11cdad42a844dbc3af90fcb6e9bba2c56f2140ef08d576582de29b943c,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.179836,52.210923,On or near Parking Area,E01018286,South Cambridgeshire 011D,Suspect charged
803a3d11cdad42a844dbc3af90fcb6e9bba2c56f2140ef08d576582de29b943c,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.179836,52.210923,On or near Parking Area,E01018286,South Cambridgeshire 011D,Suspect charged
ab066ef0ddb83b66e5b5273374bf37249d973c3deb5169a2b831145b75d3041f,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.175701,52.342638,On or near BEATON CRESCENT,E01018144,Huntingdonshire 008B,Investigation complete; no suspect identified
f5a653f47436add10019fe88ead0e3251efefc0f7ccac54677626ec9cb492bb5,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.268516,52.515486,On or near Petrol Station,E01018216,Huntingdonshire 001E,Investigation complete; no suspect identified
f40d5f434c24efe5ea33fa902d731cd92b0ce89eb09d81ed29cc41b1e4a6d1d6,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.016172,52.089854,On or near THATCHER STANFORDS CLOSE,E01018267,South Cambridgeshire 018B,Investigation complete; no suspect identified
4fe2150ef314116234359509c3cf51effb25fd54515438150c5b6d2f1cff1088,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.020455,52.086436,On or near LORDSHIP DRIVE,E01018267,South Cambridgeshire 018B,Investigation complete; no suspect identified
25a549193e5b26c0ae76a4846de430a924909a4d91e81087431e88e44511e5ae,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.238603,52.575418,On or near Nightclub,E01015599,Peterborough 014A,Investigation complete; no suspect identified
91324dff628baf165dc72c2bf200a785cfd18c25118712860c9c2ffec0eca0b7,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.129623,52.200987,On or near GONVILLE PLACE,E01017988,Cambridge 008B,Investigation complete; no suspect identified
3e97d1aec7c16df39eb977e9bb7a0e6e74e21f520ecd67264dde26e617e46748,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.121326,52.204688,On or near Nightclub,E01032797,Cambridge 007G,Investigation complete; no suspect identified
ed7efb0262decd8482c89e35a59f0690ed9066b5d53f3f8643942b6b1afae588,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.162272,52.181996,On or near Sports/Recreation Area,E01017994,Cambridge 013C,Investigation complete; no suspect identified
ea944033dfd7104cab8b4f61ccee0a87048fb03e06a09a628281016edd95e944,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.111468,52.197420,On or near NEWNHAM ROAD,E01017985,Cambridge 007E,Investigation complete; no suspect identified
c4558570fad412ed92bcd8637c112e611b5303689bf5f44504d6da518755518f,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.343106,52.327353,On or near BUTTS CLOSE,E01018051,East Cambridgeshire 006E,Investigation complete; no suspect identified
33a7c17adc070887fe2293b44a7c93842e71e28c323eb02ac6d4fc8a97fc8e88,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.121326,52.204688,On or near Nightclub,E01032797,Cambridge 007G,Investigation complete; no suspect identified
5cc581a9875019dc0d124f9cc1057a2f4c546e16da70b64075f410397fbe12cd,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.203833,52.584454,On or near EDGERLEY DRAIN ROAD,E01015616,Peterborough 013F,Investigation complete; no suspect identified
7eb2afbb3c472d37c9af227dd33ee034ce81427f713deb47b1746a9f9588c5bb,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.118189,52.208890,On or near BLACKMOOR HEAD YARD,E01032797,Cambridge 007G,Investigation complete; no suspect identified
c8b86438d1a047bb958c47dda31f956d91e175097f9e69e0fb25c8394f36e0da,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.141673,52.205076,On or near YORK STREET,E01017989,Cambridge 008C,Investigation complete; no suspect identified
4f64cfbec69db45f8907af53cf588ad0466ae44261ed8f9f2ed03797939a7241,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.226638,52.571688,On or near Petrol Station,E01015611,Peterborough 013B,Investigation complete; no suspect identified
73233232dad047eb9fea846a3771d0db50e633e9b654c10fd651d1f867e9590a,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.118839,52.205632,On or near PETTY CURY,E01032797,Cambridge 007G,Investigation complete; no suspect identified
8a727b52af3d95338713ad01c172e2228dc31e264602b74f578f5fea140db925,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.046126,52.462188,On or near DOCK ROAD,E01018102,Fenland 011B,Investigation complete; no suspect identified
3c34e538f387e58bc74fd44a8bb885e3ac05f50d991565e5e43369223c555c8a,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.238603,52.575418,On or near Nightclub,E01015599,Peterborough 014A,Investigation complete; no suspect identified
ac96505d98b9ec14df5077bc4cdcee4eb1f32ae1c40289c499cc4306fb2ffb9e,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.153981,52.202029,On or near VINERY WAY,E01017997,Cambridge 009A,Investigation complete; no suspect identified
219ca446e6438fbc9615f5d9771bff830d048c51462fa63897984ab028d56ad5,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.169051,52.225689,On or near GREEN END,E01018297,South Cambridgeshire 007D,Investigation complete; no suspect identified
adb4dae383563ad2704f198de6dae3a6e10a186f2dc09b83f6cecb73daa3168b,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.271353,52.591132,On or near BRADDEN STREET,E01015664,Peterborough 009E,Investigation complete; no suspect identified
42e169bae6ea874749c1fcdb0c7bda60155b81c1a9301ec65f7e712e59349b77,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.109092,52.200385,On or near SIDGWICK AVENUE,E01017986,Cambridge 007F,Investigation complete; no suspect identified
3b01ed419ab9f2cf13478624c71bca9bf5fc138ef6cc54f8f421004b02742cfe,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.192356,52.341015,On or near ST MARGARETS WAY,E01018150,Huntingdonshire 012D,Investigation complete; no suspect identified
62efd8ce2f7049b87ccd9ca655ed8bbf2d137ea92a71d9be6c32af7b038364ec,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.093540,52.180241,On or near VICARAGE DRIVE,E01018225,South Cambridgeshire 009B,Investigation complete; no suspect identified
3ac57d29e026c839f630f312f1a5c9e2b758f8d86a59a597739a8cf7e7bb3dd9,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.149890,52.178221,On or near Sports/Recreation Area,E01017995,Cambridge 013D,Investigation complete; no suspect identified
1df8a2364ba0fda6a7a56f7119f96033d103c473fa15c5c455f991dc532228a4,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.273751,52.596966,On or near ELLINDON,E01015593,Peterborough 009A,Investigation complete; no suspect identified
d2f7238df289f5dbd80dcc579961e4817652575f95ee9802febc262ecc8f0aa5,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.259536,52.215156,On or near HOWITT'S GARDENS,E01018182,Huntingdonshire 021B,Investigation complete; no suspect identified
8cff42e570d5399a5d4c23ddb2558a81be71c28b58ba993c0132e5335958fa8a,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.216936,52.552940,On or near ST AUDREY CLOSE,E01015670,Peterborough 019C,Investigation complete; no suspect identified
edf97acf473edee8a524e0caaa28b61b58ddee1750bad9cbc315b1b0b8b03b56,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.253396,52.229874,On or near ACACIA GROVE,E01018190,Huntingdonshire 019D,Investigation complete; no suspect identified
ca4138b0646dcd6086f42fd97ca64c340512ee528b3f0b1378ba5ab06bf3d132,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.167085,52.347585,On or near STONEY CLOSE,E01018139,Huntingdonshire 009A,Investigation complete; no suspect identified
c637de122298bbfd2ae949d02825a2e003e8cfecdf2b71c38d89b429eaeebca2,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.251242,52.560798,On or near SETCHFIELD PLACE,E01015623,Peterborough 017B,Investigation complete; no suspect identified
5a556e8bc5f702fa82a9cb95f0d57934a92b4ec90f4e9eeb6b74afcd0d04dd5e,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.061424,52.608932,On or near NENE CLOSE,E01018091,Fenland 004E,Investigation complete; no suspect identified
bf05eda2d9cca7a2ce3196b2344896e7ceec128eabcea6eb5989adf77a802c25,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.221515,52.569544,On or near Race Track,E01015611,Peterborough 013B,Investigation complete; no suspect identified
413fcb901edc15ad4531e7d13601216baf6dfbf13f5e1b2013ab8285b1a13dfe,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.145588,52.219203,On or near PETERHOUSE MEWS,E01017974,Cambridge 003E,Investigation complete; no suspect identified
e2d954b30b24aaf6423ba60d7cd290b1af73c3f5e432c5f73a4c3cb68a9ab106,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.124826,52.234793,On or near CHADWICK COURT,E01033121,South Cambridgeshire 006H,Investigation complete; no suspect identified
63338ae37edcd0d7e149ac69f12870113cc9543e65bdc3aa7c0e31cbc1246b18,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.142434,52.559851,On or near PINGLE CLOSE,E01018099,Fenland 006F,Investigation complete; no suspect identified
ccf32cf54851dfa7e95e21c4715770a1f1d363678166fe20cedad098110442c5,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.123747,52.203602,On or near Further/Higher Educational Building,E01032797,Cambridge 007G,Investigation complete; no suspect identified
e5d7b14eb5fa7cbdfc369f27f3acd859dfc70ce73cae9b4449cf08cd2b9f4a84,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.109525,52.236093,On or near LONE TREE AVENUE,E01033120,South Cambridgeshire 006G,Investigation complete; no suspect identified
bccd37220218c15a5393a0ebaa59cce07bda69f6f75f9a028d5bbbb01e8d3d7e,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.145439,52.210331,On or near NEWMARKET ROAD,E01017943,Cambridge 006A,Investigation complete; no suspect identified
8a4e9a4c24aa529115812002d97845acd0a6847c2a2439f2d5b65ee39db89fa2,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.157045,52.667821,On or near SANDYLAND,E01018093,Fenland 003E,Investigation complete; no suspect identified
846f39d2fe4bd6c605412e12d21009c46241c1a97b7a866fba9907fa86e1b9cb,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.123160,52.202956,On or near Further/Higher Educational Building,E01032797,Cambridge 007G,Investigation complete; no suspect identified
e36b2e5296d025afb5b42dc582b3222db6450ca262d044fa6a3260b0cf6ad9ba,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.158428,52.189610,On or near WARD ROAD,E01017969,Cambridge 010E,Investigation complete; no suspect identified
fa53970670a4151c2aef8d6c1a6ac5d734d44af4125f469508d9c4bd43b2a013,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.158428,52.189610,On or near WARD ROAD,E01017969,Cambridge 010E,Investigation complete; no suspect identified
6a529a0e439c078263c832679d445d10b8306cca0b8dc2971e44db8ea3a77243,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.112271,52.215282,On or near PRINCE WILLIAM COURT,E01017949,Cambridge 002A,Suspect charged
a72befdf0a48389404c5e946bad5b8129c44ec02cbdc8f6c756116b77a32efce,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.134365,52.207115,On or near Parking Area,E01017983,Cambridge 007C,Local resolution
9676273e54cc8a8f462cd8c16dd7e4d98f6bbd3050248b242ab9bcd8dc6451c2,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.267679,52.400671,On or near Parking Area,E01018025,East Cambridgeshire 004B,Offender given a drugs possession warning
02a74fbfddc74729673e45c3c579cc61d56015f9fac5b482eff234ae0ff14c73,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.118901,52.218310,On or near GARDEN WALK,E01018009,Cambridge 004D,Offender given a drugs possession warning
9c64c034b326ccd302eb12c306975561851545b2fb6bc0461adeaf013b0e3b83,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.293809,52.554586,On or near THE CONIFERS,E01015646,Peterborough 018D,Offender given a drugs possession warning
2f18c545c767d204f347de897acdad0f526374c94bf3ac443acb55156c97ba84,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.132022,52.206168,On or near Shopping Area,E01017983,Cambridge 007C,Suspect charged
ab4ae1b8f03e05cf239737e3bf65fd42ecb8dd549fcf8ddf8089672263fcca34,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.267679,52.400671,On or near Parking Area,E01018025,East Cambridgeshire 004B,Offender given a drugs possession warning
1f9802d66ec9264e22773c9dd04a3abfeff67bc3dd8cee66a4d2a70c92a4bb94,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.240962,52.576955,On or near Theatre/Concert Hall,E01015602,Peterborough 014C,Local resolution
437241c7f44308c694ea5cda85f1fed297b364f4a57574acd871f63194ee8285,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.133905,52.218885,On or near MAPLE CLOSE,E01017973,Cambridge 003D,Offender given a caution
860f61f52630a7541b083d0242c9e34c408eae3e2d5ee902e7320f1b3693188b,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.144834,52.218435,On or near Supermarket,E01017974,Cambridge 003E,Suspect charged
95c5903bce1e214713912f310b8184d8c761985323e43cd17c9d1820b77907fd,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.085894,52.552595,On or near GORDON AVENUE,E01018082,Fenland 005B,Suspect charged
199596720e940a036be832a48233480bddb30fb996f0a75e0180f6e4e13329c1,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.137262,52.210749,On or near Parking Area,E01017943,Cambridge 006A,Offender given a caution
1269dfba952b630f3eb6240c70f35fba195dbe8634c8b7072e692b5b96826577,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.144834,52.218435,On or near Supermarket,E01017974,Cambridge 003E,Suspect charged
1e028c7a979cd97523dfae3d40321d67febcaeff18514f2347bea643bf64221f,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.122570,52.203776,On or near Shopping Area,E01032797,Cambridge 007G,Suspect charged
81bd2d369c083f97a0229759773cbd943e4f6c2514aa0189b837a8bd0e296a8c,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.120910,52.206404,On or near Nightclub,E01032797,Cambridge 007G,Suspect charged
da07b4ec563f1ea8600f37abf82ff9844bcae5d5d8700545c36398f3cd80bbd4,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.119698,52.207074,On or near Supermarket,E01032797,Cambridge 007G,Suspect charged
472d4e2eb1e39125365011ae4cefd00c427ace884c0712199f29a0b0da00ad58,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.117577,52.207112,On or near Further/Higher Educational Building,E01017958,Cambridge 005D,Suspect charged
72be7fd13f7644607e05b36cbe9f008a93b81d288d795705cb1cdb631fbc0e8c,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.069475,52.340248,On or near REDMOOR CLOSE,E01018163,Huntingdonshire 011C,Suspect charged
6b84f63c7dd78cfba3466a4cd6c52b2a8aac850559725bb4475457620ccfb8b1,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.172590,52.665748,On or near NORWICH ROAD,E01018063,Fenland 002A,Suspect charged
7eab576d97f4972ad6980a34c44c27beb8da866eece8d8e156ed997d77234f87,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.121266,52.205885,On or near Shopping Area,E01032797,Cambridge 007G,Suspect charged
6a6251f6e4e4469784162b260a0e0412c9c2b1308d5ae30fc416af7856139d02,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.172590,52.665748,On or near NORWICH ROAD,E01018063,Fenland 002A,Suspect charged
e39fa0b86815870da89145c3e1022436f2a724303c5f1270364242b56e93b38f,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.279692,52.225019,On or near ST NEOTS ROAD,E01018172,Huntingdonshire 020A,Suspect charged
083d4d32d0bd525642238eb3a1797c1bba8e1dd4c9c8df21d9b741692a2a3cdd,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.126871,52.204957,On or near VICTORIA STREET,E01032797,Cambridge 007G,Offender given a caution
c3626ba76c97cb2406ba1a4e9af4e3283bf5f1785990d0ab23d501dc9f7f583a,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.221317,52.318751,On or near ALLEN'S ORCHARD,E01018116,Huntingdonshire 010D,Suspect charged
132460ecd18b6c3a00b5c36f3b9cfd356e74b1e0e4375c7225bab01a287590ca,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.245401,52.572984,On or near KING STREET,E01015599,Peterborough 014A,Suspect charged
f11e95f470977241e36b61120aad705b01e30f23d9af60b74857ad4f2af246a3,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.243155,52.570838,On or near Shopping Area,E01015599,Peterborough 014A,Suspect charged
d3af6a6907c07488c987d9df0e472d49130a249312d6e04973d6ff3151f077ee,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.335160,52.334489,On or near FOUNTAIN LANE,E01018052,East Cambridgeshire 006F,Offender given a caution
aca91f8c91931b30ca6ee6d675579fc2d6009f818b7d420d8201541cd56bfe4c,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.001540,52.382494,On or near HIGH STREET,E01018198,Huntingdonshire 006C,Suspect charged
5cc26bccb72501c2904c343a9c38bb1d9324f1aa511bca9f1978e36c84f78ae9,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.284534,52.591935,On or near FLAXLAND,E01015594,Peterborough 011C,Suspect charged
1dfc24178515416db4aa4ca1bec32a19417d3a12daacbf52482838a40d793fd9,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.279104,52.433067,On or near Supermarket,E01018193,Huntingdonshire 004C,Local resolution
7cd074f97f2d1cb135fdf0c2585b6d24a03b45b437859b1be50cc2fcd6ea42a0,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.001540,52.382494,On or near HIGH STREET,E01018198,Huntingdonshire 006C,Suspect charged
de8ab4077f60b094addaae5399f6379261f214e1723f7e31889b8a2006a6cfc4,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.245894,52.573926,On or near Shopping Area,E01015599,Peterborough 014A,Suspect charged
8cc60f6c7a16d7140aea96f9e4abf682788460368cf454cbb97515e5c97905b0,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.108342,52.448962,On or near Parking Area,E01018158,Huntingdonshire 003C,Suspect charged
6bdff179bdea963e71e6165b866e16a67a4c4df8c9295facd4148da5afa2e6de,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.282916,52.437932,On or near THE MALTINGS,E01018194,Huntingdonshire 004D,Suspect charged
d3e673ef433b1ce987a7d7a6d5762409fb09577ea42307771bac40553ec653a8,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.257627,52.593268,On or near BRASSEY CLOSE,E01015632,Peterborough 010C,Suspect charged
d5d81063539fbdd2a985c7ab708aace7fe4289fe7ee3e41b76212d5b74eb7d5d,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.283653,52.222541,On or near KYM ROAD,E01018174,Huntingdonshire 020C,Suspect charged
d593c6a1d3c2ff64c04d7b4972c8e6fca5433ec126cb4ef7efeb46036244ed0d,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.246537,52.574448,On or near Bus/Coach Station,E01015599,Peterborough 014A,Suspect charged
048290b6702dbcc5afdb1c2c22ab3c787fcbf9791d70d1f4b698373a228019ed,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.146530,52.655146,On or near COX CLOSE,E01033111,Fenland 003H,Offender given penalty notice
