Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
6937c19058af4e4afd1ae15aa9e844137c42e1d83aa1f041b369af6418f8f554,2013-12,Northamptonshire Police,Northamptonshire Police,-0.808269,52.256740,On or near HORSEMOOR SQUARE,E01027177,Northampton 011D,Investigation complete; no suspect identified
9c9830ad400b187e94665ee619de802dbee03bdd4c2b34a1c0292f460e206fe5,2013-12,Northamptonshire Police,Northamptonshire Police,-0.701370,52.486350,On or near Shopping Area,E01026949,Corby 005A,Investigation complete; no suspect identified
353168aa34f23af44490f71e4b035f39dae82c61f32e76e0a02e497938135041,2013-12,Northamptonshire Police,Northamptonshire Police,-0.549964,52.311312,On or near CALDECOTT ROAD,E01027035,East Northamptonshire 007B,Investigation complete; no suspect identified
d3b1fa633bfeb126be9a2e207897c8f7d36cb196e34326ad8903f0f938be3f4e,2013-12,Northamptonshire Police,Northamptonshire Police,-0.717720,52.490287,On or near SURREY CLOSE,E01026973,Corby 004B,Investigation complete; no suspect identified
dfdb85402b880ad4cf1b293ed618d30d190104822bce00ec761e86a308d0c913,2013-12,Northamptonshire Police,Northamptonshire Police,-0.898320,52.236918,On or near Nightclub,E01032979,Northampton 021F,Investigation complete; no suspect identified
dabbc15b214ea3a2a0c72afd02ce75970ebec380f2dae900834bc5fd29685059,2013-12,Northamptonshire Police,Northamptonshire Police,-0.695424,52.390553,On or near LINDISFARNE DRIVE,E01027120,Kettering 010D,Investigation complete; no suspect identified
8f0baadba84dd35f23a49eee0bf561bb6d4dcb09515f25cddd894c0bcac67a5e,2013-12,Northamptonshire Police,Northamptonshire Police,-0.880656,52.198028,On or near GLADIATOR CLOSE,E01027206,Northampton 031D,Investigation complete; no suspect identified
8a92212ada8fcc778de1c0bad285af535483890cc253ddc22d2743779f49592e,2013-12,Northamptonshire Police,Northamptonshire Police,-0.716731,52.314572,On or near PALMER CLOSE,E01027347,Wellingborough 003E,Investigation complete; no suspect identified
96d6b4f27d38ec52d1c7b8d3296f65d3b9edd31707e39d4c9776fa13eccf1792,2013-12,Northamptonshire Police,Northamptonshire Police,-0.592119,52.281837,On or near DAISY CROFT,E01027068,East Northamptonshire 010C,Investigation complete; no suspect identified
44a4d137e0c3226006ccc46c259963e3c6120e8276e21512106801d12a44f633,2013-12,Northamptonshire Police,Northamptonshire Police,-0.699965,52.500531,On or near IRVING GROVE,E01026970,Corby 002B,Investigation complete; no suspect identified
b682c8379c35062dc1ed66d6646b2e290fe1ea6d85b3e93374eb2190607f65cd,2013-12,Northamptonshire Police,Northamptonshire Police,-0.896303,52.244442,On or near LAWRENCE COURT,E01027153,Northampton 021C,Investigation complete; no suspect identified
7c4e8fe530235201ff47c6a27b10bd21ee78a339bae74413616a0be1cf81f78b,2013-12,Northamptonshire Police,Northamptonshire Police,-0.879624,52.243152,On or near BILLINGTON STREET,E01027226,Northampton 025C,Investigation complete; no suspect identified
e54df6650d269a59c5645ae4788db9664e1ac0febd3f802d05d2756cad442d9e,2013-12,Northamptonshire Police,Northamptonshire Police,-0.465372,52.430236,On or near Park/Open Space,E01027031,East Northamptonshire 002A,Investigation complete; no suspect identified
25d5b3f8e2ad407730d5d296d4285a74ca7a0f1e68cfa4ca9af21c92f0669993,2013-12,Northamptonshire Police,Northamptonshire Police,-0.722901,52.400356,On or near VICTORIA STREET,E01027110,Kettering 007B,Investigation complete; no suspect identified
54d87dd6144bb4d5f51a66b702fa93d29b53265a0988197884f2f457cfd0f76c,2013-12,Northamptonshire Police,Northamptonshire Police,-0.546570,52.366987,On or near BRAYBROOKE CLOSE,E01027057,East Northamptonshire 004A,Investigation complete; no suspect identified
ba58b2258af98a2ae39ba2ccc8dc8c90ee61e18a41dfa8cf87e4c63f4efc3488,2013-12,Northamptonshire Police,Northamptonshire Police,-0.600472,52.309835,On or near MEADOW WALK,E01033244,East Northamptonshire 007E,Investigation complete; no suspect identified
d2824710796f7bbde7bd7df81961ad1f73d0d18a48212ff4a52d0f80d4060989,2013-12,Northamptonshire Police,Northamptonshire Police,-0.700616,52.308291,On or near REDWELL ROAD,E01027344,Wellingborough 003B,Investigation complete; no suspect identified
735762db09a3fbe36370bd05557694be0d1c3d467e7c011c4c61dbf2f4f20d31,2013-12,Northamptonshire Police,Northamptonshire Police,-0.820733,52.441731,On or near Parking Area,E01032971,Kettering 002I,Investigation complete; no suspect identified
d80d2fa38e15e8d4771732036a999990626f0821cbd8cc85c2416cf3223f8c1e,2013-12,Northamptonshire Police,Northamptonshire Police,-0.881908,52.239668,On or near PALMERSTON ROAD,E01027228,Northampton 023D,Investigation complete; no suspect identified
aaab7489b3ca7aa129e1b2e2b667882564523fa9ed2050f8b7ffbabad0731006,2013-12,Northamptonshire Police,Northamptonshire Police,-1.203356,52.330902,On or near CASTLE MOUND,E01032968,Daventry 003F,Investigation complete; no suspect identified
1474207f3c5be12c27fd11dac8a06fe97bbaf8c7d4c1783a60948c7c9195b63c,2013-12,Northamptonshire Police,Northamptonshire Police,-0.898586,52.256358,On or near CLARENCE AVENUE,E01027191,Northampton 008B,Investigation complete; no suspect identified
b06de6ae02cbbb76f6c7a363790216c8c1fcff4aa4ffc5f6a4b19ca60e5b6b2c,2013-12,Northamptonshire Police,Northamptonshire Police,-0.705303,52.494341,On or near TEESDALE ROAD,E01026969,Corby 002A,Investigation complete; no suspect identified
99efcbe0aa43d90d3e8b48a75ece40054e668823e633570cd00e4dd40e28c413,2013-12,Northamptonshire Police,Northamptonshire Police,-0.645390,52.503164,On or near LAMMAS ROAD,E01026958,Corby 003B,Investigation complete; no suspect identified
c21cbf9e4f03d6a8daa8f8758c5744ef073de8a719ea58667401bbc771b24fac,2013-12,Northamptonshire Police,Northamptonshire Police,-0.874174,52.249547,On or near COLLINGWOOD ROAD,E01027136,Northampton 013A,Investigation complete; no suspect identified
62d0cca5bf74437c0d1308d7c73c79cfb9586bfe5f3c4d7d6122fc5ba04e68ae,2013-12,Northamptonshire Police,Northamptonshire Police,-0.619618,52.289930,On or near ST MARK'S CLOSE,E01027064,East Northamptonshire 008D,Investigation complete; no suspect identified
b6bcf3d823373854eee5cc496b94c796a263ffc9b4209da36d47a54fb6ec93f2,2013-12,Northamptonshire Police,Northamptonshire Police,-0.699064,52.309200,On or near SANDY CLOSE,E01027332,Wellingborough 002C,Investigation complete; no suspect identified
4179418b854fccfceb83031a8060f1bc4bdf382992b81dbd476ffaea028185eb,2013-12,Northamptonshire Police,Northamptonshire Police,-0.832769,52.266065,On or near POPPYFIELD COURT,E01027198,Northampton 007C,Investigation complete; no suspect identified
1e81479a153accaf753391edd99aeb8b8406cbe35f056d002a8837a72d2cb43d,2013-12,Northamptonshire Police,Northamptonshire Police,-0.887114,52.265143,On or near HELLIDON CLOSE,E01027231,Northampton 009D,Investigation complete; no suspect identified
a8a9a3272bdb66f4b6cc1908cd197b1442f748266f4b6fa7487e93d22281be72,2013-12,Northamptonshire Police,Northamptonshire Police,-0.695507,52.383748,On or near KNIBB PLACE,E01027085,Kettering 010B,Investigation complete; no suspect identified
877f60688058cb1e05dee6691a6264bf27ba79451290a2b4ab94c52fd75bd454,2013-12,Northamptonshire Police,Northamptonshire Police,-0.918175,52.226178,On or near ASHBROW ROAD,E01027235,Northampton 026C,Investigation complete; no suspect identified
aea9b40082806b2c5d9e9f22a2224ddf86f44a39e17868e86665768efdac55e2,2013-12,Northamptonshire Police,Northamptonshire Police,-0.849246,52.257902,On or near SILVERDALE ROAD,E01027182,Northampton 006C,Investigation complete; no suspect identified
122c341f686493f352c05d606914012235b1f298482d0e69e5da0e37a0bfe108,2013-12,Northamptonshire Police,Northamptonshire Police,-0.683618,52.491459,On or near THE JAMB,E01026957,Corby 003A,Investigation complete; no suspect identified
f9c2661db841cb506cb5521a29b1b765bc1f644aff80c03390a663e31223cf59,2013-12,Northamptonshire Police,Northamptonshire Police,-0.890575,52.239201,On or near ABINGTON STREET,E01027223,Northampton 025A,Investigation complete; no suspect identified
3b106c06eb7b81a45b36d3eb0bcf94816a95d781f4bf4d0d26ef7b6db5db54a9,2013-12,Northamptonshire Police,Northamptonshire Police,-0.897219,52.235847,On or near BRIDGE STREET,E01032979,Northampton 021F,Investigation complete; no suspect identified
c2d21dff6f99ca31b316879a2687822d14c4db32e77f5971935f07311a73f06c,2013-12,Northamptonshire Police,Northamptonshire Police,-0.805659,52.422448,On or near WHITEMAN LANE,E01027123,Kettering 003A,Investigation complete; no suspect identified
e430b6834d23ff1c427704f96f3d1d512eb2917f833402cbf81b803c51e2dfe1,2013-12,Northamptonshire Police,Northamptonshire Police,-0.602055,52.297302,On or near SPENCER ROAD,E01027062,East Northamptonshire 008B,Investigation complete; no suspect identified
a10ed08cc0cbce0ab2e97847d21e1268b25b0680b815aca3b18a2fc6ba39060d,2013-12,Northamptonshire Police,Northamptonshire Police,-0.718708,52.389818,On or near SILVERWOOD COURT,E01027114,Kettering 009B,Investigation complete; no suspect identified
23db30c8f6a187344fda1b63be00e54f5101ac48b81dfc3363917d19ff2448da,2013-12,Northamptonshire Police,Northamptonshire Police,-0.677329,52.365654,On or near Parking Area,E01027091,Kettering 011A,Investigation complete; no suspect identified
3d24f7a6c8ced2342435e7b3d9412b56a67ad4bbb2d4533bfe17297d04111c2e,2013-12,Northamptonshire Police,Northamptonshire Police,-0.593982,52.289223,On or near DELL PLACE,E01027060,East Northamptonshire 009C,Investigation complete; no suspect identified
4ad0789c3b9fb42e242c6a8d731388cc67c91a9667aa22f3b74eef14259e672c,2013-12,Northamptonshire Police,Northamptonshire Police,-0.599841,52.289859,On or near Parking Area,E01027065,East Northamptonshire 009D,Investigation complete; no suspect identified
a3fe844a4ad2f3582dbf4b32344b5090a25768fbc4656aa882fb160fb657f1fe,2013-12,Northamptonshire Police,Northamptonshire Police,-1.168550,52.309607,On or near THE LANE,E01026994,Daventry 003A,Investigation complete; no suspect identified
36345eb92ecd6861ef3b87dc30482c19b7940c2048443eb215e86514e4eb6c26,2013-12,Northamptonshire Police,Northamptonshire Police,-0.621991,52.290937,On or near DINGLE ROAD,E01027064,East Northamptonshire 008D,Investigation complete; no suspect identified
3459955107449ceb306cba32c7d8e8dc82d31368b1fab3f9e8681d4147daa45f,2013-12,Northamptonshire Police,Northamptonshire Police,-0.476678,52.379584,On or near Parking Area,E01018126,Huntingdonshire 015B,Investigation complete; no suspect identified
fdca08fc3167891cc0b2f2324243f9cdb55e5463aa6d6e6aff99ab3631500c99,2013-12,Northamptonshire Police,Northamptonshire Police,-0.883982,52.255061,On or near MILTON STREET NORTH,E01027185,Northampton 015B,Investigation complete; no suspect identified
17e1d7ce6e4b91cec1965b3b6b4d5c2227a0c5096b20a030fdea371c97d92bad,2013-12,Northamptonshire Police,Northamptonshire Police,-0.722627,52.306966,On or near CONISTON CLOSE,E01027342,Wellingborough 005D,Investigation complete; no suspect identified
69d9b132a552f541561115772da78633f012b76c81264ce86b1678ab2f3e53bc,2013-12,Northamptonshire Police,Northamptonshire Police,-0.933538,52.235137,On or near Sports/Recreation Area,E01027237,Northampton 024C,Investigation complete; no suspect identified
fcd1ddefe0cb9a56798421d06a4000f0873aa8e14abb5caedf7504a0f0473a47,2013-12,Northamptonshire Police,Northamptonshire Police,-0.595512,52.314991,On or near HECHAM WAY,E01027037,East Northamptonshire 007D,Investigation complete; no suspect identified
611782984a86cd37693764395f73d4421958f27de4f6b23bed388487c97c1bd3,2013-12,Northamptonshire Police,Northamptonshire Police,-0.689143,52.302931,On or near VICTORIA ROAD,E01027314,Wellingborough 004B,Investigation complete; no suspect identified
5d0bc82c328393313bf4520394ecb5c44c2e51403736dc843d8b1e78c0442c08,2013-12,Northamptonshire Police,Northamptonshire Police,-0.730612,52.406193,On or near CROSS STREET,E01027104,Kettering 007A,Investigation complete; no suspect identified
ce4b56697b492c0973b64ea8076ef640ff51acb97a953cb5a718193a13070009,2013-12,Northamptonshire Police,Northamptonshire Police,-0.716019,52.408571,On or near CEDAR ROAD,E01027082,Kettering 005B,Investigation complete; no suspect identified
c336454936b562f59150affc8bbaea9be68ae276f52a16d5469eb3247aed4b73,2013-12,Northamptonshire Police,Northamptonshire Police,-0.725543,52.411209,On or near BRITANNIA ROAD,E01027080,Kettering 004B,Investigation complete; no suspect identified
dad1bc8638a6dfd8ce08cf36034955c73c41eeda88401eadef6c8ffc35452a13,2013-12,Northamptonshire Police,Northamptonshire Police,-0.747541,52.271836,On or near BARON AVENUE,E01027323,Wellingborough 009B,Investigation complete; no suspect identified
7c4e4a1ea43d9e3ff75c0c72908cfc1a79b4b1c5094edadefea58f95aed4f5c5,2013-12,Northamptonshire Police,Northamptonshire Police,-0.724291,52.413326,On or near KINGSLEY AVENUE,E01027080,Kettering 004B,Investigation complete; no suspect identified
fbea4be1d2ea1e4bb503ddac58243405fe21bb887b3c0d19a9e0a5280b985986,2013-12,Northamptonshire Police,Northamptonshire Police,-0.811782,52.243703,On or near Park/Open Space,E01027140,Northampton 011A,Investigation complete; no suspect identified
0df2024a4adf07e22500f984bcdad5a7fe637c70f6d3e5e8ea109d8f35f360bd,2013-12,Northamptonshire Police,Northamptonshire Police,-0.896942,52.235781,On or near Nightclub,E01027223,Northampton 025A,Investigation complete; no suspect identified
11fdf9261d65a30fe49bf866a8ea3a6e9ae73db96560153b800f6b1484a66db8,2013-12,Northamptonshire Police,Northamptonshire Police,-0.727037,52.406280,On or near ROCKINGHAM ROAD,E01027105,Kettering 006A,Investigation complete; no suspect identified
3a9dc8d2c782da65c726478bb1eadefebe375ad56f2840c10ad4c7ad2b5b6f2d,2013-12,Northamptonshire Police,Northamptonshire Police,-0.711307,52.294220,On or near DUNCAN COURT,E01027351,Wellingborough 006C,Investigation complete; no suspect identified
88ceb9072d7b82f4bd7fafe1a12aa1f93dc8b3a61e4787876467d01b94f03e5c,2013-12,Northamptonshire Police,Northamptonshire Police,-0.725004,52.489511,On or near WALTON PLACE,E01026984,Corby 004E,Investigation complete; no suspect identified
7c4f823992cdb026e41c85a4a17cdfea0ad6a21f7d479c9d42991bf1f0978127,2013-12,Northamptonshire Police,Northamptonshire Police,-1.157905,52.277687,On or near NIGHTINGALE CLOSE,E01027014,Daventry 006E,Investigation complete; no suspect identified
c9323063c594c66830d2d83368ad565a975b502ca73fdfe49f0125f3ee70c185,2013-12,Northamptonshire Police,Northamptonshire Police,-0.897293,52.238167,On or near DRAPERY,E01032979,Northampton 021F,Investigation complete; no suspect identified
0a29dee77d82afb16be176a32d092b70ec91aad5a82ef73fbc18c5d1ce5e77bc,2013-12,Northamptonshire Police,Northamptonshire Police,-0.897219,52.235847,On or near BRIDGE STREET,E01032979,Northampton 021F,Investigation complete; no suspect identified
c3b641660946a812ce47184eceb3ccb9f0abffd2ca23020e2b6c29a6cb721983,2013-12,Northamptonshire Police,Northamptonshire Police,-0.820733,52.441731,On or near Parking Area,E01032971,Kettering 002I,Investigation complete; no suspect identified
fb3dc4ed5a5a876810ae2dcd4d08b497a6773e175ff3d00015fcc0368457e104,2013-12,Northamptonshire Police,Northamptonshire Police,-0.914347,52.240285,On or near ORCHARD STREET,E01027151,Northampton 024A,Investigation complete; no suspect identified
9db5d9a8df284f46aacb1ae8688735689a98d7348474433e5905d6d4db4b06a2,2013-12,Northamptonshire Police,Northamptonshire Police,-0.683146,52.302856,On or near KNOX ROAD,E01027314,Wellingborough 004B,Investigation complete; no suspect identified
c5cc73ce90166d675b25a5e30bcca265fcb827a48b159779ded614e62e2ada92,2013-12,Northamptonshire Police,Northamptonshire Police,-0.904560,52.199979,On or near TURNBERRY LANE,E01027206,Northampton 031D,Investigation complete; no suspect identified
c5af7ec29ff1aa03839d110154c10bd302a2a81693acbd55e2345bfa00db1dd0,2013-12,Northamptonshire Police,Northamptonshire Police,-0.978464,52.229403,On or near SCHOOL LANE,E01027285,South Northamptonshire 001C,Investigation complete; no suspect identified
9bee7a4a3b37bd7bdbe05adab589cea6e760a421d7217b96fe41eceee2771418,2013-12,Northamptonshire Police,Northamptonshire Police,-0.715484,52.481101,On or near SPILSBY CLOSE,E01026965,Corby 006D,Investigation complete; no suspect identified
ae673420420d83bcb0eb9fb45fb37ac7b5941b2873ff113163e02b1d1e3dc9e7,2013-12,Northamptonshire Police,Northamptonshire Police,-0.710457,52.406218,On or near BIRCH ROAD,E01027082,Kettering 005B,Investigation complete; no suspect identified
bedc68a1ef81ba921dbc816da3af6233caa208c850c174ec1e37f1c2c57ced19,2013-12,Northamptonshire Police,Northamptonshire Police,-0.670939,52.367156,On or near WOODCOCK STREET,E01027101,Kettering 011C,Investigation complete; no suspect identified
763650e14bc2b27b7a74a1f652ee73fb8c0ff18ef995c5554de750ec3aa68cd2,2013-12,Northamptonshire Police,Northamptonshire Police,-0.900563,52.240976,On or near ST ANDREW'S STREET,E01032978,Northampton 021E,Investigation complete; no suspect identified
25f2dc8c4dbd8c8fe4d1f8aa59c2f1808daad42595f6ab524ce58eaed165e922,2013-12,Northamptonshire Police,Northamptonshire Police,-0.689756,52.303532,On or near CANNON STREET,E01027349,Wellingborough 006A,Investigation complete; no suspect identified
ef7d6abf4ec53cf9058a7e748fe7fdb3ffbd95a2be8cfd4c00b05151c58839bd,2013-12,Northamptonshire Police,Northamptonshire Police,-0.727439,52.471484,On or near VARA CLOSE,E01026954,Corby 008B,Investigation complete; no suspect identified
330bf8d2f98647684dce088f551688b723675bfd2cec8d08da42d35de0b76d6f,2013-12,Northamptonshire Police,Northamptonshire Police,-0.878903,52.241545,On or near BOUVERIE STREET,E01027224,Northampton 025B,Investigation complete; no suspect identified
f2e00d6cfd0178a82545c3c75f33a47161380b91e36e808d2b1136c3f50ccee3,2013-12,Northamptonshire Police,Northamptonshire Police,-0.546570,52.366987,On or near BRAYBROOKE CLOSE,E01027057,East Northamptonshire 004A,Investigation complete; no suspect identified
5c058998bf049642a56f1e5b1d48b3d53791bab39ba492be0102727c1c55e5b8,2013-12,Northamptonshire Police,Northamptonshire Police,-0.900289,52.243760,On or near ST GEORGE'S STREET,E01027153,Northampton 021C,Investigation complete; no suspect identified
c5c00e8c069ec1766f8c38adcd7f0a5bfa1c0bc4b0d961558fd5c19914b7e84e,2013-12,Northamptonshire Police,Northamptonshire Police,-0.832369,52.261791,On or near RYEHILL ROAD,E01027198,Northampton 007C,Investigation complete; no suspect identified
