Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
94e476a882895f4cf48300ebef0895d8d24b21118163534e1b4317a29e5f7753,2013-12,Warwickshire Police,Warwickshire Police,-1.584360,52.283499,On or near PRIORY ROAD,E01031323,Warwick 011C,Investigation complete; no suspect identified
59762e6d48917eec50001f12a673ed894efd4e6a25f36c4c3eb43acba6dcfa0d,2013-12,Warwickshire Police,Warwickshire Police,-1.510941,52.300138,On or near BURBURY CLOSE,E01031273,Warwick 006A,Investigation complete; no suspect identified
4fd948716780fde2dc0d2bff2bf84e468dfc663cfbac4d0f57c0da2c57e9ed99,2013-12,Warwickshire Police,Warwickshire Police,-1.546214,52.292457,On or near HEATH TERRACE,E01031294,Warwick 009E,Investigation complete; no suspect identified
10cfb8e11c976792897d8cae1321a83e924bc885da37f47350c9ee98e7b1a13d,2013-12,Warwickshire Police,Warwickshire Police,-1.543180,52.292418,On or near ALBANY TERRACE,E01031294,Warwick 009E,Investigation complete; no suspect identified
bffb9e2857aac177faf0f7bb8ff5bf1d24277dbfdb0e2230169cb85a806dd137,2013-12,Warwickshire Police,Warwickshire Police,-1.524917,52.287707,On or near INNAGE CLOSE,E01031335,Warwick 010E,Investigation complete; no suspect identified
339f99b2ba300e78c6045f2f7f6e55e2ec5c78487e816565ece7f33c5ffebca6,2013-12,Warwickshire Police,Warwickshire Police,-1.708859,52.191639,On or near ELY STREET,E01031234,Stratford-on-Avon 011C,Investigation complete; no suspect identified
e11ffb41af8b0867370814d1545d4b30d0a44dce9da103d4d7704ecdca0d8202,2013-12,Warwickshire Police,Warwickshire Police,-1.733681,52.290115,On or near Sports/Recreation Area,E01031195,Stratford-on-Avon 002A,Investigation complete; no suspect identified
6db4c9c28b84c87804b44fd534611215bce28715eb67ab8c315dca43cabd8dbb,2013-12,Warwickshire Police,Warwickshire Police,-1.535477,52.290069,On or near PARADE,E01033253,Warwick 007H,Investigation complete; no suspect identified
64632358c9c3282d82cfc7ffd425a8af4d58567cf616ccf5524fed47fdf1e1cc,2013-12,Warwickshire Police,Warwickshire Police,-1.574793,52.353463,On or near UPPER LADYES HILLS,E01031297,Warwick 002B,Investigation complete; no suspect identified
8896d7a54dc97d13b275c68ad1bcbefc87d8dc8447c7ae6cf41ba2c703f316c6,2013-12,Warwickshire Police,Warwickshire Police,-1.517442,52.284890,On or near RADFORD ROAD,E01031337,Warwick 010G,Investigation complete; no suspect identified
e68dbf5b8fc6ac90d40652b3265d9fbfceff2baa02f084424e8e01779ecbaf24,2013-12,Warwickshire Police,Warwickshire Police,-1.541786,52.292458,On or near STUART COURT,E01031291,Warwick 009B,Investigation complete; no suspect identified
a872fe7d880f5a25ae3439290e28cae43f1a6445ea89671bc0db3418555802e7,2013-12,Warwickshire Police,Warwickshire Police,-1.522864,52.278232,On or near WAVERLEY ROAD,E01031264,Warwick 013D,Investigation complete; no suspect identified
a5a1abb589d57081b268d6526cd32461107615344ee78bf6088f62cc9ebe86ff,2013-12,Warwickshire Police,Warwickshire Police,-1.397726,52.284260,On or near CHATERS ORCHARD,E01031210,Stratford-on-Avon 005F,Investigation complete; no suspect identified
4038ee0130af24f07fa91320634efb6f6894517aed9505dd0d23d0abffd9f3fe,2013-12,Warwickshire Police,Warwickshire Police,-1.538107,52.291005,On or near WINDSOR STREET,E01033253,Warwick 007H,Investigation complete; no suspect identified
bb6b4d787c53611c8c80da871df4ce37bc8d5e477f0e2abd321d3762bffb981d,2013-12,Warwickshire Police,Warwickshire Police,-1.400336,52.283122,On or near CHURCH ROAD,E01031210,Stratford-on-Avon 005F,Investigation complete; no suspect identified
e6f9fc1a323599fb6193db54178788dc4487f998668c2d106aaaacc762dc3fb6,2013-12,Warwickshire Police,Warwickshire Police,-1.708859,52.191639,On or near ELY STREET,E01031234,Stratford-on-Avon 011C,Investigation complete; no suspect identified
38d17f377ded73f452be07d9566ff060cb908bfe4c4bcd8b34c7b6848e65d1df,2013-12,Warwickshire Police,Warwickshire Police,-1.704461,52.190828,On or near WATERSIDE,E01031234,Stratford-on-Avon 011C,Investigation complete; no suspect identified
b87f3d4ee347e8a622c46d7389462dc4b06571be74d542a92c5a671aa77377b7,2013-12,Warwickshire Police,Warwickshire Police,-1.708020,52.185713,On or near MILL LANE,E01031235,Stratford-on-Avon 011D,Investigation complete; no suspect identified
12cdd91f5ba963c22c7f7f414b81f0416f2a7e804d88e27d2af8868d28b9a29d,2013-12,Warwickshire Police,Warwickshire Police,-1.316956,52.267835,On or near Park/Open Space,E01031166,Rugby 012E,Investigation complete; no suspect identified
8a3f3c62b70e7263e53d5326500fb69cc2b4b433dd27729408fa83ada011611a,2013-12,Warwickshire Police,Warwickshire Police,-1.714949,52.188579,On or near Petrol Station,E01031235,Stratford-on-Avon 011D,Investigation complete; no suspect identified
57dcf517d1cc0876102c8f81166fa495ff3ccd82a1049d8390cfb3a2b0a358ca,2013-12,Warwickshire Police,Warwickshire Police,-1.593045,52.279592,On or near FRIARS STREET,E01031324,Warwick 011D,Investigation complete; no suspect identified
16b7f91d36856f4abea5aa8897773effc6e8f2984f1ad882c08f0270821ed494,2013-12,Warwickshire Police,Warwickshire Police,-1.541678,52.281624,On or near WESTLEA ROAD,E01031265,Warwick 013E,Investigation complete; no suspect identified
98553dee8f9d129393c983be1d9dd453d7b843bc6247f2d3af2127cf5bc9b3e3,2013-12,Warwickshire Police,Warwickshire Police,-1.535477,52.290069,On or near PARADE,E01033253,Warwick 007H,Investigation complete; no suspect identified
50532def0c3f7272c21c327237ecfb8edc3c2a245740a13bc622044f8add1578,2013-12,Warwickshire Police,Warwickshire Police,-1.402050,52.284273,On or near SABIN CLOSE,E01031210,Stratford-on-Avon 005F,Investigation complete; no suspect identified
609d9e8e967bd0d9b22174fe9328ddc4ccfec681e9d40a83da1f52eafa7b8cb1,2013-12,Warwickshire Police,Warwickshire Police,-1.525432,52.272453,On or near LANGLEY ROAD,E01031327,Warwick 015A,Investigation complete; no suspect identified
18c5f37b3436e0e6652f40d14397b7c924b9fc66b72e026fe1714e99a6e0131d,2013-12,Warwickshire Police,Warwickshire Police,-1.892410,52.268403,On or near SOUTHMEAD GARDENS,E01031239,Stratford-on-Avon 003A,Investigation complete; no suspect identified
2ca57ac4d3df72e1219ea77fc84cbd336f46f4197e94dd8c1bbcd0248c4cc8b3,2013-12,Warwickshire Police,Warwickshire Police,-1.892410,52.268403,On or near SOUTHMEAD GARDENS,E01031239,Stratford-on-Avon 003A,Investigation complete; no suspect identified
bfe4a0836bbcf2c6741f2730781e967e1d678d99e1cc5623259e6b9d00440a08,2013-12,Warwickshire Police,Warwickshire Police,-1.612930,52.190995,On or near Airport/Airfield,E01031250,Stratford-on-Avon 008D,Investigation complete; no suspect identified
61478df563a556b2a1914fefc0cea14efb7b01fa41bebed2308dedcad50cce3d,2013-12,Warwickshire Police,Warwickshire Police,-1.722449,52.099816,On or near ADMINGTON LANE,E01031212,Stratford-on-Avon 014B,Investigation complete; no suspect identified
480ee16d231ecd462d51a2238bcd8198bf377a49d0453b002c48df0bbe9d805f,2013-12,Warwickshire Police,Warwickshire Police,-1.722513,52.195511,On or near LODGE ROAD,E01031238,Stratford-on-Avon 009F,Investigation complete; no suspect identified
fd76d14a68cb3c4f51cd5c9eca86c4797ed7c74b5c74a84e316aa5e5330cfc22,2013-12,Warwickshire Police,Warwickshire Police,-1.603103,52.241480,On or near DUGARD PLACE,E01031269,Warwick 014E,Investigation complete; no suspect identified
8b9199623410a2f3d9a48e54b5cbc168339b804ed76c7405dd873c7bdfc667c5,2013-12,Warwickshire Police,Warwickshire Police,-1.399718,52.247463,On or near NORTHFIELD ROAD,E01031222,Stratford-on-Avon 004D,Investigation complete; no suspect identified
912daf042a7cd7aadcce2db161b20fe6e7624490461fc740a101777742ad6e45,2013-12,Warwickshire Police,Warwickshire Police,-1.512033,52.276830,On or near HIDCOTE CLOSE,E01031334,Warwick 010D,Investigation complete; no suspect identified
287eac3dfa43664f6052d5d670c0dc5b57737287c02e77ca26f55ea797864370,2013-12,Warwickshire Police,Warwickshire Police,-1.500266,52.155293,On or near WALTON FIELDS,E01031205,Stratford-on-Avon 013B,Investigation complete; no suspect identified
7d2cc3b3a2c262c940d7fc8f6b974f80974d38b04dbfeccedd84032462d7cf90,2013-12,Warwickshire Police,Warwickshire Police,-1.465256,52.349225,On or near ORCHARD WAY,E01031280,Warwick 005D,Investigation complete; no suspect identified
a4182694e73ba25ccb592488552f6af001320236e3c8383c623a552b1756b8da,2013-12,Warwickshire Police,Warwickshire Police,-1.533950,52.010214,On or near ASCOTT ROAD,E01031209,Stratford-on-Avon 015B,Investigation complete; no suspect identified
28106ea62d38b8d4c8901d2ecd1d02e3146505a67532ace6413493a4a87df219,2013-12,Warwickshire Police,Warwickshire Police,-1.609913,52.271602,On or near PYREE SQUARE,E01033254,Warwick 011G,Investigation complete; no suspect identified
d6ec68f086a70ee0d11de4822531e70a0e5f5fcb4bd0303777e55d1efed66266,2013-12,Warwickshire Police,Warwickshire Police,-1.398932,52.285057,On or near RUSSELL CLOSE,E01031210,Stratford-on-Avon 005F,Investigation complete; no suspect identified
652780f6b1f1503f6ac8e65ef123726bd7dd83f3e2647405b52ad24410083780,2013-12,Warwickshire Police,Warwickshire Police,-1.530787,52.284395,On or near Parking Area,E01031336,Warwick 010F,Investigation complete; no suspect identified
168e783cc3eee20cea54ee0846a0870f23a5408d851e13e0c5ded08514ec6d62,2013-12,Warwickshire Police,Warwickshire Police,-1.521023,52.364648,On or near Parking Area,E01031308,Warwick 005G,Investigation complete; no suspect identified
8e63fcd900f5a8c354c39088f9fe8c2c4cb6309c0b9886aa373af9f399c38e43,2013-12,Warwickshire Police,Warwickshire Police,-1.360597,52.271820,On or near NAPTON ROAD,E01031223,Stratford-on-Avon 004E,Investigation complete; no suspect identified
bb526f6f2f520502ee8380f9398451098c0983422f6431706dd53a445ab01e51,2013-12,Warwickshire Police,Warwickshire Police,-1.395049,52.284911,On or near GREEN END,E01031210,Stratford-on-Avon 005F,Investigation complete; no suspect identified
172dc4352e7a425092f205d1639bf43332147fc538755467e7a2e27999c667a5,2013-12,Warwickshire Police,Warwickshire Police,-1.781544,52.288280,On or near BARLEY CLOSE,E01031202,Stratford-on-Avon 002B,Investigation complete; no suspect identified
0465a9ca869e839ea62e5784baf3d604465de893af5d57015afa325fe654bbfb,2013-12,Warwickshire Police,Warwickshire Police,-1.567744,52.288780,On or near VICARAGE FIELD,E01031309,Warwick 008A,Investigation complete; no suspect identified
2769d985f1c45ae6c006d124b557ccfb875c5c3984fd338cce717b2df3ef4b2b,2013-12,Warwickshire Police,Warwickshire Police,-1.723999,52.194130,On or near FARNELL DRIVE,E01031232,Stratford-on-Avon 011A,Investigation complete; no suspect identified
a040d31cf61eec9306e69ef010c7862203c519e712b98b1bddada52d05bc83e2,2013-12,Warwickshire Police,Warwickshire Police,-1.475279,52.288828,On or near SCHOOL HILL,E01031301,Warwick 005E,Investigation complete; no suspect identified
3b1ac736a892a55aeb7c10553057bca5c590155db8b61008e3729d2423b4e742,2013-12,Warwickshire Police,Warwickshire Police,-1.861245,52.163768,On or near THE PLECK,E01031192,Stratford-on-Avon 012D,Investigation complete; no suspect identified
ee29390e67bd7fab75084004d30819900c2c9140a6d5523875110cdad46a8d57,2013-12,Warwickshire Police,Warwickshire Police,-1.489161,52.199578,On or near STRATFORD ROAD,E01031207,Stratford-on-Avon 013D,Investigation complete; no suspect identified
0f3ed26bc370f26d85e0dbdbedd38604b04e0d02fe5c96b7b936b63484dc3db5,2013-12,Warwickshire Police,Warwickshire Police,-1.663914,52.310660,On or near Parking Area,E01031283,Warwick 004C,Investigation complete; no suspect identified
0ed4dc77cc58f9af3746d384ed2724e42abd45bccb8de9cf198078e614091961,2013-12,Warwickshire Police,Warwickshire Police,-1.536712,52.292609,On or near Supermarket,E01033253,Warwick 007H,Investigation complete; no suspect identified
4821a614e3d4af920f9ff488dbdcb0558231710457447f4f804690dc6c6516d6,2013-12,Warwickshire Police,Warwickshire Police,-1.550480,52.276650,On or near OLYMPUS AVENUE,E01031315,Warwick 012A,Investigation complete; no suspect identified
4b6ffc9b72d532ec22e9046d6568f93849ea567476356531a0458b5140f02f22,2013-12,Warwickshire Police,Warwickshire Police,-1.533008,52.290688,On or near Shopping Area,E01033253,Warwick 007H,Investigation complete; no suspect identified
33a51950e3371fa02b4083c316fa2baac82d2a8b9f19ff7501c8b7ecb300a010,2013-12,Warwickshire Police,Warwickshire Police,-1.533925,52.285666,On or near SPENCER STREET,E01031291,Warwick 009B,Investigation complete; no suspect identified
b2501edb1fa7f8fa819f686a128ab22fa80e741f7b9ef4c6238eecd5d1ccb8ea,2013-12,Warwickshire Police,Warwickshire Police,-1.533643,52.286025,On or near SPENCER YARD,E01031291,Warwick 009B,Investigation complete; no suspect identified
261634944b1da7d18a1bd881a924418662b0f0ac753529477b6b9c5e346370c6,2013-12,Warwickshire Police,Warwickshire Police,-1.519845,52.278211,On or near LONGFIELD ROAD,E01031332,Warwick 010B,Investigation complete; no suspect identified
120acbbe202d6eecdd5d5bba55746f1824a89cb0cea6e46f71c9b5f03b31decc,2013-12,Warwickshire Police,Warwickshire Police,-1.392985,52.283669,On or near VILLAGE HALL YARD,E01031211,Stratford-on-Avon 005G,Investigation complete; no suspect identified
c36018761778415e43f3a64dbdcc9205831f44e1012631ab5b96fdeb36e4762d,2013-12,Warwickshire Police,Warwickshire Police,-1.518379,52.286368,On or near GLEBE PLACE,E01031337,Warwick 010G,Investigation complete; no suspect identified
680a868f05fd997efd80e8f0f5cdf8122342f2d380dbd8f6fb5a2d7c589bc059,2013-12,Warwickshire Police,Warwickshire Police,-1.530090,52.281039,On or near CLARENCE STREET,E01031266,Warwick 013F,Investigation complete; no suspect identified
e9340c6190d6b826dde92eeb504752f480e72505670a287466838c7226db563d,2013-12,Warwickshire Police,Warwickshire Police,-1.892355,52.266991,On or near ALCESTER ROAD,E01031242,Stratford-on-Avon 003D,Investigation complete; no suspect identified
6fb429007430aefd491e0065e8f19b2630f2b8263c93fdd4dd8b2096b9494284,2013-12,Warwickshire Police,Warwickshire Police,-1.600930,52.291117,On or near HARRIS ROAD,E01031312,Warwick 008D,Investigation complete; no suspect identified
bfb043095a0c8b8307f5887f0f2f3ab28f4e02e1cb884f532d74ca4999fe00ab,2013-12,Warwickshire Police,Warwickshire Police,-1.496517,52.276334,On or near SEMELE CLOSE,E01031302,Warwick 005F,Investigation complete; no suspect identified
72d06c69f1ca8371c4053bced2662eacc4a7ef08d3d659cad6e8ed70095842e8,2013-12,Warwickshire Police,Warwickshire Police,-1.546850,52.296298,On or near BEVERLEY ROAD,E01031295,Warwick 009F,Investigation complete; no suspect identified
61c4bcd6a1829d7648663fa878bb01554cf060d844f257848f10b3933e43df4f,2013-12,Warwickshire Police,Warwickshire Police,-1.775632,52.268626,On or near THE RETREAT,E01031204,Stratford-on-Avon 002D,Investigation complete; no suspect identified
5037ee4b33f90ec98c7dc6475956cef63ef1a8c77a8810f4f943e760f70dbc01,2013-12,Warwickshire Police,Warwickshire Police,-1.911851,52.270909,On or near JOHNS CLOSE,E01031213,Stratford-on-Avon 001A,Investigation complete; no suspect identified
9f3bb4a1a0c6f7ea60c46403850064f4d9e50ce4cc30e8b7d71e771f20886ebf,2013-12,Warwickshire Police,Warwickshire Police,-1.338723,52.249753,On or near Parking Area,E01031224,Stratford-on-Avon 004F,Investigation complete; no suspect identified
193ca1de13cb86a5fae3e6bf1bdd723bdbe9d29db50f93e2cf358a58c3bab0cc,2013-12,Warwickshire Police,Warwickshire Police,-1.901462,52.270254,On or near BADBURY CLOSE,E01031241,Stratford-on-Avon 003C,Investigation complete; no suspect identified
a2590eded67e523588389323e08a1907ef2318749772f5e4ac8d621c01866765,2013-12,Warwickshire Police,Warwickshire Police,-1.872048,52.214908,On or near Supermarket,E01031184,Stratford-on-Avon 006B,Investigation complete; no suspect identified
69aa01827d0bc6ea720d28eba6bdc81d9c943c922149541e2fe8e50da7d14642,2013-12,Warwickshire Police,Warwickshire Police,-1.526740,52.295473,On or near KILN CLOSE,E01031272,Warwick 007B,Investigation complete; no suspect identified
5acfc5e13f4ceaa03d5843773582c8ccba547a308c03412220412dd19a6bde92,2013-12,Warwickshire Police,Warwickshire Police,-1.647701,52.124332,On or near STRATFORD ROAD,E01031196,Stratford-on-Avon 014A,Investigation complete; no suspect identified
3a39b76ab7a89cf3c93be76bbaedc8d96d263141d68b2c5e1b342b675dc55f63,2013-12,Warwickshire Police,Warwickshire Police,-1.577307,52.342271,On or near Parking Area,E01031258,Warwick 001E,Investigation complete; no suspect identified
379f75372ed480a566546e9e1653653d13f8b984ac5e1095372fb8f5f14a7633,2013-12,Warwickshire Police,Warwickshire Police,-1.625465,52.063801,On or near Parking Area,E01031215,Stratford-on-Avon 015D,Investigation complete; no suspect identified
9b6ec773f67f795368978999bdb968b50b994db7610d23855aebe51f92044022,2013-12,Warwickshire Police,Warwickshire Police,-1.572846,52.293392,On or near SPINNEY HILL,E01031311,Warwick 008C,Investigation complete; no suspect identified
606010f72ecc0d6e0103635623973b80f4c5ae114f421fd5e0df8ead657c1f8e,2013-12,Warwickshire Police,Warwickshire Police,-1.853898,52.170636,On or near WATERLOO ROAD,E01031190,Stratford-on-Avon 012B,Investigation complete; no suspect identified
854fbe8c3c7b0c2f2884c89809f590b94f3261a7a0b238f860bce918b528a705,2013-12,Warwickshire Police,Warwickshire Police,-1.863278,52.225525,On or near TYTHING ROAD,E01031208,Stratford-on-Avon 007C,Investigation complete; no suspect identified
99f4935e31ae42499c3e6871f7ed9469d2b5d68787335b059e3c9178339b882b,2013-12,Warwickshire Police,Warwickshire Police,-1.703300,52.189432,On or near Sports/Recreation Area,E01031225,Stratford-on-Avon 010A,Investigation complete; no suspect identified
19a85fde36da16c4450e7c5b9c5b7ede2e520d817bf033f67b8ce35be7c40e70,2013-12,Warwickshire Police,Warwickshire Police,-1.612231,52.271286,On or near BROMHURST WAY,E01033254,Warwick 011G,Investigation complete; no suspect identified
2a4cbe93912502e429dc29860bfef0e4e7273588d52ac09cd2445edae1e8a2f6,2013-12,Warwickshire Police,Warwickshire Police,-1.609965,52.270694,On or near THE FURR MARSH,E01033254,Warwick 011G,Investigation complete; no suspect identified
46d34a16b8ce26ce9951d7ee0ebb0c1148021d4ed016b48f86eaff366745c4f4,2013-12,Warwickshire Police,Warwickshire Police,-1.544725,52.320420,On or near Sports/Recreation Area,E01031278,Warwick 005B,Investigation complete; no suspect identified
740d8b5677c04da82d0eb358106ae10d1bf0a16cc2201da2b2b258aa5dbb98b9,2013-12,Warwickshire Police,Warwickshire Police,-1.623510,52.067365,On or near BADGERS CRESCENT,E01031215,Stratford-on-Avon 015D,Investigation complete; no suspect identified
31bca82dca9112d6fdab9398c3a3e94bf18560e84633d8ab937233d8fc459a5f,2013-12,Warwickshire Police,Warwickshire Police,-1.533573,52.291293,On or near PARK STREET,E01033253,Warwick 007H,Investigation complete; no suspect identified
ceb1a4a3881ae0047c500bb110da27aa6c601e5cff2478fafc06b7539437c711,2013-12,Warwickshire Police,Warwickshire Police,-1.591543,52.285115,On or near VICTORIA STREET,E01031324,Warwick 011D,Investigation complete; no suspect identified
418755ae6b11cb156d6d54038cc64bc64162c6a384c5a0db51026262413cfdc4,2013-12,Warwickshire Police,Warwickshire Police,-1.722449,52.099816,On or near ADMINGTON LANE,E01031212,Stratford-on-Avon 014B,Investigation complete; no suspect identified
2790d9e9b928959ac575ab64a4ab77cdf557801f0f9cd3852c24d4c8ecf3fadf,2013-12,Warwickshire Police,Warwickshire Police,-1.573871,52.287436,On or near WHARF STREET,E01031319,Warwick 012E,Investigation complete; no suspect identified
dee2c56891b0a75f3b54533e99655cc371cf4cd8c0375a3784723ff4b142cd65,2013-12,Warwickshire Police,Warwickshire Police,-1.738037,52.122895,On or near THE CLOSE,E01031212,Stratford-on-Avon 014B,Investigation complete; no suspect identified
5c6c04852d3a5569d1b1985b975dff7314dda71fed9c04c401e684e8cc5f4ebe,2013-12,Warwickshire Police,Warwickshire Police,-1.894742,52.273637,On or near Supermarket,E01031239,Stratford-on-Avon 003A,Investigation complete; no suspect identified
9fecb221c90aa1eec76ed4a597bad13817bd7a07ebb9d532ce26c47fc7cf82c5,2013-12,Warwickshire Police,Warwickshire Police,-1.472252,52.364621,On or near SISKIN PARKWAY EAST,E01031308,Warwick 005G,Investigation complete; no suspect identified
a6c7354fe194bc509bd6f9f955678f65166758d6a99db9d63d411107f086e0fe,2013-12,Warwickshire Police,Warwickshire Police,-1.532469,52.280545,On or near CHARLOTTE STREET,E01031266,Warwick 013F,Investigation complete; no suspect identified
