Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
e33a55ed44fc429d0ab8059341a1fdc6a276e7fdfa2fb84cc836c96442daa37c,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.216253,53.832475,On or near RIPON STREET,E01025224,Pendle 011A,Investigation complete; no suspect identified
ae297402b3bd9fde99c28cc62706c3e7bb5fe6d003bea0357f2300157a6e643a,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.232355,53.831752,On or near CHURCHILL WAY,E01025229,Pendle 011C,Investigation complete; no suspect identified
b326643a63b6786b0c502f53face408a06f788a5ebf472c21df11149b8c4a41e,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.198373,53.723895,On or near WRIGHT STREET,E01025367,Rossendale 003A,Investigation complete; no suspect identified
a5060baa2d52710f7129ef70b9fd1a7ec7f7f169213fb256c1dd90a9edd6d071,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.199298,53.701648,On or near INDUSTRIAL PLACE,E01025369,Rossendale 003C,Investigation complete; no suspect identified
a8d9d783ab03d17ba448135436113520e83e84845cb7b6d9c557ac1ce260f245,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.217322,53.824671,On or near EDGE END AVENUE,E01025187,Pendle 012A,Investigation complete; no suspect identified
4cf758af819968587c82e043d71f69ec38da833ec64317f2b1dde418e1b24dca,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.230675,53.819146,On or near THE CRESCENT,E01025212,Pendle 013C,Investigation complete; no suspect identified
a0dd366aedaf9a9a77488d316d4cd8b200d916751015790c6ebe9f3bdda8e850,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.235002,53.818625,On or near WHARFDALE AVENUE,E01025213,Pendle 013D,Investigation complete; no suspect identified
8c928f7beac691612016fefba775a3d19a92efbeba8a4c632726d513d15757c1,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.219325,53.830042,On or near THE RIDGEWAY,E01025225,Pendle 011B,Investigation complete; no suspect identified
5d5a357843a8b4ded0dd8eefd5b6adf18d6838a09684d1e0ff25c8e73323543f,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.602610,53.831003,On or near Shopping Area,E01025325,Ribble Valley 006C,Investigation complete; no suspect identified
46f992e9b1373617da150d2c1f670e1a264e5595ea3afaf644a5a2a471ff7ad7,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.606632,53.830695,On or near FLEET STREET,E01025325,Ribble Valley 006C,Investigation complete; no suspect identified
715ebd0c40439872784a570ae332bdb2d93fc1b52b458d2cda6b5e739a869c1e,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.601718,53.834521,On or near ELMWOOD,E01025327,Ribble Valley 004C,Investigation complete; no suspect identified
8472d842b2e5b8ac502a8df376a928fea4e30194554c0e61aff68946ec73431a,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.547510,53.775738,On or near BRANCH ROAD,E01025336,Ribble Valley 008D,Investigation complete; no suspect identified
37efbc8fe762fc076f6aaeed1e929c69aeb47b94e3716909defe5296675bf900,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.525007,53.773278,On or near ARLEY RISE,E01025337,Ribble Valley 008E,Investigation complete; no suspect identified
8085784ad9caed8dfd58e85788a6763668cb9d7fc560857fd27dd9752431dc71,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.463254,53.794034,On or near WHALLEY ROAD,E01025352,Ribble Valley 008F,Investigation complete; no suspect identified
491d14e8ef6274d1296a30c3baf9b8a4af8269f11d07181a0cd41aab37b52ec3,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.468495,53.793034,On or near SUNNYSIDE AVENUE,E01025352,Ribble Valley 008F,Investigation complete; no suspect identified
d64b74d272c5472e5f396ef8e77eb76372b724f99e22b25dafe7e60307102fd3,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.389087,53.740459,On or near FIELDING LANE,E01025056,Hyndburn 009B,Investigation complete; no suspect identified
82787773c7a754853b9fdcd638e9e4c5412bb324a0e29b1b7bb6b238a5e7fd5d,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.393992,53.746169,On or near HODGSON STREET,E01025075,Hyndburn 007B,Investigation complete; no suspect identified
b115f64ef3c7f99fc8346aec9240cea3645e650f0ed9f10c7d88c6b925c426c0,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.396817,53.743418,On or near GARDEN STREET,E01025076,Hyndburn 007C,Investigation complete; no suspect identified
1e2ad8d21f677f489586cad50f46cc5c021d016279f5e92d8065e3ab42ed49c4,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.210491,53.831622,On or near CHAPEL HOUSE ROAD,E01025188,Pendle 010A,Investigation complete; no suspect identified
82621c85490c428d39c999efcf095dadf99ddee5b5e66fd82a2b922d77b45469,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.213717,53.835571,On or near Police Station,E01025224,Pendle 011A,Investigation complete; no suspect identified
50685b071dc357d23b41c7bc4234d1f7a190cc74583d57b5dacfa1d4e889f7b2,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.610248,53.825490,On or near Park/Open Space,E01025316,Ribble Valley 006A,Investigation complete; no suspect identified
a226dd37823e3dc0c152637faff088c44ee4295eb0e96499dec9892e4aaab974,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.300617,53.949728,On or near STUMP CROSS LANE,E01025320,Ribble Valley 001B,Investigation complete; no suspect identified
7adcf002496fdb586690d9279bb42ae16036e814b760ca43e0721e05c0b9b550,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.606016,53.832244,On or near WARWICK STREET,E01025325,Ribble Valley 006C,Investigation complete; no suspect identified
1f3e185855515e5031911eda3865d5e719c9d1a3e8c5c1a8975b3c743452356d,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.600785,53.830850,On or near CHURCH STREET,E01025325,Ribble Valley 006C,Investigation complete; no suspect identified
2afdfb7052e7bb21da8c855620ce451f37a55c5203b5feb6940331b50a276784,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.592526,53.834558,On or near WYNDENE CLOSE,E01025327,Ribble Valley 004C,Investigation complete; no suspect identified
6fb8c2f3354351b902913a3338c17497f7e38c7b9959466bb55652fb28016cfb,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.309899,53.919254,On or near Park/Open Space,E01025331,Ribble Valley 001C,Investigation complete; no suspect identified
f7c433fc5afb89241b365769debe1585cc08007afc81216d44255393e840370c,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.245471,53.959336,On or near A682,E01025331,Ribble Valley 001C,Investigation complete; no suspect identified
289b63210fef9f4a1ec62e9d9900fd6b3db1955978816c395f412d90c0b5fefb,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.385439,53.739446,On or near BROADFIELD STREET,E01025056,Hyndburn 009B,Investigation complete; no suspect identified
70ff8adb8fb074e64fc855a593379bcd385f3acc09b4db787a8d243ca79ab193,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.415918,53.772304,On or near BRIDGE STREET,E01025070,Hyndburn 003A,Investigation complete; no suspect identified
85e44a8e81c779e0f92c3fdc65f8d0e38b3a1eb143bcd91b0c485f4878e6a941,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.413569,53.767917,On or near HICK'S TERRACE,E01025071,Hyndburn 003B,Investigation complete; no suspect identified
05e556780c2b50116ca5f9cd2c0a1e99e061c6b5f1d7660ae6a29c5571f35b32,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.412701,53.767587,On or near ASHWORTH STREET,E01025071,Hyndburn 003B,Investigation complete; no suspect identified
615cb22142e6c8cd8bf82fc08132768f5c10c5a8d5f13ebf7e83ac5ce833e8b8,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.416834,53.769802,On or near LORD STREET,E01025072,Hyndburn 003C,Investigation complete; no suspect identified
35786d9c1af7643768b755b6d4d4c067e0267517290e1b2133da72d7e7ed6782,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.427135,53.765281,On or near SUSSEX ROAD,E01025074,Hyndburn 003E,Investigation complete; no suspect identified
ed18823b1c9ad51c19cabe775c8971d3873c9b0118b6601be1beef2456691527,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.394172,53.744352,On or near CHAPEL STREET,E01025075,Hyndburn 007B,Investigation complete; no suspect identified
d6d9f937a787a25188802dc15574c97278ef11d99f5479ea39a8401938387ce9,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.390921,53.750196,On or near ST ANNES CLOSE,E01025075,Hyndburn 007B,Investigation complete; no suspect identified
ffdd1797eb694bde750cbbb160f25bc7154f77e2cf7afb7f394147a4e8711c21,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.391614,53.743210,On or near CATLOW HALL STREET,E01025076,Hyndburn 007C,Investigation complete; no suspect identified
b13ad12aa4d16ea66f4f90b68fd961557d574f53282c281d0ad6ce19267b582f,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.245471,53.959336,On or near A682,E01025331,Ribble Valley 001C,Investigation complete; no suspect identified
55d46d5271e4d18a5dc6c5544d3fb15fc6a5806ec985b65cd8f806f7dee6bc21,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.264063,53.935020,On or near PARK MEWS,E01025331,Ribble Valley 001C,Investigation complete; no suspect identified
ea31d8f2cd2c67afc3fdc88bdfda23d25ae280d4b4e09742253ae5b804092e71,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.412952,53.887324,On or near CORNMILL COURT,E01025348,Ribble Valley 001D,Investigation complete; no suspect identified
e83a9af33735083bd6999ff0ff88de230c6aa07c7178cc121808907ae254e4ca,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.406303,53.783752,On or near SEGAR STREET,E01025062,Hyndburn 001C,Investigation complete; no suspect identified
f711f28e2cedd93457ade57a67a139918639a81d49cfb89f048a53fcb97b893b,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.407422,53.786426,On or near BACK CHURCH STREET,E01025065,Hyndburn 001F,Investigation complete; no suspect identified
138a82a4d09cd4ff6d1bf98f044c4299754f5c6333250c8b04624f203adb1c4d,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.409463,53.784082,On or near NOWELL STREET,E01025065,Hyndburn 001F,Investigation complete; no suspect identified
d34692dcab7c59fea768078ced0c49731501f2a2e715c2cc148efc45964e2236,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.396480,53.789770,On or near HALLFIELD ROAD,E01025066,Hyndburn 001G,Investigation complete; no suspect identified
9fbb8bbe22317e825cd91afb0644b473629c66d4b3baaeb2e4f4e51756da65eb,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.401557,53.788900,On or near ARTHUR STREET,E01025066,Hyndburn 001G,Investigation complete; no suspect identified
e0ebdf1cc02f23684edd7b4b46c2cb1e1969af9b6c589e83277184c9df3addec,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.414186,53.770548,On or near SPRING STREET,E01025070,Hyndburn 003A,Investigation complete; no suspect identified
78b2d0169e3f1b84ea028a3538641b704dd450eb13572aff92e524fde8ac18a0,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.415918,53.772304,On or near BRIDGE STREET,E01025070,Hyndburn 003A,Investigation complete; no suspect identified
bfa7296073067969d94f7cd515adb75da4676747a6da5aa8b8c13be6362d0f23,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.409473,53.767994,On or near FIELDING STREET,E01025072,Hyndburn 003C,Investigation complete; no suspect identified
676ee765884c24f878c2f3ace7221932206324a949228db16a657de1dafaf995,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.426167,53.765500,On or near GLOUCESTER ROAD,E01025074,Hyndburn 003E,Investigation complete; no suspect identified
02d9743953510ae5c86f3b97b92341c8bebd313508d3ad330e55232ee6b210c6,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.367983,53.901608,On or near RIBBLE AVENUE,E01025349,Ribble Valley 001E,Investigation complete; no suspect identified
c32415aaf6a541f9eef30181a2018b424ad805f0f2a6f8081403d7ccda35ac19,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.404914,53.782884,On or near WELLINGTON STREET,E01025060,Hyndburn 001A,Investigation complete; no suspect identified
e79fc9da1ffc2e5ca4c225181fbba578e7f87f8f5d11d23b0d022271e0853b27,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.392758,53.786223,On or near HEYS LANE,E01025061,Hyndburn 001B,Investigation complete; no suspect identified
a1ffc963851bfbae8f4e78b77626ccbb72e708717b965076aff6ad26546b744b,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.415609,53.787036,On or near EDGE END,E01025063,Hyndburn 001D,Investigation complete; no suspect identified
0a74cb3a70dfddb54110117604b0c1460243a092b0e0e7e5b56ccd796b97c20e,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.416834,53.769802,On or near LORD STREET,E01025072,Hyndburn 003C,Investigation complete; no suspect identified
5607b1fcf68a2f90630c4347b72111e281110e99712b083de6f7eaa0b3e857d2,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.396817,53.743418,On or near GARDEN STREET,E01025076,Hyndburn 007C,Investigation complete; no suspect identified
d2d9f08b6acd5e0eeff1ffbcdb20db2e52fe00988b5093bddc8434241db648d0,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.377260,53.747085,On or near FIFE STREET,E01025082,Hyndburn 006E,Investigation complete; no suspect identified
bfd81345acc1c6242b9428b6547933fdcefe6bb5c428366627b26284c78bd4b1,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.378187,53.747352,On or near LAUREL CLOSE,E01025083,Hyndburn 006F,Investigation complete; no suspect identified
549c189b3232d4220b43d98f25a304c5bb26808de1741761cf7359ed776f921e,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.372134,53.746993,On or near HOPWOOD STREET,E01025084,Hyndburn 006G,Investigation complete; no suspect identified
1ea097d9318af1fce71fd328b9fa89847bdc5e66c4261463040400449877b28c,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.366402,53.747038,On or near MOUNT STREET,E01025084,Hyndburn 006G,Investigation complete; no suspect identified
378be7152890595ac1d4574cb2d954f948f7df94ae7d7f5df0ec18d462efd911,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.372052,53.753187,On or near BRUNSWICK TERRACE,E01025041,Hyndburn 006A,Investigation complete; no suspect identified
6a8862e42a6f5960da8c7776c855cdc6942e3b4be82938d2056292e1faa3afba,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.373365,53.754135,On or near FREDERICK STREET,E01025041,Hyndburn 006A,Investigation complete; no suspect identified
6a1382e5269bdce1bccc047e35fd69e12086bef6d06575f2c0612c46c7964c15,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.377343,53.749584,On or near CRAVEN STREET,E01025042,Hyndburn 006B,Investigation complete; no suspect identified
3e176cc2b51d911909a9e07de5b26783fd23b7648a136394e13eaf9f10a010a9,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.407997,53.783135,On or near HEYWOOD STREET,E01025060,Hyndburn 001A,Investigation complete; no suspect identified
9395d35636cafc126c06d7b77cdb83dd729587f9949cc37dddf3432dcbe73e43,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.407035,53.784082,On or near WALMSLEY STREET,E01025062,Hyndburn 001C,Investigation complete; no suspect identified
3f8fb214294e6537376da2f1b85f9024433a76d9e299cb87b05a37e9648fc7b0,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.358697,53.757479,On or near Petrol Station,E01025067,Hyndburn 004F,Investigation complete; no suspect identified
de35e5cb3bbbcfe470de3297649703f79ba67d294c29a44ecb4c9e3df7730def,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.358697,53.757479,On or near Petrol Station,E01025067,Hyndburn 004F,Investigation complete; no suspect identified
b052267acf335e968fec429b454d7ebe293981d9a662122a8ac656e0f509f691,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.379675,53.745882,On or near RICHMOND ROAD,E01025082,Hyndburn 006E,Investigation complete; no suspect identified
fc161090cf16df48b8c2885b95bd38cda791cb8149435d3b25ac180121806bf8,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.384595,53.748275,On or near SHARPLES STREET,E01025083,Hyndburn 006F,Investigation complete; no suspect identified
00d75b94b54b1408b991ba9649d59f397d49f7127e5e7ca6fdfd171104e11979,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.358997,53.748211,On or near CHRIST CHURCH STREET,E01025037,Hyndburn 008C,Investigation complete; no suspect identified
b648b651f7d8a668db3d7752a8bf60edc4bd95ffa003a3c373e068bceb6b90c2,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.374572,53.748370,On or near PENDLE STREET,E01025042,Hyndburn 006B,Investigation complete; no suspect identified
cd1682eebe1ceda464950fed8b6ccbd69d0407f79d7235bf0472d85f25f62232,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.360725,53.758668,On or near ANNIE STREET,E01025067,Hyndburn 004F,Investigation complete; no suspect identified
c7cc04690d5ea12dca9b9feb2cc603797e19fd0f492c6025cd105bfa5857c6dc,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.358697,53.757479,On or near Petrol Station,E01025067,Hyndburn 004F,Investigation complete; no suspect identified
04b0c26df79c75d14c3332ea75d2f830641e729804c68fcaf2b8ac9b953dd7d9,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.359317,53.753684,On or near PARK STREET,E01025068,Hyndburn 004G,Investigation complete; no suspect identified
e7d5f75382d95a7ddd77c6c97a6bc6a4af13afb3d38734cb29ee69db497367af,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.354175,53.755389,On or near ESSEX STREET,E01025069,Hyndburn 004H,Investigation complete; no suspect identified
3ade05778615f1ef30ac6698345c1cacbc6d0dab5a6bcc24ea0f634735b649d5,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.356188,53.754844,On or near BOLD STREET,E01025069,Hyndburn 004H,Investigation complete; no suspect identified
856e03a509fb0a4dd3c9e8cc6afab5216846dd6d4e4aeba15c1c327fb9b2d15a,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.357332,53.753914,On or near OSWALD STREET,E01025069,Hyndburn 004H,Investigation complete; no suspect identified
784b5341e1d5a08f61ae71d982e70afbefc0e645abe4cf23359821ff3005a334,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.291135,53.789273,On or near GREENBROOK ROAD,E01024901,Burnley 011D,Investigation complete; no suspect identified
7e45d3a34cc9972b2188a9879e167f0ed31f4fd498d3cd668c7adecfe97810ba,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.277020,53.789405,On or near GANNOW LANE,E01024902,Burnley 006C,Investigation complete; no suspect identified
a042db4933f2b9b784fb67ded4819f68355737bee12465bee5cfa756f170618c,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.360523,53.751029,On or near Petrol Station,E01025035,Hyndburn 008A,Investigation complete; no suspect identified
1aae595f660adcc9eedec8e2d90922ed7db9fdba4cee38722d0521004b97fb9d,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.363795,53.747127,On or near WILFRED STREET,E01025037,Hyndburn 008C,Investigation complete; no suspect identified
40a9d896480da101e8a380de7c342bbb198fb6ae74c214108895763028572b3b,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.368418,53.755553,On or near Petrol Station,E01025041,Hyndburn 006A,Investigation complete; no suspect identified
35113c650756db8ea6698363a4fb30900299a53a58b154a901eaa64820910ea2,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.359016,53.762817,On or near Sports/Recreation Area,E01025057,Hyndburn 004C,Investigation complete; no suspect identified
7a9b462e7e6225326991b484a45fcc99e35889538e7ea7bffa7397d03dba2c6d,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.369523,53.758803,On or near WESTWOOD STREET,E01025058,Hyndburn 004D,Investigation complete; no suspect identified
9ef821bd9f4183698a952919dab6a5c944dc4b0350cdc3eb466cbc6e04d86985,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.357507,53.756637,On or near CAMBRIDGE STREET,E01025067,Hyndburn 004F,Investigation complete; no suspect identified
