Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
42354342731f3c525c931e9a1ab88acf77bc65ae8be739b71aa4a2388c9b317a,2012-05,Northamptonshire Police,Northamptonshire Police,-0.927226,52.253376,On or near BROOKSIDE MEADOWS,E01027240,Northampton 018D,Investigation complete; no suspect identified
3099fc4d9c09ab91d9cbcb721d533ba508af436bcb2faf564dbbb89f09618860,2012-05,Northamptonshire Police,Northamptonshire Police,-0.930065,52.250489,On or near CANDACE COURT,E01027240,Northampton 018D,Investigation complete; no suspect identified
e09aa6f7c82a9cf09b071072801e13f32d75e203a9e9e50448f8d14e10466b41,2012-05,Northamptonshire Police,Northamptonshire Police,-0.916404,52.243019,On or near VICARAGE ROAD,E01027241,Northampton 017B,Investigation complete; no suspect identified
98e9028bfd7b9f429569f30abd68be68071f302a3e1f5f355e0f87abcc6cdb6d,2012-05,Northamptonshire Police,Northamptonshire Police,-0.911601,52.245375,On or near MONMOUTH ROAD,E01027241,Northampton 017B,Local resolution
f6a048cb3fd39ed90738f2e2ff11679e56f8814fa2eed84d33d7b26f26083c46,2012-05,Northamptonshire Police,Northamptonshire Police,-0.913348,52.244007,On or near LYTTLETON ROAD,E01027241,Northampton 017B,Investigation complete; no suspect identified
ab5238f31efff8ed5fae9aac6432973477aecb50b03b6f6bc2cdd0c0b649dd67,2012-05,Northamptonshire Police,Northamptonshire Police,-0.915836,52.242277,On or near SYMINGTON STREET,E01027241,Northampton 017B,Investigation complete; no suspect identified
5c1b5d040a4c2b3093814871833fdba019b805f16276fc0a88d25d8d646fd954,2012-05,Northamptonshire Police,Northamptonshire Police,-0.915836,52.242277,On or near SYMINGTON STREET,E01027241,Northampton 017B,Investigation complete; no suspect identified
c33f4568acf5309a33b4d31e49df3148fed212e7d259932df0c3997616e80b35,2012-05,Northamptonshire Police,Northamptonshire Police,-0.911601,52.245375,On or near MONMOUTH ROAD,E01027241,Northampton 017B,Investigation complete; no suspect identified
4dbfd2bb2a9737d0cafb82e253e783fadcee7e1ef41e1613ddb06db5efad9150,2012-05,Northamptonshire Police,Northamptonshire Police,-0.911601,52.245375,On or near MONMOUTH ROAD,E01027241,Northampton 017B,Investigation complete; no suspect identified
c743da098c74fe56ed18c196ee7a52ebcbb45a1e8ab91d7b7473ea3cbb904dd0,2012-05,Northamptonshire Police,Northamptonshire Police,-0.916404,52.243019,On or near VICARAGE ROAD,E01027241,Northampton 017B,Investigation complete; no suspect identified
35465fd4a6dbec8e6962f5385371d409d4eb7d34f03d4871e31df1baf7b0196e,2012-05,Northamptonshire Police,Northamptonshire Police,-0.914657,52.243165,On or near BARING ROAD,E01027241,Northampton 017B,Investigation complete; no suspect identified
f9519874b80f0a714f80c003ec4b580dd01f76fca122beaa79b8d56442e480c7,2012-05,Northamptonshire Police,Northamptonshire Police,-0.910066,52.248247,On or near PEMBROKE CRESCENT,E01027242,Northampton 017C,Investigation complete; no suspect identified
c0c1efab4dc332fe5fd84e326333fb4e7074972f94d7468de670ff3faac9198a,2012-05,Northamptonshire Police,Northamptonshire Police,-0.913978,52.249371,On or near PENARTH ROAD,E01027242,Northampton 017C,Offender given a drugs possession warning
56f0d6b90878a4bbc205782f81629f4bb2312b9d3d7c5f8ea840d336e22c036f,2012-05,Northamptonshire Police,Northamptonshire Police,-0.912671,52.254313,On or near HEATHFIELD WAY,E01027242,Northampton 017C,Investigation complete; no suspect identified
fcc8037acb813fc43dbe594194554f1800f4088697e11a0861488b9220c7cb65,2012-05,Northamptonshire Police,Northamptonshire Police,-0.912367,52.247558,On or near BRECON STREET,E01027242,Northampton 017C,Investigation complete; no suspect identified
c57fbb9c8152e27a98a5d205b7ee46c9f9bdbea627fa6a864a64aab9adf74f23,2012-05,Northamptonshire Police,Northamptonshire Police,-0.915216,52.248493,On or near LITTLEWOOD CLOSE,E01027242,Northampton 017C,Investigation complete; no suspect identified
260239a68fd2177586fff8efbba47e0cc29dd2a7423e7ac057ac0f1533bd9983,2012-05,Northamptonshire Police,Northamptonshire Police,-0.913726,52.246501,On or near TINTERN AVENUE,E01027242,Northampton 017C,Investigation complete; no suspect identified
523f5aee14af9b15d01d3b79cfd079d2deacc5527467208c89a1e105230c2ba3,2012-05,Northamptonshire Police,Northamptonshire Police,-0.910066,52.248247,On or near PEMBROKE CRESCENT,E01027242,Northampton 017C,Investigation complete; no suspect identified
509b2afb3665d30e891cb9c3719f542689f8fdf6e1d8adbc23017c051669e8cd,2012-05,Northamptonshire Police,Northamptonshire Police,-0.913978,52.249371,On or near PENARTH ROAD,E01027242,Northampton 017C,Investigation complete; no suspect identified
192f6643f07c562063dbea386424faa275488187f2a592b76ad6a54a0d2ff7cc,2012-05,Northamptonshire Police,Northamptonshire Police,-0.910066,52.248247,On or near PEMBROKE CRESCENT,E01027242,Northampton 017C,Investigation complete; no suspect identified
4087156fb1d17026827198c7cd864a05584227c06db17c2c13b248afa0ea5814,2012-05,Northamptonshire Police,Northamptonshire Police,-0.912367,52.247558,On or near BRECON STREET,E01027242,Northampton 017C,Investigation complete; no suspect identified
6e5a1ee5b7403ddd82e0ea4efe1d83a709842d4c2c049d76c2f7981dbbc983d4,2012-05,Northamptonshire Police,Northamptonshire Police,-0.925356,52.255598,On or near AVON DRIVE,E01027243,Northampton 017D,Investigation complete; no suspect identified
f6765cae5a8e880243f8bce6d34b800a48ea31a546cf9ed6eb6a69372be2f092,2012-05,Northamptonshire Police,Northamptonshire Police,-0.922765,52.257948,On or near WELLAND GREEN,E01027243,Northampton 017D,Investigation complete; no suspect identified
e39c27fc44a6f76dbd45999a6b488396203ffc6c231b5e234f84a94078893eb7,2012-05,Northamptonshire Police,Northamptonshire Police,-0.923114,52.259264,On or near RIBBLE CLOSE,E01027243,Northampton 017D,Investigation complete; no suspect identified
7f4241a1f756d28a011a74364cfe89b8e3897ea3fe29065ce179a72843ae35d4,2012-05,Northamptonshire Police,Northamptonshire Police,-0.921116,52.260064,On or near SWALE DRIVE,E01027243,Northampton 017D,Investigation complete; no suspect identified
6d28c4e0af7562d99dd7f027c1c3cb916d5629baa85f6e220bab44ecf5dc335b,2012-05,Northamptonshire Police,Northamptonshire Police,-0.923882,52.252932,On or near WOODSIDE WAY,E01027244,Northampton 017E,Investigation complete; no suspect identified
8770d3f8cd2fff4c3e9f8a2fef0a4917a5a2daf3df3f4a26736899a09787a478,2012-05,Northamptonshire Police,Northamptonshire Police,-0.922151,52.256666,On or near NORTH OVAL,E01027244,Northampton 017E,Suspect charged
604cd229ef77b93855c948d6b4278791d8676b6ebcaf5675d6eeb92e83f1608d,2012-05,Northamptonshire Police,Northamptonshire Police,-0.923882,52.252932,On or near WOODSIDE WAY,E01027244,Northampton 017E,Investigation complete; no suspect identified
99d165b34b171d31fba288e34c91c109d99606a242fc7b25239274a7a63b57e2,2012-05,Northamptonshire Police,Northamptonshire Police,-0.923882,52.252932,On or near WOODSIDE WAY,E01027244,Northampton 017E,Investigation complete; no suspect identified
472a0fcf1155223a678fe304805813314522d87609fee4c1a3ff1a60e0e1efce,2012-05,Northamptonshire Police,Northamptonshire Police,-0.919598,52.255608,On or near SOUTH OVAL,E01027244,Northampton 017E,Investigation complete; no suspect identified
6a8d53bcfcb7cc5ea1cbbbd800fced0016e67466dc583aa1d6e3aafc94aab4d5,2012-05,Northamptonshire Police,Northamptonshire Police,-0.919598,52.255608,On or near SOUTH OVAL,E01027244,Northampton 017E,Investigation complete; no suspect identified
3a93380b63f5fa29f35abc023dcc4196d5e920cf4939362072bafa401cb19f6e,2012-05,Northamptonshire Police,Northamptonshire Police,-0.922151,52.256666,On or near NORTH OVAL,E01027244,Northampton 017E,Investigation complete; no suspect identified
9ee5e19ddec7db80466ccf887057ce60307ea5960b8df14caa60bd3f22adf396,2012-05,Northamptonshire Police,Northamptonshire Police,-0.921585,52.252839,On or near HEATHVILLE,E01027244,Northampton 017E,Investigation complete; no suspect identified
66a6e08153e05c3490df04bfcc29eaccfb02394332679d65aa702ee32135906a,2012-05,Northamptonshire Police,Northamptonshire Police,-0.923882,52.252932,On or near WOODSIDE WAY,E01027244,Northampton 017E,Investigation complete; no suspect identified
7b3e45d25552c3a9539ef8aa8e3318be5efde949ccbd588b3151b6f4ac8f8d28,2012-05,Northamptonshire Police,Northamptonshire Police,-0.918585,52.255114,On or near PARK DRIVE,E01027244,Northampton 017E,Investigation complete; no suspect identified
cb6290c09ea5c45d3f973ae6676035bdfa682ae79af33c80e8e0178cc2a853f3,2012-05,Northamptonshire Police,Northamptonshire Police,-0.919598,52.255608,On or near SOUTH OVAL,E01027244,Northampton 017E,Investigation complete; no suspect identified
51efe11e3cb35b2b9a5c6987958efa0501dde777fe19a2654e6ecb7965b5065b,2012-05,Northamptonshire Police,Northamptonshire Police,-0.922151,52.256666,On or near NORTH OVAL,E01027244,Northampton 017E,Investigation complete; no suspect identified
d28613426ce52e8fb2bf02ee17b990042f2908796a69c51d33662f2c6bafcb0f,2012-05,Northamptonshire Police,Northamptonshire Police,-0.829193,52.275542,On or near GREAT GULL CRESCENT,E01027245,Northampton 004B,Investigation complete; no suspect identified
8f1fe9660c3ebd4bee831dcaacf1c241459fad088c96e5b1fbf9ca803cdebbd3,2012-05,Northamptonshire Police,Northamptonshire Police,-0.829569,52.277398,On or near FOXWELL SQUARE,E01027245,Northampton 004B,Investigation complete; no suspect identified
f802076821305c9ee691cff645778031112764c75d010de2cfe186fbb4ec96eb,2012-05,Northamptonshire Police,Northamptonshire Police,-0.825786,52.274124,On or near TOWER FIELD SQUARE,E01027246,Northampton 005E,Investigation complete; no suspect identified
881e8a2ca3455a18a339e5ec9e1dee202ab62584e96f19e70480918fed8a0ec3,2012-05,Northamptonshire Police,Northamptonshire Police,-0.832115,52.274780,On or near TEESDALE,E01027247,Northampton 004C,Investigation complete; no suspect identified
cda20890dd0fdf03d6a155da2ef4ac939263946031a1b543be820be97fbbd6db,2012-05,Northamptonshire Police,Northamptonshire Police,-0.834065,52.269171,On or near SPRINGWOOD COURT,E01027247,Northampton 004C,Investigation complete; no suspect identified
f4f1184ba1ac250279240f5dd11dc9ed5664c4d2b212665ef3582fce1f4824ca,2012-05,Northamptonshire Police,Northamptonshire Police,-0.840815,52.272213,On or near FARM FIELD COURT,E01027248,Northampton 004D,Local resolution
1a8540c7b786b3a90fa91dffc354856e4bc8652907dcad712e1cd45bc8e6c04e,2012-05,Northamptonshire Police,Northamptonshire Police,-0.842543,52.272284,On or near GREAT HOLME COURT,E01027248,Northampton 004D,Investigation complete; no suspect identified
7a8995de847fdfc0285c5d29476b2f2dcd1afbde804a02bb24d40b63f13d6d30,2012-05,Northamptonshire Police,Northamptonshire Police,-0.837444,52.272792,On or near MIDFIELD COURT,E01027248,Northampton 004D,Investigation complete; no suspect identified
f43fd1dbc673edc427cc37ecd057859bfc8b2eaac1f11466afea76fdbff48717,2012-05,Northamptonshire Police,Northamptonshire Police,-0.842338,52.269450,On or near SOUTH HOLME COURT,E01027249,Northampton 004E,Investigation complete; no suspect identified
85bb7755023ee62d6733230b7bc372784175f2f36d8d4d6e2c86c9c647623a72,2012-05,Northamptonshire Police,Northamptonshire Police,-0.842338,52.269450,On or near SOUTH HOLME COURT,E01027249,Northampton 004E,Investigation complete; no suspect identified
c24aa172cd35e2e39d4dd511d6aec2f537ec92845af5cd2f9b3fe2af5d3be10e,2012-05,Northamptonshire Police,Northamptonshire Police,-0.836125,52.271673,On or near WATERPUMP COURT,E01027249,Northampton 004E,Investigation complete; no suspect identified
a13ab5f8bc8350ec2612e21e5a88d84f02957ce1f31b81f5a8e24e7979f33612,2012-05,Northamptonshire Police,Northamptonshire Police,-0.838388,52.269744,On or near FAR MEADOW COURT,E01027249,Northampton 004E,Suspect charged
0995d2914749b17e6c120e534a1dac011c43cfd025e97fd4344abaee1b8f38ed,2012-05,Northamptonshire Police,Northamptonshire Police,-0.840372,52.268990,On or near HOLMECROSS ROAD,E01027249,Northampton 004E,Suspect charged
893f9e6ef83cf5718371300450f4000a8fc7fed3673a4954cf2d9ab5829829f3,2012-05,Northamptonshire Police,Northamptonshire Police,-0.838609,52.270825,On or near BILLING BROOK ROAD,E01027249,Northampton 004E,Investigation complete; no suspect identified
91385881dd787b497667cc0c14845e83e03215e0423c5ab4364195fa0966e885,2012-05,Northamptonshire Police,Northamptonshire Police,-0.924812,52.223577,On or near ARCHANGEL SQUARE,E01027252,Northampton 026D,Investigation complete; no suspect identified
556d6e9200822b27896b4ba3acde57eea9de564e5436084e82fc0868c40423c6,2012-05,Northamptonshire Police,Northamptonshire Police,-0.925227,52.222727,On or near MARNOCK SQUARE,E01027252,Northampton 026D,Investigation complete; no suspect identified
97cc0c361203dceb20c176bf11c5637e28b0b72442e2460e2136dba3c5ad4fe2,2012-05,Northamptonshire Police,Northamptonshire Police,-0.928143,52.221396,On or near PARSONS MEADE,E01027252,Northampton 026D,Investigation complete; no suspect identified
2d4aebdee2170cda28fe884ea5ff32505bd362d4124a50de27a0a794915bc91a,2012-05,Northamptonshire Police,Northamptonshire Police,-0.923051,52.222527,On or near BENJAMIN SQUARE,E01027252,Northampton 026D,Investigation complete; no suspect identified
e9d5cc6955effdc51303596ad5b92ad3c6a246d44a9c3ace70d9bee88adbb707,2012-05,Northamptonshire Police,Northamptonshire Police,-0.920594,52.213972,On or near AMBRIDGE CLOSE,E01027253,Northampton 029C,Investigation complete; no suspect identified
570afa5aaa6e12c5b3d7463da83558260d8920a6381e84caf13c9468cc60ded0,2012-05,Northamptonshire Police,Northamptonshire Police,-0.921316,52.214393,On or near WOOTTON HILL FARM,E01027253,Northampton 029C,Investigation complete; no suspect identified
a0262f30b5e82818a5e10cdfe3f5e8aabe282072cc464a9779bbfa6e3149eeba,2012-05,Northamptonshire Police,Northamptonshire Police,-0.939077,52.218384,On or near KEYSTONE ROAD,E01027254,Northampton 029D,Local resolution
635f776c99061022a67af548cc0fc9b2a5a21fc354bfb84a5229a9ec47e2fc66,2012-05,Northamptonshire Police,Northamptonshire Police,-0.944073,52.210175,On or near Motorway Service Area,E01027254,Northampton 029D,Investigation complete; no suspect identified
659d03d1735f9c1a1fe9a95d2b493062d60ce5515a3e115ed6d5af7682bc30de,2012-05,Northamptonshire Police,Northamptonshire Police,-0.951524,52.215096,On or near TITHE BARN WAY,E01027254,Northampton 029D,Suspect charged
54cc4bae64ff47d22d5aa0cb1b8407bf6e3feb9a3fa2a5755c5ed3556d18c974,2012-05,Northamptonshire Police,Northamptonshire Police,-0.951524,52.215096,On or near TITHE BARN WAY,E01027254,Northampton 029D,Investigation complete; no suspect identified
5b4514149ac99d44e67050fdfbb85123a0040071d37e3247063bae561ac26a14,2012-05,Northamptonshire Police,Northamptonshire Police,-0.944073,52.210175,On or near Motorway Service Area,E01027254,Northampton 029D,Investigation complete; no suspect identified
0b336b2aa35e557d9bcfd8877be858f84703e171ce9af10341886450f69da134,2012-05,Northamptonshire Police,Northamptonshire Police,-0.852801,52.250186,On or near GREENWAY,E01027256,Northampton 020B,Offender given a caution
9b968547dda37b2c1ff8bcf0dd236f69ccfa54488cd688e5a9c42522705f337a,2012-05,Northamptonshire Police,Northamptonshire Police,-0.849842,52.250742,On or near PARKWAY,E01027256,Northampton 020B,Investigation complete; no suspect identified
14608b431f67b8a45097ede4575d039ab7d7e37b3d4af1e8fbd9258a4cb94e54,2012-05,Northamptonshire Police,Northamptonshire Police,-0.846746,52.248680,On or near CHURCHWAY,E01027256,Northampton 020B,Investigation complete; no suspect identified
b3d25f681fe655e067e0e90502dae067a9aaed2a99fa442ac9965390861be1b1,2012-05,Northamptonshire Police,Northamptonshire Police,-0.854832,52.243553,On or near TAUNTON AVENUE,E01027256,Northampton 020B,Investigation complete; no suspect identified
23a97279318eccdab8f603d87be8d0655a4c3c4663aa1057b6b4c1e75068293d,2012-05,Northamptonshire Police,Northamptonshire Police,-0.851467,52.248510,On or near RIDGEWAY,E01027256,Northampton 020B,Investigation complete; no suspect identified
b51c33324733b9827f95ba0e24d4fea34613b3deafb6604735a37a20aeb1abee,2012-05,Northamptonshire Police,Northamptonshire Police,-0.870390,52.238209,On or near Sports/Recreation Area,E01027257,Northampton 025D,Investigation complete; no suspect identified
2568fad19ecdd537a8c5b42354d073065cafb34d09cdd6fb74c7b566cb5cd3ca,2012-05,Northamptonshire Police,Northamptonshire Police,-0.870390,52.238209,On or near Sports/Recreation Area,E01027257,Northampton 025D,Offender given a caution
0dc0b88de41d3fa8d39c351bfced0b6053f011e12043e6b23e31b86a28315bb4,2012-05,Northamptonshire Police,Northamptonshire Police,-0.870390,52.238209,On or near Sports/Recreation Area,E01027257,Northampton 025D,Offender given a caution
72809a836f59bb519a9ed88567603bde9a45b18081370abee0e6563b3d198323,2012-05,Northamptonshire Police,Northamptonshire Police,-0.861762,52.235429,On or near RUSHMERE ROAD,E01027257,Northampton 025D,Investigation complete; no suspect identified
cd33c2f49342fe13aeff94d3bdd8935e747384d5a2eebf1d95a595eedfd8a579,2012-05,Northamptonshire Police,Northamptonshire Police,-0.870390,52.238209,On or near Sports/Recreation Area,E01027257,Northampton 025D,Local resolution
596ebf0999f4fd05efa39ded23a08bb545861469b07b74d7fa862bdf87f70591,2012-05,Northamptonshire Police,Northamptonshire Police,-0.870390,52.238209,On or near Sports/Recreation Area,E01027257,Northampton 025D,Offender given a caution
83c7253e26332255bf9a74e887752e99b86f6464862b9aca919cf63c6a0f319b,2012-05,Northamptonshire Police,Northamptonshire Police,-0.870390,52.238209,On or near Sports/Recreation Area,E01027257,Northampton 025D,Offender given a caution
78f04108c301e4cabb9d6e4fdb9b7993e622afdaa10fd74e4ef56f2738705e57,2012-05,Northamptonshire Police,Northamptonshire Police,-0.851575,52.239790,On or near ASTER CLOSE,E01027258,Northampton 020C,Investigation complete; no suspect identified
fb722012e1f211be47c1cf747870fe75daca55c967b52d0fe14cdd45cbd506fc,2012-05,Northamptonshire Police,Northamptonshire Police,-0.830391,52.253410,On or near BILLING BROOK ROAD,E01027259,Northampton 016E,Investigation complete; no suspect identified
59aa782cf8186ed22bf0dcd765a9f654a3d87771f81edb1067f3de18bdcebafa,2012-05,Northamptonshire Police,Northamptonshire Police,-0.827034,52.254608,On or near LITTLE BILLING WAY,E01027259,Northampton 016E,Local resolution
72e0c2df63383b49609c813003992f167d7aedf64e24dd0b779d9a4d6b4f9480,2012-05,Northamptonshire Police,Northamptonshire Police,-0.830391,52.253410,On or near BILLING BROOK ROAD,E01027259,Northampton 016E,Investigation complete; no suspect identified
edf505d261a3e37b6869425c11462f1da92f1b35db5bccbbb5ba5a0cad5e5ab6,2012-05,Northamptonshire Police,Northamptonshire Police,-1.137515,52.094031,On or near LUKES CLOSE,E01027261,South Northamptonshire 007A,Investigation complete; no suspect identified
4585bb873ed4289638777619e83d59ea39f461681a4e09f8ffc5cac89348bd71,2012-05,Northamptonshire Police,Northamptonshire Police,-1.084277,52.069148,On or near BELL LANE,E01027261,South Northamptonshire 007A,Investigation complete; no suspect identified
28f4c01779290c9d050b3d58763e0cf7d464cfae3ed7588ec7dc5c44fb27dbad,2012-05,Northamptonshire Police,Northamptonshire Police,-1.101646,52.137809,On or near MAIN STREET,E01027262,South Northamptonshire 004A,Investigation complete; no suspect identified
9192fca8f3d9ba518e20f1b32342ecf0eb8d0c29569816ea6439c28c5913bc4b,2012-05,Northamptonshire Police,Northamptonshire Police,-0.940296,52.177010,On or near CHAPEL LANE,E01027263,South Northamptonshire 003A,Investigation complete; no suspect identified
73e9496ca90cd90b19682ce78e6f2e59da8e596bc3d615802cd20b6e40b5ae77,2012-05,Northamptonshire Police,Northamptonshire Police,-0.937771,52.176169,On or near LITTLE LANE,E01027263,South Northamptonshire 003A,Investigation complete; no suspect identified
95dae24da0b52c3b42397ba71de80f0631f74e309d8d1b650327eed3ad52250c,2012-05,Northamptonshire Police,Northamptonshire Police,-0.928131,52.174446,On or near COURTEENHALL ROAD,E01027263,South Northamptonshire 003A,Investigation complete; no suspect identified
e83e2b0b57353a52acdf4193b31532cca7d13d2c139212f1e2d663be37c27500,2012-05,Northamptonshire Police,Northamptonshire Police,-1.150034,52.023580,On or near OXFORD ROAD,E01027264,South Northamptonshire 010A,Investigation complete; no suspect identified
bf0daedffec9e318d9fb27c5927bfe032ebdc410d7acbda6678e54e5ae62b866,2012-05,Northamptonshire Police,Northamptonshire Police,-1.149226,52.027018,On or near MARKET PLACE,E01027264,South Northamptonshire 010A,Investigation complete; no suspect identified
01b562bd3924821edb1d5ef4a5a74ee5dc0389dd1995bcca3c35cfae1400704f,2012-05,Northamptonshire Police,Northamptonshire Police,-1.148877,52.023904,On or near Police Station,E01027264,South Northamptonshire 010A,Investigation complete; no suspect identified
33fb2d9125f6baf5b751c2845ea0b336bdebaf5eb5ab4e59e3d66b8fa77180ad,2012-05,Northamptonshire Police,Northamptonshire Police,-1.142214,52.031624,On or near CHURCH ROAD,E01027264,South Northamptonshire 010A,Investigation complete; no suspect identified
642e73bdd178575390174d1ca8d6d98ddc94f58d821638b06c54720e8e2268f3,2012-05,Northamptonshire Police,Northamptonshire Police,-1.137432,52.042262,On or near Petrol Station,E01027266,South Northamptonshire 009B,Investigation complete; no suspect identified
ca092bdd7274dcfb03efb4f9f41337be5c53e28b38f7dcba60e48312a5e08b30,2012-05,Northamptonshire Police,Northamptonshire Police,-1.137432,52.042262,On or near Petrol Station,E01027266,South Northamptonshire 009B,Investigation complete; no suspect identified
c4e17049c688cb75707edb24b7b96ea0ab510e48aa1f6bde3557f74857c6addd,2012-05,Northamptonshire Police,Northamptonshire Police,-1.145216,52.041644,On or near WALNUT CLOSE,E01027266,South Northamptonshire 009B,Investigation complete; no suspect identified
b4b40cff216113dcb68e8a35505b9785ec9320e4e7000d93b4be43f05a94e4dd,2012-05,Northamptonshire Police,Northamptonshire Police,-1.149115,52.030550,On or near TERRINGTON CLOSE,E01027267,South Northamptonshire 010B,Investigation complete; no suspect identified
c2ad7fcc93b845fa9a70b2020d2ff5da39b7113ea92f0cebd6c21cd389c178ed,2012-05,Northamptonshire Police,Northamptonshire Police,-1.157227,52.032452,On or near GARDNER RISE,E01027268,South Northamptonshire 010C,Investigation complete; no suspect identified
3d90e43e4b7d8022a7970c0856005205337d00bf51b126415904749857caa246,2012-05,Northamptonshire Police,Northamptonshire Police,-1.151152,52.026888,On or near Supermarket,E01027269,South Northamptonshire 010D,Investigation complete; no suspect identified
cede68fc25e013f4fc3e244b6a4a46d9b075a1b70dfc8084565767e997e49574,2012-05,Northamptonshire Police,Northamptonshire Police,-1.154840,52.031491,On or near WAYNFLETE CLOSE,E01027269,South Northamptonshire 010D,Investigation complete; no suspect identified
e9a1020878a4dcdcdb32a2e6b81f320b41b2f2c516e234ca6be73dd64cb6b587,2012-05,Northamptonshire Police,Northamptonshire Police,-1.153301,52.039688,On or near KESTREL CRESCENT,E01027270,South Northamptonshire 009C,Investigation complete; no suspect identified
3f6d08db95d1f19a30186810d7fdd68cb63d88efd695c84abe93afd0de9fc667,2012-05,Northamptonshire Police,Northamptonshire Police,-1.159205,52.035802,On or near ST ANNES CLOSE,E01027271,South Northamptonshire 009D,Offender given a caution
050c6030239ebda03b5abdb7b3e016e70fd1264789f9d5f1e681ae7a81f1d05b,2012-05,Northamptonshire Police,Northamptonshire Police,-1.153594,52.037290,On or near Supermarket,E01027272,South Northamptonshire 009E,Investigation complete; no suspect identified
cdd282946cb0489ca41433e8795b89fdd21e485b6aa0e3dd2c2a658574621267,2012-05,Northamptonshire Police,Northamptonshire Police,-1.153594,52.037290,On or near Supermarket,E01027272,South Northamptonshire 009E,Investigation complete; no suspect identified
25628360559355c06c9a8a3d6c2dcd64c18a03864eebecfc7bf6a76b3a64ef94,2012-05,Northamptonshire Police,Northamptonshire Police,-0.826795,52.230349,On or near MEADOW LANE,E01027273,South Northamptonshire 002A,Investigation complete; no suspect identified
2c5e3bffc0f07a0975f885411dfb912a84c38d982b45da8afb6f39ff797e0e7a,2012-05,Northamptonshire Police,Northamptonshire Police,-0.803424,52.224980,On or near CARES ORCHARD,E01027273,South Northamptonshire 002A,Suspect charged
a04caff1b26a283490587c407969fca9f226c55be2916f86f2564e9e3fcb0161,2012-05,Northamptonshire Police,Northamptonshire Police,-0.786918,52.238109,On or near THE PIECE,E01027275,South Northamptonshire 002C,Investigation complete; no suspect identified
22c8e1d4933760ac6acb47d00c73eeaa4fdac9620c8908403ac6cf1079c81f69,2012-05,Northamptonshire Police,Northamptonshire Police,-0.788806,52.238695,On or near WATTS CLOSE,E01027275,South Northamptonshire 002C,Investigation complete; no suspect identified
bbdc54e6873e16e76a997d17315623c99afc98cd0715d2b52261e290f003e9b7,2012-05,Northamptonshire Police,Northamptonshire Police,-0.783200,52.238053,On or near MANOR FARM COURT,E01027275,South Northamptonshire 002C,Investigation complete; no suspect identified
9d43bab6735998d3215e36eae0010d990bdfaadbabb9e55257e4ff0afbf13c1e,2012-05,Northamptonshire Police,Northamptonshire Police,-0.795693,52.238559,On or near BURMANS WAY,E01027275,South Northamptonshire 002C,Investigation complete; no suspect identified
108bfe178210239b638de8d7284cbd31ed5b62168e31e2f09befc6f8df2cbbdc,2012-05,Northamptonshire Police,Northamptonshire Police,-0.866922,52.064769,On or near CEDAR CLOSE,E01027276,South Northamptonshire 008A,Investigation complete; no suspect identified
2e89fb6af2840ba052bd5602078ea4ff02c258e3e11f6c80e99e24a9434f0dd1,2012-05,Northamptonshire Police,Northamptonshire Police,-0.836597,52.072529,On or near Park/Open Space,E01027276,South Northamptonshire 008A,Investigation complete; no suspect identified
1048bf15fa5a1bff382e10925201b06fe9fd2e6b9bd1a4aa0df9524fc5d3a4a6,2012-05,Northamptonshire Police,Northamptonshire Police,-0.865726,52.060172,On or near THE MEADOWS,E01027276,South Northamptonshire 008A,Suspect charged
89e2d69b7ce17a6765eb3e3cc374a119b314aecc6ae7fcc604d9da9f2c9d0aad,2012-05,Northamptonshire Police,Northamptonshire Police,-1.024395,52.181943,On or near FOSTER'S BOOTH ROAD,E01027277,South Northamptonshire 004B,Suspect charged
45e1976f8eae7a6bce7d954954060121ef2a4d3e8a3fdfdb5c96ab9cb0c0b830,2012-05,Northamptonshire Police,Northamptonshire Police,-0.898819,52.155169,On or near STRATFORD ROAD,E01027279,South Northamptonshire 003C,Local resolution
67596d271e0c9839573fdea5a8d75b923ac15cdd89538a8841d9e2a1ab5b6122,2012-05,Northamptonshire Police,Northamptonshire Police,-0.915182,52.049578,On or near POUND CLOSE,E01027280,South Northamptonshire 008B,Offender given a drugs possession warning
b62564a8d0b7fcab62b5ba5e7af09bd8dd7a2befa32594da9744039ac15fe116,2012-05,Northamptonshire Police,Northamptonshire Police,-0.886286,52.049300,On or near PATRICKS LANE,E01027280,South Northamptonshire 008B,Investigation complete; no suspect identified
ddfae2de747b5607957d72551033456757a85fce3ca994c0768ad3f9b03b077a,2012-05,Northamptonshire Police,Northamptonshire Police,-0.884032,52.046096,On or near BUCKINGHAM ROAD,E01027280,South Northamptonshire 008B,Investigation complete; no suspect identified
9a572de6f333f0bdc323235dcd0efedebe678f12e94f6c9efd31e5da1f89755f,2012-05,Northamptonshire Police,Northamptonshire Police,-0.892264,52.051694,On or near LITTLE LONDON,E01027281,South Northamptonshire 008C,Investigation complete; no suspect identified
64437b75d0fd53b30de5f3df07547ec6cb5381ff7522e70bd5f93fd94f8c91fd,2012-05,Northamptonshire Police,Northamptonshire Police,-1.006549,52.212246,On or near CHIPSEY AVENUE,E01027282,South Northamptonshire 001A,Investigation complete; no suspect identified
