Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
4ccc707d0ea8f3fc9caf45b5c5c0ebf79acd97fd016d41ee9469f963f9d9056c,2013-05,Dorset Police,Dorset Police,-1.986406,50.717862,On or near Supermarket,E01032659,Poole 015F,Investigation complete; no suspect identified
190629262fb470cb89c6c96a8fb5b36185c1c27f6df2e47a7847d7d3836112ee,2013-05,Dorset Police,Dorset Police,-1.985161,50.714265,On or near Parking Area,E01032659,Poole 015F,Investigation complete; no suspect identified
d5fd1247c8ede6bea73d8f1a29f14d28ecdf0b39f2c474fdcddcd21dad4f7288,2013-05,Dorset Police,Dorset Police,-1.983899,50.716432,On or near Supermarket,E01032659,Poole 015F,Investigation complete; no suspect identified
65ca4b6e8e7e884b2bc16e9c81fbfe7a03921969bd85965aad3ab1e415593e67,2013-05,Dorset Police,Dorset Police,-1.980060,50.717510,On or near Shopping Area,E01032659,Poole 015F,Investigation complete; no suspect identified
19beb25e9e697e0c339c9bdcaeef71c4e1acddfa00d7e6d83447b9ed45eb6d7a,2013-05,Dorset Police,Dorset Police,-1.985557,50.715272,On or near HILL STREET,E01032659,Poole 015F,Investigation complete; no suspect identified
d15a4091d61c4389110fa1ea636f7f1afdbacdf63a63a96a49b4dc18757d39af,2013-05,Dorset Police,Dorset Police,-1.985557,50.715272,On or near HILL STREET,E01032659,Poole 015F,Investigation complete; no suspect identified
4ccc707d0ea8f3fc9caf45b5c5c0ebf79acd97fd016d41ee9469f963f9d9056c,2013-05,Dorset Police,Dorset Police,-1.986406,50.717862,On or near Supermarket,E01032659,Poole 015F,Offender given a caution
4b1fc2bcbbd16232e22603d62bf78f6cf389d9945f52273e4aa3377a5e886859,2013-05,Dorset Police,Dorset Police,-1.982921,50.718707,On or near TOWNGATE BRIDGE,E01032659,Poole 015F,Suspect charged
92447495d90532c88fb86cc80eac9275bee10645a500ef714de7468f5cdec854,2013-05,Dorset Police,Dorset Police,-1.981363,50.718572,On or near Parking Area,E01032659,Poole 015F,Investigation complete; no suspect identified
50abdfc985e596017ac05c30dfc24a9ebf0c8f1ed5af150be3f5d3babb40b454,2013-05,Dorset Police,Dorset Police,-1.982539,50.718095,On or near Parking Area,E01032659,Poole 015F,Offender given a caution
50abdfc985e596017ac05c30dfc24a9ebf0c8f1ed5af150be3f5d3babb40b454,2013-05,Dorset Police,Dorset Police,-1.982539,50.718095,On or near Parking Area,E01032659,Poole 015F,Offender given a caution
e014feb26fbbcb585aaff709c6a95b7681515090e637245ad5d54855106ea394,2013-05,Dorset Police,Dorset Police,-1.985840,50.714813,On or near CARTER'S LANE,E01032659,Poole 015F,Suspect charged
2a66360c1e625a63855582c8285286a4437810b4869a88b6077eb61870411f2a,2013-05,Dorset Police,Dorset Police,-1.980302,50.716404,On or near Parking Area,E01032660,Poole 015G,Suspect charged
5df3be111603be557bde23e089a68b0fe3dd219fd26cecfa11a36f0b8118abfe,2013-05,Dorset Police,Dorset Police,-1.983064,50.715586,On or near GLOBE LANE,E01032660,Poole 015G,Investigation complete; no suspect identified
c38b05710ecdbfe4af87ea00d4f28215e87e1ea79879f44d5fc580d4df4119d2,2013-05,Dorset Police,Dorset Police,-1.983064,50.715586,On or near GLOBE LANE,E01032660,Poole 015G,Suspect charged
f4467daeb9abfc9e50aaea63e32c8372c762858f67157ec61552e519c291e034,2013-05,Dorset Police,Dorset Police,-1.980019,50.715208,On or near EMERSON ROAD,E01032660,Poole 015G,Investigation complete; no suspect identified
dd21745ada7e075d184565f12df857b02d7a1af6dcc9bbc07bae6cbf9565b9e0,2013-05,Dorset Police,Dorset Police,-1.986705,50.712107,On or near THE QUAY,E01032661,Poole 015H,Investigation complete; no suspect identified
40f4c033f7bc759bbf4c3c2a7374f1fc49eff9535d4736ce2f88b7c384a09a44,2013-05,Dorset Police,Dorset Police,-1.986450,50.712826,On or near STRAND STREET,E01032661,Poole 015H,Investigation complete; no suspect identified
6913fea6d37b19a6ac7e329a5e61fbdbe28f8e17dcf051e5e9cac74aa8a673b7,2013-05,Dorset Police,Dorset Police,-1.971847,50.713534,On or near Parking Area,E01032661,Poole 015H,Investigation complete; no suspect identified
c5e1e9d1aec64fb18e90652630348637c096b87cf35a02fbebdc6a23dfc3c264,2013-05,Dorset Police,Dorset Police,-1.988829,50.714004,On or near LEVET'S LANE,E01032661,Poole 015H,Investigation complete; no suspect identified
eab01bfefa43f0cec3ae68b23472b225bd9f43e56d044486ac27a1c8b487de31,2013-05,Dorset Police,Dorset Police,-1.986450,50.712826,On or near STRAND STREET,E01032661,Poole 015H,Suspect charged
ee0d224fe2d15c5886bd0476cf095605d6d07285dd485fda0d587dfed47f9fb5,2013-05,Dorset Police,Dorset Police,-1.988716,50.712467,On or near PARADISE STREET,E01032661,Poole 015H,Suspect charged
7dad163e615f61847db0863d7786506435e531ed52bc820f515599e8de875467,2013-05,Dorset Police,Dorset Police,-1.986266,50.713644,On or near Supermarket,E01032662,Poole 015I,Suspect charged
12c6751ee0fbd0db3bff5adb1925e96ef50701475d017c5920182197f0e59a35,2013-05,Dorset Police,Dorset Police,-1.983731,50.712385,On or near FISHERMANS ROAD,E01032662,Poole 015I,Suspect charged
12c6751ee0fbd0db3bff5adb1925e96ef50701475d017c5920182197f0e59a35,2013-05,Dorset Police,Dorset Police,-1.983731,50.712385,On or near FISHERMANS ROAD,E01032662,Poole 015I,Suspect charged
7eef5ae7aa3d87b394b7b3ffe770e7f196cf7c3a3621895f72a2334be21c6d62,2013-05,Dorset Police,Dorset Police,-1.984396,50.712907,On or near GRAY'S YARD,E01032662,Poole 015I,Investigation complete; no suspect identified
46b733722955ade6a8debbb97d12fb2e4a86833fd23a303baacce8cf75aaab1d,2013-05,Dorset Police,Dorset Police,-2.441265,50.558384,On or near BELLE VUE TERRACE,E01033200,Weymouth and Portland 008E,Investigation complete; no suspect identified
baba21529a67c83d371c65d2758fcc5b712682617252ce6dc749052245892149,2013-05,Dorset Police,Dorset Police,-2.438391,50.559006,On or near TILLYCOMBE ROAD,E01033200,Weymouth and Portland 008E,Suspect charged
acd1dc1494479ff16d6d9edce69d882a9b4915a7daee59ced49e8c7fd4a29501,2013-05,Dorset Police,Dorset Police,-1.882281,50.722732,On or near Parking Area,E01033242,Bournemouth 017F,Investigation complete; no suspect identified
f6b962d95ffb1b3187db8d9f7fd2ee94223ae386aee52856f355dc3b77d0114d,2013-05,Dorset Police,Dorset Police,-1.885027,50.723553,On or near WESSEX WAY,E01033242,Bournemouth 017F,Investigation complete; no suspect identified
3993bb833c5411857de8061c35d271a3afba173439c429623f1c397be7bb1261,2013-05,Dorset Police,Dorset Police,-1.886731,50.721909,On or near CRESCENT ROAD,E01033242,Bournemouth 017F,Investigation complete; no suspect identified
08b493e9fcc9a256aafc4d0fc0fb02358c7cffd294c43bc1819dbfbf20c5ce45,2013-05,Dorset Police,Dorset Police,-1.885027,50.723553,On or near WESSEX WAY,E01033242,Bournemouth 017F,Investigation complete; no suspect identified
dab4a9d555f7deb71ca6280d02888d0b6e2aeecb13fc50a6d57f91bf41728cde,2013-05,Dorset Police,Dorset Police,-1.841100,50.722296,On or near MICHELGROVE ROAD,E01033283,Bournemouth 019G,Investigation complete; no suspect identified
c8dd9ffc1a115b8db9517adf39fce5c6a1d165898a76abe2d1c33c73c42f776e,2013-05,Dorset Police,Dorset Police,-1.879962,50.721120,On or near Parking Area,E01033285,Bournemouth 017G,Suspect charged
9a792d8f2042755036b2b7479b2f582a40d404e5785c700c552d3e1757887f19,2013-05,Dorset Police,Dorset Police,-1.883051,50.720781,On or near Shopping Area,E01033285,Bournemouth 017G,Investigation complete; no suspect identified
1338495185844ba5a20ac201434982a28e48b6a56c36e0211a223098a8e80513,2013-05,Dorset Police,Dorset Police,-1.883051,50.720781,On or near Shopping Area,E01033285,Bournemouth 017G,Investigation complete; no suspect identified
938d5e66433ab9e58b819febda05792d07fe50d9071d4d1c464e5ce8a5c9b1e8,2013-05,Dorset Police,Dorset Police,-1.878144,50.722637,On or near RICHMOND HILL DRIVE,E01033285,Bournemouth 017G,Investigation complete; no suspect identified
918236716e9b1516c7051680d1a82d428f81e0920cf6162e2ec36cf09041ebde,2013-05,Dorset Police,Dorset Police,-1.882457,50.720322,On or near Shopping Area,E01033285,Bournemouth 017G,Investigation complete; no suspect identified
0921e67247f1a60cbe89769aa4479854592825864667898d607b3f66342c3df0,2013-05,Dorset Police,Dorset Police,-1.878288,50.721981,On or near RICHMOND HILL,E01033285,Bournemouth 017G,Investigation complete; no suspect identified
d4bf8cc90c8e5c107d462be0a685e805c12cfe643e4e1e86bfb9ce2c19769bbc,2013-05,Dorset Police,Dorset Police,-1.885716,50.720019,On or near Supermarket,E01033285,Bournemouth 017G,Investigation complete; no suspect identified
de34b5a7da2e34c4ccc6b2c492d4e450741b23c4b02c15eddba738a870e5a5b0,2013-05,Dorset Police,Dorset Police,-1.883533,50.720557,On or near AVENUE LANE,E01033285,Bournemouth 017G,Investigation complete; no suspect identified
f3736ef7027f32f396713299259bf03c58da52c99e1c1bd1576ea6bad962aa14,2013-05,Dorset Police,Dorset Police,-1.883051,50.720781,On or near Shopping Area,E01033285,Bournemouth 017G,Investigation complete; no suspect identified
08515ed1a9bc145aa0bae58abbf40e7484a47a824c2bcd32239ebb2c3c651193,2013-05,Dorset Police,Dorset Police,-1.883051,50.720781,On or near Shopping Area,E01033285,Bournemouth 017G,Investigation complete; no suspect identified
60e2b93ee2c74149c6b5875b145ec944ac0b9d2fa210019a5c33152894b3a35a,2013-05,Dorset Police,Dorset Police,-1.884611,50.720072,On or near Bus/Coach Station,E01033285,Bournemouth 017G,Investigation complete; no suspect identified
28a7f49edf748b8b145790644e3db0b73cfc0d370c31b4594f50db54b65596b4,2013-05,Dorset Police,Dorset Police,-1.882457,50.720322,On or near Shopping Area,E01033285,Bournemouth 017G,Offender given a caution
2701f76189613b79e3202bef2535560984998f06ad8ad7fed74e0e21639b18ae,2013-05,Dorset Police,Dorset Police,-1.883051,50.720781,On or near Shopping Area,E01033285,Bournemouth 017G,Suspect charged
0dd2af5834b4c41897006b20353daa31636f41f7c1e906da07e1bf1973d970a7,2013-05,Dorset Police,Dorset Police,-1.885716,50.720019,On or near Supermarket,E01033285,Bournemouth 017G,Suspect charged
4b47368a882d289389ae22fb91b2185f1bc75175fc36108d89b7821ead19d745,2013-05,Dorset Police,Dorset Police,-1.886779,50.719867,On or near Parking Area,E01033285,Bournemouth 017G,Suspect charged
4b47368a882d289389ae22fb91b2185f1bc75175fc36108d89b7821ead19d745,2013-05,Dorset Police,Dorset Police,-1.886779,50.719867,On or near Parking Area,E01033285,Bournemouth 017G,Suspect charged
4b47368a882d289389ae22fb91b2185f1bc75175fc36108d89b7821ead19d745,2013-05,Dorset Police,Dorset Police,-1.886779,50.719867,On or near Parking Area,E01033285,Bournemouth 017G,Suspect charged
4b47368a882d289389ae22fb91b2185f1bc75175fc36108d89b7821ead19d745,2013-05,Dorset Police,Dorset Police,-1.886779,50.719867,On or near Parking Area,E01033285,Bournemouth 017G,Suspect charged
940333f9774c0f30ce2dd99d1c5e4edb465aa55f4a150d31fa5c4199d33d2385,2013-05,Dorset Police,Dorset Police,-1.882457,50.720322,On or near Shopping Area,E01033285,Bournemouth 017G,Suspect charged
940333f9774c0f30ce2dd99d1c5e4edb465aa55f4a150d31fa5c4199d33d2385,2013-05,Dorset Police,Dorset Police,-1.882457,50.720322,On or near Shopping Area,E01033285,Bournemouth 017G,Suspect charged
f7091c8be65a5c8528a35be5ec770e0bdd3d87fd21a77fe277d785ea6dfd3735,2013-05,Dorset Police,Dorset Police,-1.883051,50.720781,On or near Shopping Area,E01033285,Bournemouth 017G,Suspect charged
64db0cb2d019a5a38823b9a9ab6631a13856c3273e0306c1f414eb39d6ba3ce2,2013-05,Dorset Police,Dorset Police,-1.883533,50.720557,On or near AVENUE LANE,E01033285,Bournemouth 017G,Suspect charged
4b51efcee2fbb23e32fc8b9166989bd60a5fd08b3bc3828366636522f4291af5,2013-05,Dorset Police,Dorset Police,-1.883051,50.720781,On or near Shopping Area,E01033285,Bournemouth 017G,Suspect charged
6afc45240882603cf4703fad5af73073ef07824a435c8a0b8216656c576d7a40,2013-05,Dorset Police,Dorset Police,-1.883051,50.720781,On or near Shopping Area,E01033285,Bournemouth 017G,Suspect charged
e4335025ca9af708e00bfdfe0c4f9ff8a1f51447d41f81919b71bad90ccbce92,2013-05,Dorset Police,Dorset Police,-1.898327,50.725022,On or near SURREY ROAD,E01033288,Bournemouth 023D,Investigation complete; no suspect identified
92a0955b1465bd97892dd885b1bda4daf187e6f7453378ddaeaa9e4459f0566a,2013-05,Dorset Police,Dorset Police,-1.901005,50.724853,On or near PRINCE OF WALES ROAD,E01033288,Bournemouth 023D,Investigation complete; no suspect identified
02f8a7ca5312cc3cc0d36fee4991afa254bb7df6d13a1772cbfc2d8620fbf6cf,2013-05,Dorset Police,Dorset Police,-1.898294,50.726874,On or near BRANKSOME WOOD ROAD,E01033288,Bournemouth 023D,Investigation complete; no suspect identified
7bd425d0d58ea0cc37ee6712dd2c7c1c340d27da0488a92ce7924173ed5e409e,2013-05,Dorset Police,Dorset Police,-1.825197,50.724558,On or near COLLEGE ROAD,E01015272,Bournemouth 016A,Investigation complete; no suspect identified
d75fd6b61b6e0e00bed71b75766277ccafd9b1e11d67bc15d477be6225809b48,2013-05,Dorset Police,Dorset Police,-1.832744,50.721637,On or near BOSCOMBE OVERCLIFF DRIVE,E01015272,Bournemouth 016A,Investigation complete; no suspect identified
6790d0ecc1a9205d51324479823c4da2e0ff59be03e8b17716e325a080632f31,2013-05,Dorset Police,Dorset Police,-1.829126,50.723439,On or near PENRITH ROAD,E01015272,Bournemouth 016A,Investigation complete; no suspect identified
ed37deff1d3849896a93bab9bbf3814ad2f8b22fc1765853257c84b15e14212c,2013-05,Dorset Police,Dorset Police,-1.825197,50.724558,On or near COLLEGE ROAD,E01015272,Bournemouth 016A,Suspect charged
15ae7feb5f597b551e25cab9c760e7b884caafc73f7c11a3ac3f86e81b7fc9d6,2013-05,Dorset Police,Dorset Police,-1.818883,50.730825,On or near HAMPDEN LANE,E01015274,Bournemouth 018A,Suspect charged
042b93fc402a13edcb29c5e5d2b62bd8dfcb4bc9f4cd36884969bf1f5fd1dd0a,2013-05,Dorset Police,Dorset Police,-1.824052,50.727631,On or near DARRACOTT ROAD,E01015275,Bournemouth 016C,Investigation complete; no suspect identified
af6ae730084e336914d9b12b7acbbe6c0e1dc5b2698cfe4dc37d7c4fd65e09f4,2013-05,Dorset Police,Dorset Police,-1.829803,50.728161,On or near ST JAMES'S SQUARE,E01015275,Bournemouth 016C,Investigation complete; no suspect identified
fe41c8a8f7307ea28c72df3c92a1f990e530ec413663e829044f6e8077de8a1a,2013-05,Dorset Police,Dorset Police,-1.829803,50.728161,On or near ST JAMES'S SQUARE,E01015275,Bournemouth 016C,Suspect charged
0da407d266daf9cbf9e0a64c7bab2fd07e4481eb6af8effe155ebc713ab45475,2013-05,Dorset Police,Dorset Police,-1.829803,50.728161,On or near ST JAMES'S SQUARE,E01015275,Bournemouth 016C,Suspect charged
44104e11f5efd8b4ad382c6b5a5793fbeafbacf8f46760a5ec6d3b7221bb7965,2013-05,Dorset Police,Dorset Police,-1.822716,50.732692,On or near SPURGEON ROAD,E01015276,Bournemouth 016D,Investigation complete; no suspect identified
323b5f7dd423a741d8501b45de5244e20bd7e0470ba995bf28d74971f17bc5bb,2013-05,Dorset Police,Dorset Police,-1.823497,50.732226,On or near SCOTTER ROAD,E01015276,Bournemouth 016D,Suspect charged
eb9ea8c316d9ff51113d972f6065be47c7352be02a4947afe81e9818899cf785,2013-05,Dorset Police,Dorset Police,-1.822716,50.732692,On or near SPURGEON ROAD,E01015276,Bournemouth 016D,Suspect charged
f3d6c2eb1b1bbfb43ee2cc0e24b5fa598a4807638e3c9c9e956535fbb6264ee0,2013-05,Dorset Police,Dorset Police,-1.824927,50.732534,On or near CLARENCE PARK ROAD,E01015276,Bournemouth 016D,Local resolution
ec047da7795dccfef9d9bf0baa25534305fa94c32b98ff17fb369f07d2a8cdd3,2013-05,Dorset Police,Dorset Police,-1.840393,50.730416,On or near ASHLEY ROAD,E01015277,Bournemouth 016E,Suspect charged
008569c7014a083aead94feaf61d3cc4f09a78ecbdc63528fd276ab3ebee2d52,2013-05,Dorset Police,Dorset Police,-1.840393,50.730416,On or near ASHLEY ROAD,E01015277,Bournemouth 016E,Suspect charged
8c53a9280dfdf22ef1f1515342cc5812dd66c65b74089dd92e19708d91d5ee16,2013-05,Dorset Police,Dorset Police,-1.840393,50.730416,On or near ASHLEY ROAD,E01015277,Bournemouth 016E,Suspect charged
9aadb184990bc584a00d8edde6019f980546a3ef3511fdcc73b912653d14bf73,2013-05,Dorset Police,Dorset Police,-1.840393,50.730416,On or near ASHLEY ROAD,E01015277,Bournemouth 016E,Suspect charged
22d2ce150f905718b456046f69ee1bdde6fe146b1a0d04cefca0df58e7b97a5d,2013-05,Dorset Police,Dorset Police,-1.831837,50.729846,On or near WILTON ROAD,E01015277,Bournemouth 016E,Investigation complete; no suspect identified
e1b17ee6432aa5a9eeecb2c2be9f2d79302dbec3dc3a17300f0fafb025fb159a,2013-05,Dorset Police,Dorset Police,-1.832715,50.729892,On or near GLOUCESTER ROAD,E01015277,Bournemouth 016E,Suspect charged
ce9b43f2de719134d1e14850f65a88f16712f3dcad0834feb1c5f74f87132946,2013-05,Dorset Police,Dorset Police,-1.834450,50.727988,On or near PORTMAN ROAD,E01015277,Bournemouth 016E,Investigation complete; no suspect identified
805b333a12b34effa25474d7aabde0ef7a16aac83fb1525dc7c10224e4d4da1b,2013-05,Dorset Police,Dorset Police,-1.834450,50.727988,On or near PORTMAN ROAD,E01015277,Bournemouth 016E,Investigation complete; no suspect identified
0bd01cfc5d56a85d12e5474472fa0fcb4248c882cdd6d36832d3004c9bc5af46,2013-05,Dorset Police,Dorset Police,-1.846167,50.723769,On or near WHARNCLIFFE ROAD,E01015279,Bournemouth 019B,Suspect charged
ff85e314e85a8c4a88de6466991464bc7d65dd70b7ac60a3d8c3cbf875562672,2013-05,Dorset Police,Dorset Police,-1.846086,50.722600,On or near BOSCOMBE SPA ROAD,E01015279,Bournemouth 019B,Investigation complete; no suspect identified
17f4f0d2e8afb528c06ba6ffb513a85fcd24903d84617d0da088b2fdf20a7104,2013-05,Dorset Police,Dorset Police,-1.846086,50.722600,On or near BOSCOMBE SPA ROAD,E01015279,Bournemouth 019B,Investigation complete; no suspect identified
ba76045d20758054274bd77cf72bde1e2a555d3417c54a8d3705e61836ab6a79,2013-05,Dorset Police,Dorset Police,-1.834145,50.726108,On or near CRABTON CLOSE ROAD,E01015280,Bournemouth 019C,Suspect charged
ba76045d20758054274bd77cf72bde1e2a555d3417c54a8d3705e61836ab6a79,2013-05,Dorset Police,Dorset Police,-1.834145,50.726108,On or near CRABTON CLOSE ROAD,E01015280,Bournemouth 019C,Suspect charged
8bac8c517f55e3845c8c269877f6a556530c578ce593860b0d5a57cc85273db4,2013-05,Dorset Police,Dorset Police,-1.838747,50.727005,On or near Shopping Area,E01015280,Bournemouth 019C,Investigation complete; no suspect identified
acda531b6b099ed959d466a4ed1b6c87f9312e27f441277b854fe102d2227e6b,2013-05,Dorset Police,Dorset Police,-1.838747,50.727005,On or near Shopping Area,E01015280,Bournemouth 019C,Suspect charged
acda531b6b099ed959d466a4ed1b6c87f9312e27f441277b854fe102d2227e6b,2013-05,Dorset Police,Dorset Police,-1.838747,50.727005,On or near Shopping Area,E01015280,Bournemouth 019C,Suspect charged
e045b390e35de99c814816e2a88901e83738330c3adabda70bee766a02281b1b,2013-05,Dorset Police,Dorset Police,-1.838747,50.727005,On or near Shopping Area,E01015280,Bournemouth 019C,Suspect charged
6d97c9bfd8cc6c016f282033da3a850d9a60cc7a35b41935d371f86f1fd02ab6,2013-05,Dorset Police,Dorset Police,-1.838747,50.727005,On or near Shopping Area,E01015280,Bournemouth 019C,Investigation complete; no suspect identified
a2a1be15e11bcc96001155d5f8e75372ffdbea8148d4c45b5a5f7b79492747fe,2013-05,Dorset Police,Dorset Police,-1.838747,50.727005,On or near Shopping Area,E01015280,Bournemouth 019C,Suspect charged
e045f1f235f3374f5103da4f850e9c6252db90f7bf9d992264812e27b9e5f77a,2013-05,Dorset Police,Dorset Police,-1.838747,50.727005,On or near Shopping Area,E01015280,Bournemouth 019C,Suspect charged
e045f1f235f3374f5103da4f850e9c6252db90f7bf9d992264812e27b9e5f77a,2013-05,Dorset Police,Dorset Police,-1.838747,50.727005,On or near Shopping Area,E01015280,Bournemouth 019C,Suspect charged
